G	c	dx1dt	d2x1dt2	Fg	p	d1	m2	d2	Fc	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	1.828020824758155083e+00	2.538290297361574410e+00	1.861693680433464504e+00	2.428521834663666668e-01	6.470243840194783935e+00	8.492904208969760393e-01	1.478599373683996632e+01	1.595603966449386846e+00	7.419380997741655825e-01	6.977029457192495343e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.142817415764783817e+01	1.031555197377842070e+01	9.030458316716563072e-01	1.806227889792252572e+00	3.478547636479791816e+00	4.238787045467149461e+00	1.031878841456265761e+01	7.476894376180667656e+00	1.177242922010400150e+01	7.964047607412556573e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.019307313345253263e+00	9.895896863649646491e+00	8.558502721029334737e+00	7.562387113057126520e+00	4.026732708527520188e+00	7.257856407828957579e+00	3.808392858792178259e+00	6.286551999759048215e+00	8.954116558412431814e+00	1.894784582679666318e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.096361286816243119e+00	6.465164597075199193e-01	1.623315192884680513e+00	4.896554726133327762e+00	5.104075008293650129e+00	2.017547853600729191e+00	7.115846700417549631e-01	6.736638519583432405e+00	2.975922346180250244e+01	1.039868875419840677e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.565196744687734398e+00	7.567605712432913911e+00	6.024616790686194712e+00	2.031062321297722129e+00	6.890886936503446414e+00	7.240149567776065886e+00	2.055987463876991583e+01	2.008387116431991526e+00	1.540911428286635187e+00	4.917624770959699632e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.749816437686273041e+00	1.009062993275299291e+01	4.979486624955653085e+00	2.379128158224202316e+00	4.131337975056126766e+00	3.435092030686730524e+00	8.568035868043278214e+00	2.648038122639092773e+00	2.539854979622800712e+00	2.830804234961421084e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.586281612802257879e+00	2.494258897854792156e+00	3.865146607157690983e+00	6.242187309586858746e+00	7.314210205170467383e+00	1.002330102940422840e+01	1.115722408803164001e+01	1.835130302953716930e+00	9.717599893952568735e-01	2.820778872552777372e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.857407391700071742e+00	6.286175292308112006e+00	8.970155753462224268e+00	7.947070021724294442e+00	4.598482051533387072e+00	9.224661760795850540e+00	3.876153822492882206e+00	3.711019523704608414e+00	2.918241746387605140e+00	3.443832412002481913e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.010293314295051204e+00	9.645775253538188210e+00	1.896594967934400522e+00	6.773106851761889757e-02	1.000191960621804821e+00	3.986499446686304626e+00	1.091530438853786578e+01	5.599695531037466978e+00	6.775839423627155078e+00	1.524989796544494425e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.566723343583837469e+00	5.708666941940705453e-01	6.590663711266993019e+00	1.909634651387579041e+01	8.342479837366568063e+00	2.604848371722424893e+00	5.984046452594677934e-01	7.890924837347808030e+00	4.985708934707606943e+01	3.345683496341806507e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.915561795791972166e+00	7.361335790008674884e+00	9.833677602530713102e+00	7.484587070529370223e+00	2.416414948455240186e+00	4.058009841294668796e+00	-8.295346000860253088e-01	6.770422187600656727e+00	1.000813715657667302e+01	1.594558919991510448e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.305993767687504192e+00	4.383839119113778438e+00	5.662885240822298272e+00	3.535762464898401625e+00	5.419136750793388302e+00	3.502035384269790885e+00	3.789573736805909476e+00	4.533128381730000989e+00	6.808494014076411638e+00	5.191632584800863981e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.890094888881145074e+00	8.989554456216186651e+00	1.003656099136045476e+01	3.566103877873938011e+00	7.565082730245713094e+00	6.455945241489177810e+00	1.470456791559680276e+01	9.530695159057923860e+00	9.209128577074977784e+00	8.057523058874371813e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.412864973763254817e+00	1.020263809030489277e+01	1.817315950501080080e+00	9.953990909258600972e-01	4.045254972323244935e+00	8.784194230944141424e+00	5.380363984776531083e+01	7.734557144319872179e+00	6.588189697312495596e+00	4.089285321659121308e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.777435363843589577e+00	9.513508825083935250e+00	3.996704206078535826e+00	3.017889244008300054e+00	1.220728854114658146e+00	7.987364169551832482e+00	3.888656483712687351e+00	9.216517972190215957e+00	1.139706842626612726e+01	1.156692133177138793e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.921013072889146578e+00	4.892690512409336279e+00	3.197414879432005641e+00	5.190096064962719247e+00	4.356487313585708954e+00	8.934309306236238868e+00	6.580569360794548572e+00	5.849680321907603897e+00	1.788411192479330936e+01	6.860642028829740724e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.097676049355350791e+00	8.704694650095330388e+00	6.429433576089358837e+00	1.208689096993068368e+00	8.539688184135647120e+00	4.883648760013946877e+00	1.793552993250414218e+01	3.589089010117088030e+00	1.740614700232584688e+00	4.059810054575567762e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.926523181316287747e+00	8.308251431574133150e+00	1.032887400410697509e+01	5.526114697331022008e+00	7.221563774484033971e+00	2.553646411717062747e+00	3.018524992981386657e+00	8.007448031486865681e-01	3.137478509135140925e+00	1.510452803085944096e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.005568485496518782e+00	3.377721323389692110e+00	4.439223221143363318e+00	4.961196642452258665e+00	6.954627966435456443e+00	7.432417540529354660e+00	8.631563638646063907e+00	8.569479940278286634e+00	2.745421644846715026e+01	9.518367693421625475e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.424334089721093655e+00	8.318743311754289493e+00	5.683607804281544773e+00	1.639157116468773268e+00	7.510790901315901102e+00	4.181869694407443383e+00	2.431247615054873279e+01	1.684966418967005719e+00	-1.185829654048152770e-01	3.662129141072278049e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.185885093655165257e+00	1.371135333296060743e+00	1.994884522261950233e+00	1.396183567649134893e+01	3.003128307824878718e+00	6.733451377127852133e+00	1.397752784444661556e+00	4.008368227399226491e+00	3.601742615391936653e+01	5.374727529681416094e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.607715171801604281e+00	6.274050270749673253e+00	6.180360609627645552e+00	2.238500495438891402e+00	4.890288568594889362e+00	2.719301655501748183e+00	6.807737153451554057e+00	5.169016707734568783e+00	3.156335839837558943e+00	4.943438423740947663e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.480787140019405923e+00	2.922448083718176992e+00	5.165200068183133375e+00	4.426166767566883209e+00	7.975506469949436905e+00	1.750363798938760374e+00	4.856599153508365241e+00	6.140175514863817519e+00	6.507560718057191274e+00	4.456344379041188297e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.940660733057205434e+00	2.210826999499863721e+00	9.521193582646313658e+00	4.576062574348016199e+01	1.384275576052318435e+00	1.053669756007171543e+01	-6.645523126191641428e-01	6.485748567361676820e+00	5.838204628611514835e+01	1.959036645183021674e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.996242984741115833e+00	1.988208230342431326e+00	5.517292226453330173e+00	3.800330777281947547e+01	3.256535068109821296e+00	1.703811733624922109e+00	6.218545601856373395e-01	3.406509785000586099e+00	3.028703072983054767e+01	1.127128644070834351e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.696565636766438345e+00	6.630120983091867259e+00	4.324153418521658132e+00	5.241818323626706189e+00	3.558842229063805984e+00	1.065754267121648979e+01	7.256697406078422397e+00	4.290017657371723914e+00	1.214848587942219638e+01	4.132213412017668119e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.158622991521567336e+00	3.918462916886997771e+00	2.516916282291904672e+00	2.209121012226937797e+00	4.724380953257576010e+00	1.045851330048839323e+01	2.557275390869298803e+01	7.267660477460453627e+00	1.324250726022491342e+01	3.394364581602175690e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.676358416360731463e+00	6.424989394567409029e+00	3.933227617317952785e+00	8.762928949656884070e-01	9.511230824928613714e+00	8.360606131198872859e+00	1.343904242030699265e+02	9.887720426534917451e+00	6.398145754677854846e+00	7.031586676157195370e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.902587803842951786e+00	1.497981941420706509e+00	3.749691206192759196e+00	1.230534197728417745e+01	1.454651189820789003e+00	7.155432751044768835e+00	1.562905960830281327e+00	8.564779562689224690e+00	6.700845187210046561e+01	1.070979774358307246e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.144966383320126013e+00	3.921354692766398475e+00	2.541594234959459797e+00	3.431749727136737871e+00	5.692198129971088427e+00	6.098816006472604911e+00	7.237533497333363819e+00	8.326839220406675679e+00	2.265213220448761078e+01	1.429622902503850312e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.078655574928179206e+00	6.172399124890190159e+00	8.648978497130553222e+00	2.936728579967723185e+00	3.869504381681447391e+00	8.817800134943293955e+00	9.296244100178977732e+00	8.124435231892762843e+00	6.275275607141081124e+00	1.583994756685249428e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.836752009043290279e+00	8.202239383981856591e+00	6.377929775946475921e+00	4.163008418574162484e+00	9.559942353369093482e+00	3.352443097649193238e+00	7.253706803710883833e+00	4.859054405947985877e+00	8.534412249709086851e+00	2.923662509912401397e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.395548988293183079e+00	4.173731178429529010e+00	5.330484212181543668e+00	1.840407090577061533e+00	1.653013530423326882e+00	5.226364006032830467e+00	6.331383711918861401e+00	2.696352361211153514e+00	4.784834611760280687e+00	7.392733685433045210e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.329540504622963581e+00	6.669308063158683630e+00	2.463615296562212009e+00	3.017043061506474722e+00	4.549731082768881052e+00	6.650672301520787144e+00	8.596589973450093680e+00	7.560305758223960559e+00	1.656045689439628887e+01	9.916667761347094157e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.541735903939331909e+00	8.597998335256807678e+00	9.129637945347610639e+00	1.679833801838551466e+00	8.453834552918326750e+00	5.725418086295235298e+00	8.444783401392999878e+00	7.403507588963813113e+00	5.815064810359255709e+00	5.516408022015207635e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.201557758556528022e+00	5.921956575528487754e+00	8.188555647371517310e+00	8.362788961851581604e+00	8.192563456677014244e+00	5.155466202689392929e+00	3.808816653838110078e+00	6.827445285087949678e+00	1.455506175583140482e+01	1.641603233867729106e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.633992098816599459e+00	2.950322767761064835e+00	2.051985753000618029e+00	2.023463203233641483e+00	5.859677693337547844e+00	3.858501249516137932e+00	7.019580547443234231e+00	5.248665140021225639e+00	1.217201556905006399e+01	1.192920145084492134e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.242947913048611852e+00	7.933156435633372805e-01	7.527962267330730484e+00	3.419065468039312350e+01	4.151725839099190019e+00	6.024212392989267251e+00	1.579561505854738979e+00	6.056976954570259863e+00	5.221576279726016168e+01	2.693514506917706441e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.509878715606387978e+00	8.764288261947841718e+00	5.539600278991591686e+00	4.639068122956131468e+00	4.925829392824634390e+00	8.266662687101531404e+00	1.000694233416254697e+01	5.390511930858101763e+00	4.878163888920591162e+00	2.981210008849652482e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.018285044400581540e+00	9.177858621492462898e-01	1.021535169386707853e+00	3.103237697531969541e+00	2.810068700789280172e+00	2.515028913237737473e+00	4.082584995404110018e+00	5.715168339510576345e+00	2.295778184364384700e+01	1.461317323050972661e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.654829170535021987e+00	9.105456344328214158e+00	5.245638849542316073e+00	5.441919063912311394e+00	2.656665690303741556e+00	9.905948548851037927e+00	4.575477342120717772e+00	3.305245075933429089e+00	8.232419536497809887e+00	1.952637778966854976e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.585256940072442333e+00	5.787668652562784288e+00	5.139283466763028940e+00	7.636217397864391465e+00	4.743720026415513047e+00	6.932727573592519121e+00	5.470036877121320806e+00	8.011019168343828767e+00	2.680617131629808725e+01	6.237792422487532740e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.759493799484317833e+00	9.700557358826229049e+00	2.322347250106047589e+00	1.859138952506543596e+00	3.672996532777526912e+00	8.073090296994781312e+00	1.121316025697574936e+01	3.259248593912156267e+00	4.844637563022386573e+00	3.840831222590019411e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.009158726666057149e+01	8.435154631543541726e+00	1.013069693850065711e+01	9.026605280051374081e+00	3.607949250670877461e+00	5.682977705748754715e+00	1.030389210121259058e+00	2.261775254235952382e+00	2.962448539039638895e+00	4.994801456192796141e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.331670031117309527e+00	9.881452077436318149e+00	9.405650478210210608e+00	4.672990983763940065e+00	7.033249524764483951e+00	7.618470279075461704e+00	9.543469143421834389e+00	4.591275428634794764e+00	4.372242623999079925e+00	2.997038763994349875e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.494742511594020939e+00	4.090573988273470185e+00	6.339074642710190055e+00	1.565662315908932811e+01	9.258750304687236365e+00	1.759775418255926649e+00	-6.940329689822242187e-01	7.351211121118595315e+00	2.936717995717792107e+01	1.708741471418676161e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.980809006246543325e+00	8.183744989166012118e+00	5.044467602184163013e+00	9.877777260753635158e-01	6.893243796199384654e+00	8.443153441983378471e+00	4.633453559328524562e+01	5.391942742627717777e+00	1.378862671895101588e+00	1.798239846087434302e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.725053491149342921e+00	5.978092141769444368e+00	4.466689070647069215e+00	2.803253473515285865e+00	3.898002540551057660e-01	1.207474424805422109e+00	4.593294089468426544e-01	3.896733112906018537e+00	5.955365886523502184e+00	2.377583255581728672e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.696326742291768053e+00	4.768611517591285320e+00	7.032642778649251802e+00	1.324507319419637286e+00	1.543820203101307964e+00	9.025169946681709021e+00	8.226295016778957248e+00	6.000967254059713873e+00	7.879265550044154409e+00	2.335621147932283748e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.286596462660173579e+00	6.670776173033223344e+00	4.657527251997385598e+00	2.516388151595434053e+00	9.505078270102929494e+00	1.004602173863105286e+01	3.048116653265561382e+01	4.797323205779257194e+00	3.810261893796135446e+00	6.919329643409233732e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.208781437154343052e+00	8.197902853703842752e+00	7.538341197531440718e-01	8.937537105269315330e-01	2.581247777877488048e+00	3.239560272236438720e+00	1.645513797467766182e+01	8.882892320711134104e+00	8.211273315013801977e+00	1.946443970800002177e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.896036251357420710e+00	9.845117354238471563e+00	5.547647232263611450e+00	1.836246748315051303e+00	2.036545993364566431e+00	2.135961522029662163e+00	3.064572627360267809e+00	9.309154214376468062e+00	4.781636717150862026e+00	5.260583830541690986e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.379648529616835262e+00	7.539470141036440864e+00	8.691697982452355475e+00	9.299366998883941804e+00	6.297606904769211589e+00	8.617345727387204946e+00	5.649639828281062037e+00	5.582463805957691427e+00	1.246442615265078047e+01	3.554125608672281444e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.922005506801841790e+00	4.693195236031657558e+00	5.174731821603030468e+00	3.985388063410657988e+00	6.916592641708478872e+00	3.815408455655364683e+00	6.121450268345493662e+00	4.593592278090966374e+00	7.496173529314344108e+00	1.618863645003254970e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.572070202911417969e+00	4.878614577678821007e+00	1.838392006069898832e+00	-4.210823651297870285e-01	7.919125678305855232e+00	8.995848554643504968e+00	5.589071344037410682e+01	7.103965985081716283e+00	1.139012308460420719e+01	5.123807232685329893e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.663746674717922147e+00	7.365984812064729326e+00	8.185450600651977382e+00	4.286568299540971516e+00	3.582349340482214650e+00	2.426263478585306554e+00	7.380095176991741113e-01	1.462685634819353764e+00	1.396887021420722519e+00	-1.256011138531992755e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.734683178108070045e+00	2.156661577025244192e+00	3.516996668394316572e+00	1.727444461169176382e+00	1.662534240732910451e+00	3.176340893939000765e+00	3.867932660886355123e+00	5.002818260211877366e+00	9.593946190999028900e+00	6.106036277425857861e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.144970244914363278e+00	2.787314719415063813e+00	4.148042836481687701e+00	1.381036827485198870e+01	1.043270008267929327e+01	9.520732392177613690e+00	5.927256312603205402e+00	4.086958258255679155e+00	3.431858129893554121e+01	5.290095503072222982e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.674390067721436504e+00	4.658502275305052009e+00	2.062456073178733362e+00	8.169500278431215401e-01	3.524390149383245241e+00	6.454473363925711027e+00	2.303312335644772446e+01	9.500042179494732508e+00	8.462038852915195974e+00	6.419254319689234478e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.073508371505425529e+01	3.512518787542982857e+00	4.459853744681585574e+00	1.052815019056136414e+01	6.615505629737483240e+00	8.982309677314070484e+00	6.647042646770098706e+00	4.066594963565344223e-01	6.652346248276580276e+00	1.511652733866402087e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.315750987231918856e+00	3.169019177944858434e+00	8.091329458474644909e+00	1.575257266929000188e+01	6.471784676814802850e+00	3.119991935881581746e+00	7.497356058816981861e-01	6.668820252269355819e+00	2.563280929291982702e+01	1.160878999484864726e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.319211114861748690e+00	3.149770263802428083e+00	7.057463210791565800e+00	3.696162457990269878e+00	6.692731670534427302e+00	7.109037256739003219e+00	9.912345622878184770e+00	7.900688222959209916e+00	1.272907007918846212e+01	1.439995317835755273e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.233573329530992080e+00	1.579662415644056406e+00	2.403394774259989930e+00	2.437976996661806339e+00	3.599491963804315020e+00	6.185622412243163559e+00	1.063064739321091423e+01	4.894120624497020344e+00	8.932949148518199323e+00	4.735572725546624895e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.439879283303364232e+00	1.589234975769286518e+00	8.836013407589145885e+00	6.376798949442407860e+01	4.134727728105779043e+00	6.795414245421675048e+00	1.514921245057330834e+00	1.581450204363032075e+00	2.603196830876380830e+01	8.713547635387586254e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.451846823900118544e+00	1.036916912886200315e+01	8.346251160808206393e+00	6.367097596348997079e+00	6.121812535418579060e+00	6.880099570163347167e+00	8.003429260608671214e+00	1.057189565087357153e+01	1.535247630214263381e+01	5.418147066281122193e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.782151573167618075e+00	5.434465792557546138e+00	8.297984346057631910e+00	1.262840538792853629e+01	8.787115750696044003e+00	6.831740907487672487e+00	3.839885715758173390e+00	5.890237205699711431e+00	1.535531212259107114e+01	2.798031140637966097e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.357864681710612587e+00	3.490472461458802744e+00	3.362060917194973353e+00	4.890702299291434407e+00	8.893187557163173551e+00	4.454737765567921670e+00	7.086494935117004346e+00	5.998325766022223782e+00	2.375035593206547091e+01	4.832536253849910146e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.597907019714289056e+00	6.947347775329517638e+00	5.174648014352482228e+00	1.218583336994924160e+00	1.767022706334065774e+00	3.867750193247406543e+00	5.284773523940118345e+00	2.699643010886310091e+00	1.011928446479354093e+00	5.333029558575853812e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.656042498304345134e+00	3.516762443700964802e+00	1.016387733637946944e+01	1.427592477732231480e+01	1.883065527601314848e+00	7.554239903610904250e+00	1.330073567837656956e+00	5.694254922991770940e+00	1.396809339853174059e+01	4.499763828853192926e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.861997284217525861e+00	9.035819958584772493e+00	8.235102186698071591e+00	1.578183636549526314e+00	9.041662770899199231e+00	3.335192176271637443e+00	1.800593353663997931e+01	5.270953645310259006e+00	3.150741622578880019e+00	3.021929825443128603e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.531750686607425749e+00	8.755402672848276779e+00	1.114395281876631838e+00	2.375840009088279636e+00	7.600226724851949278e+00	6.678516485976570216e+00	4.120816648996882492e+01	1.873137104544708942e+00	3.894998222373941665e+00	2.282300009049059053e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.368618405638335034e+00	2.811840283293714826e+00	1.452919697903017004e+00	5.384144869822648616e+00	8.618396938677673091e+00	3.086860715250152154e+00	5.399109183732468509e+00	1.795541193868421370e+00	1.778311771317797607e+01	1.622847804251733805e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.651599238474751985e+00	5.420940311280643797e+00	4.639341158868981907e+00	5.283090200116383528e+00	4.246999058273010164e+00	7.348107931474588739e+00	4.732481867065066794e+00	8.981459666503250006e+00	1.498700186541054968e+01	9.211001861784637867e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.427864479989861213e+00	9.280117817508568123e+00	8.795828875948911829e+00	1.780962252207854757e+00	6.740773725977192932e+00	7.786347133375880247e+00	3.097027622164421246e+01	2.987270569078079419e+00	6.774443458871224344e-01	6.138663542193252276e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.755959837727664841e+00	9.253633515966525280e+00	5.816952218327925195e+00	2.418327693061673056e+00	7.897412655411681470e+00	3.612840977090606032e+00	9.047971358624190330e+00	2.285725323521529795e+00	2.043293932405171542e+00	6.181791916502343831e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.607150463345501823e+00	5.363291427687592261e+00	5.589105472431388222e+00	4.826002803839818611e+00	7.060976427339985761e+00	1.525178137665404776e+00	2.844589102752400844e+00	6.414648430412153601e+00	6.640302760019385353e+00	2.313516630290615606e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.956028967605158542e+00	5.771849081967734385e+00	2.341735605263532971e+00	1.798098809428401834e+00	4.730612844573690801e+00	1.903665989058640484e+00	4.534710443234261312e+00	8.186886562735969264e+00	2.018618874681488862e+01	3.702252533077532437e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.659673121188150802e+00	2.068761481764737287e+00	7.247212579673039556e+00	1.835741126170954374e+01	9.059992403129017990e-01	6.547650678812856562e+00	-1.153284983647165363e-01	1.126968217983225440e+00	8.847477676845757699e+00	1.312911051596247214e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.600065110220715070e+00	9.525086592165543209e+00	9.258691981266771620e+00	6.697637768076332598e+00	7.667010418525170401e+00	8.981855096805379191e+00	8.277786050849758936e+00	6.264926124841424304e+00	1.170283494782720801e+01	3.470283374563950751e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.243505525357447183e+00	3.119521618098219484e+00	3.886695600100403158e+00	8.223045412784621533e+00	3.218981777918241249e+00	3.670337404573469353e-01	1.766152169195628119e+00	2.087868213828882880e+00	5.491092670670195020e+00	1.081058933486358953e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.780839857634042289e+00	9.266411649219771007e+00	7.852081101030321975e+00	1.996385131900745957e+00	4.725455137497051261e+00	7.891847272719521911e+00	2.340445731317279154e+01	1.136178410546216488e+00	1.726310823236244740e+00	8.957111708185347965e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.932316170731007254e+00	6.992351970194721211e+00	9.191455563834578513e+00	1.130529442319328304e+01	9.210058347790726074e+00	3.559944487609550290e+00	2.843698001407101383e+00	1.602825246058751096e+00	1.821320409924473971e+00	1.261759235974592830e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.528502857091210032e+00	6.957979884522143443e+00	3.539171540715318365e+00	3.589486652968427727e+00	4.772855419628863061e+00	4.659419461012551444e+00	7.497299342256558141e+00	7.998069944315505886e+00	1.982355840949644943e+01	8.467998262419628830e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.893466962001128628e+00	5.219364114144770639e+00	5.432518108395284706e+00	6.974372575843306166e+00	9.327467041150736549e+00	9.653095854604510251e+00	1.428775436309887858e+01	2.541047087424706863e+00	4.629030749906282161e+00	2.898239156185961285e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.212521659755514847e+00	3.158697412410447658e+00	4.222007530573495870e+00	8.695021329236721996e+00	3.285277437890909980e+00	4.716819111414090493e+00	2.913923742890511814e+00	1.402982149395875622e+00	6.405421050625512258e+00	2.299895432062313727e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.143813637792462146e+00	2.357342262394102494e+00	8.937867648528616371e+00	1.784299804003115852e+01	6.642717152994798369e+00	5.305907731458621157e+00	3.803926681026670309e-01	4.058123303352640932e+00	1.961793005701864345e+01	2.971186173639869477e+00
