G	c	dx1dt	d2x1dt2	Fg	p	d1	m2	d2	Fc	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	9.853258430166103921e+00	1.000870602632729955e+01	1.371628603137864388e+00	1.477798748935938100e+00	3.697867446890039211e+00	4.552516339500513709e+00	1.033883335022773764e+01	7.410546399025808917e+00	1.475959379781963321e+01	8.481897316913276086e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.558015580335133876e+00	9.236329949147659590e+00	9.257299353337213432e+00	7.608333577624225796e+00	3.994383215643941831e+00	7.294156178673760316e+00	3.977904564383704766e+00	5.974611701491949312e+00	9.676780525248204867e+00	1.778803494935191187e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.772552091971206778e+00	1.482971381037684999e+00	1.720504333049172274e+00	4.437160643881303379e+00	4.460176001282523117e+00	2.885878368156255203e+00	2.543691643736950780e+00	6.446772273860760016e+00	2.847663522168982553e+01	1.174557501828665806e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.478040678814608988e+00	7.428980091833762955e+00	5.460844786958421793e+00	2.052176589914753713e+00	6.155843787573106241e+00	6.952123207117453241e+00	2.153330334730971529e+01	3.085760073563382999e+00	3.119113225239337428e+00	4.826117224826512064e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.383406643891166965e+00	9.277517460116685655e+00	4.829261142928119810e+00	1.749647391228937199e+00	3.990695129104925520e+00	3.363964301659380318e+00	8.068658828405640193e+00	2.349044262936012650e+00	2.503490878835219924e+00	2.902916915352764526e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.631354844251960756e+00	2.865177532026740970e+00	3.932581402667221226e+00	5.656033302138381735e+00	8.138590358771933708e+00	9.008543547063609935e+00	1.112407538474097457e+01	1.736591274429188259e+00	2.820847835650885038e+00	3.419051676808167350e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.491247932277187438e+00	5.952469172271389830e+00	8.866600996374156551e+00	8.371231447473691745e+00	4.672983274559570965e+00	9.122732237521693932e+00	4.049371193939406588e+00	4.049551149899694558e+00	7.239113696001028941e+00	2.468875978293303408e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.150025424714101518e+00	9.314586639610324070e+00	1.581783664217808250e+00	1.294630225048161609e+00	1.390158820180406263e+00	4.124018830396273927e+00	9.745802056055312690e+00	5.867144416032735066e+00	7.456794166851404171e+00	1.517438401526114866e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.377200560400079876e+00	1.268887722023712694e+00	7.584514496135152051e+00	1.923357868533528148e+01	8.032265974019937360e+00	2.598783397910065407e+00	1.333545819810759925e+00	8.958528549708923094e+00	4.822159712591328429e+01	4.990076469374316481e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.539768114687381839e+00	7.105799701837401727e+00	9.929243132126847726e+00	8.599259243199531610e+00	3.467978531270910825e+00	4.437646020132062219e+00	1.317533306485650035e+00	6.714926301054776836e+00	1.232495294181763867e+01	2.830669068015208900e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.270140225180890869e+00	3.816022361291512510e+00	5.740064448253211715e+00	3.663867873109339257e+00	4.576471435894355899e+00	3.348259153261460952e+00	4.356624999338984949e+00	4.950094906458565092e+00	6.838363948309530649e+00	4.401204919537424765e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.885214061010276776e+00	9.261782444169366357e+00	9.918279121550986233e+00	3.172945451539011419e+00	7.404234312922715944e+00	7.124929668277419026e+00	1.293424263817078845e+01	9.643505068231021937e+00	8.185234863297853991e+00	7.817242272418398308e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.592056478638474104e+00	9.329795992732128340e+00	1.039236668337261138e+00	8.611782647397561163e-01	4.150271399068060418e+00	8.506141315561871252e+00	5.129573995202914460e+01	7.537980719436030874e+00	7.281879672319125696e+00	3.964931974736857256e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.292970078688797209e+00	8.997417837488288939e+00	4.685075084760834230e+00	2.320462023641916005e+00	1.148060978903145068e+00	7.239619840352603752e+00	3.742274504064886376e+00	9.141144729720473094e+00	9.880347307321414974e+00	1.007224145350502376e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.162091512082872313e+00	5.487410429393106526e+00	3.356543307058430514e+00	5.105420880624914837e+00	4.340042902986618323e+00	8.477434437024045977e+00	7.497623255185212443e+00	5.612213316940987795e+00	1.809137510287661499e+01	7.609974457706523587e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.513284192336831424e+00	8.418864434966957688e+00	8.108582005689591199e+00	2.585005447709533222e+00	9.346713219979582377e+00	4.420610333838242312e+00	1.876775533184076394e+01	3.364905730040528287e+00	3.225334288182142295e+00	3.874090169925294092e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.338857191288317594e+00	8.678657562496809419e+00	1.008364309638879952e+01	7.155186680512365172e+00	6.342108501658739961e+00	2.578107271358454078e+00	2.193422415638225154e+00	1.276087815980139206e+00	1.894290131885783657e+00	7.356023235840486452e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.102874119097513095e+00	3.887189557140842577e+00	3.180735140632572566e+00	4.921233754200049049e+00	6.660364895558459786e+00	7.647247094434987069e+00	1.071758228392737600e+01	7.609225610009974439e+00	2.434680185517660789e+01	1.065581416163967177e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.621535148923829439e+00	8.357729286359377951e+00	6.626685447848000621e+00	1.475827980128114891e+00	6.347883589730569653e+00	4.122374071198382950e+00	2.462495377325776857e+01	1.923266687418458298e+00	1.605045509694114969e+00	3.523189314676920425e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.487747881458390431e+00	1.877331278584705387e+00	3.059566620260921077e+00	1.382498841673203849e+01	2.775114140416911734e+00	7.229455347821718725e+00	1.593061272035256160e+00	3.999285177284722881e+00	3.764931525233178178e+01	5.864030032097499401e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.769789179225280673e+00	6.416406637414478809e+00	5.940721174758444079e+00	2.186730806317908282e+00	4.641051204032736521e+00	3.613102855461137519e+00	6.717186911851106501e+00	6.220896747565355156e+00	6.166296467426033878e+00	4.689611758443638756e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.856838252202445583e+00	3.280264877570393534e+00	5.235230541942566873e+00	2.895439006595457165e+00	7.498835962667185662e+00	1.789557804554161136e+00	4.910070224507917303e+00	5.998152183725541597e+00	6.004277257674804247e+00	4.941144303348139921e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.343516040551019586e+00	2.164325818252775147e+00	9.369876547275143963e+00	4.521085874792700565e+01	1.806285581802954399e+00	1.040088908876203355e+01	6.818723563805325627e-01	6.657684048989137793e+00	5.841052549138867533e+01	3.155829925186292240e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.699368108553132473e+00	1.628174316387482001e+00	6.633907625504906314e+00	3.679773189229838692e+01	3.703009352478590976e+00	2.767171375037364101e+00	6.584658721394780478e-01	2.438060919230655710e+00	2.782838726358183834e+01	4.353521057913879444e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.272059839808930448e+00	7.261289295471599736e+00	4.280477565082692060e+00	4.810889246757621862e+00	3.583418474445509982e+00	1.016864214711835146e+01	6.793219366685588234e+00	4.160765116001313935e+00	1.014880622533538990e+01	5.621735375234989895e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.652819507196981785e+00	4.464579698412817876e+00	1.684072394034159759e+00	2.018787835374287631e+00	5.159344949357680399e+00	1.049446236877121486e+01	2.551723240339288168e+01	6.437969823735716801e+00	1.129525767306990325e+01	3.401718573022448311e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.734312290780492871e+00	7.825565900564725119e+00	2.646034627235426928e+00	7.882479263432872196e-01	9.761521507390051866e+00	8.104474013980309977e+00	1.366244969415081698e+02	9.751842331739743130e+00	4.472886635678715805e+00	7.098054619732759818e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.478710382506065457e+00	2.131167296723995186e+00	3.181008022180373818e+00	1.393244456430381284e+01	2.041285106051478060e+00	6.808219501043343058e+00	9.201341888579419592e-01	7.058501634054536567e+00	6.855944033856916064e+01	9.423345677547972699e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.975436792160212285e+00	3.899264514159086925e+00	3.463007752564282615e+00	4.274726423415533105e+00	5.762523304502619403e+00	6.434581098983182201e+00	8.509204410983192801e+00	9.475057103170762218e+00	2.434202394068003272e+01	1.437401700245817082e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.101901292858059378e+00	5.611494756182717758e+00	8.550997930745600328e+00	3.292555819547138274e+00	2.481947461661929033e+00	8.726109617014319753e+00	8.092718268649262470e+00	7.883504814782614112e+00	4.302847673563906739e+00	1.476068244385669814e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.239348149071470395e+00	7.993975261478365901e+00	6.100411837153715489e+00	3.729340302818069830e+00	9.761248062137081405e+00	3.608204172286840095e+00	8.335841830712142908e+00	6.599910952571857337e+00	9.658820226899456074e+00	2.245281743432414157e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.492219605024030837e+00	3.538382776338196312e+00	5.728016001427775450e+00	1.993821996141308395e+00	1.681916355180686384e+00	4.940618175496104492e+00	5.423386497593816635e+00	2.895027936480188746e+00	1.048171806063974643e+00	7.109528126107629298e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.911886002371472770e+00	6.846381687667428828e+00	1.992012582857509706e+00	2.637740057803834137e+00	4.549534265321939941e+00	6.739731843054618032e+00	1.129613008412532160e+01	7.033073775347648215e+00	1.867837176089589235e+01	1.007322414986625425e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.452124293939066391e+00	8.810822543963215736e+00	8.788330224380176858e+00	2.785822982670158154e+00	7.757345456669729522e+00	4.300089288422964451e+00	1.179823394115384971e+01	6.512807357555733034e+00	3.994202922030137604e+00	4.120061912887567956e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.093199274790381814e+00	5.692908210481984810e+00	7.852210743743881061e+00	7.797872754134753670e+00	7.506549684317690208e+00	4.821113391673815585e+00	3.077236154754248165e+00	6.839957236676115215e+00	1.318293299224895243e+01	2.871253857843748314e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.693766734709695410e+00	3.781953666708864681e+00	1.905790402211363421e+00	2.077403819139680419e+00	4.693539625032826734e+00	3.968379914886892124e+00	9.223589114550069468e+00	6.003288460536097659e+00	1.263280679967705922e+01	1.366478130912691569e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.766573750573900092e+00	1.060889879873820218e+00	7.044224738806079245e+00	3.449186090876250432e+01	4.858696273418124711e+00	5.959332307080339675e+00	1.475178582173226616e-01	5.664877699019861268e+00	5.299663549912589389e+01	2.328550196806049577e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.970637561085712974e+00	8.670506613976058929e+00	6.163896232744813908e+00	3.478718592169392387e+00	4.531900151718317282e+00	8.176597887749739613e+00	9.960203217891107741e+00	4.295893241460803758e+00	3.566020528128672318e+00	3.925956405126628024e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.653038506844238587e+00	1.656396509694498143e+00	2.064382041625772324e+00	3.531767942145189743e+00	2.924197516529424501e+00	2.333162718200127550e+00	1.912369143887734824e+00	5.479946423570956071e+00	2.546557046181218453e+01	1.449403081599185583e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.729764490998796589e+00	8.536230499915753001e+00	5.082968248393960664e+00	5.887189379084245111e+00	3.176389990355521942e+00	9.206679238706025004e+00	5.157248762152532251e+00	2.616795591898507745e+00	6.261281605544857243e+00	2.112070952083903386e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.992914525823306526e+00	6.076589988456930769e+00	5.502639966557056006e+00	7.613669122552447988e+00	5.511687681473760314e+00	7.348597832896063942e+00	5.287148815186405670e+00	8.140619105823708068e+00	2.448641352133969207e+01	4.987615045006026371e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.490646575629968495e+00	9.288207599757264177e+00	2.628356113227319213e+00	2.822588056495871633e+00	3.479514728536966750e+00	8.488146843409376530e+00	1.204377384889334301e+01	2.859807227138299712e+00	5.703536310264173181e+00	3.143646774751870154e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.069748574360508186e+00	7.820825108262008385e+00	9.276622346317930479e+00	1.102345246757728958e+01	3.461315413566060428e+00	6.001240102833892642e+00	2.604050245670310293e+00	1.469838197503530397e+00	3.537052373991987686e+00	9.870582520543871308e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.082377106535135525e+00	1.045586566830333553e+01	8.544326863933696004e+00	5.729637879324069871e+00	7.017271188264518678e+00	7.774734940048592335e+00	1.041315258975306612e+01	5.351383408348409532e+00	5.416375157801802231e+00	2.528138241800163222e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.255677485151508677e+00	4.413172944279990517e+00	7.228486665391684163e+00	1.555059818014037454e+01	1.015505312833381524e+01	1.238710051864072126e+00	5.132843033983538472e-01	7.182033779928514328e+00	3.090728978067200572e+01	1.122989634948064142e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.868131704673753557e+00	8.160600038188146499e+00	5.023772169246119468e+00	1.215490328323875602e+00	6.487310549442685037e+00	7.875462882317621371e+00	4.594383409584454370e+01	5.120911007803284676e+00	2.574809401370979689e+00	1.809846990371765685e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.790173592955910387e+00	4.719644473391976902e+00	4.975208301938652156e+00	3.433544344950550720e+00	1.294923015002233280e+00	7.085557211147300860e-01	5.495358045966589611e-01	3.410191176868538232e+00	3.809140103116825049e+00	1.143549173050516066e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665145154676266781e+00	5.485525364638783152e+00	7.219041354056233928e+00	2.841505094613080651e+00	7.455374127680518548e-01	8.943020486190185636e+00	7.547950637831691623e+00	6.251076587984842448e+00	3.231743557487686047e+00	2.297492501795380093e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.095777990833792792e+00	6.304814820203189285e+00	6.224634689089243444e+00	3.663563195455813659e+00	9.666897253844457083e+00	9.778949059009509170e+00	2.774639867832167539e+01	3.322762072147927626e+00	6.266656768934794286e+00	6.672633386348521434e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.262549342861196244e+00	8.894139459092453848e+00	2.107047506302555107e+00	9.909253319565587415e-01	3.408761102987334812e+00	3.922541723760602839e+00	1.687583155468578511e+01	9.516752430994269929e+00	9.254667348295445350e+00	1.892774725418981063e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.397049420338954739e+00	9.598408558846657002e+00	5.587474237710751801e+00	2.229616071332548799e+00	1.801613751280099596e+00	2.935893480353256813e+00	1.823452893633577876e+00	9.347729187481997215e+00	5.111710686314703267e+00	5.214681947001980511e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.374385071738476682e+00	7.528116098493467412e+00	8.306554689104068245e+00	8.834244967859172348e+00	6.172409233735272949e+00	8.337843731769666533e+00	6.025577375226639276e+00	5.003940436548295345e+00	1.244378448518534341e+01	2.811692667235504040e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.209603172338931998e+00	4.874210909162968619e+00	5.221688380494496684e+00	4.973395271634900361e+00	6.374404447449038891e+00	3.127932124055798013e+00	4.642022139159131200e+00	4.062394807618760595e+00	7.221275017995609780e+00	2.866189445259326618e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.527603777144013630e+00	5.114361337791954121e+00	1.450934385238264124e+00	1.455100190613092703e+00	6.629407570486887558e+00	8.922632615629934705e+00	5.441269345460197826e+01	7.796278660328876953e+00	9.986061460445903037e+00	5.167171404147475755e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.049751961092124652e+00	7.531603686123910180e+00	8.226189958229111809e+00	6.353554024668000011e+00	3.223950565419474668e+00	1.856876310946346198e+00	2.538951389593077090e-01	8.219208771788605317e-01	2.364050246044469894e+00	-5.560073998402144113e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.316305814611166358e+00	3.090021272984168288e+00	2.339840422327099656e+00	1.907610965343097043e+00	1.346099001392467853e+00	2.509904537702091432e+00	7.882526197832192549e-01	4.947378945303786857e+00	6.863279909858287731e+00	6.411472461095308439e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.552777319094296615e+00	1.677681554922887175e+00	3.384158317699986096e+00	1.315032245261085819e+01	9.840405790763723459e+00	9.756791392245443006e+00	7.051701456401017865e+00	4.593191115414333225e+00	3.351972193522335175e+01	5.337568446834091596e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.736174962307944325e+00	4.193606925386600182e+00	2.102070920391819975e+00	1.261697440426463146e+00	2.931072559350612394e+00	7.297245540975897171e+00	2.371814385275992620e+01	9.233704511370602219e+00	8.804108210977481974e+00	6.271969850272267877e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.657211803407108164e+00	3.796572009619409105e+00	3.706172065079531563e+00	1.102718722407633756e+01	6.794151468246247383e+00	8.328498302041678514e+00	6.018249259919463690e+00	1.375650278395759152e+00	5.978219105591196403e+00	1.083204724478718406e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.823749565166047581e+00	3.886942683853375158e+00	8.013101657502225805e+00	1.666098626577434061e+01	7.462285290129380577e+00	3.805882318207357784e+00	2.054364980666643969e+00	6.284425811734189793e+00	2.670710268734801218e+01	2.308878206196950611e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.951835780474952209e+00	3.254114758714988120e+00	5.619500215816425559e+00	4.680298473318922348e+00	6.774946272247488466e+00	7.065464745681573788e+00	9.000156798124912427e+00	7.774032651440767161e+00	1.287738610456057309e+01	1.406546465775870480e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.128801803457000208e-01	1.206817264921278277e+00	3.036530671756939803e+00	2.410811231933772891e+00	4.096888327754091286e+00	6.692264926002638781e+00	1.219283385573001155e+01	5.644200368281974356e+00	7.052462725885522588e+00	4.517006242315425624e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.974936827264787809e+00	9.800269538055597085e-01	8.839518126391906705e+00	6.334219236601282432e+01	3.168410176145041390e+00	5.829952939946779544e+00	7.536301620253689215e-01	1.189042934824582343e+00	2.689243619409592867e+01	3.259348141940658361e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.364610919509197551e+00	1.011074945830391236e+01	9.221696196760639452e+00	6.748549210256264530e+00	6.646790249897899017e+00	7.052197291497549259e+00	6.994327627591125918e+00	9.688916212970386965e+00	1.474512604100366531e+01	4.038691905991241171e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.818398726063832349e+00	5.075822026294450673e+00	8.769199812741101496e+00	1.408746140358477206e+01	8.314079980235931089e+00	6.078422652191266096e+00	4.274982523993679173e+00	4.817057861730573265e+00	1.812217762165392543e+01	2.255351956293482729e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.295137100272150121e+00	4.411098075421527653e+00	2.609446966067149987e+00	5.813014822579805951e+00	9.465689084092513639e+00	4.295902991368946822e+00	8.019848481759941805e+00	6.048706957814738772e+00	2.409825225343389121e+01	5.724689571688591272e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.607649700790091396e+00	6.998282505172093160e+00	5.123381064821782793e+00	1.039891864027517654e+00	2.084975088906220630e+00	3.356925319301604205e+00	5.707607032505920053e+00	2.979711338354465333e+00	1.077705692643901259e+00	4.977017027689173645e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.513268191436522692e+00	3.288963858772642190e+00	9.266122495191002173e+00	1.360024022312112457e+01	1.830789910943408261e+00	7.497635300018354876e+00	1.342887106775751960e-01	5.168961816528208963e+00	1.586553985982156689e+01	4.700574073648112972e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.062378352850112506e+00	9.449528135845499222e+00	7.547041359931720095e+00	1.918328088432225131e+00	1.006909734255597044e+01	2.401701742772458736e+00	1.674549281937878575e+01	4.873704645838036420e+00	2.575176402512110663e+00	4.506223626708190544e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.353506276981045531e+00	8.284591987066830754e+00	1.000740637142489176e+00	1.796990092977799325e+00	7.987912015323951564e+00	7.159748544443427676e+00	4.185999314797270188e+01	1.668397958396969694e+00	2.683081744950352565e+00	4.293073336034173515e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.607497504454572734e+00	1.766635025271148463e+00	1.308630290762817561e+00	5.598989375651519218e+00	9.122068190350901773e+00	3.019341047761058494e+00	4.858736488077300741e+00	1.992129934918157375e+00	1.543528351064549220e+01	2.156665062918167397e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.810596119968266748e+00	4.466847579477915886e+00	5.024903359457637109e+00	4.515178613275419472e+00	2.562490710600863419e+00	6.561259059747019506e+00	4.387600888881746819e+00	8.585177112523400211e+00	1.523528334417342300e+01	1.084472743302233511e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.820512612002476160e+00	9.360541947343810065e+00	8.895285080132309119e+00	2.207408733303906967e+00	6.269839315601385188e+00	7.792569684614004899e+00	3.056601396004926485e+01	3.249703276365350391e+00	1.709738276160528425e-01	6.785187057756002282e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.791892777891081590e+00	9.535984907574107439e+00	5.460157145850147664e+00	2.463871113672349900e+00	7.524198406314231313e+00	2.728923565889727509e+00	9.489997166850383081e+00	2.491549834276794329e+00	2.349595054222851420e+00	1.324267697576507974e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.580826870891347546e+00	5.008914627200832470e+00	5.905986555359354462e+00	3.985607552332973924e+00	6.817137542856070098e+00	2.027224680360559361e+00	2.194198172801247182e+00	5.345385989076478772e+00	8.192702435537508876e+00	1.951703949918974557e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.160609613080029412e+00	6.133839072854666341e+00	1.762039406223843585e+00	2.648593498447160854e+00	4.624516481544391766e+00	2.169696153611099021e+00	4.515429036729834422e+00	7.908608195690505660e+00	1.941952093408031743e+01	4.039418374854889748e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.732339739404371137e+00	2.144481742316893591e+00	6.295144858190747428e+00	1.832800238403016380e+01	1.384966508216772141e+00	6.804328695663478754e+00	-2.664141891364189552e-01	1.551664106114195807e+00	7.348085646950154093e+00	6.426636871830271325e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.329966442292967344e+00	9.816789428969345366e+00	8.299285175583547058e+00	7.124496480277845656e+00	5.841794316988267788e+00	8.187501477456850196e+00	7.205825369885061171e+00	5.894488844572116193e+00	1.386175134412527399e+01	2.973007964525268498e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.109710797439080743e+00	3.620534900556263924e+00	4.113261421350124181e+00	7.829917777896297615e+00	3.367890838146320842e+00	1.177689413617447167e+00	1.236423945378410383e-01	2.369575484019721401e+00	6.926830300653224803e+00	8.609526101919358076e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.138868585332591277e+00	9.321957715495571506e+00	7.736182517117550894e+00	1.596172496356782933e+00	4.577326880094577000e+00	7.794277379410450735e+00	2.254022264787855789e+01	1.526968823649614171e+00	1.124111458084762871e+00	3.345664995629363148e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.133158094158877027e+00	7.249440673416128078e+00	9.876403072626072088e+00	1.037194656329468678e+01	9.362759298188455759e+00	4.010163619683821956e+00	3.436345160990200043e+00	1.238867528447339161e+00	4.215470253010018098e+00	-1.979454647225364350e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.116053720762192114e+00	6.433258217279062663e+00	2.710169619816081177e+00	3.204323496384325676e+00	4.454740399316443167e+00	5.014477719314396786e+00	6.607987883133436213e+00	8.450320293168116947e+00	2.049355097667513093e+01	7.851491312755590535e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.373799552217960240e+00	5.285650420714868680e+00	5.391754840383626401e+00	5.979054075610632957e+00	8.697217926788697540e+00	8.858989886449263551e+00	1.294907775511593151e+01	2.612987202525553165e+00	4.360232942355806607e+00	1.297853546641112521e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.663569635176370021e+00	2.944400932883914024e+00	3.707444438912281370e+00	9.771599231336802305e+00	2.507183724547912718e+00	4.187429650253109870e+00	1.375494390975082970e+00	1.450410009903940534e+00	6.889689310698327240e+00	3.299971846013346477e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.363505011979174952e+00	2.232435523545068357e+00	8.453168397623443298e+00	1.772708486684680551e+01	7.086126508844172278e+00	5.365494586812770805e+00	1.434948852274809283e+00	5.049639206650725853e+00	2.013168892875944138e+01	1.584470320308467794e+00
