G	c	dx1dt	d2x1dt2	Fg	p	d1	m2	d2	Fc	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	3.925808715417980377e+00	6.633604721963429540e+00	5.906380589765284128e+00	3.485608453492081260e+00	9.560514254350330532e+00	9.929491185626609706e+00	2.718488214852557405e+01	4.131278796791167274e+00	4.898197179806785151e+00	7.057852273126498766e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.497475138376523240e+00	8.864748857730157638e+00	1.565372538644743905e+00	7.850715699273713710e-01	3.675959409348313223e+00	3.647589272221302803e+00	1.692544915913915204e+01	9.404453896654862533e+00	9.561633916477404682e+00	1.953299756443232482e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.443571591539735355e+00	9.857527267966256446e+00	5.609170754080777144e+00	1.956641212082988135e+00	1.827109644738514671e+00	2.887658988637681112e+00	2.704093443436600186e+00	9.303909348134892454e+00	6.493057889651442594e+00	5.574395778124880962e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.457825100676689800e+00	7.912876127752992872e+00	8.256527118436887136e+00	8.825953844031134921e+00	6.385129325559515401e+00	7.885052113237744464e+00	5.722663954007019882e+00	5.528604191574959081e+00	1.183874529463669489e+01	2.487579020157305365e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.203938748066544662e+00	4.759310265737753731e+00	5.140884949158297523e+00	4.549846586731116638e+00	6.603010210444672623e+00	3.284018743509027782e+00	4.769265019866621103e+00	3.947929360669029997e+00	6.990675686498619257e+00	2.399966774636497657e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.531041972313271327e+00	4.809449342300938568e+00	1.476107807696298124e+00	1.070610403850793313e+00	6.833760424297653735e+00	8.789780882105091564e+00	5.559065349606851925e+01	7.623953168125741087e+00	1.122765818785841674e+01	5.183195599767557837e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.873714147743466008e+00	7.636804441497264229e+00	8.085186024991338982e+00	6.219512526527899432e+00	3.411477597698747921e+00	1.927627894709826206e+00	1.048671367058840787e+00	1.326245432412409553e+00	2.040511752719831318e+00	2.217780048478422417e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.257220851921895033e+00	3.151832211271702544e+00	2.810716239770735481e+00	2.026840338155299293e+00	1.142796428353612725e+00	2.132969345174108078e+00	1.196972987154606871e+00	5.282408306521546137e+00	7.563332118232287904e+00	7.066683545466631244e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.223773503229255155e+00	1.990654502372209533e+00	3.334383022584411549e+00	1.370169570854825380e+01	9.691567868451445023e+00	9.805919794833510394e+00	6.943296007875998654e+00	4.018730216544327938e+00	3.321906060957150686e+01	5.756993489267570041e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.673699940371879746e+00	4.193241844796382622e+00	2.477117393161927694e+00	9.833824001368557388e-01	3.253620585369414009e+00	7.069636496742211840e+00	2.325238743653406459e+01	9.284820343666314812e+00	7.426113383786756117e+00	6.325504873807636841e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.881671788550205449e+00	3.583825588961611519e+00	3.966927978349712891e+00	1.094304978771171832e+01	7.077991144534350632e+00	8.624726100581707300e+00	5.585038549711082823e+00	1.108214569558512386e+00	6.093330121844845237e+00	9.592420134399141096e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.942650321526698143e+00	3.664489301743770078e+00	7.797785151833453554e+00	1.692918160741171718e+01	7.362357299622365403e+00	3.931523083736630397e+00	1.706487343620568309e+00	5.972519610755689712e+00	2.590778097514392542e+01	1.528587889849089665e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.784609697258805916e+00	3.112588575821656267e+00	5.683709735274831587e+00	5.101534651850998081e+00	6.493504784798307838e+00	7.082821931133674198e+00	9.020689602810504581e+00	7.663538990490830649e+00	1.378146672218551494e+01	1.373293470390361648e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.048276983418051644e+00	1.385387573292596874e+00	2.839160874340157292e+00	2.163869554473833556e+00	3.818332818308581178e+00	6.352656961848288653e+00	1.120021890260843023e+01	5.365558261784354244e+00	8.154797945549280058e+00	4.564219748240248720e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.330515388742886884e+00	1.161626152897289543e+00	8.899772031186813592e+00	6.393298908286512727e+01	3.428963399356997233e+00	6.421207168344357896e+00	3.381494820693974335e-01	1.765543145976581130e+00	2.538430760303057099e+01	6.124267671424388215e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.357716238557762800e+00	9.876682820127468787e+00	8.911210196200061162e+00	6.640400702499404062e+00	6.374321768287641632e+00	7.143649198556848212e+00	6.858215313638480026e+00	9.744350840541443404e+00	1.451585644248274853e+01	4.238269991344377097e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.564595123347187311e+00	4.847949849465133632e+00	8.839044290260506642e+00	1.378685271481062280e+01	8.794699983432121115e+00	6.183551540517670198e+00	3.944721349736128868e+00	5.663273584031315089e+00	1.764964280497024163e+01	2.086986539587724732e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.949158137640230493e+00	4.473977183327787266e+00	3.147091781820709588e+00	5.620888738951474117e+00	9.523241055003806466e+00	4.850274507974417837e+00	8.244886554263223033e+00	6.533564882709447907e+00	2.324605411517769227e+01	5.088844696179979366e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.664131759521695564e+00	7.115542333223742411e+00	5.053949355814073563e+00	1.170779497337452568e+00	1.957305962823886025e+00	3.482187993489150646e+00	5.746879876047530367e+00	3.134258671710501876e+00	1.468809734030756875e+00	5.177953976949495996e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.230285908713270260e+00	2.970422361175576675e+00	9.867345616775480721e+00	1.406872060503602562e+01	2.394238408473196689e+00	7.914164205920146244e+00	1.339028161733989863e+00	5.347040415147491288e+00	1.528026352792301346e+01	4.081099047629739296e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.032462055491853103e+00	9.557672410159501197e+00	7.940195732407759444e+00	1.698904255445515599e+00	9.504416986930920075e+00	3.032628345165978789e+00	1.697346842240714082e+01	4.855480967931431913e+00	2.075811242712390037e+00	3.637746804907270981e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.771499983874097239e+00	8.078323260366763847e+00	1.239882927391410705e+00	1.352100977529248516e+00	7.629276468587138815e+00	7.233286993248476016e+00	4.083342728695803459e+01	1.672503474010257563e+00	3.636991313453984187e+00	4.439966409855839125e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.605331922775577347e+00	1.800015835151169918e+00	1.575207812486192349e+00	5.808823020468735443e+00	8.950655935074649960e+00	3.106099716658643928e+00	4.774790181768262975e+00	1.964044367056450691e+00	1.433424458939835233e+01	2.309602747755409968e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.979745669441247635e+00	4.744678958206992370e+00	5.167519789504036787e+00	4.327715846990336068e+00	2.825387369230637713e+00	6.627245567781553603e+00	4.320051604591323979e+00	8.540794547528763658e+00	1.428316373211269408e+01	1.099129524737435482e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.570684237361964275e+00	8.915870876485497476e+00	9.183967625864024598e+00	1.620938087305360709e+00	6.288628702633718426e+00	7.724823673865715890e+00	2.998022600489159117e+01	3.162241647213972495e+00	1.105202210791345063e+00	6.750771929309776986e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.805987388602365407e+00	9.498055585460921435e+00	5.837468696569685811e+00	2.333673878238709420e+00	7.308803568936601103e+00	2.969047633822782917e+00	9.282629025776937937e+00	2.759506355770029895e+00	2.203843661706961221e+00	1.472892949870419521e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.921917184088127950e+00	5.207593552398662062e+00	5.472134199436113455e+00	4.126403576604161572e+00	7.121447031002985817e+00	1.539499533605166226e+00	2.654797643750872016e+00	5.546511461269371779e+00	8.370543144677078828e+00	1.580011075692339118e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.569852409200148458e+00	6.513749554795757568e+00	1.949250219670598971e+00	2.258540874413476285e+00	4.675988495063744921e+00	2.172830097403745331e+00	4.501596025089708242e+00	7.919385860250307552e+00	1.836078615893067223e+01	4.682750410247139783e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.736504459246445364e+00	2.501829952252553557e+00	6.908019332147762093e+00	1.860377633254575613e+01	1.140001974698361176e+00	6.460010349999068424e+00	4.148936855788356581e-01	1.561152205116916880e+00	8.403152581952493705e+00	8.648719221672535040e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.984057881839797588e+00	9.920705224354037455e+00	8.409927782148681530e+00	7.611277428956184643e+00	6.248396066376122882e+00	8.646625573791601127e+00	7.087298704987421871e+00	6.188274914222457568e+00	1.123578453700350011e+01	2.839432057420728572e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.248939255923061431e+00	3.086539537923851384e+00	4.433906207678350420e+00	7.534449231222012600e+00	3.285182507533414675e+00	1.407122288903946528e+00	6.110091403265635046e-01	2.065133990746796933e+00	7.044417090060165698e+00	5.154364682217106308e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.071771165862469566e+00	9.478384040542136901e+00	7.975714294601305987e+00	1.743405695300859204e+00	5.053723651864290289e+00	7.602968314067340749e+00	2.198101440466086132e+01	1.332115951613897398e+00	5.843582213492511945e-01	2.438680202689097243e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.419126782040216028e+00	6.853478442022614914e+00	9.683366209785852163e+00	1.049165589076086746e+01	9.614715867355236867e+00	4.069366460416106612e+00	3.737972664606553863e+00	1.481486024539349744e+00	3.205394294696068069e+00	3.406847004027017123e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.846726368464834067e+00	6.466310531348280044e+00	2.838035407180327319e+00	3.444409019343936063e+00	4.596101155264984861e+00	5.305795936201112895e+00	7.075505554702354871e+00	8.501342147848710340e+00	2.062955040434934872e+01	8.137736771402167335e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.052800446762769404e+00	5.604881265598790741e+00	5.706667609946471487e+00	6.163385826593114736e+00	8.550818715486506960e+00	9.351379652717909607e+00	1.301157615123479339e+01	2.066261559529330771e+00	4.451768324679329147e+00	2.244693531072810888e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.939161987958883060e+00	3.075421795734730512e+00	3.575983760779368303e+00	9.249879375128031711e+00	2.691011353375151849e+00	3.978548904971986655e+00	1.158263225281231268e+00	1.415583263918202661e+00	7.261561699804592429e+00	7.979088481251893628e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.448479363066793368e+00	2.588943525197947348e+00	8.135621862248500591e+00	1.710775880166681162e+01	7.053962547331031452e+00	5.184760167318910540e+00	2.141673923645764255e+00	4.941086656931939380e+00	2.076074477799595996e+01	2.312519688049417432e+00
