G	c	dx1dt	d2x1dt2	d2	d1	Fc	Fg	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	8.404662533543591607e+00	9.569329978898222677e+00	9.295920868793443148e+00	7.592219617968422085e+01	4.102942604823939021e+00	3.360561101157144570e-01	6.132332918497174887e+02	4.568143077022432386e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.951246787487658008e+00	1.846135380551249483e+00	2.649041743859833264e+00	4.643780537909317552e+00	4.395169688176545186e+00	1.508590349850384316e+00	2.731346362999695643e+01	4.259573568769138951e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.323855781134206211e+00	7.313336019825685597e+00	5.932495244050514316e+00	1.548004466867612550e+01	6.740602845710884417e+00	2.420065796419802684e+00	3.366915860806120975e+01	1.259920250469965142e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.856284745254030977e+00	9.606671579869253463e+00	4.831940998119223174e+00	1.244805722887934429e+01	3.550582633131939669e+00	1.530910122393666528e+00	3.167080528419390717e+01	6.199168638112150242e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.468412553563031686e+00	2.689039632340123109e+00	3.995877641585862339e+00	1.357113346362397621e+01	7.570201794093834202e+00	2.022102324859275768e+00	3.905569402763849496e+01	3.738643012567990365e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.558931375831709154e+00	6.045237562141494436e+00	9.159268597320723515e+00	5.153455825965330916e+01	4.489742457385586860e+00	8.225467755436380868e-01	2.308083883918854724e+02	7.685351421961225116e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.063080964787278759e+00	9.206249601131281324e+00	1.537736478734977652e+00	3.796610274025472798e+00	1.683486374665706720e+00	4.486439798673396151e-01	5.646252596028897841e+01	3.618286916612867832e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.946872155889003864e+00	1.289150786189628306e+00	7.064719957715944076e+00	2.613717645580804927e+01	7.941362639871957008e+00	2.441603666470146816e+00	5.479036492720327800e+01	7.779884198492681868e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.935811146738298127e+00	7.354601976546248032e+00	9.325922998864584201e+00	6.284128752561720432e+01	3.497135015785728385e+00	4.320483838773666596e-01	4.131257139321622276e+02	6.436912535377966593e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.541160064351817294e+00	3.409298528613204482e+00	5.915608489458200836e+00	1.305898703454892740e+01	5.019148063115419944e+00	2.240674856267177883e+00	3.107273236031765862e+01	1.987616448949503178e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.541602900473366677e+00	8.911969921265178840e+00	9.765263171106315809e+00	3.229822830688100055e+01	7.052028657684388691e+00	1.964127550700254021e+00	9.542476276502749499e+01	9.018132778638363600e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.880229234087694046e+00	9.921522125220338495e+00	1.559976882664556364e+00	5.868343333540872564e+00	4.025016442640622749e+00	1.003980538623499230e+00	3.345188462191801904e+01	5.940417481733208938e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.484859608162264699e+00	9.748218538013304624e+00	4.802010835354439955e+00	2.372292046740285798e+01	1.098013560102915953e+00	3.641749865235175965e-01	2.384687505355427959e+02	2.338277108509322078e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.437515160474536202e+00	5.475332363401542501e+00	3.188466084022279823e+00	2.743019095424855891e+01	4.139984334895147278e+00	6.420475892762993464e-01	1.844101049513988073e+02	1.097678657320428686e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.615216911545638734e+00	8.801490533778725478e+00	7.905540204483696876e+00	2.144484010606311841e+01	9.677607746381694298e+00	3.416825728973739817e+00	4.755628023314888964e+01	1.489486584074276809e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.877397935081086544e+00	8.814354094752502533e+00	1.029063696362676694e+01	5.652122309219486596e+01	6.442634991071546580e+00	1.140223373908023641e+00	2.093007977402648123e+02	9.181959104946455508e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.241838677148932035e+00	4.070350099289288259e+00	3.657515068004128178e+00	2.022375281430100813e+01	7.380491216374694297e+00	1.178771946028103867e+00	7.616842313751818949e+01	2.061084847226589467e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.824322427898841914e+00	8.679324509717938341e+00	7.285845822045155629e+00	6.977757675886852695e+00	6.954278856444441104e+00	4.726558878304452982e+00	2.074841271438788581e+01	1.195105841995187657e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.328573338211426424e+00	1.093980737021253979e+00	2.683846146753329442e+00	1.948526950716363260e+01	2.718327782923530833e+00	4.147691259060701241e-01	1.462389169146600807e+02	2.389304404220807587e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.070170716586451576e+00	6.061303225302930642e+00	5.949884316786790528e+00	1.402795765466836464e+01	5.576668456375010408e+00	1.845814424743770443e+00	4.086871375055329025e+01	1.019464568982515473e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.798200704953280660e+00	2.961995978101429561e+00	5.132228201638075582e+00	6.545874525148283496e+00	8.094927508256615667e+00	4.965512589914022890e+00	2.987317331298733336e+00	4.144108200255518959e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.002641324523514221e+01	2.080266444555025629e+00	9.758697370038367680e+00	9.293144189359139773e+01	1.655415762115053591e+00	3.152047177018784119e-01	1.423051979956033847e+03	8.880723005668988979e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.565177593630579622e+00	1.625286564570075365e+00	6.871825078275768384e+00	6.321729504141387679e+01	3.702640994436062982e+00	2.756939630758070692e-01	5.856948091404540264e+02	2.260645259003698726e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.385183398263336585e+00	6.744582949943651151e+00	4.467438365229930319e+00	3.351102854615248106e+01	3.504699055247629591e+00	4.658558396016694303e-01	2.856852144159409477e+02	5.885369888722434828e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.479221994537556650e+00	4.537776877442727397e+00	2.175524075933676027e+00	6.775927565733105951e+00	4.677938642562159188e+00	1.279814648995522219e+00	1.067675443678521141e+01	1.585632924349746231e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.107445560410034613e+00	7.446672914106663654e+00	1.966095729875923404e+00	3.850611691207076248e+00	9.533727676608469537e+00	5.122806444931971903e+00	2.100824698344381680e+00	1.837064734622702034e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.401391768074770283e+00	1.636246148376041321e+00	2.561818949535094703e+00	2.379738439724453514e+01	1.876809476722303804e+00	2.351448370765545637e-01	2.882514836635141933e+02	1.215719274367422997e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.610044143878164746e+00	4.183794033486347708e+00	3.325087524196991495e+00	1.616360902529462606e+01	5.506463785669478028e+00	1.082863371971731992e+00	6.145331169564727958e+01	1.753052380022096735e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.228791526158536485e+00	5.203149332175016184e+00	8.898569854019580561e+00	1.671110998587635166e+01	2.586707392137783224e+00	1.132964443535407151e+00	4.186516805034732158e+01	6.429665924221613649e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.652543267726587217e+00	7.974176844802044251e+00	6.029038014091593567e+00	3.158192759240192515e+01	9.486795953492343614e+00	1.728333715134714010e+00	1.006594195998770545e+02	1.211322879753657711e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.182082716261473321e+00	3.761092845746335733e+00	6.239189969962706250e+00	7.101771076615460032e+00	1.817228550227531159e+00	1.468818253445924871e+00	1.377950770885116860e+01	1.052150633105275013e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.330389242002857131e+00	6.539475131902782401e+00	1.734076737454220085e+00	1.902670353853144292e+01	4.598053249349875138e+00	4.581252429859680175e-01	1.239615570270704694e+02	7.899869889752580976e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.226215399991376298e+00	8.925543083796709354e+00	8.407652320163576221e+00	2.982541727138066179e+01	7.746033684287565002e+00	2.200370815958738291e+00	7.288434288359729862e+01	9.724961444718123182e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.994054271275045309e+00	6.945300503494257427e+00	7.321932326881792186e+00	5.244349905842670267e+01	6.640401855014997246e+00	1.026052052925292557e+00	2.162712837209702172e+02	1.316158689967781736e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.852626314106049055e+00	3.283963100725656226e+00	1.415123235738521945e+00	4.860782638530364963e+00	4.809137391254397542e+00	1.211518517880188384e+00	2.592361413782042234e+01	1.989572792413280444e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.585273048515134953e+00	1.486092000499670052e+00	7.515814238732306585e+00	4.123345591550670974e+01	3.916765852137375603e+00	7.519295308946928325e-01	2.101067351368281493e+02	4.079149823890081628e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.937426425562808419e+00	8.843996740545009061e+00	5.775416665297453456e+00	3.598232711975054343e+01	4.958087186599139606e+00	8.158234035694128528e-01	1.762987419865693823e+02	5.787889799934761159e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.562129429141972725e+00	8.021781898440213388e-01	1.308196327053826380e+00	2.904651248281010290e+00	4.174997613506480576e+00	1.286966041592414678e+00	6.997680638829725019e+00	3.901289015901514556e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.623500541101211780e+00	8.293831124400542265e+00	5.370855047698285034e+00	4.914595678474280049e+01	2.750750834985348448e+00	2.759651926385161547e-01	5.477639654977388091e+02	2.974411382883306310e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.267557498084409318e+00	5.335017541790417539e+00	4.876374517295641198e+00	4.366622156645079400e+01	4.881203791239018486e+00	6.516335151014726046e-01	2.489026859248008918e+02	1.097286389594201772e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.502960111442877889e+00	9.551680922225701309e+00	2.196226172730718407e+00	2.487505666938382021e+01	3.448438745863857680e+00	3.014501010055565255e-01	2.217564655258968003e+02	3.307984806833515479e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.147367645082844945e+00	8.197886112987877283e+00	9.063282308641499085e+00	8.582066649232484679e+01	3.531551675757135467e+00	3.380366937324328913e-01	7.382641157209827725e+02	4.078534031391765069e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.986730625616967671e+00	9.922948334819984950e+00	8.706960915873269258e+00	5.457860446956706824e+01	7.444387628350064290e+00	1.133365945047043688e+00	2.250559710491515659e+02	7.949052090190639186e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.411462486599377897e+00	4.053883803162623423e+00	7.072565571768962833e+00	6.329301840558462544e+01	1.016792968015728427e+01	9.192373719489193018e-01	2.732377524696594833e+02	2.481395245159833340e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.939973303861672660e+00	8.464270622136099931e+00	5.689759697167949604e+00	1.005883374999453928e+01	6.666964790173461886e+00	3.575061342279277632e+00	3.021777213468683954e+01	1.407758570184317160e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.656049174768635002e+00	4.388481177953421408e+00	4.958181487930586329e+00	1.498351057357700178e+01	1.534015433795075545e+00	5.893315817518707256e-01	7.240816653340785081e+01	6.688450232712908061e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.971286842011271467e+00	5.576960786948935933e+00	7.256774593057476075e+00	1.349635096312317017e+01	1.863702763828203768e+00	1.237048390984544222e+00	3.163912129288141273e+01	5.005077356045852799e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.308472716048944218e+00	6.648081268050890280e+00	5.988566916205118495e+00	2.378932030472632064e+01	9.634537935647248474e+00	2.332557363032965014e+00	4.465485347543028638e+01	1.682772293697737176e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.710357474624252916e+00	8.846143230241031219e+00	1.290744095525224067e+00	6.942808655457721301e+00	3.740935764970163557e+00	8.180428188561195135e-01	2.691386535457927209e+01	5.365237662998375567e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.635037282339366183e+00	1.018404211700497974e+01	5.647892116859499545e+00	1.794009044693965649e+01	1.406838711182073709e+00	5.557860976676916032e-01	1.113024389363817477e+02	1.969939831650835138e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.605198288311591170e+00	8.321274935142843887e+00	8.421189678239725751e+00	6.703147859368269224e+01	6.678796119837835832e+00	6.192916076440337925e-01	3.545958996351167229e+02	1.006390941459286203e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.258465820455196393e+00	4.693268493118367246e+00	5.327467855626982995e+00	2.187990547911836003e+01	6.642019347780878213e+00	1.493568824735381773e+00	7.674772923545951642e+01	1.649954599407260414e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.677432922144987515e+00	5.014517480007318895e+00	1.337184437967049000e+00	8.702031572144655058e+00	6.809248776344260179e+00	1.931001175995427310e+00	2.811926583185043071e+01	1.878821946036171475e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.119206447207335309e+00	7.739459926121793565e+00	8.211449219161902846e+00	4.942952902685084382e+01	3.244174628791515858e+00	6.157326158825382478e-01	3.113111327713298806e+02	5.318198999676975181e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.071881625580683561e+00	3.151063008075383642e+00	2.554681273631253191e+00	8.053120830439794986e+00	9.211889570010549644e-01	5.138707438619105616e-01	2.544654165806800350e+01	4.602831381921638765e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.300739787633903077e+00	2.051082122899366755e+00	3.039556743553415874e+00	2.772022901540933404e+01	9.771010320440868924e+00	1.218382964459107765e+00	1.119719929822689579e+02	5.468442290233323178e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.621347420487334823e+00	4.000224410403696140e+00	2.174308461783556190e+00	4.686917755349983672e+00	2.784593663277195486e+00	1.872557804902825529e+00	2.174065574443312343e+01	1.319748948971271707e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.585991803275337730e+00	3.500006990049959743e+00	3.978734386375751608e+00	3.561683803434439710e+01	7.297929249370907812e+00	6.031829204962591007e-01	2.180403695043430901e+02	2.183594971793954453e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.144280194686425389e+00	3.505264855342025587e+00	7.485583454101884193e+00	6.324033550271589377e+01	7.074355406342704988e+00	9.317686590031057925e-01	2.836904881410284816e+02	2.268146171149205248e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.635716480278556872e+00	3.353194712986790282e+00	5.557208214384729672e+00	1.495436724903352932e+01	5.932846177765359386e+00	2.239508795951958842e+00	2.058899551954791818e+01	2.765312993100121020e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.443553521920011296e-01	1.352357778350369077e+00	3.093210998103686382e+00	1.933220040176779841e+00	4.309296716953280537e+00	3.573558268096716617e+00	1.507177908952770196e+01	5.504974057619206107e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.193261186495693238e+00	7.998961483344069201e-01	8.616345926667271726e+00	7.373774851493844551e+01	3.207608912518291611e+00	4.792157485699361508e-01	6.143714182806201052e+02	3.410435039021023851e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.145521705990117489e+00	9.688271812737498934e+00	8.777004924304600664e+00	6.510357062668589379e+01	6.183548606927424807e+00	8.800450770500509723e-01	3.087279412254638942e+02	6.965234747784908587e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.839386818854942263e+00	3.960057825225478112e+00	8.854981977468185050e+00	6.572765891881739719e+01	9.101944796267375182e+00	1.122517462813447997e+00	2.728658932253801481e+02	2.042285403453870885e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.982889550515231747e+00	4.321392852012621688e+00	3.217327071940604633e+00	2.502968785523470530e+01	1.002254009366427923e+01	1.148896429254005369e+00	1.014593823781101065e+02	2.528473159771481349e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.040495997409206286e+00	7.127296808011071683e+00	4.923308667143870387e+00	7.596928963818156078e+00	1.538216586020280552e+00	1.216514715087080756e+00	2.563026354347789493e+01	3.393904367315878079e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.045811146203788233e+00	2.926417743503756164e+00	1.008214526531729760e+01	4.184139369082696192e+01	2.134652675789672216e+00	5.815091065734232512e-01	2.439536875706081389e+02	1.051656769268718206e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.279385412382046727e+00	1.010044601298097078e+01	8.111125882648021701e+00	1.400695025331479293e+01	9.263712737581579759e+00	4.564794835876161194e+00	4.423294977232324499e+01	1.433032296151195206e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.536376660070072120e+00	8.237019722259839583e+00	1.559201338456544406e+00	1.059082722927607989e+01	7.881838677632848622e+00	7.306829611162171112e-01	5.209188348484924802e+01	1.208672756306398810e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.706031025948764324e+00	1.952248333736928299e+00	1.564312450458586801e+00	8.844916813410902634e+00	9.390606299383851052e+00	1.488285587469991178e+00	5.378430946598696494e+01	5.713213654262563779e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.211257713754472221e+00	4.301138901366707401e+00	5.033802051679938216e+00	1.962641532193627825e+01	2.531303076253874629e+00	6.223243006913213859e-01	1.077954291796941391e+02	8.535097548088439456e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.759701744091015430e+00	8.810636743061683873e+00	8.994519042391512897e+00	1.465086654170411862e+01	6.671200222605429886e+00	4.037874928420352560e+00	2.759752425667986486e+01	1.087444407298455928e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.414005346762526205e+00	9.367219150342197764e+00	5.933081128282788441e+00	1.981205806453238338e+01	7.118342958084832084e+00	2.032453588800958943e+00	6.151707080826096785e+01	8.619406881402066345e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.085181110983777231e+00	4.987958993082959758e+00	5.376186429645676945e+00	2.028628930014342302e+01	7.211984943211443344e+00	1.824070004869613459e+00	7.192157659789006630e+01	1.695380950576386825e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.649387424810245584e+00	6.298209463957958221e+00	1.792125441170232092e+00	1.560202384222694683e+01	4.329222409163735463e+00	5.746714621999196027e-01	9.040318037093801706e+01	8.345301758093915945e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.667725585216129680e+00	2.000362029922767348e+00	6.787256636963391543e+00	4.444789678421452095e+01	1.105551274747944346e+00	6.691736244799853517e-02	7.921553322987610954e+02	4.773819186006986737e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.745680779665748972e+00	9.565629135636244840e+00	8.210173419168121711e+00	7.812909090100934861e+01	6.216259768184517753e+00	5.921459787616233372e-01	4.196794853390936737e+02	7.664381478137790582e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.437736916176800328e+00	3.328181196827166843e+00	4.478726331638988256e+00	2.503024181158653860e+01	3.192610338403357506e+00	6.513310691958471565e-01	1.367633758709223457e+02	1.246430349160507767e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.813200735399882246e+00	9.444833135499155929e+00	7.590517055090931997e+00	1.582889984437760766e+01	5.156487842574835057e+00	2.537097942721318056e+00	2.754258799818446590e+01	6.060884176796328404e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.996600553309333392e+00	6.705960063837541618e+00	9.763947408823415941e+00	7.063982660438087180e+01	9.345657332953322793e+00	1.268094924079120611e+00	2.724470163278342056e+02	1.642757637968171425e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.877961357789601493e+00	6.468125945126535825e+00	3.020681455068388477e+00	2.254053887567035019e+01	4.352121560538700251e+00	5.453290401704503632e-01	1.506172726846494072e+02	7.224563627533435728e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.720448994003283438e+00	5.938915408129590290e+00	5.549596070752273569e+00	3.238375179011849525e+01	8.676732775545103138e+00	1.464147739579035656e+00	1.250970046479525166e+02	1.744474123691175826e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.799609286357903848e+00	3.077199499170288011e+00	4.114882530893337886e+00	2.545255895413347247e+01	3.060112504337415551e+00	2.906202072488462962e-01	2.668552316716329074e+02	1.123833377376732168e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.368892921162495391e+00	2.739061562586636800e+00	8.140554706940186236e+00	4.360334985938366259e+01	7.045969525458796845e+00	1.315003198846012467e+00	1.748837237930599997e+02	3.380516371138081677e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.357421851349069897e+00	2.748886150303921916e+00	5.767280696036812593e+00	3.515805369272086978e+01	9.929390539490690060e+00	1.719688701625255778e+00	1.179466969276543580e+02	3.806034996239581414e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.608485734982249227e+00	2.505867621728246952e+00	6.633595493726194725e+00	3.267679032133782613e+01	2.122226495081719122e+00	3.661351053299584102e-01	2.682258215408660931e+02	9.143660254675275434e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.197321953124139471e+00	8.114721687112975701e+00	8.198525709943034201e+00	9.131225564613263401e+00	1.299671299127235224e+00	8.736469820513035334e-01	8.565352767637381959e+00	1.946162213011310982e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.825478174206190296e+00	4.677583697680668173e+00	4.687686369618525362e+00	1.090516622944521252e+01	4.644155763868166531e+00	2.613340497685006536e+00	2.227415288928403925e+01	1.754853742785840609e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.417969729240745158e+00	1.918287101293425501e+00	9.164738537569633081e+00	9.606715401695666401e+00	1.623316945551779966e+00	1.472590570156179224e+00	3.528616958402874104e+01	2.092554995547027286e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.586463985676643595e+00	9.884041836189947361e+00	5.517982881720834953e+00	3.729566922362513992e+01	7.548677507417736798e+00	1.227980010397326849e+00	1.726463865317817863e+02	7.622159548808197238e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.520957498860715518e+00	8.996195439652382220e+00	2.119288339461347981e+00	1.000235496313692174e+01	9.752958911550736687e+00	2.344920000728031528e+00	9.958632069977065626e+00	1.308510234125842109e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.524286489601966110e+00	9.739488901848016411e+00	7.082644685185739419e+00	3.876567480626167850e+01	5.043740708527838734e+00	9.581290417450732955e-01	1.972845140450618260e+02	6.441819483143564895e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.087077670660006490e+00	1.017521636397218110e+01	7.985360090668712552e+00	7.282282150532323328e+01	3.453809876850701954e+00	4.087744355416313979e-01	7.061756233275250452e+02	3.118032583438344885e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.083359581833921226e+00	1.927057286989432683e+00	3.537508498011068703e+00	1.267568675825211777e+01	5.008758451391605249e+00	1.406301242405086249e+00	1.886640200554148450e+01	2.599849928723199977e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.547635902803360608e+00	4.273019097368610630e+00	8.512296364206910937e+00	3.932209482005249868e+01	7.153532832044271039e+00	1.638953969600811744e+00	1.351864190322822310e+02	1.957029929943234547e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.120557235267241936e+00	7.918202644706410886e+00	9.337354298686310727e+00	7.121136806003130459e+01	1.606095083647567812e+00	1.019197332330819689e-01	1.501975084594269447e+03	9.987766633470118727e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.972656848353921966e+00	6.767126615947479884e+00	3.947238390277832298e+00	9.633850813917000266e+00	6.434787010273589125e+00	1.950407849695277251e+00	2.471733571153359676e+01	1.198020999274556075e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.385906723399615181e+00	2.135391788510928812e+00	1.006026306660071157e+01	1.538530155780730091e+01	6.715362019286140516e+00	3.860629309197054493e+00	2.448165357292842970e+01	4.212559106778551943e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.482707360968082533e+00	8.147839143736177903e+00	2.626929243550702786e+00	5.024804144078175661e+00	6.261322741681773607e+00	1.906547657707442500e+00	2.942640811911541476e+01	1.111503147900569033e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.465695658882721020e+00	2.948710608330939564e+00	3.087078156768748194e+00	7.116477471996227600e+00	3.389223963721931465e+00	1.307549212126654981e+00	1.532281539389419933e+01	1.446384770893747396e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.005663662324932872e+00	2.934407579269865174e+00	2.888036317831955468e+00	2.302862068881646351e+01	7.330058923732909903e+00	7.849995673037415411e-01	1.280592695280771522e+02	2.813757665266068297e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.713098175704732995e+00	5.752348711709250217e+00	8.952647727278950640e+00	7.458531229595791956e+01	1.464487337277009082e+00	1.966367190239870777e-01	1.050486689409523478e+03	4.635730869851629743e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.935414219845075223e+00	6.566025122857016783e+00	6.927536008397033207e+00	4.539044292237915812e+01	2.535278990262389787e+00	5.934158274720813253e-01	3.860064422553251120e+02	5.629698355771179941e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.230172149156237182e+00	6.147001786440893234e+00	2.252812878104271554e+00	2.063926429938855023e+01	8.554863058527418573e+00	9.214837502574062533e-01	9.886711299445543943e+01	1.520534335300330220e+00
