G	c	dx1dt	d2x1dt2	d2	d1	Fg	Fc	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	2.631780263059226854e+00	1.224119082704970385e+00	1.737105411878887340e+00	5.945577544192252040e-01	3.402996108686301202e+00	-1.275062074318761285e+00	-4.307293518826865508e+00	5.667351664818540691e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.752611047016754853e+00	8.944543419776342930e+00	5.132545932677217593e+00	1.398408732354609274e+00	2.994204491856735206e+00	-2.690133507193411821e-01	-1.072982374668434158e+00	1.447745356639200232e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.066972799105329273e+00	5.699936105799049635e+00	5.431667005128804959e+00	1.518992634111630657e+00	5.343233063661725346e+00	-6.828762917440281965e-01	-1.853051448449170691e+00	2.896852373009810222e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.509371450530979430e+00	9.374508031040216238e+00	2.542491505189540479e+00	6.863019478083282054e-01	3.467491257714690356e+00	-3.408881497076386990e-01	-1.047563938780285531e+00	7.777401982628405541e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.049037500258814148e+00	8.188696741900717058e+00	9.513385855542495051e+00	2.670243808094996396e+00	3.561658533333883270e+00	-3.933421862485855236e-01	-1.176512153509779779e+00	3.432313626807096085e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.417659461785087061e+00	9.861178176244617788e+00	8.656963634116200623e+00	2.521584079925059729e+00	6.953604967240668344e+00	-1.064532303519378331e+00	-1.094711364722547708e+00	5.957860533981335749e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.328125121994766289e+00	4.224869082773821560e+00	6.938147199552531674e+00	1.941439470473744988e+00	9.767684902145912673e+00	-1.017952523735698556e+00	-3.814005547869705914e+00	6.813589879803379290e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.823850610046439336e+00	7.972604887546236974e+00	5.129933948835708080e+00	2.020811093927081359e+00	6.452462561719757517e+00	-3.597049877893889303e+00	-9.083736744237633776e-01	2.824010532759510639e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.824028111602370217e+00	4.593270253692455896e+00	4.734448415839614732e+00	1.595288166814782027e+00	1.783177803842799669e+00	-5.942249165042380321e-01	-7.383441513441998394e-01	7.978248887567328751e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.466823345946009383e+00	5.298254034245659660e+00	6.883271415760678025e+00	2.933927625102935810e+00	1.632383338315259946e+00	-1.214336681769054849e+00	-4.875876482926548849e-01	8.741426506351976045e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.921090763842600246e+00	6.643524367278729414e+00	5.976315337379751291e+00	1.847003672210504766e+00	9.536433891254453954e+00	-2.449529074551491270e+00	-1.816957567677959906e+00	5.521172966797851700e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.532836088084587267e+00	8.865988019804282416e+00	1.553804301468944660e+00	4.901932962209074041e-01	3.687114041394774944e+00	-8.286490525007753627e-01	-7.576880815404912761e-01	5.600243886911259850e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.421407009180450931e+00	9.863826103193668260e+00	5.535922712936574008e+00	1.835723669857226348e+00	1.876284251791302093e+00	-5.240312261987843945e-01	-4.441640288079219401e-01	1.010010381881712505e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.408678049803048893e+00	7.945516041532441065e+00	8.315981532051525349e+00	2.322378035170023391e+00	6.401114473619749390e+00	-7.551339041412655773e-01	-1.490144778918141899e+00	5.275445472196246044e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.196194105259709595e+00	4.750297567122687248e+00	5.212454749427143597e+00	1.604110810913991658e+00	6.682441963770053839e+00	-1.572846937432234471e+00	-1.955918534670014530e+00	3.360775414783378068e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.524282180743681714e+00	4.844684332462745324e+00	1.517207135244990512e+00	4.869646834112614786e-01	6.800723623103039017e+00	-1.935477141876753127e+00	-1.922970962260079242e+00	1.000806318518542604e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.794334852914075462e+00	7.663049479389401064e+00	8.067468508901352919e+00	2.371867519503365607e+00	3.344874454291416388e+00	-5.704736439617632549e-01	-9.532977077252179354e-01	2.735346546621056163e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.314881876370487035e+00	3.115227988181964225e+00	2.869941398464560312e+00	9.931760923968928623e-01	1.152676303662595769e+00	-4.912450850498190080e-01	-8.125351559164277759e-01	3.089994158424024917e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.069996627648881926e+00	2.068541417100792312e+00	3.516919998042030482e+00	9.627309002361820189e-01	9.680960271896138281e+00	-1.162612111528646519e+00	-7.584898138614351915e+00	3.178251924889549684e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.817890071004207631e+00	4.116037468424696755e+00	2.488715489537867587e+00	1.023416002048196383e+00	3.287424661255658798e+00	-1.923753981844146699e+00	-1.076565370753670203e+00	6.715348562193170778e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.963268769226003130e+00	3.580023592399004251e+00	3.899506050797751033e+00	1.089394505863532814e+00	7.082753201119005304e+00	-7.171899178561463861e-01	-3.807988035947835304e+00	2.831483696597435440e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.936076321383247034e+00	3.720564200961548273e+00	7.778390932562045279e+00	2.191849358371106948e+00	7.341262282197626554e+00	-9.331793760236113400e-01	-3.456414676443265943e+00	5.746803816460347747e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.788951313759272743e+00	3.062244077012901133e+00	5.709009345171719652e+00	1.938034619351636900e+00	6.486010097904552296e+00	-2.318707528759487158e+00	-2.665587882231579719e+00	3.542589795867005620e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.066096823920796410e+00	1.396059772751649053e+00	2.755319768133871694e+00	1.397897501888650362e+00	3.817728248982529049e+00	-3.651864372320888119e+00	-3.251570331570918349e+00	5.897637912096222124e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.307265679414744142e+00	1.191092238013299554e+00	8.909824547486184798e+00	2.488427998598553792e+00	3.423356497248251085e+00	-4.222103808392599356e-01	-7.722021019194740710e+00	3.075349380226050044e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.372141233421892537e+00	9.841629226988656498e+00	8.937237554490257807e+00	2.510077141164537284e+00	6.368018239714094975e+00	-8.522074615568298039e-01	-1.166908598514221795e+00	5.624676777616130607e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.553270786275770199e+00	4.845926151577494068e+00	8.919969903110176901e+00	2.506254480019078468e+00	8.773012677458876141e+00	-1.164954265567212710e+00	-2.870686303352985469e+00	7.762770665386315727e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.936330789259693930e+00	4.450233268176271295e+00	3.221510294380550921e+00	8.960335054385774045e-01	9.566978059115447408e+00	-1.216145280406828011e+00	-3.296986915776797478e+00	2.977355489361693586e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.676223103433821082e+00	7.086131503990341862e+00	5.108893459424965755e+00	2.037224506156441795e+00	1.963655325386742811e+00	-1.193401545012379827e+00	-4.440979459219242531e-01	8.942737207378186781e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.155099377015941897e+00	3.092330746796917218e+00	9.745491311219234731e+00	3.055868370584078342e+00	2.515623993841819228e+00	-5.656418019845754763e-01	-1.792762118837491370e+00	2.276753115377135472e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.044963175732614769e+00	9.507197865046618901e+00	7.998969634182839350e+00	2.954993873634622847e+00	9.511325870693623230e+00	-4.635372052417268129e+00	-1.125482683894291736e+00	6.929255481851929233e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.776777127067653339e+00	8.133010967402455549e+00	1.283462780710884932e+00	3.639246721470342227e-01	7.598997077047514814e+00	-8.539285977239966519e-01	-1.680723557219508502e+00	9.356368614624114954e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.616656879627238474e+00	1.782846887657184132e+00	1.600973676625641495e+00	4.578768366450928773e-01	9.091518104554959123e+00	-1.352024635080602444e+00	-7.358228766570751311e+00	1.399534536107127813e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.966400792642100104e+00	4.697775716414805736e+00	5.079845553413124826e+00	1.610991202029187663e+00	2.846084858702731868e+00	-6.810587006152494238e-01	-1.144009344931372407e+00	1.438050768458427520e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.633609528587508297e+00	8.917784486476271866e+00	9.140091101520047445e+00	3.752973380901681200e+00	6.341872011938907150e+00	-4.001609884414864204e+00	-8.195141858566002968e-01	4.798811989097175257e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.779700131014429587e+00	9.538698275913509050e+00	5.783888292635526618e+00	1.816543105929978807e+00	7.342309107412329894e+00	-1.926322008735943392e+00	-1.044264495206450816e+00	4.179641812903992104e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.938953480468676105e+00	5.257822981322072486e+00	5.369050825569980034e+00	1.715821713693673090e+00	7.154732895985508989e+00	-1.850255427653428653e+00	-1.834010415592183030e+00	3.802053015668766989e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.636669360924932981e+00	6.607613741278503205e+00	1.949102335497157945e+00	5.637116612238279867e-01	4.702362184805124912e+00	-6.240458231355555663e-01	-1.482063687819705988e+00	8.864134185476560290e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.733721158045766764e+00	2.667154148226218879e+00	6.866967982584944785e+00	1.990092461413555114e+00	1.078894054953802417e+00	-1.567794987516741290e-01	-2.258612411694483679e+00	7.958022844376122507e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.996522094683776061e+00	9.934454135321953316e+00	8.543888675870833893e+00	2.359914053325768979e+00	6.266230237158397998e+00	-6.728169950574517388e-01	-1.251626661411858299e+00	5.202419260945154633e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.244717695673466018e+00	3.048156459627440196e+00	4.414461071615411569e+00	1.312023398816618780e+00	3.206194133697251036e+00	-6.362557440242649909e-01	-2.198691799869199937e+00	1.412454413619482985e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.143318486451859961e+00	9.509780074135376182e+00	8.051943200989724048e+00	2.964497105675307331e+00	5.042849305054785347e+00	-2.426640357831757910e+00	-7.010309327791210965e-01	3.646318533189541711e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.405254240409805178e+00	6.832009998951614094e+00	9.593649709617668719e+00	2.760070630118560242e+00	9.578948742891411072e+00	-1.281412245624424129e+00	-2.103596906254443510e+00	9.248329290169471051e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.916524555030783894e+00	6.521144087963239855e+00	2.804628430237593228e+00	8.395672917215695197e-01	4.610669063209916985e+00	-5.849395584401912984e-01	-1.559712979539570110e+00	1.332678369309679134e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.045888283075906422e+00	5.542033329905573069e+00	5.715317043059411795e+00	1.665903920073816824e+00	8.576301968178221102e+00	-1.446912747937562305e+00	-2.246179194245943478e+00	4.823651761787596826e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.892188004209027774e+00	3.207782449191183716e+00	3.534096523556722769e+00	9.907453098490887067e-01	2.722911683432608143e+00	-3.361714872406569854e-01	-2.583308893216007540e+00	9.413854190483947448e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.480930145118150243e+00	2.636375578777050865e+00	8.112377319406784082e+00	2.422288605127436600e+00	7.067696922080115129e+00	-1.284460851796671133e+00	-4.118312553229629636e+00	5.685667153160046894e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.688105895474715012e+00	2.890692113713186906e+00	6.186305800439900970e+00	1.853720013659992283e+00	9.760212856045388463e+00	-1.730257859726902936e+00	-4.572204212541335799e+00	6.004665116115003087e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.881452595882428191e+00	2.638499977876731517e+00	6.698326176131240928e+00	2.018284692825273563e+00	1.902908811236280417e+00	-3.990770707943655515e-01	-1.907596156891318451e+00	1.333769155350750424e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.081048341376442457e+00	8.061660119501476984e+00	8.283660623163706660e+00	3.724469391535254470e+00	1.124703979651001218e+00	-8.912979442594259893e-01	-2.565796962259732639e-01	6.106354552982026007e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.971304564856968700e+00	4.216569181959160417e+00	4.584618587495227438e+00	1.741188880947212025e+00	4.960052220995094352e+00	-2.523945220129625078e+00	-1.498000192360152694e+00	2.029825672110465007e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.257987411143160816e+00	1.449807529331891498e+00	9.262287522359040182e+00	4.126511700244973824e+00	1.771549675504819232e+00	-1.414626476854401682e+00	-1.753378633484502513e+00	1.262700119178715497e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.670146854629088295e+00	9.761590408572178745e+00	5.827057666131217673e+00	1.666927136444116719e+00	7.652584289692163644e+00	-1.149847253855645235e+00	-1.246406416314165932e+00	4.482431080755365116e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.799260717576824931e+00	8.845739409970706291e+00	2.455420503767927087e+00	7.513327779095203551e-01	9.191588718727116358e+00	-2.387799712628769555e+00	-1.331487712633280474e+00	2.193962118821938390e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.546085633203365006e+00	9.344800656666389926e+00	7.258515329582574616e+00	2.139931747009744090e+00	4.962769760437081068e+00	-8.674256738684529289e-01	-8.949666053575503488e-01	3.525027038886705810e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.165501130516215511e+00	1.001603529779990254e+01	8.121641653055846177e+00	2.264773532715049775e+00	3.394171013591585684e+00	-3.681119124425258349e-01	-9.464069959970525803e-01	2.758040549950843356e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.169626127151051964e+00	2.534375560968090024e+00	3.860066091510984343e+00	1.275334381509487303e+00	4.859571744269088889e+00	-1.514812609005098620e+00	-2.740048263750813895e+00	1.829000385531623607e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.710564024210128764e+00	4.482345735520665286e+00	8.778487993001890644e+00	2.648660456598260104e+00	7.527666169048917055e+00	-1.592219198170334415e+00	-2.295137919328965381e+00	6.442830708118445671e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.873904015504687770e+00	7.832280436846867921e+00	9.217476238219330043e+00	2.575645409303586320e+00	1.180792105066409192e+00	-1.248136601597802653e-01	-7.772238203473040841e-01	9.670766225543626859e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.074388208267461398e+00	7.230544107620779926e+00	3.478866423877082337e+00	1.168090335979680816e+00	6.327568279466441403e+00	-2.056417061320610973e+00	-1.123057458110958695e+00	2.074406652640518445e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.736604153143831653e+00	2.420086472419174406e+00	9.894090903152889638e+00	3.932828151691094121e+00	6.596576469577887458e+00	-3.835517043431648343e+00	-3.202280515227406532e+00	5.555074949047509847e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.667004182021894820e+00	8.293246031711042576e+00	2.255659462966434159e+00	7.302634037498000330e-01	6.793259038756661816e+00	-1.872216595999469435e+00	-1.077926983216641599e+00	1.422769254168229658e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.517914222903713473e+00	2.976982156473916508e+00	2.820011233712797605e+00	9.774197636894622621e-01	3.128926246873881656e+00	-1.310971565891202228e+00	-1.588565560255789544e+00	8.430165750351058307e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.468496554408526222e+00	2.901927023249881277e+00	2.631877238933923113e+00	7.322852423287298240e-01	7.416190102299053954e+00	-7.937378627146361998e-01	-4.563111729040031150e+00	1.961892506927279811e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.246065065419372786e+00	5.842224098958682887e+00	9.035877578399366783e+00	2.551339386961553046e+00	1.824404770388637465e+00	-2.173586689218399703e-01	-1.251112419370266737e+00	1.705933309595932812e+01
