G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	d1	d2	m2	p	W	Fg	Fc
1.000000000000000000e+00	1.000000000000000000e+00	2.483045263938858493e+00	6.329948446061203882e+00	6.148943168038314866e+00	4.650000588602292595e+00	3.436107115200859763e+00	5.821169802768666912e+00	4.227974509881165410e+00	4.826542903440251386e+00	2.739572163107246272e+00	3.729211785924522182e+00	3.590920341451607989e+00	1.748247032151065417e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.571036624284810612e+00	3.163730529672230674e+00	5.206333614250433506e+00	7.703875879733814713e+00	1.743998415178383832e+00	6.079080219215535763e+00	8.076218889033066617e+00	1.332763966882219542e+00	1.510454356324964609e+00	6.068319883375500323e-01	6.238314240147325940e+00	2.057817768128586411e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.513347804096694560e+00	2.029693099709402482e+00	9.717953446653664784e+00	1.839032471853295325e+00	9.878542843699255727e+00	6.364314401855618364e+00	3.153775651973549365e+00	2.052032181949630996e+01	4.108253592516116548e+00	4.473414926667254932e+00	6.303634580944196486e+00	6.955391882797306025e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.647208950131886951e+00	1.617719433135423213e+00	6.476132403634451862e+00	3.489723720959279074e+00	2.511498210553814392e+00	2.447137146913938466e+00	6.772454170055770994e+00	9.062538432742702765e-01	7.847200360818640252e-01	3.405994280252492290e-01	5.038236767257583182e+00	2.991636941049725107e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.374646739646962601e+00	7.319535304112311458e+00	4.223098206481803452e+00	3.617981522906169367e+00	9.899248484253512004e+00	4.429369507906088188e+00	3.138287455906666690e+00	1.404127039687333145e+01	2.782469324306696024e+00	5.869575099461226131e+00	8.554245399776288394e+00	2.923616497738048547e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.859078903520712256e+00	4.025960612828055396e+00	2.132215770440673452e+00	4.913084811871486046e+00	9.751031940518876340e+00	6.496218184443192989e+00	7.388991785727412775e+00	8.687719730049021649e+00	1.779594931606374386e+00	1.548118284994473681e+00	3.370380828994544054e+00	9.540110789966428639e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.859905420235571372e+00	7.522498316980942512e+00	2.375543759029041802e+00	9.915108542262611735e+00	8.055602783270192191e+00	9.668303593646218275e+00	8.778006188753092687e+00	9.104016588117586295e+00	2.158969470093509369e+00	1.681334667640727476e+00	5.074344686301057727e+00	9.787395336051184225e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.163061352953518757e+00	1.570280292732896710e+00	2.881016129681612803e+00	1.593749304698848235e+00	6.938071717957082107e+00	7.570272310546200423e+00	2.113941892042430659e+00	2.443348204495080367e+01	7.036366017728195921e+00	6.972483355845134234e+00	5.789952864913767705e+00	1.298387366235672191e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.951205806181552482e+00	3.764590597757254908e+00	3.275115107431111561e+00	5.742194453334364290e+00	6.186074775324081010e+00	9.298213196307525408e+00	8.814735858724009887e+00	6.543153639941079014e+00	2.120427275775339293e+00	1.460751766443074029e+00	6.841541294779038829e+00	1.517929141197567611e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.158285390825461114e+00	5.851138352549070554e+00	8.707158054443016937e+00	2.726515309158117795e+00	8.837565740279933024e+00	7.911325346748872001e+00	6.317986618626447282e+00	1.080691798350003374e+01	2.485868941521153008e+00	5.502477236615823664e+00	8.093504133004035594e+00	2.041486831472034968e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.527257761989395668e+00	8.186877721299163468e+00	6.063408503716528841e+00	9.730168351831036233e+00	3.597146386358426096e+00	6.302141313491496533e+00	2.159863734786048095e+00	1.063185560601115931e+01	5.907136856457441354e+00	4.963348276288679806e+00	4.562110294516598330e+00	3.389595513816046624e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.213305681826652993e+00	3.924578603844360636e+00	5.750633822162177999e+00	1.990539116620350546e+00	5.144109669820183584e+00	2.696321569983321620e+00	4.835236726132711382e+00	3.071105292715444079e+00	1.129838557512455210e+00	2.131389084270785439e+00	6.781836173817016089e+00	2.988849902406126025e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.209646795277340203e+00	6.645917382393925266e+00	2.052635755729773859e+00	4.561070966524571446e+00	6.665512875200519716e+00	7.023407773407972066e+00	2.471165214766150253e+00	1.887586738760492366e+01	5.701462756731306314e+00	8.263780024668305302e+00	2.276919374402859297e+00	1.851957323364878671e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.258290621200824244e+00	9.035676947460146380e+00	8.673084422354051526e+00	7.624234267898640560e+00	4.724442540239741639e+00	6.565866940467746993e+00	7.249993920927272129e+00	4.214103851997736072e+00	1.805636316532496011e+00	2.113445398850694268e+00	9.285052419144966152e+00	1.226985368449333008e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.057863681892117214e+00	6.483826020970668402e+00	7.456393731940603509e+00	7.345423224493216274e+00	4.833536920861973840e+00	6.386116455696234873e+00	7.840306001427210347e+00	3.978200478410498064e+00	1.641352174496827354e+00	1.503982288409547063e+00	4.450293045857111274e+00	6.383257377713093261e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.829227263672998038e+00	3.078529738799385740e+00	1.591282355329705966e+00	4.914500874114041018e+00	3.981529785036512337e+00	5.374143286435799638e+00	1.917302187399658520e+00	1.090799990693593990e+01	5.546128880746199918e+00	3.470187762876713933e+00	7.653759991073235014e+00	1.077227343865215348e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.636049968999069293e+00	1.241626275305044658e+00	7.429344371456501506e+00	4.048615707062811708e+00	6.103907168412797013e+00	5.746404804140510691e+00	5.471579469039460797e+00	6.227189117123664630e+00	2.071092432564566543e+00	5.663749594950642230e-01	1.175668923447053205e+00	1.346549647202298916e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.907331450850172416e+00	8.823634690067674313e+00	5.849554510585407208e+00	4.581741132294399499e+00	8.577341674631082213e+00	4.107221806287352450e+00	8.322641479783788654e+00	4.176902227112932131e+00	9.833180766112323834e-01	1.844762810493816740e+00	2.827384154504731129e+00	2.974799338367826312e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.648049757900934331e+00	1.177693533706964724e+00	1.760701464742315592e+00	3.280271059934195765e+00	2.822344922007589574e+00	5.598281111299599822e+00	9.509039659256920629e+00	1.656734473927911733e+00	1.206585485760374610e+00	3.425580685897293698e-01	5.382441331763898162e+00	3.346008264171065893e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.754682384962530151e+00	8.805521369210746130e+00	5.141474616773870743e+00	2.824894175879749447e+00	9.385379358910011405e+00	2.849077033084713939e+00	5.542317458794256524e+00	4.571723963337919194e+00	9.940400763801918727e-01	3.103165721377803443e+00	9.020670867537866400e+00	1.288926107821301847e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.032586939438814966e+00	5.644645946934064185e+00	5.449850865635052166e+00	5.364214279767960392e+00	7.229421245929736450e+00	8.287045892436776029e+00	9.559007685225370921e+00	6.253923581377455854e+00	1.715706212964092092e+00	1.872590081666845707e+00	5.785458077825065715e+00	7.536123176684976499e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.393345943628519379e+00	9.497108473018034402e+00	2.489669447891140752e+00	3.444551850445397800e+00	8.369141586178459491e+00	2.757959876437769964e+00	5.864587164010614195e+00	3.853867067909250821e+00	8.881251614103382597e-01	2.499429830361307392e+00	9.318968953114357134e+00	1.245988089987869751e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.152965224971548963e+00	8.202579914929035709e+00	9.414391674862057968e+00	3.619041010669717284e+00	5.972778434983721851e+00	1.936780865275085972e+00	4.672831048934023457e+00	2.212996821189868069e+00	7.804560448424697761e-01	1.771055580932367368e+00	5.355673193812486410e+00	9.661185635675834105e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.468004719895274590e+00	1.003158656461046050e+01	8.685496272954305041e+00	6.932317542273688460e+00	8.106226032434657114e+00	5.004746335099318877e+00	8.607013692408555627e+00	4.418000049264692031e+00	1.175441571849285438e+00	1.680741996786588865e+00	5.431798440945530437e+00	4.764221938645980814e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.249492903947912126e+00	4.132082223558183998e+00	7.139256998411909194e+00	9.748256408694860653e+00	1.212850720323431997e+00	6.975550718689744301e+00	5.402464950332928062e+00	1.416666731364985221e+00	2.559956303254434129e+00	1.004708164984353669e+00	2.021298496499795316e+00	8.067441786159161576e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.800372778053814127e+00	7.865041656140646431e+00	5.199995375896760308e+00	6.435210840771276253e+00	8.185916319412063658e+00	4.867445502371914756e+00	5.183657116473365356e+00	7.755891884414543469e+00	1.859505704003327820e+00	2.262112225976836033e+00	8.264454234347766715e+00	2.015450660537581595e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.856440004462337701e+00	4.617742493582222885e+00	4.662397941625353148e+00	1.636090262853497013e+00	1.424257952547813399e+00	3.425708896757346800e+00	5.474853974386950206e+00	7.378406101175272180e-01	1.312967547524356293e+00	3.504633813142979726e+00	3.179006797916524185e+00	1.135990656547348487e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.473774963381848213e+00	5.366401036838130523e+00	6.799019918754662051e+00	1.580015376882296652e+00	9.005208602500154313e+00	6.043301343306842099e+00	8.573879592674183314e+00	6.379343438901048380e+00	1.387881163115342043e+00	4.424463863767951644e+00	9.015807716457450383e+00	1.739415516224196434e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.909747406745462950e+00	6.634673122801581613e+00	5.856267201776757858e+00	9.533214725779878052e+00	9.889090421974721323e+00	4.029861499151103033e+00	8.467314251078395415e+00	4.815310953551688478e+00	9.918549910059624164e-01	6.730052746524300966e-01	9.201484528583293354e+00	1.210573419732866168e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.542170196910920943e+00	8.907698588556314689e+00	1.671073851193551896e+00	3.668329871221715166e+00	3.591746876852718540e+00	9.429573317594430293e+00	4.531101785390395875e+00	7.377603103324090306e+00	4.046716674013565829e+00	9.819108087045480104e+00	9.485402789863542239e+00	2.167876954304658044e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.604358922288723566e+00	9.800768738359659338e+00	5.594449959356037283e+00	1.896482905815875641e+00	2.841169067248355606e+00	9.186680593617611024e+00	4.047784859556458059e+00	6.715057293373793534e+00	4.662289629150706993e+00	2.509639767310114777e+01	5.682019816774273480e+00	2.097572454642293860e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.464329163141014689e+00	7.905479164533549152e+00	8.221043700873250870e+00	6.385955333635036979e+00	7.851234513314490293e+00	5.584559982191406036e+00	5.490358917134136263e+00	7.939621452252645817e+00	2.019908633152580180e+00	2.547619879753760141e+00	7.053001825139627812e+00	1.271822102319593306e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.176539061876004766e+00	4.756000480964634569e+00	5.124410580607577259e+00	6.602197980198941885e+00	3.215842745367872180e+00	3.933306890531499178e+00	6.200960888977210317e+00	2.134503608356162818e+00	1.269824076226154119e+00	8.679692536735343911e-01	7.973253557460171947e+00	1.967021597423679324e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.537742485137907789e+00	4.860439002639422412e+00	1.450110697086203437e+00	6.857413410760013761e+00	8.716277112165668584e+00	7.641137066812714096e+00	3.057708743578235744e+00	2.132701686342429781e+01	4.810266278532311368e+00	3.408889037317453852e+00	2.239405692730468189e+00	2.477817598077318717e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.897608911204781812e+00	7.649791345523968111e+00	8.163063980154326771e+00	3.392001487413559335e+00	1.868914365189235038e+00	1.289359435735067283e+00	8.178623438174993154e+00	2.577487768687352632e-01	3.412052370635895171e-01	7.200241159880933495e-01	6.432174612798037039e+00	6.819696350633047688e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.239928470972118113e+00	3.246131321796804414e+00	2.756258128045272038e+00	1.179873841419932790e+00	2.151211864807287100e+00	5.168764466143613845e+00	5.287355308414835697e+00	2.046242764131942504e+00	1.971312059669816152e+00	5.494394446177374824e+00	1.257578091605979997e+00	1.055613657143393419e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.243674943202886851e+00	1.919293215607418723e+00	3.392778515123616501e+00	9.792287089773145325e+00	9.815092384297242845e+00	4.094648160439353646e+00	4.009567204484462799e+00	9.770594649165701640e+00	2.022347558178722249e+00	4.209699397964796752e-01	5.373901483137248469e+00	4.733312265690653997e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.603063728800156795e+00	4.198827010996507347e+00	2.489098680117780571e+00	3.376632854747871448e+00	7.094827291332105546e+00	9.358101958167662104e+00	1.972544708264709623e+00	3.341172577754173290e+01	9.475421135060059896e+00	1.215343922293624068e+01	2.344742081560035274e+00	1.157353691712756705e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.845961680751480927e+00	3.595131112325721467e+00	4.038583378006294744e+00	7.089489763472264450e+00	8.618369889434850606e+00	1.088743997107752381e+00	3.166479723276948377e+00	3.015246204175736189e+00	6.819445865275253205e-01	3.904992307916037575e-01	2.654708201274686985e+00	1.602687488612243027e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.991241470109599732e+00	3.701269830355023327e+00	7.898150258721226891e+00	7.377906078495598763e+00	3.847790257599071673e+00	6.011648530059651385e+00	9.572613598787793165e+00	2.421323904365452861e+00	1.279664718111072297e+00	6.466389265247507456e-01	4.251674506421272426e+00	8.617685156154095139e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.693462097315979964e+00	3.057221279955958604e+00	5.679154969854589119e+00	6.575536159293613458e+00	7.115285689514352363e+00	7.644527221508854886e+00	3.745460169676175788e+00	1.451043686775890862e+01	4.121197769738127903e+00	1.923410941215134784e+00	4.854029701248999018e+00	4.060326454204201130e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.098581270685260680e+00	1.472547083327137463e+00	2.826534755364404017e+00	3.808048542698367456e+00	6.293451548391551853e+00	5.380988963299713213e+00	2.412981760615330984e+00	1.351101958091317812e+01	4.236124281446233653e+00	1.524592862821038342e+00	6.577082783978015712e+00	1.807389857839795999e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.230258211869593055e+00	1.161586614254955130e+00	8.904124864485510216e+00	3.476633500532666954e+00	6.463571824163395263e+00	1.810275015959837530e+00	5.175164523222998803e+00	2.226626957286407915e+00	7.024877253204103722e-01	2.185853579441655592e-01	1.665972215097753617e+00	1.928599777836664808e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.268011454345915112e+00	9.829026251186153473e+00	8.911003783734518180e+00	6.317564060449679886e+00	7.079285084846995701e+00	9.782605470349926335e+00	3.769099357703589170e+00	1.857797380967140199e+01	5.206947388405678723e+00	8.083459793415558536e+00	5.575135459717780684e+00	1.650157643944724084e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.534058238681693886e+00	4.849066704824933183e+00	8.743713916262597863e+00	8.778033809920801289e+00	6.140786066313741465e+00	5.735661892136086237e+00	1.267332723143414164e+00	2.661755319498433892e+01	8.588820160152733862e+00	4.751907898470140168e+00	2.643603778910585511e+00	5.629725768384223894e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.956959077525055157e+00	4.441518156744161949e+00	3.234888456389366507e+00	9.583188384598843257e+00	4.841876505612071391e+00	6.556142929943580278e+00	3.822935199972325115e+00	8.191338504782661900e+00	3.332001949420133169e+00	1.593819105063818187e+00	6.169084844154278713e+00	2.754701584752050625e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.738129230999674979e+00	7.271661245753704428e+00	5.074725492184979814e+00	1.914273614021998027e+00	3.520038728169645026e+00	3.131028812756125213e+00	5.980751431988815092e+00	1.785042764854688269e+00	1.076559291238719851e+00	3.847524184988983187e+00	6.724630963426662333e+00	1.431453315465879561e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.229310281984965059e+00	3.022694987691669777e+00	9.800684625995288002e+00	2.386525618952963335e+00	7.926818458634285136e+00	5.309709951802401129e+00	6.032391384923702304e+00	7.064319642513365416e+00	1.751267740385451965e+00	2.235591436195566217e+00	5.983710985959670658e+00	2.506888275577275338e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.029477296956847976e+00	9.552413398563855296e+00	7.833950856854195344e+00	9.417408451830016958e+00	3.037541331597493954e+00	4.836093761599139285e+00	4.247432816698918145e+00	3.556739125404282387e+00	2.279514272737532821e+00	2.374502083639029593e+00	7.692423995639614098e+00	2.233051570209522718e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.799299557930613247e+00	8.070879030496081796e+00	1.115984871226718633e+00	7.737396828035508989e+00	7.333900156347169741e+00	1.718503460978358488e+00	4.988935585708518694e+00	2.459016534559304468e+00	6.380816520066530106e-01	6.907634731219557400e-01	4.060137385637766272e+00	6.947658542501021495e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.562547404933796180e+00	1.857607794497334819e+00	1.629384564859076123e+00	9.015316871204081650e+00	2.999935884219163018e+00	1.873050267837833349e+00	9.552742250589048467e+00	5.747493638245528835e-01	3.525877001075110040e-01	8.606385003884310658e-02	7.995204583515815422e+00	3.067735311872442638e-01
