G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	d1	d2	m2	p	W	Fg	Fc
1.000000000000000000e+00	1.000000000000000000e+00	8.027734770331406366e+00	5.644072697671421501e+00	3.728248318192155519e+00	4.357441193686552694e+00	8.403738448610116762e+00	5.786969297543595125e+00	3.239232543642864837e+00	1.501120352075289333e+01	3.524377161099307099e+00	3.975843920615895755e+00	5.560317697591699471e+00	2.426378843559245935e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.679427542353393754e+00	9.157862532378882037e+00	7.987184078730194869e+00	9.295261900156880586e+00	4.727493211257826289e+00	3.735873386301963084e+00	9.141559318540934953e+00	1.393920265410325987e+00	5.011681092615527522e-01	4.277372752750682738e-01	1.255105630527023619e+00	-1.425827064030216196e-04
1.000000000000000000e+00	1.000000000000000000e+00	5.494112640738882725e+00	8.632256048651200331e+00	9.976923948531334574e+00	6.754531505829890037e+00	2.263174864507026207e+00	1.166477143386607018e+00	1.980739012028700508e+00	1.827029640336208960e+00	1.255722627147983994e+00	1.908337416507369877e+00	9.399678883007423380e+00	3.940625086792809428e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.794195274217212699e+00	3.662745842464844692e+00	3.525238343507608452e+00	6.956812931952891965e+00	7.791869740102566055e+00	7.232728181510581500e+00	8.087388028617885638e+00	7.764178424923849242e+00	1.898711349779028890e+00	1.176390419104528684e+00	4.214992911789870789e+00	9.583220358382812942e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.624588400105653863e+00	8.312365601092372103e+00	6.672698002186089994e+00	6.323207368556177599e+00	4.237727042639397368e+00	1.861476513525378573e+00	2.002712517660991676e+00	4.599739969561980502e+00	2.032937264537842292e+00	2.931407368363203148e+00	2.788706562849324389e+00	3.614292774408187081e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.195494020876678221e+00	1.276457370179964190e+00	2.711057348547649681e+00	2.636227928955638955e+00	6.810907665567035529e+00	3.735148105697962073e+00	6.835876885496841027e+00	3.967043259551588985e+00	1.167635017018362698e+00	4.822890999147368407e-01	6.548082991448222145e+00	5.328423525842367336e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.037631405730874867e+00	6.443942711172796933e+00	6.429035484284549185e+00	4.388013854202107211e+00	3.228473139210288334e+00	5.801678746516639507e+00	4.043839122436482469e+00	4.499854018920020238e+00	2.739537292538001712e+00	3.880054327914975953e+00	3.910461020016874567e+00	1.874418304548391145e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.507631940694931227e+00	2.985384587822677904e+00	5.292980157643212280e+00	7.423696436398766529e+00	2.071307411976948565e+00	5.927976776739585674e+00	8.365806751940688457e+00	1.637946063916564166e+00	1.177465829655457430e+00	6.095847442447429598e-01	5.810357908634276924e+00	2.077537350062420851e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.894324478719068949e+00	1.846334792903973288e+00	9.765979087179220031e+00	1.603538037125761040e+00	9.661864132811938788e+00	6.322824282764372583e+00	3.194300163766290002e+00	2.018718378840403815e+01	4.411567181448011077e+00	4.405705618862715056e+00	6.074428429994204848e+00	7.052036882597025880e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.201136554842879178e+00	1.977136975803714281e+00	6.425170866119369606e+00	3.758744471570630186e+00	2.087711735065521879e+00	2.348289536176575876e+00	6.649738744736191087e+00	1.008319414704990313e+00	7.643351732658154596e-01	2.284675940456128707e-01	4.911493397713731390e+00	2.764465363475119286e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.473526736214608945e+00	7.338165053336253685e+00	4.469808606420432540e+00	3.889942458252045654e+00	9.989579636756316106e+00	4.282731460777523758e+00	2.827424242207137173e+00	1.428960664909090283e+01	2.830948711268432394e+00	5.498935268745990257e+00	9.001061481661665198e+00	2.853508674369377163e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.009042373411253912e+00	3.766149196798059595e+00	2.336635588147354170e+00	4.472401550898394973e+00	9.787192971821671250e+00	6.343935671280950928e+00	7.358333333298411993e+00	9.168447420705124529e+00	1.952156047790935434e+00	1.701561238404132537e+00	3.391682260677251204e+00	1.047978000794347470e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.231813488208388652e+00	7.603931211944654933e+00	2.540584510993273870e+00	1.025102504168619255e+01	7.787146274427559689e+00	9.519774300470091433e+00	8.775210845607617216e+00	9.303557190447577341e+00	2.335700861471934342e+00	1.893363242791708867e+00	4.980539651254661138e+00	1.147047461798928608e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.744586341419053888e+00	1.633232701565410450e+00	3.046149761018284163e+00	1.302589059231906710e+00	6.793343928595501069e+00	6.999803297302844562e+00	2.377582302518105539e+00	2.466255917922812202e+01	7.008484300194766092e+00	7.557193326618972584e+00	5.589429308655054385e+00	1.279350861653549387e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.771205920506863762e+00	3.637881030832352369e+00	3.160205700137587392e+00	5.870466067489195083e+00	5.977815141984478942e+00	9.242077714033353431e+00	8.736192068480262307e+00	6.316506431159289114e+00	1.837252185825921202e+00	1.364061782238940923e+00	7.112020918256177993e+00	1.399930710309231774e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.254356609715749471e+00	6.187834026874872606e+00	8.846873533452964011e+00	2.684265870708689494e+00	8.620157425223835546e+00	7.323475472333158542e+00	5.819538582588702269e+00	1.060519617261103598e+01	2.558775663333201944e+00	5.416921300922536098e+00	7.918816587022379672e+00	2.149958036261599148e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.496762882754754109e+00	8.154028963193646007e+00	5.746786980654354338e+00	9.908194066460307425e+00	4.292624800415039132e+00	6.531337856403395037e+00	2.319748270785392918e+00	1.020915148121541094e+01	5.763869883947208450e+00	4.575520081303412034e+00	4.492106218311324284e+00	3.690223538448034746e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.388884341389718280e+00	3.808517533352041351e+00	5.463543051396347217e+00	1.704201300017408771e+00	5.126724061135628396e+00	2.574619804818399249e+00	5.199603756582929392e+00	2.469067091039344852e+00	1.301542352093693733e+00	2.349767920970374568e+00	6.718717916996361339e+00	3.060143730241112747e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.086384498401661958e+00	6.609801291673442769e+00	1.632298808016281022e+00	4.141860500790031097e+00	6.334503320876390120e+00	6.967415745468009014e+00	1.994590648012055212e+00	1.880156964697169641e+01	5.609455575885920808e+00	8.337241577330184228e+00	2.547749851521413422e+00	1.633076916175751903e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.748689893515670946e+00	9.097278643690716038e+00	9.082282659985436268e+00	7.423642627006815431e+00	5.251342836677258319e+00	6.508041321336174079e+00	7.793997834513660905e+00	3.982300928538736517e+00	1.746117188280495780e+00	2.439400007586511432e+00	9.597281047109312624e+00	1.024739904408446117e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.668591608476793553e+00	6.522690311132850915e+00	7.306365231433367136e+00	7.456529863074366382e+00	5.089291970522073605e+00	6.355259919483626341e+00	8.209687106105530319e+00	4.425264975208097695e+00	1.449679726288530146e+00	1.276994893303766698e+00	4.209736075892784868e+00	7.012244181615655270e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.833538253822289299e+00	3.074231420124599268e+00	1.720554770793049304e+00	5.334230579111215675e+00	4.169966363367561435e+00	5.754627917725150255e+00	1.780576092856505532e+00	1.078822721237489368e+01	5.361293887409676273e+00	3.715661568503125789e+00	7.398173029303089621e+00	1.088833107287396906e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.803314983936728844e+00	1.516113514769530823e+00	7.335851636152297850e+00	3.840003488835411982e+00	5.851195289028114033e+00	5.387181783532988710e+00	5.251403570643538465e+00	6.335124362662500452e+00	2.057466044840354780e+00	5.084223810604834304e-01	9.892116743600020135e-01	1.346744216475755651e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.935612936474935708e+00	8.436349660736064848e+00	6.691803990623559351e+00	4.551759188911297827e+00	8.979668138837048730e+00	3.564692265669350490e+00	8.618023762022330558e+00	4.066549491604457778e+00	9.338659351745954851e-01	2.127936758500584613e+00	2.895651527950157789e+00	1.458149009025834497e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.011174787118062302e+00	8.432954479724861230e-01	1.857530506429650341e+00	3.175734023587316823e+00	3.036065657836841680e+00	5.706559135958008788e+00	9.052937889886091938e+00	1.167800757438278048e+00	1.136342453035275923e+00	5.328375618517282586e-01	5.625890972813094137e+00	3.536806861231331367e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.950633325534051110e+00	9.088433459046788343e+00	4.610601150918206770e+00	2.843333860270387259e+00	9.449956814468094990e+00	2.641978868877988607e+00	5.439879529392931623e+00	5.058182702279395926e+00	1.279913198398174856e+00	2.764781342441149814e+00	8.956794984969732809e+00	1.193156016828353094e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.687616353076499820e+00	6.432421641281131919e+00	5.686783912484095538e+00	4.824753978310535985e+00	6.734358195188493212e+00	8.345217665479705005e+00	9.194812216099691682e+00	6.477795001458829915e+00	1.812312657086595058e+00	1.833461139122047001e+00	5.160247128648770776e+00	8.581198826633636145e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.289683840329240994e+00	9.695413325013410244e+00	2.385085224376884305e+00	3.822277349235507771e+00	8.404033749213672522e+00	2.868556190481974966e+00	5.822807589061001821e+00	4.163709918382663133e+00	9.194759871327577994e-01	2.146088002335261535e+00	9.571739175479505590e+00	8.996699472234348516e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.780314845190488882e+00	8.707593313824594006e+00	9.455810654697392792e+00	3.593660795781300266e+00	6.476858353802434465e+00	1.461216675362511541e+00	4.946228659248185444e+00	2.553369636727007563e+00	3.844539181760634472e-01	1.536815386979078601e+00	4.993901425454371434e+00	1.218508644854960493e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.110360365391535709e+00	9.860583143052695121e+00	8.464109421532885591e+00	7.159052673528051081e+00	8.075670996893768105e+00	5.091729242354250395e+00	8.735801406487802012e+00	4.288942349376193341e+00	1.258427518324770178e+00	1.425501992181405386e+00	5.223024923474993031e+00	3.754323553731286206e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.468793303566510389e+00	3.979197249088104904e+00	7.075206248190069047e+00	9.653986153596147091e+00	1.043273901986017105e+00	6.644438643473342232e+00	5.713749432103082171e+00	1.182104910104259998e+00	2.972665936620294325e+00	9.602198023115746661e-01	2.130715525304565539e+00	1.001730618441946802e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.635230624460568549e+00	8.031682857309897727e+00	5.211048747339809495e+00	6.484331877177639925e+00	8.303204057705654506e+00	4.959908067552356137e+00	5.151436204336314439e+00	8.044254281638091086e+00	1.856032828740391771e+00	2.260499328542942443e+00	8.201503074393988513e+00	2.088234970767254839e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.581030941206145179e+00	4.882643104548844093e+00	4.527684867562094873e+00	1.998365730758629111e+00	1.317877779066752630e+00	3.151490598493777995e+00	5.439277697082867569e+00	1.455974098995052035e+00	1.174705620353416524e+00	3.551397604222330529e+00	3.455767288036781348e+00	9.124316686786657082e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.624953622479561099e+00	4.954062483337158262e+00	6.718471351423222160e+00	1.715904150692072250e+00	8.791447541748537375e+00	6.059788884551648103e+00	8.287487466212802190e+00	6.439360209071616659e+00	1.420597813577789248e+00	4.446634386825372154e+00	8.933400662378742751e+00	1.746832918531572854e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.172858352605533838e+00	6.588240819196935938e+00	5.936850156611964913e+00	9.608201854720189061e+00	9.916431808159403616e+00	4.117294193527303747e+00	8.461121975345914592e+00	5.189236393162000027e+00	7.682493994704013840e-01	6.705545157050968319e-01	8.939267551499378683e+00	1.455886812044600020e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.714075887123508224e+00	8.855578994428380923e+00	9.136706045732868597e-01	3.460722063353494082e+00	4.039532151022625861e+00	9.093265702706311515e+00	4.428784282499528047e+00	7.200464782912714412e+00	4.122819879607620308e+00	9.850309382597043140e+00	9.406561591545555601e+00	2.092104745651975906e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.326978894315454127e+00	9.667918182925129500e+00	5.214551503966172064e+00	1.683951101102602932e+00	3.254940583248175479e+00	8.931181776019384344e+00	3.956106985393211151e+00	7.140508758669492195e+00	4.865331656574119812e+00	2.482477344234337835e+01	5.943003805946901252e+00	2.359509369215950780e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.541403595155715678e+00	7.758074340743059238e+00	8.718688281041202970e+00	6.117263715555175452e+00	7.682828849750987565e+00	5.727253314476540957e+00	5.365063460493749936e+00	7.867721263043726765e+00	1.939343950271031236e+00	2.534263519524657227e+00	7.262008764830787833e+00	1.312050142626864924e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.240795278946493774e+00	4.994407331342994638e+00	5.223664551020222646e+00	6.413080685984875906e+00	3.624724399168096856e+00	3.826693839706666989e+00	6.069428409039187677e+00	2.193688225964776084e+00	1.193122838165483923e+00	1.213736321377700822e+00	8.029917257678990339e+00	2.207141903706492936e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.275044068935412778e+00	4.922859416000409993e+00	1.322690974381899087e+00	7.175212026187492320e+00	8.997356303846213876e+00	7.911800951592693920e+00	3.718267173799636893e+00	2.119962068600861826e+01	4.843438732696363047e+00	3.369562432977257327e+00	2.533252286275702758e+00	2.448365524160267537e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.633541202718075347e+00	7.860336190789728228e+00	7.608244871489571182e+00	3.896152310053147438e+00	2.098071430970129825e+00	1.181358688426192849e+00	8.626348423083380013e+00	6.476461051076869424e-01	2.554702485540845114e-01	8.323096026965118854e-01	6.714367817960736673e+00	6.890455914876042476e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.379802125499697940e+00	3.242698628479379952e+00	2.796726128068955042e+00	7.983977992614184060e-01	2.251226845901401319e+00	5.630120697312801070e+00	5.763520008595654609e+00	2.430014146972654387e+00	1.746000443330611107e+00	5.516445709819453924e+00	1.519258520262872558e+00	1.352523507036947070e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.272935527502379927e+00	1.751363875001225257e+00	3.599581881291664676e+00	9.792098991585191925e+00	9.558978416725208760e+00	3.766758740468338917e+00	4.494646193433228021e+00	9.309265669380627273e+00	1.955518074845525867e+00	5.880326962454442974e-01	5.163494405842865120e+00	4.892798254382659251e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.820701311682269896e+00	4.309288828709403774e+00	3.210996001943446920e+00	3.172048271700066202e+00	6.954091917795033773e+00	9.688810635092940160e+00	2.347423616586377104e+00	3.393871858096383676e+01	9.384226299577340669e+00	1.223843550548111203e+01	2.602761256043983007e+00	1.153150556086957490e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.009604548478228203e+01	3.320318864948262672e+00	4.494299393167312751e+00	7.462352355769387380e+00	8.848828177467172651e+00	1.155859024893961085e+00	3.143520051772315416e+00	3.923575263429624815e+00	8.976909209739237783e-01	5.267649551356998749e-01	2.592263165130545666e+00	1.707325258921192912e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.355959021603968750e+00	3.580056461023494396e+00	7.565895415986257255e+00	7.396171279577697710e+00	3.590276405555235861e+00	6.085001732212032444e+00	9.509556514223790558e+00	2.320583733125301418e+00	1.416326567877635112e+00	7.263212228552192729e-01	4.179951616841889539e+00	7.786857676795258532e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.578469416173239992e+00	2.814229127058809343e+00	5.537591127824478043e+00	6.488043310181733858e+00	6.804901361102741575e+00	7.390559222098151082e+00	3.809923453483178513e+00	1.445879496939456210e+01	4.291458878579907932e+00	2.089305826286939727e+00	4.709647677793591392e+00	4.130140087848014896e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.220250701891601564e+00	1.208915513454629220e+00	2.437676170832089539e+00	3.614580755230920595e+00	6.431568521038316888e+00	5.565192192294756701e+00	2.462429624347370005e+00	1.398128177663651783e+01	4.372385265986077130e+00	1.627938400847556810e+00	6.562692030565939305e+00	1.824394219615300905e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.541897634122182836e+00	1.186032805979712723e+00	8.668104400472607551e+00	3.025261258619059035e+00	6.213323916479301268e+00	1.978179647452595669e+00	4.863174239970141421e+00	2.234350340286383130e+00	7.165996937190479699e-01	2.868378297030424462e-02	1.502737730833361596e+00	1.890325787200456131e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.277248778269119533e+00	9.762246935732290964e+00	8.857474401081111282e+00	6.584976824308692578e+00	7.367177621113728314e+00	9.663157102135755849e+00	3.844463050228819512e+00	1.850581443943797311e+01	5.057898784687246518e+00	7.797495586822069669e+00	5.578561583927950096e+00	1.470862959202750009e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.594042570137679249e+00	4.604299698180301270e+00	8.733845701951564067e+00	8.890400977191852405e+00	5.972823264234024876e+00	5.076719695055146531e+00	8.904655775714154231e-01	2.728385545437650350e+01	8.790523912148568542e+00	4.672378247606039814e+00	2.597438797223235341e+00	5.482395617558690759e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.863885947516046748e+00	4.775427047117544177e+00	3.716396136104701764e+00	9.622765901822461387e+00	4.928117615881201452e+00	6.222280131999895936e+00	3.945743969073028712e+00	7.612390488638615338e+00	3.389808228277399138e+00	1.877769702353073944e+00	6.224675084640586498e+00	2.729555844933554964e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.237019003340849466e+00	7.083560172511957020e+00	4.698006965976480487e+00	1.790933109400039358e+00	3.572653686057216227e+00	2.824050250838197051e+00	5.626410359970821951e+00	1.552965158288438285e+00	8.841276667094450925e-01	3.832784613250263650e+00	6.884401956971679226e+00	1.297572294212443744e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.254566317902158445e+00	2.817437692738199662e+00	9.852457118271129133e+00	2.354002543931135172e+00	7.785934750256292780e+00	5.474744301073095620e+00	5.943369670496058355e+00	7.258978693060382348e+00	1.664372633643292687e+00	2.284576029972636313e+00	5.931768152106415393e+00	2.267932094280737110e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.165005797717921343e+00	9.248572918366212647e+00	7.378427001807263963e+00	9.716744541976305882e+00	2.971184734655776705e+00	4.734782864616771114e+00	4.261035518863873328e+00	2.900965174557587289e+00	2.130943537346067007e+00	1.924638605066580244e+00	7.447753063194141099e+00	1.966836052838198678e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.696492600961855501e+00	7.556395174867671649e+00	1.335859969299541206e+00	7.894644278958553585e+00	7.045989404735282235e+00	1.551827815368283181e+00	4.929752555044601969e+00	2.268943932836877231e+00	3.747449976243272252e-01	7.444643751469666171e-01	3.484639714088501261e+00	9.036197209328272750e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.479886616500040830e+00	1.742934913978760436e+00	1.216419852308288974e+00	8.627968955478191759e+00	3.094928456877978462e+00	1.800098616165869192e+00	9.243460387545539447e+00	4.824147635490285690e-01	4.587966890868745984e-01	9.875970497503215595e-02	8.091775324984618933e+00	3.004052357926592642e-01
