G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	d1	d2	m2	p	W	Fg	Fc
1.000000000000000000e+00	1.000000000000000000e+00	3.452879169147202720e+00	5.539747402460877268e-01	3.195671201023772223e+00	3.728561728627052929e+00	2.444431089979910876e+00	7.215588600883662274e+00	4.720792164352902276e+00	4.422349865658051549e+00	2.881929168451808021e+00	1.487820668732541263e-01	2.439967507150948567e+00	2.745821949563073683e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.460131803675833506e+00	7.821680140164778194e+00	6.233129162408696189e+00	6.689718314449638825e+00	7.193393588282400941e+00	2.959593690538687927e+00	5.118764363395207795e+00	2.398738740586527030e+00	1.152611126125296259e+00	1.020656348140718706e+00	5.038826419590672678e+00	1.940619291069092811e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.675459304006237993e+00	8.950530763675443424e+00	5.158361083063930153e+00	4.177319262668759414e+00	3.488415522885807363e+00	3.540886600989551880e+00	8.377143770806373624e+00	1.202020885307301334e+00	9.338905685689635749e-01	2.255037607434442926e+00	9.730202989922117851e+00	4.804513372695321666e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.650583909460790810e+00	2.662388145077461132e+00	4.076776345996551143e+00	8.450316483021357072e+00	8.505919942518794130e+00	1.022578815909666483e+00	2.982030306711658696e+00	5.546378518493404464e+00	1.043291701717185882e+00	6.785613536026804393e-01	3.610499336625174305e+00	4.076154277046677987e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.846590283685879186e+00	5.762967709807773176e+00	9.452232067302572815e+00	4.438970177198963363e+00	9.770501363909502857e+00	4.087983780888552410e+00	5.240109090833763972e+00	5.800906184317407011e+00	1.412397320856076943e+00	1.456367057726186021e+00	5.193394246111335821e-01	7.679726514646555147e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.929561589288815604e+00	8.698376827711539860e+00	-1.786953965404307620e-01	1.086669553199455684e+00	3.818383742279965354e+00	4.965893984278914708e+00	5.724790386963204192e+00	4.123797662149492282e+00	1.766094649703322972e+00	1.159860139167582105e+01	4.076980860980370380e+00	1.127167792343609642e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.034888382260707118e+00	2.492253417155874118e-01	6.732648673143790674e+00	8.550403166154453061e+00	3.425582359086301487e+00	8.217555132505681925e+00	1.619872024594682713e+00	1.499161589099593783e+01	9.996191985423230619e+00	2.012281079632399106e+00	7.951110635386395842e+00	2.629936973237334996e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.388168657632354197e+00	7.465465546335014579e+00	1.019376491215606251e+01	3.775947372030714178e+00	4.488205296462520089e+00	6.202930542502865130e+00	4.421128150695916581e+00	7.532011758595536399e+00	2.574628890727294728e+00	5.742756893965184517e+00	6.849423026391670000e+00	1.369295023664376665e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.716296792201634780e+00	1.788053567304908054e+00	5.270743781235477599e+00	4.698324971352037416e+00	3.780678902222939897e+00	5.014508551939800718e+00	9.173370057909712827e+00	9.063047002468203051e-01	1.177162301820783297e+00	4.126324871231043523e-01	7.762164263837037836e+00	2.182762230177968665e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.685166603340756630e+00	1.004185518024064194e+01	9.247280935875361152e+00	7.186188097934086194e+00	6.187918200278109460e+00	8.925535185805804517e+00	1.026740190460554913e+01	9.476002396269128880e+00	2.090158897674301297e+00	3.216198853805868563e+00	9.864057566671116106e+00	1.507719327827428679e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.566093110429126689e+00	1.031365083612314493e+01	1.646827089069799133e+00	3.787461591392713878e+00	9.347216917256204738e+00	7.186631935317905118e+00	1.287302794855725629e+00	3.300272211323374449e+01	7.451158617697891451e+00	1.971220913059188717e+01	7.920453037859624068e+00	6.631951441327096353e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.356719007977183367e+00	8.992428159840255120e+00	4.336089560508437302e+00	1.883896083289616330e+00	6.001753426785955803e+00	9.322683906583474567e+00	2.047552408315983730e+00	3.662709585316578398e+01	1.005254774642421722e+01	6.469226583319834845e+01	5.794906536908551509e+00	6.425393755370646387e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.302867924067312444e+00	6.151497780349131084e+00	3.345492443851401543e+00	5.279034435961825977e+00	7.669315271599867145e+00	5.478125548515918375e+00	3.525022441579646948e+00	1.423071703501941343e+01	3.544983171018031065e+00	4.320794172203852312e+00	6.158713522722047529e+00	2.495560249913773010e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.618675592787037321e+00	9.904838547249271485e+00	7.790350453858714275e+00	9.107302203433235377e+00	4.710100078597689865e+00	2.561439508917824792e+00	9.045326639927022683e+00	1.777039891805897609e+00	4.959533874242864071e-01	6.756356352742082239e-01	8.456260742374805961e-01	1.586381484784267840e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.473992622828981247e+00	8.448894380260444592e+00	9.998412498287308381e+00	7.003453859253698788e+00	2.117752639535297909e+00	2.331891805138686991e+00	2.885244381010944714e+00	1.243133687729360393e+00	1.175983933029677964e+00	1.495557119431607518e+00	1.037742605818571029e+01	4.075752248586567705e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.777229110798207223e+00	4.100533516780296317e+00	3.087494191404592581e+00	6.215197699778112650e+00	7.462717856064816857e+00	7.551438760381260273e+00	7.683034368857658336e+00	7.851751663307863893e+00	2.120703718256828907e+00	1.579479671179794709e+00	3.599608978521558367e+00	1.637339565262657948e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.194143437192823010e+00	8.536048190040430583e+00	6.429797321685168932e+00	6.109922476122352286e+00	3.954988386374362008e+00	2.953112517642257906e+00	7.483915477854299336e-01	5.081589588845142558e+00	2.449599987798367628e+00	2.500795798081144827e+00	2.108321338444858917e+00	3.601480145997789095e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.232191714574908836e+00	2.175116854457721960e+00	3.001619393718574891e+00	3.095462773243795152e+00	6.614900345197246345e+00	3.112277258990036266e+00	5.826639778100102696e+00	2.169440950756120756e+00	1.315075011881762235e+00	8.437797829423748786e-01	7.305922197918828687e+00	5.295974737292957757e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.596756468984631638e+00	5.591685846968204920e+00	6.275240371043508070e+00	4.726894155720706259e+00	3.608451448048395793e+00	5.539491823681441218e+00	3.624213387534325204e+00	4.486935124676636022e+00	2.741956533428310916e+00	3.708642780056282007e+00	3.941449404795545064e+00	2.124083357005034367e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.395879466367462962e-01	2.943590305505957794e+00	5.335535190300481290e+00	7.158024745447904458e+00	1.704615372992150490e+00	6.080891114960095933e+00	7.693022229940535972e+00	1.024585053201376716e+00	1.562953986513090809e+00	5.243491297485005642e-01	6.505357751697557589e+00	2.419620438105941629e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.056873175633303497e+01	2.596577317736250556e+00	9.811268417048381707e+00	1.917099028248854031e+00	1.041520063328118617e+01	7.199368399338125002e+00	3.027284604978007110e+00	2.224216387802012562e+01	4.161869801936305180e+00	4.276821823764798580e+00	6.807256406866218690e+00	6.771966603687264996e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.019623487062637324e+01	2.145160375274130171e+00	6.664561895318695584e+00	3.976463591737623204e+00	2.449482749378075752e+00	3.353806050587749610e+00	6.636020050248572666e+00	1.533839770916362255e+00	4.449452459797237913e-01	-4.095674257097930981e-02	4.857416726543621444e+00	2.527742470203552250e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.895741359538678950e+00	7.242784123733120083e+00	4.629787472560955131e+00	2.703596171692929317e+00	9.668751642202199292e+00	4.132866814322412985e+00	2.129254642940121123e+00	1.513046716978566764e+01	2.910159720726213983e+00	5.798396058399142738e+00	9.268788414620075855e+00	2.308551782529237872e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.136623378831783882e+00	4.833439004646357340e+00	2.198007013527741638e+00	5.833636125870375722e+00	1.021736817769906835e+01	6.107866636181402242e+00	6.547843982212169678e+00	9.068046199190378687e+00	1.469158800177118085e+00	1.259526237828049400e+00	3.575184721883839067e+00	1.003649546906007217e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.316082627050231491e+00	7.652788570381845012e+00	2.415183550887917363e+00	1.013352026725579691e+01	7.146352680678980995e+00	9.678794021694109517e+00	7.710422932239644922e+00	9.001177061828851578e+00	2.369744557132337448e+00	1.718530178052112500e+00	5.430178228575724297e+00	5.803508511821453553e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.475659857582826362e+00	1.651460252855919908e+00	2.736938244830937617e+00	1.928516279736531391e+00	5.528546780000759497e+00	8.160609893067594101e+00	1.295867094546637954e+00	2.472096493073584256e+01	7.089221258824395022e+00	6.482544452923876044e+00	6.033435945592418470e+00	1.327486201850787140e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.414523291849919318e+00	4.225388930369954110e+00	4.023933544018582609e+00	5.667580713032165818e+00	5.335385001501130375e+00	9.331344204613976956e+00	9.338532704227278103e+00	7.396939321989768779e+00	1.499801702300013861e+00	1.370375641749169482e+00	7.235114971398791894e+00	9.742680817188276166e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.963400494968074561e+00	5.821544613989500405e+00	8.035443879542365053e+00	3.560068244493891143e+00	8.607799391465359662e+00	7.987898844433646062e+00	6.195056709573683484e+00	1.221104246797376014e+01	2.756745897537101087e+00	5.715497740620057776e+00	7.521001121352857588e+00	2.596875514992167955e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.541466813852282236e+00	8.144469772258945639e+00	5.939031607881929631e+00	1.025703042901438877e+01	3.818186334545794036e+00	6.932294424763173701e+00	1.625744478472869847e+00	1.086208441247207723e+01	5.752334478164156550e+00	4.647177326470434799e+00	4.050296942390801291e+00	3.315021684807143432e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.602446718666373116e+00	3.430789730942138238e+00	5.429425505564361210e+00	1.820748850251191042e+00	3.754153797412209670e+00	3.246555177166076334e+00	3.804757759792914751e+00	2.464721939426109287e+00	9.537256550930093280e-01	2.455167533958466652e+00	6.525358661431205576e+00	2.750920006397707951e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.497120720631725632e+00	8.264920161839434343e+00	1.024057225475379251e+00	5.042412486978177455e+00	6.568185698095684089e+00	7.539723410068429388e+00	1.896788691378155534e+00	1.949491893721797453e+01	5.991231728976737614e+00	8.532959082775928294e+00	2.630212377493179599e+00	1.637616157693608521e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.229125452243780892e+00	8.710432773751207947e+00	8.936620378496153094e+00	7.244088367401922746e+00	4.507577598449624467e+00	6.951679700441447451e+00	7.633424982403501424e+00	3.615523384238576554e+00	1.763919815947935010e+00	1.638587067650915330e+00	9.079434745647764871e+00	9.198083300024022246e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.067460078189609085e+00	6.948458735520428142e+00	7.393094663589191207e+00	7.189280911981436262e+00	4.921980638080779791e+00	7.164007149930831986e+00	8.088563950427937854e+00	4.268491334355974942e+00	1.810156102199172112e+00	1.155811368847307952e+00	4.289385203879206188e+00	1.176479260182368702e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.236079300761663724e+00	4.158488075135749362e+00	1.626616132317299845e+00	5.598501633167076719e+00	2.933512033732361246e+00	4.741474997244719880e+00	1.814834425162724418e+00	1.151568521749586083e+01	5.354985432103298137e+00	3.029709611443825779e+00	7.526892721057022229e+00	1.105016917688177447e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.770822767339510051e+00	4.725754257973577843e-01	7.271774297962039668e+00	4.328530957355217090e+00	7.502608473501077846e+00	6.991895516036084501e+00	5.409995500872494922e+00	6.218823400368012955e+00	2.301250650348023896e+00	7.846831122279185333e-01	1.940402373330166519e+00	1.414878638811642997e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.343014284604123532e+00	9.170895797803698457e+00	6.307777081468834979e+00	4.936618984948160538e+00	8.672877158133559305e+00	4.591714907479238938e+00	7.368103434790685746e+00	3.487683201834265834e+00	1.018610404358516464e+00	1.908260700153458833e+00	3.168652226212782530e+00	-7.201243935677482944e-03
1.000000000000000000e+00	1.000000000000000000e+00	2.031545059335963188e+00	1.204310471578441621e+00	2.222242621894236603e+00	4.011648341304640653e+00	2.150764473003247357e+00	5.585866177618368233e+00	9.003309848392239800e+00	1.353171369914428546e+00	1.318954441825895385e+00	-2.220174520763459336e-01	4.603210503416962140e+00	3.337891954507823389e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.931222672138256158e+00	9.870752196332086115e+00	4.516625226054690856e+00	3.144770270389780187e+00	9.480403346729916692e+00	3.386812675504824455e+00	5.923883982295247819e+00	4.412892679633268145e+00	9.376092498675206999e-01	2.815584006138958539e+00	8.989567742328002709e+00	9.973567029458807465e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.080897275594178808e+00	5.254625906680557179e+00	6.337024825502481917e+00	4.908235985300287929e+00	8.016020509194706989e+00	8.055954214602330410e+00	9.185428700417219261e+00	5.427715608224728427e+00	2.189532835217590900e+00	1.984461799930445469e+00	5.583228349571989213e+00	-9.234692758549684077e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.010604185989685178e+01	9.033118261445773456e+00	2.359354563942388516e+00	4.316117731434448324e+00	7.708627688228384400e+00	2.932490440430853162e+00	6.704336105267905133e+00	3.570711995507411807e+00	1.449344316105769526e+00	2.585056044976473455e+00	9.246877394046844501e+00	9.630396343983720076e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.069884878058898536e+00	8.161284429095340798e+00	9.835724784318019331e+00	3.866564896406420537e+00	5.191505026769523745e+00	2.089464704087192537e+00	5.203515518980593946e+00	1.242441077336013056e+00	1.500867311366734791e-01	2.260397716768348886e+00	5.354516311888418478e+00	1.220039717695204362e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.328405121731828231e+00	9.706857248580885056e+00	8.749341691763151019e+00	7.228459857912251429e+00	7.951354606112895240e+00	5.399206182152227917e+00	8.386984878566023482e+00	5.016457263899821051e+00	1.404285670110004824e+00	1.182993021950947465e+00	6.015391603218220418e+00	3.479358858558004308e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.995330693132977729e+00	3.900903046958458908e+00	7.079572387188544091e+00	9.747083682582820430e+00	1.127990530022212168e+00	6.672581157917782946e+00	5.292491124324000040e+00	1.709166651759919775e+00	2.240633786987912046e+00	1.086043048454780946e+00	1.643200593269835919e+00	7.333372085399619822e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.603531538906362464e+00	9.033141424358671401e+00	5.468125229014093591e+00	7.034031158670691397e+00	8.751832928118561838e+00	5.424091508312012699e+00	6.456426525326961929e+00	8.074006580358201290e+00	2.027507855125573855e+00	1.908997856355613809e+00	8.332807147484258437e+00	2.329469444600403005e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.488606548984201083e+00	4.688054053669284293e+00	5.433818794666428253e+00	2.729452942463875154e+00	2.164834059206774963e+00	3.248351866357406248e+00	5.873667758256885030e+00	5.887165126818943994e-01	7.848523010700015901e-01	3.562649133546206048e+00	3.377926946615571246e+00	1.430060262201634513e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.683706881923288323e+00	4.882347852146543765e+00	7.287824941562970338e+00	1.477065212673780437e+00	9.434082779663517826e+00	6.424566078167636363e+00	8.659293183073867084e+00	6.105873778542060037e+00	1.511945539677764350e+00	4.350390647818890066e+00	8.978268459638723442e+00	2.350441416855243437e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.916941371757801882e+00	6.430576777213880213e+00	5.774519590778963263e+00	1.013955814215399087e+01	9.171798932451649122e+00	4.113212337138389074e+00	8.588491987018000984e+00	4.201468472186098424e+00	7.340104170390351346e-01	7.851164740666035646e-01	8.856468463086635268e+00	4.635903784286521390e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.398719001997453582e+00	9.088341510509616583e+00	1.513938651210898545e+00	3.694224344112788661e+00	3.063216252060363853e+00	8.395151967257213244e+00	4.712674063789761725e+00	7.776040249964803586e+00	3.926858830808070966e+00	9.617967285197144278e+00	9.086340252697011621e+00	1.913687665470913957e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.263901810553236249e+00	1.004443406176696740e+01	5.301382443560780366e+00	7.469523331392824428e-01	2.458036805044256923e+00	8.899606769081245261e+00	3.990465479060792298e+00	5.711687516889170979e+00	4.529511659530372825e+00	2.538497804674235780e+01	5.457396909883831526e+00	2.385444278719259237e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.428407125950425183e+00	7.593319904964413780e+00	8.652536275730168924e+00	5.631333592267896648e+00	8.311866047855440698e+00	5.986641738063019247e+00	4.844764043535326081e+00	8.087652235763378883e+00	1.825978727661142109e+00	2.230877570394449450e+00	7.487834280095371220e+00	1.390377590809224739e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.469783967830219140e+00	3.854201654077356487e+00	5.458882161617542472e+00	6.842523867583321540e+00	3.607706721950052930e+00	3.784367842403480342e+00	5.936101396886111381e+00	1.628850683650536535e+00	1.082881470336517937e+00	5.140983915932741954e-01	7.815242744903030392e+00	2.019732685176420239e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.098110844349276416e+00	4.764096686521150481e+00	1.278703929364089387e+00	7.383486378213838464e+00	9.477214073087763424e+00	8.299965970932314363e+00	2.363861058725063913e+00	2.265363891045534572e+01	4.741697051937745044e+00	3.493993450109734944e+00	2.126178144725926256e+00	2.223579812850487170e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.957345657773558401e+00	7.595073444501444726e+00	8.808955978489596106e+00	3.736333660785647659e+00	2.229584867704873741e+00	6.647822387363089280e-01	8.539876747267678425e+00	7.092454608399981764e-01	2.829329860505859773e-01	1.481077739828395412e+00	5.790637725473531283e+00	7.837626327143248917e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.458160642450760047e+00	2.789542004752188831e+00	3.405189426109039186e+00	1.552338087748549755e+00	1.791816503280112549e+00	5.654834738882971834e+00	5.306274454475192748e+00	2.091441215264970843e+00	2.052586641253236532e+00	4.820994588710442841e+00	1.055315520912834426e+00	1.106340621017445347e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.703573412189232528e+00	2.706228435980510660e+00	4.334464041370811316e+00	1.108698910184138953e+01	9.705167696325792903e+00	4.000833475446379239e+00	4.428256557693606155e+00	9.033782734396876180e+00	2.538792013891800536e+00	-4.827853244359464613e-02	5.600601468937895788e+00	4.166199623633697335e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.943666679556335763e+00	4.511246055090953000e+00	2.046242323642806227e+00	3.544071229712710380e+00	6.268521268182678519e+00	9.149432144385661658e+00	1.268128171079368371e+00	3.242042388205588566e+01	9.198627875799221698e+00	1.227396624921940216e+01	1.503064459211566284e+00	1.164029534470510274e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.007624250684158795e+01	3.660152476143261779e+00	3.916613935095890842e+00	6.940824231043229098e+00	8.964131904406180240e+00	4.615875022774812431e-01	3.923186210157044496e+00	3.404726969681963311e+00	7.395904848483012550e-01	8.112811016818040066e-01	3.204418708557871476e+00	1.467946587934678970e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.517778372921824825e+00	3.466103770014470342e+00	7.702258238861158901e+00	7.291111378151194700e+00	3.577952863504189285e+00	6.090554829583816776e+00	1.024945621263611173e+01	3.801631305370181124e+00	1.471708876075095151e+00	7.476389652142841902e-01	3.968760991854986209e+00	1.147613696597823141e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.145415086408350991e+00	4.066580574550258120e+00	7.112151795341954852e+00	7.375154571420108773e+00	7.755222647547889814e+00	7.112473217220813382e+00	2.889442836136879578e+00	1.481275023338752383e+01	3.891626827373891206e+00	1.711061805561926219e+00	5.833605314537770425e+00	4.225604192521504321e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.101584680628278079e-01	7.365874881258522855e-01	2.849366202621129496e+00	3.129106888663607311e+00	6.675155087729329750e+00	5.016207404155816008e+00	2.244545925994831936e+00	1.364825551342503474e+01	3.617308893811528314e+00	1.708394341782920156e+00	6.832879692353775347e+00	1.868990993236659959e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.412423019547929925e+00	8.846012853226705719e-01	9.599054586593068095e+00	4.110020264712135329e+00	7.483969325573077924e+00	1.691454334218163158e+00	4.929916917373024177e+00	2.351519873666033433e+00	1.450173708569689746e-01	4.404811108085589511e-01	6.898019024704580282e-01	1.916876232441269423e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.320619593146113324e+00	9.637842099042389421e+00	9.487599307209375610e+00	6.387766747076260465e+00	7.371452785215376835e+00	9.551509026696567872e+00	2.981606527780273019e+00	1.858449978454127915e+01	4.551333793637588165e+00	7.759209380740112572e+00	5.681462788812520870e+00	1.256087422100171103e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.315498931045986808e+00	5.016274645433185242e+00	8.788854825459575082e+00	8.344695546260611607e+00	6.396695069946084722e+00	6.225957915844348989e+00	1.175070763232808790e+00	2.672548534347377824e+01	9.039663705403260252e+00	5.076798624475423516e+00	2.473758872687450872e+00	4.823927745092977393e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.742731537033616718e+00	4.826600344185258074e+00	3.179817042789218284e+00	8.735583413244814466e+00	4.762144556418654417e+00	5.106671400460326637e+00	4.211896630705440181e+00	7.606387882322508176e+00	3.514869847950439663e+00	1.550530436233576337e+00	6.320666636007914896e+00	2.409359873314051714e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.185194137256783797e+00	6.373268262789153482e+00	5.349816734702186771e+00	2.754653183105651770e+00	3.273827813941180942e+00	3.031628010922021055e+00	5.641618668052346131e+00	1.119031433808038489e+00	1.276131544132249163e+00	3.160861899856101331e+00	7.600194338743982314e+00	1.554077184511968301e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.581791425116797711e+00	2.583425770725350290e+00	1.055944411325549126e+01	1.929335211090241975e+00	7.776345669601493427e+00	5.152455882819459987e+00	5.033641351876128489e+00	7.184285492171485821e+00	2.072952035380353664e+00	2.167622541697706851e+00	6.386932614763153104e+00	2.710992681750711841e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.512401663990777356e+00	9.798682207771978625e+00	7.853136827230280836e+00	9.536385202513857351e+00	3.580682593826637117e+00	4.857676131382310025e+00	4.629246789374691140e+00	4.626844325424261939e+00	2.146965210487859821e+00	2.092063093941680219e+00	7.524091874250972367e+00	1.964895753695885816e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.339906697453344009e+00	7.707073713493853617e+00	9.636864763431292058e-01	7.101148198024747948e+00	6.496607664911687507e+00	1.375463621801919611e+00	4.595059713402731560e+00	2.990962241342160155e+00	1.320406633184931122e+00	1.232300766719891305e+00	3.274364887588431916e+00	5.694366431933704092e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.188743459133795533e+00	1.581184725468655294e+00	2.101616278891527578e+00	1.001113818421746160e+01	3.134489397379261355e+00	2.517162841733427747e+00	9.316345106345714555e+00	-2.986554801864719222e-01	4.989079089525641497e-01	-4.552582816085700701e-01	8.352139321037318709e+00	3.050393832135810945e-01
