G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	m1	W	Fc	d2	d1
1.000000000000000000e+00	1.000000000000000000e+00	1.125778442131427637e+00	3.136096011243938442e+00	1.574543590320337305e+00	5.897770695627836623e+00	1.310387845039582055e+00	2.001638917162523457e-01	2.710339289951161579e+00	3.541357787292469972e+00	3.315845496574211237e-01	3.040417967720379089e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.853258430166103921e+00	1.000870602632729955e+01	1.371628603137864388e+00	3.544397690935713108e+00	4.637045021296329672e+00	1.268181270460917665e+00	7.255599440708556891e+00	3.653190113650913418e+01	4.389018597218370843e+00	2.257564529219788785e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.558015580335133876e+00	9.236329949147659590e+00	9.257299353337213432e+00	3.337822195995070462e+00	7.509314498850707231e+00	1.939372592403506124e+00	6.118034304564085701e+00	2.806422556749745212e+01	2.028753293355878284e+01	2.450890498944644236e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.772552091971206778e+00	1.482971381037684999e+00	1.720504333049172274e+00	3.882201533332452215e+00	3.026226067995103186e+00	6.944101399048439038e-01	6.802222788153780009e+00	3.791592044720716093e+00	1.360490661903172471e+00	2.846922307533555241e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.478040678814608988e+00	7.428980091833762955e+00	5.460844786958421793e+00	6.573221830108399999e+00	6.335049421970575523e+00	1.074605944985702832e+00	2.787787929541419629e+00	1.106279293755514459e+01	2.923506066906321532e+00	8.033028167822950039e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.383406643891166965e+00	9.277517460116685655e+00	4.829261142928119810e+00	4.308070999490610120e+00	3.322600973046923034e+00	8.399851072205973823e-01	1.989697106011614647e+00	1.199231095906875666e+01	3.565781189692280861e+00	8.445285772270716862e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.631354844251960756e+00	2.865177532026740970e+00	3.932581402667221226e+00	7.434454900144245038e+00	9.522449491721626913e+00	1.190668146856429965e+00	1.149253100394183047e+00	2.819630246363947546e+00	1.446730604450023439e+00	3.488778619846705453e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.491247932277187438e+00	5.952469172271389830e+00	8.866600996374156551e+00	4.532495546061613645e+00	9.093646229591890062e+00	1.968727639703027554e+00	3.481356944913212903e+00	1.233586658315011420e+01	1.118664196139644496e+01	2.114343566968449295e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.150025424714101518e+00	9.314586639610324070e+00	1.581783664217808250e+00	2.097264782282805662e+00	3.449169339521568123e+00	2.393695077914094416e+00	6.209713869273178588e+00	2.741474856200511923e+01	4.192997615658854649e+00	1.102092035033377382e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.377200560400079876e+00	1.268887722023712694e+00	7.584514496135152051e+00	7.973498028571880170e+00	3.048237395823287788e+00	2.571522542012607548e-01	8.747482730161559417e+00	6.356947316396258429e+00	3.050422987929283458e+00	9.786596938300625936e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.539768114687381839e+00	7.105799701837401727e+00	9.929243132126847726e+00	3.536965617797189765e+00	4.597245330545580266e+00	1.246822509392120581e+00	6.708291494756393192e+00	2.467242233676256902e+01	1.751066541016999878e+01	3.235854577870755833e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.270140225180890869e+00	3.816022361291512510e+00	5.740064448253211715e+00	4.863708756420903612e+00	2.844378955395618025e+00	6.948438616024994463e-01	5.002056305177980278e+00	9.128959782744084706e+00	3.213881324898566483e+00	1.307207421141553461e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.885214061010276776e+00	9.261782444169366357e+00	9.918279121550986233e+00	6.804808724983163692e+00	7.288152851776914076e+00	1.002945488832823084e+00	9.187604233861266678e+00	4.481498293024471025e+01	5.163160679507980966e+00	1.698172770207358084e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.592056478638474104e+00	9.329795992732128340e+00	1.039236668337261138e+00	4.146873305607630122e+00	8.593729057098746793e+00	2.131652296726393114e+00	7.186893177264799704e+00	3.657412369449428979e+01	1.950850712440578949e+00	2.132275111601197870e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.292970078688797209e+00	8.997417837488288939e+00	4.685075084760834230e+00	1.332557733044679393e+00	6.694379110398878119e+00	4.724170482775842395e+00	9.176666712653949176e+00	4.386203777223099820e+01	1.602698348939094330e+01	1.720910807498214368e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.162091512082872313e+00	5.487410429393106526e+00	3.356543307058430514e+00	4.357150243027771985e+00	8.393750940063252841e+00	1.944000227896875099e+00	5.896456025182697402e+00	1.475973710414124618e+01	6.435499999300468232e+00	3.744098128235955780e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.513284192336831424e+00	8.418864434966957688e+00	8.108582005689591199e+00	9.620315124364333670e+00	4.418654560694969646e+00	4.412635276908916659e-01	3.714017945753603556e+00	1.468067319333028209e+01	2.819324988024873857e+00	1.133360767817326398e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.338857191288317594e+00	8.678657562496809419e+00	1.008364309638879952e+01	7.301399256181527520e+00	1.970663190568578305e+00	4.003030808114874106e-01	1.314692776745994607e+00	5.786849281427636882e+00	8.146976533228176720e+00	1.699580410263601493e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.102874119097513095e+00	3.887189557140842577e+00	3.180735140632572566e+00	6.686633140930415387e+00	7.256236136141097859e+00	1.086435613886169715e+00	7.897525994144001693e+00	1.479545531775766243e+01	2.815703446769370011e+00	1.196016998907796225e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.621535148923829439e+00	8.357729286359377951e+00	6.626685447848000621e+00	6.924663045396502348e+00	3.899489689616464361e+00	6.022816605344145646e-01	2.104730201518983268e+00	8.376521182816643929e+00	1.943977696641979058e+00	2.383382566108967282e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.487747881458390431e+00	1.877331278584705387e+00	3.059566620260921077e+00	3.026065506517309878e+00	7.025524238850276326e+00	2.572465099014052736e+00	3.789750977539052101e+00	3.250963746704051527e+00	7.254342860993377329e+00	3.349999357860600213e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.769789179225280673e+00	6.416406637414478809e+00	5.940721174758444079e+00	4.592259971502192784e+00	3.311073173290969507e+00	7.677209855119195847e-01	5.774736004289860780e+00	1.963829578445045598e+01	4.070939472028643813e+00	1.194295041377733035e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.856838252202445583e+00	3.280264877570393534e+00	5.235230541942566873e+00	7.920725160058455394e+00	1.469834367058665547e+00	2.385167870298695592e-01	6.025624347650199830e+00	9.104163062712954613e+00	9.101973033042574102e-01	8.984248571712239340e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.343516040551019586e+00	2.164325818252775147e+00	9.369876547275143963e+00	2.357182924099825438e+00	9.826507837677088020e+00	5.317342037002433131e+00	6.525752732621586283e+00	7.384685199370021103e+00	4.852119897942786508e+01	5.631572668050484509e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.699368108553132473e+00	1.628174316387482001e+00	6.633907625504906314e+00	3.293621162573805883e+00	2.609402772369755485e+00	7.823644495049805192e-01	2.699374749164186404e+00	1.949511100598526836e+00	1.752406455363581017e+01	1.346307066905823646e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.272059839808930448e+00	7.261289295471599736e+00	4.280477565082692060e+00	3.552230313343598400e+00	9.992934202954177891e+00	2.909837523632408995e+00	4.174979780102400007e+00	1.533128753961703339e+01	9.885334701748787367e+00	6.616898478271794559e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.652819507196981785e+00	4.464579698412817876e+00	1.684072394034159759e+00	4.997737437876879518e+00	1.006837575004337282e+01	2.187909084862134979e+00	6.502821213681955648e+00	1.297543993804635676e+01	1.128630284008459883e+00	1.437219722819446321e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.734312290780492871e+00	7.825565900564725119e+00	2.646034627235426928e+00	9.967904204428617021e+00	8.082182526013223622e+00	8.185845482344721313e-01	1.018626699624922693e+01	3.665851056764552141e+01	2.443794053044699988e-01	3.468097177581722645e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.478710382506065457e+00	2.131167296723995186e+00	3.181008022180373818e+00	1.815746175793844230e+00	7.371258936469860856e+00	4.280648578774171042e+00	7.597284686144533339e+00	4.621801514506033826e+00	1.375861397095499505e+01	6.170919277961340654e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.975436792160212285e+00	3.899264514159086925e+00	3.463007752564282615e+00	5.713322473556619485e+00	6.295062099631313579e+00	1.155527515016041784e+00	9.382076520286181776e+00	1.833208095084699707e+01	3.005780722449429732e+00	2.543994904768674292e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.101901292858059378e+00	5.611494756182717758e+00	8.550997930745600328e+00	2.753253281799634689e+00	8.661758523306833268e+00	3.346067686921870177e+00	8.180100809154483343e+00	2.307761518149807500e+01	6.234631865953538465e+00	5.385559786808259730e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.239348149071470395e+00	7.993975261478365901e+00	6.100411837153715489e+00	9.489381456871402776e+00	3.630270873244161756e+00	3.711224461665705299e-01	6.187956832554920794e+00	2.643885228169928325e+01	4.009362049886574297e+00	3.608144730165580683e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.492219605024030837e+00	3.538382776338196312e+00	5.728016001427775450e+00	2.064122164144225113e+00	4.869220675355943939e+00	2.508438743944321647e+00	2.718894615083211175e+00	5.744546831613797977e+00	3.274577536058577820e+00	6.736479138944764600e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.911886002371472770e+00	6.846381687667428828e+00	1.992012582857509706e+00	4.503478314806120153e+00	6.491120995707587937e+00	1.462734149509263393e+00	7.224238793185373098e+00	2.330828199799114486e+01	3.652093073592679318e+00	1.411560117294149874e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.452124293939066391e+00	8.810822543963215736e+00	8.788330224380176858e+00	7.308088581093517888e+00	4.817816641586207815e+00	5.097409027342791887e-01	6.950258147100691453e+00	2.938694435640418590e+01	3.320749387428579169e+00	1.400223455061448163e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.093199274790381814e+00	5.692908210481984810e+00	7.852210743743881061e+00	7.203180320290792693e+00	5.013964687226697414e+00	6.534029219432294644e-01	5.773442390687941739e+00	2.217932800341005972e+01	6.858286180503382568e+00	9.901063808653379539e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.693766734709695410e+00	3.781953666708864681e+00	1.905790402211363421e+00	4.877491160647588586e+00	3.860855397020733548e+00	8.257311151429082008e-01	5.205997915808033838e+00	1.004017866405549775e+01	9.214158713386749744e-01	1.767505561540394510e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.766573750573900092e+00	1.060889879873820218e+00	7.044224738806079245e+00	4.236674223415769269e+00	6.822654286576345761e+00	1.444462941675757062e+00	5.484048831082045439e+00	3.250679485402667268e+00	9.822158791014741652e+00	1.405233628349814090e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.970637561085712974e+00	8.670506613976058929e+00	6.163896232744813908e+00	4.235179138048840386e+00	8.608270419726050449e+00	1.764413014619718112e+00	3.976016397220845544e+00	1.850648441947281952e+01	6.648688946383121134e+00	9.018818828856877801e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.653038506844238587e+00	1.656396509694498143e+00	2.064382041625772324e+00	3.124686565025082796e+00	2.356649154577801664e+00	7.063366163283043564e-01	5.420716764750634908e+00	2.837079120050888026e+00	1.419477462434158177e+00	2.738322057664188680e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.729764490998796589e+00	8.536230499915753001e+00	5.082968248393960664e+00	3.044138274980339176e+00	9.740327509371141446e+00	3.250547182413927150e+00	2.960173278834503652e+00	1.187223501302151796e+01	1.759284890197858786e+01	1.030568393620186818e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.992914525823306526e+00	6.076589988456930769e+00	5.502639966557056006e+00	5.484897099965609257e+00	7.367138419731240617e+00	1.385439146053896176e+00	8.293863291713661212e+00	2.345522083254914847e+01	8.881844949978159320e+00	5.056287565052063115e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.490646575629968495e+00	9.288207599757264177e+00	2.628356113227319213e+00	3.656914787725586979e+00	8.472558756873810992e+00	2.481919603829919385e+00	2.915905474066103231e+00	1.315324657539978581e+01	7.087580880354209967e+00	7.400309114554353140e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.069748574360508186e+00	7.820825108262008385e+00	9.276622346317930479e+00	3.957383961336677025e+00	5.879096236357780114e+00	1.673049990893151540e+00	2.026115288964665861e+00	6.399910629338824819e+00	2.380960568288069368e+01	2.930359707717926909e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.082377106535135525e+00	1.045586566830333553e+01	8.544326863933696004e+00	7.056393813155614758e+00	8.122777209033293033e+00	1.096455100136463745e+00	5.112493660296653530e+00	2.577586279870486408e+01	7.514175466952893956e+00	1.219580193064361318e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.255677485151508677e+00	4.413172944279990517e+00	7.228486665391684163e+00	9.604560519147112174e+00	1.586738437311890682e+00	1.423755583705693106e-01	6.832656582955593194e+00	1.511148899546689250e+01	6.679845296038559255e+00	6.911619402899850328e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.868131704673753557e+00	8.160600038188146499e+00	5.023772169246119468e+00	6.463820971725842135e+00	8.420338025262141812e+00	1.171471525339431441e+00	4.968055689478053871e+00	2.003056322540941991e+01	1.617807329998830923e+00	9.858931137293511782e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.790173592955910387e+00	4.719644473391976902e+00	4.975208301938652156e+00	2.142097509115296727e+00	9.608899118409477413e-01	6.323223960434372071e-01	3.364365320627547451e+00	7.833451823176652340e+00	7.485147798011638542e+00	1.988642197559643066e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.665145154676266781e+00	5.485525364638783152e+00	7.219041354056233928e+00	2.428502534089772347e+00	8.068708400894202271e+00	5.344399160846722729e+00	5.649181453286091781e+00	1.665640858944848546e+01	5.767551587135117508e+00	9.770782382271637800e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.095777990833792792e+00	6.304814820203189285e+00	6.224634689089243444e+00	9.688154714399052736e+00	1.003239852462200865e+01	9.990065908094208913e-01	4.384653629747964132e+00	1.146305188118287077e+01	3.173914457113827581e+00	4.162984382107721260e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.262549342861196244e+00	8.894139459092453848e+00	2.107047506302555107e+00	3.820574890820851444e+00	3.378096175189274852e+00	1.064742835270117816e+00	9.372749524466039261e+00	4.197664389712013389e+01	1.758447721831165822e+00	-2.997286394791536246e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.397049420338954739e+00	9.598408558846657002e+00	5.587474237710751801e+00	2.025029462158470572e+00	2.865710511153376050e+00	1.593335472284749699e+00	8.891626244483108010e+00	4.597564782841799058e+01	9.822306063009648369e+00	2.359070990279513680e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.374385071738476682e+00	7.528116098493467412e+00	8.306554689104068245e+00	6.397841260348284820e+00	7.667920086893696308e+00	1.352543485584833505e+00	5.668636490705068809e+00	2.040036348529200794e+01	1.127229221173307927e+01	1.271083588208142601e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.209603172338931998e+00	4.874210909162968619e+00	5.221688380494496684e+00	6.927857905946157580e+00	3.037323802784979154e+00	4.562848575735536372e-01	3.889524741847393940e+00	9.715138479489288770e+00	3.392300006748696806e+00	6.131006832644073867e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.527603777144013630e+00	5.114361337791954121e+00	1.450934385238264124e+00	7.109389760994814900e+00	8.581641033219602477e+00	1.320643705570548887e+00	7.069168920607395989e+00	1.874622356609064155e+01	8.477977683712578649e-02	1.245542359243829722e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.049751961092124652e+00	7.531603686123910180e+00	8.226189958229111809e+00	3.502536887596356063e+00	1.741782783672092716e+00	5.471617307334920577e-01	9.535901593442556168e-01	3.657096021223090521e+00	1.411889875839344199e+01	2.158179208484806821e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.316305814611166358e+00	3.090021272984168288e+00	2.339840422327099656e+00	1.049918102730663660e+00	2.345002619489255036e+00	1.977229539806724556e+00	5.080737089574479448e+00	7.390593615948706230e+00	5.222687523865885417e+00	1.121262266704808575e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.552777319094296615e+00	1.677681554922887175e+00	3.384158317699986096e+00	9.273533307012504778e+00	9.968594392807869298e+00	9.985075670863002850e-01	4.084655906477607346e+00	5.601105571503994796e+00	2.997828998381001586e+00	4.521486185251925027e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.736174962307944325e+00	4.193606925386600182e+00	2.102070920391819975e+00	3.456278885158677650e+00	6.735557470730418217e+00	2.229598659888107903e+00	9.500983959943258839e+00	1.931598384611734787e+01	2.023840416373595907e+00	3.680658780463126778e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.657211803407108164e+00	3.796572009619409105e+00	3.706172065079531563e+00	7.141850688684638016e+00	8.330100858976253519e+00	1.139810520997732057e+00	1.314792866785215120e+00	2.735639018815130274e+00	5.470898235302668944e+00	2.688875011224772127e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.823749565166047581e+00	3.886942683853375158e+00	8.013101657502225805e+00	7.159978144695569924e+00	4.022217263128625930e+00	5.027248940058354210e-01	6.140704626440512293e+00	1.182063736859347891e+01	8.863874527884535226e+00	1.102429591074823634e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.951835780474952209e+00	3.254114758714988120e+00	5.619500215816425559e+00	6.184232619987164448e+00	7.375000027621365639e+00	1.086159864567003863e+00	7.656546321491779494e+00	1.219432178814544443e+01	1.954483944349368008e+00	8.368676081511672749e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.128801803457000208e-01	1.206817264921278277e+00	3.036530671756939803e+00	3.995195766768671497e+00	6.630639197780645588e+00	1.754071454987481404e+00	5.837585747559006499e+00	4.480229343463124181e+00	1.842183131620751535e-01	4.386617647541457643e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.974936827264787809e+00	9.800269538055597085e-01	8.839518126391906705e+00	3.006461611955563829e+00	6.155211469635081478e+00	1.711260580792755670e+00	1.960608265159822894e+00	-5.964231504561738895e-01	2.237116150108185408e+01	2.561489928846648567e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.364610919509197551e+00	1.011074945830391236e+01	9.221696196760639452e+00	6.460118052094568242e+00	7.412228531475584248e+00	1.095885200621688593e+00	9.813078016202798182e+00	4.804488483442857216e+01	1.041096064991129033e+01	1.402436304399252798e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.818398726063832349e+00	5.075822026294450673e+00	8.769199812741101496e+00	9.023183452943426275e+00	5.694470151999448504e+00	6.762087721888632164e-01	5.817514108101057069e+00	1.136413082246638062e+01	7.846346503496563152e+00	1.053820865181976885e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.295137100272150121e+00	4.411098075421527653e+00	2.609446966067149987e+00	9.669442392019952592e+00	4.806306277509673208e+00	3.617352961295745573e-01	6.418217299286216537e+00	1.321201480248800664e+01	3.080259943236603348e+00	2.441916419742418576e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.607649700790091396e+00	6.998282505172093160e+00	5.123381064821782793e+00	1.847391185300362837e+00	3.615944633016316523e+00	1.750159661543061684e+00	3.113785603891303211e+00	1.071659509021483991e+01	4.110354333450914943e+00	3.242302550350391499e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.513268191436522692e+00	3.288963858772642190e+00	9.266122495191002173e+00	2.055290853150600672e+00	7.351074849661911159e+00	3.197411874255934094e+00	4.780383997451792766e+00	7.420552184819913855e+00	1.774349865047352992e+01	5.448657240021691450e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.062378352850112506e+00	9.449528135845499222e+00	7.547041359931720095e+00	9.661514106479000219e+00	3.606436001707827632e+00	1.524503237835344582e-01	4.756257057667621524e+00	2.324865896416539002e+01	1.973751405866273956e+00	1.469681794315828149e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.353506276981045531e+00	8.284591987066830754e+00	1.000740637142489176e+00	7.953761170449810791e+00	7.592510737249030583e+00	9.290726203335621936e-01	2.156815737146153378e+00	6.744927253638916653e+00	9.206909274318285652e-01	-4.925337467552254322e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.607497504454572734e+00	1.766635025271148463e+00	1.308630290762817561e+00	8.791923386477776603e+00	3.276205246527667647e+00	3.252555217667712495e-01	1.996143856924363025e+00	1.867225996039770131e+00	1.767820900702715470e+00	3.272845466104784551e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.810596119968266748e+00	4.466847579477915886e+00	5.024903359457637109e+00	2.960897929833756326e+00	6.365148611418112168e+00	2.329709005903176866e+00	8.566532363737117350e+00	2.044529432041472816e+01	7.805580669234864821e+00	1.238387799720002747e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.820512612002476160e+00	9.360541947343810065e+00	8.895285080132309119e+00	6.716339594287117798e+00	7.705156555245769923e+00	1.246398888151804440e+00	3.432305680839702333e+00	1.432957257758461012e+01	1.790404549420905767e+00	3.690336532408166903e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.791892777891081590e+00	9.535984907574107439e+00	5.460157145850147664e+00	7.401971677318329057e+00	3.183693874313326955e+00	3.430181172021363190e-01	2.852779179137521215e+00	1.235135113987139732e+01	3.117964273848443657e+00	6.065422902365961377e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.580826870891347546e+00	5.008914627200832470e+00	5.905986555359354462e+00	7.013583908755370189e+00	1.233735756586408883e+00	3.445783432550453274e-01	5.328463458305079392e+00	1.387652014628867292e+01	2.930987598940806294e+00	6.362260003992535218e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.160609613080029412e+00	6.133839072854666341e+00	1.762039406223843585e+00	4.955091768994596357e+00	2.129612003229634620e+00	4.638218506229954685e-01	7.925213648987676329e+00	2.578949481900237117e+01	3.714226421533176392e+00	-2.954932613093486093e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.732339739404371137e+00	2.144481742316893591e+00	6.295144858190747428e+00	9.389193072224183423e-01	6.701913380087657579e+00	5.760795196973361953e+00	1.246117824274897590e+00	1.933078174082615286e+00	4.034452840453625555e+01	4.883537331267579162e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.329966442292967344e+00	9.816789428969345366e+00	8.299285175583547058e+00	5.894954472121628264e+00	8.237968604454680488e+00	1.263580679814292784e+00	6.241637754607067379e+00	2.987923713685902527e+01	1.349920028754622159e+01	1.296959039551000004e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.109710797439080743e+00	3.620534900556263924e+00	4.113261421350124181e+00	3.497783828866431133e+00	1.495506394131740802e+00	3.687891896157612925e-01	1.843091621440863914e+00	4.028274040007651102e+00	7.016485359642157249e+00	8.067280309438572772e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.138868585332591277e+00	9.321957715495571506e+00	7.736182517117550894e+00	4.942352779115478434e+00	7.129454392274690022e+00	1.554928589723532317e+00	1.582789045420327056e+00	6.855221623961975652e+00	3.570419551113122481e+00	2.606428071770675459e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.133158094158877027e+00	7.249440673416128078e+00	9.876403072626072088e+00	9.532556785987429393e+00	3.814813604692183446e+00	4.071063687419990695e-01	1.334731965010619525e+00	4.388105398924539990e+00	8.013201648639986630e+00	1.023487109404927509e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.116053720762192114e+00	6.433258217279062663e+00	2.710169619816081177e+00	4.421624608375410936e+00	5.169330848229389375e+00	1.078886569208659330e+00	8.281253248786686783e+00	2.736006490864250296e+01	4.766296111166840710e+00	1.485821926892419320e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.373799552217960240e+00	5.285650420714868680e+00	5.391754840383626401e+00	8.430237556404147625e+00	9.499601483391446166e+00	9.618418029180729745e-01	2.030801517846789306e+00	7.331147592569056570e+00	3.992263243750518775e+00	2.760503566501975037e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.663569635176370021e+00	2.944400932883914024e+00	3.707444438912281370e+00	3.076622784194414706e+00	3.796885453379074793e+00	1.531222874628071384e+00	1.506592551869537777e+00	2.286350598817318946e+00	1.035293774756158669e+01	4.567043056278303759e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.363505011979174952e+00	2.232435523545068357e+00	8.453168397623443298e+00	7.502130978545787698e+00	5.222225187344457176e+00	7.823814334995060626e-01	4.609916922973455122e+00	6.699582521977908378e+00	5.932118662716511004e+00	1.009017104590494540e+01
