G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	m1	W	Fc	d2	d1
1.000000000000000000e+00	1.000000000000000000e+00	1.211398110789569271e+00	3.025155449615928749e+00	1.304525616118844544e+00	5.888647286554402172e+00	1.366068801606943106e+00	2.067087588446454294e-01	2.539344916604220792e+00	3.972422028102055247e+00	3.305918544368270373e-01	1.769746212268733743e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.763395719687002483e+00	9.905126852799751802e+00	1.589146445340068547e+00	3.525294857228431944e+00	4.559934110243600180e+00	1.261975036478551360e+00	7.384520670046209823e+00	3.634096250077904955e+01	4.192182783250180123e+00	1.005271271805973532e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.517586441780897744e+00	9.446884843863294634e+00	9.082276286008838184e+00	3.828822443914433826e+00	7.350010449932732115e+00	1.932454733197430219e+00	5.808092008077168522e+00	2.747430259469953739e+01	2.063548334929637917e+01	2.510510401888902976e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.916536139892318857e+00	1.406990671470972565e+00	2.252843014053140802e+00	4.120465916107197479e+00	2.703729442931302351e+00	6.456755222649199766e-01	6.648435399650807653e+00	4.446040154145386225e+00	1.572300232330992475e+00	1.853605349388790069e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.674144739339902710e+00	7.432647220173864255e+00	5.857534026723842047e+00	6.691987042793133611e+00	6.789695097098649157e+00	1.015025781983575959e+00	2.704669115572153615e+00	1.009647208989460054e+01	2.385270964202556687e+00	8.291114641978733601e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.519728988191699770e+00	9.379416682349900114e+00	4.797124416340703412e+00	3.857232010208233142e+00	3.361688171926241253e+00	8.464437518760128398e-01	2.852536311704954031e+00	1.337924673806088016e+01	3.001646706148647148e+00	9.089531373724678787e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.744192634813316545e+00	2.680231061971140694e+00	4.118911021450069931e+00	7.671301878903957316e+00	9.012645838525994435e+00	1.157453133126734590e+00	1.360656191663206727e+00	2.001013953945471435e+00	2.070790181800921115e+00	3.184244047024086033e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.666253308517708476e+00	6.080396467885312184e+00	9.100801601018090992e+00	4.667103914076850657e+00	9.122611915514937664e+00	1.959384694210876132e+00	3.957648926780304777e+00	1.211715594069440449e+01	1.118342379693087807e+01	2.178934584852690648e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.950445050361526711e+00	9.299250570975260644e+00	1.318512674117296335e+00	1.621598761358980623e+00	3.636515848720846211e+00	2.287086859720512066e+00	6.095877638016860445e+00	2.786227654595212044e+01	3.594779527120233187e+00	1.251721550507358005e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.613097760201319009e+00	1.313622590119733147e+00	7.036773744015782484e+00	8.044340356187779761e+00	3.063724994994245332e+00	3.780439770542197708e-01	8.630970837425930853e+00	5.632624495720571112e+00	3.293173662244374356e+00	8.150794926552942243e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.508351056160433856e+00	7.305241040781356610e+00	9.636465607106524445e+00	3.674177225069385599e+00	4.668501211227291670e+00	1.317090853395734174e+00	6.964314998536536905e+00	2.519836925446049136e+01	1.760105663066405057e+01	3.099449790261409632e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.173985609795511476e+00	3.696470612563533820e+00	6.007335540782873906e+00	4.933177670515551227e+00	3.161918528667428063e+00	6.632294734457473417e-01	4.879057577276869395e+00	9.147591916953290436e+00	2.843184206296441641e+00	1.353126497213751023e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.684335869516643047e+00	9.312807243112471767e+00	9.484219488039618895e+00	7.120101147754174242e+00	7.089497859777211808e+00	9.734980286565897423e-01	9.439193812527877370e+00	4.488579241485371085e+01	4.831238572932281983e+00	1.697461585485908842e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.331209526187143055e+00	9.691680932885450517e+00	1.414494962789612176e+00	3.899054360778399619e+00	8.344487708001853576e+00	2.104188863988315727e+00	7.504265226446748649e+00	3.629484845872392640e+01	1.489817514302667734e+00	6.135073281306696602e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.134773600249389780e+00	9.493829009481533632e+00	4.829200350861690083e+00	1.518868673774395939e+00	7.118256071440360877e+00	4.669212635049371229e+00	9.357982057959089772e+00	4.448911634680509763e+01	1.598483066764166693e+01	1.861363528142204871e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.022580341163264350e+00	5.322823035626956134e+00	3.359878999079894957e+00	4.365231435520263936e+00	8.357103373169811888e+00	1.945367536987897772e+00	5.742084556328312495e+00	1.520751265450049594e+01	6.239212296108606282e+00	3.042589339589416575e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.755192261200174464e+00	8.733823873367461132e+00	7.605975416513810927e+00	9.417761077097962286e+00	4.556187158816468852e+00	4.998883034589937102e-01	3.403975384249273262e+00	1.484823414960526300e+01	2.145687164644995093e+00	9.396008333084532538e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.640211843352028076e+00	8.650642889575717476e+00	9.817497863999330221e+00	6.772610920501789700e+00	2.474609608597848620e+00	3.352084721175522253e-01	1.480284971780562397e+00	6.375780787313196640e+00	8.035600812256269876e+00	1.729758370256868361e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.294142720176743033e+00	3.912908649368012082e+00	3.273993829028643443e+00	7.012243103589532289e+00	7.659425048455694274e+00	1.099365893085654466e+00	7.511133009642877667e+00	1.461696527378620125e+01	3.055268246723904735e+00	1.641954569854894297e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.441591460872025721e+00	8.443608917019343352e+00	6.968297559586937417e+00	6.691042286275134643e+00	4.262764569397377912e+00	6.461106539843912699e-01	2.123112190331404747e+00	8.875803692092716801e+00	1.379564097613021234e+00	2.404019536548735658e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.350948403152234079e+00	1.410329822771493768e+00	2.769254717160951174e+00	2.830226220432744633e+00	6.977129344382227316e+00	2.545248167082236002e+00	3.783067769735794617e+00	2.263899929233116559e+00	6.388433310811175936e+00	3.192009380157918130e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.508329692192494687e+00	6.346649294930271523e+00	6.065281887036587882e+00	4.845805360160111874e+00	3.378924663011976914e+00	7.265694104070413717e-01	5.808502915508746867e+00	1.821566899235050130e+01	3.393886925006323718e+00	1.288517400022590387e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.682710189156301661e+00	3.154057983033092150e+00	5.170967490361326746e+00	7.807659765779778382e+00	1.782336455561246424e+00	2.224853275756259186e-01	6.117559474700741795e+00	9.208526396056022634e+00	9.269508915908484248e-01	9.167159778236205980e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.563756170934089695e+00	2.109253130120573694e+00	9.758705979554070709e+00	1.873301783707477464e+00	9.901145818002930810e+00	5.210660230936812631e+00	6.397262666127236486e+00	6.833406600242859064e+00	4.853016650735839477e+01	5.553652031671985156e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.699715688483347975e+00	1.691696164245823253e+00	6.419826878567536532e+00	3.520645740941186652e+00	2.378855978095051338e+00	6.972638066256038325e-01	2.491807106361181745e+00	2.061070351200001927e+00	1.789296046623598713e+01	1.329186704591375090e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.383022724061895303e+00	7.217209206492506191e+00	4.114367114469459352e+00	3.490288205409360245e+00	9.948294872456326488e+00	2.870201121528897836e+00	4.423837160059327367e+00	1.596923507957567701e+01	9.819955392344605016e+00	5.407294123726468449e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.615094892522843661e+00	4.053964615935394811e+00	1.992736482504497530e+00	4.816057208475560181e+00	9.738331146156028240e+00	2.017669655785823579e+00	6.513430466009261899e+00	1.321838915329836261e+01	1.481052697090758485e+00	9.357727281767470595e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.834921873320037422e+00	7.511565480916056359e+00	2.407894892914207663e+00	9.844876505720298709e+00	8.159028037425184010e+00	8.312862769530552365e-01	9.697204895037591754e+00	3.657163317256726742e+01	3.604545896149947692e-01	1.025919329721664663e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.136384508400485771e+00	1.518206082336289953e+00	2.978932604264686201e+00	1.708031564154401938e+00	6.937143799702971236e+00	4.297136060900218268e+00	7.624273202881274081e+00	6.255924797209269528e+00	1.360151388241831150e+01	6.596387935284584891e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.007829060863204340e+00	3.825506755105877232e+00	3.161752567131416836e+00	5.670064323823806873e+00	6.200117159911408216e+00	1.085517810627567803e+00	9.413593903824612141e+00	1.782826137383428033e+01	2.872986061436773930e+00	2.365596739201827781e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.145737337980242909e+00	5.810704807196120925e+00	8.546928412872784264e+00	2.527983046508182952e+00	8.766674991220472890e+00	3.343590278935317794e+00	7.947259369931046535e+00	2.289074203640081961e+01	6.993406654908342013e+00	5.479173938331214799e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.409721231123024054e+00	8.149108114769784805e+00	5.969815822723637311e+00	9.737727466804747323e+00	3.573371280352208856e+00	3.671837278119862713e-01	6.252856434216604420e+00	2.567417373119599588e+01	3.380484016043057149e+00	4.653512049179269638e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.363509061392820909e+00	3.941442947350489501e+00	5.785697595076902289e+00	1.954028742031204358e+00	5.150392975792286165e+00	2.592398602614768510e+00	2.650314374192333844e+00	5.547042254653923088e+00	3.725211265879816658e+00	6.819267638877120419e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.162054978630903790e+00	6.564767160049839845e+00	2.033814721949179116e+00	4.679159228320958874e+00	6.600800232515002364e+00	1.419189423118876192e+00	6.934846402492357065e+00	2.313889712989413283e+01	4.103760875311019518e+00	1.169579791564124616e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.394597510263278828e+00	9.069058075787893358e+00	8.768934467895762808e+00	7.669377772502143031e+00	4.664320541623032668e+00	6.298487675896723426e-01	6.617788827499987647e+00	2.947883986412143997e+01	3.729966096624336203e+00	1.422326592498293785e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.906810746519052024e+00	6.535617195743457231e+00	7.534951712819573544e+00	7.331737847157985932e+00	4.900145104829160658e+00	6.651568920862128698e-01	6.268130831850224460e+00	2.093259209871571969e+01	7.139419045389054475e+00	9.031871300369425981e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.798725675250459233e+00	3.042393311794481914e+00	1.612117540192321563e+00	4.786630564999585502e+00	3.960330613870750138e+00	8.210523583169967443e-01	5.375770093841742536e+00	8.393196203312225379e+00	1.329196901902014671e+00	7.048018603785424219e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.654082820373241169e+00	1.261762108599302490e+00	7.366386717385575267e+00	4.107228470462545467e+00	6.020433103261023433e+00	1.476979438915877463e+00	5.835105445447502426e+00	3.616926383334492012e+00	1.028716141385690186e+01	1.606737454885431049e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.977548136630933762e+00	8.806052912037582558e+00	5.949519069645325509e+00	4.578959339443675169e+00	8.642217151733012415e+00	1.897158717098594849e+00	4.063881106599276372e+00	1.786054333858562515e+01	7.771979799594910254e+00	9.088709550128475811e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.635395565270454377e+00	1.186877561410380366e+00	1.743589495643651954e+00	3.336682389093691192e+00	2.791376222406859231e+00	8.348411929761224703e-01	5.645884379049397772e+00	3.219309925103451153e+00	1.373836778593199748e+00	1.490062250145999689e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.723964204452451909e+00	8.849824421625386961e+00	5.201959057439615286e+00	2.772872165685527079e+00	9.464862687125332741e+00	3.306201653904999205e+00	2.754228488712765710e+00	1.217758329523410232e+01	1.759114168664681799e+01	1.027700248863370902e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.003625608786975931e+00	5.714997806809857472e+00	5.396546646203713493e+00	5.408999329000784506e+00	7.181689631929091711e+00	1.335767218931281475e+00	8.277689483354382816e+00	2.370224862078449490e+01	7.788235849323828397e+00	6.277521298208284861e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.485001543840599680e+00	9.491886372512338355e+00	2.457858302582285326e+00	3.395940598231757424e+00	8.394413874433036327e+00	2.454998150246205935e+00	2.723303121162128804e+00	1.273247217757887206e+01	7.018351825452171511e+00	1.902129497430982363e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.101450765621903471e+00	8.173121727052667040e+00	9.483833311540077915e+00	3.596197650358418318e+00	6.082602443676238479e+00	1.706610571971131529e+00	1.735447737698144310e+00	7.032021331739205294e+00	2.394792345496165353e+01	2.806882208072132201e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.392526535256000564e+00	9.901483813266615641e+00	8.609610268347976714e+00	6.926247953050411965e+00	8.043335366208641091e+00	1.177486255094749579e+00	4.913356497246004650e+00	2.449197228505602908e+01	7.967803908685073822e+00	1.268335713302611722e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.274231196399890464e+00	4.187062672966823662e+00	7.088429799043160173e+00	9.734268167524868787e+00	1.236370310473586143e+00	9.678715322622523376e-02	6.893714645196955537e+00	1.430001066749873395e+01	6.752464450936325413e+00	5.854968513393625784e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.777505743402280736e+00	7.837626176160593872e+00	5.138294547839230120e+00	6.369191634953446979e+00	8.434003345448070732e+00	1.266507803937126031e+00	4.866411187856749088e+00	1.966710633242799133e+01	1.429108431289230374e+00	9.313897236129839996e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.765235225021335008e+00	4.553220560432066577e+00	4.661800984559115513e+00	1.602095680287922264e+00	1.312926445995993063e+00	8.052261508432464465e-01	3.478731651560022620e+00	8.140297923983533579e+00	7.698733552001761460e+00	2.051339012853978616e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.420554315995778527e+00	5.385227120624953123e+00	6.876418229116407765e+00	1.648384383510724582e+00	9.063142497305564760e+00	5.374636042591617091e+00	6.007305541283082029e+00	1.615808299013793814e+01	5.868520253490262739e+00	9.661150708203311410e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.920007595687602819e+00	6.580994918149773554e+00	5.903521590979487144e+00	9.584230340869101639e+00	1.001074720568372456e+01	1.030698578577577962e+00	4.053859809561722649e+00	1.390965069135948973e+01	2.396859433478525592e+00	4.908527716178082478e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.499134958477370105e+00	8.734226594828028212e+00	1.576722996796174225e+00	3.636210450732229038e+00	3.730098692769685087e+00	1.006756230516329342e+00	9.431254375785808719e+00	4.159101393935554114e+01	1.824071724435352593e+00	6.891021999037053591e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.360022823056072916e+00	9.891401974493183147e+00	5.716872778432619207e+00	1.809389644643412787e+00	2.946688083458144369e+00	1.582864780388396619e+00	9.330322104352632095e+00	4.567023316989125448e+01	1.070770893147214586e+01	2.414098239563050896e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.494756909988510074e+00	7.897556324161399743e+00	8.308049148171024356e+00	6.506559875516604308e+00	7.940970743483312333e+00	1.231862431193506024e+00	5.559514817884998017e+00	2.166781062286700177e+01	1.096995054751159948e+01	1.203513155476235852e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.220582296675301492e+00	4.747792546620918763e+00	5.134650328686217513e+00	6.512939276842669933e+00	3.260751280627983917e+00	5.064283511523174353e-01	3.908818224680103093e+00	9.120695184696465674e+00	3.419902116124519775e+00	5.296397171672131421e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.582634912359246027e+00	4.774716873294667430e+00	1.389840968586971703e+00	6.795670555178064731e+00	8.744449684115501498e+00	1.278120306876164625e+00	7.525369189875939391e+00	1.822185714778765941e+01	8.254341303689174403e-01	5.274758587443550972e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.884273437156807063e+00	7.651128869525363640e+00	8.048897603098556175e+00	3.509288548650475459e+00	1.906398236133924673e+00	5.611368991475687018e-01	1.356055118850008956e+00	5.021993423702127757e+00	1.384638112137672650e+01	2.316048492131120184e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.174230571750953800e+00	3.107119366239284197e+00	2.851535528035608280e+00	1.133581866448153175e+00	2.042916580395252257e+00	1.887781526891816553e+00	5.236486628398610677e+00	8.423189320372545197e+00	5.666257377694498665e+00	1.219856926824338572e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.200372614707973185e+00	2.076385589468903614e+00	3.262926704458267491e+00	9.646920702512213452e+00	9.885505361276422320e+00	1.012686008088653500e+00	3.978046889421404053e+00	4.017965944469736428e+00	2.746664666629050622e+00	1.300575089560603859e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.660134964817514769e+00	4.109474419203526629e+00	2.600574099230791081e+00	3.321307259385671617e+00	7.049119260087338468e+00	2.195713747700418494e+00	9.215858770568253533e+00	1.938380120543462581e+01	1.273716249506547937e+00	4.678930910834255386e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.922190652312105286e+00	3.609900004491726655e+00	3.972731612352057073e+00	7.087226420878288913e+00	8.692323132069018854e+00	1.227014442705861130e+00	1.092922559420056894e+00	1.968401817494368267e+00	5.534594000456410257e+00	2.233861210712356549e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.838153319041393452e+00	3.702495271526450971e+00	7.813460788053464334e+00	7.340813588922443955e+00	3.851885259601719902e+00	5.415080211831004853e-01	6.061868901056116421e+00	1.079548145896067268e+01	8.310148899930938526e+00	9.484750691149391955e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.790669892693714793e+00	3.060209149414037544e+00	5.637662915470165181e+00	6.500480402230992105e+00	7.147323765433076126e+00	1.091475221401316809e+00	7.638242357414206651e+00	1.204925448564997659e+01	2.374037861284849615e+00	7.695654232017438368e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.077500739832004673e+00	1.321886768378934152e+00	2.871359597971831601e+00	3.780540649410931930e+00	6.321220558366404951e+00	1.676038076633062257e+00	5.305373328963648660e+00	3.578107938045278935e+00	9.558646095417118183e-01	4.484526949955778719e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.303351091783826021e+00	1.217452395747218086e+00	8.836529875475068962e+00	3.384785668800290193e+00	6.358392147445917075e+00	1.864153728177844860e+00	1.804393512485508833e+00	8.514439431018359095e-01	2.159587892650492336e+01	2.618031807268201661e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.365755188476852844e+00	9.834378383023404169e+00	9.035774514876788288e+00	6.372865111830310347e+00	7.231420412623240423e+00	1.123781644846746142e+00	9.761633303426149766e+00	4.834761293119719738e+01	1.027597988282096964e+01	1.433421569979123511e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.527127356707906003e+00	4.816208540118372738e+00	8.907945378534396497e+00	8.740131638966309069e+00	6.238547249754049062e+00	6.893441259976930136e-01	5.545825183693219529e+00	1.381866690101256800e+01	7.738462454120431211e+00	1.037584414749661477e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.901946378620246847e+00	4.508302199534022670e+00	3.203515319774976167e+00	9.521182429113432377e+00	4.873097542790254977e+00	5.255395732985996826e-01	6.564013713991846188e+00	1.428845165683615548e+01	2.595625678875719711e+00	8.382547396635050552e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.644296925775567075e+00	7.118758248930020294e+00	4.984379455458999963e+00	1.972337598045572404e+00	3.485152828922719159e+00	1.787593654624667572e+00	3.246259621591830680e+00	1.126736224521808261e+01	4.310908380468357670e+00	3.278469241179360694e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.187726713472136097e+00	2.864307088781969490e+00	9.876249115001282775e+00	2.439636875130005489e+00	7.941171861754027006e+00	3.336289722159721638e+00	5.208812677586036166e+00	7.817730752605447364e+00	1.749672546985459931e+01	5.298163188661914091e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.079821075285307685e+00	9.646842281194457414e+00	8.014873827655174310e+00	9.563685144033557961e+00	3.047053187243725425e+00	3.538394789949454999e-01	4.794552368275979859e+00	2.315937723348610078e+01	1.677094435561511609e+00	1.287765215364859550e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.728152963571947254e+00	8.047619806016022892e+00	1.277256003387685857e+00	7.606853019910544411e+00	7.188033901527412617e+00	9.588227616493505412e-01	1.517787245098788595e+00	6.789521213186946902e+00	1.371566171944240242e+00	3.126699387844540379e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.560814860607948162e+00	1.782293004682244275e+00	1.531508347241814727e+00	8.973979607679455128e+00	3.077551127531233277e+00	3.474675912933551380e-01	1.951311843627002274e+00	1.854615107350098491e+00	9.948835833062708023e-01	1.288487283634497382e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.073767981993936083e+00	4.772456656331859115e+00	5.139486478181190421e+00	2.850355853223382585e+00	6.734770808838136169e+00	2.333705117125509432e+00	8.591587055623316260e+00	2.037953099862102135e+01	7.217471162341450253e+00	1.244424963305471898e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.624023367933636663e+00	8.946838765752383793e+00	9.158027511298662660e+00	6.306018897816564106e+00	7.869255385660388846e+00	1.241243703412426402e+00	3.164167531459951110e+00	1.406618811796183621e+01	2.221210255124916877e+00	3.723268981450257797e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.698090045218631605e+00	9.611687486075251030e+00	5.814996445549310167e+00	7.284301412051313207e+00	3.053542739378222848e+00	4.090781577321437879e-01	2.830991835195310280e+00	1.302279386713722076e+01	3.051612991351843718e+00	6.134105631566031391e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.885258277172730867e+00	5.114261423351019076e+00	5.564726410048447036e+00	7.065353799637460241e+00	1.565538318880858037e+00	2.239043518954827172e-01	5.589768547262078613e+00	1.449659007035927161e+01	2.973885896671742302e+00	5.921403911084200722e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.579578455191529507e+00	6.566651507773959118e+00	1.843191648532998217e+00	4.700540466920312355e+00	2.160366676145467402e+00	4.910108103425118165e-01	8.012107052885866665e+00	2.579963463352918751e+01	3.325854534915932526e+00	9.094528267332832039e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.755539864576715736e+00	2.544640296491376130e+00	6.947238509243200077e+00	1.046155151436250597e+00	6.410495940189459674e+00	5.656748805975572836e+00	1.621169925789094579e+00	2.226825216735092816e+00	4.081649520948973020e+01	4.917723528563805502e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.904244600782654118e+00	9.912886942378566602e+00	8.327571960861664735e+00	6.231835355965789525e+00	8.605130618600229653e+00	1.370761641760562810e+00	6.169165096336189258e+00	3.080039664330394089e+01	1.219153071840848845e+01	1.279787229102241142e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.312639474206276802e+00	3.128842571793615246e+00	4.370703112488140363e+00	3.139676216028828293e+00	1.374835188866575741e+00	4.252276184407426940e-01	2.076554723765325239e+00	3.055623601959060132e+00	7.102462459728730693e+00	7.587681423950086490e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.121011905343859638e+00	9.536561088699922806e+00	7.869536186699288116e+00	4.979943739569469230e+00	7.724534114646896654e+00	1.517500484281829820e+00	1.280492277300711912e+00	6.225101206180145397e+00	3.343273672555131526e+00	2.413519472832518176e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.445285095305299805e+00	6.769939097912918591e+00	9.649973017574039247e+00	9.570746586888860818e+00	4.170255065667058503e+00	4.313048225964203897e-01	1.462041356466103892e+00	5.055891099583336157e+00	7.525802287410830793e+00	1.117930443514707761e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.920495777935944837e+00	6.566973385921716755e+00	2.917315467426643938e+00	4.650687658789459888e+00	5.347404725111948309e+00	1.142981409396398140e+00	8.510869167072877772e+00	2.771974779694092206e+01	4.668820615702312438e+00	2.139393250728476747e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.075974111883194695e+00	5.527480228140739804e+00	5.724589351849055596e+00	8.595464330724203350e+00	9.307411850730382241e+00	1.104502843343706298e+00	2.057094181055805659e+00	6.004326519513107030e+00	4.036595550646274511e+00	4.609630734047494016e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.962983203209952343e+00	3.012868897059655549e+00	3.518072271245514138e+00	2.666878885927245424e+00	4.036387831073586341e+00	1.461435434094316976e+00	1.480000729913678814e+00	2.102147772786161717e+00	1.053021181810752793e+01	5.625476971931747450e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.528466785107187143e+00	2.574188633991230990e+00	8.191853120175379033e+00	7.091628005282593072e+00	5.175035064769078375e+00	7.236556190067163774e-01	4.922985364459006696e+00	6.252208451912835585e+00	6.191453451966201449e+00	1.157961219461341962e+01
