G	c	dx1dt	d2x1dt2	dx2dt	m2	m1	d2	W	d1	Fc	p	Fg
1.000000000000000000e+00	1.000000000000000000e+00	3.558291670832195219e+00	8.809672876589100809e+00	4.146883301056256244e+00	3.200705476279288142e+00	1.411572849265022578e+00	1.581682695481960721e+00	2.591941849628060179e+00	2.634505781848742068e+00	-4.532359096946342869e-01	8.222209066351094719e+00	2.973300076109267387e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.571636686167005248e+00	3.146759573082256178e+00	4.092857409860521933e+00	6.917886376827383721e+00	1.540304919433137520e+00	4.861588599890926510e+00	8.212311683762759884e+00	1.554948864525211860e+00	-3.899764313926433967e+00	2.331864824509855882e+00	1.963516677332723148e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.143764969864151659e+00	5.621109347445037763e+00	8.087217580206244705e+00	4.916374457917647156e+00	1.418845508534298139e+00	2.898808573947129652e+00	9.232438869235016554e+00	3.782382425383728375e+00	-5.295647909507112949e-01	5.812770814483566362e+00	2.301858041206170657e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.326623629825025574e+00	9.852695128530893243e+00	1.213850516486768560e+00	2.685364339420334368e+00	1.180121051522921016e+00	2.607465237987451445e+00	4.004678042304187890e+00	5.777501820050665593e+00	-1.175372399796958539e-01	6.842348998292469453e+00	6.505190986149029797e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.284185464224782969e+00	7.708082942330187759e-01	7.650391596962792029e+00	9.089556699691586417e+00	1.563366130188815983e+00	1.120764252067964684e+01	2.599215817295500219e+00	8.807093573399725983e+00	-6.369880775052576272e-02	1.303812385602506563e+00	1.229655916735281629e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.707238537658107624e+00	6.940890305842947861e+00	9.709317784380148808e+00	2.718847206431151076e+00	1.248074305800556338e+00	3.601040340041469001e+00	4.079760307404334263e+00	7.544872841201700986e+00	-8.418860887494018785e-02	4.682447293874299810e+00	2.968705070175548855e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.925304740351355459e+00	3.297950870146092228e+00	6.440080257602020630e+00	4.734789823664779185e+00	1.440519314541436557e+00	2.566682432895598165e+00	3.049502038801337189e+00	5.213497947085362405e+00	-3.391222805579603983e-01	8.947076598017575932e+00	9.984166370689225856e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.185234133194305262e+00	9.043503051936964354e+00	9.582245515672116909e+00	6.705042845320061673e+00	1.538551912744396066e+00	2.650205651936285101e+00	7.104445986941832381e+00	9.163406320922051762e+00	-2.778938538956829407e-01	8.231301682213700843e+00	6.412937472864991051e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.778848200772478627e+00	1.039521885625289066e+01	1.155351653604765882e+00	4.066241752686308608e+00	1.441318304511575166e+00	1.795330722298223325e+00	8.577824625653795110e+00	6.672778641105133524e+00	-2.447724948220511565e-01	2.170149000714880927e+00	1.186818935084766196e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.366619127823767155e+00	9.316436127256585209e+00	4.666079453147342626e+00	7.887177203327335739e-01	1.062497663055354646e+00	2.309085294507658759e+00	6.532587284303751574e+00	9.656475829601969707e+00	-5.751534821130491193e-02	2.401087692607823953e+00	1.270897250649153598e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.833918425881662984e+00	5.100112132720772351e+00	3.992800789515933424e+00	4.069817440780129303e+00	1.337622053391059440e+00	7.243618406897368800e+00	8.328083091920868597e+00	5.102163161441717776e+00	-1.614536964969965072e-01	3.301918307100395023e+00	1.698167461128808498e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.074933129166125934e+00	8.345710842533714313e+00	7.973111120033188115e+00	9.030556237304478984e+00	1.534183668556642566e+00	1.242871701933986328e+00	5.426562909056729112e+00	3.040449354598945497e+00	-4.694414184196936124e-01	8.500128515689789666e+00	5.750723267218147861e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.158021451380236044e+00	8.456417434176572101e+00	9.490658930042938479e+00	7.059056400039802170e+00	1.816163825520619168e+00	3.555701505678065644e+00	1.756070952555925935e+00	1.585682165021748968e+00	-2.976158845973557177e-01	1.990162721452136907e+00	7.224490364682862875e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.463656110029602608e+00	3.992317936940330103e+00	2.542657120884839195e+00	6.764599903590294616e+00	1.574183640891489988e+00	5.396033454806643981e+00	7.625692449901411152e+00	8.163768674439277007e+00	-1.915334564429488906e-01	6.022976252626683902e+00	7.568977900538540027e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.306975461230408975e+00	8.340541925186959915e+00	7.001784885564413585e+00	6.489606958707331508e+00	1.304991913011726012e+00	3.896725549391588661e-02	4.516607632514195281e+00	2.797147508638063051e+00	-1.608700848993797283e+00	2.457799673597158119e+00	1.725270278515428402e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.307934237633795682e+00	1.249459108499102022e+00	2.461584927790785304e+00	3.067508598444274259e+00	1.421550254119574141e+00	1.904451623498519908e+01	6.514239791388050094e+00	3.758269313198014050e+00	-4.461183431122737186e-01	6.752171987823157195e+00	3.073904383703619736e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.178516068731286115e+00	6.931662442276911307e+00	5.989998860598137576e+00	5.654162974818502718e+00	1.563813669765834469e+00	1.909954695095930077e+00	3.768775219725744918e+00	5.512721770146102429e+00	-3.260939453209775740e-01	4.108633664686756504e+00	2.137504666248312368e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.578093771171446447e+00	3.222314992442191439e+00	4.372310911154679403e+00	8.903806903236819892e+00	1.810626580169498734e+00	3.029871754404765305e+00	1.001592192452096075e+00	5.421055598618106153e+00	-1.686872321772458772e-01	7.193528519951002842e+00	1.519035045598450928e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.051746362352689168e+01	1.444846819598326837e+00	1.032271543132120684e+01	2.159212861262514327e+00	1.175114241420710970e+00	1.798009176126937092e+01	1.027885442774322478e+01	7.479788587837552072e+00	-1.285063565029355703e-01	3.706506984659256876e+00	1.674776506285205135e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.007614849554987302e+01	1.645144428660064495e+00	6.423197684164419385e+00	3.452726552901237866e+00	1.637068597583338558e+00	2.343327984841610245e+01	2.429429639993913703e+00	2.337261331815664089e+00	-1.913958431962048123e-01	6.514773512841506076e+00	-8.770952552829113236e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.752362959317471436e+00	6.967106389445300252e+00	4.175738681351818471e+00	4.199406063023955582e+00	1.128186403858704390e+00	5.771349752507620501e+00	9.122637854752005282e+00	4.789505668475230848e+00	-2.481384160434590980e-01	3.428622656973544736e+00	1.866331189204257157e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.788314253876388094e+00	4.348729524975619931e+00	1.566947019763204940e+00	5.520000338143107754e+00	1.309722333405603178e+00	4.537708638010323092e+00	1.017008729682789436e+01	6.662705198604114365e+00	-4.594821845706784091e-01	7.416744873862873177e+00	1.253536050573658045e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.029568235335244886e+00	7.580167958098844139e+00	2.208059291311025962e+00	1.030067603358519612e+01	1.593893873901958802e+00	7.796012966771754815e-01	7.656392456036521743e+00	9.456473481951388038e+00	-4.561458220687519827e-01	7.984633170248639722e+00	2.899133906606346756e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.171145014671003182e+00	2.217016577982337644e+00	3.095470391193076765e+00	7.525666514233595450e-01	8.194780837969026788e-01	1.850018965082082900e+01	6.851299054094344143e+00	7.253547865052060395e+00	-1.676362539302888588e-01	2.831275674420790534e+00	3.107508307475173925e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.817353310292710411e+00	3.425916548538353368e+00	2.920080679408562752e+00	6.322339654251797114e+00	1.495304717992890220e+00	5.355780224558705171e+00	6.543512071528519769e+00	8.544626484315823944e+00	-1.194045948844780908e-01	9.386086889428263191e+00	4.670464425909830020e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.245684343111523873e+00	5.748375296847639149e+00	8.536353183640089881e+00	2.808189983365823927e+00	1.065660314437471223e+00	1.075021377325682259e+00	8.269586518411996323e+00	8.475691295793172486e+00	-5.626886643881172656e-01	6.757794710352180267e+00	2.654261948148942007e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.690465727733953649e+00	7.524525202847567762e+00	6.816466907231448324e+00	9.252294297229807896e+00	1.495353092205859102e+00	2.921368942432289284e+00	3.317200241385673820e+00	6.259327434130116607e+00	-1.921358351280459398e-01	2.315264351615905714e+00	2.266473323076139224e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.218508321015319362e+00	3.845516907165322795e+00	4.744206007208376263e+00	1.656019805853356175e+00	8.844863175523085541e-01	1.096396054082227955e+00	5.822543974123002286e+00	3.512500055929927534e+00	-1.834721623001665858e+00	4.196474656601047570e+00	2.127072479180486031e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.872286021385470178e+00	5.778198438710215434e+00	2.134828389996383358e+00	4.947484949198663884e+00	1.356446956401850201e+00	5.605866792264506238e+00	5.447096480483244463e+00	6.753968923602938546e+00	-1.015050229948663563e-02	2.920439946266869313e+00	4.224033555651717364e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.374992925905970331e+00	9.152646600991017678e+00	8.307550248574258944e+00	6.281320567695955148e+00	1.742690045163231893e+00	7.347173221418377143e-01	5.473458198868442537e+00	6.446916665324132545e+00	-1.928039698630758525e-01	8.502601762767849181e+00	6.166149325009131488e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.721427395745940281e+00	6.511915658916981542e+00	8.243291930385442612e+00	7.273066515489072792e+00	1.492551550455248899e+00	3.298567550803209070e+00	4.049806350982186665e+00	5.800493439289889253e+00	-2.182772822025171311e-01	7.892988514268528988e+00	3.980939567906541576e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.246404560797037320e+00	3.182966956723578544e+00	1.509223942191905810e+00	4.449947773708280430e+00	1.523702676905219100e+00	4.759794039782547337e+00	3.591673029507649773e+00	5.237210906164585289e+00	-1.590731235481779859e-01	2.025980126680000382e+00	1.950254498440950002e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.196479089736977919e+00	1.658058607205927348e+00	6.792313613694963337e+00	3.708956976748513323e+00	1.164309528586506381e+00	1.880387081428043317e+01	6.231914884090025808e+00	5.077557774981323213e+00	-3.172246047256012114e-01	4.955882447209938313e+00	1.199564252326678293e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.517084462190813277e+00	8.955950996014571786e+00	5.772791610445586308e+00	4.331015606755098446e+00	9.514264831933543221e-01	2.068674055165686365e+00	8.983697884467213512e+00	4.230890078795786380e+00	-3.419130376424706630e-01	7.205373600444803017e+00	7.304986522679271843e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.943516355224373271e+00	4.811334711502012196e-01	1.928583963590578820e+00	2.577631407840232036e+00	1.237956255000501660e+00	9.228917947683340728e+00	2.976069015155780040e+00	5.732960308495202995e+00	-2.000641445823352904e-01	9.230116402371750794e+00	-2.378537194362664309e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000730851135530486e+01	8.563074367444677648e+00	6.657307770340477049e+00	3.417743410964240169e+00	1.090910103368139650e+00	4.408228408618628080e+00	9.435642558701045957e+00	3.587146710249961679e+00	-3.739541781294585254e-01	6.427655620966260308e+00	8.427069789539128664e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.344301251707506140e+00	5.715827953013683960e+00	4.197303000199267942e+00	4.195447913071602919e+00	1.334158949726003129e+00	5.892022491175034737e+00	6.964277443520734856e+00	7.446818441548133549e+00	-1.639370625931810821e-01	1.028348812755485753e+01	2.119023727513265509e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.656302221537790942e+00	9.269082444801332699e+00	1.829860715264392201e+00	3.508445501937133226e+00	1.124001421366641384e+00	4.515602381854113112e+00	9.259885853470903427e+00	3.339113167538442450e+00	-3.970849009145072661e-01	5.785620068480736400e+00	1.986980893974637752e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.527036837363473509e+00	8.074471454983127572e+00	1.023197970348212849e+01	3.128340080394581779e+00	1.186637327770424966e+00	5.152462353108116844e+00	6.426741538500936102e+00	1.227904660772623835e+00	-4.049574047190113713e-01	4.781695304092719034e+00	4.453852655965426344e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.054711165715455756e+00	1.088344627383541940e+01	7.816583407303413722e+00	7.984590178956811002e+00	1.415134770011066800e+00	2.885076251566715211e+00	8.655996174200002002e+00	5.115065908387565585e+00	-3.223416189206052551e-01	7.971066223166603848e+00	7.233253634471829230e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.439392827914490525e+00	4.212235637658712228e+00	7.026519452158465739e+00	9.729117010868190363e+00	1.535117736887478879e+00	8.786547433010577279e+00	9.162924539728842799e-01	6.296358708977090046e+00	-4.809958042890444957e-02	5.497349022666645268e+00	7.616879160904884705e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.174301676409318151e+00	8.117351578244418775e+00	4.893762807370301893e+00	5.283295043493383858e+00	1.338525627392268103e+00	1.011693842773888852e+00	7.097258926416311731e+00	5.050696700809088391e+00	-9.681147055408048097e-01	4.961843619165433594e+00	1.640971266134992135e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.496107417156585573e+00	3.499850661639843707e+00	4.352270027908760497e+00	1.988829978017190303e+00	6.235671182374347143e-01	3.660221613791830197e+00	1.916854931735132439e+00	2.113428792635969167e+00	-1.935006380672746329e-01	5.442552302727072799e+00	2.385602866666007849e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.430776124590521059e+00	5.733894586796263404e+00	6.763682437971317185e+00	1.088799727716196930e+00	6.088515581347717642e-01	1.593757250142157744e+00	9.203367896971073492e+00	5.655647524937258197e+00	-1.063018923491869216e+00	8.471659603440233610e+00	1.763373729035743853e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.812260214207321418e+00	8.234139981897870442e+00	5.725191014204985329e+00	1.009596641444531073e+01	1.992989906976083248e+00	2.402441840341455137e+00	1.002726832851224437e+01	4.181228893983413464e+00	-7.129427336733328291e-01	8.328356988084379964e+00	1.462096476944811307e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.468198613516118911e+00	9.611702384103569585e+00	2.144130538472583947e+00	4.010013580008444656e+00	1.286520846824357855e+00	1.948218056382083896e+00	3.337561044035426860e+00	1.035887889360683367e+01	-2.521245721686383723e-01	5.173698986858282112e+00	1.727668179061523546e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.796131821702353193e+00	9.611866564882916464e+00	6.345961891025862833e+00	2.625774098371612464e+00	1.165183410883920745e+00	1.071720025833820866e+00	2.703248629409122472e+00	8.136338998542141709e+00	-1.310932546025552758e-01	5.068029421136717616e+00	1.460168787023585546e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.875182023277385923e+00	9.183448491434655026e+00	8.493022753531544566e+00	6.492648588215571337e+00	1.498864772448664562e+00	3.629780111655567243e+00	7.561970992524478241e+00	5.520096715406546117e+00	-1.615626281776064710e-01	5.335172079365569253e+00	9.425729607849019587e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.422035001874593085e+00	4.775197696983301654e+00	5.002807870907815868e+00	7.056274994861985839e+00	1.515708147579118314e+00	4.466913248451620078e+00	3.301839752026243247e+00	3.666363344292535409e+00	-1.774466389458093651e-01	6.926656246707434406e+00	3.682752757505193042e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.740012442569548679e+00	4.962749487978900476e+00	1.610327255889537845e+00	6.859687810001103614e+00	1.589567170546136499e+00	3.205186892799681164e+00	8.171463847948450265e+00	6.583010685527714401e+00	-3.655293631976724855e-01	2.469651289320996312e+00	6.152879204880738229e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.930038932260459639e+00	7.489461777932581832e+00	8.521010855631255154e+00	3.087416515960876406e+00	1.348312735603523382e+00	2.391847148875478002e+00	2.340973503642177711e+00	7.133153425106667500e-01	-3.200452976152026174e-01	8.095419993424261662e+00	3.249549628356808162e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.428883745658279025e+00	2.985816455279572956e+00	3.365376939114351096e+00	1.712929316212091768e+00	5.528043056553240131e-01	2.813201526515678452e+00	3.242938023496560795e+00	5.014461261504962408e+00	-2.043512223743869649e-01	4.673244128431838007e+00	4.672283803287352599e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.411203039808052395e+00	7.436166509724038143e-01	3.531914484066930093e+00	9.019031160491895349e+00	1.605384499196889303e+00	1.717732247199216999e+01	9.486825744784114889e+00	4.283157301505158721e+00	-3.080240659520632196e-01	3.836490896024616681e+00	1.432335309969026937e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.208911587471050098e+00	4.629694614879997339e+00	3.325878655376642179e+00	3.238382948368406122e+00	1.281232617578851762e+00	1.351661370267115192e+00	6.196965350528030214e+00	9.333045596933175148e+00	-4.611601447127747222e-01	2.350713340601328305e+00	1.951501325127537712e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.695830404663091429e+00	3.419926191540778149e+00	3.631519107111220279e+00	6.776450700128467730e+00	1.293403106303638861e+00	1.058277965143845911e+01	8.566417954943897684e+00	3.879748790473137587e-01	-1.610398604603442640e+00	3.758118744253193366e+00	1.779221185551580575e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.751484051066745096e+00	3.562151990357025344e+00	8.440207693042999892e+00	7.815525963172616386e+00	1.751296193500385012e+00	8.866602768452683137e+00	4.090664909209285049e+00	4.969149112770185894e+00	1.137552089265646271e-02	9.120029861433479823e+00	1.880011359693388728e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.728507836488570426e+00	3.254531748571549699e+00	6.063395711739057781e+00	5.977592975643532647e+00	1.675217832010177821e+00	3.952832745985276564e+00	7.335238784916156440e+00	7.895101903982774338e+00	-3.614888578803449048e-01	3.995075269328731249e+00	8.072221466891281949e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.345474664934607434e+00	1.148202381348749856e+00	2.507110518346075345e+00	3.594850118814565398e+00	1.022817595297329296e+00	2.802937366874179048e+00	7.221055563135156952e+00	5.258034698944620722e+00	-1.648191814554740731e+00	3.188823410330325903e+00	5.249498721053819317e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.024678825745725774e+00	1.307636355166951869e+00	9.028951736125700123e+00	3.463638307299726993e+00	1.143637074891235228e+00	2.840840983318113189e+01	6.872714691419774091e+00	2.652683849982400588e+00	-1.690945276701233979e+01	5.737754954597694024e+00	-1.912967089688242250e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.942547386686162447e+00	1.055878280864733298e+01	9.082675599369384400e+00	7.184374881625971376e+00	1.537056174908874029e+00	3.227920008399694840e+00	6.156032914966882430e+00	9.558733913845026464e+00	-7.380421767759143270e-02	3.904656599887804447e+00	1.568820195879742485e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.557243575263453472e+00	5.075162173485622041e+00	8.756780465768756017e+00	8.506589630678725200e+00	1.745386832860635451e+00	5.624623528030802788e+00	5.505004270537636302e+00	6.289290974113639798e+00	-2.441372141873762724e-01	9.959300134325308473e-01	2.191288131977376707e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.559581041559796155e+00	4.373546972109540576e+00	3.064720246201511511e+00	9.303585629153991121e+00	1.862965161246871615e+00	6.831539209728065387e+00	5.082518823106570771e+00	6.826035585467369771e+00	-7.590314327702189778e-02	3.533595526454085700e+00	1.635315378088144556e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.936397371310778492e+00	7.048123290317419354e+00	4.219197416692331615e+00	1.223320048218518030e+00	9.003783889618651726e-01	8.711824830101194683e-01	3.235929403647328950e+00	3.580236509128887246e+00	-7.726740827109006560e-01	5.438594603281011075e+00	2.262202986925693438e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.855138909015308535e+00	3.075878322215138905e+00	9.484317573532088375e+00	1.861325539816426788e+00	1.411554325818684896e+00	6.104482144830196688e+00	8.742513795824798706e+00	5.588712054732936529e+00	-3.419298018625404056e-01	5.948215414979307170e+00	4.055249016490202862e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.025049891764802101e+00	9.086712488964474588e+00	7.816491505039924625e+00	9.726188586483038634e+00	1.645538484858557693e+00	6.232206494746923564e-01	2.526000577620394871e+00	5.111600117976740520e+00	-3.111154385769476227e-01	3.761251871278604497e+00	8.666745541929516961e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.237610191125444459e+00	8.192740719161266227e+00	9.283544772334056949e-01	7.646176947976944582e+00	1.553714763835585488e+00	4.648265066213120633e+00	7.754482466458980205e+00	4.167082947007223481e-01	-6.596787677686555273e-01	5.394563279258184352e+00	7.055334726798632516e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.722636028066816927e+00	2.185536469433246420e+00	1.114373438316638154e+00	8.972984460056691702e+00	1.711958633450499478e+00	1.528368663280755158e+01	2.746303185547060988e+00	1.825468652882136666e+00	-5.080620985077702878e-01	9.813871391375004194e+00	1.499715627574606414e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.255556020320818256e+00	4.806913547298719891e+00	5.761280059870361292e+00	3.766278722857238748e+00	1.213560177729173351e+00	3.068919976967963148e+00	6.770786793665967807e+00	8.173179720056422681e+00	-1.373712533688406512e-01	4.495693447283909627e+00	2.087224461954411581e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.668519306819285619e+00	8.676113033159497334e+00	9.125598038580546856e+00	5.383006023289437003e+00	1.552491496410114857e+00	2.457251284636015498e+00	7.272737497086401603e+00	3.855483187656816746e+00	-1.738174574328778865e+00	2.322863195812630011e+00	1.419202909539523816e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.599489523644788580e+00	9.342868040382638739e+00	7.044715454710519964e+00	8.564980223573428475e+00	1.845265770051855991e+00	2.370625358507620906e+00	3.272832900474839768e+00	2.205087671799158322e+00	-3.471074863294780211e-01	3.206315057935527069e+00	1.163220059284701691e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.196512999208836803e+00	5.569425283163852214e+00	5.603305977013218531e+00	7.758851290537665868e+00	1.595518343908210568e+00	3.164743079643716595e+00	2.123789969451332471e+00	5.390436167846614168e+00	-5.096602059399515938e-02	4.870131269016977349e+00	5.137164110629663938e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.434995008676345662e+00	5.908657342534087142e+00	2.523600751630487249e+00	4.497001237383742023e+00	1.265053840500661497e+00	4.542695210797052852e+00	2.316568864823108864e+00	8.358093563266780990e+00	-3.885670943776439734e-03	9.014164769597137195e+00	4.584694842470846687e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.786212859418897736e+00	2.049097684846502787e+00	6.796103199093779246e+00	1.350343025570756250e+00	6.098816878480464165e-01	1.046477244331539858e+01	7.493867257126944459e+00	1.722633713714650128e+00	-1.145520464372766556e+00	2.157630414331873858e+00	-4.741316190623900972e-01
