G	c	dx1dt	d2x1dt2	dx2dt	m2	m1	d2	W	d1	Fc	p	Fg
1.000000000000000000e+00	1.000000000000000000e+00	1.865016833596065071e+00	2.762328445681978994e+00	2.906031298917735040e+00	1.258174947898037965e+00	7.777183924933163128e-01	2.728750834466382447e+00	1.928480269521576806e+00	4.912464320726015465e+00	-1.994013636029008107e-01	5.352339811915441281e+00	7.381653363386121436e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.453627094943836795e+00	2.656941053104834971e+00	3.207677386975014144e+00	9.793763493201092629e+00	1.565920056264053395e+00	1.646919485762879987e+01	9.535306466213148369e+00	3.877273647008269375e+00	-3.559169905635918840e-01	4.182078554833073447e+00	1.425360533900605553e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.721741291555122011e+00	4.281293890205681407e+00	2.622048894170690758e+00	3.547109775320430369e+00	1.202569726613521128e+00	1.806151788522029511e+00	6.961136419361091399e+00	9.044964999296738029e+00	-4.985808487846360437e-01	2.007301715688641686e+00	2.029229237937410701e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.021306964498387160e+01	3.516812146434252551e+00	4.240397146169194720e+00	7.434826063613837022e+00	1.620012503173583251e+00	1.101436975643681748e+01	8.447702336331010642e+00	9.501145825595566086e-01	-1.563714658842771055e+00	2.767408062714274308e+00	1.777914514030127791e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.037448013421885307e+00	4.018177395061699464e+00	7.836925431999486769e+00	7.902520240647482375e+00	1.516384741434984695e+00	8.508103432926974463e+00	3.627090069587334487e+00	5.812407072285266985e+00	-1.039807364115323401e-01	9.937632581972318135e+00	1.475643767449866361e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.786623225788839253e+00	2.894002188576797696e+00	5.783010845776598963e+00	6.263559704541828310e+00	1.548290138769308211e+00	3.719410121172059380e+00	7.296975846037403457e+00	7.492144038201607792e+00	-3.349962846187355403e-01	3.678492379300791537e+00	5.589202933561805864e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.112964692321331883e+00	1.541034815433691918e+00	2.868328081726966516e+00	3.660959253320110740e+00	1.410370124321325136e+00	3.101493006557695775e+00	6.683881646126486054e+00	5.280686488395992306e+00	-1.524993736865954297e+00	2.163288627293885824e+00	5.004106643691027756e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.850520596065440060e+00	1.182336975254061562e+00	8.718235290756089384e+00	3.537627013438881640e+00	1.099948395302122073e+00	2.855232293954985323e+01	6.428323089604475626e+00	1.750859360751674920e+00	-1.685066603619961256e+01	5.006733251708387122e+00	9.509394934643833341e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.154044908941311398e+00	1.001746174181493743e+01	8.689345275826692472e+00	6.168138974382848971e+00	1.499119542116442938e+00	2.989083869480297917e+00	7.160895885111167480e+00	9.961686098044497228e+00	-1.082201080090701983e-01	3.707693569456771421e+00	1.276356814447099808e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.662094874432349378e+00	4.756383175123432672e+00	8.447912694897851793e+00	8.627583319595926170e+00	1.647468779429451136e+00	6.031532065577178692e+00	5.989614567916851762e+00	5.594901163540986211e+00	-1.313058598474081962e-01	1.520283419384320212e+00	2.203033027248245901e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.249769212191012002e+00	4.190602586040531818e+00	3.568264782556230141e+00	9.649233367004244499e+00	1.529400760526574699e+00	6.888788064985315707e+00	5.152164530571266887e+00	6.617106648008496350e+00	-1.468929297484478091e-01	3.723146878468049703e+00	1.704540838328190588e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.517429928159989005e+00	6.887937543042962574e+00	4.999472490446192907e+00	2.196982133532608295e+00	9.516817943196026475e-01	1.155577134281188245e+00	3.956693348999523518e+00	3.131553946828339097e+00	-7.448411569640774887e-01	6.609682740890884034e+00	1.726369941834575705e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.215148587883495779e+00	2.746241494781428649e+00	8.918613143906684471e+00	2.738811361494147611e+00	1.161476400969951639e+00	5.824276402783753248e+00	7.872623157322315990e+00	5.499768951455854982e+00	-3.851232216381916817e-01	5.710511716540169758e+00	-1.029334080904641402e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.609568250744965345e+00	9.548824444496808894e+00	8.057588164293703059e+00	9.450491623256096929e+00	1.603756276293633265e+00	1.065016173378659614e+00	2.894437266279418441e+00	4.875148896685304045e+00	-3.271263063525762793e-01	4.375486174118550231e+00	7.796493724367161704e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.162842880980445415e+00	7.644254011423112338e+00	1.348266105424491768e+00	7.754178103654859378e+00	1.482374010843988899e+00	4.514713432315115682e+00	7.324188659192834017e+00	1.496633532613084627e+00	-5.748135525191028217e-01	4.488825982108099133e+00	7.140850628219382656e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.911078858933848323e+00	1.457717036601436478e+00	1.071514504447774296e+00	9.012651358145152614e+00	1.712466957804629208e+00	1.440883579084455235e+01	3.135109433998534367e+00	1.703572732999077299e+00	-6.043962226312155073e-01	9.656016586224556164e+00	3.617700198585567684e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.154551262915029852e+00	4.795924118729294250e+00	4.945572299927255777e+00	2.828473028994598515e+00	1.201367019210654030e+00	3.616273038259325556e+00	6.491755489086446396e+00	8.594920555168329201e+00	-2.265374758973370817e-01	4.496019976199487012e+00	3.601191786343889145e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.682113189120084451e+00	8.876550962149396540e+00	8.941053715361524823e+00	6.067404641724893466e+00	1.512649159841987778e+00	6.246961284014420634e-01	7.852033357734486074e+00	3.507678775821173378e+00	-1.657685646902153698e+00	3.019527015372414969e+00	1.410133397293630253e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.218984662353020276e+00	9.555502582647998011e+00	5.643389003288538319e+00	7.054958563225564916e+00	1.563591320397208717e+00	1.851593836164217244e+00	3.223929780617954766e+00	2.691773488076964593e+00	-3.258328548309689099e-01	3.598927247874603719e+00	1.057793185387994228e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.708801489138652929e+00	5.194084390156672448e+00	5.815138854918110667e+00	7.301455013677045081e+00	1.632256413355824609e+00	2.982662402141580404e+00	1.325474115333937108e+00	5.351949837872602700e+00	-1.084047651710487170e-01	5.238054370178588215e+00	2.743198160847429623e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.319339985428775286e+00	7.221368115926097175e+00	1.908160802909634635e+00	4.447947021569931714e+00	1.420882607542564235e+00	4.726600142914735514e+00	2.871080022772313445e+00	7.848454253079831133e+00	-1.139955058835684723e-02	7.749286634698684395e+00	4.440461071947894744e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.025280893575921226e+00	2.538558792367747063e+00	6.793068832122894918e+00	6.575975946386181104e-01	7.699826919387811053e-01	1.085986504736140645e+01	6.036479906590353828e+00	1.403523091807135525e+00	-1.249851158058725931e+00	2.969129270531055909e+00	5.751101426824363205e-01
