G	c	dx1dt	d2x1dt2	dx2dt	d1	m1	p	d2	m2	Fc	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	1.345474664934607434e+00	1.148202381348749856e+00	2.507110518346075345e+00	3.528707145580802784e-01	2.678396088300451616e+00	2.708907513000224920e+00	7.221055563135156952e+00	1.050028200951302360e+01	4.226605671098165651e+00	3.188823410330325903e+00	1.319532494348258700e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.024678825745725774e+00	1.307636355166951869e+00	9.028951736125700123e+00	3.594766214176798869e+00	2.964030322489749736e+00	2.694093807618298797e+01	6.872714691419774091e+00	1.052742960673305994e+01	1.007789090379615171e+00	5.737754954597694024e+00	8.319714740931662789e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942547386686162447e+00	1.055878280864733298e+01	9.082675599369384400e+00	4.732717656048898713e-01	6.435773641497434916e+00	4.830078356631610603e+01	6.156032914966882430e+00	1.630226875165193334e+01	1.005841125720064966e+01	3.904656599887804447e+00	1.056644202129051635e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.557243575263453472e+00	5.075162173485622041e+00	8.756780465768756017e+00	7.433197059262853790e-01	9.250581547681925088e+00	6.322525546630458138e+01	5.505004270537636302e+00	2.605280972026036324e+01	4.687074962917321841e+00	9.959300134325308473e-01	1.082813880091816117e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.559581041559796155e+00	4.373546972109540576e+00	3.064720246201511511e+00	8.632709880179230133e-01	1.034675350668354632e+01	7.404109082447331502e+01	5.082518823106570771e+00	2.774850919445507103e+01	6.800916009991069267e+00	3.533595526454085700e+00	1.617458298244466519e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.936397371310778492e+00	7.048123290317419354e+00	4.219197416692331615e+00	2.548040806625490040e-02	1.608135426978636096e+00	2.904496078556320526e+00	3.235929403647328950e+00	6.560771383912805454e+00	2.701583545737460401e+00	5.438594603281011075e+00	1.852792926033841048e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.855138909015308535e+00	3.075878322215138905e+00	9.484317573532088375e+00	6.460688695509431145e-01	3.659197078730538344e+00	1.226576277670971038e+01	8.742513795824798706e+00	5.785310636802315720e+00	5.997599086327102924e+00	5.948215414979307170e+00	1.686105940561893135e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.025049891764802101e+00	9.086712488964474588e+00	7.816491505039924625e+00	1.350151219103168654e-01	9.476231077095997435e+00	1.816765861199293752e+01	2.526000577620394871e+00	2.866567622225780809e+01	4.954246010562442848e+00	3.761251871278604497e+00	8.443917124775855709e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.237610191125444459e+00	8.192740719161266227e+00	9.283544772334056949e-01	5.449431137130191782e-01	7.507488212085579704e+00	6.852808202487113931e+01	7.754482466458980205e+00	1.701851086771927513e+01	7.759625540005887778e-01	5.394563279258184352e+00	9.294516570277190637e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.722636028066816927e+00	2.185536469433246420e+00	1.114373438316638154e+00	1.834510551185112970e+00	9.251027118120763504e+00	6.252958160780475794e+01	2.746303185547060988e+00	2.552528826917060201e+01	2.457002435856774802e+00	9.813871391375004194e+00	2.423452233280194434e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.255556020320818256e+00	4.806913547298719891e+00	5.761280059870361292e+00	5.363164899931298635e-01	2.991936284692909176e+00	9.759171822323693846e+00	6.770786793665967807e+00	5.838480921358399911e+00	9.285346896594758093e+00	4.495693447283909627e+00	2.621704201244942745e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.668519306819285619e+00	8.676113033159497334e+00	9.125598038580546856e+00	-2.541508582056180299e-02	6.426251050582195035e+00	1.926391227482496049e+01	7.272737497086401603e+00	1.965202799802065314e+01	2.457885781902992228e+00	2.322863195812630011e+00	1.338396433264851110e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.599489523644788580e+00	9.342868040382638739e+00	7.044715454710519964e+00	3.573531626970111175e-01	8.390853317808696588e+00	3.190141703456797018e+01	3.272832900474839768e+00	1.972833799249677256e+01	2.314200087019657737e+00	3.206315057935527069e+00	1.349987202798531571e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.196512999208836803e+00	5.569425283163852214e+00	5.603305977013218531e+00	4.571327570136309304e-01	7.254917967453993199e+00	2.875452920043897009e+01	2.123789969451332471e+00	2.056773771594538402e+01	5.819820085731564951e+00	4.870131269016977349e+00	9.273549739695313709e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.434995008676345662e+00	5.908657342534087142e+00	2.523600751630487249e+00	5.580533607467708102e-01	4.140540599616518769e+00	3.483181909775471752e+01	2.316568864823108864e+00	1.449032518813480763e+01	8.292725269640717656e+00	9.014164769597137195e+00	1.995511726281952392e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.786212859418897736e+00	2.049097684846502787e+00	6.796103199093779246e+00	1.372403640360447818e+00	6.839631834889966511e-01	6.055638624027518624e+00	7.493867257126944459e+00	1.835278508315359769e+00	2.848551680542152909e+00	2.157630414331873858e+00	-6.097488066151089470e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.610002196630569316e+00	9.026573579117711077e+00	8.033574701308939581e+00	4.064537897715952974e-01	7.043521537113340614e+00	6.095701010568831890e+01	8.252599805345830930e+00	1.599515457415557407e+01	6.680039784516464962e+00	7.271918696353228739e+00	5.498566148810893894e-01
