G	c	dx1dt	d2x1dt2	dx2dt	d1	m1	p	d2	m2	Fc	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	5.842151619288730835e+00	8.808691324695960390e+00	5.927991009645418252e+00	3.265596539692759426e-01	4.687926207710213511e+00	2.740754040824037929e+01	8.728159845663622463e+00	1.112377169558538093e+01	4.014245966305077573e+00	8.405881663466562514e+00	3.850652867534403723e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.665878239141093342e+00	1.213701355476920041e+00	1.713623929289744163e+00	1.125552549132943891e+00	3.366777221164185097e+00	8.943288491835009069e+00	2.793429229396792834e+00	9.557041717546789883e+00	5.667085228269657549e+00	9.517072895256159626e+00	-1.829536201924842942e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.684442178691831771e+00	8.951973268734446876e+00	5.123879155683001230e+00	5.439000619887865984e-01	2.885628318741597198e+00	2.743543080147075131e+01	9.316904814784900069e+00	5.132946854953546634e+00	2.831652961824559611e+00	5.611674328152359337e+00	1.559719934294887089e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.018752299759967173e+00	5.734899076994555145e+00	5.297637763062711613e+00	6.916763063527254785e-01	5.348188419984998276e+00	4.220052321438517140e+01	7.351187582128305031e+00	1.361248887425968412e+01	8.213312130725197946e+00	9.572554779388124047e+00	2.976727372150489437e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.490132282750270321e+00	9.374751564140646920e+00	2.499310706618572908e+00	5.002309579012166330e-01	3.341649664854902113e+00	3.203148755553314686e+01	8.391627307953200443e+00	7.169583344690712678e+00	2.574180850253935393e+00	5.826775333512339117e+00	8.463378463775925731e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.144814425769409283e+00	8.099386789447187596e+00	9.537869813758952375e+00	5.544369486898633737e-01	3.558968124437050573e+00	3.198465106109761535e+01	6.077243904182246581e+00	8.903865834382376221e+00	1.768668582635207098e+00	4.460015284124216883e+00	5.298907860964954253e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.400926585287608717e+00	1.009605398141453136e+01	8.620228434027273678e+00	3.199007840090458132e-01	6.958467776488541645e+00	4.411554545248402093e+01	8.092168535309207655e+00	1.815074514773933245e+01	4.991500037680600244e+00	8.549404249404352285e+00	2.468875029015842604e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.325048809544121298e+00	4.126975874747746076e+00	7.114541945778297460e+00	1.115476447916526004e+00	9.693412614382935999e+00	9.059696527743319905e+01	1.197288911161017655e+00	2.869515441251808596e+01	7.012069032144538028e+00	5.439501638914841841e+00	2.720824944972698667e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.872210247843399733e+00	7.894361774572576707e+00	5.114437955659764334e+00	1.159613448846928824e-01	6.312544000171891767e+00	1.118903553169393561e+01	8.354637380514551737e+00	1.789499370956196245e+01	4.933565080702122074e+00	5.224008240206843290e+00	4.711827242286248385e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.729874715539339469e+00	4.555473421232227871e+00	4.721542460257123430e+00	3.024542675838116090e-01	1.691115236797564814e+00	4.753678424619913301e+00	1.376865302784680223e+00	4.690945002144587761e+00	3.493178487877138139e+00	5.515710200485393067e+00	8.945160881201493774e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.326496467102982191e+00	5.371638171114033966e+00	6.905602320783319037e+00	1.270707719834892058e-01	1.621120255234949958e+00	2.610162312870360157e+00	8.939798482879341535e+00	3.872187291902903006e+00	6.052043036774389151e+00	8.608195973651847410e+00	7.437829751595580463e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.938802688730492108e+00	6.604069777779444372e+00	5.904619163128623782e+00	2.983418651113641795e-01	9.569944778748629588e+00	3.756166718802679583e+01	1.003606704243478553e+01	2.621395947976171570e+01	4.108518333987830395e+00	8.593600116685228940e+00	1.312385648722594056e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.421098290994361690e+00	8.835764302646376578e+00	1.550050916836430925e+00	2.618505859326826224e-01	3.759586524985856215e+00	1.606457178515268680e+01	3.600209731043423567e+00	9.993903326446758939e+00	9.424140171938649502e+00	4.605765288238528044e+00	5.514532978094242033e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.574956033156470259e+00	9.873414007424599959e+00	5.533626830270886643e+00	1.794040249343114013e-01	1.870256483006496717e+00	6.406695423873593143e+00	2.879037156834009625e+00	4.774934587246466577e+00	9.299120965869390076e+00	4.103718227501651938e+00	6.505503853509887469e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.537413644764770382e+00	7.855266187853358062e+00	8.332580227533137318e+00	5.407130333356123808e-01	6.474586229074982491e+00	5.404664506384280287e+01	7.893662012380200821e+00	1.639006624941092127e+01	5.576831867124387720e+00	5.454900596238705823e+00	8.640859124107076461e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.327901025410625380e+00	4.749966230211343010e+00	5.123777989422293899e+00	4.434860122595736809e-01	6.582442246195244984e+00	2.779966759097903406e+01	3.271384882526801707e+00	1.905750979156461256e+01	3.990619965224406762e+00	6.185594427372515192e+00	3.561613404569975994e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.531790413325627043e+00	4.870220123356004294e+00	1.497280646234365520e+00	3.617799606059682871e-01	6.828793248871099841e+00	2.396300461068911147e+01	8.754281904524029656e+00	1.875332050939343631e+01	7.678642290552430083e+00	3.117196068919573904e+00	5.297332381739254803e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.914063494052979486e+00	7.662065169124969266e+00	8.113649071144054759e+00	3.796839794752807640e-01	3.350078997541130477e+00	2.007069848407893176e+01	2.001532251758136649e+00	9.517475664277279535e+00	1.319152393607726292e+00	8.176978782820055969e+00	2.050484275647586063e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.243449789935901162e+00	3.156256581042801823e+00	2.777581586671245883e+00	3.623387301953401307e-01	1.098966320216426373e+00	2.725155474417512380e+00	2.185357987505653465e+00	3.080133928527487797e+00	5.378580897226291846e+00	5.470424769231594375e+00	-1.516119127836983971e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.267559448538712275e+00	2.006220278431674942e+00	3.316680668789129260e+00	2.067255586820072377e+00	9.634962574225641063e+00	8.030530557407696790e+01	9.829905743443044130e+00	2.576185332904912784e+01	4.053458832148809421e+00	3.998531643590313767e+00	6.275860923821086956e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.605166835579352691e+00	4.169951228546648458e+00	2.556042645203866037e+00	2.182489633964951325e-01	3.187299589847950809e+00	5.476724659865770839e+00	7.042786633194572765e+00	8.832078130711604302e+00	9.298389967899264974e+00	1.942926501432558295e+00	4.966421042181420886e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.744342368938323062e+00	3.696199982484740243e+00	3.910247817940881720e+00	1.384852531321847824e+00	7.158175536963211627e+00	7.044603736206374833e+01	8.679955572284738352e+00	1.828681662571166200e+01	1.066280545324946205e+00	3.136183101865465339e+00	9.879496523719042411e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.907407218136238924e+00	3.621591513922328254e+00	7.928259771037950543e+00	1.076135390428959893e+00	7.246423165385985854e+00	5.861496585778881041e+01	3.893665035546318709e+00	2.080574610958611714e+01	5.970008344826533531e+00	9.631661049832533905e+00	3.414393191931819338e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.709666408378810232e+00	3.114203910900104955e+00	5.633343460418143600e+00	4.441778304405653577e-01	6.564237512828054122e+00	1.806820676602612963e+01	7.173892175417890371e+00	1.800850172917072811e+01	7.672247310016243382e+00	3.792426400068804160e+00	8.359054466570122743e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.129689011457801096e+00	1.385237761403909529e+00	2.778802626250052032e+00	3.961258999528526892e-01	3.883620397683583469e+00	4.049053139570669479e+00	6.354234595323744905e+00	1.072452251386594746e+01	5.321948492527604380e+00	2.598484200121324417e+00	1.232794294636512022e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.437422933947695824e+00	1.216984439383811845e+00	8.907776343071764913e+00	3.590326290238720741e+00	3.466921933894770103e+00	2.833005044156374552e+01	6.495336639096273679e+00	8.034382878781736181e+00	1.752590224035289079e+00	5.163115504079961227e+00	8.331981213256025853e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.285785233831876262e+00	9.950872794369558960e+00	9.038173985835626922e+00	3.725213488642845072e-01	6.318682077384657703e+00	4.704949808074984929e+01	7.136592406129630639e+00	1.680868746461429808e+01	9.743056421899275676e+00	3.765928576330556332e+00	6.655621735774687187e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.630976149820900112e+00	4.848176944038225855e+00	8.729688950084428356e+00	7.729730045532555716e-01	8.709211621259298042e+00	6.591882635973307458e+01	6.182128935159206584e+00	2.417453294134538311e+01	5.665161788340590476e+00	1.339494871155519240e+00	1.185560964159075859e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.992925014895623015e+00	4.475110049714682070e+00	3.141379503415450802e+00	9.011399034351341708e-01	9.490916409861865688e+00	7.535620403810185053e+01	4.928309366811390646e+00	2.685755209175303193e+01	6.430970914556548124e+00	3.966521225144687524e+00	1.652091406909954818e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.581440705528269763e+00	7.135102440041515059e+00	5.087451794635919455e+00	1.204739746278898210e-01	1.986992357190721759e+00	3.286700428304478283e+00	3.602806210052015068e+00	5.510745044737610066e+00	3.122066854105351119e+00	5.883534932366811354e+00	7.183196435831572246e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.205069075377676491e+00	2.837882210920184889e+00	9.866764943451997283e+00	7.075892600606227267e-01	2.393623356196474372e+00	1.046265383050661590e+01	8.002224347646906821e+00	5.161190665133743138e+00	5.330780877653795713e+00	6.039864361237670565e+00	1.638020846092880944e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.011421286769216277e+00	9.461252693618945386e+00	7.969200673754142095e+00	1.002060501197168108e-01	9.446137784721514663e+00	1.982847551520143270e+01	3.084228935757653556e+00	2.812647710110205779e+01	4.861199687876022857e+00	4.228930665843614989e+00	1.976166251705010340e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.808414652129288314e+00	8.043444494519796706e+00	1.204859505296570488e+00	5.448515252364011241e-01	7.690973695697415735e+00	6.682010621826817953e+01	7.263286721594858442e+00	2.062063325896956911e+01	1.730859720086801889e+00	4.894828583847815828e+00	2.044271129828480471e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.543177804847564616e+00	1.773456410963040630e+00	1.553726769488519510e+00	1.831542838784188110e+00	9.038126413232943079e+00	5.918178079949984749e+01	3.072382168946059977e+00	2.584905937500925788e+01	2.068041299273215117e+00	9.737721354803918317e+00	2.683373721393967237e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.972730928002749184e+00	4.691509031026098064e+00	5.167187008624876121e+00	4.236746928319485850e-01	2.811427046530897922e+00	1.151933112985065755e+01	6.644052540192499023e+00	6.849262288559461176e+00	8.574469676982813482e+00	4.326925712030801563e+00	2.929453448777540547e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.534900255246365086e+00	8.953765215893909613e+00	9.120593367050760847e+00	9.191246661799802598e-02	6.294191657075141499e+00	9.498445908854074915e+00	7.673971086617926929e+00	1.773069887567084280e+01	3.090656942710377386e+00	3.370778424164127429e+00	1.121023924104700559e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.824459587374013925e+00	9.502706051060567205e+00	5.845848752628950429e+00	1.980877061817727380e-01	7.228576706086182746e+00	2.788828065927308941e+01	2.988893657051004737e+00	2.108778300593029087e+01	2.735674791499242087e+00	3.240243991739011786e+00	4.334864102058083590e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.914916445401203315e+00	5.194669807949691354e+00	5.458847409524825167e+00	3.733884089780492577e-01	7.098574661325425694e+00	2.772078788081653045e+01	1.563459040235270381e+00	2.084095716447239255e+01	5.576898682255956530e+00	5.137826940060754133e+00	3.490175104323282596e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.537486458700998426e+00	6.450820625661656038e+00	1.923309042818796444e+00	5.791005318732581619e-01	4.700997252353441347e+00	3.531081001873553049e+01	2.071957476683564003e+00	1.343198491160071484e+01	7.945238368502861803e+00	7.865256382373216226e+00	1.941151180687221700e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.726472970283202457e+00	2.500827409825008729e+00	6.928718187250962224e+00	1.342082763585379590e+00	1.157763746761672374e+00	7.538022772122351611e+00	6.456082781861062436e+00	1.421568861253080129e+00	1.611685141008549094e+00	2.913669808436192277e+00	-6.074863538779570860e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.095111609076822035e+00	9.774391076055010785e+00	8.298397977147001114e+00	4.519605290172410417e-01	6.218852543385430032e+00	5.624947012429223037e+01	8.667615679616464064e+00	1.602078456310711374e+01	6.185930428829463423e+00	7.356704087138704828e+00	7.135190485620638290e-01
