G c dx1dt d2x1dt2 dx2dt d1 m1 p d2 m2 Fc Fg W
1.00000000e+00 1.00000000e+00 3.73818019e+00 2.62517811e+00 4.12608994e+00 7.11986013e-01 7.59429146e+00 2.83888298e+01 8.97477498e+00 2.06150956e+01 1.37347593e+00 2.19223591e+00 2.89247333e-01
1.00000000e+00 1.00000000e+00 5.72280788e+00 6.11150707e+00 9.09850011e+00 4.68199399e-01 4.64074647e+00 2.65581005e+01 9.06120950e+00 1.12555426e+01 3.89860782e+00 5.92223962e+00 7.08593207e-01
1.00000000e+00 1.00000000e+00 4.88750517e+00 9.23939468e+00 1.19641057e+00 2.64492715e-01 1.61517880e+00 7.89419475e+00 3.67558484e+00 3.83487934e+00 6.03770195e+00 5.91622840e+00 1.32975273e+00
1.00000000e+00 1.00000000e+00 3.62106226e+00 1.30551381e+00 6.97410718e+00 1.38683415e+00 8.05383858e+00 2.91634510e+01 3.06994379e+00 2.34321911e+01 8.72141423e+00 1.80525811e+00 8.73135715e+00
1.00000000e+00 1.00000000e+00 6.50667605e+00 7.27678241e+00 9.67054991e+00 4.47084693e-01 3.57182492e+00 2.32407077e+01 4.70173575e+00 9.25960655e+00 7.00234703e+00 4.76185677e+00 1.46505301e+00
1.00000000e+00 1.00000000e+00 2.25544475e+00 3.67614107e+00 6.04151365e+00 3.06767981e-01 4.89490192e+00 1.10401808e+01 3.16478427e+00 1.41141631e+01 4.91856691e+00 8.67956319e+00 3.55535939e-01
1.00000000e+00 1.00000000e+00 3.62930184e+00 9.31956576e+00 9.43140216e+00 1.94714106e-01 7.16899495e+00 2.60184465e+01 7.05145459e+00 1.98297765e+01 9.57808103e+00 8.70538260e+00 1.62588131e-01
1.00000000e+00 1.00000000e+00 4.29725659e+00 9.73952421e+00 1.47032091e+00 2.20609164e-01 3.99210541e+00 1.71551013e+01 8.43458216e+00 9.79212660e+00 7.47320681e+00 1.89313898e+00 3.29504705e-01
1.00000000e+00 1.00000000e+00 5.10462986e+00 9.49839840e+00 4.76913987e+00 2.68710031e-01 1.50927091e+00 7.70426933e+00 7.05782918e+00 2.54928058e+00 9.37148683e+00 1.81648794e+00 3.94731657e+00
1.00000000e+00 1.00000000e+00 8.06658365e+00 5.26792795e+00 3.34142012e+00 7.65631547e-01 4.36528942e+00 3.52129723e+01 8.41915403e+00 1.02817408e+01 5.74829176e+00 3.36425929e+00 3.15213353e+00
1.00000000e+00 1.00000000e+00 2.79706404e+00 8.75838386e+00 7.57738868e+00 1.59679233e-01 9.50003724e+00 2.65722125e+01 4.57292946e+00 2.75592072e+01 3.33013847e+00 8.87289456e+00 2.59605157e-02
1.00000000e+00 1.00000000e+00 5.62810995e+00 8.60094459e+00 9.83167381e+00 3.27179759e-01 6.77560958e+00 3.81338756e+01 2.40685274e+00 1.96233661e+01 1.47544018e+00 2.16012327e+00 6.58063808e-02
1.00000000e+00 1.00000000e+00 6.33173112e+00 3.87190426e+00 3.30877056e+00 8.17650786e-01 7.04331234e+00 4.45963599e+01 7.64155853e+00 1.87883984e+01 7.53476366e+00 7.47997122e+00 2.70272746e+00
1.00000000e+00 1.00000000e+00 1.41805371e+00 8.46023927e+00 6.88757141e+00 8.38069509e-02 6.69053938e+00 9.48754422e+00 4.24427055e+00 1.95161970e+01 2.09172698e+00 1.91049058e+00 6.17186788e-03
1.00000000e+00 1.00000000e+00 6.46790367e+00 1.33306871e+00 2.78287869e+00 2.42594534e+00 2.79092925e+00 1.80514615e+01 7.04143743e+00 6.19740764e+00 3.72497615e+00 6.60824068e+00 -1.12852807e+02
1.00000000e+00 1.00000000e+00 2.53471711e+00 6.36642891e+00 6.08797229e+00 1.99068988e-01 4.76500478e+00 1.20779392e+01 3.43579548e+00 1.36286680e+01 5.79223817e+00 4.20460569e+00 1.52283569e-01
1.00000000e+00 1.00000000e+00 1.58546434e+00 3.07007954e+00 5.17539238e+00 2.58212258e-01 7.75845819e+00 1.23007588e+01 1.73106671e+00 2.30296882e+01 6.07974929e+00 8.10022567e+00 1.76138297e-01
1.00000000e+00 1.00000000e+00 9.53996984e+00 2.08510197e+00 9.74804797e+00 2.28765067e+00 1.91235608e+00 1.82438193e+01 9.93323616e+00 2.23769658e+00 6.40524877e+00 3.10321404e+00 -1.15465107e+02
1.00000000e+00 1.00000000e+00 9.69068830e+00 1.69257881e+00 6.47674545e+00 2.86269928e+00 3.50067498e+00 3.39239501e+01 2.40581357e+00 9.65057071e+00 2.49629797e+00 6.75281646e+00 3.90960050e+01
1.00000000e+00 1.00000000e+00 8.27557613e+00 7.26659898e+00 4.14555735e+00 5.69425680e-01 3.48687198e+00 2.88558745e+01 9.89578895e+00 7.12499429e+00 4.41763664e+00 3.12114281e+00 1.88240210e+00
1.00000000e+00 1.00000000e+00 3.74152392e+00 4.05887467e+00 2.02686206e+00 4.60906559e-01 4.88817035e+00 1.82892063e+01 9.79551939e+00 1.22973951e+01 6.55474804e+00 7.42294255e+00 1.25819787e+00
1.00000000e+00 1.00000000e+00 1.87904903e+00 7.52290094e+00 2.36122146e+00 1.24888593e-01 9.82331867e+00 1.84584974e+01 8.14436294e+00 2.81684141e+01 9.72836978e+00 8.86310231e+00 4.72380035e-02
1.00000000e+00 1.00000000e+00 7.15809724e+00 1.58820707e+00 3.02785237e+00 2.25351511e+00 1.60752292e+00 1.15068054e+01 6.93480666e+00 2.59817425e+00 7.54868024e+00 2.14121619e+00 -8.75476103e+01
1.00000000e+00 1.00000000e+00 4.96137244e+00 3.83761304e+00 3.25869995e+00 6.46413850e-01 5.66830895e+00 2.81225918e+01 6.20026345e+00 1.52885705e+01 9.30343381e+00 8.79936120e+00 2.94186909e+00
1.00000000e+00 1.00000000e+00 2.09834411e+00 5.85542163e+00 8.65554452e+00 1.79179592e-01 2.61428214e+00 5.48566354e+00 8.79491391e+00 6.32975077e+00 7.85990852e+00 6.34217729e+00 5.17061631e-01
1.00000000e+00 1.00000000e+00 5.45659219e+00 8.11650848e+00 6.05100509e+00 3.36141594e-01 9.73608891e+00 5.31258667e+01 3.60495569e+00 2.81682106e+01 6.32545272e+00 2.14399442e+00 2.10795212e-01
1.00000000e+00 1.00000000e+00 1.30949669e+00 3.86877253e+00 5.71051820e+00 1.69239298e-01 2.01973154e+00 2.64483177e+00 5.20913091e+00 5.41682304e+00 2.72821032e+00 4.84787670e+00 1.80748776e-01
1.00000000e+00 1.00000000e+00 9.18388362e+00 6.63302239e+00 2.03291985e+00 6.92284986e-01 4.63240902e+00 4.25435053e+01 6.57450972e+00 1.16073277e+01 7.00017087e+00 2.44774264e+00 2.63569249e+00
1.00000000e+00 1.00000000e+00 3.32901983e+00 8.97379973e+00 8.74125724e+00 1.85485521e-01 7.64096486e+00 2.54369236e+01 4.70071428e+00 2.18553050e+01 6.61041609e+00 7.30313100e+00 8.96064360e-02
1.00000000e+00 1.00000000e+00 6.96270056e+00 6.54276869e+00 7.50532873e+00 5.32091297e-01 7.34098985e+00 5.11131141e+01 4.84737809e+00 2.04836207e+01 6.42222253e+00 7.82981321e+00 7.94639276e-01
1.00000000e+00 1.00000000e+00 3.80539968e+00 3.09663527e+00 1.60901526e+00 6.14441054e-01 4.80455773e+00 1.82832625e+01 3.97256201e+00 1.34452932e+01 5.40807281e+00 1.95216868e+00 1.47572855e+00
1.00000000e+00 1.00000000e+00 5.68061219e+00 1.21960703e+00 7.37051588e+00 2.32886989e+00 4.11871751e+00 2.33968369e+01 6.07808635e+00 1.05728329e+01 5.75790944e+00 5.55525867e+00 1.92657914e+02
1.00000000e+00 1.00000000e+00 5.92039251e+00 8.83088987e+00 5.89184396e+00 3.35209283e-01 4.57851141e+00 2.71065847e+01 8.65517075e+00 1.11528739e+01 4.00998274e+00 8.33162550e+00 3.69507162e-01
1.00000000e+00 1.00000000e+00 2.66369010e+00 1.19142470e+00 1.73552811e+00 1.11785919e+00 3.37848637e+00 8.99924069e+00 2.81375540e+00 9.57308508e+00 5.67381423e+00 9.42546737e+00 -1.82956407e+01
1.00000000e+00 1.00000000e+00 9.72626165e+00 8.87231505e+00 5.12470577e+00 5.48124226e-01 2.84799645e+00 2.77003586e+01 9.40989735e+00 5.21012008e+00 2.77800315e+00 5.62166080e+00 1.56612125e+00
1.00000000e+00 1.00000000e+00 7.97619541e+00 5.76043421e+00 5.36226658e+00 6.92325884e-01 5.34735728e+00 4.26515666e+01 7.20178888e+00 1.36438613e+01 8.24656958e+00 9.55251301e+00 2.99618317e+00
1.00000000e+00 1.00000000e+00 9.45549047e+00 9.45160929e+00 2.49197086e+00 5.00205319e-01 3.41680380e+00 3.23075558e+01 8.40945891e+00 7.29564887e+00 2.67199259e+00 5.82120073e+00 8.36068798e-01
1.00000000e+00 1.00000000e+00 9.05344615e+00 8.18904912e+00 9.51128332e+00 5.52777619e-01 3.58715498e+00 3.24761145e+01 6.00571623e+00 8.67878012e+00 1.76469661e+00 4.54771445e+00 5.45503234e-01
1.00000000e+00 1.00000000e+00 6.38109981e+00 9.98140699e+00 8.64977834e+00 3.19649315e-01 6.91080457e+00 4.40985337e+01 8.01565031e+00 1.82688662e+01 4.92621424e+00 8.63382816e+00 2.38121494e-01
1.00000000e+00 1.00000000e+00 9.29686812e+00 4.15640634e+00 7.02120104e+00 1.11837816e+00 9.71683599e+00 9.03361427e+01 1.14580358e+00 2.87499480e+01 6.92476696e+00 5.43684439e+00 2.68818847e+00
1.00000000e+00 1.00000000e+00 1.79643252e+00 7.90469460e+00 5.16066005e+00 1.13630735e-01 6.43273481e+00 1.15559740e+01 8.36542382e+00 1.80018968e+01 4.93945142e+00 5.24712260e+00 3.05281253e-02
1.00000000e+00 1.00000000e+00 2.76384576e+00 4.61737822e+00 4.70588987e+00 2.99287348e-01 1.69281520e+00 4.67868013e+00 1.36124973e+00 4.80032837e+00 3.49078719e+00 5.41281240e+00 8.70960332e-01
1.00000000e+00 1.00000000e+00 1.40704560e+00 5.31888058e+00 6.85876120e+00 1.32268959e-01 1.68025252e+00 2.36419192e+00 9.00922039e+00 3.86854775e+00 6.02354066e+00 8.62106502e+00 7.55955092e-01
1.00000000e+00 1.00000000e+00 3.92797298e+00 6.64754917e+00 5.90888682e+00 2.95445199e-01 9.56280899e+00 3.75624553e+01 9.92766473e+00 2.62290594e+01 4.12302102e+00 8.48747388e+00 1.18326167e-01
1.00000000e+00 1.00000000e+00 4.49809561e+00 8.86309403e+00 1.56045795e+00 2.53754253e-01 3.67561711e+00 1.65332772e+01 3.64660716e+00 1.00617653e+01 9.39580921e+00 4.63167993e+00 5.70823848e-01
1.00000000e+00 1.00000000e+00 3.44214129e+00 9.85675122e+00 5.61252384e+00 1.74608307e-01 1.82860287e+00 6.29430945e+00 2.89286701e+00 4.81680379e+00 9.30380626e+00 3.99969874e+00 6.54503045e-01
1.00000000e+00 1.00000000e+00 8.45863758e+00 7.91446072e+00 8.25763256e+00 5.34378644e-01 6.39140128e+00 5.40625471e+01 7.88827027e+00 1.64963822e+01 5.52134638e+00 5.42735222e+00 8.34607712e-01
1.00000000e+00 1.00000000e+00 4.21077994e+00 4.75990104e+00 5.13315890e+00 4.42318013e-01 6.61283900e+00 2.78452098e+01 3.27723707e+00 1.89981752e+01 3.95095595e+00 6.15495259e+00 3.66451573e-01
1.00000000e+00 1.00000000e+00 3.52841059e+00 4.79221302e+00 1.46760920e+00 3.68139998e-01 6.83654338e+00 2.41221320e+01 8.79006145e+00 1.84497700e+01 7.63419173e+00 3.14503490e+00 5.10918958e-01
1.00000000e+00 1.00000000e+00 5.88426475e+00 7.63824071e+00 8.07650379e+00 3.85184558e-01 3.40661825e+00 2.00454437e+01 1.92558333e+00 9.64668910e+00 1.33041649e+00 8.14559576e+00 1.87854424e-01
1.00000000e+00 1.00000000e+00 2.26831802e+00 3.14899431e+00 2.81227404e+00 3.60165469e-01 1.13599616e+00 2.57680056e+00 2.13359677e+00 3.02194584e+00 5.27292105e+00 5.37834489e+00 -1.51793857e+01
1.00000000e+00 1.00000000e+00 8.21977283e+00 1.99426702e+00 3.32758751e+00 2.06085062e+00 9.68513833e+00 7.96096368e+01 9.81236400e+00 2.57552144e+01 4.02691055e+00 4.00640994e+00 6.29731015e+00
1.00000000e+00 1.00000000e+00 1.67095579e+00 4.19159942e+00 2.48235718e+00 1.99321980e-01 3.25803741e+00 5.44403649e+00 7.06455008e+00 8.73332199e+00 9.28482297e+00 1.96138894e+00 4.87750915e-01
1.00000000e+00 1.00000000e+00 9.88198243e+00 3.58515092e+00 3.97193558e+00 1.37818221e+00 7.08423659e+00 7.00063015e+01 8.62198502e+00 1.81839008e+01 1.10802725e+00 3.14960644e+00 9.90600728e-01
1.00000000e+00 1.00000000e+00 7.95020292e+00 3.66677308e+00 7.81076355e+00 1.08408712e+00 7.35966883e+00 5.85108606e+01 3.91896440e+00 2.07754068e+01 5.97533388e+00 9.54353055e+00 3.39596590e+00
1.00000000e+00 1.00000000e+00 2.78844113e+00 3.10246976e+00 5.67447274e+00 4.49390542e-01 6.49006675e+00 1.80971691e+01 7.08835375e+00 1.80143832e+01 7.66597223e+00 3.74589718e+00 8.63923144e-01
1.00000000e+00 1.00000000e+00 1.04969905e+00 1.37883871e+00 2.84393147e+00 3.80646064e-01 3.81616655e+00 4.00582642e+00 6.34817645e+00 1.07886905e+01 5.36516189e+00 2.51973360e+00 1.22656797e+00
1.00000000e+00 1.00000000e+00 8.33915286e+00 1.16086541e+00 8.90047070e+00 3.59178281e+00 3.43986628e+00 2.86855707e+01 6.42835108e+00 8.14736698e+00 1.76862727e+00 5.14605512e+00 8.33159798e+01
1.00000000e+00 1.00000000e+00 7.36171609e+00 9.88950151e+00 8.91623669e+00 3.72198543e-01 6.37901454e+00 4.69604940e+01 7.14279214e+00 1.68229915e+01 9.75215251e+00 3.76378969e+00 6.99253095e-01
1.00000000e+00 1.00000000e+00 7.56106451e+00 4.84995820e+00 8.83520583e+00 7.79497904e-01 8.79486070e+00 6.64985091e+01 6.17823256e+00 2.43642658e+01 5.66209388e+00 1.31643325e+00 1.20055035e+00
1.00000000e+00 1.00000000e+00 7.94143312e+00 4.45893982e+00 3.14916590e+00 8.90506873e-01 9.52060356e+00 7.56072364e+01 4.86156132e+00 2.69452642e+01 6.52767620e+00 3.90830696e+00 1.68307427e+00
1.00000000e+00 1.00000000e+00 1.66640187e+00 7.11682554e+00 5.06115410e+00 1.17074801e-01 1.95315224e+00 3.25473654e+00 3.48330425e+00 5.34726355e+00 3.12948804e+00 5.89697762e+00 8.41285191e-02
1.00000000e+00 1.00000000e+00 4.22619156e+00 2.96428499e+00 9.86490691e+00 7.12851762e-01 2.39345751e+00 1.01152099e+01 7.91723198e+00 5.14664048e+00 5.35148277e+00 5.96541135e+00 1.63709107e+01
1.00000000e+00 1.00000000e+00 2.04282154e+00 9.54965066e+00 7.94811229e+00 1.06957920e-01 9.50262633e+00 1.94121697e+01 3.03645187e+00 2.79946312e+01 4.86234543e+00 4.20903029e+00 1.64542956e-02
1.00000000e+00 1.00000000e+00 8.76793083e+00 8.07710513e+00 1.24450679e+00 5.42764437e-01 7.62881706e+00 6.68889403e+01 7.23118876e+00 2.04035679e+01 1.67406258e+00 5.02572481e+00 2.01559319e-01
1.00000000e+00 1.00000000e+00 6.60968314e+00 1.80469902e+00 1.58684132e+00 1.83124251e+00 8.94694442e+00 5.91364677e+01 3.09999540e+00 2.58752065e+01 1.95544318e+00 9.68966126e+00 2.70097574e+00
1.00000000e+00 1.00000000e+00 3.97808222e+00 4.75822698e+00 5.17538239e+00 4.18021486e-01 2.82369371e+00 1.12328857e+01 6.62797153e+00 6.81864041e+00 8.53725268e+00 4.39613630e+00 2.91048521e+00
1.00000000e+00 1.00000000e+00 1.57202515e+00 8.91206477e+00 9.18298185e+00 8.81964614e-02 6.28827284e+00 9.88532307e+00 7.72370440e+00 1.77752813e+01 3.15837957e+00 3.32404132e+00 1.15288398e-02
1.00000000e+00 1.00000000e+00 3.79884090e+00 9.50258820e+00 5.84831618e+00 1.99884538e-01 7.31025635e+00 2.77705008e+01 2.96842500e+00 2.12078043e+01 2.75462444e+00 3.19120340e+00 4.27780652e-02
1.00000000e+00 1.00000000e+00 3.92664990e+00 5.20661360e+00 5.48031257e+00 3.77082899e-01 7.12100697e+00 2.79617013e+01 1.53948971e+00 2.09817099e+01 5.54420306e+00 5.11988151e+00 3.33097375e-01
1.00000000e+00 1.00000000e+00 7.56645561e+00 6.52070250e+00 1.94926330e+00 5.80187150e-01 4.67336522e+00 3.53608104e+01 2.17876369e+00 1.33074522e+01 7.91872418e+00 7.83568134e+00 1.95793379e+00
1.00000000e+00 1.00000000e+00 6.73801724e+00 2.50330551e+00 6.91102094e+00 1.34582399e+00 1.13855403e+00 7.67159665e+00 6.45397271e+00 1.39075476e+00 1.55751867e+00 2.85389366e+00 -6.07525045e+01
1.00000000e+00 1.00000000e+00 8.98491468e+00 9.92051764e+00 8.39892845e+00 4.52845054e-01 6.24633451e+00 5.61227827e+01 8.64501766e+00 1.57480426e+01 6.19127128e+00 7.38366514e+00 7.06350202e-01
1.00000000e+00 1.00000000e+00 5.24993433e+00 3.08504531e+00 4.42378007e+00 8.50868268e-01 3.27791385e+00 1.72088325e+01 1.40497139e+00 9.43503562e+00 2.07289399e+00 1.19034841e+00 1.43314130e+00
1.00000000e+00 1.00000000e+00 2.07634821e+00 9.48458597e+00 7.98050666e+00 1.09459086e-01 5.05228822e+00 1.04903096e+01 7.60736133e+00 1.38571094e+01 1.32814946e+00 4.77039680e+00 9.63390862e-03
1.00000000e+00 1.00000000e+00 7.41920309e+00 6.84681984e+00 9.68028989e+00 5.41799204e-01 9.61822914e+00 7.13595953e+01 4.07186781e+00 2.75319150e+01 1.47469557e+00 7.98278559e+00 1.32430222e-01
1.00000000e+00 1.00000000e+00 7.84706544e+00 6.46963115e+00 2.83389813e+00 6.06453850e-01 4.59131786e+00 3.60283717e+01 5.30675533e+00 1.20164527e+01 8.50747697e+00 4.04859660e+00 2.48434469e+00
1.00000000e+00 1.00000000e+00 6.05149478e+00 5.61419660e+00 5.70996668e+00 5.38945749e-01 8.55821446e+00 5.17899901e+01 9.35973595e+00 2.28571324e+01 2.06175235e+00 6.07363391e+00 2.23789293e-01
1.00000000e+00 1.00000000e+00 7.93870462e+00 3.07602831e+00 3.58424162e+00 1.29041475e+00 2.69686545e+00 2.14096182e+01 3.98774354e+00 6.76476080e+00 1.40636228e+00 2.84481310e+00 3.48051484e+00
1.00000000e+00 1.00000000e+00 5.44416037e+00 2.58875229e+00 8.13568977e+00 1.05150276e+00 7.05214448e+00 3.83930055e+01 5.18803241e+00 1.96610924e+01 4.94109898e+00 7.67795852e+00 2.95575456e+00
1.00000000e+00 1.00000000e+00 5.70459546e+00 2.98437588e+00 6.19834029e+00 9.55743460e-01 9.79306259e+00 5.58654604e+01 1.12314173e+00 2.90490829e+01 8.59594125e+00 1.47051193e+00 2.44646043e+00
1.00000000e+00 1.00000000e+00 4.84786917e+00 2.67794436e+00 6.71124176e+00 9.05147478e-01 1.91703791e+00 9.29354896e+00 1.73438848e+00 5.27596608e+00 3.36167539e+00 8.67288380e+00 2.81754643e+01
1.00000000e+00 1.00000000e+00 1.22877214e+00 8.01626026e+00 8.18122744e+00 7.66424804e-02 1.07487948e+00 1.32078196e+00 3.32732432e+00 2.83367443e+00 4.79541356e+00 2.78376748e+00 1.19345901e-01
1.00000000e+00 1.00000000e+00 1.97102284e+00 4.15112733e+00 4.56373425e+00 2.37408141e-01 4.90224513e+00 9.66243714e+00 1.25067017e+00 1.45003135e+01 1.35930279e+00 8.86958229e+00 5.09223371e-02
1.00000000e+00 1.00000000e+00 1.28286267e+00 1.52058409e+00 9.23581062e+00 4.21832203e-01 1.83362935e+00 2.35229464e+00 6.68237793e+00 4.68953123e+00 5.04170663e+00 4.17276317e+00 -5.23762141e+00
1.00000000e+00 1.00000000e+00 6.72769370e+00 9.72192367e+00 5.79725981e+00 3.46006301e-01 7.73545915e+00 5.20417998e+01 4.83758521e+00 2.16894721e+01 6.19851773e+00 7.50415217e+00 2.92737026e-01
1.00000000e+00 1.00000000e+00 3.82920383e+00 8.95407296e+00 2.42159341e+00 2.13824694e-01 9.23093797e+00 3.53471430e+01 5.93330682e+00 2.62418464e+01 6.13816348e+00 3.87302768e+00 8.93632729e-02
1.00000000e+00 1.00000000e+00 5.57713622e+00 9.34977055e+00 7.26309206e+00 2.98249898e-01 4.90618875e+00 2.73624830e+01 2.57182467e+00 1.39697299e+01 3.99184023e+00 9.15320504e+00 2.26100982e-01
1.00000000e+00 1.00000000e+00 9.16809827e+00 9.95417040e+00 8.13935215e+00 4.60515437e-01 3.32840478e+00 3.05151421e+01 3.66338826e+00 8.70992375e+00 3.83979863e+00 2.13973413e+00 8.03355691e-01
1.00000000e+00 1.00000000e+00 3.24363006e+00 2.56505724e+00 3.85085509e+00 6.32272451e-01 4.90962987e+00 1.59250230e+01 6.97442027e+00 1.31673494e+01 1.95961257e+00 2.60667810e+00 5.50368215e-01
1.00000000e+00 1.00000000e+00 4.69344631e+00 4.56617817e+00 8.71461331e+00 5.13935958e-01 7.51103036e+00 3.52526177e+01 9.68772451e+00 1.99179708e+01 4.30118489e+00 5.43727113e+00 5.11018381e-01
1.00000000e+00 1.00000000e+00 7.79996025e+00 7.82414628e+00 9.15528929e+00 4.98454398e-01 1.08148745e+00 8.43555915e+00 1.45375096e+00 2.76398618e+00 1.89545202e+00 1.73744595e+00 1.63828184e+00
1.00000000e+00 1.00000000e+00 3.05918349e+00 7.26418556e+00 3.49214039e+00 2.10566172e-01 6.30508591e+00 1.92884147e+01 9.01345889e+00 1.69622114e+01 7.89936350e+00 2.76382166e+00 1.80837021e-01
1.00000000e+00 1.00000000e+00 1.69281919e+00 2.38506316e+00 9.85169325e+00 3.54879321e-01 6.51962516e+00 1.10365466e+01 6.19193081e+00 1.86382579e+01 9.69646868e+00 9.49389744e+00 9.22314363e-01
1.00000000e+00 1.00000000e+00 3.60776308e+00 8.34249812e+00 2.26640375e+00 2.16227982e-01 6.73919422e+00 2.43134161e+01 6.07527610e+00 1.87770701e+01 9.73067011e+00 9.78840695e+00 2.21423963e-01
1.00000000e+00 1.00000000e+00 2.45099159e+00 3.01996515e+00 2.81814102e+00 4.05797992e-01 3.17819872e+00 7.78973832e+00 5.50250682e+00 8.48928415e+00 8.78563989e+00 4.38633396e+00 2.80401276e+00
1.00000000e+00 1.00000000e+00 9.36727887e+00 3.01435853e+00 2.65802355e+00 1.55377649e+00 7.42647451e+00 6.95658578e+01 1.62454677e+00 2.17102133e+01 6.40712934e+00 9.30957419e+00 7.50144440e+00
1.00000000e+00 1.00000000e+00 8.27308342e+00 5.83276981e+00 9.04590739e+00 7.09189947e-01 1.82252338e+00 1.50778879e+01 1.80889167e+00 4.85789809e+00 7.30779128e+00 5.90342208e+00 1.13400644e+01
1.00000000e+00 1.00000000e+00 6.70063381e+00 6.33645941e+00 6.88863297e+00 5.28736426e-01 2.79343303e+00 1.87177718e+01 6.40820805e+00 6.37392001e+00 3.56685222e+00 3.42768219e+00 1.51369236e+00
1.00000000e+00 1.00000000e+00 8.84314531e+00 6.22077587e+00 2.36893855e+00 7.10775110e-01 8.89723042e+00 7.86795015e+01 4.06862714e+00 2.52909650e+01 6.67693378e+00 7.32158849e+00 1.17121384e+00
1.00000000e+00 1.00000000e+00 8.23304869e+00 1.82338154e+00 4.96291077e+00 2.25763191e+00 7.64850836e+00 6.29705417e+01 9.25541260e+00 1.98310005e+01 5.10084594e+00 6.93011626e+00 1.57175689e+01
1.00000000e+00 1.00000000e+00 2.67913053e+00 8.89714776e+00 6.53768223e+00 1.50561202e-01 1.12370999e+00 3.01056573e+00 4.65931484e+00 2.43665858e+00 5.33815606e+00 9.90212787e+00 1.33763593e+00
