G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	d1	Fg	d2	m2	p	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	1.385187843058794943e+00	2.874248481585815362e+00	1.831085077880877154e+00	4.187421777508051335e+00	1.941184109496682408e+00	2.316591299008185167e+00	8.578723114489243073e+00	1.598132922804875378e+01	3.264502340865485852e+00	4.055789750055526777e-01	8.670447911012864495e+00	9.551753918917918895e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.049915767695214441e+01	1.031501235689700202e+01	1.172717938566450346e+00	3.632481794372484529e+00	4.838367537688808895e+00	7.387235023338297069e+00	8.357133369295102199e+00	1.437169122648891140e+01	8.797241287576387236e+00	-6.739498870305021683e+01	-3.339858969974113023e+01	1.242332137831342880e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.419610956943881064e+00	9.289524811679489957e+00	8.311172149663237363e+00	2.939510892447154244e+00	7.190561468176143833e+00	4.915122935946683036e+00	1.012507608558649430e+01	8.156773416409857091e+00	2.949363798233763045e+00	2.195489048889859518e+00	1.045549502754990101e+01	8.571685860440444458e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.452879169147202720e+00	5.539747402460877268e-01	3.195671201023772223e+00	3.728561728627052929e+00	2.444431089979910876e+00	7.215588600883662274e+00	4.720792164352902276e+00	1.461968915762970234e+01	3.563268409243710799e+00	-1.861989291440260263e+00	-1.042871729383330148e+01	2.724220844170170608e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.460131803675833506e+00	7.821680140164778194e+00	6.233129162408696189e+00	6.689718314449638825e+00	7.193393588282400941e+00	2.959593690538687927e+00	5.118764363395207795e+00	7.843804440834065694e-01	5.662139939260848465e+00	1.745462360718448025e+01	1.449692808934978245e+02	2.037292383513190543e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.675459304006237993e+00	8.950530763675443424e+00	5.158361083063930153e+00	4.177319262668759414e+00	3.488415522885807363e+00	3.540886600989551880e+00	8.377143770806373624e+00	6.727459334338181662e+00	9.142510311297975534e+00	1.807083984631811902e+01	1.439265255231221943e+02	9.907630302196909611e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.650583909460790810e+00	2.662388145077461132e+00	4.076776345996551143e+00	8.450316483021357072e+00	8.505919942518794130e+00	1.022578815909666483e+00	2.982030306711658696e+00	2.580660154721262645e-01	2.777756295178262835e+00	1.257383726241845023e+00	1.297433178284138044e+01	-2.389305523005408105e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.846590283685879186e+00	5.762967709807773176e+00	9.452232067302572815e+00	4.438970177198963363e+00	9.770501363909502857e+00	4.087983780888552410e+00	5.240109090833763972e+00	2.381945238148051924e+00	1.886959000122921282e+00	5.731329915572892730e+00	1.621156075845491884e+01	1.545251380525942295e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.929561589288815604e+00	8.698376827711539860e+00	-1.786953965404307620e-01	1.086669553199455684e+00	3.818383742279965354e+00	4.965893984278914708e+00	5.724790386963204192e+00	1.009565026983129421e+01	3.690606699657752010e+00	-1.553924078566946498e+01	-1.745506817658123566e+01	4.520696186986826433e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.034888382260707118e+00	2.492253417155874118e-01	6.732648673143790674e+00	8.550403166154453061e+00	3.425582359086301487e+00	8.217555132505681925e+00	1.619872024594682713e+00	5.290903334243166611e+00	8.356817560169728765e+00	2.596408576679230862e+01	2.034728580258445163e+02	-5.759658443667011340e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.388168657632354197e+00	7.465465546335014579e+00	1.019376491215606251e+01	3.775947372030714178e+00	4.488205296462520089e+00	6.202930542502865130e+00	4.421128150695916581e+00	7.717601395430646605e+00	5.267284943244927575e+00	1.881745464660697209e+01	1.273988831268703166e+02	4.638373325423907545e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.716296792201634780e+00	1.788053567304908054e+00	5.270743781235477599e+00	4.698324971352037416e+00	3.780678902222939897e+00	5.014508551939800718e+00	9.173370057909712827e+00	1.259129498656380086e+01	8.433489525879149795e+00	3.156996519414743219e+01	3.286393398060674258e+02	2.411685701170085849e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.685166603340756630e+00	1.004185518024064194e+01	9.247280935875361152e+00	7.186188097934086194e+00	6.187918200278109460e+00	8.925535185805804517e+00	1.026740190460554913e+01	1.356352349425554138e+01	9.428857907922482795e+00	5.594989267284919521e+01	5.850970708687544857e+02	9.289860587421405853e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.566093110429126689e+00	1.031365083612314493e+01	1.646827089069799133e+00	3.787461591392713878e+00	9.347216917256204738e+00	7.186631935317905118e+00	1.287302794855725629e+00	1.380763921669290406e+00	7.299310299947191716e+00	-2.294482890428416155e+01	-3.514343874552456271e+01	8.236232293431891094e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.356719007977183367e+00	8.992428159840255120e+00	4.336089560508437302e+00	1.883896083289616330e+00	6.001753426785955803e+00	9.322683906583474567e+00	2.047552408315983730e+00	2.629494521858067202e+00	5.934621225459427052e+00	-2.185371140526492617e+00	-1.906607931397851630e+01	5.150671452513067834e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.302867924067312444e+00	6.151497780349131084e+00	3.345492443851401543e+00	5.279034435961825977e+00	7.669315271599867145e+00	5.478125548515918375e+00	3.525022441579646948e+00	2.140537149822089535e+00	5.680217385981088718e+00	-2.568367551848317731e+01	-3.022781933114873354e+01	3.429376351647180741e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.618675592787037321e+00	9.904838547249271485e+00	7.790350453858714275e+00	9.107302203433235377e+00	4.710100078597689865e+00	2.561439508917824792e+00	9.045326639927022683e+00	6.522994308531824714e+00	8.817406027610080743e-01	6.502418237406320856e+00	6.162083400910223929e+01	1.249297693487165191e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.473992622828981247e+00	8.448894380260444592e+00	9.998412498287308381e+00	7.003453859253698788e+00	2.117752639535297909e+00	2.331891805138686991e+00	2.885244381010944714e+00	9.184033962427031739e-01	9.501471356560681869e+00	4.141638373640505932e+01	2.985024795720392490e+02	5.868274698865880623e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.777229110798207223e+00	4.100533516780296317e+00	3.087494191404592581e+00	6.215197699778112650e+00	7.462717856064816857e+00	7.551438760381260273e+00	7.683034368857658336e+00	7.531558515063758286e+00	4.650745964253308884e+00	-1.340450690392625432e+01	-4.278047802561678736e+01	9.370607877419205352e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.194143437192823010e+00	8.536048190040430583e+00	6.429797321685168932e+00	6.109922476122352286e+00	3.954988386374362008e+00	2.953112517642257906e+00	7.483915477854299336e-01	1.381623711874776284e+00	2.858701482117389947e+00	1.293368712408677190e+01	2.473463324162229640e+02	-1.008623357049559566e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.232191714574908836e+00	2.175116854457721960e+00	3.001619393718574891e+00	3.095462773243795152e+00	6.614900345197246345e+00	3.112277258990036266e+00	5.826639778100102696e+00	1.673836202180397859e+00	7.353322612791102664e+00	-2.576313897479409931e+01	-3.914026108108473778e+01	5.905960068078755398e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.596756468984631638e+00	5.591685846968204920e+00	6.275240371043508070e+00	4.726894155720706259e+00	3.608451448048395793e+00	5.539491823681441218e+00	3.624213387534325204e+00	6.839098300758030824e+00	3.533716248510349267e+00	1.264760544433057632e+01	1.280676765867479787e+02	3.083445386070939094e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.395879466367462962e-01	2.943590305505957794e+00	5.335535190300481290e+00	7.158024745447904458e+00	1.704615372992150490e+00	6.080891114960095933e+00	7.693022229940535972e+00	2.817103931933829486e+01	6.388252767212581951e+00	2.250841575824304286e+01	2.980089754450100372e+02	4.094112138441435604e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.056873175633303497e+01	2.596577317736250556e+00	9.811268417048381707e+00	1.917099028248854031e+00	1.041520063328118617e+01	7.199368399338125002e+00	3.027284604978007110e+00	3.761827497085464156e+00	6.344337259920353134e+00	1.282364818718564115e+00	1.439711352655241683e+01	1.272507073716633386e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.019623487062637324e+01	2.145160375274130171e+00	6.664561895318695584e+00	3.976463591737623204e+00	2.449482749378075752e+00	3.353806050587749610e+00	6.636020050248572666e+00	7.659251990284409395e+00	4.458015887107028341e+00	-1.615052848282675058e+01	-4.571207214863194679e+01	-1.583446427679336921e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.895741359538678950e+00	7.242784123733120083e+00	4.629787472560955131e+00	2.703596171692929317e+00	9.668751642202199292e+00	4.132866814322412985e+00	2.129254642940121123e+00	2.531285255066888951e+00	8.674325335170015805e+00	-3.521974128569594598e+01	-5.775438670256788498e+01	4.289526157277518337e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.136623378831783882e+00	4.833439004646357340e+00	2.198007013527741638e+00	5.833636125870375722e+00	1.021736817769906835e+01	6.107866636181402242e+00	6.547843982212169678e+00	5.390511138183605055e+00	2.826395350832781705e+00	-5.826284310411493195e+00	-9.298677156738417438e+00	4.981957366773405056e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.316082627050231491e+00	7.652788570381845012e+00	2.415183550887917363e+00	1.013352026725579691e+01	7.146352680678980995e+00	9.678794021694109517e+00	7.710422932239644922e+00	1.064937484068805773e+01	5.365798819656442120e+00	2.433128475943805658e+00	1.896178944895144269e+01	1.145709533670123164e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.475659857582826362e+00	1.651460252855919908e+00	2.736938244830937617e+00	1.928516279736531391e+00	5.528546780000759497e+00	8.160609893067594101e+00	1.295867094546637954e+00	2.607010842170685017e+00	5.911409640155637746e+00	-2.417040477665641518e+01	-3.746521711591879011e+01	2.030904663560008885e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.414523291849919318e+00	4.225388930369954110e+00	4.023933544018582609e+00	5.667580713032165818e+00	5.335385001501130375e+00	9.331344204613976956e+00	9.338532704227278103e+00	1.405525195355377299e+01	5.816650611969665263e+00	-1.187880048186456428e+01	-2.667503253014999132e+01	1.299470696806724845e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.963400494968074561e+00	5.821544613989500405e+00	8.035443879542365053e+00	3.560068244493891143e+00	8.607799391465359662e+00	7.987898844433646062e+00	6.195056709573683484e+00	6.995581732360385274e+00	8.578725989595898938e+00	5.284109933174943308e+01	8.623693831872438977e+02	2.542527931892547031e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.541466813852282236e+00	8.144469772258945639e+00	5.939031607881929631e+00	1.025703042901438877e+01	3.818186334545794036e+00	6.932294424763173701e+00	1.625744478472869847e+00	3.991108584051669350e+00	4.274430878385236277e+00	2.676743549578770587e+00	3.352184623350643378e+00	3.216681854448568174e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.602446718666373116e+00	3.430789730942138238e+00	5.429425505564361210e+00	1.820748850251191042e+00	3.754153797412209670e+00	3.246555177166076334e+00	3.804757759792914751e+00	2.066447457172550184e+00	6.491376388702105871e+00	3.002319071616421198e+01	5.181617059671675634e+02	-5.095705860905137285e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.497120720631725632e+00	8.264920161839434343e+00	1.024057225475379251e+00	5.042412486978177455e+00	6.568185698095684089e+00	7.539723410068429388e+00	1.896788691378155534e+00	3.307609498484950006e+00	2.866078738095090284e+00	-1.680651210136245055e+01	-1.018798252879518884e+01	1.050518585725068988e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.229125452243780892e+00	8.710432773751207947e+00	8.936620378496153094e+00	7.244088367401922746e+00	4.507577598449624467e+00	6.951679700441447451e+00	7.633424982403501424e+00	9.622860058131196936e+00	9.306629197230773087e+00	5.078826636432006580e+01	5.285859803568588404e+02	3.955592300421457708e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.067460078189609085e+00	6.948458735520428142e+00	7.393094663589191207e+00	7.189280911981436262e+00	4.921980638080779791e+00	7.164007149930831986e+00	8.088563950427937854e+00	1.066976778658439784e+01	4.766627148162582372e+00	2.379813381736052058e+00	7.684983560711755146e+00	9.286930155047546123e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.236079300761663724e+00	4.158488075135749362e+00	1.626616132317299845e+00	5.598501633167076719e+00	2.933512033732361246e+00	4.741474997244719880e+00	1.814834425162724418e+00	3.174447656554918229e+00	7.216713625523081710e+00	-1.667645163257787289e+01	-2.877209817398240332e+01	2.637024139984011981e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.770822767339510051e+00	4.725754257973577843e-01	7.271774297962039668e+00	4.328530957355217090e+00	7.502608473501077846e+00	6.991895516036084501e+00	5.409995500872494922e+00	5.180635530589201565e+00	1.612336454046166434e+00	2.017985036920692643e+00	2.340551211489911765e+01	6.463499048965651639e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.343014284604123532e+00	9.170895797803698457e+00	6.307777081468834979e+00	4.936618984948160538e+00	8.672877158133559305e+00	4.591714907479238938e+00	7.368103434790685746e+00	3.173678359202758870e+00	2.952015619347824416e+00	-7.561319333710657398e-02	5.215731182055880488e+00	1.794587384956675464e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.031545059335963188e+00	1.204310471578441621e+00	2.222242621894236603e+00	4.011648341304640653e+00	2.150764473003247357e+00	5.585866177618368233e+00	9.003309848392239800e+00	1.866121478148130919e+01	5.600022476048808429e+00	-5.067797012125308420e+00	-2.645167690592631971e+01	3.900218968350711748e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.931222672138256158e+00	9.870752196332086115e+00	4.516625226054690856e+00	3.144770270389780187e+00	9.480403346729916692e+00	3.386812675504824455e+00	5.923883982295247819e+00	1.419595218144718007e+00	8.808916755123339826e+00	-4.100234347687198522e+01	-8.488727388748306169e+01	9.424868913544716520e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.080897275594178808e+00	5.254625906680557179e+00	6.337024825502481917e+00	4.908235985300287929e+00	8.016020509194706989e+00	8.055954214602330410e+00	9.185428700417219261e+00	1.013905481904019368e+01	6.615811160002110114e+00	-1.500415984712067363e+01	-4.317314962268056178e+01	1.337479144695460946e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.010604185989685178e+01	9.033118261445773456e+00	2.359354563942388516e+00	4.316117731434448324e+00	7.708627688228384400e+00	2.932490440430853162e+00	6.704336105267905133e+00	1.556712561721690369e+00	1.036790082136956492e+01	-6.523506628212511771e+01	-7.087360620952037493e+01	2.995568117133393002e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.069884878058898536e+00	8.161284429095340798e+00	9.835724784318019331e+00	3.866564896406420537e+00	5.191505026769523745e+00	2.089464704087192537e+00	5.203515518980593946e+00	2.348108774546742161e-01	4.177092758589664001e+00	2.504859282287549060e+00	1.030713994671696021e+01	8.468866373336629749e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.328405121731828231e+00	9.706857248580885056e+00	8.749341691763151019e+00	7.228459857912251429e+00	7.951354606112895240e+00	5.399206182152227917e+00	8.386984878566023482e+00	5.754565163692925367e+00	5.908839556312796226e+00	1.223177576327185889e+01	7.694424368957712090e+01	3.512053866871320906e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.995330693132977729e+00	3.900903046958458908e+00	7.079572387188544091e+00	9.747083682582820430e+00	1.127990530022212168e+00	6.672581157917782946e+00	5.292491124324000040e+00	3.311093305417531951e+01	1.500995392377477478e+00	-4.728594968802282139e+00	-2.175899932246020185e+01	2.493014797082738824e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.603531538906362464e+00	9.033141424358671401e+00	5.468125229014093591e+00	7.034031158670691397e+00	8.751832928118561838e+00	5.424091508312012699e+00	6.456426525326961929e+00	3.299779037555832684e+00	8.496141704760267643e+00	2.762278772628941326e+01	3.197935614676511591e+02	1.666505679454576807e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.488606548984201083e+00	4.688054053669284293e+00	5.433818794666428253e+00	2.729452942463875154e+00	2.164834059206774963e+00	3.248351866357406248e+00	5.873667758256885030e+00	1.358786454342372885e+01	2.273172263871211296e+00	6.263475293484252582e+00	4.529586649816068444e+01	3.310562248535023855e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.683706881923288323e+00	4.882347852146543765e+00	7.287824941562970338e+00	1.477065212673780437e+00	9.434082779663517826e+00	6.424566078167636363e+00	8.659293183073867084e+00	5.572814518021817598e+00	9.311895465109278902e+00	4.958359130461439435e+01	9.649192387172574854e+02	2.310443341692810861e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.916941371757801882e+00	6.430576777213880213e+00	5.774519590778963263e+00	1.013955814215399087e+01	9.171798932451649122e+00	4.113212337138389074e+00	8.588491987018000984e+00	2.896055883264440745e+00	8.750755448893823285e+00	1.823131137510549493e+01	1.037640122874739887e+02	-4.525169445007415447e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.398719001997453582e+00	9.088341510509616583e+00	1.513938651210898545e+00	3.694224344112788661e+00	3.063216252060363853e+00	8.395151967257213244e+00	4.712674063789761725e+00	1.231716392986126074e+01	9.244719291887971480e+00	-2.789566257371391700e+01	-4.562570769121415992e+01	5.662713303266367802e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.263901810553236249e+00	1.004443406176696740e+01	5.301382443560780366e+00	7.469523331392824428e-01	2.458036805044256923e+00	8.899606769081245261e+00	3.990465479060792298e+00	1.183344070602153764e+01	5.451278402047197602e+00	1.236598983607635205e+01	7.656728744333899783e+01	1.518864324582983272e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.428407125950425183e+00	7.593319904964413780e+00	8.652536275730168924e+00	5.631333592267896648e+00	8.311866047855440698e+00	5.986641738063019247e+00	4.844764043535326081e+00	3.862386126724194568e+00	6.701495871680721805e+00	-1.457505787688104792e+00	1.210275646148566864e+00	3.742489756546593185e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.469783967830219140e+00	3.854201654077356487e+00	5.458882161617542472e+00	6.842523867583321540e+00	3.607706721950052930e+00	3.784367842403480342e+00	5.936101396886111381e+00	6.939530409248863663e+00	7.628792301389127672e+00	7.340257505808454930e+00	3.271865613375145898e+01	2.368190522091776415e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.098110844349276416e+00	4.764096686521150481e+00	1.278703929364089387e+00	7.383486378213838464e+00	9.477214073087763424e+00	8.299965970932314363e+00	2.363861058725063913e+00	4.064581492598863477e+00	1.966538852279689387e+00	-4.480796551379060411e+00	-8.382580686790900515e+00	4.326106917242270242e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.957345657773558401e+00	7.595073444501444726e+00	8.808955978489596106e+00	3.736333660785647659e+00	2.229584867704873741e+00	6.647822387363089280e-01	8.539876747267678425e+00	6.027544784705574088e+00	6.326394936082087916e+00	1.413120481538006779e+01	6.650166691295252974e+01	1.012666918265109075e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.458160642450760047e+00	2.789542004752188831e+00	3.405189426109039186e+00	1.552338087748549755e+00	1.791816503280112549e+00	5.654834738882971834e+00	5.306274454475192748e+00	1.329157759823097251e+01	1.481276685489490763e+00	6.445829470518712467e-01	-8.286845374799560737e-01	3.694036839706075170e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.703573412189232528e+00	2.706228435980510660e+00	4.334464041370811316e+00	1.108698910184138953e+01	9.705167696325792903e+00	4.000833475446379239e+00	4.428256557693606155e+00	8.051580527851681657e-01	6.471961915901459861e+00	-2.685047371693921292e+01	-4.128959472154226518e+01	-8.141699629090034307e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.943666679556335763e+00	4.511246055090953000e+00	2.046242323642806227e+00	3.544071229712710380e+00	6.268521268182678519e+00	9.149432144385661658e+00	1.268128171079368371e+00	1.543444492036930571e+00	1.887825953756068653e+00	1.952398189022321873e+00	-3.779774983307762071e+00	1.519797949967650368e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.007624250684158795e+01	3.660152476143261779e+00	3.916613935095890842e+00	6.940824231043229098e+00	8.964131904406180240e+00	4.615875022774812431e-01	3.923186210157044496e+00	7.808799692840533435e-01	2.713985692332042454e+00	-1.558994170201832574e+01	-1.554291328431855668e+01	-3.294042362952970393e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.517778372921824825e+00	3.466103770014470342e+00	7.702258238861158901e+00	7.291111378151194700e+00	3.577952863504189285e+00	6.090554829583816776e+00	1.024945621263611173e+01	1.591581855296690584e+01	4.698127686424436789e+00	-5.840050237880606288e-01	-7.796348594399194809e+00	7.156239758782913896e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.145415086408350991e+00	4.066580574550258120e+00	7.112151795341954852e+00	7.375154571420108773e+00	7.755222647547889814e+00	7.112473217220813382e+00	2.889442836136879578e+00	4.361379749117498150e+00	4.513291520764223463e+00	1.409138831547614323e+01	1.311234825966703283e+02	1.219848093683488912e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.101584680628278079e-01	7.365874881258522855e-01	2.849366202621129496e+00	3.129106888663607311e+00	6.675155087729329750e+00	5.016207404155816008e+00	2.244545925994831936e+00	2.262529934071910276e+00	5.402868168985314412e+00	1.187586590385520147e+01	1.323582779217018128e+02	1.665081970105727009e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.412423019547929925e+00	8.846012853226705719e-01	9.599054586593068095e+00	4.110020264712135329e+00	7.483969325573077924e+00	1.691454334218163158e+00	4.929916917373024177e+00	1.559773647463647217e+00	6.500463681456718490e-01	9.601551626874209600e-01	-1.285951019381657190e+01	5.441323817697680809e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.320619593146113324e+00	9.637842099042389421e+00	9.487599307209375610e+00	6.387766747076260465e+00	7.371452785215376835e+00	9.551509026696567872e+00	2.981606527780273019e+00	5.216904715645330981e+00	4.347187805382482395e+00	8.571431477642066810e+00	4.422164844841834963e+01	7.319740749651518854e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.315498931045986808e+00	5.016274645433185242e+00	8.788854825459575082e+00	8.344695546260611607e+00	6.396695069946084722e+00	6.225957915844348989e+00	1.175070763232808790e+00	1.360710426465253864e+00	3.466254278064970773e+00	3.404832969185304758e+00	1.282141419807982885e+01	-1.403595447088046342e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.742731537033616718e+00	4.826600344185258074e+00	3.179817042789218284e+00	8.735583413244814466e+00	4.762144556418654417e+00	5.106671400460326637e+00	4.211896630705440181e+00	4.727962824419510213e+00	6.493817529238108399e+00	-2.954957553876662146e+01	-4.420419761153226546e+01	6.960648242205659244e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.185194137256783797e+00	6.373268262789153482e+00	5.349816734702186771e+00	2.754653183105651770e+00	3.273827813941180942e+00	3.031628010922021055e+00	5.641618668052346131e+00	4.559436622951147378e+00	7.140433317625278775e+00	2.279184662489666380e+01	2.926882379730112120e+02	1.075824503619250123e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.581791425116797711e+00	2.583425770725350290e+00	1.055944411325549126e+01	1.929335211090241975e+00	7.776345669601493427e+00	5.152455882819459987e+00	5.033641351876128489e+00	4.115056814179714806e+00	6.534586293408376712e+00	3.388487759536705113e+01	3.229144627627108548e+02	1.049191439663494378e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.512401663990777356e+00	9.798682207771978625e+00	7.853136827230280836e+00	9.536385202513857351e+00	3.580682593826637117e+00	4.857676131382310025e+00	4.629246789374691140e+00	7.872943380655637924e+00	7.337281375044987897e+00	4.511877020970825214e+01	7.005012037478782077e+02	1.129528734153134053e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.339906697453344009e+00	7.707073713493853617e+00	9.636864763431292058e-01	7.101148198024747948e+00	6.496607664911687507e+00	1.375463621801919611e+00	4.595059713402731560e+00	1.752946678008017178e+00	5.250616653900474162e+00	-3.019008980419233268e+01	-3.000976347818708945e+01	1.876157516191055947e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.188743459133795533e+00	1.581184725468655294e+00	2.101616278891527578e+00	1.001113818421746160e+01	3.134489397379261355e+00	2.517162841733427747e+00	9.316345106345714555e+00	5.176447325361202445e+00	8.065143284233826648e+00	-3.966870054745675134e+01	-3.001762228818293465e+01	1.852262478592810737e+02
