G	c	dx1dt	d2x1dt2	p	m2	d1	d2	Fc	m1	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	2.802412702662744337e+00	8.770947792968179613e+00	7.674095386004435859e+00	9.468095257012805632e+00	4.619165158059432841e+00	1.617893248828302433e+01	3.273586084261218332e+00	8.801696340295871224e+00	-4.095555287039054804e+00	3.498344655580905282e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.585474039082747311e+00	8.525755900131828824e+00	9.826998578088527836e+00	6.695498936809621604e+00	2.428437445623373492e+00	9.508969052631892183e+00	1.456856127272918355e+00	2.157353457715916356e+00	-5.958341080493420705e+00	7.416118528527532305e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.289307183167157866e+00	3.805304017903934355e+00	3.223757794222930073e+00	7.058386359690315359e+00	7.682308238409489398e+00	1.033511722752570563e+02	7.573071767021349210e+00	7.492103574350167605e+00	-1.520887413330886417e+01	3.942189510619762700e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.398857313029454819e+00	8.553310292791671543e+00	6.821605151950111079e+00	6.810242262565770588e+00	4.245014366895050628e+00	5.954208259669653280e+00	2.094130705660706582e+00	1.884823272774234892e+00	-1.007329632678342790e+01	3.084269302649507694e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.460668716467147910e+00	1.298514013747442020e+00	2.785288539545682784e+00	2.769980347858616465e+00	7.111487909165332688e+00	4.576606170071300284e+01	3.804564713556870981e+00	6.623339004118600215e+00	-1.040909079596047704e+01	2.870082334552032535e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.534225521119531255e+00	6.313970388958453306e+00	6.095692954240464978e+00	4.849953696543382264e+00	3.466678599561074936e+00	6.839934953644609905e+00	5.834250271884121375e+00	4.222536592247860376e+00	-1.187758825462557866e+01	6.988804261128407802e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.537620075319058754e+00	3.152268076503506933e+00	5.284149958578438167e+00	7.717733971760955214e+00	1.640393221034867288e+00	4.058370857634487905e+00	6.115886256346414029e+00	8.050722237429736694e+00	-1.127957529371597900e+01	2.302292270300002741e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.528051419852975101e+00	2.141350871168699044e+00	9.690705655383867523e+00	1.924024374445828967e+00	9.949372848392002311e+00	1.822158071474770580e+01	6.316980156951604641e+00	3.124699607023476489e+00	4.185580079488508964e+00	1.464943794137438715e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.595571117108478987e+00	1.763456732257852044e+00	6.478924415133602288e+00	3.542440391122513077e+00	2.448516178673181720e+00	1.257656846495497582e+01	2.480653658602193445e+00	6.738280714970644958e+00	-2.437859833803915244e+00	-1.078595713546984598e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.292410525265974997e+00	7.213746670544121109e+00	4.087059791613946835e+00	3.486416516673553012e+00	9.880047204183439291e+00	6.897895715241639891e+01	4.359243249407757759e+00	3.083065392112541492e+00	-7.493756189559705128e+00	7.217675036271286899e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.586933469312489464e+00	3.974030667892171298e+00	1.999659375735388656e+00	4.872052801537440025e+00	9.802396481611346246e+00	8.855165892848762610e+01	6.544708171881824299e+00	7.465774021778215364e+00	-8.174788901805404961e+00	1.031667903224394877e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.863380932380713562e+00	7.530309199205354354e+00	2.454204527446957496e+00	9.862626678830451965e+00	8.110980884310041716e+00	6.374027101308649890e+01	9.690335401153214789e+00	8.820835700934036794e+00	-1.520740845966613186e+01	1.695159999113707840e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.207846434737638752e+00	1.606850658730010206e+00	2.965107843491573636e+00	1.709914486477381645e+00	6.859768108214340465e+00	2.626024762202534646e+01	7.527964151065975607e+00	2.116374479817038523e+00	1.580920325424482797e+00	3.611221751987994821e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.904037648854678189e+00	3.857896406194538663e+00	3.291114387019525189e+00	5.684580848723876478e+00	6.115815229538507758e+00	5.348520601375658146e+01	9.361651111863507069e+00	8.803280607416555270e+00	-1.351603395545366126e+01	4.061901265798426834e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.137119526247408974e+00	5.937655304558897562e+00	8.677239495220067766e+00	2.586345865200259109e+00	8.711190617508977496e+00	5.350040692695460898e+00	7.885981588468631287e+00	6.416936812541312207e+00	-5.831111470894474458e+00	-1.850103087599657670e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.519144015361992395e+00	8.020056316501801064e+00	6.049670428065465622e+00	9.725816945821470938e+00	3.641398208570866490e+00	3.177704451199262792e+01	6.380704834434849815e+00	2.154481448842391789e+00	-1.052164017619045779e+02	8.397171491271950572e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.130462923824214538e+00	3.916598704648389884e+00	5.739199680277715210e+00	2.156132774594426316e+00	5.073486562704063729e+00	2.323166771044542944e+00	2.640393956964956601e+00	4.876614420693323737e+00	-1.671864931997903092e+00	-3.798318692121211626e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.175691391977501610e+00	6.572015430839289074e+00	1.968867566774347377e+00	4.639712048689021096e+00	6.538206905593613172e+00	1.376597164227130747e+02	7.003351466444212470e+00	2.431551542184433146e+00	-9.633293182169337854e+01	2.606416066558330726e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.173374086534321847e+00	9.021405618677043492e+00	8.832713597176354625e+00	7.608787014889280442e+00	4.659009544434233874e+00	1.408383373107942305e+01	6.663451269240628250e+00	7.298861337461580057e+00	-9.060676316236989436e+00	2.644355607971935456e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.956302753685339901e+00	6.516346108799174530e+00	7.611611990827480412e+00	7.279003024753580853e+00	4.832009007071106588e+00	3.272488606553735480e+01	6.504860641288155776e+00	7.827154396244699441e+00	-8.530387313969180596e+00	6.719408934239153268e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.805011551904088574e+00	3.051352751262272012e+00	1.611616217266874873e+00	4.705714848797215133e+00	3.871443150618077311e+00	4.538164171062500429e+01	5.323141888149300449e+00	1.968123892655906593e+00	1.677653021123754229e+01	4.693448242123745473e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.546249238920083258e+00	1.185677192510479205e+00	7.504311356855217774e+00	4.138399691747333797e+00	6.100085924107385260e+00	1.930760481399691031e+01	5.738626413634474233e+00	5.539158686476419291e+00	5.978379585640251292e+00	7.152146272964849061e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.024570709519793787e+00	8.750468323043941510e+00	5.869811028092574823e+00	4.613949638793304331e+00	8.585822312137601386e+00	4.063739066785159793e+01	4.066722281108020809e+00	8.404518539786655751e+00	-2.533390016011235257e+00	-3.298087598896900658e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.679170159240599869e+00	1.193673824889582402e+00	1.757638569335316259e+00	3.357011716462451556e+00	2.875436939854364660e+00	1.450268279036214025e+01	5.663265494884030637e+00	9.405167949257506876e+00	1.936860505683174267e+02	2.903714522234731987e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.680309878543798874e+00	8.829330025866028109e+00	5.203769694469116303e+00	2.847186045068560656e+00	9.376030096917622458e+00	5.114412218826593914e+01	2.728055993977620552e+00	5.528790645798669523e+00	-1.743380515638006445e+00	-4.848061895479931422e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.055506272344402419e+00	5.804177205216720203e+00	5.336921953176474887e+00	5.283995793413098774e+00	7.196580888426163725e+00	5.728937111572505358e+01	8.161533828828424930e+00	9.701715098877789600e+00	-6.657062127981456356e+00	-9.160088387395747986e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.358306334414546512e+00	9.487216606652614459e+00	2.415686535183881656e+00	3.423999716854301933e+00	8.409664470000500103e+00	1.084642058034913816e+02	2.619945112325859249e+00	5.803392594885579570e+00	-1.997761657968777804e+00	-5.922552880502624930e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.986919615774311865e+00	8.282963926098000584e+00	9.422289919906722488e+00	3.613220129379651091e+00	6.019019912907322301e+00	2.029579525205952706e+01	1.672040417639565790e+00	4.619147991580540236e+00	-1.072228525896975038e+00	-1.473159659408960124e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.256646172203147671e+00	1.000178635845151476e+01	8.763570001599006787e+00	6.881834119051595700e+00	8.017666463858875048e+00	4.122175821349060953e+01	4.929421486126116747e+00	8.710245684989946113e+00	-4.696366242663112089e+00	-1.920350924450497587e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.394346250904716200e+00	4.185372455119907187e+00	6.991990142257581198e+00	9.808346539469280145e+00	1.122539090921846228e+00	1.456710623686339723e+01	6.973940153758965366e+00	5.488261964894268097e+00	-3.208232719749810968e+01	5.555429945789730795e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.814420132507617467e+00	7.982584333138015076e+00	5.150404313151679681e+00	6.387419101785828168e+00	8.384109494749289127e+00	1.783411998700132628e+01	4.870272069894645561e+00	5.236350355798035316e+00	-8.169836455964171407e+00	1.586997063381588191e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.799534622285723362e+00	4.582460366657541861e+00	4.644446915188679803e+00	1.708160852831450249e+00	1.386640521349902233e+00	1.340676288657384196e+00	3.504926708554069403e+00	5.428407422214426958e+00	-1.741083317672137420e+00	-1.150604113452540034e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.423336716813039748e+00	5.236086457711023989e+00	6.911125190373898164e+00	1.726175115939015070e+00	8.967543903293904606e+00	2.663594772211338224e+00	6.069913753566567927e+00	8.551734474227343341e+00	-1.584813389071299206e+00	-1.784114098520705838e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.959027064060314238e+00	6.658680714148745849e+00	5.865731808036338535e+00	9.558625019189028293e+00	9.950888762975116819e+00	6.316291695480416735e+01	4.122872436303206989e+00	8.595733531684004447e+00	-5.471767196211247075e+00	6.439171244131339336e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.502321417120509039e+00	8.783950714406191906e+00	1.533332117492349322e+00	3.665414152194927500e+00	3.711519544022605199e+00	3.926377258919090707e+01	9.307443615245970747e+00	4.585343561475627716e+00	-1.389140130830731756e+01	2.075347086686405760e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.456804390159874618e+00	9.993267650297697813e+00	5.629062313836270981e+00	1.751252980885543042e+00	2.931316699112891833e+00	3.555527941879455867e+00	9.324994522624587390e+00	3.985887087342758317e+00	-8.142365080319379445e+00	-2.571624725324322753e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.464461410441396438e+00	7.995432356875562974e+00	8.198879651725352602e+00	6.464879271028807217e+00	7.939056263674017622e+00	5.226592173549936859e+01	5.518348350025695126e+00	5.432736866682714272e+00	-8.971909596205332349e+00	7.237659310781652948e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.177841071056116462e+00	4.880286413738317286e+00	5.123298209374165246e+00	6.603642043163873154e+00	3.286601509074572824e+00	1.755048786022996055e+01	3.942369822639254728e+00	6.149108104184080048e+00	-5.689957537564971801e+00	1.728720656429960343e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.525887113645419735e+00	4.795687042570731862e+00	1.545034327322444057e+00	6.865632987882145599e+00	8.739069822907568508e+00	1.444185768031907173e+02	7.604191252188807759e+00	3.109302441497596714e+00	1.272131158956451145e+03	1.239116031961045934e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.899072533657215622e+00	7.668869976516556441e+00	8.100150505514109867e+00	3.443035135601657082e+00	1.881482418079525987e+00	4.356715751924098434e+00	1.335177804772193388e+00	8.221444730659719369e+00	-8.484631230330397234e-01	-3.531519362694842812e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.274301279924742847e+00	3.123432976103708736e+00	2.819482130493668581e+00	1.101984003806741441e+00	2.151020900957346882e+00	1.678251814325717906e+00	5.300890580182315404e+00	5.430037988164056806e+00	-2.831307307098236858e+00	-2.320784646278467989e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.139791237509314215e+00	2.043385502059008374e+00	3.339451590528241809e+00	9.674445365068294223e+00	9.863715848958465315e+00	2.343773453995021612e+02	4.158065819441773669e+00	4.023928597973431387e+00	1.215878968791373154e+03	3.219103421283412558e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.598160955756180224e+00	4.123976857947956098e+00	2.460870495999864183e+00	3.330277949691367478e+00	7.216297250581790834e+00	1.496463167245712711e+01	9.290985709921727675e+00	1.939654134554624321e+00	1.245717705456192448e+01	2.704344584308192267e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.940589154166152852e+00	3.443674685091646204e+00	4.082156155204286208e+00	7.023758486059501926e+00	8.675464349814872023e+00	1.525170129627950075e+02	1.190931180176690862e+00	3.207500701269109911e+00	-2.887936508847241956e+00	5.297546776369590589e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.933587453686832269e+00	3.622784616733973451e+00	7.765919063335416261e+00	7.474861024227098305e+00	3.855211374049740236e+00	2.851097449877967804e+01	5.994960969276378115e+00	9.518264480281883877e+00	-6.935035086254864645e+00	8.528944112138354967e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.820088272465494317e+00	3.021499503702848699e+00	5.686119347659755796e+00	6.449743989657917176e+00	7.046560812708698940e+00	2.316057865725070286e+01	7.660511926393524185e+00	3.831323034240057712e+00	4.158865437359285266e+01	6.684331805013671612e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.905901460546006065e-01	1.461058076151275698e+00	2.850282780949586758e+00	3.752314841810959312e+00	6.472286101163463812e+00	9.445773435840413512e+00	5.373311475353888866e+00	2.525783772619649703e+00	3.757983601734588675e+00	1.062850785043902668e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.259421653430939259e+00	1.261874374679660793e+00	8.956171050459419192e+00	3.447028664017480981e+00	6.416673426565190574e+00	2.092027628548258633e+01	1.701600608714126439e+00	5.212952524056612802e+00	-3.132129895544068621e+00	5.498693233630392569e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.316058034785645425e+00	9.811454380689152543e+00	8.977150110724897658e+00	6.498560722348177165e+00	7.145380237401800727e+00	3.716920358054355233e+01	9.768932556233430375e+00	3.757598115168572672e+00	-3.475289333794327007e+01	2.923543092389660956e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.549018600688473413e+00	4.921818351047867246e+00	8.833437863190557238e+00	8.691412939569083562e+00	6.125919150692655357e+00	4.586070548274575742e+01	5.552805596806130950e+00	1.320324497410609865e+00	4.850185193497879510e+01	1.675041872873069906e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.905433671852763133e+00	4.511866848380676309e+00	3.165215490878649174e+00	9.512969849742995976e+00	4.946811687131429380e+00	1.164977161218172483e+02	6.480348767333437898e+00	3.974967164345143633e+00	-6.357111665031194292e+01	1.708710487974364582e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.736433550265245929e+00	7.029496418157314963e+00	5.079294644282432714e+00	1.978934253425327805e+00	3.510557139144713901e+00	2.492912916003671153e+00	3.135514230249149659e+00	6.016322311826294289e+00	-8.801386635163550576e-01	-1.489769139574186774e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.235907915770161125e+00	2.942573799426371206e+00	9.739447165398265938e+00	2.395279108587530903e+00	7.875039848123899233e+00	8.119355750222267076e+00	5.416986791482013786e+00	6.050291865097761068e+00	-5.409312443431530504e+00	8.280179118266261867e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.142891810885632076e+00	9.517375248553694433e+00	7.860373821224113655e+00	9.523301183845369167e+00	2.982318724268012033e+00	6.994016970481300888e+00	4.940832065303370157e+00	4.256744479681323412e+00	-1.420851378233408902e+01	3.733886300087822718e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.789818648838334525e+00	8.118717279002060749e+00	1.211097281433643591e+00	7.589947233551204597e+00	7.247921998889355955e+00	3.891216741625513578e+02	1.661085207904647421e+00	5.057780529698013616e+00	-2.320709490057939028e+00	6.419080088909124697e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.479108435436592650e+00	1.736340110928690894e+00	1.555831798065409277e+00	8.914479224944667379e+00	3.102403287315695923e+00	1.162081869370940694e+02	1.963986113067579753e+00	9.662084368800671896e+00	-2.379759820506884616e+00	5.163287014286493104e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.035238454698047761e+00	4.752726541843938612e+00	5.109162193738872482e+00	2.815659034886291767e+00	6.673296140028489809e+00	1.429399138153874560e+01	8.591256580897054462e+00	4.412196147092416254e+00	-2.978195072549084799e+01	1.482184207870543275e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.490323551980530681e+00	8.873905165226506853e+00	9.224371187558194407e+00	6.227107755864218497e+00	7.753497487777674557e+00	8.358662924331131450e+00	3.085441154188126589e+00	3.274373457175821400e+00	-7.686389592515070035e+00	8.224599054283700639e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.811318094372218468e+00	9.528920907243898952e+00	5.848433151826628595e+00	7.307837307323935327e+00	2.954018893188609329e+00	1.348511643527470127e+01	2.776829618316753123e+00	3.211645119673777860e+00	-7.959268955631936926e+00	6.992235119315218128e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.884721605181051363e+00	5.194553121631264148e+00	5.468457885228696469e+00	7.099962727787533012e+00	1.509869120398938502e+00	7.687177942563767630e+00	5.498783363755805453e+00	5.143819295865318608e+00	-1.349428006180543527e+01	4.211928823536064925e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.682425751732042229e+00	6.490925947863505741e+00	1.879902783003430500e+00	4.647919909437445263e+00	2.170051724507047197e+00	3.973056015020546994e+01	7.909297548072135697e+00	7.729015686919202821e+00	-6.586912242129837836e+00	-4.197727691184675791e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.815932727901042654e+00	2.491439489295700582e+00	6.908561327819673359e+00	1.155904245390836582e+00	6.423977411170201712e+00	7.307789578803558506e+00	1.532335826387865696e+00	2.856000954942109260e+00	-1.038045003839850544e+00	-4.197915018375817908e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.944765054794274306e+00	1.003378587385573439e+01	8.253892070851316376e+00	6.147775376333188824e+00	8.637925977155948232e+00	5.756183118392340958e+01	6.215155812247371792e+00	7.406233419933128559e+00	-5.739114172467777664e+00	1.750852254115109827e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.243041339491664843e+00	3.061852533936211707e+00	4.414782190363042425e+00	3.265512342631146758e+00	1.405866918816685240e+00	5.354510586144710871e+00	2.103084642318439279e+00	1.185794778307112329e+00	4.456671532600908137e+01	2.791862377502459225e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.089586613288335393e+00	9.426673228377993041e+00	7.983995442018580135e+00	5.177735279371425747e+00	7.558451502031657832e+00	9.818915141183300221e+00	1.377035643771390427e+00	4.789873867527556506e+00	-1.717699654690542088e+00	5.693221478391064920e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.465933727329021607e+00	6.879277158129335490e+00	9.693647592445133299e+00	9.559433945098794183e+00	4.106220613523877461e+00	2.990369681639254296e+01	1.493798385889403724e+00	7.909798857741543898e+00	-1.621501990288933381e+00	5.625541813616823674e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.848643231568584788e+00	6.461646649105394324e+00	2.747533880968197284e+00	4.660906828027801652e+00	5.286578325374155618e+00	6.763789910402783789e+01	8.516894205488409142e+00	4.006391292143461236e+00	-2.762728033523030646e+01	2.403059504066647776e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.996024301326066563e+00	5.535464932249007930e+00	5.722380276792416787e+00	8.561173201020420009e+00	9.313878948035521077e+00	8.409790154762771408e+01	2.163467440399758246e+00	6.129932264590849833e+00	-2.933148078158623662e+00	6.034166100623438069e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.899868129334383759e+00	3.200169926604083503e+00	3.526737414301762463e+00	2.664225080121410461e+00	3.968591666558021647e+00	2.378976670581729280e+01	1.322733191425129462e+00	2.844844197350913095e+00	-2.113287906192483412e+00	4.444705178547646938e+02
