G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	Fg	Fc	m2	d2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	8.277776894087255144e+00	7.273034626496686528e+00	4.156143786919860972e+00	3.482853479774175032e+00	9.896182700860791215e+00	4.122268590755672335e+01	4.417141551272364630e+00	6.313895694270996728e-01	3.122065383972369101e+00	3.223501146720797905e+00	7.092202583353838463e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.740589597786282194e+00	4.061085451534687252e+00	2.018438384636462413e+00	4.891023098116018097e+00	9.798546945415395726e+00	1.624644204648078016e+01	6.561199848420269376e+00	7.274913852971846007e-01	7.420088467495136619e+00	-7.071120508743703681e+00	1.350026430929977721e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.882505748019443814e+00	7.518742727783450874e+00	2.354848571974814231e+00	9.823359596094791257e+00	8.143129056659308418e+00	1.245068893225709239e+01	9.734595325336401928e+00	1.245702083450344499e+00	8.867243028705280139e+00	-1.098352539857863874e+01	4.604357857479693052e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.157753160362977596e+00	1.586646593389666515e+00	3.032574494717975799e+00	1.612627400756846185e+00	6.932462142748576639e+00	1.371922184616043161e+01	7.551040081956018390e+00	1.985435228187028001e+00	2.133023430978164381e+00	1.147934436674894698e+01	3.956935026317324855e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.953519569945722623e+00	3.829808677076000922e+00	3.260159268444573044e+00	5.669290145670541570e+00	6.211203497855619204e+00	8.371124036420111381e+00	9.306223726493611181e+00	1.074963175131141702e+00	8.797088704213098964e+00	-8.784125799818585989e+00	2.235945104543603179e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.098753152680472134e+00	5.854820035954187318e+00	8.662798767371896247e+00	2.612374175628978890e+00	8.786894074132018062e+00	3.940179149726863272e+01	7.862227136837232955e+00	1.240175936534198797e+01	6.332543131418612248e+00	2.701228849536631560e-01	3.829240336648107501e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.462268966813788040e+00	8.122695268950474556e+00	6.050919660991232796e+00	9.747718447458533220e+00	3.608953480019112980e+00	6.006271860621835934e+00	6.314404514087759601e+00	7.204495290438095445e-01	2.140166684426012544e+00	1.496230343260531948e+00	1.661600554980568845e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.309338561784235466e+00	3.872584905472758798e+00	5.705725542175871468e+00	2.019223204728349597e+00	5.206001083613444713e+00	1.995440691966539859e+01	2.728859500927958148e+00	5.888239454478045865e+00	4.851369283763287577e+00	-5.980320258499806085e-01	1.194690233707945559e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.188078782533047217e+00	6.640821986238091057e+00	2.031740462546316905e+00	4.638704780874340905e+00	6.572680751362189433e+00	1.884969657049626335e+01	6.994047940589156909e+00	3.315194940874147123e-01	2.450491868554423025e+00	1.105238149552919991e+00	2.634049461054316055e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.323361101375915005e+00	8.972114732215437982e+00	8.732794293199308555e+00	7.638792963939045499e+00	4.698987037391040289e+00	1.103428288464493612e+01	6.611355253553199418e+00	2.271452916062258520e+00	7.303407959279964778e+00	-2.975627266042724539e+00	1.120351938528179829e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.962558428472766181e+00	6.550257252807173636e+00	7.499097045577529208e+00	7.344831178386757031e+00	4.843001825365016444e+00	8.650451641560604088e+00	6.415952141000700770e+00	9.425453287182981033e-01	7.830740153843390061e+00	-7.980776356903852564e-01	8.496977795579141457e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	4.809581427167804790e+00	3.975673438514151670e+00	5.121399329914825493e+00	5.401571949881986967e+00	4.750796165611194111e-01	1.941909992211129810e+00	-1.051521820071501301e+00	9.590063161388794555e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	4.119846155310843194e+00	6.085661113218933771e+00	3.597155367930718661e+00	5.766714400211026437e+00	1.813696253455279850e+00	5.553232013323755822e+00	1.556935014145983409e+01	-9.231857870369263708e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	4.565765709996178146e+00	8.657730889926559925e+00	3.342469906735302487e+01	4.015849921302370618e+00	8.693388603295277850e-01	8.327919097462588738e+00	-3.697036021702079234e-01	8.233855206295289975e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	3.378585177423133690e+00	2.814318516347486643e+00	1.961323968557588948e+00	5.673791503031663019e+00	1.093317632312879706e+00	9.421882230571021921e+00	-2.284736551159807405e+01	3.346443904161452565e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	2.854657392190005361e+00	9.404524259991887902e+00	5.864975546226630598e+01	2.779016824148016429e+00	5.150397655805363240e-01	5.624922375560278631e+00	3.813379859095587854e+00	8.929858576706425310e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	5.350212731781249786e+00	7.204604000297956112e+00	1.552681168533177747e+01	8.245209467958069638e+00	1.036061635527212754e+00	9.547832039839665441e+00	-1.442619402344195834e+00	1.110151009005547849e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	3.419217293212855502e+00	8.421204434104920367e+00	4.651699469713633306e+01	2.675119034605820456e+00	2.026647083936385929e-01	5.817911399475102385e+00	3.885756697467027676e-01	4.576366075685318435e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	3.577831756629756832e+00	6.003642606217193922e+00	2.744692340887372239e+01	1.760987653783127715e+00	5.158562066681786629e-01	4.536361253390513326e+00	8.523079934284513826e+00	6.341182367387166607e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	6.906904476222067935e+00	8.013602347030845507e+00	2.312454033334565651e+01	4.931666078355450900e+00	9.640626692254499197e-01	8.632228194737187721e+00	-4.480016288207210873e-01	1.232032399099097262e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	9.719062823293372233e+00	1.142747356734545194e+00	9.718362540881481104e-01	6.923378479932665641e+00	5.387626197146424545e-01	5.430926793550450604e+00	2.994421718746975714e+00	-5.504587335361464540e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	6.434956368747395850e+00	8.362758006161667979e+00	2.053978711257573408e+01	4.937148063639368090e+00	2.206512042549846786e+00	5.247553446472061012e+00	-3.097211017905178831e+00	6.786587617955034091e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	1.699390647303075097e+00	1.346296226352715397e+00	7.432617462055747026e+00	3.490906311536493334e+00	3.507682174583386381e+00	5.407638581894189223e+00	8.323440823802943367e-01	1.401127972325308946e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.679468301867084179e+00	9.011426596645671694e+00	5.701988470920036889e+01	6.020297521846585731e+00	1.747646265680267064e+01	8.621633706769811667e+00	-9.090406005677563739e-01	2.697935194282798221e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	9.565005868139659029e+00	9.923059051346035275e+00	1.380933111003382407e+01	4.124824230664498437e+00	6.463016097500715595e-01	8.486686821357034560e+00	-8.718114681159404356e+00	4.024720911570514659e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	3.675705749918954268e+00	3.637836140681641517e+00	1.758327988787963037e+01	9.392861141893401822e+00	8.900051554520114205e-01	4.640775468649542823e+00	-1.128868411645485459e+00	1.336368781872161726e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.823260178439514156e+00	2.896969596417338977e+00	3.117922445280335353e+01	9.306376665007954685e+00	8.295938476419904006e+00	4.002403496203687183e+00	1.217981062501062528e+00	1.237628933185074054e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	6.379189834633293366e+00	7.882376575494637549e+00	1.954232295187242130e+01	5.528017611243245533e+00	8.407831030856407484e-01	5.417344995515047223e+00	4.442519559726154199e+00	6.683641359727046449e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	6.615172217277421218e+00	3.275392357307099545e+00	4.713562664716188344e+00	3.947009621458646311e+00	7.259986509943616717e-01	6.148071873528437870e+00	-4.010025473289009490e+00	9.529750123439889364e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	6.837485021544120301e+00	8.798049085307715345e+00	1.230560386736096312e+01	7.633475369485123174e+00	4.651849625360113816e-01	3.145335219398504467e+00	-3.406119828403829874e+00	4.149207996013620914e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.403271836415723950e+00	1.917907404963920870e+00	8.680127321340895818e+00	1.332947433516986191e+00	5.352341694745595957e-01	8.140537592142498724e+00	2.588862225595450539e+00	-1.215605768885397175e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	1.127230968359117069e+00	2.125248787259747640e+00	1.182086088060152917e+01	5.270529857920759120e+00	5.754573238182731920e+00	5.362197620106037732e+00	8.554583270605511935e-02	3.264476407064302421e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	9.688547346414530637e+00	9.813830896784532243e+00	4.005202182440402936e+00	4.029457896361345881e+00	1.716319344976431904e-01	4.013751174444453618e+00	-5.741781030693264398e+00	1.725754472806226261e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	3.256597884804035115e+00	7.070811277787047544e+00	1.816410339317105027e+01	9.287869988344951366e+00	4.232232800510239201e+00	1.965306799881080035e+00	-5.350061026259508301e-01	7.666776768950723131e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	7.087251161939594368e+00	8.613409662681821288e+00	8.706316166668742085e+00	1.113970219528023886e+00	6.298908829804318599e-02	3.152440439344251111e+00	4.724510965911220772e+00	3.330727843557500734e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	7.369759624514654384e+00	3.921185064757184868e+00	3.918363590975523891e+00	5.972009309284979750e+00	8.005782069284876901e-01	9.540226846514896053e+00	-2.219908357045308644e+00	1.354557310943019104e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	6.478474380687670120e+00	7.091518424225902173e+00	6.782123911372816671e+00	7.660799994952963488e+00	2.404265737857036012e+00	3.748223647354433918e+00	-2.735964639612745497e+00	5.610818137198568678e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.812379348171439641e+00	6.336960310121185991e+00	4.593807689134356664e+00	5.363474464953084109e+00	3.805690781185769644e+00	2.515902035110027857e+00	-4.808758295711300867e+00	2.130479320871364024e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.438732851199278961e+00	6.432700475188143585e+00	4.332841515480512662e+00	1.763318006080177414e+00	5.498020650946592314e-01	5.147169498553102684e+00	4.868837597929255878e+01	-2.902632665151123206e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	6.386890060265886682e+00	7.147566966559060653e+00	2.214269903536272821e+01	9.755249448984365301e+00	1.849221307366724076e+00	3.758781920190827019e+00	4.209414940838843933e+00	7.686144618522887129e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	8.786002236102428142e+00	6.176534280225532747e+00	6.808042287221433675e+00	5.655720302784241760e+00	7.551729291274010825e-01	1.324681524910497288e+00	1.138681737182370490e+01	5.336182549635404371e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	9.531083102512100780e+00	4.868382785392086021e+00	4.552480868457086771e+00	6.540475548952832341e+00	2.701986787144348146e-01	3.899765218755016249e+00	-2.736151905522618222e+00	7.677396953785181211e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.953887678999544519e+00	3.489494464307546728e+00	2.539813361780248613e+01	3.136597734037388285e+00	4.872489180369560025e+00	5.903680972379844683e+00	-4.333056936924397640e-01	9.622546169375880254e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	2.392937822376516976e+00	7.917793657969259158e+00	1.961631751358252274e+01	5.351551762940728985e+00	5.222072482347828171e+00	5.965623043525555502e+00	9.247696827562846167e+00	2.888886892760287850e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	9.501554158144141837e+00	3.033992870477800974e+00	6.111012745255291811e+00	4.867104112668835469e+00	1.989201221248253049e+00	4.206367697446640186e+00	-2.488147654255936647e+00	5.923247093282757447e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	7.626455404420627637e+00	7.225889817150408234e+00	1.532027035151823036e+01	1.665082789689029896e+00	3.118798567264234947e-02	5.026633269078810251e+00	-3.395837226122093266e+00	8.344195086049282395e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	8.952618269512283788e+00	3.099790793521424614e+00	1.264856139478124586e+00	1.969286861319243576e+00	5.401911303251077934e-02	9.693650511495025768e+00	-4.222547944045174262e+01	1.817584503676098393e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.978695945485914098e+00	4.748405853900467655e+00	5.180872561642608787e+00	2.817909406003522577e+00	6.631074977152961125e+00	2.234232903033938200e+01	8.534014656161199142e+00	3.935019451219967657e+00	4.403571100953041828e+00	1.717961778253257465e+00	2.721726079062094783e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.574509367356991207e+00	8.921749898635431109e+00	9.184388386575720986e+00	6.290142696644046794e+00	7.721938625526517441e+00	2.189864598375937277e+01	3.157718499449297944e+00	2.934888561302814391e+00	3.325744749014553747e+00	-7.255830281909351198e-01	3.474310198065986555e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.797822290250587152e+00	9.495414618661301986e+00	5.847604564024138973e+00	7.308176630410248009e+00	2.956455326507305692e+00	7.736451725394130285e+00	2.744442455171238304e+00	5.826802496273002507e-01	3.186358209647034645e+00	-1.169361274832528275e-01	1.779294763484180208e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.926089255943110423e+00	5.206938763564465944e+00	5.477501531408452529e+00	7.116881255515516536e+00	1.546400328487710363e+00	2.240520473704725291e+00	5.546870919881317086e+00	1.086375419433662115e+00	5.120184125609817727e+00	-2.869246378071603765e+00	5.653813710830862505e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.565298051510062294e+00	6.525779548991685886e+00	1.951943288278558786e+00	4.687364074478352904e+00	2.179799825979350736e+00	6.066230818528838498e+00	7.912654576366879411e+00	4.357662958325690949e-01	7.845564294701678598e+00	-3.353918015390097374e+00	6.300431323776747661e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.743268891092299988e+00	2.505651586979220191e+00	6.906332478896171523e+00	1.140822508951391923e+00	6.451904915143857444e+00	2.836121766652065546e+01	1.558076371846918162e+00	1.402391203984865387e+00	2.861224731694231416e+00	1.730404689830059795e+01	5.389502785289507614e+01
