G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	Fg	Fc	m2	d2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	1.532084216383831299e+00	3.283383521335048183e+00	1.553598327027576387e+00	5.988512351030881753e+00	1.630255579430110346e+00	2.184714686998110444e+00	2.519921877868721793e+00	5.557221348387527682e-01	8.379172758093508477e+00	-1.583294332288256534e+01	3.780679181696855267e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.625111365120737617e+00	1.027750202429465709e+01	1.531495345311459477e+00	3.558025378258921734e+00	4.168969436956037278e+00	2.688150844352936275e+01	7.512037359079792864e+00	2.726982531294177559e-01	8.473081726082208220e+00	-1.496109754100834799e+00	3.556974537739585429e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.804813728117418137e+00	9.250849097205907867e+00	9.295644825670940747e+00	3.790058239639721105e+00	7.110577969524694453e+00	3.685456015406884944e+01	5.966150321170982984e+00	1.625888729303698321e+00	9.905945853758174380e+00	4.305744544290255327e+00	7.011940077802242399e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.018653258075672863e+00	1.228847758221596420e+00	2.111652366810796266e+00	4.090887737194320195e+00	2.686530565219201971e+00	2.047203092240752031e+00	6.180647212106184618e+00	1.421082993346504120e+00	5.490422809844004881e+00	-1.216366562822438091e+01	1.219021782021303295e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.866973848110053513e+00	7.538050792802163613e+00	5.362582334279530905e+00	6.242337517320528661e+00	7.047475134809385366e+00	1.444246991954731030e+01	2.799617416044436702e+00	9.445375768838742969e-01	5.109025787705923527e+00	-2.489724541978188821e+00	5.757340621666551783e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.424201572952315420e+00	9.290509128127169447e+00	4.700327364338654057e+00	4.423901318327017940e+00	3.195066469951407306e+00	1.514033072109805111e+01	2.474284242211235885e+00	1.331927373904422840e+00	7.534450490693219038e+00	-2.008098317049156201e+00	3.585677056744240332e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.796173143517171944e+00	2.359723228895613367e+00	4.313930555482381912e+00	7.908085778137382782e+00	8.722385974755376026e+00	6.095178158213681918e+00	1.363005141837038359e+00	1.946377835006959656e-01	2.866824121578563478e+00	-4.687251740276374146e-01	3.340047662331161860e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.341759324064843106e+00	6.261905546944643852e+00	8.732859623666460180e+00	4.612599843992571280e+00	9.105513087301417841e+00	2.481449415611201204e+01	3.762747788234055424e+00	1.414026442897321711e+00	5.964941737365100138e+00	4.019474225892291308e+00	5.904705090052669902e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.350609527317827130e+00	9.426174773531482032e+00	1.067969424779148691e+00	1.483007662675307481e+00	3.617311832626667556e+00	4.271096878616493342e+01	6.321340563990581529e+00	1.081180179222770654e+00	6.065417694564368745e+00	-4.026447348301446238e-01	8.422564690251263642e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.076043199927218197e+00	1.212501808027201422e+00	6.905882647281369913e+00	7.888882033648143555e+00	2.942651177831515863e+00	2.549370762399064461e+00	8.788458854486531635e+00	1.831495703179547130e+00	1.745988661020066557e+00	8.206329342428603013e+00	-2.319873658683114215e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.410674727048990995e+00	7.293847046819565527e+00	1.045777388007206632e+01	2.871969338128672611e+00	4.760694972928774860e+00	1.795705263819421305e+01	7.132148095943698252e+00	3.025068993229665271e+00	4.991771862304766216e+00	6.309179311183482852e+00	3.301287795434612349e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.003310010447237222e+00	3.515762780911627416e+00	6.103182545009770088e+00	4.990669964922727075e+00	2.836987975918662475e+00	3.687319992106056432e+00	4.866050251152302941e+00	2.850429401816805264e+00	8.326403741646918988e+00	-7.850528686242752130e+00	1.703425717632931082e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.811886195797741461e+00	9.014916941014439189e+00	8.905306496162474161e+00	7.380204177555448553e+00	6.582515803794859899e+00	1.922126494760363613e+01	9.866703841146275522e+00	3.523397010187248490e+00	8.230597134974299678e+00	-3.020283743056023873e+00	1.510120363981314426e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.817906086001858768e+00	9.601261818863479292e+00	8.759562856629943273e-01	4.029431206353923045e+00	9.017059733655152343e+00	4.232270057234321570e+01	7.035046061009993856e+00	5.709606591712076407e-01	1.884851065847532592e+00	-1.279073592229856282e-01	1.548026758094023592e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.281860003485584265e+00	9.518963258936555150e+00	4.970817869371346731e+00	1.485902333311669654e+00	7.086203991138453340e+00	8.886172859268184254e+01	9.125842429833239677e+00	5.682878799900781708e+00	2.375168334364131439e+00	2.274300470486913195e+00	4.055833537728961602e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.867952767255024682e+00	4.857620396051355982e+00	4.027494151236781228e+00	4.401392170379690327e+00	8.466591739488311674e+00	1.672300198520131431e+01	6.101137406116681206e+00	7.879715802637712319e-01	3.692909238488069068e+00	2.325218326525616330e+00	4.570443041111904847e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.424172140430902012e+00	8.640441361246349317e+00	7.499816520290711885e+00	9.269095611981155614e+00	4.359956689133335672e+00	7.832938670551435223e+00	3.210636157081292019e+00	8.567087640135017113e-01	8.653006042073826620e+00	-7.199967621491721204e+00	3.229127598419497644e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.275989421749311070e+00	8.625375224786010264e+00	9.737579458817943845e+00	6.640395580314017110e+00	2.651338681659698882e+00	6.380749697810904841e+00	8.868191052947627107e-01	5.362241234672489032e-01	2.300493357028746466e+00	4.729174823993131049e+00	1.071453881660030838e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.090040611206680943e+00	4.204208217204424614e+00	3.427699804561560093e+00	6.998291183589441466e+00	7.496265209045424704e+00	7.677071242550235652e+00	7.933236265190526382e+00	5.991286260878043723e-01	7.306989092113763462e+00	-8.197232871612191829e+00	2.405159651700422785e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.450864397655884597e+00	8.373289272254442750e+00	6.667175680574610297e+00	6.879107972620610134e+00	3.485470484714452866e+00	1.088294668494602391e+01	2.387140258478972932e+00	1.728567617667874590e+00	2.026471218880895986e+00	-3.550385791464565344e-01	1.425586359586933405e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.190002610328684263e+00	9.865112690724702205e-01	2.080481926744178089e+00	3.164143151964692535e+00	6.887007376746153042e+00	8.255888441603238093e+00	3.920001471270863735e+00	5.415779574292077791e-01	6.745430254744933407e+00	-3.323884363507499384e-01	3.399898357845365382e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.331305556250175215e+00	6.308110344777782430e+00	6.374342915361209450e+00	4.702981614851895031e+00	3.359153361264584081e+00	1.032975534459241551e+01	5.818134589261449108e+00	2.754558522283901745e+00	4.456597798928926046e+00	-7.198921188334435062e-01	1.968137990469361753e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.753376767422203164e+00	2.912483876008885364e+00	5.006103477974386706e+00	7.475667372071947980e+00	1.684744883400836724e+00	2.021559269395802882e+00	6.535307177237422493e+00	2.558202345120417220e+00	7.674382401629590511e+00	-1.779612612576874753e+01	5.356578481308783921e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.204630784467934035e+00	2.238694735082243703e+00	1.003796721628612509e+01	1.922004553063659138e+00	9.879035852045948474e+00	2.160912523494442894e+01	6.750499157995582422e+00	3.269832861254071243e+00	2.758988056755507845e+00	4.175397742953779812e+01	1.718611789352832204e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.384027952149619267e+00	1.598587812094257377e+00	6.266650256059076440e+00	4.045122808316548024e+00	2.230172753968803878e+00	1.927967132194752908e+00	2.920888851534932051e+00	7.514634618540021460e-01	6.732262101213214223e+00	2.311749066340865610e+01	-2.202080968842054745e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.167725386417284739e+00	6.512633766148575809e+00	4.179178445303549871e+00	3.227623688872825802e+00	9.693837620936841759e+00	4.185578174585373290e+01	4.608418695292466616e+00	6.992911326098751879e-01	2.840335042406333610e+00	3.225775418505363312e+00	7.381731445495755395e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.659136921691096056e+00	5.085728772882400328e+00	2.262866266750044542e+00	5.127939776766208269e+00	9.714365676287282980e+00	1.628780413875321642e+01	6.588432049632897858e+00	8.063116510727417197e-01	7.121110378683081166e+00	-7.072481231805986646e+00	1.332981256620282693e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.152374886808863241e+00	7.562500398185023620e+00	2.656726708597664910e+00	1.018492147249027369e+01	7.696221813905104625e+00	1.252233596955595551e+01	9.618875255361013288e+00	1.324420032992539520e+00	8.937044520647843271e+00	-1.098166865638259360e+01	4.643932707588863877e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.914370210217256840e+00	1.613016383155475353e+00	3.092176481671587762e+00	1.510078140171271066e+00	6.401660408614637809e+00	1.245344419547525661e+01	7.200602984151688979e+00	1.915112568164466511e+00	1.892064613313665156e+00	1.147892797435036449e+01	4.284275165951553532e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.766453548694291165e+00	3.408857852830927460e+00	3.309289071729344833e+00	5.478644689392785594e+00	6.226968607260309874e+00	7.819965654486519036e+00	9.441149450839889212e+00	1.064477173331715987e+00	9.413418989554289240e+00	-8.784276289697020346e+00	2.195537125998065164e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.255753029684399280e+00	5.448040283598116318e+00	8.826634599051129015e+00	2.769904959005029088e+00	8.826161654139564661e+00	4.000300463391540973e+01	8.020477316934568890e+00	1.241307466059465625e+01	6.197162018185649046e+00	2.704695223897435330e-01	3.369213871782800851e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.673461874753486178e+00	8.090932161386968247e+00	6.179154211103921490e+00	9.831693659966154186e+00	3.844458147275942039e+00	5.123640252354265456e+00	6.229504545584211073e+00	9.200571377033153198e-01	2.070494271681770471e+00	1.495431150912652551e+00	1.861524284173406585e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.696131603163032464e+00	3.962281203957398912e+00	5.354045751077833870e+00	2.207785211417533588e+00	5.139528363428413016e+00	2.017008919725760308e+01	2.896548561495965401e+00	5.771736585555628629e+00	4.928804447431676117e+00	-5.988476821918432558e-01	9.494519059191231847e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.310834835464888215e+00	6.828320905401949581e+00	1.681720075786860669e+00	5.193697404257903827e+00	6.249428457723445796e+00	1.916000271991462611e+01	6.909051494504632629e+00	2.596911311823272284e-01	2.037595397504915251e+00	1.107184056591285382e+00	2.143606757738186985e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.364298358619511209e+00	9.039844863386923279e+00	8.158982768322060153e+00	7.686179145384825162e+00	4.172456522359172304e+00	1.142064884588413776e+01	6.848359330048314320e+00	2.234368192821381882e+00	7.441438622406213454e+00	-2.978680632717087828e+00	1.203814270018550303e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.118314836631554954e+00	6.212889630873195124e+00	7.716948233970533977e+00	7.018291814787835925e+00	4.604935507535500072e+00	9.091894720995142620e+00	6.180252542767171064e+00	8.738562389914998896e-01	7.922688646986891570e+00	-8.000983725981547501e-01	8.043562292436644157e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.733033643467190466e+00	2.399998379592704900e+00	1.499761164377568567e+00	4.822595097519318585e+00	4.087634161695834045e+00	5.626431128814196825e+00	5.118646198702320405e+00	3.261389356662579564e-01	1.857161429976704303e+00	-1.050255825264016618e+00	2.424264446899979220e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.606255834078528899e+00	1.191729403056595693e+00	7.596958048945920972e+00	4.184099390733719837e+00	6.470661204093172358e+00	3.097135483986856119e+00	5.691916525072168831e+00	1.536157786453290708e+00	5.629763878349967499e+00	1.556921698951011734e+01	-9.577126430362451970e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.440290851274251160e+00	8.682360657136570126e+00	6.003301415380132511e+00	4.921494388277036336e+00	8.669900771284231311e+00	3.220544210157511600e+01	4.237326049739530198e+00	6.840293422490945074e-01	8.448113622818429036e+00	-3.677120462732358375e-01	8.324707049466549336e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.905462260259675134e+00	8.402305428837103518e-01	1.458775568749937523e+00	3.325228392815725798e+00	2.483237354579911127e+00	1.280906347507654974e+00	5.355948924646757980e+00	1.207055161828323175e+00	9.815823424605060410e+00	-2.284665313547740695e+01	3.349634478852600523e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.783485707359398376e+00	9.102645893392246279e+00	5.091514450766682742e+00	2.737274561995753697e+00	9.170253265964085188e+00	5.921694312532251558e+01	3.065941767629167369e+00	5.131006775278480481e-01	6.301704360592347953e+00	3.810790005814025161e+00	9.825526440071037371e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.186474239955781940e+00	5.322175267689741140e+00	5.236698136014310556e+00	4.976217885576954991e+00	6.970646032328041031e+00	1.454894805697137983e+01	7.795992838377163281e+00	1.122570570917354349e+00	9.263796441573834528e+00	-1.442513358405515644e+00	1.072629896506405061e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.693488648749379877e+00	9.623223977230791704e+00	2.323774871752842142e+00	3.564971347928372225e+00	8.298888971900998612e+00	4.568650200789848270e+01	2.604307970644240910e+00	1.462876643415974842e-01	5.468336534282636663e+00	3.896504992390746325e-01	4.704337899224252340e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.040699700169909647e+00	7.796808261048296274e+00	9.763978203287885904e+00	4.493410105618892203e+00	6.310989179239069991e+00	2.657799988608695330e+01	1.377077082203259639e+00	5.067301277675057003e-01	4.575661211736016476e+00	8.523614438267120619e+00	6.883548253554307905e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.149485051864244767e+00	1.001870480208697600e+01	9.342950866904526919e+00	6.850556141813902045e+00	8.342170175777512853e+00	2.166737055180845672e+01	4.210295302769073267e+00	1.131893734489144432e+00	8.068385247773472102e+00	-4.489122480613312871e-01	1.203197712202355376e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.703160008347685661e+00	4.416198570829665826e+00	7.329365417589176701e+00	9.839166082311308514e+00	1.098890135757879749e+00	5.632335625495898945e-02	7.025287995493320281e+00	6.976422613898587421e-01	5.613478174989817937e+00	2.993937201889389943e+00	-5.190522474554072829e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.962649106364594553e+00	7.810695816669177560e+00	5.153217866640175338e+00	6.284453564608912579e+00	8.415282487620268981e+00	2.136508137167793464e+01	4.890676229022903776e+00	2.302575757345192820e+00	5.277879321142725288e+00	-3.098318555167076216e+00	5.921670334297253646e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.827233480867262561e+00	5.087442581920512907e+00	5.053618017804048179e+00	1.346011384770297248e+00	1.144036915390202358e+00	6.848620696747275360e+00	3.107550350708504272e+00	3.531872081900159444e+00	5.512710306646278369e+00	8.297891692215465520e-01	9.611677442274412897e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.290157865565603190e+00	5.852355596665086424e+00	7.331663777417998240e+00	1.797786628202168169e+00	8.543531279225874187e+00	5.562903654851254487e+01	5.881828818829840877e+00	1.752808731854114299e+01	8.538496799716359220e+00	-9.118929753736657595e-01	3.163003702657142924e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.035463685191217564e+00	6.713521243213918410e+00	5.524477506629752455e+00	9.570438678048484249e+00	1.041471402222225429e+01	1.339022232999203865e+01	4.244217665068358514e+00	6.866413841765822701e-01	8.556835357476369808e+00	-8.717356191506299368e+00	3.992164519719963778e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.246914239154209625e+00	9.013684586772702900e+00	1.898619008660248797e+00	3.029922100762759030e+00	3.014083861488469740e+00	1.799753212096467792e+01	9.294822435586462817e+00	8.696638572055512828e-01	4.760123889940320652e+00	-1.130570848585218391e+00	1.725952259970500791e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.415154070259734276e+00	1.015179565124902084e+01	5.825019635011996044e+00	2.264387364560245697e+00	2.392880681562613354e+00	2.971224890048690170e+01	9.249306237869799219e+00	8.254519339361651831e+00	4.054102901618027666e+00	1.219101199603048968e+00	1.852756736974984264e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.302123512347550971e+00	8.065897155131123597e+00	8.585651530646316587e+00	6.503989846728643442e+00	8.377516725294817945e+00	2.030395874149534663e+01	5.412046148629725550e+00	9.585834896706701969e-01	5.061500222710303198e+00	4.441324660268211488e+00	6.076483350990048393e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.824127055627659644e+00	4.881523645929418898e+00	5.357693396494784821e+00	6.632840217765452628e+00	3.281762232181450578e+00	3.557171849358844451e+00	3.791225222906963843e+00	5.953131764006990290e-01	6.201736279094426152e+00	-4.012557880120046327e+00	9.253313236449956491e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.926201162042247006e+00	4.646439034519855404e+00	1.404737188799481951e+00	6.722327420597033587e+00	8.483421457887825312e+00	1.200457755250661407e+01	7.470885345517468856e+00	6.171869680607879882e-01	3.649292859601466432e+00	-3.406918142889028722e+00	4.782798336797846162e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.171941822182081872e+00	7.168889449885923248e+00	8.637743955643378158e+00	3.516318708981121421e+00	2.111515885590375508e+00	8.306136984042463922e+00	1.159056367572687929e+00	5.077561963735486295e-01	8.211115744715604237e+00	2.593104462372775032e+00	-1.186442614115651040e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.865016833596065071e+00	2.762328445681978994e+00	2.906031298917735040e+00	1.258174947898037965e+00	2.344135824217969510e+00	1.137646596252131381e+01	5.066327165645374997e+00	5.619849227660817625e+00	5.415622506001228409e+00	8.534842623127010530e-02	5.305653579585912993e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.453627094943836795e+00	2.656941053104834971e+00	3.207677386975014144e+00	9.793763493201092629e+00	9.449410535982885051e+00	3.988729978893271966e+00	3.747857465722367554e+00	1.123094782379120277e-01	4.430722987701886773e+00	-5.740501305308035818e+00	1.730446498210873472e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.721741291555122011e+00	4.281293890205681407e+00	2.622048894170690758e+00	3.547109775320430369e+00	6.919431029697859614e+00	1.880480454629677922e+01	9.180664456194961076e+00	4.143887526901218976e+00	1.758589726706075940e+00	-5.346361076247259092e-01	1.198656339913398128e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.021306964498387160e+01	3.516812146434252551e+00	4.240397146169194720e+00	7.434826063613837022e+00	8.860628298496035171e+00	8.693866231418146739e+00	9.324892678730463125e-01	3.757691062309123642e-03	3.391588951786173034e+00	4.721739995633907228e+00	3.561806759075500395e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.037448013421885307e+00	4.018177395061699464e+00	7.836925431999486769e+00	7.902520240647482375e+00	3.696482247888437378e+00	3.417180670712207657e+00	5.681357278786969722e+00	7.366774084342696538e-01	9.399333593537249953e+00	-2.217109909212926944e+00	1.359842207818036570e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.786623225788839253e+00	2.894002188576797696e+00	5.783010845776598963e+00	6.263559704541828310e+00	7.165200309218814567e+00	7.145339047941847710e+00	7.876096959517334462e+00	2.338644631353829606e+00	4.041435872713496913e+00	-2.736432454303552753e+00	4.616752901220871053e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.112964692321331883e+00	1.541034815433691918e+00	2.868328081726966516e+00	3.660959253320110740e+00	6.736220337542667913e+00	4.754336506355592462e+00	5.703285055635313405e+00	3.777370017892050846e+00	2.736793901667855966e+00	-4.811293895288798694e+00	2.441792411653293726e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.850520596065440060e+00	1.182336975254061562e+00	8.718235290756089384e+00	3.537627013438881640e+00	5.776764068180731293e+00	3.799513649009803817e+00	1.768599077999247093e+00	5.421135301423534170e-01	5.033919813447236713e+00	4.868736392342682251e+01	-2.866945821691357423e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.154044908941311398e+00	1.001746174181493743e+01	8.689345275826692472e+00	6.168138974382848971e+00	7.049854049129619327e+00	2.218127343896372849e+01	9.770386650184521571e+00	1.930040048977814005e+00	3.691451195147810171e+00	4.209062497799121338e+00	7.111043791397925418e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.662094874432349378e+00	4.756383175123432672e+00	8.447912694897851793e+00	8.627583319595926170e+00	6.249488442688763357e+00	6.208001813400114699e+00	5.472117337143924232e+00	7.271331126044182636e-01	1.582387211507692903e+00	1.138831461930747757e+01	4.787196123469993125e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.249769212191012002e+00	4.190602586040531818e+00	3.568264782556230141e+00	9.649233367004244499e+00	4.373501337748299633e+00	3.856431371334166691e+00	6.820372525930923580e+00	3.053631576204032250e-01	3.403644766252895693e+00	-2.737536320782748778e+00	7.927114865588129078e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.517429928159989005e+00	6.887937543042962574e+00	4.999472490446192907e+00	2.196982133532608295e+00	3.339065967420057568e+00	2.603375381595682114e+01	3.606286798487668754e+00	4.867164489206672329e+00	5.776777773195581389e+00	-4.281640784212291106e-01	1.041486057175396596e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.215148587883495779e+00	2.746241494781428649e+00	8.918613143906684471e+00	2.738811361494147611e+00	8.201698464975475389e+00	1.997093119125726446e+01	5.306552645256384260e+00	5.274564153431295921e+00	6.134158067101798117e+00	9.245930843494976514e+00	1.958322513652245789e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.609568250744965345e+00	9.548824444496808894e+00	8.057588164293703059e+00	9.450491623256096929e+00	2.844633473871043261e+00	6.723501100265734109e+00	4.719307943745675082e+00	1.995629553270812817e+00	4.125228644233994935e+00	-2.486875679579862108e+00	5.519202567190515651e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.162842880980445415e+00	7.644254011423112338e+00	1.348266105424491768e+00	7.754178103654859378e+00	6.826936321626067006e+00	1.582382206329376828e+01	1.767732325603216914e+00	-3.526654754223651489e-02	5.062406162908073881e+00	-3.399718738173903354e+00	8.488011779428708792e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.911078858933848323e+00	1.457717036601436478e+00	1.071514504447774296e+00	9.012651358145152614e+00	3.407974501397186717e+00	5.359474502541343721e-01	1.990810128354701725e+00	-4.180609990241601626e-02	9.134490701012527580e+00	-4.222575613550153406e+01	1.820994317197350483e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.154551262915029852e+00	4.795924118729294250e+00	4.945572299927255777e+00	2.828473028994598515e+00	6.749030408375221057e+00	2.314422525775842132e+01	8.400055521613905896e+00	3.954995831795951933e+00	4.163727676314441517e+00	1.718746215480405626e+00	2.436947728459374574e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.682113189120084451e+00	8.876550962149396540e+00	8.941053715361524823e+00	6.067404641724893466e+00	7.704951568368648473e+00	2.165314065972733459e+01	3.287632837249149897e+00	3.064726331778370838e+00	3.508844957676098275e+00	-7.277985628686075570e-01	3.419152527131485186e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.218984662353020276e+00	9.555502582647998011e+00	5.643389003288538319e+00	7.054958563225564916e+00	2.941628242182539932e+00	8.465790224951176057e+00	3.011969534012035155e+00	5.565831736929542917e-01	2.986937671286993279e+00	-1.140455517045307204e-01	1.363508821678662031e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.708801489138652929e+00	5.194084390156672448e+00	5.815138854918110667e+00	7.301455013677045081e+00	1.819539762489491341e+00	2.150452290533047872e+00	5.328645984331298102e+00	1.014665671624784826e+00	4.765626824792597915e+00	-2.868467569578966980e+00	6.283829951057361995e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.319339985428775286e+00	7.221368115926097175e+00	1.908160802909634635e+00	4.447947021569931714e+00	2.258977712115775915e+00	6.332271599763086734e+00	8.616027030116764962e+00	4.102166385201040377e-01	8.124427159567783718e+00	-3.354554586800840177e+00	6.362394531039021217e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.025280893575921226e+00	2.538558792367747063e+00	6.793068832122894918e+00	6.575975946386181104e-01	6.629803496316989175e+00	2.865679507228765743e+01	1.137018808968226935e+00	1.345461443321397610e+00	2.994154038668944473e+00	1.730485873037920896e+01	5.061902234710819215e+01
