G	c	dx1dt	d2x1dt2	d1	d2	Fc	m1	p	m2	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	9.327638277009413503e-01	3.439877763581683290e+00	6.857528693977256173e-01	1.511011696410694105e+00	-1.596114577680093483e+01	6.336504976063809025e+00	6.423013980002213685e+00	2.790019203698599348e-01	1.769306504835703731e+00	8.815388130108474797e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.488378644421809227e+00	1.002116795968727914e+01	5.164802872251583743e-01	1.306068481439947915e+00	5.118703162910341575e+02	1.700889158741903984e+01	4.121003130832868955e+00	5.100461663857098671e+01	4.195476925791842504e+00	4.010985713365372067e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.035807619828386095e+00	9.358141489846916627e+00	9.199918023598925743e+00	9.797430348949088597e+00	2.128789741493246311e+03	8.409752234973255725e+01	2.422538112006163757e+00	1.556859907998124299e+02	7.057657850638949348e+00	4.254628885597767076e+05
1.000000000000000000e+00	1.000000000000000000e+00	3.458643795575384594e+00	9.984377301905111857e-01	2.548211281111366855e+00	4.280352653359479120e+00	-3.509272855054183538e+01	7.750959331309530853e+00	4.658173609951928640e+00	2.512295026252128238e+01	2.061047695310419314e+00	2.228528438342774280e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.719465965872584601e+00	8.454612728478133832e+00	6.462827024719026703e+00	6.487492032273181053e+00	3.134043766241489948e+02	2.392975418425172762e+01	7.482934502103534946e+00	1.882128553885759459e+01	6.964742643624077800e+00	1.025023719742544563e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.455790787414014353e+00	9.380757448223317141e+00	5.035010705667738229e+00	4.630431515659881647e+00	2.990366439185323202e+02	1.221241831669809308e+01	4.144820636217033893e+00	2.566503382146310841e+01	3.846838234365892006e+00	6.050732891804558676e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.586332020431109324e+00	2.841552619601009244e+00	5.211313778247688155e+00	4.651898134907956006e+00	1.193564276651319176e+02	1.600840355859773467e+01	8.108657630046442577e+00	2.131995439854937757e+01	9.516541912357485700e+00	-4.236621155732858824e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.035735152287427852e+00	6.291931382090279357e+00	9.850038282899820530e+00	8.863717372768672220e+00	1.026496181906328957e+03	5.324023217972669642e+01	5.332985169800968706e+00	9.983015777547258551e+01	8.316840227122739293e+00	6.158398353310561652e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.344891405100093529e+00	8.787433667055543296e+00	1.603951937218651924e+00	1.876284502637783458e+00	1.009452332420190146e+02	7.462863182547326169e+00	1.735135794174763157e+00	3.602043015891900524e+01	3.467023114337043133e+00	-2.476316365334340844e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.472364759460242034e+00	1.333786336789246407e+00	7.232862165634744045e+00	7.322924082772784615e+00	9.147387543590456005e+01	3.057241817878311352e+01	8.494612286043881966e+00	3.746171689708015862e+01	3.748343679887016222e+00	1.222013767891580210e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.328684010070051436e+00	7.097513783917300145e+00	1.034976947073485576e+01	8.615804712235798135e+00	1.373214875218537600e+03	6.302623208991678183e+01	3.578692597311753598e+00	1.452558181559530510e+02	4.828197088910402890e+00	2.711787975983393262e+05
1.000000000000000000e+00	1.000000000000000000e+00	2.154589694155054858e+00	3.486911667354088973e+00	4.819559956203812945e+00	5.376234321112033143e+00	1.332846707336564975e+02	8.955723784994063408e+00	4.866661340988736484e+00	1.718427034287752875e+01	3.183360950205351259e+00	-1.855430492925262297e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.476897623500960322e+00	9.495895066675473117e+00	9.166331390123247047e+00	8.353537551311234211e+00	8.768493984131052912e+02	3.237793596217929348e+01	6.810877739036116374e+00	3.845499510040505697e+01	7.057191965003517531e+00	1.471012041203526314e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.532380885306380947e+00	9.230137763173095422e+00	4.441324374318156298e-01	2.494295053755904323e+00	1.522211429329211114e+02	1.071442056818323607e+01	4.085768956305309452e+00	2.233621625407948841e+01	8.729511809634749042e+00	7.878926670152843599e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.690982797126163284e+00	8.828155837352511526e+00	5.135279275970630941e+00	5.454301474766983127e+00	6.614666917097877104e+02	2.254264986259416403e+01	2.530697353090179291e+00	1.319218452734532150e+02	7.213566098520562520e+00	7.310857981614010350e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.276131273463555260e+00	5.547601730868889192e+00	2.931291789616641719e+00	2.998084403964384581e+00	4.581451836767747068e+02	2.440157666027894834e+01	3.876735043911857304e+00	4.758386698404949300e+01	8.105744315159707725e+00	2.680712842097815155e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.002324779185666870e+00	8.462640607673350246e+00	9.244735920849803890e+00	7.741842753669100574e+00	5.781954590604840405e+02	1.838144519289442869e+01	9.833973713331118915e+00	2.263364441684295159e+01	5.052837988365921795e+00	-6.599040598991187835e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.035500184564738468e+00	8.409006971311997702e+00	9.545693232152457242e+00	1.094836889831501914e+01	1.348954425934244682e+03	5.635256761188944097e+01	6.949354613036145878e+00	6.918637653359414230e+01	1.751647520065391817e+00	2.244991450085170509e+05
1.000000000000000000e+00	1.000000000000000000e+00	6.025010979341048234e+00	2.798884697420530365e+00	3.367500593263891506e+00	4.127031298554285854e+00	2.236913478806470721e+02	2.173803081239111634e+01	7.841691980800009176e+00	2.222449423590117590e+01	8.361712815956737543e+00	2.249297010823665914e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.117284369258245924e+00	8.996017221399226216e+00	6.665453847403158605e+00	8.399359861768497026e+00	2.224866876654572252e+02	9.187046057547190614e+00	7.590725958805273343e+00	1.048116487091139248e+01	3.756248958453213493e+00	-2.589802488470781100e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.657089299212261224e+00	1.624587090056223371e+00	2.512963114355668548e+00	4.214251293719258662e+00	1.712523104589159857e+02	2.509205754084095119e+01	2.290583137186307017e+00	7.816336681951698040e+01	7.339870227093514998e+00	-4.698634977577769860e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.585306616990700412e+00	6.760338603190353624e+00	5.399686342675674489e+00	6.006929281542210397e+00	3.095716850784692724e+02	1.952964504893202147e+01	4.454160398118723663e+00	2.728833441766846590e+01	3.346049958974181671e+00	5.416434750776977125e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.515610883046821566e-01	3.285554815087076808e+00	4.468538484559567259e+00	5.174717913993760021e+00	2.085607353784922680e+01	1.084343344278370580e+01	7.477186639289234549e+00	1.395967444559692439e+01	1.471586204044111668e+00	3.187970771089216942e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.441711884998021276e+00	1.241751506167685370e+00	8.544607881852119391e+00	1.072149611999976315e+01	5.422693353598277781e+02	1.093998948453869815e+02	1.650240773157977570e+00	4.245337383142371550e+02	1.067269796901782009e+01	2.572371703919722349e+05
1.000000000000000000e+00	1.000000000000000000e+00	9.547941986678132764e+00	1.819974500629050640e+00	6.777930726154832719e+00	8.223006930824325877e+00	2.994752709960252446e+02	7.296660706692549070e+01	3.284979855192640574e+00	1.743895896939366423e+02	2.810470658403295907e+00	2.077687794912122190e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.833502421068059718e+00	6.927728525606230647e+00	3.911082202977647970e+00	4.480581337559315536e+00	7.662857255936986576e+02	3.565296150829175303e+01	3.674751034066342292e+00	8.027833442487343518e+01	9.863678467540719197e+00	5.315413071894896711e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.769330244987998402e+00	3.523222266199056207e+00	3.094544186240903549e+00	2.303546807315892675e+00	1.169687415378626412e+02	1.329748745185234071e+01	4.427282616905021229e+00	2.685523621060816168e+01	1.074610514869944033e+01	-2.585247838222564042e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.246171586959445410e+00	7.801085564791098825e+00	1.674250604291478872e+00	3.385007543365083471e+00	1.103154630115924135e+02	6.215087477090742496e+00	9.438540548895899107e+00	1.559458220267863915e+01	8.678027221265320890e+00	1.508427840018563529e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.200905084334322304e+00	2.510861411080440142e+00	3.843021803632681532e+00	4.606160908661022901e+00	9.261387778486060540e+01	2.760879104828403996e+01	1.179546703795772533e+00	1.468477528007439616e+02	6.496067390076255776e+00	2.541143304317817820e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.023433791795166137e+00	4.668381016999713751e+00	4.126846767243035785e+00	3.711432519766480365e+00	1.792284910664904487e+02	2.057289789717849260e+01	5.934985082494165454e+00	1.806368739319444217e+01	4.969063509381723698e+00	2.653226783729027829e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.438733455619419122e+00	6.201530593486501708e+00	9.360683256054310064e+00	8.534701633296160495e+00	3.124942727709394035e+02	2.017576479908030507e+01	2.579761942599157365e+00	6.448001569579227521e+01	8.853120266669392890e+00	-2.701095052327211306e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.289293380678567580e+00	8.099692084099936906e+00	6.180651982974110226e+00	6.143936969620724220e+00	7.134244680265435363e+02	2.849633188168407827e+01	9.605463373134723426e+00	3.000353412654629182e+01	4.358539872867130960e+00	4.588623332481295074e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.265098166606498653e+00	3.748862979877247259e+00	5.523772783820326993e+00	6.512638437422198834e+00	8.367824679130491461e+01	6.024934615691570627e+00	1.563990452880900106e+00	3.608383100109278274e+01	5.541749145922581832e+00	-1.159461872940391004e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.415089595813880052e+00	6.129832957537563409e+00	2.737519965753214990e+00	1.863736278532359902e+00	3.422017617177348825e+02	2.206162750086372526e+01	3.764074330018631898e+00	3.253480467023253908e+01	7.431839559203316625e+00	2.110150691635186377e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.440345027458473925e+00	8.823742958904855271e+00	8.304238872247021064e+00	8.219990715370943946e+00	6.994689943691272447e+02	3.457140913254600179e+01	8.524175319263589401e+00	3.033567018180633923e+01	4.374816388688886448e+00	2.522620027126322384e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.669754154862743256e+00	7.048194718658846725e+00	7.654804030992360175e+00	7.521383220754101373e+00	1.148515351730573229e+03	5.666832800474016096e+01	7.184690712885450026e+00	5.690330366633211412e+01	4.783526698631015428e+00	7.709486321014001442e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.364822884295458394e+00	4.110875963893885654e+00	1.584859168669470186e+00	2.225194349450231091e+00	7.269112033684454843e+01	6.736162143713652739e+00	6.271849050078426302e+00	1.637367072444535410e+01	3.921937200943937274e+00	8.201666653157584733e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.111936717598662305e+00	7.653857625277669108e-01	6.878306551178747341e+00	9.832722880139275645e+00	1.538567838607315537e+02	4.886854806728261735e+01	4.537058502793390957e+00	9.087586401158475269e+01	6.209478296373228901e+00	7.462710702965616292e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.960095083349450817e+00	7.721032796846349910e+00	6.045371809131016683e+00	5.418588943273263681e+00	9.052703614628867399e+02	3.883162673139668897e+01	5.568754644131400866e+00	6.261076848019413177e+01	9.073192835411093782e+00	2.130504779589621103e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.539075652162808616e+00	8.960912277876338372e-01	2.145145342061543392e+00	3.550964743206836971e+00	5.360782965212214179e+01	1.159732248116410069e+00	3.916298332882994782e+00	1.292324266392508214e+01	3.702898653800463791e+00	-6.866059908725544119e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.141577058558866042e+00	9.375198801756424061e+00	4.610734868854859059e+00	5.182695394358390217e+00	1.267673799879316448e+03	4.939576001224241253e+01	2.933807197326320448e+00	1.426352909301758984e+02	1.041360329267962825e+01	1.921745782951064175e+05
1.000000000000000000e+00	1.000000000000000000e+00	7.289883186266433057e+00	6.913274341780928367e+00	5.616328913746351681e+00	5.571969098629478978e+00	7.232490530456497027e+02	5.014853253867175198e+01	5.023822805971004613e+00	6.746297488828632538e+01	8.109561295493421085e+00	4.319046229439996387e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.745121321598906761e+00	1.018040561669253030e+01	1.261179168753013169e+00	3.632118425509297754e+00	6.197634114511715779e+02	2.653428553511827559e+01	2.888003680305686771e+00	6.333361570484262160e+01	8.773903906144544962e+00	5.044635048664116766e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.826528990572274580e+00	8.904073301509569660e+00	8.931976300060229690e+00	9.804498956285808475e+00	2.152118898347534014e+03	8.584001538291767019e+01	4.193264110540301459e+00	2.010198113571355805e+02	5.819309422271565779e+00	6.127294007649393752e+05
1.000000000000000000e+00	1.000000000000000000e+00	6.303827382232936039e+00	9.508783333648128888e+00	8.397247968725439549e+00	8.299095982802036531e+00	1.610788261001355067e+03	5.254262267354315696e+01	7.054277450916098147e+00	7.059234156692221518e+01	8.138696008927208680e+00	8.015587751720416418e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.934413941920126945e+00	3.699454638645144122e+00	7.218510210299947438e+00	8.038476595055929153e+00	8.698613555400912674e+02	7.249480719800683914e+01	1.005057114866788659e+01	4.725681588153116763e+01	1.502705450994842540e+00	3.805704154716713820e+05
1.000000000000000000e+00	1.000000000000000000e+00	1.996782912744270444e+00	7.168238680921012573e+00	5.640665362169762886e+00	5.905426175882960926e+00	2.148063028573932343e+02	9.979760450198476462e+00	6.873721096630037053e+00	2.076321464308193399e+01	8.438994691349593680e+00	-2.845510115804955603e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.130988053891295753e+00	4.247161478181446626e+00	4.751621784412628280e+00	4.535131235639696001e+00	2.194981779038735112e+02	1.348827255964155647e+01	1.885517500418497194e+00	6.270200172480544865e+01	8.635107246212756493e-01	2.052562091272569160e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.581654588360181357e+00	5.827407413661931379e+00	7.171615620705980909e+00	6.515202570044387187e+00	1.742978035415934528e+02	1.140266313670336373e+01	1.424818314161706123e+00	4.454626147764469124e+01	8.757368961721907041e+00	-6.037426548320490838e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.830024116312223725e+00	7.551276692906391474e+00	5.820219088732237367e+00	6.457374456338593305e+00	5.166614660886517640e+02	2.492999992272789811e+01	1.011102285743847418e+01	2.224842456701575699e+01	1.040048268525286801e+01	-8.410384324349628514e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.714167319459944938e+00	9.055310669324187600e+00	1.783945770456990987e+00	1.766225988939350344e+00	1.391396748576416087e+02	8.321577136399213259e+00	3.568331129028627036e+00	1.517529230348695002e+01	3.512339554936198649e+00	-2.320927069013442178e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.169418455435246695e+00	9.714823456527588164e+00	5.806835763792378202e+00	5.531575686534124792e+00	6.172626846661877380e+02	1.568715453947517346e+01	1.877631413232567326e+00	9.005641647113534987e+01	2.906034016305214074e+00	6.608204122679590364e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.917092581902426929e+00	7.321025090065794494e+00	7.976569108113012341e+00	9.147492184851572006e+00	1.563843973161352324e+03	6.862920272283115253e+01	6.779751748360650865e+00	9.385708836303911085e+01	7.845554553709209067e+00	1.559092368941074237e+05
1.000000000000000000e+00	1.000000000000000000e+00	3.792600489916573725e+00	4.697307106325967929e+00	4.936930515916174933e+00	5.196072895404103775e+00	3.108402959575331010e+02	2.583091392380733708e+01	6.580919894210134125e+00	2.305559511898657021e+01	2.791260731431028042e+00	1.288229223502922468e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.726237338408253663e+00	4.905215359692853383e+00	1.798978512239631344e+00	2.139239014194861177e+00	4.672235115281634421e+01	8.479434294899498070e+00	5.852474086843898249e+00	6.522850847724850354e+00	8.696771177108480799e+00	1.136667131026823699e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.477357788524040316e+00	6.824310929085202204e+00	9.077075533010333430e+00	9.046887865499998682e+00	1.017676304894853274e+03	5.031463983693879527e+01	3.969927332980072610e+00	1.141659765261048705e+02	1.676212654886337194e+00	3.894191997764366097e+05
1.000000000000000000e+00	1.000000000000000000e+00	1.979643905378211555e+00	3.661624051743908037e+00	3.478637207192899261e+00	3.242834236928060498e+00	1.488610473757801600e+01	5.901770151231264805e+00	1.815336249412274672e+00	6.164049487555291051e+01	1.756772995488864009e+00	-9.192215762695068406e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.633798618326496310e+00	1.758437061542641899e+00	2.704128969556879092e+00	3.227152707369361107e+00	1.311060082575313288e+02	3.809775293241196437e+01	8.693886444045395123e+00	2.621224523573954457e+01	9.235908612482734981e+00	8.495221108481626288e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.788660799027409487e+00	4.670818468652242927e+00	1.860850166185779475e+00	2.716372143195762145e+00	4.217725978856969249e+01	3.732781083665014599e+00	2.693264712105151393e+00	8.654392254422345943e+00	7.009752025588280588e+00	1.059171994710943545e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.839213129781111178e+00	3.579075975036483115e+00	3.676178614089030905e+00	4.643967811695992154e+00	3.955035039290953591e+02	4.901962321295793856e+01	8.179838609435122976e+00	4.354405328289593768e+01	8.958699053797252176e+00	1.865590578878938322e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.377615796637345014e+00	3.832119355298283292e+00	7.865384465713409767e+00	8.961213911500735207e+00	6.871526442813801623e+02	6.399123054297985647e+01	7.485277912749550566e+00	6.597660224687638220e+01	4.529338539977810996e+00	8.426613665890884295e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.547128011164658368e+00	2.711964481820609674e+00	5.701118163539463879e+00	6.004757113480964748e+00	1.051109953260340433e+02	1.590269089721789619e+01	6.491989187546661988e+00	1.245819926501918751e+01	6.328968765074592717e+00	-3.134006224001186183e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.351740945830027796e+00	1.187123859239437973e+00	3.528771019490683614e+00	5.333794765842911900e+00	-1.186855141599112962e+01	4.012586009499413464e+00	3.585349204056507144e+00	4.628771928696345128e+00	7.223176227511904024e+00	1.893609985133413829e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.072720696095336379e+00	1.518043442805687038e+00	9.615587137320186883e+00	9.839875639449678246e+00	2.438064053947487366e+02	9.136037324614186161e+01	2.881908239433020213e+00	2.169579866947853475e+02	6.587916961692879880e+00	7.499058709113327495e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.750334977035393536e+00	9.816346993976456048e+00	8.919365028288446240e+00	9.217482565911872427e+00	1.956652871212428408e+03	6.701288440051118300e+01	6.273768971200148314e+00	8.892342486796178491e+01	6.528905465496110061e+00	1.637779788501236471e+05
1.000000000000000000e+00	1.000000000000000000e+00	7.267165775804004468e+00	4.235243945487425776e+00	8.709479714962728991e+00	9.103317736030653862e+00	1.015092076240416986e+03	7.004478225328058727e+01	9.322352311452576146e+00	7.236157380418428886e+01	5.958340453256919744e+00	5.536978213733722805e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.065576916079318259e+00	4.521010204552105449e+00	3.434495273103626012e+00	4.410266174176689091e+00	3.778926154378206661e+02	2.729032968634410139e+01	9.512116491989608846e+00	1.749200964380643342e+01	3.838959072829068120e+00	3.978754860527988058e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.634239426631326708e+00	7.331382558619446321e+00	5.648216820085519174e+00	4.453276557830728954e+00	1.921287443890999782e+02	9.778934773946348358e+00	2.283521927582630617e+00	2.310643598785178199e+01	2.599940896451331973e+00	6.728327725026123517e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.303316826457852073e+00	3.728044259085508294e+00	1.016994326597919773e+01	1.079634813124765635e+01	3.926022579702323014e+02	4.431108924326981224e+01	3.349301079410656357e+00	1.510500823224527096e+02	8.854883221407442662e+00	4.930501903821581800e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.612322754477419018e+00	1.019083399396557077e+01	7.709827735229351831e+00	8.010223885403444655e+00	4.809989908802421610e+02	1.409956769386428199e+01	9.188391698038532951e+00	2.674032288568476190e+01	2.655546289140009897e+00	4.171657253575939649e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.563538140926642228e+00	8.041147368887525460e+00	9.064415424706327995e-01	2.414495728192310509e+00	2.484269667750346002e+02	1.349907795673313160e+01	7.792774614555478152e+00	1.039117439493717576e+01	7.523631244690650810e+00	1.748356533401368142e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.283416317853923516e+00	1.500207943345299721e+00	9.736046473179236216e-01	2.195274028264669219e+00	1.025218877339427479e+02	1.830666578296959557e+01	9.490660362470890732e+00	1.662631307147281490e+01	3.039430183138959851e+00	-8.605943225080523916e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.754398504043341411e+00	4.631219355821386330e+00	5.282219084902276762e+00	5.846226356949147274e+00	2.474466672505381837e+02	2.994454037997704177e+01	2.318677949213681977e+00	5.230378633915567832e+01	6.637672395493661170e+00	4.669519131893684062e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.295406248179521214e+00	8.620703662881162188e+00	9.527047054736378584e+00	8.901800892406646071e+00	2.819455570398278610e+02	1.279047649351583615e+01	6.384659520467385718e+00	1.900770328403300269e+01	7.924166865398413861e+00	-2.184718583111036787e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.857045901360338647e+00	9.784173573141520919e+00	6.254072088861594381e+00	6.172223976078587526e+00	5.804600007941330659e+02	2.027142006596636037e+01	8.323815907839282602e+00	2.433091883053109328e+01	1.833269817117196387e+00	2.409989798613269159e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.099552765372983743e+00	5.786108131277662991e+00	6.116274511358626320e+00	5.641639087054754143e+00	4.073849246344699395e+02	2.394010295308822478e+01	6.936816665040811181e+00	1.151703256200100078e+01	2.257692742824892740e+00	1.327266504663785599e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.880349769660920600e+00	7.210441664057785971e+00	2.766638677874059038e+00	2.023608724323576080e+00	2.735182551090629772e+02	1.382297237526784883e+01	5.251701309943776153e+00	2.210699037528521416e+01	2.124996871271257248e+00	3.524961588439237676e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.091262610514744047e+00	2.273988640505560266e+00	6.151812822095767075e+00	6.511146651928946483e+00	3.636327353376003657e+02	4.844076747796722771e+01	1.062151339666121963e+00	3.573655575950953676e+02	6.179293763403253870e+00	1.282643980400533183e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.066285561016758976e+00	9.635669379375499943e+00	8.622424161185833213e+00	8.850607299762906166e+00	2.232003051634749227e+03	7.257606532893753126e+01	7.220518524349282430e+00	8.813714105036508784e+01	8.899938346402382905e+00	2.511688192586090590e+05
1.000000000000000000e+00	1.000000000000000000e+00	5.162759305298907364e+00	2.851173344123270503e+00	4.666323853379334530e+00	4.419263777668585469e+00	2.434705381048514141e+02	2.409500434121169832e+01	2.387160305989624476e+00	6.001706410251539126e+01	1.012181738138411724e+00	7.006978588474293065e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.650613354976893543e+00	8.409763723873581398e+00	7.939676030045247579e+00	7.517795684267003509e+00	4.750787467479115662e+02	1.455585152437507190e+01	5.087451444843432036e+00	3.042028077017801024e+01	7.720773305493636052e+00	-1.949150469758823965e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.211795492383759054e+00	6.177676591562457631e+00	9.222906883387482324e+00	9.034251742646675964e+00	1.471733110626567168e+03	6.979068775980560702e+01	8.817669572891977836e+00	5.719713477068512475e+01	3.981775767183727055e+00	1.713060079743446549e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.035249166395106002e+00	6.450408774645439713e+00	3.631572384445219015e+00	2.506027421797415222e+00	4.627814627076517127e+02	2.384511739702822553e+01	4.211906926336547841e+00	5.085007336394475175e+01	5.694038832896313629e+00	2.001877522702589704e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.581269927918251383e+00	5.825191376232454310e+00	5.384961988468491612e+00	6.368095055037120922e+00	5.583266293687523785e+02	2.897234497903707506e+01	8.175586915429830626e+00	3.182759231363173313e+01	9.243200515064502909e+00	1.935931051201860100e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.059691151628531003e+00	3.349275531947052631e+00	2.373581499176276477e+00	4.506577733462790114e+00	2.814740406484497157e+02	3.522407526609545414e+01	2.552351978610742922e+00	1.019554536907709092e+02	3.426696878234522181e+00	3.873337280972952431e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.443037402481012421e+00	2.154551087188315339e+00	8.146772986388949533e+00	9.308612150246634798e+00	3.351098232555659138e+02	4.667717382479514043e+01	6.408877759859515244e+00	5.842792748722389717e+01	5.385398136658952950e+00	3.422352002238193381e+04
