G	c	dx1dt	d2x1dt2	d1	d2	Fc	m1	p	m2	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	9.136003584247184506e+00	9.684236003664782544e+00	1.203463511042861755e+00	1.235805277693759141e+00	4.611733446239843488e+02	1.523390442562128477e+01	3.090860197436091195e+00	3.667684970743650297e+01	4.344001726262004759e+00	3.674644238352399407e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.018073271897106835e+00	9.084296519275273596e+00	9.380918179009540836e+00	8.977043391592809840e+00	2.215602696672989168e+03	7.821834011430023281e+01	4.422855466826129955e+00	1.729002006287671804e+02	6.930541358596945756e+00	4.370221113934374298e+05
1.000000000000000000e+00	1.000000000000000000e+00	2.995269582828029797e+00	9.630702034924500943e-01	2.167820335354167405e+00	4.280033108942686404e+00	2.327282052226274445e+01	1.236622163295399979e+01	3.936776122958855595e+00	1.790248514164949256e+01	2.630631587162495677e+00	2.145112787087799006e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.818274964016845185e+00	6.869248522710715399e+00	6.294828711742314731e+00	5.685025520287971368e+00	3.699395986834054497e+02	1.905591915963971061e+01	6.978677877713179711e+00	1.544560802286649981e+01	6.678405009969561767e+00	9.336773025040633001e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.335230330921772790e+00	8.965959392882274059e+00	4.819250428223297078e+00	4.323164167972048944e+00	3.629478984786456977e+02	1.138976973777901414e+01	3.987723573970599844e+00	2.758789785032057296e+01	3.083138263648264044e+00	4.150023879998043412e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.925071960839941365e+00	2.296711053059321106e+00	4.272578158374493285e+00	4.516548840706695600e+00	9.712638777295883585e+01	1.706625045399716001e+01	7.372703939978629606e+00	2.471625604681608124e+01	8.687970637549886632e+00	-2.451996149722083373e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.017644618507801191e+00	6.496821634429602810e+00	8.801302171840969635e+00	9.950551563808049949e+00	9.734671329715420143e+02	5.322253234392117349e+01	4.712504552142572578e+00	9.555962294024183734e+01	9.147996563086250532e+00	6.246977469392081548e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.956124649908643320e+00	9.226549572386357312e+00	1.090089685240888784e+00	8.724508475672935193e-01	1.753894158606865687e+02	6.009708134257475187e+00	1.893730919900070919e+00	2.937839689759086070e+01	3.455618219015784032e+00	4.550120334011749037e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.618526171483110954e+00	1.204469227738427239e+00	6.771839095040745882e+00	8.217798237813866535e+00	8.506122933811296605e+01	3.396215582016814949e+01	7.633569879088803134e+00	2.848529511681378779e+01	2.904816226161118564e+00	4.646203078629126139e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.264857298363121885e+00	6.875285826196917860e+00	9.376400009168937899e+00	9.505606928480291984e+00	1.393748241411519075e+03	6.384393835988536381e+01	3.761723111930754815e+00	1.482964063655205109e+02	4.106308537171206474e+00	2.725708080163779086e+05
1.000000000000000000e+00	1.000000000000000000e+00	2.196935817868024277e+00	3.636329347971788195e+00	6.224802974938569378e+00	6.502885255038254542e+00	1.462754494031721606e+02	1.421935566915528248e+01	4.891605580729837754e+00	2.969687907740270916e+01	3.692648057343082879e+00	-5.769680961530463719e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.490738743099521368e+00	8.836314430262120823e+00	9.670079927861808144e+00	9.514500862528448621e+00	9.513807427561193890e+02	3.765088703850028651e+01	7.325182762926400137e+00	3.985049006415612638e+01	7.307957911122291428e+00	2.023039859487716240e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.452047446236774064e+00	9.636767947035679072e+00	1.580460518526765501e+00	1.530673957404848018e+00	1.782925422173676964e+02	8.143711198275848773e+00	3.995076096487654826e+00	1.244421256580473489e+01	8.299823020269233353e+00	6.914572320487766774e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.874640304933463675e+00	1.007265359142069450e+01	4.540524945572857796e+00	5.539510216024188693e+00	6.320509171702377671e+02	2.703158606384535290e+01	1.354483873958291396e+00	1.403818584761738464e+02	6.812966829139649683e+00	6.729273889941348170e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.219386858525600914e+00	5.452570084670383288e+00	3.432728920297994701e+00	3.359435836618581028e+00	4.125985485159970949e+02	2.853477828723931253e+01	4.064001717029209537e+00	5.475341266209340318e+01	8.422119565562818266e+00	1.506742727040238606e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.570021585240752415e+00	8.700026867931242691e+00	7.049331498431203435e+00	7.774921564247772920e+00	5.749963813182392869e+02	2.096625702152594783e+01	9.682101266129548023e+00	1.630858436388411192e+01	4.568426579940508603e+00	6.806166695257018546e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.557113295760738758e+00	8.795133107358134694e+00	1.019693361796772635e+01	1.016632827541302930e+01	1.427198243464610869e+03	5.494240793069025131e+01	6.956219270381146735e+00	6.422102507159547713e+01	2.059346568487186779e+00	2.195150492143798037e+05
1.000000000000000000e+00	1.000000000000000000e+00	6.498442251099093347e+00	3.726832963578369462e+00	2.950373914502849804e+00	3.529681900609031420e+00	2.107179930607810263e+02	2.553099822230884541e+01	7.222568755677372110e+00	2.341333853045370716e+01	6.946926631803263419e+00	-7.506791803775216977e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.227595444619064669e+00	8.237524520681551721e+00	6.578232206986825759e+00	7.270726514022710418e+00	2.723864642553635349e+02	1.210557951887396122e+01	6.806276350478549730e+00	2.179496925219415004e+01	4.100995146933770208e+00	5.973754531729073278e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.643948894052955190e+00	1.807085637063271299e+00	2.814708876862178855e+00	4.162593912406740593e+00	6.440108430688269436e+01	2.672247656256034887e+01	3.046629733073029644e+00	8.428126972406188600e+01	6.615656448857065719e+00	7.830374196981483692e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.684365872270401798e+00	6.048696319749820027e+00	6.144337187459566252e+00	6.515011476416440850e+00	2.637077811377116063e+02	1.563198943611393688e+01	5.145583824591405175e+00	2.499431012282388664e+01	3.482470362072044967e+00	1.179279322968937049e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.512140901868329834e+00	2.971577960639724569e+00	5.155307759484553110e+00	5.794268808820933536e+00	1.315897702169540082e+02	8.714213067423951742e+00	7.250570476432123712e+00	1.546384460696072516e+01	1.779566760805245007e+00	9.414463715920859613e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.854366322670907508e+00	2.170227510669581861e+00	9.441560987532545468e+00	1.008879505979058600e+01	5.549763115399640583e+02	9.961680697893990555e+01	1.278504642778993450e+00	4.291409684144647940e+02	9.668184216674326592e+00	2.419782514018575894e+05
1.000000000000000000e+00	1.000000000000000000e+00	9.711737944628994867e+00	1.432157974909933795e+00	6.789643084427305908e+00	8.052292697021712797e+00	3.410321179174177928e+02	7.311314632877127906e+01	3.965669681390842971e+00	1.712269848867098290e+02	2.260220937212926717e+00	2.223750216087920126e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.573869187159644412e+00	7.447569814323821369e+00	3.680096150300883107e+00	5.045237905160002256e+00	7.283481433063758459e+02	3.784895231966456208e+01	3.123892567380246010e+00	8.147517612310122104e+01	1.037594876236077646e+01	4.609537205628882657e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.226863235904215088e+00	3.973593015420010754e+00	1.617357335105105598e+00	2.466300554700945558e+00	9.579104953902175623e+01	7.995774948580339547e+00	4.594158214020506392e+00	1.366575139186766030e+01	1.000662362504061953e+01	8.626392464715230744e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.813749245669106003e+00	7.707572767697217664e+00	2.331685380651056239e+00	2.356254701928647943e+00	7.722537713241655410e+01	5.088440678324182898e+00	9.745470457540578835e+00	3.874691742443078457e+00	8.021193075945573625e+00	6.408640110773239940e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.332632022584782305e+00	1.751203132845980281e+00	2.678819394678753074e+00	4.741346288169404843e+00	7.179780911288754908e+01	2.854896922580613250e+01	1.159844464702906031e+00	1.459811851484466274e+02	7.559015812493366404e+00	1.444927828362443142e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.788836709623301324e+00	3.770017323452349522e+00	3.596245486672715597e+00	4.349995269281467181e+00	1.993952619786550997e+02	1.851782239381423878e+01	5.565025347421098445e+00	2.479836696131509299e+01	5.874280663685356174e+00	7.339143661355734366e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.818848574841400501e+00	6.331254661233664649e+00	8.330259987491817952e+00	8.946199743714462471e+00	3.293352869864787067e+02	1.795793812167164916e+01	2.357659631258947730e+00	5.778736558594399497e+01	8.573578618639595916e+00	7.293266493837577400e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.403697787055767421e+00	7.931440145089850624e+00	6.480873158250380683e+00	6.231462564674913551e+00	8.330348584890034545e+02	3.236486813720884470e+01	9.672930823459651606e+00	3.272510461546963256e+01	3.574857443479925845e+00	4.168644934432276932e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.407560034935238402e-01	4.243971355473845186e+00	5.996297394776221701e+00	6.203376914415845711e+00	8.591789489246154687e+01	9.447228852342224314e+00	2.095475842212623174e+00	3.018679310278850281e+01	4.792165123780094405e+00	-4.829459980116268980e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.930152469728600551e+00	6.959839221022241063e+00	2.373897219887564969e+00	1.829398863191375568e+00	4.278977488084648257e+02	2.282356674989783585e+01	4.539423950561578991e+00	3.980938942877830300e+01	7.062095757509412763e+00	1.549597654601049362e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.489070628416142128e+00	9.466384406493382642e+00	9.262254322372186266e+00	8.876324928941837555e+00	7.902218183772954490e+02	2.825645986177287483e+01	7.534308565350811726e+00	2.417907006314641194e+01	4.750595260659891572e+00	1.489245611274220755e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.823699201057959129e+00	6.591183732773946424e+00	7.527754344588331037e+00	8.328234874023790368e+00	1.040115192066925601e+03	5.403223829156019775e+01	7.410821255368339244e+00	6.326944335803710118e+01	4.632237576517276523e+00	9.179062475733271276e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.997675768704465504e+00	2.877284013255183570e+00	1.329350623404749410e+00	2.204001189679484440e+00	2.238773607937567789e+01	8.653176223058835603e+00	5.087214908032895444e+00	1.120056028606917486e+01	4.094515619799708794e+00	-8.788979260726082430e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.761637686041364503e+00	1.797284172896266963e+00	7.342077200232352219e+00	8.696714736465784412e+00	1.375982260601646203e+02	4.821718957228135594e+01	4.552589900530771061e+00	9.986504076482455616e+01	6.117864279831158214e+00	-7.015478964343255939e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.421343397654071694e+00	8.737790050253767760e+00	5.735397459503661644e+00	6.268121700694649689e+00	9.373140097653853218e+02	3.393846788160523431e+01	4.519359929264667564e+00	6.468519840776539809e+01	8.572199820807027137e+00	4.446476745302048221e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.805583869961505883e+00	9.651314980827607748e-01	1.539732756076509279e+00	3.212963995633197900e+00	1.438479411344855841e+01	1.119756036735569182e+01	3.872426874864702384e+00	2.225537391823890943e+01	2.484619442310255444e+00	1.706318330070087995e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.002778627336809336e+01	8.819524388695789696e+00	5.166353775545072580e+00	5.330084170621677053e+00	1.331466856050210026e+03	5.029512811422973328e+01	3.085293611925658208e+00	1.458046407860207694e+02	9.018748773190882417e+00	2.005367512056533596e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.084951608556867342e+00	5.487369292557724876e+00	5.276210477358002748e+00	5.326778813879951890e+00	7.183969309203669127e+02	4.759705552837826303e+01	5.013891065292241933e+00	6.387369720894629666e+01	7.797358435377111263e+00	4.926614943665363535e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.539758362108679890e+00	9.597961682999169852e+00	2.284298872098211586e+00	2.390929990434615071e+00	6.712158623543713247e+02	2.336373073608922368e+01	3.075434110854325276e+00	5.680389123655830019e+01	8.041045087704317140e+00	3.644267920980058261e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.368640905151970344e+00	8.020577743078247224e+00	9.443531995114140543e+00	9.977989383804406032e+00	2.118484561526912785e+03	8.939825676362690388e+01	3.430901186678675163e+00	2.003882077807515145e+02	6.468152716259202961e+00	6.249840632319166325e+05
1.000000000000000000e+00	1.000000000000000000e+00	6.562086736512515728e+00	9.901441029408728056e+00	8.801341728977066126e+00	8.885096231534008737e+00	1.622800093797894988e+03	5.596468185928222283e+01	7.301813755472037926e+00	6.332612778091813510e+01	7.785582356613013566e+00	8.781820546223595738e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.353714578938195245e+00	4.425601566779182150e+00	7.285251166843192294e+00	7.268327629129364809e+00	8.302464356924438107e+02	6.946947133081545189e+01	9.581131514628379975e+00	5.707085028893217071e+01	1.360966891857618322e+00	3.763217104886158486e+05
1.000000000000000000e+00	1.000000000000000000e+00	1.852085849758692948e+00	8.078179723311299298e+00	4.718120685713641294e+00	5.449725953344630724e+00	1.766791679035730454e+02	1.275995695960978082e+01	5.920532913081654414e+00	6.978784691659629225e+00	8.492183309702674876e+00	5.056568940500808822e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.909498926883796077e+00	4.621713190222358492e+00	4.622181332813320331e+00	4.955921129710339379e+00	1.848440216514606220e+02	1.215277203990847177e+01	1.630863392365872855e+00	7.006752960941361152e+01	1.542474779713487454e+00	1.979964847300387919e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.225361553587338559e+00	5.366410382668418855e+00	6.819738803626580470e+00	6.998398705844668832e+00	1.988237416319614113e+02	1.115222515506290080e+01	1.144173538683979974e+00	4.394314634364373262e+01	9.208582570261263811e+00	-1.422462494139450200e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.734807816977770756e+00	6.650958113467165589e+00	5.582413645206110608e+00	6.560821468748110341e+00	4.801486576820592518e+02	2.529674422429997094e+01	9.277257320999266810e+00	2.354609260123393000e+01	9.488759030634227543e+00	7.241352967017460287e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.883832476390662869e+00	8.743164890732028738e+00	1.527409282770495702e+00	2.022228057793995504e+00	2.037546540204865551e+02	1.351919736524912707e+01	3.516726852436411477e+00	1.384251004366869786e+01	3.462406090725796304e+00	2.147223280020033599e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.946680430759750724e+00	9.856048409609261540e+00	5.653382849229349638e+00	5.809014574915922324e+00	5.484828191995673023e+02	1.825630759714084661e+01	1.869113570250906076e+00	9.105368791485358315e+01	2.520282711859257674e+00	5.789696093256145832e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.207267636452824533e+00	8.050992140473386627e+00	8.400873738167570437e+00	8.553866579879477072e+00	1.703356213191610095e+03	7.096228257634788861e+01	6.668610038753632452e+00	9.013830177401945321e+01	7.939825920822015881e+00	1.570285180991769303e+05
1.000000000000000000e+00	1.000000000000000000e+00	4.029739711289505699e+00	4.724808061359223821e+00	5.154460886533256847e+00	5.550802864432342609e+00	3.436083628561370915e+02	2.471799602179212840e+01	6.800719923042611192e+00	2.637322480014214321e+01	2.916827688252172202e+00	7.087680915484262187e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.837594915788289818e+00	4.908974655214882077e+00	1.224394416902363725e+00	2.031834537922935002e+00	5.302612630461339904e+01	6.323434702157872067e+00	6.517336985611220435e+00	1.327011348712139416e+01	8.250528411643951898e+00	1.997584931124113382e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.028643502492572637e+00	7.405514773871189504e+00	8.631990224508397702e+00	8.097215104846002376e+00	1.076950414508109588e+03	4.830788626918170792e+01	3.306007348650181310e+00	1.149867450130870310e+02	1.860906995983891532e+00	3.858515733553304453e+05
1.000000000000000000e+00	1.000000000000000000e+00	2.451369915434935098e+00	2.981016588218601271e+00	3.041181495560870474e+00	3.707528214081085238e+00	9.212235053413451169e+01	9.385428892811388479e+00	1.156668646766292774e+00	5.382859559316676012e+01	1.531959844362464240e+00	4.660184224631637335e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.462406991977054815e+00	1.790010053623031894e+00	3.480183801322984216e+00	4.437097434718685562e+00	2.092502511626487944e+02	3.515954759805315177e+01	9.614167049748958860e+00	3.251922247212630168e+01	9.882830673359489282e+00	9.598039021275558298e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.605809947961849282e+00	4.034403728075130147e+00	2.759773582633516131e+00	2.880164420855043872e+00	2.004563376582191125e+01	3.486910730341741260e+00	3.185147602044894999e+00	7.066657928314156401e+00	6.722037955237419204e+00	-8.543092404002629792e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.971277389406395741e+00	3.943190351836512786e+00	4.039467910449874744e+00	4.382678670932224740e+00	3.966712658285055113e+02	4.595075885846577535e+01	6.617943770715477569e+00	4.188478334522881141e+01	8.393055315189883459e+00	3.241175304122699890e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.018450012094429979e+00	3.868726424202602043e+00	8.165888812949422260e+00	8.609886714976285660e+00	6.794374328828765783e+02	6.704714029204477299e+01	7.047659693451278962e+00	7.618399365337459983e+01	3.297899049839505992e+00	9.298790990401434829e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.556120040140279936e+00	2.802915208189239671e+00	5.690174094579634634e+00	6.273733882814413576e+00	9.214110189316582478e+01	1.710895728885894940e+01	6.381003516047294433e+00	1.885249196746218558e+01	7.537754789671081035e+00	1.065647144214836044e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.134967527072890947e+00	1.500532268086776533e+00	2.844413913335262833e+00	4.083641829938357226e+00	1.283222992326616563e+01	3.918724373150372031e+00	2.978926956607347520e+00	1.241458730707846669e+01	5.949755391197317778e+00	5.162399614656314952e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.674096495765693859e+00	1.052221898145978329e+00	9.075846215249022464e+00	1.050733735412025815e+01	2.885955429146408733e+02	8.709354538189784023e+01	3.613268691061996662e+00	2.061884198502821732e+02	6.329216291937494354e+00	6.818853209677875566e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.271294473545915515e+00	9.699690923601565373e+00	9.351441543257729805e+00	9.350462890375448310e+00	1.910874600551117055e+03	6.831320929280933285e+01	6.007473174425028262e+00	8.019451995582880954e+01	6.654816801543598004e+00	1.737192204149840400e+05
1.000000000000000000e+00	1.000000000000000000e+00	7.602352105751009503e+00	4.436688197675428214e+00	9.252656107878829417e+00	8.761838903461702799e+00	9.752109972198836658e+02	6.933273746611848765e+01	8.980766333746450059e+00	6.568440697174729337e+01	5.950640609172190842e+00	6.535507643373252358e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.997371746117754476e+00	4.729286573331386023e+00	3.312840792547075530e+00	3.490511967483937550e+00	3.197668240354998375e+02	2.731213636005401568e+01	9.682711419158534838e+00	2.260128495403108317e+01	5.338665418838612453e+00	1.999827082824277750e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.589367244870714790e+00	6.737456384076528693e+00	5.203781633094973103e+00	5.665065179602262191e+00	2.217103979840766783e+02	6.800193716832483304e+00	1.805991511950664874e+00	3.276904573590210390e+01	3.564321263968880160e+00	1.239885961756606230e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.409371492364607015e+00	2.949831027382475934e+00	1.005707209238210531e+01	1.048887185093852992e+01	3.562834792950794736e+02	4.518360820320793181e+01	2.664274696138514198e+00	1.452758742623532839e+02	7.720152963101035049e+00	3.488616410223416460e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.858785273851183195e+00	9.286426817769825703e+00	8.220225051451670595e+00	8.239825346584041199e+00	5.037318235883637385e+02	1.583281827509679829e+01	9.703786642328806167e+00	8.087849459300958443e+00	3.027144811832435334e+00	-6.086137884588528323e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.128565295394405865e+00	8.292912165625301313e+00	1.603064050339433999e+00	1.819888943680766147e+00	2.492351904414019259e+02	9.791864792703044884e+00	7.545190838250054099e+00	1.510122433011910914e+01	7.078521961080577185e+00	8.206532155910297661e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.779144039224902052e+00	1.711696455804940342e+00	1.521524576470415280e+00	2.964185287018138659e+00	7.636790524570017169e+01	1.584601343784722616e+01	8.832787263090068564e+00	1.272086153707536127e+01	3.074824895825195803e+00	1.013118990763929833e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.724578164523550061e+00	4.720825145262819156e+00	5.539276147211417367e+00	5.462985632577152195e+00	3.002860304339392883e+02	2.187822627727295810e+01	3.120680360139259424e+00	6.294779449192605369e+01	6.830562237966285366e+00	1.881254220562068804e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.031532803275049925e+00	8.884044750315718275e+00	9.277676824905121578e+00	9.368070144963757784e+00	3.824493681771119213e+02	1.445258792788408897e+01	6.351071740882194838e+00	1.819119870052933763e+01	7.633530724907595655e+00	-5.539107928252949023e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.844331752416190628e+00	9.586750494875467155e+00	6.028027059627193651e+00	6.331661256749672617e+00	6.132784878219349594e+02	2.261814280917823083e+01	7.593023249145987918e+00	2.195966581993180711e+01	3.028339104879921084e+00	2.548060878894923007e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.731009133022893387e+00	5.210230976374261580e+00	5.861844699625637034e+00	6.147782684654903740e+00	3.443317397893370071e+02	2.240175264877319350e+01	6.474386292162733980e+00	2.064841980575886282e+01	1.603898642750505976e+00	3.112729245454710690e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.865365128721054866e+00	6.508665725508143929e+00	2.155514170996940315e+00	2.229422869939729601e+00	2.773355290222724534e+02	1.465658191117894660e+01	4.700022060220774733e+00	3.790794734122343357e+01	2.089938772517154764e+00	2.942533438706914603e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.871882995340960143e+00	2.359107963618999548e+00	7.163911355365887523e+00	7.693815242459908887e+00	3.321962573767373783e+02	5.051989252071125946e+01	7.115986502857389873e-01	3.648571105031146544e+02	6.253545183686127551e+00	1.260314905052244139e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.505395009035884968e+00	9.482494401877842094e+00	8.291416777897572032e+00	8.681264026349168716e+00	2.283311629779556824e+03	7.921063945015553998e+01	6.239354366359880721e+00	1.052219987124385625e+02	8.501985340849753214e+00	2.351473180271420570e+05
1.000000000000000000e+00	1.000000000000000000e+00	5.107682527229674641e+00	2.773911650085259417e+00	4.837437781771184220e+00	5.484324956587370181e+00	2.288495500910313751e+02	2.832237326340378658e+01	3.471122688860928562e+00	6.898201045840910695e+01	1.595392671986721300e+00	5.744909738684100012e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.151876261225795783e+00	9.684436704348174274e+00	8.172573639803934142e+00	8.513352230739045012e+00	4.878311848015268311e+02	1.795316094136280327e+01	5.523019146706675819e+00	2.583020352986601509e+01	7.820450481526212805e+00	2.772004506881385623e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.834790983892931493e+00	6.761753774760697056e+00	9.715094438221116846e+00	1.018152119646107323e+01	1.465272901216560285e+03	7.478762324277444407e+01	9.364296704156892304e+00	6.215965400296080645e+01	3.761992487656337758e+00	1.594796747291386710e+05
1.000000000000000000e+00	1.000000000000000000e+00	7.870086719353237115e+00	6.284931659467545728e+00	3.137885583925773325e+00	2.817708946131898262e+00	4.268883347055756303e+02	2.614297352789715845e+01	4.449025986180156877e+00	4.349520718045469891e+01	5.235675564616057542e+00	3.232014266893711465e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.094246438876740335e+00	5.223182369770306366e+00	6.424421592011365867e+00	5.983316886007377100e+00	5.756640715118078333e+02	3.487699555719251521e+01	8.532356685404566932e+00	4.063849855309094039e+01	9.154679640194368417e+00	9.080637752807924699e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.618433432867745658e+00	2.597695066535282926e+00	3.261521931511958794e+00	4.167389210214595074e+00	2.711414267896406614e+02	3.366973595063551983e+01	2.433090313984128450e+00	1.025637034041020428e+02	4.205608500481504031e+00	5.410636691103926569e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.517401057413710674e+00	2.393149820192878696e+00	7.913793196446108347e+00	9.336076714628843476e+00	3.602800149439434563e+02	4.666625261889960541e+01	7.317010039625379214e+00	5.224853905151139344e+01	5.059701489526590379e+00	2.762399522334968424e+04
