G	c	dx1dt	d2x1dt2	dx2dt	m1	Fg	m2	Fc	d1	W	p	d2
1.000000000000000000e+00	1.000000000000000000e+00	1.131600530210902678e+00	2.988371238678842801e+00	1.215666349659427325e+00	6.008421830900613436e+00	1.846626626277820549e+01	1.357061932616718147e+00	-1.286578651713150556e+00	2.564062715226074651e+00	-1.910404019278663379e-01	8.307631456349927390e+00	-8.221830654298995000e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.681581658741173158e+00	9.944787146550597257e+00	1.567361759433568258e+00	3.680899009813482614e+00	3.600761468775728957e+01	4.525810925951586405e+00	-1.454717719146765376e+02	7.299388393215245685e+00	-9.024446193896032753e+00	8.279601876392741033e+00	-1.152630834520881535e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.513352649419289264e+00	9.516775070028330674e+00	9.064264572274712606e+00	3.702824696602768029e+00	3.575882138240693564e+01	7.354500520647419215e+00	-1.951021783830815366e+02	5.794037056131905672e+00	-2.577537271390946216e+01	9.771108611456785553e+00	-1.830484922964142243e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.882574304372880203e+00	1.374091733215347721e+00	2.181492933621320685e+00	4.208737102683922870e+00	5.163102072955205735e+00	2.783268582048138207e+00	-3.919339054710263781e+00	6.653302518632335349e+00	-7.525283072459717504e-01	5.526665450424707693e+00	-2.175919538867101437e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.646541769651306719e+00	7.381010589733135951e+00	5.833562630758079237e+00	6.568258953104088249e+00	4.843298983299396099e+01	6.716394834646449041e+00	-4.462327176591541900e+01	2.694933760023763725e+00	-1.453810675183343903e+01	5.111612581030673397e+00	-1.270357129686194675e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.720025220027544766e+00	9.372243810175449497e+00	4.688552891680000556e+00	3.916404322463208132e+00	3.725275003317221945e+01	3.308416981988113736e+00	-2.674914620439640700e+01	2.871269490995471685e+00	-3.242441565845606277e+00	7.841308281447264328e+00	-8.449366646277304937e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.733427730699347080e+00	2.606884738974546867e+00	4.197070049890573529e+00	7.675275728011094145e+00	1.955311017499929349e+01	8.987097407692340667e+00	-2.997109484931545964e+01	1.393588939100100399e+00	-7.304837433071820385e+01	2.239407128610825914e+00	-1.306212421855935668e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.835338264697727872e+00	6.169074557294291772e+00	9.031974460449967879e+00	4.624847790974027539e+00	2.844947961771882206e+01	8.970453040237465814e+00	-1.042750753901559762e+02	3.940927910313931193e+00	-4.037418568639969862e+01	5.927512595552937746e+00	-2.723102338683273871e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.823866646724216167e+00	9.179063890185597430e+00	1.191222847760915027e+00	1.558062187586774394e+00	1.467555361796427249e+01	3.693906016258624803e+00	-5.559898184887961747e+01	5.985673532854984380e+00	-3.545411859532025201e+00	5.932732945235422051e+00	-1.452015426615759282e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.612912213089021662e+00	1.305217261903687920e+00	6.996170846615738625e+00	8.031396681685693650e+00	1.029938079058596578e+01	2.973991312917098728e+00	-3.651193372113642255e+00	8.677015893107373756e+00	-1.423599848485262553e+00	1.823267908624569333e+00	-1.504883219044210705e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.477486768205534595e+00	7.323288718880913706e+00	9.605918154393366493e+00	3.528722318970904936e+00	2.593013385037045637e+01	4.757481637147597198e+00	-7.496656148107858542e+01	6.904702719753938567e+00	-6.863711213819869705e+00	4.681907657291656477e+00	-3.414602802276310740e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.306131381137167757e+00	3.731495447658788045e+00	6.098483947037141917e+00	4.857349444663392468e+00	1.782143911240335399e+01	3.214202994949230785e+00	-8.176453775690481152e+00	4.930326658843097398e+00	-1.475406556107022649e+00	8.671056708756204046e+00	-3.101245664900270071e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.508077396458197939e+00	9.345200161291145946e+00	9.459600068391155858e+00	7.156998726524049559e+00	6.743695091326071633e+01	7.078949767753653255e+00	-7.922375290701830863e+01	9.537914569040051305e+00	-6.633380409507443787e+00	8.718898995308455468e+00	-2.553332708871008663e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.219150731613230398e+00	9.717639175981688027e+00	1.381461684875688434e+00	4.085800934397087580e+00	3.872008454789510523e+01	8.397767417605336959e+00	-1.172056203302220467e+02	7.564443711561045447e+00	-1.392881139309108995e+01	1.918083135858453359e+00	-4.698465064394964585e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.098819918288827857e+00	9.548283650301360836e+00	4.767055899530318719e+00	1.473200657514446288e+00	1.446825677626548767e+01	7.067100039186320792e+00	-1.135298388478441325e+02	9.393969680054629734e+00	-8.878939699162499366e+00	1.766204606587638004e+00	-1.220388582147397045e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.150549005706675842e+00	5.230690063603534945e+00	3.362731306051983449e+00	4.455111970452214187e+00	2.303979787591135775e+01	8.391190625708782491e+00	-1.195318303294562696e+02	5.738885937221330558e+00	-3.327704505443561089e+01	3.295239480579399416e+00	-1.814356015490905705e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.809287297864017319e+00	8.855817474530459421e+00	7.544807806628886837e+00	9.545987962553420303e+00	8.331106686047499466e+01	4.516781488859995974e+00	-3.807006254691106051e+01	3.294965885641230940e+00	-5.966830536414293285e+00	8.860136503985978962e+00	-4.178016579257980112e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.554960025764976272e+00	8.596234216100159031e+00	9.749960826729342500e+00	6.797061247458810129e+00	5.840569610471299455e+01	2.388401584623385698e+00	-3.886453980816766318e+01	1.393439875295757524e+00	-7.335510874352494604e+00	2.267143649453053023e+00	-1.302329067075792501e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.266936764999224252e+00	3.786252484718652500e+00	3.324146084021809777e+00	7.083810886012008368e+00	2.753611128635715843e+01	7.679592689998096411e+00	-6.232241768598535003e+01	7.459719746640113058e+00	-1.642683167658307397e+01	7.435405961310274314e+00	-4.137145390263092537e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.508601081920214249e+00	8.393777167996910649e+00	7.009668540306413398e+00	6.691278612350965105e+00	5.668370092803358773e+01	4.246657086257714653e+00	-1.723534850784587391e+01	2.057595204873527983e+00	-3.994787813357339346e+00	1.974349688772015776e+00	-1.067116648009485935e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.434285935507342735e+00	1.335496673493035358e+00	2.761510776548731005e+00	2.860547970338617407e+00	3.788140631047805407e+00	7.120456843792848822e+00	-2.008311098781819126e+01	3.686633077052966279e+00	-2.870662384153527569e+01	6.694447023078101466e+00	-2.446928674698425610e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.483681018715544919e+00	6.374207607616792615e+00	6.174620319773945099e+00	4.795697550264026887e+00	3.035365189618417503e+01	3.477507147037645296e+00	-1.829794000136512011e+01	5.737421800169186348e+00	-1.685814912157925782e+00	4.207078968797706153e+00	-1.768664650234766214e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.665424307765898115e+00	3.179654609054587411e+00	5.133853612725724602e+00	7.668343570576892532e+00	2.377745283174353474e+01	1.766945255476010113e+00	-3.314748440835248999e+00	6.100437387036292236e+00	-3.881248332380950461e-01	8.063243441056034300e+00	-8.045574013645550622e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.594693534029087090e+00	2.027328634422461473e+00	9.759949648864109761e+00	1.928393309291505764e+00	3.713223024204507006e+00	9.845598769052392285e+00	-6.564369365794684086e+01	6.433462308148532927e+00	-4.895071166294518150e+01	3.131110293770074549e+00	-7.971837450459845797e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.759644344482065748e+00	1.694774153608260114e+00	6.519346235668837863e+00	3.543114389499698369e+00	5.906861408293687887e+00	2.390281133421167770e+00	-1.330219245955057694e+01	2.471136569299120733e+00	-7.288662491171200131e+00	6.763423502040879498e+00	-1.614649583760949270e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.224156928001372435e+00	7.207661717112581634e+00	4.145092776683743985e+00	3.471227259040158941e+00	2.541026452481818509e+01	9.837813139308572374e+00	-1.987513354266366434e+02	4.523802584502621293e+00	-6.125203947863621323e+01	3.074409447342560497e+00	-7.866574908073739714e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.658980490438113353e+00	4.031467513223194743e+00	2.010422134973366859e+00	4.895005054392289168e+00	1.996142672720930378e+01	9.785551318485696370e+00	-4.914826723455662716e+01	6.458919315807210459e+00	-1.809040114147685330e+01	7.387105128553345779e+00	-2.124488532561819554e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.886256411862021976e+00	7.616582926759750016e+00	2.401315691428555166e+00	9.790142365896180365e+00	7.395407615858452743e+01	8.106600550705206132e+00	-3.880807286649552168e+01	9.731560756426821612e+00	-4.279997924525456021e+00	8.887776054055661845e+00	-3.592880880359580686e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.176235301794404720e+00	1.524990916102277216e+00	3.132291930405720848e+00	1.532946871218794360e+00	2.483015180037688729e+00	6.914238714927370744e+00	-2.653350962608455532e+01	7.536688535679299861e+00	-1.506748911794358214e+01	2.191993290467379563e+00	-6.264508296749421845e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.981105816162866518e+00	3.870271124348746206e+00	3.275297312538285599e+00	5.584381229398310609e+00	2.173560881842252357e+01	6.258064431199621858e+00	-3.931057945861508784e+01	9.273221366136400690e+00	-6.810307501046272805e+00	8.781802124628240946e+00	-1.363688562047287292e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.178347991888324842e+00	5.877279678321312595e+00	8.627049475341191709e+00	2.531074879247309006e+00	1.514120822341643802e+01	8.820800526042514633e+00	-3.525583144632950905e+01	7.821633477665600687e+00	-6.889446822231125367e+00	6.338416576472635455e+00	-2.032997180233106178e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.362755358096586100e+00	8.115163785905549432e+00	6.040527670225922741e+00	9.772306813703870887e+00	7.911725416031451630e+01	3.659812688271333769e+00	-5.311211945288163605e+01	6.325070888267616986e+00	-3.673270885791196871e+00	2.180366884245275472e+00	-5.195212122740463201e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.356026042461316861e+00	3.897669598352361042e+00	5.849647675892786225e+00	1.884923241863710963e+00	7.747374870968310567e+00	5.121942534958018101e+00	-8.502940917694832734e+00	2.715837456534998307e+00	-4.120750035191997007e+00	4.838493793742288496e+00	-4.249261540009206328e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.124530884259563379e+00	6.568488649461698969e+00	2.040368950860081299e+00	4.596329959388610220e+00	3.078117861866069660e+01	6.577667571521641499e+00	-1.336651235389967383e+02	6.978671816767043623e+00	-1.885973516983557374e+01	2.431459912508629806e+00	-1.535404303212127530e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.375334869615298494e+00	9.065943530772949899e+00	8.708435786888337304e+00	7.599517173178381491e+00	6.886949230077705408e+01	4.753370196713441409e+00	-4.685329622812362516e+01	6.539165987900105392e+00	-3.622289971730591862e+00	7.262042124529465070e+00	-1.967757737808903471e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.936994435630457367e+00	6.649850842772632831e+00	7.442102069812977838e+00	7.325715495005762357e+00	4.781705020010327445e+01	4.929425243750578112e+00	-7.363516642944476587e+01	6.333449996558639938e+00	-8.558523926104300017e+00	7.787780869844892706e+00	-1.670250094340252929e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.761345011397001503e+00	3.099255777700254733e+00	1.508195364209714784e+00	4.704062120603027530e+00	1.505742636061571282e+01	3.888238441919355193e+00	-1.544102130161706476e+01	5.392244275679462184e+00	-3.415812355026758951e+00	2.097350018587914811e+00	-1.054723794536952397e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.647602371023013212e+00	1.354408197948294701e+00	7.390591736637774467e+00	4.140581488884938821e+00	5.033205219276137399e+00	6.058941219450344917e+00	-1.420115564412890485e+01	5.735849722315372823e+00	-1.203260847405956468e+01	5.544585732211449347e+00	-1.108558592701487271e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.842151619288730835e+00	8.808691324695960390e+00	5.927991009645418252e+00	4.509590403905702871e+00	4.104022878648233075e+01	8.711504538133105768e+00	-1.500922976849785755e+02	3.999172942385535112e+00	-3.685288658522947003e+01	8.405881663466562514e+00	-2.472765857338693962e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.665878239141093342e+00	1.213701355476920041e+00	1.713623929289744163e+00	3.439787733307468454e+00	3.960157120993550439e+00	2.803282100472181515e+00	-3.184093513021615696e+00	5.667855042211201066e+00	-1.261274135947262343e+00	9.517072895256159626e+00	-2.361978949680359960e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.684442178691831771e+00	8.951973268734446876e+00	5.123879155683001230e+00	2.814337939036579694e+00	2.547740108196026299e+01	9.360307373587268387e+00	-2.716234416920897843e+02	2.749337728916342094e+00	-1.031605531444008932e+02	5.611674328152359337e+00	-1.176832326295685860e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.018752299759967173e+00	5.734899076994555145e+00	5.297637763062711613e+00	5.342181388082844151e+00	3.080771753908877741e+01	7.117361232248689440e+00	-1.087732872523402108e+02	8.234916525540754151e+00	-1.683200663680437614e+01	9.572554779388124047e+00	-1.543338721775753868e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.490132282750270321e+00	9.374751564140646920e+00	2.499310706618572908e+00	3.417008093023518711e+00	3.187674497682349184e+01	8.357783631650891110e+00	-2.506987231051446372e+02	2.625166487229926737e+00	-8.374298897761146065e+01	5.826775333512339117e+00	-3.236520669630707836e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.144814425769409283e+00	8.099386789447187596e+00	9.537869813758952375e+00	3.600376665145259114e+00	2.921878476274015313e+01	5.913722635978578168e+00	-1.476892046711266744e+02	1.848303026329017440e+00	-6.166795057881848408e+01	4.460015284124216883e+00	-1.539232634891698304e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.400926585287608717e+00	1.009605398141453136e+01	8.620228434027273678e+00	6.912808297216902709e+00	6.924436559328798069e+01	8.018834620627670162e+00	-1.693973015784113443e+02	4.882339052720232608e+00	-2.752562794375324629e+01	8.549404249404352285e+00	-4.735123304194465987e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.325048809544121298e+00	4.126975874747746076e+00	7.114541945778297460e+00	9.693714892496439361e+00	4.025698052937846683e+01	1.194625128869631903e+00	-1.423288574923569882e+01	6.904414289019775275e+00	-2.981280736911808282e-01	5.439501638914841841e+00	-1.715826698898479208e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.872210247843399733e+00	7.894361774572576707e+00	5.114437955659764334e+00	6.451305314873190255e+00	5.018103475828494453e+01	8.296739181810881547e+00	-3.970716630848193063e+01	4.899743061295201763e+00	-8.503242835647306208e+00	5.224008240206843290e+00	-1.453071646514594306e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.729874715539339469e+00	4.555473421232227871e+00	4.721542460257123430e+00	1.718049494229351160e+00	7.806923217168393769e+00	1.375288134734586221e+00	-5.631196230776859935e+00	3.450157550675783114e+00	-4.811134067432202288e-01	5.515710200485393067e+00	-1.183054623754376507e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.326496467102982191e+00	5.371638171114033966e+00	6.905602320783319037e+00	1.638832907925117155e+00	8.608528979283851967e+00	9.055261862613997792e+00	-2.318351573042394165e+01	6.024892540799791973e+00	-6.225405457287474853e+00	8.608195973651847410e+00	-1.910344424582009424e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.938802688730492108e+00	6.604069777779444372e+00	5.904619163128623782e+00	9.585889880753272863e+00	6.360888870122310834e+01	9.927517208847524088e+00	-8.530160852349678180e+01	4.117412266812614519e+00	-3.134674639033902466e+01	8.593600116685228940e+00	-8.456933523385748330e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.421098290994361690e+00	8.835764302646376578e+00	1.550050916836430925e+00	3.740129404043224248e+00	3.304386662602554026e+01	3.558873480877492668e+00	-4.893353011201966041e+01	9.370602384105387372e+00	-2.028112490213227037e+00	4.605765288238528044e+00	-1.602475542940895821e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.574956033156470259e+00	9.873414007424599959e+00	5.533626830270886643e+00	1.866815572972943427e+00	1.825550733179099083e+01	2.913903752178257367e+00	-3.285791739731435968e+01	9.288254255705187035e+00	-1.047588631749162280e+00	4.103718227501651938e+00	-1.524476920762458576e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.537413644764770382e+00	7.855266187853358062e+00	8.332580227533137318e+00	6.441874252245706423e+00	5.104666250389949056e+01	7.885293679388037269e+00	-1.759731607795018249e+02	5.481856110029931450e+00	-3.159195875847250434e+01	5.454900596238705823e+00	-3.575058390457677149e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.327901025410625380e+00	4.749966230211343010e+00	5.123777989422293899e+00	6.622145720993613871e+00	3.130757766664130060e+01	3.268712343324765790e+00	-2.195485732482852370e+01	3.972995343209273056e+00	-3.684045008215181660e+00	6.185594427372515192e+00	-8.523890273910058113e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.531790413325627043e+00	4.870220123356004294e+00	1.497280646234365520e+00	6.785866041765377332e+00	3.271911316770333400e+01	8.760275510108625596e+00	-4.990871524567896955e+01	7.746943311480285921e+00	-1.175625637303180859e+01	3.117196068919573904e+00	-2.617471028566459523e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.914063494052979486e+00	7.662065169124969266e+00	8.113649071144054759e+00	3.362789155748937553e+00	2.570644319270621025e+01	1.930310595895597059e+00	-2.807329201812547126e+01	1.282421119294313128e+00	-5.503822542814587493e+00	8.176978782820055969e+00	-1.074325409220338514e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.243449789935901162e+00	3.156256581042801823e+00	2.777581586671245883e+00	1.153312896655005027e+00	3.371510976845496721e+00	2.161366285873830950e+00	-4.551559873665326883e+00	5.294534583174097087e+00	-3.025059492438630926e-01	5.470424769231594375e+00	-9.724836764080956755e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.267559448538712275e+00	2.006220278431674942e+00	3.316680668789129260e+00	9.736173669859310209e+00	1.903597990860218658e+01	9.942581358423945304e+00	-5.343703692597544119e+01	4.029376530871257245e+00	-6.542294066826890742e+01	3.998531643590313767e+00	-6.764967519459762713e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.605166835579352691e+00	4.169951228546648458e+00	2.556042645203866037e+00	3.408849281050532642e+00	1.326337472617240465e+01	7.070668749243536944e+00	-1.671551909797070579e+01	9.321505204756823204e+00	-2.948938416154510467e+00	1.942926501432558295e+00	-2.932540264817220077e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.744342368938323062e+00	3.696199982484740243e+00	3.910247817940881720e+00	7.137386297905507604e+00	2.580885554680790150e+01	8.704296091728343399e+00	-1.012291657059236059e+02	1.146254568845640698e+00	-2.211356595591689143e+02	3.136183101865465339e+00	-8.422576542294115676e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.907407218136238924e+00	3.621591513922328254e+00	7.928259771037950543e+00	7.296308748280983636e+00	2.635705286115719304e+01	3.938451133014989836e+00	-3.833965220945447783e+01	5.986603191139323599e+00	-6.829070123709566786e+00	9.631661049832533905e+00	-2.791359510506087531e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.709666408378810232e+00	3.114203910900104955e+00	5.633343460418143600e+00	6.448531405087580382e+00	2.054732189492711569e+01	7.082932493844189992e+00	-1.956723782026334746e+01	7.663787601356959023e+00	-6.071252455323829622e+00	3.792426400068804160e+00	-5.117085177136147678e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.129689011457801096e+00	1.385237761403909529e+00	2.778802626250052032e+00	3.939511246547751089e+00	5.636645667817987260e+00	6.356267756445792116e+00	-3.000857783440399551e+00	5.341327168287700822e+00	-2.771452323717831678e+00	2.598484200121324417e+00	-1.493897823292549631e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.437422933947695824e+00	1.216984439383811845e+00	8.907776343071764913e+00	3.428260602231965493e+00	4.143540572416221757e+00	6.361803736429501477e+00	-2.005958817088756163e+01	1.726660165019864968e+00	-6.500082642864360594e+01	5.163115504079961227e+00	-1.138321502145319464e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.285785233831876262e+00	9.950872794369558960e+00	9.038173985835626922e+00	6.381586685563769734e+00	6.275007225785088139e+01	7.159452189604174954e+00	-1.734038697432992535e+02	9.746839382328065682e+00	-1.286803424708384114e+01	3.765928576330556332e+00	-1.239353183018831572e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.630976149820900112e+00	4.848176944038225855e+00	8.729688950084428356e+00	8.742869726406059527e+00	4.217884821305000997e+01	6.069725813723125363e+00	-7.548055834869737168e+01	5.591619019276389047e+00	-1.698060261369278479e+01	1.339494871155519240e+00	-1.611229505874620926e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.992925014895623015e+00	4.475110049714682070e+00	3.141379503415450802e+00	9.605328483209726542e+00	4.228685926086374280e+01	4.814572332908155339e+00	-5.670174055064727270e+01	6.495096189050331148e+00	-9.905098198426319556e+00	3.966521225144687524e+00	-3.372163394504175216e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.581440705528269763e+00	7.135102440041515059e+00	5.087451794635919455e+00	1.980237154912675379e+00	1.408825645098659685e+01	3.489287346058163486e+00	-1.254996758724555761e+01	3.190212026631614073e+00	-2.178215637156909690e+00	5.883534932366811354e+00	-1.502923276907337140e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.205069075377676491e+00	2.837882210920184889e+00	9.866764943451997283e+00	2.351525430953980145e+00	7.095811606568338092e+00	7.982267572392420796e+00	-3.219363592258571316e+01	5.356887328167069029e+00	-1.656925609696984125e+01	6.039864361237670565e+00	-1.330736399754097476e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.011421286769216277e+00	9.461252693618945386e+00	7.969200673754142095e+00	9.448826835996968043e+00	9.043291651724500468e+01	3.114377235593684290e+00	-1.925746951630098280e+01	4.911318610412893193e+00	-1.295005966650203399e+00	4.228930665843614989e+00	-1.077142765047821626e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.808414652129288314e+00	8.043444494519796706e+00	1.204859505296570488e+00	7.645447162926887863e+00	6.196409408391323836e+01	7.218304191040370021e+00	-1.703753376053660133e+02	1.754689894898304292e+00	-9.110179578441466219e+01	4.894828583847815828e+00	5.245649142315067515e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.543177804847564616e+00	1.773456410963040630e+00	1.553726769488519510e+00	8.949337466209472680e+00	1.665314076280347066e+01	3.108477241270942493e+00	-1.260801538608432892e+01	1.945731024682718857e+00	-1.045444370005399826e+01	9.737721354803918317e+00	-1.147429356694866165e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.972730928002749184e+00	4.691509031026098064e+00	5.167187008624876121e+00	2.868738960048653031e+00	1.336762311977694928e+01	6.681589240895900339e+00	-4.165526168534662332e+01	8.548626949285120347e+00	-6.699945570121897731e+00	4.326925712030801563e+00	-1.568954220717264150e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.534900255246365086e+00	8.953765215893909613e+00	9.120593367050760847e+00	6.317882296933512443e+00	5.607437921593539443e+01	7.651287577747455160e+00	-3.657744660170649098e+01	3.141819759708848192e+00	-1.012199063326770876e+01	3.370778424164127429e+00	-9.799574676052673183e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.824459587374013925e+00	9.502706051060567205e+00	5.845848752628950429e+00	7.295939035782872395e+00	6.901255093634247828e+01	2.990471385753672884e+00	-3.550989739274591273e+01	2.710043422018145076e+00	-4.113419672781696512e+00	3.240243991739011786e+00	-2.627598043138033290e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.914916445401203315e+00	5.194669807949691354e+00	5.458847409524825167e+00	7.091568948043944332e+00	3.695169980827555634e+01	1.494394816821020822e+00	-1.024666602417240213e+01	5.491921502113221720e+00	-4.511350899851135909e-01	5.137826940060754133e+00	-6.102827231670481751e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.537486458700998426e+00	6.450820625661656038e+00	1.923309042818796444e+00	4.664706951041952543e+00	3.062714538935197339e+01	2.169404469331963625e+00	-3.692286984340163514e+01	7.964980930506090573e+00	-1.424052567262298119e+00	7.865256382373216226e+00	-5.211870400936081751e+02
