G	c	dx1dt	d2x1dt2	d2	d1	Fc	Fg	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	5.635311432501586282e+00	8.602944409848840124e+00	9.820878711956410712e+00	5.531128870690461952e+01	6.779327799739299998e+00	1.201988892355113192e+00	2.110424592581861418e+02	9.328747735373623673e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.325253730061880297e+00	3.884972534461677895e+00	3.306733404980157331e+00	2.096274314559628138e+01	7.032132080702311328e+00	1.113181195095684473e+00	8.465561555995186893e+01	2.104131054055768502e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.422890678029614442e+00	8.456255808842760402e+00	6.888751987655256315e+00	9.801941927879990857e+00	6.702024566790386828e+00	4.719019119616473468e+00	1.517189719313205032e+01	1.346596299787914619e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.472736612249843979e+00	1.330750958536940587e+00	2.777809945832901306e+00	1.799870013734997798e+01	2.789396442543464083e+00	4.324811073642149672e-01	1.395437439947286009e+02	2.417716107428781402e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.544619579847590796e+00	6.366077746846875662e+00	6.097531205454558290e+00	1.546962521745484054e+01	4.754042478686758777e+00	1.881250943223637728e+00	4.009598037940895665e+01	1.047465801061504553e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.583246989575758379e+00	3.072281430639645983e+00	5.171883868059493850e+00	8.237873414404058181e+00	7.759314011626170959e+00	4.894357316705596261e+00	1.296982342355419249e+01	4.119578355739594855e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.543825147620891514e+00	2.086568144214013376e+00	9.747819966171402228e+00	9.296380869647227030e+01	1.912537122047816007e+00	1.998703589657631896e-01	1.427715969469957372e+03	1.012822368878259160e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.703037304723949319e+00	1.699722434895120537e+00	6.479815610264512138e+00	6.274391804554469587e+01	3.500231654977775886e+00	3.611397181572501558e-01	5.863849294926842504e+02	2.283571586670047004e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.272233262405558563e+00	7.253100583009612912e+00	4.142292481438301088e+00	3.433558690812454017e+01	3.492237669617042517e+00	4.214753516754879969e-01	2.792147959883885733e+02	5.378015894241554573e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.733215807883742077e+00	4.045595807376200170e+00	2.016665927096138233e+00	7.502216185990321584e+00	4.892216550243518647e+00	1.306619233357042997e+00	2.551811810344620923e+01	1.525606458713665292e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.868873834811141332e+00	7.520142292497832948e+00	2.358854579073474955e+00	4.432369504688884909e+00	9.824931185653637655e+00	5.229242707992869832e+00	7.162832022260739784e+00	2.001703993043749019e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.161954657713903494e+00	1.594311521843936319e+00	3.033536582025805561e+00	2.163075874002874954e+01	1.609959781448433436e+00	2.254953568258238339e-01	2.923661550887762246e+02	1.154042613431577768e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.951180249218386287e+00	3.828903096156023977e+00	3.256839732506059626e+00	1.615333480532720145e+01	5.667744018533910300e+00	1.145461452144351577e+00	6.251187134574609416e+01	1.776561602080140689e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.096329004246388905e+00	5.838689702866163955e+00	8.650870804740089071e+00	1.815335088689456455e+01	2.623893538539270320e+00	1.249036833289534965e+00	5.374698877848896217e+01	6.615182822856626732e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.458959064089248692e+00	8.119686039995974269e+00	6.056116329376489027e+00	3.300712527092341730e+01	9.728081466618229811e+00	1.784394114766494788e+00	1.026375613211437212e+02	1.419915229785666311e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.310498917220846105e+00	3.870128033084210717e+00	5.708691776287641240e+00	7.461345324594445216e+00	2.020487526941943113e+00	1.536880873213990473e+00	1.704305878162460530e+01	9.212457152596643661e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.186186259058883863e+00	6.626957390836863304e+00	2.030102919760221614e+00	1.863720184149525849e+01	4.632761022740814916e+00	5.061766433176214663e-01	1.337215311348353453e+02	7.748073655779170732e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.330222931382696316e+00	8.968317019706875115e+00	8.742082484446900281e+00	2.916854083663381658e+01	7.645367452167801225e+00	2.294486183613616337e+00	7.391111409186102321e+01	1.108109065263035209e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.969622176925509116e+00	6.537373854653511174e+00	7.509584544078027335e+00	5.231335167785284312e+01	7.336421752153530207e+00	1.053183642728466429e+00	2.213551775652692015e+02	1.283242048533876467e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.800245449500802231e+00	3.097250195186593391e+00	1.622166252178373735e+00	6.088102023513378924e+00	4.795118575576414521e+00	1.261992923677664358e+00	2.100594960398926503e+01	1.959261299201132456e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.676948083132758782e+00	1.216122740572200378e+00	7.375083589523637961e+00	4.191648150287308994e+01	4.119566451862186618e+00	7.244088838036322198e-01	2.181878947045714767e+02	3.973684808039207539e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.916210638345940964e+00	8.833638424529972610e+00	5.898248192130739476e+00	3.487005107065983367e+01	4.580033816236712241e+00	7.742222816046849809e-01	1.756457498645399085e+02	6.087063235160435903e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.668183354598400392e+00	1.175543967276236890e+00	1.732734340960710773e+00	4.626782690014869637e+00	3.386550130843482442e+00	1.266116064168285149e+00	1.432219088324490031e+01	3.897580518949047335e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.731134885365477771e+00	8.867548249622640100e+00	5.119041283797987063e+00	4.984233195302523711e+01	2.841119503311359207e+00	2.912725449200366801e-01	5.535046733616962911e+02	3.540189920857590988e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.978637580847714794e+00	5.754169796436522155e+00	5.362610751992301417e+00	4.275070377381458542e+01	5.353608070865790935e+00	6.709057008292612645e-01	2.462486866011965390e+02	1.043461344956307046e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.461895903400987962e+00	9.450183226882058918e+00	2.492562614927096742e+00	2.359230715936056200e+01	3.429619502750592908e+00	3.622482289269785549e-01	2.192526320670904170e+02	3.991900166668907457e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.047070228834785510e+00	8.186055876520480723e+00	9.505328148466148264e+00	8.611366606243126398e+01	3.585109996839610957e+00	3.971380972340914917e-01	7.420476194159966781e+02	4.871353705200874851e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.390123342030487485e+00	9.985845519208911725e+00	8.648810424689880705e+00	5.518080967663710368e+01	6.903816215107587695e+00	1.081885002060371193e+00	2.278439629943818545e+02	8.020487364893497118e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.305112358070854128e+00	4.146062559954116544e+00	7.023405932648477012e+00	6.523606235382152363e+01	9.714632884964478521e+00	1.043772829895206034e+00	2.871387250024004061e+02	2.589060841418250547e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.800413933541519906e+00	7.904947676167965120e+00	5.162650016742797554e+00	9.243983404277434701e+00	6.432810624146265255e+00	3.580113378812350255e+00	1.678344483487498806e+01	1.263421069850517497e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.773489406234353361e+00	4.620484332481253453e+00	4.708674371799711267e+00	1.295713760642152401e+01	1.695867195430232455e+00	6.128287468539448390e-01	6.611007948319641514e+01	4.975678679876461841e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.398079443336741612e+00	5.329209398855878632e+00	6.860367805848788691e+00	9.650956298711479420e+00	1.677051078300128228e+00	1.196296837006483260e+00	2.568369290154576845e+01	5.419964648568771359e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.925134504642603162e+00	6.644869030869457127e+00	5.906087294858293646e+00	2.317406621176900927e+01	9.571227863533355418e+00	2.431609863547394834e+00	5.984835455983679253e+01	1.799955275067335325e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.494115920476784432e+00	8.864899043749295160e+00	1.557620369816037131e+00	7.011126323357417256e+00	3.669583728150116908e+00	8.168336835039197164e-01	3.239622812841201238e+01	5.089968810593468174e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.446046159022798427e+00	9.846716050339713533e+00	5.605903648172900766e+00	1.936018201227037494e+01	1.819187899561689692e+00	5.293324225480696699e-01	1.143999456099016783e+02	2.403311074079090559e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.452953893844870947e+00	7.901153895096671320e+00	8.267487465834710392e+00	6.988428166719491230e+01	6.397392319018840645e+00	7.532415669528940150e-01	3.729827811712576136e+02	9.053477406650053405e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.214879737799004822e+00	4.764600651423100075e+00	5.133233168226445819e+00	2.161363468891640949e+01	6.600525622397357850e+00	1.571838703198233489e+00	6.826319195235191728e+01	1.718865650661048905e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.535828355079458252e+00	4.792182087220440145e+00	1.466367639779325494e+00	5.175716625746426658e+00	6.835438348924675722e+00	1.938349787009554515e+00	1.449511323774019900e+01	1.827282966931670583e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.888027402898990736e+00	7.644796959642540024e+00	8.071375323777770561e+00	4.758065396356685994e+01	3.423495428423086739e+00	5.795802312760783837e-01	2.914457242217640101e+02	5.225470282898219132e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.269853768213424772e+00	3.141353855826009234e+00	2.828483719962564535e+00	6.394746575338958294e+00	1.135930963726317966e+00	5.021282060989396001e-01	3.509190980019362627e+01	5.220300431323819934e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.214426154246019962e+00	1.997159316575121357e+00	3.321660966623339206e+00	2.734218424096961897e+01	9.679071193937105022e+00	1.177586604376633872e+00	1.108925259475276306e+02	5.448947782784565597e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.666372370911385792e+00	4.201995944708727393e+00	2.479989231193304278e+00	4.105150468639909178e+00	3.257726695979798581e+00	1.949185423327163491e+00	9.089169539145945720e+00	1.241281274591961470e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.888745753622615098e+00	3.587485807666958237e+00	3.974231686105380135e+00	3.926240784706240561e+01	7.083961586259067467e+00	7.200126518665691533e-01	2.203290354542883733e+02	2.176105910953840983e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.954420997612328570e+00	3.668311745992196116e+00	7.814077716843616628e+00	6.212202217562782636e+01	7.360538488439921423e+00	9.253679536714258802e-01	2.887374795634950715e+02	2.258648482022584503e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.788229944304880359e+00	3.102517358810205295e+00	5.679762107003087479e+00	1.580399335577433817e+01	6.493651828155749151e+00	2.328541465995880078e+00	3.830771946410432349e+01	2.840666876082628800e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.047437194412657036e+00	1.370099651794766782e+00	2.853912454291566814e+00	2.994003780083019262e+00	3.810541451132233970e+00	3.635495454085371669e+00	4.309226972346961837e+00	5.405977539739311055e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.328188561856766370e+00	1.168406673367056170e+00	8.903265526195216495e+00	7.421148408525981210e+01	3.449001611178977633e+00	4.098504247561287062e-01	6.146783458721758961e+02	3.316418699019041849e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.355920305838185236e+00	9.886103213810843116e+00	8.910405655912377654e+00	6.563328505457006656e+01	6.380341435644537817e+00	8.635853549800047713e-01	3.156650211882912345e+02	7.310753710715010012e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.571409700689716082e+00	4.852764718926744436e+00	8.833787068555464472e+00	6.672896474862963601e+01	8.798795109033381578e+00	1.162348863029587731e+00	2.701459205006217417e+02	2.051278610791593682e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.934502898814675298e+00	4.450244416715468887e+00	3.150865643092207513e+00	2.500224036421995777e+01	9.517203151473061951e+00	1.200363698468602136e+00	1.002303047828724232e+02	2.401414332792799478e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.667427393337908459e+00	7.110264022189663358e+00	5.072574123496766951e+00	8.462982820569054709e+00	1.960115909453861160e+00	1.173205864798283482e+00	2.378370029888429471e+01	4.393902158680615400e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.231644158062890959e+00	2.972268604711669759e+00	9.857188715234455501e+00	4.167205392101884343e+01	2.392065988805937682e+00	5.676474432573843654e-01	2.461165490714886914e+02	1.000529844177137528e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.036029510774866047e+00	9.547718563275420678e+00	7.954752498406008066e+00	1.623814988429613493e+01	9.504128825957049997e+00	4.650303562067454877e+00	2.851381495357593820e+01	1.481858996413190299e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.768930540161342435e+00	8.085189927815749300e+00	1.245500214454770882e+00	1.088908258941500939e+01	7.623765806488274954e+00	8.723946473392488743e-01	5.320160076349917233e+01	1.049571105616888822e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.614759428686075360e+00	1.804263810659508360e+00	1.591467528260902986e+00	1.049932601427992473e+01	8.941547654828353231e+00	1.352230620127763627e+00	3.818105102820137375e+01	5.709109142911884760e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.978149870192201565e+00	4.747980215819959326e+00	5.174819210716327333e+00	2.058160432964479014e+01	2.827419223696672201e+00	7.101174277579364036e-01	1.025884602112756312e+02	7.455763858889349338e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.587549833616215267e+00	8.917027480993688471e+00	9.178330230574744064e+00	1.440771557955167559e+01	6.285871429684823930e+00	4.000094742466060893e+00	2.425127597717734673e+01	1.153295831597571208e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.789809925247285882e+00	9.499306537162679476e+00	5.852462237834956227e+00	2.225677877742685240e+01	7.305634285076631151e+00	1.924089779338861605e+00	6.258987924271254144e+01	9.709557197473188683e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.932380065929588220e+00	5.210500514687911533e+00	5.483926110085356243e+00	2.154712249297743298e+01	7.117525177099356171e+00	1.815422935899003498e+00	6.246519721607087661e+01	1.716900732523373829e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.565520353604943793e+00	6.520842751982629082e+00	1.954630659836964712e+00	1.473087628782022485e+01	4.677148915385081374e+00	6.166333417840623721e-01	8.927359187945303631e+01	8.142709892366055691e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.742195110385803325e+00	2.494720902962737075e+00	6.910947476439639026e+00	4.658150430377239815e+01	1.135148811897690013e+00	1.670429087054052242e-01	8.008595480556416533e+02	5.214060529808869360e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.987303170660043250e+00	9.921431637368085532e+00	8.395616441804220287e+00	7.547976960599579854e+01	6.245697599684058687e+00	6.952310491215512034e-01	4.289181784967998396e+02	6.973703691012697048e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.245966262130697721e+00	3.097263241393797717e+00	4.415172991396220326e+00	2.324381397197212351e+01	3.277995200854170843e+00	6.238000703547529335e-01	1.325643458023557741e+02	1.266015181826479541e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.077587609231276833e+00	9.487328530449616437e+00	7.985030953663743603e+00	1.651950904512666796e+01	5.041908890649945185e+00	2.438090856500426007e+00	3.640926448550229821e+01	7.906388390650895825e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.409147553290790889e+00	6.846499859781843611e+00	9.682630460011397489e+00	7.185021933580257780e+01	9.610265380462889695e+00	1.297364834846710169e+00	2.727196640070210947e+02	1.594126880042607164e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.850330401864456853e+00	6.475613452826024741e+00	2.828565414842789671e+00	2.222070188109513111e+01	4.593138258463268286e+00	5.845140829172430497e-01	1.404277723041918762e+02	7.991279997240622324e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.053108505742919476e+00	5.615368581482794497e+00	5.706992863850142150e+00	3.454310425786125194e+01	8.554224643365229142e+00	1.412719846763635267e+00	1.225297175933845466e+02	1.778040724089223090e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.942161246165864164e+00	3.077193981557168723e+00	3.581664340489522758e+00	2.853333143745062728e+01	2.702585898670878173e+00	3.370197094556723338e-01	2.736281893271993795e+02	9.881036555380804387e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.449887233312686874e+00	2.582679409150511862e+00	8.127501246734793128e+00	4.430105136496080576e+01	7.057378169823593339e+00	1.293892004074593371e+00	1.612483713544516775e+02	3.223175597688373362e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.706585132162364182e+00	2.985676812988471873e+00	6.193825332739659295e+00	3.534744015924756866e+01	9.796955719988394762e+00	1.716861639504307036e+00	1.127870460565228825e+02	3.856758666236610900e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.848670675696605592e+00	2.683704692992184615e+00	6.704981143869932936e+00	3.246909703984275808e+01	1.926889017881444843e+00	3.974822600539427708e-01	2.584731554074645032e+02	8.611482585744298923e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.224003525929564962e+00	8.011609116034138722e+00	8.178949874630863093e+00	1.009453597868830244e+01	1.074429686274709139e+00	8.763644993260972793e-01	2.993367984752625333e+01	2.444174966433094731e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.967168081165216798e+00	4.159052022113791658e+00	4.559655419824463429e+00	8.954888830895665564e+00	4.905757771474587692e+00	2.487485860102349289e+00	1.892513301457737995e+01	1.779634024951553428e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.289285644441567902e+00	1.520073915104791284e+00	9.226826865781276865e+00	1.181818894467180137e+01	1.830465768112091274e+00	1.428863730711451785e+00	2.781678622494301223e+01	2.145090002037025823e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.735467591014479005e+00	9.716984869940343827e+00	5.808427848451259479e+00	3.899225282025367534e+01	7.748734749031324753e+00	1.150178358951873259e+00	1.564569579108205915e+02	9.138819239307013342e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.827915102747335485e+00	8.959622942621580322e+00	2.428509503450112295e+00	9.315245339140641789e+00	9.241676123675999222e+00	2.409925358334693790e+00	2.348976646195719198e+01	1.300217322937933906e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.577385201082059929e+00	9.348175068999399429e+00	7.258790586215384977e+00	4.053043912343886745e+01	4.906253063252314917e+00	8.821563204151875448e-01	1.861178922556392763e+02	6.204013586810718239e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.163202217494855972e+00	9.958395699610848695e+00	8.140856366022994450e+00	7.461764769892459981e+01	3.330497516398502444e+00	3.627712115855019070e-01	6.906807458624452920e+02	3.718844360318138142e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.249977382404903636e+00	2.563434141288368551e+00	3.853160186754012173e+00	1.249999332686405751e+01	4.916988258226309583e+00	1.513498442109870945e+00	3.787197803235964244e+01	2.503860633090619903e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.697047751450256214e+00	4.565845347845832514e+00	8.721190071038304126e+00	4.088356735051299751e+01	7.510233838619873481e+00	1.597151488852127876e+00	1.304657499386953248e+02	1.996744222764065935e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.810466718563350064e+00	7.826892032286971279e+00	9.150769238298000374e+00	7.141507996575170125e+01	1.077932897388458544e+00	1.383732124143271791e-01	1.496239582092106730e+03	1.566507109375751827e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.054429734122109164e+00	7.265803865637562531e+00	3.498170623100138599e+00	1.068529717596730144e+01	6.309817144644076059e+00	2.062232824099874406e+00	2.777489608597673509e+01	1.150943625795292968e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.690773294453663089e+00	2.373961705908316677e+00	9.848667907836002655e+00	1.670618361757351877e+01	6.520049781087489116e+00	3.849813457590057553e+00	2.876867362838981990e+01	4.348079162691089294e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.609015736844850775e+00	8.336260466444100459e+00	2.259027583305500020e+00	8.205648258824224328e+00	6.740184837657515970e+00	1.866895762128942815e+00	2.342548905396830961e+01	1.031464239387675841e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.454490591130457755e+00	3.025135602497715404e+00	2.822139449744274220e+00	6.922051654487903605e+00	3.173682496009574638e+00	1.297833790358486894e+00	2.107873445189399675e+01	1.482660512000517405e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.366111610108623253e+00	3.013623433576133603e+00	2.665150668233843945e+00	2.488758303855482978e+01	7.417176105795443064e+00	7.906966465249227749e-01	1.304056867887838962e+02	2.726065178622919749e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.268358684851017770e+00	5.829856211193381377e+00	9.060196921556084249e+00	7.485978967521363359e+01	1.823801707519594473e+00	2.218096013786678700e-01	1.043016586089163866e+03	3.495443262539343898e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.705404259883762208e+00	6.328901451160015235e+00	6.882008505148459854e+00	4.615544935855378839e+01	2.798331929280407859e+00	4.161291929572815129e-01	3.691643975967745632e+02	5.101077641835599641e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.847048317398444439e+00	6.214769128679622057e+00	2.372797740951954282e+00	2.091642698601683037e+01	8.896008043292647827e+00	1.005559880993325939e+00	9.395593827159233058e+01	1.593633043646637715e+00
