G	c	dx1dt	d2x1dt2	d1	m2	Fc	m1	W	Fg	d2
1.000000000000000000e+00	1.000000000000000000e+00	3.288025004048551914e+00	9.682128583436190317e-01	2.803030491435818838e+00	6.822405607686000018e+00	8.081349907893153883e+00	3.325198022813069088e+00	7.047438513390230241e+01	8.179717015523916501e+00	-1.524573091200453057e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.036864885960000926e+00	6.060521715176084179e+00	8.137580798619167277e-01	1.050916454403622247e+01	3.397382855097897281e+00	5.371766000670176844e+00	6.351156922647348324e+01	2.492735564976439111e+00	-1.217290758966567132e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.111190453062998351e+00	4.754392051704601663e+00	3.853336682016073045e-01	5.938621062754368296e+00	4.710767258743008945e+00	1.959362655116299035e+00	3.070469389531257320e+01	2.891242951688985485e+00	-7.773339891103424293e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.753087475959215880e+00	9.843517136173570492e+00	4.163623376790236974e-01	1.029612155728020362e+01	7.340576832627001558e+00	6.789970020571957754e+00	2.211903869996463641e+02	1.383464605285106330e+01	-3.010251466224515582e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.983790519272536912e+00	9.464255896104608823e+00	5.927433213518915611e-01	1.710195320516148865e+00	3.496433492613638450e+00	7.422277215828767538e+00	3.564639714840299689e+01	5.089464769302018965e+00	3.276621969998434913e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.995506114543227127e+00	8.998225672625412841e+00	5.289882724410319703e-01	5.367338643819924648e+00	8.570737064605016275e-01	7.419015005828266673e+00	3.171567305510473744e+01	1.608565107267964089e-01	-6.731106263976990967e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.026211296922026506e+00	5.273985557489960563e+00	1.329940665681775602e+00	3.555201144150999415e+00	4.637433368998866712e+00	8.014574415543085806e+00	5.178220427401154069e+01	7.192672187444435927e+00	-6.908158142204527508e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.469181721399182461e+00	8.749185966602004427e+00	3.341785846344259570e-01	7.786796213790212917e+00	9.212256467959468509e+00	6.217718795177772151e+00	1.637420430687313910e+02	1.753267865210949594e+01	-3.969880441309130248e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.208692516480306622e+00	7.891104514650097101e+00	5.516435674533297639e-01	1.024729437459930814e+01	6.588839617692811679e+00	2.124741255968709552e+00	9.193122273877736461e+01	3.359668511019953563e+00	-1.363039335082951098e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.684950266942306207e+00	2.453001232149064847e+00	1.279372662388543747e+00	2.995853884000506007e+00	5.999182353248362354e+00	7.699493991792500047e+00	9.305667126285909774e+01	1.548477018131430150e+01	-3.911516249820451208e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.951674990367352258e+00	8.167575049201923676e+00	1.566237134713573398e-01	6.580725755374018604e+00	7.211892246998509393e+00	4.025158064511517253e+00	1.147610733386182176e+02	7.515040647007683816e+00	3.978266101305967339e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.236969971532030144e+00	4.633391094541532418e-01	4.922231742056644599e+00	2.975886355270336736e+00	3.074598898644844702e+00	6.775173601241754717e+00	2.642769239634556300e+01	3.852621607897364520e+00	-3.651318260591660980e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.179510889207960656e+00	6.461770243544479264e+00	5.581603498373590710e-01	7.159786405829511757e+00	5.148308996507911850e+00	2.756821503868438050e+00	4.457663430119319514e+01	3.484824581319790671e+00	-3.113548965265141888e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.522782041485530424e+00	3.169149089090871119e+00	7.551396047494829400e-01	4.324642138867919705e+00	7.968132089682804953e+00	1.033775995585450413e+00	2.607695348664636725e+01	3.477733130029972308e+00	3.401871670793752855e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.828609454212072549e+00	1.543688588468163925e+00	4.663748123273799173e+00	8.627602380965964102e+00	1.091711667412222919e+00	8.746077676142624213e+00	9.277616622323320428e+01	8.907748620834234909e-01	1.433866539973226217e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.947290199299153812e+00	1.395181255942011145e+00	5.852248324047746308e+00	6.331115294184677111e+00	3.624640716886436742e+00	2.702924044648073565e+00	3.478623290088752640e+01	9.249188338837774914e-01	-4.058481684124242150e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.887017251106551718e+00	8.247406531999407875e+00	9.643092373959917252e-01	4.714755186433793099e+00	3.157125146488301226e+00	9.664486068549797082e+00	7.231751858327251625e+01	5.303706245313925649e+00	-2.362779105794441836e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.463262405689977008e+00	4.490090741517712480e+00	1.142180962365728858e+00	2.055230144235723699e+00	4.366939650403375062e+00	1.084875661112373102e+01	4.565044048134063104e+01	1.014115666002168936e+01	2.948048109455014831e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.856087831666068944e+00	7.271305679977378311e+00	4.219815187429182268e-01	1.715558265643577718e+00	1.009401355640019737e+01	7.466686263322003470e+00	1.045390703840231055e+02	3.290705735824713685e+01	2.441170588934209462e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.094281392691899946e+00	2.863259740031940392e+00	4.457147881323821892e+00	3.071525042837922825e+00	2.505336062020243393e+00	7.738947487988881768e+00	2.112186825896190356e+01	5.784928037305578918e-01	-4.172241711984572277e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.697890336627527752e+00	3.171738115842501315e+00	1.385449220495529099e+00	2.301812529900448379e+00	6.476709641906446713e+00	7.056664918983808654e+00	5.635309037602895188e+01	8.191485328719599224e+00	1.476078733488310757e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.100774037144120587e+00	5.403306897151093580e+00	4.373126330640758619e-01	9.002810605455099591e+00	2.951072595703382540e+00	9.490512669795075240e+00	9.335323402296624806e+01	2.401115316221680729e+00	-3.795166032430404357e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.165344283684764726e+00	8.055027725615982348e+00	8.720504988150274972e-01	5.880326414647716327e+00	9.719725272429277751e+00	3.732848561789602115e+00	1.041474699641731689e+02	1.280872902027265425e+01	-1.155230734426812944e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.758021079865433212e-01	3.017049454636558270e+00	3.179466156499822782e-01	5.665222712296673180e+00	1.903050389583609281e+00	5.024912013419638335e+00	3.383452994152920468e+01	8.362593385772210119e-01	2.134174430964158375e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.623437859172012665e+00	7.628999261715731173e+00	1.283174569296491763e+00	2.268796780896900067e+00	4.142767270890084674e+00	7.269577146605894491e+00	2.469412380755682079e+01	5.415642808703930555e+00	3.761100813736431570e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.213816909455915027e+00	9.075690061662323060e+00	3.043918299341633604e-01	8.854831492635815593e+00	7.494948161069627801e+00	4.269608429373143998e+00	1.470830433440104343e+02	1.011007944608747700e+01	-2.370261634391924943e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.594333349854869297e+00	6.103307837732049990e+00	1.186035995343858174e+00	7.206464054388498575e+00	7.832807978030083440e+00	4.994831106936901577e+00	1.296832434920472679e+02	1.282309709836899358e+01	-3.241028099496387149e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.318104082485725748e+00	3.345746125190168119e+00	9.680170396444909287e-01	2.179740251156567332e+00	5.791491388257477446e+00	3.948732731714940325e+00	1.496020558969595449e+01	4.070512229634765333e+00	-2.684130750613408001e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.751119946036416408e+00	1.300860173176396462e+00	4.250508235278382507e+00	7.810554271881477995e+00	3.676725525391639327e+00	5.592536228894102734e+00	1.031980727665233104e+02	4.306658327736171188e+00	-9.849709368500107587e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.140317961286238635e+00	8.661407727067697238e+00	7.919258963728248446e-01	4.912146056651414128e+00	3.498535711977899254e+00	8.806621487265006820e+00	1.074300678543200434e+02	7.262272069981088762e+00	-1.645205128201762346e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.777445770567273264e+00	5.191088905000932341e-01	2.273057955818367670e+00	1.608396129964543064e+00	3.091104345307813084e+00	3.217830830896134309e+00	1.006902385383277299e+01	1.923696139088628687e+00	-1.073111197746250589e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.668469145336345605e+00	8.073327987334399936e+00	1.098757181578069897e+00	4.528209046736833443e+00	3.337340748436461446e+00	8.902880073644073633e+00	6.644164439206393524e+01	2.248239951125436953e+00	-4.516048751851130305e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.304248435995722488e+00	6.976985663531261039e+00	1.207258800576945568e+00	4.662089085013377598e+00	6.469158776917282694e+00	7.452413948838925606e+00	1.014224581646879102e+02	8.329670273770499733e+00	2.509330509363939310e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.974043439993550919e+00	8.699061805044989271e+00	7.680769827984986753e-01	2.787452999368233986e+00	4.125978288025939023e+00	7.195318868866950268e+00	4.815627220383009899e+01	3.327231174862091745e+00	6.186999539649483681e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.592745905417741525e+00	9.133653783628751910e+00	1.019337715559327284e+00	9.279781850605710147e+00	4.282928118909006265e+00	5.434246781497530598e+00	1.031046567381941941e+02	3.798542645217991343e+00	-9.058657518927367036e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.057780671537061679e+00	9.511454319355719278e+00	6.884444552213228041e-01	8.570944810544341763e+00	6.450905655520849713e+00	7.766536477377359304e+00	2.322433831244131284e+02	1.528799275394877988e+01	-1.273112672665223677e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.240961353245259247e+00	4.595913761801039499e+00	2.157165935350270569e+00	6.651424355745691130e+00	9.272187084685706182e+00	1.340443311359570622e+00	4.621855475266124813e+01	5.390691998003005025e+00	-4.493566791642122915e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.888693351933421916e-01	8.163622276968018454e+00	3.495638404218323614e-01	5.365058035727451546e+00	5.716106953577152261e+00	8.838935035266180407e+00	1.453971786235078127e+02	1.434381161799518800e+01	6.568558144052576608e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.228532191450145916e+00	4.987561006636260785e+00	4.689405509115962545e-01	5.080449382057072860e+00	1.332566034736891281e+00	1.406362927335437218e+00	-2.613294802535653716e+00	7.835298758671705999e-01	-1.525875288506587779e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.929006092997649358e-01	5.726111520511107500e+00	1.939711826552704688e-01	8.057100309545102590e+00	2.175087968123491589e+00	9.317842134789135145e+00	4.233877888806286194e+01	1.380414441054096164e+00	4.097225517101426817e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.423720353426992880e+00	5.751010114727956868e+00	6.864388223286537194e-01	5.808959137464190903e+00	1.044220489239246596e+01	9.840196603870920100e+00	2.837788944432579683e+02	3.867674385792965097e+01	-8.480788085443705882e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.922923169480294181e+00	8.486832220536530969e+00	4.562946523076537586e-01	7.606922927113940469e-01	3.862658580696528787e+00	3.867071364830201752e+00	1.019321886147656642e+01	1.302924755244394550e+00	-1.808010805490629092e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.991224382274396909e+00	9.095684833423140603e+00	3.047374814609989380e-01	5.334291303076207136e+00	1.690496316343235828e+00	3.084550045255863626e+00	1.106801334375556856e+01	1.129186705598568485e+00	-1.553957677741518850e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.464154300704398892e+00	8.019771848446717755e+00	9.813223986410513078e-01	8.725349531511705337e+00	5.813943088155280492e+00	7.611009387056174802e+00	2.166406823782874937e+02	1.193305114971589020e+01	-8.858570721836045436e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.908363172561269305e+00	4.023703977418460198e+00	7.720025464027748807e-01	4.706531149992207119e+00	6.551930321894740672e+00	3.083663502663334555e+00	5.086892186619651568e+01	6.005929388832671911e+00	-3.349615368125382187e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.394597469249161392e+00	3.690125621283693924e+00	7.844043390672404970e-01	6.492299865433185380e-01	6.946503287126730264e+00	9.116947594303779212e+00	4.748040458130087416e+01	1.668030462654523305e+01	1.245455880171878249e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.846998300405754634e+00	7.506128369055121929e+00	8.360933835949768689e-01	7.661376261848237057e+00	2.614602408909134645e+00	2.912618118953047563e+00	3.591739861588278160e+01	-1.950743068251435952e-01	-7.064024636291490467e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.072494027616521794e+00	1.920049227474796227e+00	7.511950478430678979e-01	2.517767966155348258e+00	1.634824051048743510e+00	2.790944564089698154e+00	6.863082513347893432e-01	-6.017124813535201788e-01	-1.678338693063007625e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.711815542334496953e+00	2.138207107479316083e+00	4.037976422968522883e+00	2.729775112860485020e+00	9.455657768799621721e+00	9.197340366576350235e+00	1.434370004641267258e+02	3.783708254812015781e+01	1.778506829142623591e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.696866580933901858e-01	3.491960529009078940e+00	3.712659670014671898e-01	2.602440132799312966e+00	3.724354144913526898e+00	6.451451570574452177e+00	2.533269402326330066e+01	2.966937582526373518e+00	8.070639707297221577e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.514202320763605059e+00	3.117523314410117319e+00	2.973214275157880504e+00	3.928302229967729264e+00	7.078325204573786777e+00	8.330229414798672849e+00	1.228224446223541548e+02	1.760860513067946442e+01	3.538383608851431106e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.576937460988238726e+00	2.398142157458575952e+00	1.975082543608188024e+00	8.246811265514885747e+00	7.520563384262930917e+00	3.972846337392519800e+00	1.206901310743315179e+02	8.908733683739328058e+00	-7.731133412197617183e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.335808604978584668e+00	4.020447321301188204e+00	1.155029192701975127e+00	5.428284475809718401e+00	6.110075289311516222e+00	7.114638681773819862e+00	1.263411282597739103e+02	1.177471552676757582e+01	-2.225178032755466617e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.517659421715956025e+00	5.649963739911390004e-01	7.748417022086239170e-01	3.152075388598452044e+00	3.629613357900212556e+00	7.023750655368356632e+00	4.827747297796594950e+01	3.469704035482407356e+00	3.727280308494260730e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.364137361930859882e+00	9.583658540302704143e-01	7.159090685470785864e+00	8.628655921455340660e+00	3.787427785556201965e+00	7.133792550557195078e+00	8.798237104145394483e+01	2.937582634168412810e+00	-3.293337461829392687e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.731729027077058447e+00	8.892729425317716263e+00	8.739386968260188793e-01	8.292504106848641143e+00	6.307829608699337953e+00	7.145878154315195019e+00	2.044469921117798492e+02	1.225655930855790565e+01	-7.535940281025150789e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.889744519335019746e+00	4.385063182966651318e+00	1.278103148860185279e+00	8.535369585834578388e+00	8.196696781275804256e+00	6.054207421084580432e+00	2.381184446304752100e+02	2.059243500779949088e+01	-6.887098816730837569e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.719436339611684517e+00	5.433505560789614997e+00	1.968566597855568645e+00	2.255615149157265353e+00	9.581002784823320795e+00	5.143030409578851270e+00	8.369117307972346964e+01	1.904535701334431863e+01	-2.200277995153085975e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.083311992337823604e+00	7.282316480923254787e+00	4.865706906889692984e-01	6.048544463338726196e+00	2.161932606007541224e+00	4.062424470083835892e+00	5.389256187473650428e+00	7.440892213595629023e-01	3.932740657921669936e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.657197480420220081e+00	2.561717796455098561e+00	1.573533351177804018e+00	9.943590305109683669e+00	3.136653611285088239e+00	8.218141432370797972e+00	9.688391264957921578e+01	2.234772086392424306e+00	-2.210382230622992239e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.104955665004296650e+00	9.530639421027782276e+00	-7.173511836206158954e-02	7.508916322307313429e+00	1.012654668462005958e+01	2.801391119112506267e+00	1.127083026154044632e+02	1.167469698815334311e+01	-7.403605085724357195e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.986060348896883099e+00	7.765257396255806910e+00	1.189361235603185962e+00	1.035984843165902447e+00	7.593827412147045486e+00	6.897697271180230238e+00	4.659958563662802788e+01	1.728300227548262669e+01	3.295137757318852834e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.103415355101542872e+00	1.753284012024006966e+00	3.886137380374407257e+00	2.337804985529265966e-01	8.650651346769176797e+00	2.495055340451695525e+00	1.535598668079458307e+01	1.106159212169081485e+01	2.528254575789747882e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.959289531642108617e+00	5.172052733890749820e+00	1.045666114795277046e+00	5.967382258692131458e+00	2.700105591408592076e+00	6.733362807878832790e+00	5.176287518308917157e+01	1.468693575188848133e+00	1.424708489800571520e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.473671321109721877e+00	8.727869801480400369e+00	-1.493316786741266666e-02	9.920977105991003242e+00	6.004756229935023448e+00	8.063114671292812119e+00	2.162757903055441773e+02	1.108334009689455613e+01	9.638783747998806462e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.289241331934759760e+00	9.624972883234084620e+00	5.378679773955863386e-01	5.907697072018026851e+00	7.584260424278875590e+00	3.368691348382695683e+00	6.496344418197480763e+01	5.774595660036514921e+00	-1.243426604012321235e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.102409520164886025e+00	5.338179728675616964e+00	9.981414304462834508e-01	5.656708517742674580e+00	7.684899408094091555e+00	2.166847583092164076e+00	2.707507560073561947e+01	4.377771543857506664e+00	-6.821167092190751902e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.937778197302154837e+00	6.339262596804937644e+00	1.164377995628133267e+00	1.249296357882992758e+00	5.344534105773603549e+00	2.985080617527911429e+00	6.832041957509243701e+00	1.745824249233054237e+00	-3.803864491075814591e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.711749937382972320e+00	2.093898420159041152e+00	2.494260174715538181e+00	6.251200204357987289e+00	9.154112018007021234e-01	5.705036084853565725e+00	9.440831758172100407e+00	5.683965020642960386e-01	-8.782633368733597123e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.971785872905758907e+00	9.628349959175549699e+00	1.018284434075148237e+00	7.461740661252191487e+00	5.969155396995656560e+00	8.865489648803647427e+00	2.300970973890901803e+02	1.383451093092854478e+01	-1.006085380946817054e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.880434111560362886e+00	3.474012954992443447e+00	1.844930961709260631e+00	4.334843885695196519e+00	3.050338565123156265e+00	1.644233745460324192e+00	1.500650468800291293e+00	1.079350878316417628e+00	-5.712168750859005328e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.902523625470474711e+00	9.919856568841829869e+00	2.000030674653580087e-01	8.566373437194609863e+00	4.006404084476397287e+00	7.567083106572504825e+00	1.444013704556984408e+02	8.147639323414205492e+00	-4.197074577669591235e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.517146743172220980e+00	6.213847132770281334e+00	9.218071992771663670e-01	9.468692125719890385e+00	8.967101653147407703e+00	3.620672838168946139e+00	1.770776653697440963e+02	1.564041221431302731e+01	-1.312136410196716874e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.929286955093235889e+00	6.324438718463196274e+00	1.346320939210877032e+00	3.025883651440638644e+00	4.572613020662268823e+00	6.093637674908959134e+00	2.604822796908640470e+01	5.153278991146671650e+00	-1.559630225883606780e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.049633174948368719e+00	5.195334437726041088e+00	9.734285228319262684e-01	6.250444647822950728e+00	8.763528492097099942e+00	9.039128318058068601e+00	2.327084629052465914e+02	2.819059161141957404e+01	-1.227514544524055040e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.387836254112180256e+00	3.521054305627798531e+00	2.634819550799893939e+00	2.687469819848050445e+00	2.962755866336531430e+00	2.793462704868747259e+00	2.289426550297041985e+01	1.506802654578928813e+00	6.334429080924410815e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.007239416743733074e+00	2.326614700149431059e+00	2.314723557257841957e+00	9.154746686395149879e+00	6.629633547347984823e+00	5.198965679129181616e+00	1.541561126298427666e+02	1.061053430202919401e+01	-1.155078557304079112e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.894902438659416433e+00	4.208784078326484490e+00	1.686095414416614258e+00	6.837372279372350370e+00	9.527206229242505486e+00	9.935786298430558938e-01	2.584532759662256041e+01	4.401942227377588779e+00	-6.614514988982399757e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.283188943274727656e+00	2.799164071674660637e+00	1.933638659629649315e+00	6.994995411383690076e+00	1.771145381487611692e+00	2.746266506476449099e+00	1.288087895255696225e+01	-3.907804557772762144e-01	-5.861044583924934770e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.926531557340032341e-01	8.673823296661907989e+00	1.252153394313424428e-01	8.691480238300114181e+00	8.685617223548842691e-01	3.594058065696128956e+00	9.690967021684166127e+00	-1.297758834068243883e-02	4.468993054723478053e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.238471733631159033e+00	3.586683524843817139e+00	4.502697640123788925e-01	5.099928746056149542e+00	5.274694952437501527e+00	1.084395142125002209e+00	2.165289283261353859e+01	8.183634205193602851e-01	3.571840145435444924e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.011082866005216019e+00	1.527105304104801275e+00	9.135478680559536713e-01	9.397396167898500963e+00	1.125465591511387586e+00	6.575151987816691523e+00	6.000235504091683936e+01	1.842127897730796882e+00	6.104835120693501693e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.263603006757340275e+00	1.006471036130185404e+01	5.871997215873154818e-01	6.585905125096735091e+00	7.113302290997997268e+00	4.724068904998239837e+00	1.032003196631477380e+02	1.071086528687917472e+01	1.847449777968101614e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.439886395723916745e+00	8.379231942188020810e+00	2.679920245213030516e-01	2.171650139123185497e+00	9.069383740313014641e+00	7.140967818549322388e+00	7.466686551805968008e+01	2.177878391699468708e+01	-5.132956352300492853e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.205219796164166191e+00	9.361087517410780379e+00	3.540698422516070920e-01	7.518088115003813243e+00	4.166936196538504333e+00	2.939757213913805955e+00	4.989421982842073078e+01	1.180833085495136547e+00	-4.744739122877241755e+00
