G	c	dx1dt	d2x1dt2	d1	m2	Fc	m1	W	Fg	d2
1.000000000000000000e+00	1.000000000000000000e+00	1.185482716421350391e+00	3.196644550074780433e+00	4.190879429386111799e-01	1.594136955540824019e+00	5.437743166216865376e+00	1.474521377416795342e+00	4.834596772698751543e+00	2.044938575809671200e+00	3.003422655358840565e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.737086245789555505e+00	9.282688956793842650e+00	8.349187537814420912e-01	1.360630506110364735e+00	3.235346758198594408e+00	4.048311930606142361e+00	1.424975935171412189e+01	1.951476208633488474e+00	-3.365496114293746732e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.548144128093376537e+00	9.377128092010581284e+00	1.026294409013946085e+00	8.748775058792269022e+00	3.979597980251975198e+00	6.920947314514973137e+00	1.252759357876992965e+02	3.959063780108546204e+00	-2.195283760242226379e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.576467895190656776e+00	1.607495089424989976e+00	2.169772383009231476e+00	1.864360072042672956e+00	4.092912930286439099e+00	3.238149414692800043e+00	1.236182169682638587e+01	2.362385769819827619e+00	-4.331539799908963317e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.805537831979848296e+00	7.228420808194019109e+00	4.043422588346577973e-01	5.314446101159313152e+00	7.084810264088781118e+00	6.431422971875955241e+00	1.345504366471498372e+02	1.301528113833775180e+01	-2.386055780821899219e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.310964588553119814e+00	9.127539278653173938e+00	2.049989270908902927e-01	4.341280267210461119e+00	4.123498535439809487e+00	2.804663552035797203e+00	3.370083335998132412e+01	1.831636014223566811e+00	-1.709521214526880684e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.483905697588538963e+00	2.509421412451001476e+00	1.470891339644943230e+00	3.800073428544662679e+00	7.737907136775900696e+00	8.639401994002458451e+00	1.367634455280454802e+02	2.127122055771873121e+01	-6.324824553749932576e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.438874154191892352e+00	5.552429593118671569e+00	1.010417768195813304e+00	9.480940015171247737e+00	4.349376396019066782e+00	9.535109564687124006e+00	1.942717789427137234e+02	7.954778517165963514e+00	-1.065601609116905379e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.840086586979965411e+00	9.438410577462455819e+00	5.462123983734009647e-01	1.183661293976789208e+00	1.510942800753585447e+00	3.187575962557925191e+00	5.654594062964326540e+00	1.799169711010825123e-01	1.546703017319416062e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.525683113382248823e+00	1.271332100470759174e+00	2.773031613205947377e+00	6.873816446076173925e+00	7.855536844652752926e+00	2.809630287118507930e+00	8.402865943674822802e+01	9.072143571702671494e+00	-1.770951269929032534e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.506344535708175059e+00	7.201033199050121958e+00	8.334606194501807952e-01	9.272048712248665225e+00	3.283443113256879986e+00	4.304600825260941122e+00	8.438133711710099760e+01	2.286643503969486346e+00	-9.152253049464786017e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.010468447865703112e+00	3.601408802136394804e+00	5.988472537098624704e-01	6.001998945385310869e+00	5.074597056844083909e+00	3.090125897236467800e+00	4.616314586214234339e+01	3.004066130405967261e+00	-7.146503756765575588e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.901404407568087596e+00	9.323482165586868931e+00	3.546418507133283771e-01	8.951756151828929475e+00	7.402992397325112606e+00	6.932705434147114154e+00	2.374978134701246972e+02	1.574818102330685754e+01	-2.629114586304896051e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.522957334985918010e+00	9.921282903180628665e+00	4.800786806058887635e-01	1.368331265455933865e+00	4.100085250248766577e+00	8.303649377688834932e+00	2.375525786206589629e+01	5.832073779553592630e+00	-4.513886767047888271e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.057593238167235050e+00	9.483916520579789733e+00	4.796810235138638245e-01	5.339110800831896597e+00	1.285138980094623129e+00	7.563342385328070350e+00	1.565695412651639451e+01	1.065128662002597482e+00	-4.660239343555642400e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.937130226205812988e+00	4.889178140619494961e+00	1.569624442259289765e+00	3.524684722464460851e+00	4.454807712296163125e+00	8.092588990646159886e+00	5.928839395940657653e+01	6.321455191350212388e+00	-2.861249246688445158e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.640280951809191645e+00	8.918468150937700401e+00	2.623593001050577578e-01	7.519467063292121445e+00	8.982334926811226694e+00	4.545098884377321014e+00	1.674541742479603101e+02	1.698370282420556521e+01	-3.484475312951043691e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.544179922921322223e+00	8.739625632076295503e+00	6.365357573500382005e-01	1.002441357386988940e+01	7.133706873437041907e+00	2.499069907431858084e+00	8.007701430693160205e+01	4.187167661066243163e+00	-1.215766234429148440e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.952803128716993797e+00	3.929073195059131329e+00	1.677154515938406254e+00	3.164781575496678379e+00	6.691943626744845552e+00	7.374601090767357370e+00	8.388474888841236066e+01	1.611641120051669418e+01	-1.088395762998828342e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.158369146345948009e+00	8.759326012783189341e+00	1.197992214087395396e-01	6.666518235600340070e+00	6.387266123713403410e+00	4.376792063901276286e+00	1.016623330130010601e+02	8.407358460398548061e+00	4.150423908821443320e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.700665536067627492e+00	1.341518775412845255e+00	4.896086956495919296e+00	3.253359189235745852e+00	2.822135266967376932e+00	6.932550083252574602e+00	2.614651377731824411e+01	2.044870672303669146e+00	7.806707740787991456e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.616392231432020044e+00	6.675566823797496774e+00	4.357074013230068932e-01	5.772610160190618345e+00	4.820264397359571795e+00	3.537737579159894619e+00	4.493275271125966697e+01	3.104417905865013871e+00	-3.220515383046759439e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.027724263805245730e+00	3.461506244031673063e+00	4.980166156281959911e-01	5.077625676772656860e+00	7.738767416229108242e+00	1.701653395168244653e+00	4.360642495699633514e+01	4.213149654327842164e+00	2.903480251903019038e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.459003010099502617e+00	2.247076833767452708e+00	4.654230786633757333e+00	9.832538427165872008e+00	1.611879114012602976e+00	9.374779322032001261e+00	8.836007273091281888e+01	8.933293752673557853e-01	-1.038494961218438739e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.592857235728482479e+00	1.484535248673581886e+00	5.730683077990853747e+00	6.218267498033930529e+00	3.807436889104359512e+00	2.761526152237701037e+00	3.080283377332599315e+01	9.583017572725976985e-01	2.685053364268834564e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.165192379389633714e+00	7.230219913927847131e+00	1.213738040408183450e+00	4.325178042044223403e+00	3.030538180944452264e+00	1.045967287896472619e+01	6.843473645388274917e+01	5.323162636364011213e+00	-3.707732514283809344e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.655153080070339122e+00	4.403472123246043424e+00	1.043657893349519084e+00	1.942216653619632138e+00	4.486695754559432814e+00	9.747380848967212685e+00	4.907034006463256048e+01	9.401380835547726633e+00	-3.073640006852895734e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.700455278415621274e+00	7.106324086540091400e+00	2.333836295207629419e-01	2.544515533964930132e+00	9.794361774544004362e+00	7.899808037699594720e+00	9.083397179537475097e+01	3.278358497938688743e+01	2.254650940783247748e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.231430837390201205e+00	1.479182104926108909e+00	4.550847289110034666e+00	3.189632392279672324e+00	1.265334261252579529e+00	7.344965301683244796e+00	1.190377814465072959e+01	2.222925073716341959e-01	-3.772844263263687825e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.969248450198977096e+00	3.742214699964207636e+00	1.249512484343481278e+00	3.191608534795556285e+00	5.999235431527728757e+00	6.715104309442447850e+00	5.935908957502866201e+01	8.242801181660293963e+00	-2.458341396107504906e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.960353368135464347e+00	5.614756563836769132e+00	2.881916336234342513e-01	9.127827574266943245e+00	2.295376232075946099e+00	8.748942919339263824e+00	1.011322206097621859e+02	2.278685581985558262e+00	-3.825528008760074385e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.795172414857467480e+00	8.359306557310670627e+00	6.590040101851455390e-01	5.867317466984729890e+00	1.015752753647234385e+01	3.545398594073690735e+00	1.107830156681348655e+02	1.374851196491198202e+01	-5.703246773081746213e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.822741329126777998e+00	3.973586576390850222e+00	2.459059880246866059e-01	6.082917835209731727e+00	2.299906784956117889e+00	5.187367330705150437e+00	2.990233959258778285e+01	1.202274155232847530e+00	2.410120401301055537e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.499577434274744547e+00	6.435235970870122557e+00	1.320870587450155176e+00	2.357298447132807340e+00	4.966700038657073435e+00	6.118450691953505327e+00	3.986726901454044025e+01	6.217909874565640926e+00	-8.866948328130694890e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.480056810396012335e+00	9.142227864088591005e+00	4.111519067649800352e-01	9.230166963009851955e+00	8.151745518085876441e+00	4.621426905275543007e+00	1.580610675121177735e+02	1.104664448667184296e+01	-2.943372060440596272e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.168847216504430797e+00	6.498703980688568471e+00	1.029286201721593796e+00	7.553382569840546346e+00	7.362975712426049313e+00	5.314438045917093234e+00	1.358113208233392299e+02	1.079774096852376353e+01	-5.225446528953123781e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.307774398879715250e+00	2.849020717225085875e+00	1.277153156406690471e+00	1.391300484663476000e+00	4.530377140594274543e+00	3.926620092646868176e+00	9.903854873299206218e+00	3.838672932589699993e+00	1.104014072182068595e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.886366343014567626e+00	1.021303222464656768e+00	4.678081277391225257e+00	7.943883232661305804e+00	4.090836494811443735e+00	5.794835655462224899e+00	8.979216810120270509e+01	3.568603228806597194e+00	-4.584609135153327131e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.762032177752737461e+00	8.952180872119710031e+00	7.961826353446493920e-01	5.799438716279412986e+00	4.425132726735768962e+00	8.790441784628772126e+00	1.188258472392984686e+02	6.999744139545867938e+00	-4.808422164411267019e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.769845105928333773e+00	1.452617610084543154e+00	2.271340910085681841e+00	1.510923180232445207e+00	3.186530439514089430e+00	2.632045545179249046e+00	7.911167002218379096e+00	1.853874170548705846e+00	9.130221039397889982e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.895733023241895410e+00	8.736916675381925401e+00	1.171946417362610848e+00	5.072308956157791648e+00	2.888827764416228572e+00	9.391799287216487713e+00	6.942256486459699261e+01	2.753170387330483138e+00	-1.707877857682460476e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.707009548262692356e+00	5.911874806700827101e+00	1.411955089632337845e+00	5.091238877512783034e+00	5.262988683270730661e+00	6.856221219771715170e+00	9.997534117715196089e+01	9.084813341633783068e+00	-4.554049204987695276e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.378383788580078928e+00	9.891586526561500392e+00	1.021566153189287895e+00	2.637231383393512374e+00	3.213204128839652896e+00	8.127137019945537943e+00	3.629085304052048144e+01	3.551308757646083336e+00	-2.615730209862869859e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.351229177538296966e+00	7.838884471513346774e+00	1.184685103497857162e+00	9.344068832508712674e+00	3.520732215876595905e+00	6.206615806574446559e+00	1.029285751847949939e+02	3.484112958782205283e+00	-7.419448463681899142e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.887634504763612497e+00	1.008033933484642297e+01	6.847355233510082906e-01	8.570408969598114268e+00	7.059395896482953958e+00	8.047206325554942197e+00	2.348384537722866980e+02	1.582608034002491237e+01	-6.019734418223601224e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.958482837846423408e+00	4.387459689118403006e+00	2.251027653233319992e+00	7.288387921851676943e+00	9.975708260344646305e+00	9.344463722021747465e-01	4.166408811336152240e+01	4.439173101068635496e+00	-4.252246214296254045e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.748694045976308731e+00	7.878227937550632554e+00	2.412332773192026603e-01	5.332850878566298469e+00	5.998873363617438947e+00	8.397978901368114535e+00	1.320318782712565167e+02	1.516746750238706909e+01	6.211436492117599073e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.859556922538500245e+00	4.961816338011445282e+00	6.351410243095989561e-01	4.710192498952562978e+00	1.610748134447655744e+00	1.195894905400895825e+00	6.161332469402959866e+00	-3.402763115587398302e-01	-1.489511167712479534e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.039649286338614420e+00	5.930504225247716477e+00	2.189260122110036622e-01	6.905936404114661364e+00	1.641995328215066996e+00	8.795765349445400005e+00	5.899838569619672057e+01	1.298260970493444244e+00	3.621430601547677952e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.893661849732554359e+00	6.743056133972823218e+00	5.423961488646660278e-01	5.912270330867924528e+00	9.242737748315999369e+00	1.024468646596197807e+01	2.832151201183071407e+02	3.804932608501902536e+01	-1.089449031010828328e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.810323201242911573e+00	8.798119226928061920e+00	6.043480158099505672e-01	1.441423548285107881e+00	3.643216506297025425e+00	3.859821822336673147e+00	1.316374982599961463e+01	3.397628774366720172e+00	-1.511022824106941220e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.460719434880386913e+00	1.012850659603235037e+01	4.758815177938329199e-01	5.611826272962571416e+00	1.868660659820779335e+00	2.887073404815436284e+00	1.124353449499515101e+01	-2.878082080440569346e-02	-1.066041801914845699e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.712769556127916815e+00	8.148688730976738626e+00	1.005650690047974694e+00	8.393145380741758643e+00	6.531833588980113348e+00	7.927580167823637503e+00	2.152620953455877668e+02	1.317553578792122870e+01	-3.492951460890855842e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.050544711198056369e+00	4.059268594938019170e+00	8.391857500949484461e-01	5.098327734343381934e+00	6.633723268008665741e+00	3.274949891854520789e+00	6.114719648029597465e+01	6.298457917952118734e+00	-4.748864304246888324e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.309234576150566376e+00	4.791452103770597049e+00	8.139009380068014110e-01	1.583499728989795408e+00	6.598097885447157473e+00	8.922697153152522986e+00	4.071170613767947088e+01	1.703774433247348696e+01	-2.761090964925531299e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.113983122723542607e+00	7.528479795452814649e+00	8.066155026862877886e-01	7.845514117767526940e+00	3.951211945772917122e+00	1.707841135897089524e+00	2.458463235492490284e+01	7.454637443106799655e-01	-9.044870107973213891e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.368246978459732865e+00	3.259341087370149825e+00	7.662862432417123504e-01	2.645549524709332356e+00	1.360414884688018855e+00	2.368497687442239208e+00	8.443001615257488268e+00	4.985961730116731938e-01	-1.460471221917874374e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.898932234028249511e+00	1.940399461256605118e+00	4.182614705885423056e+00	3.124854413296498379e+00	9.834742304265132518e+00	9.908656734965534341e+00	1.653249882753420650e+02	3.824389903472193453e+01	-1.347362442058344545e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.454235865898238833e+00	4.167907026641036516e+00	3.822890508409109156e-01	2.326334254673855462e+00	3.530013851894424182e+00	6.992907371596635890e+00	2.349255605232361432e+01	2.766983465269173159e+00	8.894040731299641678e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.030538228503947273e+01	3.345041568838892587e+00	2.778781971946638230e+00	4.327303840117092015e+00	7.150444654030228442e+00	8.489139943704572033e+00	1.172754375307532513e+02	1.832057775314705950e+01	-4.004858342327599630e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.700003994161715326e+00	3.871088102121415186e+00	2.185307710152466942e+00	8.011210210821642974e+00	7.707830310456515122e+00	4.148044220974883345e+00	1.120631066039748731e+02	8.995023095642110889e+00	-7.136659717466512731e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.041284923305125787e+00	3.562832642250712389e+00	8.404567120750630060e-01	5.377153030433056813e+00	6.505460210916344188e+00	7.047369193789971398e+00	1.218114253033534027e+02	1.231492424650367390e+01	-2.112244953924332691e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.202943422241881555e-01	1.143052156230147443e+00	7.826988397436315248e-01	2.964717126995743968e+00	3.816639532925648837e+00	6.157834735858581432e+00	3.452454048716190727e+01	3.707607176686030126e+00	-1.138425445908020528e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.338293424095017059e+00	7.722636759922567595e-01	7.267653443773872013e+00	8.792637728691399701e+00	3.611802791972735349e+00	6.323614505708984979e+00	1.031649014246235510e+02	2.802567752129737411e+00	-5.131201236831332224e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.441437404387499122e+00	9.895065561366553908e+00	7.216966750143787301e-01	8.727842195309211348e+00	6.805685300490648793e+00	7.352283022466464146e+00	1.973564212708645869e+02	1.240124802472348087e+01	-9.807247911411728580e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.992506536388491512e+00	4.841987404732138067e+00	1.569361089759674144e+00	8.425019049925646542e+00	9.204125041140315489e+00	5.739602590881289323e+00	2.405480143044464683e+02	1.976744984276714234e+01	-5.820826416756866628e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.545599211519109062e+00	4.784643892891780936e+00	1.795057181169472882e+00	3.417495717380415243e+00	9.681068891104498420e+00	4.764766630350091070e+00	7.054495475280538130e+01	1.805224411665411566e+01	2.097914086331987837e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.689764918642268077e+00	6.774915391857172509e+00	2.148100055395517072e-01	4.684615247306889607e+00	2.092982937100472896e+00	3.774874651384815483e+00	2.379760087442656413e+01	3.828506078374682708e-02	3.744434348874201390e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.030182743415426927e+00	2.814648568836070730e+00	1.471690970002361931e+00	9.850560781918966669e+00	2.581854454319555625e+00	7.871418580296211331e+00	9.118127099460529905e+01	2.047007125226441016e+00	-2.011241443726373390e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.312511834681756806e+00	8.952250279138016964e+00	1.677134058028177943e-01	7.686852242873722041e+00	9.769403131772103066e+00	3.110752796390705566e+00	1.207641152529081552e+02	1.122074447088438376e+01	-7.363292446739378647e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.333289706682020181e+00	8.459567535854700893e+00	1.176066404501559415e+00	1.458703786062179653e+00	7.980343238541651729e+00	7.527167456627545050e+00	3.192931294988771640e+01	1.672839264343892651e+01	-6.531812080800815101e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.762649890846513578e+00	1.874389959440215359e+00	3.705028307147569588e+00	1.494532606250510431e+00	8.882908496627525352e+00	3.343019056722729587e+00	2.510059446445725229e+01	9.857096414011019547e+00	-1.008581902310595080e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.605655496522460091e+00	4.629319506074219603e+00	7.724006007570913823e-01	5.138259593587430452e+00	3.180451740074742961e+00	6.508122669447251596e+00	4.944062019844854206e+01	2.108284954655122778e+00	-4.857013484188225760e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.476740098915871435e+00	8.544264661274105777e+00	2.917526403986730466e-01	9.155170875123364027e+00	6.381110906154296991e+00	7.688192055712212536e+00	2.224481433454473915e+02	1.264316613251994958e+01	9.892340215016771765e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.510803833429384735e+00	9.160321702302873348e+00	4.111895852821546016e-01	5.931850577716879513e+00	7.486443212588983265e+00	3.214835091866623529e+00	6.028172975230308595e+01	6.512036659070704836e+00	-7.685182986811904371e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.441476816287120322e+00	5.321845164207338996e+00	7.050500457621649009e-01	5.483902958750524803e+00	7.495057495127263714e+00	1.795351777689842887e+00	3.133612196959327889e+01	3.099283457407427722e+00	-1.196014778486836327e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.203968336891240831e+00	6.212663599689079774e+00	1.235415743513877729e+00	1.937316326487468654e+00	4.875571641461960759e+00	2.154783467727360069e+00	8.156009935523911736e+00	1.391027539528375545e+00	-1.695609401302665409e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.704986000733396345e+00	2.532235428372650698e+00	2.725255071406265550e+00	6.767899186879890117e+00	1.386485423772992220e+00	6.439389691076256028e+00	2.262377613341429949e+01	-2.015067197784270459e-03	-7.790963568497289771e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.517606140461003505e+00	1.048877866219723565e+01	7.853063585787015688e-01	7.964173106925376722e+00	6.140931073999256640e+00	8.717920616931895239e+00	2.326796468814437162e+02	1.452875050663180367e+01	-5.094565697686782357e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.682802716784719266e+00	2.988361105900633419e+00	1.666024125527517219e+00	4.114967638864618138e+00	3.683459994862753994e+00	1.777243232362465175e+00	1.238379238211387090e+01	1.044430957719364894e+00	-1.766061735135169952e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.184941431227994002e+00	9.217152710829614293e+00	2.378795410293801371e-01	8.178866397596900484e+00	5.240588887432024556e+00	7.898110182117456191e+00	1.559466069411456033e+02	8.322645363355166026e+00	-4.140595160126741234e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.456270124142112543e+00	6.953078119010374536e+00	9.368813424509201404e-01	9.595858464544878785e+00	9.652351192975460847e+00	4.260709872615120908e+00	1.879887365444446914e+02	1.589165459379626277e+01	-1.028187397141346793e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.246037298027042439e+00	6.128667631664733051e+00	1.218687208265895494e+00	2.650576599579847148e+00	4.889344311624416406e+00	5.012982562429729505e+00	3.377764375629037374e+01	5.023866253359843270e+00	-1.603464090771540063e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.091389570177666357e+00	6.092623691187076140e+00	1.088624333830284785e+00	5.321869631680475443e+00	9.258659361664834719e+00	9.284885787624869380e+00	2.276941424178583020e+02	2.811464445009888280e+01	-4.190253443357022434e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.998124021128778516e+00	3.466456051241586067e+00	2.500425204706744786e+00	3.109477006464806959e+00	2.380474091122036562e+00	3.927204343442774359e+00	2.062651932681338707e+01	1.221667457302048065e+00	-2.780978804378037239e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.479807267973877849e+00	2.543086675730537483e+00	2.121392655746245026e+00	7.941546602546582179e+00	6.834599158343302783e+00	5.574353113696620454e+00	1.514047631796903204e+02	1.030150646279054882e+01	-7.902549683966468841e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.857123616049347170e+00	2.734786794074575145e+00	1.911993999776892217e+00	6.443516210234117914e+00	1.051989087903026743e+01	1.058087635266821147e+00	3.396636690408254822e+01	4.045912925354111067e+00	-5.307602661299371860e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.714606923785936488e+00	2.559513154279797753e+00	1.729360585704716735e+00	6.557444385514686225e+00	2.032530878769564175e+00	2.075760367841544163e+00	7.976224053925796476e+00	4.131401319766837554e-01	-7.695135449875509792e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.170782684103727878e+00	7.934018567554668167e+00	2.157582470838605160e-01	8.291794515759336903e+00	1.126541941430756699e+00	3.171896023662152064e+00	1.768209568124808584e+01	5.397360696435291594e-01	4.447489740782958734e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.190311909317018468e+00	4.257819514645658110e+00	5.317385576195792218e-01	4.397239938365999912e+00	4.871013813056319641e+00	1.116979202807469651e+00	1.412438459770300980e+01	1.174622843638650327e+00	3.592557952142601607e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.357924075825182042e+00	1.809765918348374747e+00	8.239801895584124569e-01	9.412190583638764707e+00	2.160715237812666167e+00	6.813500701605129883e+00	5.080121594919898342e+01	1.597238553028605068e+00	5.804710319324671275e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.696777531890192314e+00	9.433609610095331277e+00	6.785213458234133910e-01	5.700147542263136025e+00	8.442242251144000065e+00	5.264665880484146854e+00	9.990064285511763842e+01	1.214607949133283071e+01	-3.664292327915095182e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.450200834322272314e+00	9.235265327879899289e+00	4.769904518594023091e-01	2.081491633231920879e+00	9.050892204867485802e+00	5.875629870490384654e+00	6.751076508597287784e+01	2.075434687834033554e+01	-3.095902563249457895e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.982531770368455959e+00	9.521584613321151025e+00	5.828671037440320557e-01	7.188838803989773041e+00	4.879967245265254938e+00	1.873861518433872275e+00	4.249369657325561178e+01	2.143723645722990678e+00	-7.185272450463224381e+00
