G	c	dx1dt	d2x1dt2	d1	W	Fc	Fg	m1	d2	m2
1.000000000000000000e+00	1.000000000000000000e+00	5.718735468008066647e+00	6.114241392465903147e+00	3.281708523698500524e-01	9.097046216043979783e+00	4.642693557463466902e+00	6.455954577461230315e+01	0.000000000000000000e+00	-4.830738700414360376e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.879566475341216680e+00	9.239343006285338333e+00	2.158001535966493634e-01	1.195543533614988441e+00	1.621604897139471424e+00	4.530286113370109113e+00	0.000000000000000000e+00	-3.001081702347727087e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.618348516657859726e+00	1.307221593518572034e+00	1.531018223371471088e+00	6.967425092969223854e+00	8.048615810939306670e+00	1.839583763047903986e+01	0.000000000000000000e+00	-1.794382525739977696e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.511954742377248806e+00	7.286870679458688826e+00	2.747830170912248793e-01	9.679337068283425438e+00	3.569580369391103236e+00	6.286931981759396848e+01	0.000000000000000000e+00	-4.220533012882511925e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.258235488533384405e+00	3.674233581490983003e+00	5.440567741045506667e-01	6.046354560232997777e+00	4.890980998457512996e+00	2.716774778786315281e+01	0.000000000000000000e+00	-3.637699368211428919e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.634597362783081653e+00	9.321114256806344756e+00	2.147138630773529899e-01	9.436725892817797501e+00	7.170697156622304114e+00	1.573974081905095090e+02	0.000000000000000000e+00	-2.526767139988579380e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.300082586790156647e+00	9.736691376755677751e+00	2.051210678770691020e-01	1.468634350789911558e+00	3.990162233497316802e+00	1.430434932688302574e+01	0.000000000000000000e+00	-2.672033092136569254e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.098656457876178827e+00	9.493689969060730149e+00	2.104594211287853789e-01	4.759591924643912009e+00	1.513221444886739375e+00	1.709211137365680955e+01	0.000000000000000000e+00	-2.969278402350891133e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.064793316510710852e+00	5.264674017626734148e+00	3.798434667195161318e-01	3.352203449262712187e+00	4.360249558209063458e+00	1.921568423504402645e+01	0.000000000000000000e+00	-6.177395199804863735e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.792841361247351717e+00	8.755720451501668222e+00	2.288835973013275960e-01	7.577051320851135863e+00	9.500270182813700615e+00	1.576213515497215667e+02	0.000000000000000000e+00	-2.121677340888165064e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.635311432501586282e+00	8.602944409848840124e+00	2.315348729407014916e-01	9.827539198456912928e+00	6.779327799739299998e+00	1.431839537281998957e+02	0.000000000000000000e+00	-3.393434327654236693e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.325253730061880297e+00	3.884972534461677895e+00	5.163534159999736417e-01	3.311071993053527063e+00	7.032132080702311328e+00	2.258163010866381981e+01	0.000000000000000000e+00	-7.891207975532755770e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.422890678029614442e+00	8.456255808842760402e+00	2.365090467002108898e-01	6.894015844290585449e+00	6.702024566790386828e+00	9.749162434629610630e+01	0.000000000000000000e+00	2.666309266065190059e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.472736612249843979e+00	1.330750958536940587e+00	1.499829286427734942e+00	2.782751412861608653e+00	2.789396442543464083e+00	2.616866621475777865e+00	0.000000000000000000e+00	-2.304572093623275642e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.544619579847590796e+00	6.366077746846875662e+00	3.150313301291123858e-01	6.095032136538639733e+00	4.754042478686758777e+00	4.621073473148860700e+01	0.000000000000000000e+00	-2.551937740353403816e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.583246989575758379e+00	3.072281430639645983e+00	6.511246503191531199e-01	5.181372328272894734e+00	7.759314011626170959e+00	3.084345418629565927e+01	0.000000000000000000e+00	-7.074134167093776293e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.543825147620891514e+00	2.086568144214013376e+00	9.591646299758835870e-01	9.742104568164357659e+00	1.912537122047816007e+00	9.700390720245216869e+00	0.000000000000000000e+00	-1.616901456710821083e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.703037304723949319e+00	1.699722434895120537e+00	1.181912626468885952e+00	6.473025015828831386e+00	3.500231654977775886e+00	9.590999117844695832e+00	0.000000000000000000e+00	-1.996798947768498422e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.272233262405558563e+00	7.253100583009612912e+00	2.749301688129389687e-01	4.150844536547423580e+00	3.492237669617042517e+00	2.626352076756647946e+01	0.000000000000000000e+00	-4.506996911155207175e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.733215807883742077e+00	4.045595807376200170e+00	4.918050466902101348e-01	2.011883958673230222e+00	4.892216550243518647e+00	1.005796352944182637e+01	0.000000000000000000e+00	-5.906074468730566629e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.868873834811141332e+00	7.520142292497832948e+00	2.656361334152876341e-01	2.360396217742423808e+00	9.824931185653637655e+00	4.366508751764335727e+01	0.000000000000000000e+00	-1.069144258937118758e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.161954657713903494e+00	1.594311521843936319e+00	1.259806997568946985e+00	3.019951818699252222e+00	1.609959781448433436e+00	1.959416176964900114e+00	0.000000000000000000e+00	-1.990625253403793371e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.951180249218386287e+00	3.828903096156023977e+00	5.209853582725189058e-01	3.256068585970814055e+00	5.667744018533910300e+00	1.780803064861681761e+01	0.000000000000000000e+00	-7.265587637061668991e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.096329004246388905e+00	5.838689702866163955e+00	3.411318255764418939e-01	8.653894539596729274e+00	2.623893538539270320e+00	3.321614206059215491e+01	0.000000000000000000e+00	-1.940085351991123475e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.458959064089248692e+00	8.119686039995974269e+00	2.468837741491738402e-01	6.049026989380829278e+00	9.728081466618229811e+00	1.195455369546451436e+02	0.000000000000000000e+00	-3.571605491111385922e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.310498917220846105e+00	3.870128033084210717e+00	5.167910276287303040e-01	5.707468805809562618e+00	2.020487526941943113e+00	1.099540918765703879e+01	0.000000000000000000e+00	1.505903286049357082e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.186186259058883863e+00	6.626957390836863304e+00	3.012613200609898789e-01	2.026861805082933454e+00	4.632761022740814916e+00	1.566787106238505345e+01	0.000000000000000000e+00	-5.044182555096464737e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.330222931382696316e+00	8.968317019706875115e+00	2.229473033864702580e-01	8.753912375364466314e+00	7.645367452167801225e+00	1.498211750283999777e+02	0.000000000000000000e+00	-2.446006509803957674e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.969622176925509116e+00	6.537373854653511174e+00	3.060743273279090682e-01	7.515640204441793593e+00	7.336421752153530207e+00	9.008757513969739250e+01	0.000000000000000000e+00	-4.796204688619262746e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.800245449500802231e+00	3.097250195186593391e+00	6.470777742008548827e-01	1.602598737479834057e+00	4.795118575576414521e+00	5.968109340332882873e+00	0.000000000000000000e+00	-7.825572011931670735e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.676948083132758782e+00	1.216122740572200378e+00	1.640294635950196867e+00	7.379251777388352806e+00	4.119566451862186618e+00	9.237307900358278090e+00	0.000000000000000000e+00	-2.412980446765371489e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.916210638345940964e+00	8.833638424529972610e+00	2.270696467016372899e-01	5.889638250761358940e+00	4.580033816236712241e+00	5.958076543593347196e+01	0.000000000000000000e+00	-3.372715815478446455e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.668183354598400392e+00	1.175543967276236890e+00	1.678404318711607335e+00	1.736241438210422094e+00	3.386550130843482442e+00	1.681466773314646224e+00	0.000000000000000000e+00	-1.467636576684778316e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.731134885365477771e+00	8.867548249622640100e+00	2.248967745704408272e-01	5.124356393242210927e+00	2.841119503311359207e+00	3.232825703382550131e+01	0.000000000000000000e+00	-3.813051422544337932e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.978637580847714794e+00	5.754169796436522155e+00	3.472278597495931374e-01	5.358623677902318860e+00	5.353608070865790935e+00	4.130791173805558714e+01	0.000000000000000000e+00	-5.642240022297509983e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.461895903400987962e+00	9.450183226882058918e+00	2.116588693528715370e-01	2.497403349803266615e+00	3.429619502750592908e+00	2.014507585888387098e+01	0.000000000000000000e+00	-3.562606222185954463e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.047070228834785510e+00	8.186055876520480723e+00	2.436781992715466860e-01	9.511978421554792007e+00	3.585109996839610957e+00	6.987615114482579770e+01	0.000000000000000000e+00	-4.072833740846304451e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.390123342030487485e+00	9.985845519208911725e+00	2.002830944027552684e-01	8.647146989102484582e+00	6.903816215107587695e+00	1.491316557464833465e+02	0.000000000000000000e+00	-3.061349979216675399e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.305112358070854128e+00	4.146062559954116544e+00	4.813886929813367965e-01	7.013997551695120514e+00	9.714632884964478521e+00	7.085074382208617294e+01	0.000000000000000000e+00	-8.071648033503401320e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.800413933541519906e+00	7.904947676167965120e+00	2.531981226710685595e-01	5.155725929720847311e+00	6.432810624146265255e+00	6.558223034213430935e+01	0.000000000000000000e+00	-8.466469804607480720e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.773489406234353361e+00	4.620484332481253453e+00	4.334035917731125509e-01	4.696826740965200031e+00	1.695867195430232455e+00	9.205740198297249322e+00	0.000000000000000000e+00	-3.967235798715095241e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.398079443336741612e+00	5.329209398855878632e+00	3.761674589267225977e-01	6.858828694174869511e+00	1.677051078300128228e+00	1.538621208155626086e+01	0.000000000000000000e+00	5.022770078201645866e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.925134504642603162e+00	6.644869030869457127e+00	3.006040177096413468e-01	5.902279249595505206e+00	9.571227863533355418e+00	9.382052420413288019e+01	0.000000000000000000e+00	-3.736080157573049565e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.494115920476784432e+00	8.864899043749295160e+00	2.253925725107059630e-01	1.558991617388421957e+00	3.669583728150116908e+00	1.269969198189443738e+01	0.000000000000000000e+00	-3.000870029135386252e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.446046159022798427e+00	9.846716050339713533e+00	2.022947474410324298e-01	5.620089065003066153e+00	1.819187899561689692e+00	2.523460108479560304e+01	0.000000000000000000e+00	-2.286527530792319129e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.452953893844870947e+00	7.901153895096671320e+00	2.536128227417514536e-01	8.264254674327721872e+00	6.397392319018840645e+00	1.043581732053174278e+02	0.000000000000000000e+00	-4.149781716468504134e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.214879737799004822e+00	4.764600651423100075e+00	4.201836671659949785e-01	5.132980678238133976e+00	6.600525622397357850e+00	4.043372139590694303e+01	0.000000000000000000e+00	-5.411164730530265699e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.535828355079458252e+00	4.792182087220440145e+00	4.172289680476277129e-01	1.467128348488218492e+00	6.835438348924675722e+00	1.204321734659223431e+01	0.000000000000000000e+00	-4.810987527267919783e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.888027402898990736e+00	7.644796959642540024e+00	2.613664056769667288e-01	8.086883802191380255e+00	3.423495428423086739e+00	5.255754179200212661e+01	0.000000000000000000e+00	-3.899237546577534186e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.269853768213424772e+00	3.141353855826009234e+00	6.366215713373070129e-01	2.815149473831329185e+00	1.135930963726317966e+00	2.553438827639096687e+00	0.000000000000000000e+00	-4.294787907039011587e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.214426154246019962e+00	1.997159316575121357e+00	1.002326975200128700e+00	3.325777476957646250e+00	9.679071193937105022e+00	1.604788615247220562e+01	0.000000000000000000e+00	-1.639164080617688590e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.666372370911385792e+00	4.201995944708727393e+00	4.769259767175388909e-01	2.474483204874692532e+00	3.257726695979798581e+00	8.456974829010373895e+00	0.000000000000000000e+00	-9.803672355455450571e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.888745753622615098e+00	3.587485807666958237e+00	5.580687862931823506e-01	3.974110410659666748e+00	7.083961586259067467e+00	2.531096764394547094e+01	0.000000000000000000e+00	-9.463046916279194143e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.954420997612328570e+00	3.668311745992196116e+00	5.457450235310932207e-01	7.815342786881877224e+00	7.360538488439921423e+00	5.268549872301738191e+01	0.000000000000000000e+00	-8.853809250377527862e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.788229944304880359e+00	3.102517358810205295e+00	6.451365664155769286e-01	5.670984980390096020e+00	6.493651828155749151e+00	2.859485348359052281e+01	0.000000000000000000e+00	-5.962367496486198348e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.047437194412657036e+00	1.370099651794766782e+00	1.451418462416086852e+00	2.845539390139898206e+00	3.810541451132233970e+00	3.741371205449933068e+00	0.000000000000000000e+00	1.245051666665670576e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.328188561856766370e+00	1.168406673367056170e+00	1.723110908994963886e+00	8.898463174958054722e+00	3.449001611178977633e+00	8.808349260716541451e+00	0.000000000000000000e+00	-2.826639663941366454e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.355920305838185236e+00	9.886103213810843116e+00	2.016957355499307825e-01	8.915220527220476754e+00	6.380341435644537817e+00	1.405355847547999133e+02	0.000000000000000000e+00	-3.225997209320076164e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.571409700689716082e+00	4.852764718926744436e+00	4.122435604030644241e-01	8.821468943517103867e+00	8.798795109033381578e+00	9.419164527434614342e+01	0.000000000000000000e+00	-6.618033406277270547e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.934502898814675298e+00	4.450244416715468887e+00	4.486942110425984898e-01	3.147941300371740692e+00	9.517203151473061951e+00	3.346595942221895115e+01	0.000000000000000000e+00	-7.285389982791096175e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.667427393337908459e+00	7.110264022189663358e+00	2.820796551646196915e-01	5.066506619496604635e+00	1.960115909453861160e+00	1.762067648018174637e+01	0.000000000000000000e+00	-5.603537604416884005e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.231644158062890959e+00	2.972268604711669759e+00	6.739856136258186581e-01	9.861420525109865665e+00	2.392065988805937682e+00	1.753570837288182815e+01	0.000000000000000000e+00	-8.697501648193369794e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.036029510774866047e+00	9.547718563275420678e+00	2.100454595711040429e-01	7.948402322301682865e+00	9.504128825957049997e+00	1.802752209319665724e+02	0.000000000000000000e+00	-1.114134977464978360e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.768930540161342435e+00	8.085189927815749300e+00	2.477052822542356869e-01	1.240332693620025406e+00	7.623765806488274954e+00	1.923859331219929558e+01	0.000000000000000000e+00	-4.114205824573105019e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.614759428686075360e+00	1.804263810659508360e+00	1.108645602637043925e+00	1.588831553335172675e+00	8.941547654828353231e+00	6.365281258465191883e+00	0.000000000000000000e+00	-1.712927558064332612e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.978149870192201565e+00	4.747980215819959326e+00	4.202725797221785187e-01	5.174186824353966152e+00	2.827419223696672201e+00	1.739269004856968692e+01	0.000000000000000000e+00	-5.226433527689019476e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.587549833616215267e+00	8.917027480993688471e+00	2.239849647616957706e-01	9.177795685505175882e+00	6.285871429684823930e+00	1.286565764957555302e+02	0.000000000000000000e+00	-2.095710708815946496e-02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.789809925247285882e+00	9.499306537162679476e+00	2.108521702177360013e-01	5.855674064856873251e+00	7.305634285076631151e+00	1.015580555898004889e+02	0.000000000000000000e+00	-2.550186805347848251e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.932380065929588220e+00	5.210500514687911533e+00	3.844608118013059239e-01	5.485441808878412040e+00	7.117525177099356171e+00	5.085326690998915922e+01	0.000000000000000000e+00	-4.744631834097539080e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.565520353604943793e+00	6.520842751982629082e+00	3.072114918246606763e-01	1.945923215638436066e+00	4.677148915385081374e+00	1.482088897672415762e+01	0.000000000000000000e+00	-4.908354859435042905e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.742195110385803325e+00	2.494720902962737075e+00	7.989368422044571538e-01	6.913769553582792327e+00	1.135148811897690013e+00	4.868104851148012280e+00	0.000000000000000000e+00	-1.242485990705873178e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.987303170660043250e+00	9.921431637368085532e+00	2.012962739797580225e-01	8.401895851810289528e+00	6.245697599684058687e+00	1.301146634520424925e+02	0.000000000000000000e+00	-3.367017910719140583e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.245966262130697721e+00	3.097263241393797717e+00	6.474931944327287914e-01	4.427326633600219274e+00	3.277995200854170843e+00	1.116721751833357779e+01	0.000000000000000000e+00	-9.257379256796224309e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.077587609231276833e+00	9.487328530449616437e+00	2.112866092830928966e-01	7.971151569331229148e+00	5.041908890649945185e+00	9.574497520632313297e+01	0.000000000000000000e+00	-1.165786698042696051e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.409147553290790889e+00	6.846499859781843611e+00	2.923227398248932629e-01	9.685848020552413118e+00	9.610265380462889695e+00	1.594003331909405574e+02	0.000000000000000000e+00	-4.660940907009063494e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.850330401864456853e+00	6.475613452826024741e+00	3.086437631749568977e-01	2.830752450846884649e+00	4.593138258463268286e+00	2.102755966232714258e+01	0.000000000000000000e+00	-5.004272594161209842e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.053108505742919476e+00	5.615368581482794497e+00	3.559648990388324385e-01	5.707990878842055693e+00	8.554224643365229142e+00	6.854338304772620916e+01	0.000000000000000000e+00	-5.352703582002606986e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.942161246165864164e+00	3.077193981557168723e+00	6.499508725381681895e-01	3.598807083826462971e+00	2.702585898670878173e+00	7.355015380939303071e+00	0.000000000000000000e+00	-1.054353439384013935e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.449887233312686874e+00	2.582679409150511862e+00	7.718161369881507694e-01	8.137356609616029246e+00	7.057378169823593339e+00	3.708907390850939123e+01	0.000000000000000000e+00	-1.119887736724966665e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.706585132162364182e+00	2.985676812988471873e+00	6.697395796245840804e-01	6.196207151910449795e+00	9.796955719988394762e+00	4.529324300400215719e+01	0.000000000000000000e+00	-9.878538663688124499e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.848670675696605592e+00	2.683704692992184615e+00	7.462628758625141634e-01	6.699064892941589910e+00	1.926889017881444843e+00	8.672904366163850298e+00	0.000000000000000000e+00	-1.032338502250974566e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.224003525929564962e+00	8.011609116034138722e+00	2.492823963156827749e-01	8.188901233263464974e+00	1.074429686274709139e+00	1.767016875729137837e+01	0.000000000000000000e+00	1.105588213245985996e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.967168081165216798e+00	4.159052022113791658e+00	4.814198502309456895e-01	4.556306470956310584e+00	4.905757771474587692e+00	2.322736893290871052e+01	0.000000000000000000e+00	-2.304331916809513880e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.289285644441567902e+00	1.520073915104791284e+00	1.314453735568564374e+00	9.230269980038233513e+00	1.830465768112091274e+00	6.424322902345049435e+00	0.000000000000000000e+00	4.449848618841484860e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.735467591014479005e+00	9.716984869940343827e+00	2.067527977006944628e-01	5.795430198069122518e+00	7.748734749031324753e+00	1.090048246391463209e+02	0.000000000000000000e+00	-3.197266784327630895e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.827915102747335485e+00	8.959622942621580322e+00	2.240012529683175491e-01	2.429414342343805711e+00	9.241676123675999222e+00	5.001727542615318356e+01	0.000000000000000000e+00	-2.717059682910800134e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.577385201082059929e+00	9.348175068999399429e+00	2.135114336197173057e-01	7.267361621759280688e+00	4.906253063252314917e+00	8.336429096409305828e+01	0.000000000000000000e+00	-3.122096325485874679e-01	0.000000000000000000e+00
