G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	Fg	d2	d1	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	5.010293314295051204e+00	9.645775253538188210e+00	1.896594967934400522e+00	1.203461919286135995e+00	3.056783997794349617e+00	3.982352802879434717e-01	3.495180582049236762e+00	5.599695531037466978e+00	4.042339753903707589e+00	5.472152350280617839e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.566723343583837469e+00	5.708666941940705453e-01	6.590663711266993019e+00	7.873523627992289775e+00	3.360375132131355969e+00	-2.130082020955559319e+00	1.869639484888624414e+00	7.890924837347808030e+00	4.181968534560598272e+01	-1.036841478809359387e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.915561795791972166e+00	7.361335790008674884e+00	9.833677602530713102e+00	2.724920737064966847e+00	3.539160199265290352e+00	-4.792662058538503800e+00	1.640130302718418642e+00	6.770422187600656727e+00	2.500679735114724878e+01	-9.644307194608458644e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.305993767687504192e+00	4.383839119113778438e+00	5.662885240822298272e+00	4.770383253656615530e+00	3.692270281142089772e+00	-1.682170701746092956e+00	9.406523561136613809e-01	4.533128381730000989e+00	1.997472780163187522e+01	-3.296684326351469707e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.890094888881145074e+00	8.989554456216186651e+00	1.003656099136045476e+01	7.091226826421213936e+00	7.449998812915778146e+00	-3.822870086892767638e+00	8.757858129581910234e-01	9.530695159057923860e+00	1.945277579242117127e+01	-1.259915945223903577e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.412864973763254817e+00	1.020263809030489277e+01	1.817315950501080080e+00	4.244653924397982614e+00	8.488061343329743380e+00	1.463552239073259154e+00	1.594601899428763847e+00	7.734557144319872179e+00	3.004841184026463274e+00	3.843561064884964367e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.777435363843589577e+00	9.513508825083935250e+00	3.996704206078535826e+00	1.840637344133535303e+00	6.767497654573977783e+00	3.344670818572616611e+01	3.548709513600449839e+00	9.216517972190215957e+00	1.144805309831823337e+01	3.002060537786509187e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.921013072889146578e+00	4.892690512409336279e+00	3.197414879432005641e+00	4.418836586019414980e+00	8.410297335004942809e+00	1.986382258590725591e+00	2.128365664041056426e+00	5.849680321907603897e+00	1.762695357012597697e+01	3.889107809003180023e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.097676049355350791e+00	8.704694650095330388e+00	6.429433576089358837e+00	8.617661003924499852e+00	3.606624546579226376e+00	-2.415107330411672582e+00	5.200062420030895360e-01	3.589089010117088030e+00	3.297686470268670433e+01	-1.859023147867463521e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.926523181316287747e+00	8.308251431574133150e+00	1.032887400410697509e+01	6.114611250953243093e+00	2.855572636853205282e+00	-1.875931767977023101e+00	1.142815787353526513e+00	8.007448031486865681e-01	1.468938954675403465e+02	-3.679152891318420160e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.005568485496518782e+00	3.377721323389692110e+00	4.439223221143363318e+00	6.715746327408143479e+00	7.552324156939746125e+00	2.787268451324880214e+00	1.198903133018895506e+00	8.569479940278286634e+00	1.986276742845279486e+01	2.407923582685229178e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.424334089721093655e+00	8.318743311754289493e+00	5.683607804281544773e+00	7.043649230116746374e+00	5.069609077120263763e+00	-1.781775857358653292e+00	4.014441122105235626e-01	1.684966418967005719e+00	2.766966773041713523e+01	-1.376391642669443804e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.185885093655165257e+00	1.371135333296060743e+00	1.994884522261950233e+00	3.125759496781355118e+00	7.254952496159862818e+00	1.771434216479382595e+00	3.808266283831870602e+00	4.008368227399226491e+00	2.357229941068757384e+01	1.850346421391602973e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.607715171801604281e+00	6.274050270749673253e+00	6.180360609627645552e+00	4.629974478115459036e+00	3.561856249000548313e+00	-1.964793094281174657e+00	8.548808402873215861e-01	5.169016707734568783e+00	9.227618342129652262e+00	-5.443828195423003535e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.480787140019405923e+00	2.922448083718176992e+00	5.165200068183133375e+00	9.035868852139625318e+00	1.949461072012360852e+00	-8.317909700649465110e-01	8.280671640676527945e-01	6.140175514863817519e+00	1.750213713178179376e+01	-4.959387731938307553e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.940660733057205434e+00	2.210826999499863721e+00	9.521193582646313658e+00	2.757691239710727160e+00	9.401880625748878728e+00	-1.551153244171972574e+02	5.768223646127827564e+00	6.485748567361676820e+00	5.138084484022469667e+01	-1.875674049558253742e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.996242984741115833e+00	1.988208230342431326e+00	5.517292226453330173e+00	4.171889900337550472e+00	2.160159560157440595e+00	1.613566527460403410e+00	4.014860727332618673e+00	3.406509785000586099e+00	1.117005182079118271e+02	8.248843261747657607e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.696565636766438345e+00	6.630120983091867259e+00	4.324153418521658132e+00	3.866164543882382620e+00	9.968205541515132495e+00	3.313720214030486222e+00	2.640031788963549175e+00	4.290017657371723914e+00	3.099351079036016898e+01	2.049665784087603981e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.158622991521567336e+00	3.918462916886997771e+00	2.516916282291904672e+00	5.136396216382540736e+00	9.630714210183398905e+00	3.862047162862540350e+00	1.249152430494480992e+00	7.267660477460453627e+00	8.477060607750551924e+00	1.255669325151334590e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.676358416360731463e+00	6.424989394567409029e+00	3.933227617317952785e+00	1.003204545402380710e+01	7.830339599976037235e+00	-1.329367462265508237e+01	2.494249357227986963e-01	9.887720426534917451e+00	6.951899109189493053e+00	-3.806187887998272856e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.902587803842951786e+00	1.497981941420706509e+00	3.749691206192759196e+00	6.303928866286858668e-01	6.780986855530725776e+00	1.695404609621251835e+00	5.834994426012586999e+00	8.564779562689224690e+00	8.570173580449775841e+00	4.569818720316897611e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.144966383320126013e+00	3.921354692766398475e+00	2.541594234959459797e+00	5.099209259309981590e+00	6.224300785011360304e+00	3.955145505246659976e+00	1.214550985254143622e+00	8.326839220406675679e+00	4.958557547025177037e+00	1.450535721457564762e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.078655574928179206e+00	6.172399124890190159e+00	8.648978497130553222e+00	2.494031157654041930e+00	1.005792074294798333e+01	-3.869698477245517854e+00	1.454370786168202478e+00	8.124435231892762843e+00	1.141880099456783348e+01	-6.631342866387667812e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.836752009043290279e+00	8.202239383981856591e+00	6.377929775946475921e+00	9.805311092481613144e+00	3.427716714113884677e+00	-1.223347667215501211e+01	5.805872181474905913e-01	4.859054405947985877e+00	2.261492644975142241e+01	-1.807813067452603306e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.395548988293183079e+00	4.173731178429529010e+00	5.330484212181543668e+00	1.952358551715436263e+00	4.840138602119938405e+00	-2.252963794189962066e+00	1.311564978772362222e+00	2.696352361211153514e+00	2.181162376170374628e+01	-1.946043064439755099e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.329540504622963581e+00	6.669308063158683630e+00	2.463615296562212009e+00	4.779802663753715208e+00	6.491319033769753943e+00	6.232852828417987379e-01	1.917909891906164788e+00	7.560305758223960559e+00	2.458657419568239355e+00	1.357639923281710708e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.541735903939331909e+00	8.597998335256807678e+00	9.129637945347610639e+00	6.502369308234906775e+00	5.518625198370041396e+00	-2.527044074543600694e+00	2.252297883132627909e-01	7.403507588963813113e+00	2.214143604751475181e+01	-6.425078446200254234e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.201557758556528022e+00	5.921956575528487754e+00	8.188555647371517310e+00	7.614724921265463742e+00	5.704232954641715203e+00	-2.234764156293329762e+01	1.147701694131249450e+00	6.827445285087949678e+00	3.439950456422128156e+01	-2.981742580937454079e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.633992098816599459e+00	2.950322767761064835e+00	2.051985753000618029e+00	4.838195121790607622e+00	5.034225577632466475e+00	9.696596004976957284e-01	1.004312588524153727e+00	5.248665140021225639e+00	3.486012459262317620e+00	1.389551668642374125e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.242947913048611852e+00	7.933156435633372805e-01	7.527962267330730484e+00	4.017243809892389272e+00	6.111299388944106070e+00	-8.836717583792838226e+00	3.159109771779537112e+00	6.056976954570259863e+00	4.434858267687254596e+01	-5.413229974022409863e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.509878715606387978e+00	8.764288261947841718e+00	5.539600278991591686e+00	5.080500228354937420e+00	9.004642716753556542e+00	5.954159100999681868e+02	1.515376512474547521e+00	5.390511930858101763e+00	2.947368385263089507e+01	-1.334831205295666301e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.018285044400581540e+00	9.177858621492462898e-01	1.021535169386707853e+00	2.812499897133748039e+00	2.241812538933569687e+00	1.752707219871639577e+00	2.735918058346023418e+00	5.715168339510576345e+00	1.874513495099698446e+00	5.973503968342276238e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.654829170535021987e+00	9.105456344328214158e+00	5.245638849542316073e+00	2.719756372531621835e+00	9.217380002214801138e+00	3.495002498179871964e+00	3.608463615752403264e+00	3.305245075933429089e+00	6.250663415192545358e+01	1.435275630582769963e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.585256940072442333e+00	5.787668652562784288e+00	5.139283466763028940e+00	5.501323644007291236e+00	6.594408011033017658e+00	4.923673479863991176e+00	1.885465944155130913e+00	8.011019168343828767e+00	2.868107142288961597e+01	2.019899673994017917e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.759493799484317833e+00	9.700557358826229049e+00	2.322347250106047589e+00	2.955036754055424986e+00	8.667240489472481713e+00	1.001940455293536925e+00	2.927492808949577086e+00	3.259248593912156267e+00	2.727772189258249824e+01	4.239707299131797527e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.009158726666057149e+01	8.435154631543541726e+00	1.013069693850065711e+01	2.502669673143195439e+00	6.026639461816150067e+00	-4.158949332312656111e+01	2.600391027236321762e+00	2.261775254235952382e+00	1.583044814734774945e+02	-4.513577995800706510e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.331670031117309527e+00	9.881452077436318149e+00	9.405650478210210608e+00	6.286620669697856378e+00	8.138854639394599744e+00	-1.018849029034775100e+01	1.045672284578730071e+00	4.591275428634794764e+00	3.629628627554789233e+01	-4.756488522018647558e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.494742511594020939e+00	4.090573988273470185e+00	6.339074642710190055e+00	9.681800306320585747e+00	6.848769556831333372e-01	1.180583941911784507e+00	1.206950975356499089e+00	7.351211121118595315e+00	3.864538611819530445e+01	1.423803034794453026e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.980809006246543325e+00	8.183744989166012118e+00	5.044467602184163013e+00	6.297931073809789559e+00	8.828788773942058299e+00	-4.277189310221677587e+00	6.066159190237269128e-01	5.391942742627717777e+00	8.658625135251018179e+00	-3.254157152202346026e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.725053491149342921e+00	5.978092141769444368e+00	4.466689070647069215e+00	1.682927101823977312e+00	5.015379374793949019e-02	-1.100057861218018074e+00	2.006768713034874363e+00	3.896733112906018537e+00	1.839506018593884562e+01	-1.101103976185610556e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.696326742291768053e+00	4.768611517591285320e+00	7.032642778649251802e+00	1.323361213052663965e+00	8.871941952161655820e+00	-3.778086666270489058e+00	1.194184825366102043e+00	6.000967254059713873e+00	1.819631698590422531e+01	-2.828500408079129969e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.286596462660173579e+00	6.670776173033223344e+00	4.657527251997385598e+00	8.852431311132361813e+00	9.869575977841391179e+00	-9.870687021882364576e+00	1.253432652815543502e+00	4.797323205779257194e+00	2.671534440058260529e+01	-3.447176048605331289e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.208781437154343052e+00	8.197902853703842752e+00	7.538341197531440718e-01	3.749784823867482242e+00	2.545450808286604083e+00	6.442363610367812798e-01	1.372084110086826181e+00	8.882892320711134104e+00	-5.186550878202353942e-01	4.765172244895865106e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.896036251357420710e+00	9.845117354238471563e+00	5.547647232263611450e+00	1.738457721313567461e+00	3.102099747401289687e+00	-2.496309564195483777e+00	2.145499006185772384e+00	9.309154214376468062e+00	2.792396904616486708e+00	-7.869171639450135558e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.379648529616835262e+00	7.539470141036440864e+00	8.691697982452355475e+00	6.736685248266875981e+00	7.793894204252563185e+00	1.080238380311686939e+02	1.565754774123529369e+00	5.582463805957691427e+00	4.678411077547003316e+01	2.171975930206444261e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.922005506801841790e+00	4.693195236031657558e+00	5.174731821603030468e+00	6.208089156679607257e+00	3.582874519904272859e+00	-6.077499865994818506e+00	1.279053193031287838e+00	4.593592278090966374e+00	2.845288845902852515e+01	-2.886313844430373976e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.572070202911417969e+00	4.878614577678821007e+00	1.838392006069898832e+00	5.742580328531365907e+00	9.879357667502672413e+00	2.087360611841161617e+00	9.792092009709898459e-01	7.103965985081716283e+00	4.035440375377638667e+00	2.185496909960844221e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.663746674717922147e+00	7.365984812064729326e+00	8.185450600651977382e+00	1.996726284452629674e+00	2.102404263114698413e+00	-2.362919273092360939e+00	1.937063891748147526e+00	1.462685634819353764e+00	1.218461135007773493e+02	-1.595699534299620659e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.734683178108070045e+00	2.156661577025244192e+00	3.516996668394316572e+00	9.186658018470881260e-01	2.663400315292621112e+00	-3.673212123338894131e+00	3.071774945329716733e+00	5.002818260211877366e+00	9.564893415844021973e+00	-2.721174750408981069e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.144970244914363278e+00	2.787314719415063813e+00	4.148042836481687701e+00	9.754380361546628464e+00	1.056456195374222951e+01	2.223699742457019290e+00	1.686618817080832500e+00	4.086958258255679155e+00	4.714386913499279075e+01	2.851168305499193707e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.674390067721436504e+00	4.658502275305052009e+00	2.062456073178733362e+00	3.132277920155604800e+00	7.332554676034576779e+00	-7.206472977142569292e+00	9.528230371003523214e-01	9.500042179494732508e+00	5.122776100419631717e+00	-1.723647495462550694e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.073508371505425529e+01	3.512518787542982857e+00	4.459853744681585574e+00	6.778299432721293094e+00	8.150347101257585436e+00	1.932794938252008210e+00	2.128635889871577813e+00	4.066594963565344223e-01	1.500738800147380800e+02	1.053173540075563892e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.315750987231918856e+00	3.169019177944858434e+00	8.091329458474644909e+00	6.498193784505091664e+00	3.025573799434360112e+00	7.317137948952026250e+01	1.468695149017649637e+00	6.668820252269355819e+00	4.625244387621010844e+01	2.032820704170053006e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.319211114861748690e+00	3.149770263802428083e+00	7.057463210791565800e+00	5.467284056287515348e+00	7.292275550406401408e+00	-4.645598493522298256e+00	1.221200168582508461e+00	7.900688222959209916e+00	1.296724323206622032e+01	-5.590971159020662640e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.233573329530992080e+00	1.579662415644056406e+00	2.403394774259989930e+00	4.014986177545440071e+00	6.130158099301609376e+00	-3.354618451838712545e+00	1.633561796406073352e+00	4.894120624497020344e+00	1.230046451146256459e+01	2.854102956710178773e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.439879283303364232e+00	1.589234975769286518e+00	8.836013407589145885e+00	3.316657189484485180e+00	7.127521894352453202e+00	-3.397549118858699302e+01	4.339619223925238245e+00	1.581450204363032075e+00	2.168588942440362359e+02	-1.945423947132534526e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.451846823900118544e+00	1.036916912886200315e+01	8.346251160808206393e+00	6.182228428656287633e+00	6.883995029458763071e+00	-1.365719853413387774e+01	1.543754975447032329e+00	1.057189565087357153e+01	2.572567177301589680e+01	-5.860943520305985999e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.782151573167618075e+00	5.434465792557546138e+00	8.297984346057631910e+00	7.960253026164221701e+00	6.170439578353476229e+00	-1.427812794555060094e+01	1.254803506144139158e+00	5.890237205699711431e+00	4.686995654814792545e+01	-2.715585705695852425e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.357864681710612587e+00	3.490472461458802744e+00	3.362060917194973353e+00	8.997532586307809055e+00	4.230254231605588444e+00	1.063451348569832255e+00	1.090698500245286029e+00	5.998325766022223782e+00	1.886752620048164886e+01	4.699006508015490908e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.597907019714289056e+00	6.947347775329517638e+00	5.174648014352482228e+00	1.977568917741720167e+00	3.296020385017980558e+00	-1.729688619597186783e+00	1.059094044784038902e+00	2.699643010886310091e+00	9.662227417522188944e+00	-1.869680733436167586e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.656042498304345134e+00	3.516762443700964802e+00	1.016387733637946944e+01	2.547530810944245161e+00	7.403674667322138525e+00	-4.618346809834330990e+00	2.437582603535363823e+00	5.694254922991770940e+00	2.921161652550344101e+01	-7.145369626328657375e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.861997284217525861e+00	9.035819958584772493e+00	8.235102186698071591e+00	9.413716980442243809e+00	2.572629524002975288e+00	-1.361220490645326686e+00	5.948468167937011053e-01	5.270953645310259006e+00	2.233949456510452691e+01	-5.292943212663357855e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.531750686607425749e+00	8.755402672848276779e+00	1.114395281876631838e+00	8.375456555527737379e+00	7.202421114359902177e+00	3.967533095497819406e-01	1.458443298158044410e+00	1.873137104544708942e+00	2.439080973396784913e+01	5.021047821529228941e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.368618405638335034e+00	2.811840283293714826e+00	1.452919697903017004e+00	8.635407968411982438e+00	2.769410344956610093e+00	3.264085660929100796e-01	1.950195530591575688e+00	1.795541193868421370e+00	4.851052718488995907e+01	2.357826738668088637e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.651599238474751985e+00	5.420940311280643797e+00	4.639341158868981907e+00	3.520325794131650365e+00	8.060103881186005736e+00	-9.547333840537936211e+00	1.896175687370448282e+00	8.981459666503250006e+00	1.109736184606821041e+01	-7.219935678145137103e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.427864479989861213e+00	9.280117817508568123e+00	8.795828875948911829e+00	6.405670959713793522e+00	8.179011589377584102e+00	-3.106115971051320646e+00	6.367797592757737934e-01	2.987270569078079419e+00	2.497550984899520543e+01	-3.341554210285168836e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.755959837727664841e+00	9.253633515966525280e+00	5.816952218327925195e+00	7.368793041962840462e+00	3.559222709854192424e+00	-2.821238293376963302e+00	6.916733554275023010e-01	2.285725323521529795e+00	3.361458955989569830e+01	-4.182758890688182873e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.607150463345501823e+00	5.363291427687592261e+00	5.589105472431388222e+00	7.625816526120384964e+00	1.479086872121977425e+00	-1.810157499084605437e+00	9.671835528044175900e-01	6.414648430412153601e+00	1.563349298275043964e+01	-2.681207663804627117e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.956028967605158542e+00	5.771849081967734385e+00	2.341735605263532971e+00	4.335501655200671323e+00	2.236366350792367896e+00	2.510430256935480831e-01	1.931219340609469759e+00	8.186886562735969264e+00	1.097577513059595233e+01	1.022240394987416153e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.659673121188150802e+00	2.068761481764737287e+00	7.247212579673039556e+00	9.603438382667462969e-01	6.219975670546546986e+00	-8.593913941080177210e+01	6.632956998576373664e+00	1.126968217983225440e+00	1.029105322611985827e+02	4.741282400724855961e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.600065110220715070e+00	9.525086592165543209e+00	9.258691981266771620e+00	5.583985524893987140e+00	1.007450426427516632e+01	4.130415204469824175e+01	1.834157800521242443e+00	6.264926124841424304e+00	4.285935244926437804e+01	3.218762412927757310e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.243505525357447183e+00	3.119521618098219484e+00	3.886695600100403158e+00	3.784179498564282262e+00	1.345673835154781006e+00	2.504020254425185499e+00	2.439980543784777467e+00	2.087868213828882880e+00	4.347347659115352059e+01	2.033920515464761536e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.780839857634042289e+00	9.266411649219771007e+00	7.852081101030321975e+00	5.233909911217665467e+00	7.278501306071714971e+00	-3.426548095947196781e+00	8.532059401063856185e-01	1.136178410546216488e+00	5.937347972534614371e+01	-3.393419854266452518e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.932316170731007254e+00	6.992351970194721211e+00	9.191455563834578513e+00	1.021250589582970569e+01	3.661165639140175898e+00	-5.812725426085691538e+00	9.169373962402206368e-01	1.602825246058751096e+00	1.981422808035020751e+02	-2.298606229555606006e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.528502857091210032e+00	6.957979884522143443e+00	3.539171540715318365e+00	4.702218111307804982e+00	5.489418742608763502e+00	9.976477274641515347e-01	2.085559174756488776e+00	7.998069944315505886e+00	7.311693496175373674e+00	7.134578376114918683e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.893466962001128628e+00	5.219364114144770639e+00	5.432518108395284706e+00	9.155332622584811730e+00	1.013375925359822993e+01	5.216247357388875372e+01	1.272939946007391354e+00	2.541047087424706863e+00	7.605009088013686380e+01	1.381577639820484649e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.212521659755514847e+00	3.158697412410447658e+00	4.222007530573495870e+00	2.292329791559981622e+00	4.579804719778972633e+00	1.096726311574866441e+00	3.882241862713883052e+00	1.402982149395875622e+00	7.206065373950178810e+01	1.026297171988836965e+02
