G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	Fg	d2	d1	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	9.731433549041442532e+00	9.880858298058075917e+00	1.555637973415921582e+00	3.591939611616764783e+00	4.532014761450971818e+00	2.890306265421002108e-01	2.912558303457186692e+00	7.358800374596198957e+00	6.655153141668586514e+00	2.242921704695778772e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.500666948962734892e+00	9.486692557636958512e+00	9.152408169402649563e+00	3.763077397587175188e+00	7.285646265236402463e+00	-3.334525339261799814e+01	2.471735406080132424e+00	5.822919707943311707e+00	4.385107979393459487e+01	-2.161250442615590117e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.909508981792487958e+00	1.356881567386562848e+00	2.248116334214782075e+00	4.172242290836678080e+00	2.737138973480741200e+00	3.129357740367758378e+00	2.173034066930433106e+00	6.721251118535853664e+00	9.132371640848200300e+00	3.418831190449468949e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.637175090572816849e+00	7.348040995026840605e+00	5.786515071492047468e+00	6.599313812512714428e+00	6.772999369976015593e+00	-4.144366079129307323e+00	6.717189923724448120e-01	2.770680924672747736e+00	2.787379327098772208e+01	-2.413379822122427854e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.644762138877613467e+00	9.328360177412056586e+00	4.702721844463183309e+00	4.008037714705738885e+00	3.336969344863224052e+00	-2.552256228634707025e+00	8.742128869297192129e-01	2.889067747019610888e+00	1.700246849804324611e+01	-2.006792428593047717e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.733480893400627387e+00	2.625078557455822637e+00	4.123294940393868124e+00	7.598242246203957606e+00	8.964128413732796119e+00	-3.182075573396274137e+01	1.250453305248658609e+00	1.375120658763442805e+00	8.583815293221931597e+01	-2.638375342081282326e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.723337275764564858e+00	6.106075204458422334e+00	9.097508893072104641e+00	4.648281460333716808e+00	9.059518784780649980e+00	-8.140867481544599826e+00	1.560109819276476406e+00	3.889524683788411874e+00	5.068517786830283711e+01	-4.959604779688299914e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.893479999448049789e+00	9.239142923269975327e+00	1.201348211771952501e+00	1.615297292406683072e+00	3.680383939834062534e+00	3.971183719896777542e-01	3.243072907816725081e+00	6.041247779012819841e+00	3.062909873771956004e+00	5.462184328332701853e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.619675188993521697e+00	1.298653875389027101e+00	6.969875814054750762e+00	8.055554360207063169e+00	3.072888353071217438e+00	-2.128422527338059922e+00	1.983680762478502668e+00	8.729503588561694727e+00	3.836269561203272360e+01	-9.110772701392973261e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.505399196849892540e+00	7.284520605866596554e+00	9.669089179732344164e+00	3.576209901550470693e+00	4.705107863771348597e+00	-4.790389920318712136e+00	2.092199485690100058e+00	6.997265515132367497e+00	3.098378831335019967e+01	-8.948687497650237788e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.253242561337372329e+00	3.668597595783949394e+00	6.043533249188643985e+00	4.890977974818873086e+00	3.162738892145307013e+00	-1.683365489444267338e+00	1.002664185595817603e+00	4.917130733731297276e+00	1.813207470853179615e+01	-4.170190701983933224e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.626407571668317065e+00	9.318476576044735893e+00	9.420681499173436890e+00	7.169287551943595460e+00	7.047880862536102242e+00	-3.820757710229049753e+00	7.197376943781186309e-01	9.574792856476733505e+00	1.520470435645703766e+01	-1.283146839489147624e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.298853066658552713e+00	9.733725890825573046e+00	1.457152292835720786e+00	3.992785051634235138e+00	8.441495729520559266e+00	1.462327198853359045e+00	1.281780820980020552e+00	7.479984611596942834e+00	3.006223015811652743e+00	3.703725892504926378e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.096526239001746283e+00	9.501571741828488626e+00	4.771051009279839050e+00	1.504095406126780832e+00	7.055120319412465868e+00	3.344341210896072880e+01	3.592466170696960059e+00	9.372008170121883808e+00	8.293241858361652064e+00	2.038666140204610500e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.073516490773528176e+00	5.266084145662294880e+00	3.344136851407524258e+00	4.377835658047215972e+00	8.420755879544547184e+00	1.984537612060668810e+00	2.227314474877791550e+00	5.757773686776952893e+00	1.692816986647417465e+01	3.932555019684521653e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.793462568920394684e+00	8.755498436258237760e+00	7.588786584276144609e+00	9.492419032250351663e+00	4.573819135496421495e+00	-2.416216597599992522e+00	5.235623219346897672e-01	3.332408400199715626e+00	3.392239719324177827e+01	-3.517427960636429418e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.632017114716871831e+00	8.605691083078250259e+00	9.832546754814002199e+00	6.768582456222335786e+00	2.414814636436642292e+00	-1.876465353038075934e+00	1.061441969551333075e+00	1.476770305429618402e+00	1.439964482787102895e+02	-2.131400679001108855e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.324857495186838818e+00	3.872067986965213038e+00	3.313296877068082402e+00	7.050426741854222357e+00	7.646849762504678516e+00	2.787985889433937992e+00	1.417304771941140018e+00	7.535137854714042405e+00	1.317516586856217486e+01	2.617432734546783308e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.421673679444686034e+00	8.463113443518290424e+00	6.886492078177496090e+00	6.694400557997031598e+00	4.237215343772172460e+00	-1.781570216534873685e+00	4.491807255276196176e-01	2.096214632224451702e+00	2.967981655690072529e+01	-1.409334107219332921e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.471540441834883417e+00	1.327609440977102873e+00	2.784519875144303214e+00	2.785375317265117889e+00	7.034968889768403066e+00	1.772535135913581694e+00	3.817157238816000220e+00	3.715442890033265666e+00	2.386026291494179929e+01	1.913769499602170470e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.536796530324421095e+00	6.358613694545651285e+00	6.097178301299451597e+00	4.768292263433193234e+00	3.438948771619621425e+00	-1.962234569149499785e+00	8.491639614166014427e-01	5.792706382336259452e+00	1.271512753562259412e+01	-5.144270117526664876e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.580082185581574317e+00	3.070675954590091017e+00	5.163664431795510268e+00	7.766404215533701638e+00	1.730716266186516972e+00	-8.318568257978912195e-01	8.587883746631999049e-01	6.079365002573145382e+00	1.696261503939430781e+01	-4.011305109935633340e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.541320471907484446e+00	2.083328178065188663e+00	9.750331814843512745e+00	1.912192254707570926e+00	9.930756863005838042e+00	-1.551174798543784163e+02	5.949570660960876722e+00	6.409228548553251414e+00	5.195277737391098327e+01	-7.958745067404358942e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.684285234387612462e+00	1.696063763647850386e+00	6.488537415746214343e+00	3.514743384033899076e+00	2.411345642173063464e+00	1.616085223833669593e+00	3.944071121246541356e+00	2.495268205128311934e+00	1.076260828974563708e+02	7.193601844114090227e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.274208097164647668e+00	7.266154436832379382e+00	4.147114644679414042e+00	3.477538986153435374e+00	9.896810031488188386e+00	3.311008012872405981e+00	2.651614035209238551e+00	4.411937955503759667e+00	2.600613141251801963e+01	2.183215020924400847e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.747095421770347823e+00	4.060015536051921892e+00	2.035975948736031160e+00	4.891926276837802234e+00	9.795805122653520769e+00	3.859699164889071721e+00	1.259696595286590837e+00	6.554788367128690396e+00	5.696700935506920693e+00	1.243758426708698721e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.883361026994204490e+00	7.513869810149838457e+00	2.357747169768722451e+00	9.829633525833569863e+00	8.148610625979546995e+00	-1.329447931568883057e+01	4.609893112973702523e-01	9.722429121511348526e+00	3.273881018365873086e+00	-2.238636677291529864e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.158179414776252969e+00	1.598712738812461120e+00	3.027675414904658968e+00	1.612348099176532212e+00	6.932763460846554260e+00	1.694542615591906554e+00	5.714530215589007867e+00	7.538117904179379103e+00	1.109514361542913008e+01	4.422778628311054376e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.956096485615447911e+00	3.836699336257157533e+00	3.258885061724403620e+00	5.667202695730419570e+00	6.208807091198907280e+00	3.955512376199902036e+00	1.399468439300496581e+00	9.307422935108236928e+00	8.340328330414889635e+00	1.444750372856326237e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.101838230171926725e+00	5.859302414962705541e+00	8.643299754812700186e+00	2.612709871217459678e+00	8.790621455651079330e+00	-3.869807644029112925e+00	1.145896134782593112e+00	7.863085356252033975e+00	9.906930450717769787e+00	-7.498282502509107417e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.456697087246835665e+00	8.111857171820242129e+00	6.044554819103721499e+00	9.738493234556466760e+00	3.608533948400404423e+00	-1.223258132209617699e+01	8.094493520090133565e-01	6.328015265183183580e+00	2.256993823853999714e+01	-2.027805519756779873e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.296938425051449073e+00	3.870486037057490059e+00	5.704461638034238113e+00	2.024147525294864636e+00	5.216940922773948053e+00	-2.253031041440704207e+00	1.169137996150912073e+00	2.735358420374508714e+00	1.477391726139499362e+01	-1.653896986673944980e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.188119454436925793e+00	6.625774461667038651e+00	2.037459012421622973e+00	4.635670434897131820e+00	6.567007663222746316e+00	6.230447845552479214e-01	2.284465853224832532e+00	6.996522385076290540e+00	9.229400349313680252e+00	1.356772491843088119e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.328888674415638071e+00	8.976314653792208276e+00	8.746072965534738231e+00	7.646595083831684292e+00	4.698844151183826590e+00	-2.530686399063086789e+00	6.555348076044570371e-01	6.602564739636002322e+00	1.992384250560750303e+01	-8.180004015243790150e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.969208597687375217e+00	6.540788350726854716e+00	7.507117946321259616e+00	7.335474324408161273e+00	4.853599634163595411e+00	-2.234873578191865917e+01	1.253559936874794500e+00	6.421838334010875116e+00	3.232285965668035033e+01	-1.946033964344826472e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.799471737535425220e+00	3.096797661319711459e+00	1.613565669025404770e+00	4.803324720177970519e+00	3.978865460762648798e+00	9.700821347288182128e-01	1.438650064001832929e+00	5.406166360665845438e+00	6.068363188863862945e+00	1.684813082623714422e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.663418887425293313e+00	1.223489968236604941e+00	7.369609504143278755e+00	4.113628850849336160e+00	6.077152222399073267e+00	-8.836518530222074119e+00	3.019234863602786145e+00	5.753288453745436293e+00	4.774904209022928114e+01	-4.497596063646929565e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.921902998072672730e+00	8.824033056284878995e+00	5.898480607848053836e+00	4.576421236584768515e+00	8.651169034826821758e+00	5.954172851199177785e+02	1.517168248453263812e+00	4.009544673138968562e+00	3.070719456785897350e+01	9.581454443674458643e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.665268132705524540e+00	1.187616765895430193e+00	1.735576636717749421e+00	3.383982141831658463e+00	2.818962332622952260e+00	1.753792099321901832e+00	2.463959922558549565e+00	5.670458853832744062e+00	7.600676687087374539e+00	4.840923322623037706e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.717111212767809647e+00	8.874859216202327872e+00	5.125025275106294131e+00	2.848581007503277363e+00	9.416344080302534891e+00	3.493213988062615183e+00	3.639122393940991351e+00	2.767930493795322633e+00	5.739441975710230537e+01	1.455309879823500978e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.970899468121058540e+00	5.772106942853491240e+00	5.360800070028867381e+00	5.361469187342978060e+00	7.195445019415990906e+00	4.924638171806622111e+00	1.840360383173377468e+00	8.244149205084870147e+00	1.915710923193972093e+01	1.923765664373158586e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.470402559735971337e+00	9.450841116466442315e+00	2.495750157030458993e+00	3.417850781276128735e+00	8.402901255074237241e+00	1.003108603262387710e+00	2.981986071304659536e+00	2.665758230830393760e+00	2.846524206977590765e+01	4.235206344075057245e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.051792090928655554e+00	8.192337702291373702e+00	9.508957606907717519e+00	3.587478114559694564e+00	6.006943191411592053e+00	-4.158833974297737512e+01	2.769838711441984014e+00	1.765967473110779062e+00	1.605865241795878546e+02	-4.486799737740037486e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.385055985831794345e+00	9.980811891052749019e+00	8.655169853812708425e+00	6.911379378007171503e+00	8.019078404582554498e+00	-1.018707175551664612e+01	1.125752751677604913e+00	4.922615114965895877e+00	4.091429520024941979e+01	-4.974370269996374816e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.293346547973460048e+00	4.167211354741525042e+00	7.014949706959339615e+00	9.713383292093102028e+00	1.144174566273321147e+00	1.178429447433302801e+00	1.437809201827263905e+00	6.930865570808379950e+00	4.242956901337265663e+01	1.251343245934595245e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.785119154849784229e+00	7.894974533743065237e+00	5.154592217375265406e+00	6.432421718703607461e+00	8.369123898048348664e+00	-4.277496554420814334e+00	5.289357073268836640e-01	4.948250518586688074e+00	1.069769340258091539e+01	-3.461229943841750867e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.762924269761961149e+00	4.617904611608389054e+00	4.709685600997630672e+00	1.698920339996090378e+00	1.357381652898465463e+00	-1.099521758719130160e+00	2.064964716968676672e+00	3.494514398774529518e+00	1.417743686272002357e+01	-2.392357520628441137e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.405608066053255722e+00	5.309837425368549191e+00	6.858272289701633717e+00	1.680869486014570979e+00	8.997701764134804492e+00	-3.778127517896413767e+00	1.212923725244892781e+00	6.015031450556437065e+00	6.980467345320529482e+00	-4.051553606101583682e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.925808715417980377e+00	6.633604721963429540e+00	5.906380589765284128e+00	9.558513694593642640e+00	9.925355762942931648e+00	-9.871102114003750927e+00	7.106641652952587762e-01	4.131278796791167274e+00	2.931943067402847802e+01	-3.252463325840305686e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.497475138376523240e+00	8.864748857730157638e+00	1.565372538644743905e+00	3.670609279644931888e+00	3.646951582207858422e+00	6.456897963704690824e-01	1.449525878000734069e+00	9.404453896654862533e+00	2.713573475487021991e+00	4.774809000218886581e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.443571591539735355e+00	9.857527267966256446e+00	5.609170754080777144e+00	1.826165758141166329e+00	2.891364524108847700e+00	-2.493631951432047522e+00	2.086142252143923237e+00	9.303909348134892454e+00	6.888861502005941162e+00	-7.428065526500687099e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.457825100676689800e+00	7.912876127752992872e+00	8.256527118436887136e+00	6.391801130501007400e+00	7.881959418382472826e+00	1.080212295366413997e+02	1.577778977636913327e+00	5.528604191574959081e+00	4.528647855886375595e+01	6.727971272240638179e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.203938748066544662e+00	4.759310265737753731e+00	5.140884949158297523e+00	6.619300332024594447e+00	3.267347324618052884e+00	-6.079392723080026428e+00	1.056401426182045800e+00	3.947929360669029997e+00	2.724292679066505940e+01	-1.788365318318790287e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.531041972313271327e+00	4.809449342300938568e+00	1.476107807696298124e+00	6.829286811724780470e+00	8.787261235065034981e+00	2.086626580592379376e+00	9.298011210977039642e-01	7.623953168125741087e+00	3.646563745514957766e+00	2.268975477172220963e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.873714147743466008e+00	7.636804441497264229e+00	8.085186024991338982e+00	3.404886910285444213e+00	1.930472814223102240e+00	-2.364695457079934560e+00	1.988217688707842434e+00	1.326245432412409553e+00	1.233866962446023194e+02	-1.266304887717199001e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.257220851921895033e+00	3.151832211271702544e+00	2.810716239770735481e+00	1.136777364313496630e+00	2.140439212008506509e+00	-3.676928704942642234e+00	2.631972861104612704e+00	5.282408306521546137e+00	4.704407409412459273e+00	-1.370852095123081682e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.223773503229255155e+00	1.990654502372209533e+00	3.334383022584411549e+00	9.675211792251866783e+00	9.818833412927229887e+00	2.224715605172066457e+00	1.853920622507226668e+00	4.018730216544327938e+00	4.451205199351385033e+01	2.916797277697569939e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.673699940371879746e+00	4.193241844796382622e+00	2.477117393161927694e+00	3.253524829536591056e+00	7.060105863268395510e+00	-7.204281711734349614e+00	9.889272135752219528e-01	9.284820343666314812e+00	2.643180733711454344e+00	-3.041425673842250177e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.881671788550205449e+00	3.583825588961611519e+00	3.966927978349712891e+00	7.080556098083928163e+00	8.615700841759696971e+00	1.931521193971114991e+00	1.953765553963591861e+00	1.108214569558512386e+00	1.487358167675997720e+02	9.755245698832048618e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942650321526698143e+00	3.664489301743770078e+00	7.797785151833453554e+00	7.355359943535277445e+00	3.921669542874676839e+00	7.317427023514061091e+01	1.626234557973101236e+00	5.972519610755689712e+00	4.691061720000381996e+01	5.371939305257315667e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.784609697258805916e+00	3.112588575821656267e+00	5.683709735274831587e+00	6.491105520148273023e+00	7.091813106676437606e+00	-4.645691874827353907e+00	1.074379465936059042e+00	7.663538990490830649e+00	1.548626406675059997e+01	-6.528557916943093176e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.048276983418051644e+00	1.385387573292596874e+00	2.839160874340157292e+00	3.815297380554890427e+00	6.350356152991935232e+00	-3.354023460021092529e+00	1.727347838708344518e+00	5.365558261784354244e+00	1.043787866433257605e+01	-2.123192893087221478e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.330515388742886884e+00	1.161626152897289543e+00	8.899772031186813592e+00	3.436860307855619912e+00	6.417380582271659861e+00	-3.397682414724424405e+01	4.145851164036767678e+00	1.765543145976581130e+00	2.153086509755835039e+02	-5.585015202462027872e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.357716238557762800e+00	9.876682820127468787e+00	8.911210196200061162e+00	6.381331262367491597e+00	7.138070264828130895e+00	-1.365625974708172841e+01	1.355183247571618343e+00	9.744350840541443404e+00	2.372313511422129295e+01	-7.519424002938164620e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.564595123347187311e+00	4.847949849465133632e+00	8.839044290260506642e+00	8.804188350340369951e+00	6.178070846706005703e+00	-1.428043685332164259e+01	1.272065814810951156e+00	5.663273584031315089e+00	5.236167569133123578e+01	-3.715057276228766625e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.949158137640230493e+00	4.473977183327787266e+00	3.147091781820709588e+00	9.529477470951016826e+00	4.864215172123598663e+00	1.064860285378751881e+00	1.281440072819311826e+00	6.533564882709447907e+00	1.766042734458663332e+01	4.735034205999288588e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.664131759521695564e+00	7.115542333223742411e+00	5.053949355814073563e+00	1.942743554531831895e+00	3.487483733229768568e+00	-1.731062026204275517e+00	1.135184799275493983e+00	3.134258671710501876e+00	1.075582030379542253e+01	-2.087660920460257330e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.230285908713270260e+00	2.970422361175576675e+00	9.867345616775480721e+00	2.396581418381246387e+00	7.918017721420710586e+00	-4.617064727682207881e+00	2.439057073216702953e+00	5.347040415147491288e+00	3.235243222135545693e+01	-7.733860904932230085e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.032462055491853103e+00	9.557672410159501197e+00	7.940195732407759444e+00	9.501662623095620930e+00	3.038253632161406426e+00	-1.362298249733139510e+00	4.248403904162897926e-01	4.855480967931431913e+00	1.976653688727728309e+01	-4.427327240449017864e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.771499983874097239e+00	8.078323260366763847e+00	1.239882927391410705e+00	7.629656974120884172e+00	7.231651017730466258e+00	3.987294510921399193e-01	1.396738479419717072e+00	1.672503474010257563e+00	2.377324335974319069e+01	5.324337688735192842e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.605331922775577347e+00	1.800015835151169918e+00	1.575207812486192349e+00	8.944788364412078252e+00	3.103729933012731035e+00	3.264770971150506851e-01	1.847394727949142723e+00	1.964044367056450691e+00	4.025529061339871362e+01	2.454359648269122545e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.979745669441247635e+00	4.744678958206992370e+00	5.167519789504036787e+00	2.824330261399865982e+00	6.629675692904343443e+00	-9.549901615941537969e+00	1.828264632472329287e+00	8.540794547528763658e+00	9.412652061197086084e+00	-4.717486994227785146e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.570684237361964275e+00	8.915870876485497476e+00	9.183967625864024598e+00	6.289092465077800398e+00	7.724062469609549453e+00	-3.106335123047639701e+00	4.737573995233482216e-01	3.162241647213972495e+00	2.599939279376136270e+01	-2.481151177755153725e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.805987388602365407e+00	9.498055585460921435e+00	5.837468696569685811e+00	7.307122266781676423e+00	2.966963209132278401e+00	-2.823531542123334237e+00	7.303122506935576519e-01	2.759506355770029895e+00	3.399888203726658986e+01	-2.199297691495066331e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.921917184088127950e+00	5.207593552398662062e+00	5.472134199436113455e+00	7.116154595940452410e+00	1.539932500157175976e+00	-1.810106485007450861e+00	9.359323586894671143e-01	5.546511461269371779e+00	1.977500332200116517e+01	-3.712251212361371699e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.569852409200148458e+00	6.513749554795757568e+00	1.949250219670598971e+00	4.670936261816209800e+00	2.181403233994833712e+00	2.520018120191373501e-01	1.925766697403693328e+00	7.919385860250307552e+00	6.606484159206940099e+00	1.036022649317895912e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.736504459246445364e+00	2.501829952252553557e+00	6.908019332147762093e+00	1.139822163346434492e+00	6.455429634508692338e+00	-8.593945159339310180e+01	6.720263753483292746e+00	1.561152205116916880e+00	1.018469939281402787e+02	-1.556527493185794198e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.984057881839797588e+00	9.920705224354037455e+00	8.409927782148681530e+00	6.249577102078666790e+00	8.647092001660855232e+00	4.130295792753093309e+01	1.638131323183100285e+00	6.188274914222457568e+00	4.174141870865274484e+01	2.332013598877845695e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.248939255923061431e+00	3.086539537923851384e+00	4.433906207678350420e+00	3.282533348387055128e+00	1.412285126027146731e+00	2.507725141691856230e+00	2.249773886353326535e+00	2.065133990746796933e+00	4.719152016484279244e+01	1.238859878126749692e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.071771165862469566e+00	9.478384040542136901e+00	7.975714294601305987e+00	5.049612983871432981e+00	7.608805664072984420e+00	-3.427577108310728704e+00	6.188208372177580463e-01	1.332115951613897398e+00	5.664009738750127809e+01	-1.224563386909132134e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.419126782040216028e+00	6.853478442022614914e+00	9.683366209785852163e+00	9.619765697206544175e+00	4.068332748869786464e+00	-5.810910820028128754e+00	1.064189286492578823e+00	1.481486024539349744e+00	2.014552056172426262e+02	-1.524558327271390823e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.846726368464834067e+00	6.466310531348280044e+00	2.838035407180327319e+00	4.596528247882485374e+00	5.311568290130144199e+00	9.999501775545579507e-01	2.016106315282815142e+00	8.501342147848710340e+00	9.240919174662238333e+00	7.088155553886016378e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.052800446762769404e+00	5.604881265598790741e+00	5.706667609946471487e+00	8.564524262766578744e+00	9.352294338829400644e+00	5.216139883413108436e+01	1.062803550860580870e+00	2.066261559529330771e+00	7.562579482662442842e+01	4.629288358186641084e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.939161987958883060e+00	3.075421795734730512e+00	3.575983760779368303e+00	2.696546965672974139e+00	3.981853137653386998e+00	1.094096527897991056e+00	3.593153576421083351e+00	1.415583263918202661e+00	7.410991543855146801e+01	8.151721753641973578e+01
