G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	m1	Fc	W	m2	Fg
1.000000000000000000e+00	1.000000000000000000e+00	2.654979083915150362e+00	9.456194499112044127e+00	4.762059492037423958e+00	4.071149562915321596e+00	3.383372016766413637e+00	7.200863152066604433e-01	2.887025564916679610e+00	7.745283230575891409e+00	8.763796531409207446e+00	8.590566118479346258e+00	4.831892858446943606e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.794395369262930195e+00	2.581147532364095554e+00	4.133850974795177713e+00	7.529715510549573665e+00	8.969281138065289483e+00	2.175854116322390563e+00	1.400603253581560459e+00	2.245015290318764567e+00	3.204998553510554959e+00	8.370394392498226921e+00	1.220253574568590693e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.614984641695811796e+00	6.045756467447541915e+00	9.117438434282302495e+00	4.720697277369484191e+00	9.037258270044290498e+00	9.922202730285777372e-01	3.822688475353139381e+00	5.973975750533008444e+00	1.709398774361059692e+00	1.229220983005275798e+02	5.930527574111302158e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.871916056424400843e+00	9.249160368425398460e+00	1.260143393822021007e+00	1.557395511151429268e+00	3.689144178620884063e+00	3.047131490633347539e+00	6.108921522408679472e+00	5.857641283310953462e+00	4.201865151224767558e+00	3.213181915560999613e+01	6.266518957841849868e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.695917599780880192e+00	1.354219519491054458e+00	6.967302189591687345e+00	8.099818793615773060e+00	3.079119215680610644e+00	4.584387281445078677e-01	8.711372627954222736e+00	1.844592932221357673e+00	7.630360617418145530e+00	7.011197088249066844e+00	4.407553058128085288e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.478972150562243293e+00	7.271698260207656084e+00	9.784307751964954392e+00	3.551635275644438927e+00	4.670753215256937985e+00	4.798767361126670683e-01	7.044235260976232205e+00	4.797236209063654222e+00	6.002419294308412034e+00	2.680398526775786650e+01	6.940882931561234592e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.339124922455541267e+00	3.617549557856362785e+00	6.016786865964843578e+00	4.832923737686189547e+00	3.171857013678848869e+00	5.457988659726799030e-01	4.971227409446665746e+00	8.618974442008266124e+00	8.339505522296516205e+00	1.665480297159859191e+01	3.808313313872889960e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.705872146778074416e+00	9.313525053964157863e+00	9.541721897702590383e+00	7.142095939070084221e+00	7.012981178852062847e+00	7.504267593224535071e-01	9.514581511852068019e+00	8.734782258762258778e+00	9.642507173061099834e+00	6.136756721483878607e+01	8.068767534841970956e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.293709951797929136e+00	9.772797014642213398e+00	1.416499429865942794e+00	4.021604472783180562e+00	8.425242935842241820e+00	5.765162036198669959e+00	7.521609048592849511e+00	1.836045966292940257e+00	8.093979016546299476e+00	1.465064506713956227e+01	1.084253965990951585e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.073858756147117788e+00	9.475754585529287510e+00	4.797713583083187849e+00	1.508899877524036759e+00	7.039566463815303266e+00	1.488458778026304330e+00	9.293305095857640197e+00	1.684339757850612962e+00	6.385844356191353377e+00	1.836067428845642979e+01	4.427174388693451590e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.051030899849802580e+00	5.301710492415960374e+00	3.305941732638370212e+00	4.425836368309909119e+00	8.350039200923921712e+00	2.499408866521713790e+00	5.673123531667669361e+00	3.355550071635367892e+00	5.520156280169648433e+00	2.992015010969009126e+01	3.187206919014056083e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.941281209430843369e+00	8.823178534978829646e+00	7.639207219683402883e+00	9.577759239695735616e+00	4.444863097012087927e+00	5.948192719734732847e-01	3.437887011192600539e+00	8.886919111622299638e+00	1.265907157279924755e+00	9.948723483970732673e+01	3.613372497282566087e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.729559592663183487e+00	8.614308993862328734e+00	9.805267471867409768e+00	6.711567688635619255e+00	2.355702453998532953e+00	2.424172821207004891e-01	1.536438461624902052e+00	2.153863671883955000e+00	9.802589502470306471e+00	1.615372291232571866e-01	6.413862894240882628e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.338517666827105046e+00	3.870349481956121274e+00	3.324831453563013905e+00	6.975305774776134449e+00	7.739827171197593003e+00	2.297145206010336782e+00	7.648528617609006375e+00	7.635935510417536598e+00	4.530408153793239912e+00	9.668751859439447571e+01	7.785823525472932261e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.385138560713946143e+00	8.506376964234226179e+00	6.851650747889880932e+00	6.619905994448074260e+00	4.227402344667036793e+00	6.108963537248113251e-01	2.071416370405001928e+00	1.931099251705993947e+00	2.404278344288916180e+00	6.806094961554708611e+00	1.286808669544285300e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.474238292478956325e+00	1.285442487622848518e+00	2.834628998187981530e+00	2.742252389470006602e+00	7.083704011468747730e+00	2.510965577590880571e+00	3.730595571295323154e+00	6.616244870600814565e+00	6.982995654062024826e+00	2.518991673905823347e+01	4.720239611493383336e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.547913776644742168e+00	6.313316915024797638e+00	6.051763990451267894e+00	4.824780057563333280e+00	3.320078059825553929e+00	5.644387384928711837e-01	5.821169802768666912e+00	4.227974509881165410e+00	3.625179492207670773e+00	2.328052215431739214e+01	4.968448863159702356e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.518169923391748943e+00	3.055249708612477022e+00	5.268344681614814284e+00	7.788792686155844969e+00	1.676145893163666578e+00	3.378332878089622682e-01	6.079080219215535763e+00	8.076218889033066617e+00	6.295872738294395532e+00	1.373142493352141713e+01	2.300330550770237625e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.544301920801379069e+00	2.057737949843783998e+00	9.693052480455110143e+00	1.882851691281291151e+00	9.859457816189237889e+00	1.004816275434509576e+00	6.364314401855618364e+00	3.153775651973549365e+00	6.293338326223371304e+00	3.113826877334435395e+01	1.146008865725084291e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.762260908022636130e+00	1.647887644737822344e+00	6.402444565392514164e+00	3.500073955087142252e+00	2.394794393842568425e+00	3.988565832244019838e-01	2.447137146913938466e+00	6.772454170055770994e+00	5.023616414226254712e+00	8.769897935077292317e+00	1.483230665210868793e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.178189386761729907e+00	7.368430792154216036e+00	4.198098739925387513e+00	3.562892309177245753e+00	1.002771160326127209e+01	2.387979877113080018e+00	4.429369507906088188e+00	3.138287455906666690e+00	8.549917474328413647e+00	1.528366922291593433e+01	1.739198325723264205e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.786261198171702258e+00	4.179706035046919510e+00	1.994193559855777620e+00	4.991458140606538585e+00	9.820588365467449066e+00	4.821314588846723481e+00	6.496218184443192989e+00	7.388991785727412775e+00	3.411714283389126301e+00	1.410135827075820316e+02	1.256134987222545334e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.953457343989032813e+00	7.503223777616204515e+00	2.360821840770822355e+00	9.837360117775578061e+00	8.236722071326262551e+00	3.426201817243312853e+00	9.668303593646218275e+00	8.778006188753092687e+00	5.154987609532263981e+00	1.388545629179105561e+02	3.721516796211880518e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.127758144473856028e+00	1.593309538023528038e+00	3.010059336382892692e+00	1.463566045771090396e+00	6.920947623996583253e+00	2.291185022226826629e+00	7.570272310546200423e+00	2.113941892042430659e+00	5.828819280948914106e+00	1.897995833642524488e+01	1.248484721565069400e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.053066466696201964e+00	3.827163051361289980e+00	3.186222295468489119e+00	5.684402216543970709e+00	6.274607173739388699e+00	1.899001152210255894e+00	9.298213196307525408e+00	8.814735858724009887e+00	6.963860179206506906e+00	7.288360056228188455e+01	3.906169488139267543e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.060980935177392670e+00	5.917033537618745065e+00	8.651293198162267828e+00	2.664883565575947522e+00	8.907843122710751516e+00	1.027160751687331786e+00	7.911325346748872001e+00	6.317986618626447282e+00	7.989680034350013393e+00	5.453120373462503778e+01	4.709423148511286072e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.480464946516740987e+00	8.189143576102035027e+00	6.120849337930944323e+00	9.748249100594145844e+00	3.598998413930504903e+00	5.937366317004381111e-01	6.302141313491496533e+00	2.159863734786048095e+00	4.550493536423728891e+00	1.083446916360669121e+01	3.524393392906903788e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.292893204440008770e+00	3.769900576853266294e+00	5.765907929740974325e+00	2.059060520105274072e+00	5.179757442119588440e+00	8.953402703950401609e-01	2.696321569983321620e+00	4.835236726132711382e+00	6.913925540382447110e+00	1.017469906953629000e+01	2.208760595305592656e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.167268028593261064e+00	6.659503612177668508e+00	2.045718638635506625e+00	4.651738309249682679e+00	6.502729244800661057e+00	3.257618889765445669e+00	7.023407773407972066e+00	2.471165214766150253e+00	2.408083227504421497e+00	4.755276478253827577e+01	6.853712458651320105e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.295609697014522776e+00	8.901099223463097232e+00	8.802672819275468186e+00	7.574128868323774633e+00	4.683879928726095265e+00	5.439142001248593594e-01	6.565866940467746993e+00	7.249993920927272129e+00	9.364793781475585277e+00	2.408830429232124004e+01	4.268640175537302461e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.000509623482214394e+00	6.640584108589420609e+00	7.446825805804834886e+00	7.293014436398060241e+00	4.851838959232567028e+00	6.422693833618601245e-01	6.386116455696234873e+00	7.840306001427210347e+00	4.449133870085472786e+00	5.481900400338083301e+01	2.556140773963106128e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.851339654010850211e+00	3.121126953591371045e+00	1.591044806052357874e+00	4.787172556409341695e+00	4.083186995473336189e+00	2.471265134149299048e+00	5.374143286435799638e+00	1.917302187399658520e+00	7.496445676049153128e+00	5.626331183195993013e+00	3.977914784346828103e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.677125461507221971e+00	1.173802812843044663e+00	7.392370849585356396e+00	4.176392411831571394e+00	6.007549792272153688e+00	8.313436661438894371e-01	5.746404804140510691e+00	5.471579469039460797e+00	1.131305823857432724e+00	1.643054655920512630e+02	6.431320128549168658e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.846786828247357626e+00	8.817464785339474531e+00	5.884642907713211635e+00	4.537051230024089499e+00	8.658420502267683005e+00	1.448828868279773641e+00	4.107221806287352450e+00	8.322641479783788654e+00	2.854666443423782951e+00	1.018895320621966647e+02	8.201270101521534173e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.685510915133111798e+00	1.175348445050774737e+00	1.721899385784052328e+00	3.403166091128118964e+00	2.714930981826013667e+00	1.623494688618714932e+00	5.598281111299599822e+00	9.509039659256920629e+00	5.357332420478267743e+00	2.798949441189580867e+01	2.428819671531776692e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.749102371070936357e+00	8.901527900857608699e+00	5.058410406924651603e+00	2.864436470261725987e+00	9.386651801043324639e+00	1.829825790106635930e+00	2.849077033084713939e+00	5.542317458794256524e+00	8.848476630004556753e+00	1.658918475246623814e+01	3.346159463021488278e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.964466123977897993e+00	5.818397430912494173e+00	5.247342161265835969e+00	5.433224093017380518e+00	7.218750422890935603e+00	1.350214062170837837e+00	8.287045892436776029e+00	9.559007685225370921e+00	5.771460388947610376e+00	9.858356812614796638e+01	5.901246378422025174e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.556550796631963607e+00	9.387732730055288854e+00	2.537130594007317441e+00	3.414547517131509391e+00	8.437379047287064893e+00	3.364167992016940723e+00	2.757959876437769964e+00	5.864587164010614195e+00	9.364441086874581543e+00	1.351506561313139088e+01	5.870270097330391224e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.968801465956184771e+00	8.291341896680968659e+00	9.524713167732883790e+00	3.492163318931106986e+00	6.037800010285389263e+00	6.228904009276675646e-01	1.936780865275085972e+00	4.672831048934023457e+00	5.270443944597429820e+00	9.067261008880407758e+00	1.348456114724769783e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.261093564639643283e+00	1.007073403150373636e+01	8.699583547295931751e+00	6.945822096809937563e+00	8.037296700636204605e+00	9.501734946415479888e-01	5.004746335099318877e+00	8.607013692408555627e+00	5.303201307202248138e+00	6.348214290683048944e+01	3.088787490747521502e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.257313077095272291e+00	4.107710726649353106e+00	6.997058394888328259e+00	9.832576945504078125e+00	1.177418860695262470e+00	1.805763141626424151e-01	6.975550718689744301e+00	5.402464950332928062e+00	2.047274873138373863e+00	2.095053462240806041e+01	1.092560772047415796e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.834882890854186321e+00	7.908744677206599683e+00	5.121302938981418862e+00	6.471298794957629497e+00	8.367915206528111938e+00	1.574455115652967141e+00	4.867445502371914756e+00	5.183657116473365356e+00	8.139071629128032725e+00	2.601717655066066115e+01	4.966743897438156807e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.706700185874164610e+00	4.712553163832994940e+00	4.706251425900301655e+00	1.650176120918255052e+00	1.304172998218537494e+00	3.056022252959071928e-01	3.425708896757346800e+00	5.474853974386950206e+00	3.122863880486890675e+00	8.326715996568422540e+00	3.813095091843881512e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.353952422886209428e+00	5.387469761204044971e+00	6.905927128009423654e+00	1.621682727611818642e+00	8.908361599844038636e+00	1.312494431620731872e+00	6.043301343306842099e+00	8.573879592674183314e+00	9.156814433400469966e+00	5.128887601726990653e+01	5.694784315462472435e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.979445193178925422e+00	6.628815630773052803e+00	5.896106835218389186e+00	9.511221209312401115e+00	9.897886929157326819e+00	1.670122610761547666e+00	4.029861499151103033e+00	8.467314251078395415e+00	9.192198913494971535e+00	3.807556189031541294e+01	1.969563237702433156e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.523130132762015698e+00	8.908397022189925352e+00	1.604729733937716007e+00	3.784063903116669181e+00	3.639274727491499828e+00	2.322658203350079109e+00	9.429573317594430293e+00	4.531101785390395875e+00	9.475612628210745569e+00	1.656622915009038977e+01	1.462170457142446622e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.462548991471585680e+00	1.002349002899887331e+01	5.556959018562542596e+00	1.810883406759524972e+00	2.961168021732679012e+00	5.020261574013096251e-01	9.186680593617611024e+00	4.047784859556458059e+00	5.672011013147413294e+00	1.909549893774647700e+01	3.485435745480969683e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.500930927579924301e+00	7.920310933573342815e+00	8.248718011893144464e+00	6.355529905330724816e+00	7.882790549164585769e+00	9.456673618346973509e-01	5.584559982191406036e+00	5.490358917134136263e+00	7.033068626732171147e+00	3.310224696939300060e+01	1.829607289554440186e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.187767183608024801e+00	4.724705832445072140e+00	5.129287441287276650e+00	6.604262229634874082e+00	3.266530057112570162e+00	6.225258410528189401e-01	3.933306890531499178e+00	6.200960888977210317e+00	8.028594536039395990e+00	9.744573294657953966e+00	5.787147429720461034e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.507898800927281791e+00	4.801805004909677876e+00	1.535326179163405191e+00	6.819388011695189711e+00	8.811060911751427582e+00	5.970243520125697145e+00	7.641137066812714096e+00	3.057708743578235744e+00	2.172150426972989212e+00	9.618510394693198862e+01	7.462320975994671812e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.928092506286372299e+00	7.651956787068701082e+00	8.087968251409584752e+00	3.491481049403319048e+00	1.910875917711381211e+00	2.237244903974140997e-01	1.289359435735067283e+00	8.178623438174993154e+00	6.368159012134030128e+00	3.473370674146949000e+00	5.626697913587042521e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.195528591994022172e+00	3.119813514261969623e+00	2.908686356090832259e+00	1.081078684759558817e+00	2.177746570415466376e+00	7.632404758906818909e-01	5.168764466143613845e+00	5.287355308414835697e+00	1.276225623009030530e+00	4.639280751424757199e+01	2.109708573169198687e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.103802211338843264e+00	2.018835310337958600e+00	3.253173051557007422e+00	9.749050980617365525e+00	9.920177271022112109e+00	2.949499600521711340e+00	4.094648160439353646e+00	4.009567204484462799e+00	5.412532061283689799e+00	2.907911501530649900e+01	4.735334494474753342e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.647505111762167518e+00	4.121815135361988958e+00	2.489530849179654837e+00	3.264646713551120794e+00	7.183881025627937511e+00	2.853754382267350564e+00	9.358101958167662104e+00	1.972544708264709623e+00	2.371885334975293969e+00	5.386612031396209233e+01	7.499928430307925886e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.932364168615780642e+00	3.548126234432802395e+00	3.981841314584130931e+00	7.149577466710152152e+00	8.627270772410858157e+00	2.169788949017462887e+00	1.088743997107752381e+00	3.166479723276948377e+00	2.633507000795372033e+00	1.104705404287330950e+01	6.273802576868052938e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.964034600537319264e+00	3.708955417836964141e+00	7.845002935562861879e+00	7.445341940462259167e+00	3.937314751594516604e+00	4.832845379872375835e-01	6.011648530059651385e+00	9.572613598787793165e+00	4.262338396827151321e+00	5.255895598770732846e+01	2.955976190683189131e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.834840395061740903e+00	3.004843561379300088e+00	5.629561838584157485e+00	6.494657164279379558e+00	7.174353220341807003e+00	1.256148241748524352e+00	7.644527221508854886e+00	3.745460169676175788e+00	4.894880489983490790e+00	4.203012696004266502e+01	6.688104217308740829e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.405709719753510001e-01	1.429083329794311963e+00	2.936940727155992636e+00	3.799110973969434202e+00	6.340008096738390719e+00	2.217993965821803748e+00	5.380988963299713213e+00	2.412981760615330984e+00	6.604358246395873877e+00	1.265182265531023376e+01	1.878929698054998543e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.356228522088253285e+00	1.048935753035837637e+00	8.901186523673269235e+00	3.443448788623973744e+00	6.465346322132626611e+00	7.313806687127109019e-01	1.810275015959837530e+00	5.175164523222998803e+00	1.682181892013823621e+00	3.526305277608596356e+01	5.335752693388801049e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.397105257301268999e+00	9.793185227200195797e+00	8.856212609985760764e+00	6.373884247726932628e+00	7.080960559119136910e+00	7.846329706362388245e-01	9.782605470349926335e+00	3.769099357703589170e+00	5.583599827385478775e+00	4.775333926103458992e+01	1.087742705030296619e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.487955179795513949e+00	4.822199235382022664e+00	8.834320985870846243e+00	8.705162885003518980e+00	6.161301313530989532e+00	6.895649876808193079e-01	5.735661892136086237e+00	1.267332723143414164e+00	2.675301543859406550e+00	1.722029252128827181e+01	4.246482740769277342e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.988090340385232579e+00	4.474898502356349894e+00	3.131874211964923216e+00	9.604645151108345047e+00	4.924534280868909875e+00	1.538657592806434105e+00	6.556142929943580278e+00	3.822935199972325115e+00	6.216764426590247972e+00	1.999014561002729806e+01	2.079835244153596108e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.660366122750109419e+00	7.190552018293256076e+00	5.214834645954002923e+00	1.966457505741264322e+00	3.444184507985177834e+00	6.977677910108115444e-01	3.131028812756125213e+00	5.980751431988815092e+00	6.691361180139614007e+00	9.768785438031063251e+00	2.838315972810331100e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.392421792104600264e+00	2.967490634059987809e+00	9.922881136879597719e+00	2.330494584491195731e+00	7.910257099005276515e+00	8.050509360289380689e-01	5.309709951802401129e+00	6.032391384923702304e+00	5.983216481805554210e+00	4.141132590921079526e+01	1.019350279142260263e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.924982796729044709e+00	9.535934498812006055e+00	7.950854417009754371e+00	9.390703530577132696e+00	2.950705490718319890e+00	3.823168266090163914e-01	4.836093761599139285e+00	4.247432816698918145e+00	7.679570382089631941e+00	7.667302426597926157e+00	1.588968797579167980e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.842031529867034223e+00	8.109348137502728093e+00	1.238327140633799450e+00	7.502815375018240474e+00	7.340441914059038453e+00	5.837117147075509216e+00	1.718503460978358488e+00	4.988935585708518694e+00	4.056349075632462942e+00	1.471239336638215534e+01	1.821032172180970861e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.588350085946637513e+00	1.756249562223198613e+00	1.639355365845740486e+00	8.988653418651750826e+00	3.168791880964582752e+00	1.927619587137100465e+00	1.873050267837833349e+00	9.552742250589048467e+00	7.849711915647308302e+00	6.686472874805069466e+00	5.264267544464820503e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.890556972540431424e+00	4.765982862448630009e+00	5.230536077808097595e+00	2.790186130395319708e+00	6.638217215374315749e+00	1.266007650113899485e+00	8.597919263570684478e+00	4.437733161434969098e+00	4.927570489698645417e+00	5.127912007164891861e+01	1.213585045104331073e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.543504709444681655e+00	8.845337706574737169e+00	9.022216209188121283e+00	6.263647359002392001e+00	7.751348361743901627e+00	8.258191494016025036e-01	3.142955518000166926e+00	3.343988272149447383e+00	5.307263263546495580e+00	1.429172008898411761e+01	1.799746280247741304e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.813858933896321801e+00	9.507182839085594139e+00	5.883820021398149969e+00	7.336681973016505154e+00	2.989989363634603770e+00	4.825619894877010152e-01	2.709714243297602465e+00	3.170822596316533293e+00	6.858613950450410890e+00	3.964411238924667735e+00	2.105566260440728144e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.982800801720546069e+00	5.199390602977503661e+00	5.481856785104876728e+00	7.093071345911186043e+00	1.614892450004215663e+00	2.707508762909953681e-01	5.483925069534457464e+00	5.181068493487892113e+00	1.163820891672594726e+00	3.784725109139299093e+01	1.359592513145374859e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.659653637797593007e+00	6.475959822910871466e+00	1.876866507038503995e+00	4.702950638456990795e+00	2.150504921970718630e+00	1.127450454867730212e+00	7.955721213297891836e+00	7.881810536466440809e+00	6.812000638802216734e+00	1.950810058772562527e+01	3.109732419598526576e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.814974487324806596e+00	2.512486977655560061e+00	6.959623297551669197e+00	1.143711031454483829e+00	6.493858945768835156e+00	9.255108329344153839e-01	1.556715418916962745e+00	2.863472866363365288e+00	6.544081000607659959e+00	4.084832597707842794e+00	6.158478447370043796e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.932665222202876620e+00	9.929338004140758400e+00	8.522955124929175952e+00	6.241780259816530396e+00	8.703703975391990255e+00	1.024597020140389114e+00	6.278433806320634858e+00	7.385572240647122477e+00	3.905186296503801557e+00	1.044112197059241254e+02	5.698496135328772283e+01
