G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	p	W	m2	Fc	m1	Fg
1.000000000000000000e+00	1.000000000000000000e+00	9.457380777874639932e-01	3.183573884766340178e+00	1.158365920618600775e+00	6.124500762420490574e+00	-7.241101180584466945e+00	1.549978044133533572e+00	-1.369603488154435000e-01	2.607011573060979526e+00	8.566076128069616047e+00	3.219547551919671236e+00	9.718859181754005760e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.396172426732116278e+00	9.897547718018389062e+00	1.865884069202902396e+00	3.861311295667164689e+00	-4.885928065405084730e+00	4.681431927026234341e+00	-3.038972931437414093e+00	7.099007528187420313e+00	8.336869190637752780e+00	8.354351544036472177e+00	2.619340418630174128e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.704881572523648359e+00	9.574173023429887408e+00	9.236757055290196305e+00	3.606110971016487365e+00	-7.417215742122552413e+00	7.512888706707100184e+00	-2.842163991178003712e+01	5.344807062112458595e+00	9.417263118048669668e+00	3.493564369751344323e+00	6.703588771332837837e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.363754473623769226e+00	1.330439041284316559e+00	1.959182025389068382e+00	4.296027688864377581e+00	-6.620310691370327127e+00	3.106482261713806814e+00	-2.320255897223987507e+00	6.632297701039069793e+00	5.181440842149360293e+00	2.123659364583209808e+00	2.305180461358132504e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.579676869228509251e+00	7.412657658924625359e+00	5.525502729657130629e+00	6.496029692837592684e+00	-1.238953626786865492e+01	7.075125591791318058e+00	-1.048237312401431254e+01	3.062469153050139337e+00	5.145822382416564977e+00	5.188275596908648701e+00	5.228266587962672673e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.794480917856724034e+00	9.605413942400884864e+00	5.217077694647389130e+00	4.246093592332691458e+00	-6.841503104445805228e+00	3.063793685060189453e+00	-6.677603272753873220e+00	3.244087121720836908e+00	8.051978675332998492e+00	9.051191281373242248e+00	3.331649163029136673e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.874981540179126771e+00	2.272966505950427152e+00	4.425147487077640385e+00	7.509434990654093589e+00	-1.377768680319411132e+01	8.832114358650644093e+00	-9.086833293275478951e+00	8.579437529206707103e-01	2.686097699856493382e+00	3.106881483929615051e+00	5.135361257379300604e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.143289338309464220e+00	5.696239071250557728e+00	9.330837480186847444e+00	4.483726789008963820e+00	-8.736684099995045472e+00	9.094295026879180455e+00	-2.884420777299386884e+01	4.081319429623861517e+00	5.600639625714512349e+00	1.757486352902015714e+00	6.769355655516343973e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.710914272903221622e+00	9.357852228615493928e+00	1.199791737021213445e+00	1.604542453071605923e+00	-1.616816897178176449e+00	4.690850541020068931e+00	-2.124767568834316833e+00	5.438392150933395008e+00	5.954245491070467189e+00	4.206666009407610929e+00	2.471451164404291134e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.561559615227150477e+00	1.706220769181087338e+00	7.390570359089355001e+00	7.690695248775779369e+00	-1.488206164271825038e+01	3.280304956727218002e+00	-4.426856875224064680e+00	8.847371598059565301e+00	1.525151611157550713e+00	7.508456662499487066e+00	4.096334336245053720e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.414458788932348554e+00	7.747632507113154432e+00	9.365919073489942903e+00	3.534315104847225442e+00	-7.196232721028874124e+00	4.730792169061833086e+00	-2.063962981739723901e+01	7.111894891801070706e+00	4.517440219197601081e+00	5.831473757489046505e+00	2.124483324931236794e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.275840289503085145e+00	3.335561833065481263e+00	6.249394860977699473e+00	4.992909116387834523e+00	-8.650422576483689951e+00	3.348148886691499460e+00	-6.038944807794919711e+00	4.445663637377316846e+00	8.412113237204208005e+00	8.438991806881421809e+00	4.249555220094383401e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.307008655833067579e+00	9.207503265373944146e+00	9.309022068113856463e+00	7.404465756689643463e+00	-1.361806117581186193e+01	6.887198048299531195e+00	-1.573190419779179372e+01	9.852402707608739263e+00	8.614467247517021420e+00	9.751434079261573018e+00	1.582384901605561254e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.305594553773188338e+00	9.328068967848436088e+00	1.401605800973971805e+00	4.059490224602479103e+00	-6.621997489822172511e+00	8.506053064343827685e+00	-3.710477479458964556e+00	7.951556727353242593e+00	1.653168793383637647e+00	8.718413756075957366e+00	2.065755504131701059e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.873331952983076754e+00	9.345241488329564916e+00	4.969517640411687864e+00	1.121510384848815045e+00	-3.165187995035880331e+00	7.317828939286481038e+00	-2.617252066536789101e+01	9.354347911625218615e+00	2.490706744835320396e+00	6.306638645631888807e+00	5.078286158468408473e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.754158864579681953e+00	5.580256891619336912e+00	3.301786393091542315e+00	4.731306987712119216e+00	-6.764294261614235637e+00	8.411257130844415286e+00	-1.018583746301022508e+01	5.786969297543595125e+00	3.239232543642864837e+00	5.886246507100288738e+00	1.241659571470254875e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.136049131086617869e+00	8.754797910010742257e+00	7.457375622687507644e+00	9.888760498591690151e+00	-1.704729395305855633e+01	4.366884151963831506e+00	-6.233067109342855794e+00	3.735873386301963084e+00	9.141559318540934953e+00	1.130833549539444816e+00	6.406906630976815222e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.395582406604137127e+00	8.496948603274235623e+00	9.694969410618911709e+00	6.806078020694650732e+00	-1.261428424556873651e+01	2.385643944602483746e+00	-6.345130657992033463e+00	1.166477143386607018e+00	1.980739012028700508e+00	9.989386689440280520e+00	9.958444368175669581e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.511308002911553316e+00	4.023524107904898450e+00	2.760375108264875532e+00	6.839785225168110827e+00	-1.158868560956607752e+01	7.554522673096200513e+00	-5.836795070830074650e+00	7.232728181510581500e+00	8.087388028617885638e+00	4.498833967380602594e+00	5.206225416624643287e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.234118735753988227e+00	8.239089339891673802e+00	7.098278631793785820e+00	6.546647006233511590e+00	-1.277622543996262650e+01	3.874660432358526752e+00	-7.539327875942530177e+00	1.861476513525378573e+00	2.002712517660991676e+00	2.336439422795070886e+00	6.396306853104988477e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.125117046349573435e+00	1.776168047229744529e+00	2.504965665668675623e+00	2.735842092638030909e+00	-4.701481355840967602e+00	6.885776687976044030e+00	-1.025511438883049031e+01	3.735148105697962073e+00	6.835876885496841027e+00	6.998868515492946862e+00	2.880661155906605320e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.698493471567876778e+00	6.368455281759401565e+00	6.601046747368990886e+00	4.840431628693289134e+00	-8.165518574191947820e+00	3.056466545703629301e+00	-7.578847887462284660e+00	5.801678746516639507e+00	4.043839122436482469e+00	3.392314820219846982e+00	8.157385138507669353e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.414775034678864563e+00	2.958317342418953722e+00	5.095987566141726433e+00	7.676043532915601375e+00	-1.381722511833467593e+01	1.394228843231775761e+00	-1.310166663255880604e+00	5.927976776739585674e+00	8.365806751940688457e+00	6.513407317185333945e+00	1.110654347869524230e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.655096590377043597e+00	2.248338654643236456e+00	1.010956148337656835e+01	1.680017380732775178e+00	-3.597946165896216630e+00	9.622502900712539997e+00	-6.585085387183137584e+01	6.322824282764372583e+00	3.194300163766290002e+00	6.055876686073300874e+00	7.362643006742805696e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.825801977213094673e+00	1.953848569987891359e+00	5.977303501078060854e+00	3.777571808587593782e+00	-6.548828898803485288e+00	2.665483547479443160e+00	-7.462545298651411585e+00	2.348289536176575876e+00	6.649738744736191087e+00	5.096369014448232981e+00	2.589368390738141734e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.423403944549958666e+00	7.710531921423009472e+00	4.347507067340652398e+00	3.556511235247888258e+00	-5.579512517005038141e+00	1.030135917596253492e+01	-1.754768090853726648e+01	4.282731460777523758e+00	2.827424242207137173e+00	8.726932189721184230e+00	4.955496528914836496e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.668958743497028330e+00	4.000470183628493714e+00	2.299785073891856158e+00	4.603326107532079270e+00	-6.836222860795363232e+00	9.377172091207338411e+00	-6.405853321886237239e+00	6.343935671280950928e+00	7.358333333298411993e+00	3.754378210153872963e+00	8.019341574895696567e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.064740901237193782e+00	7.824996019260739288e+00	2.721112667131623919e+00	9.902167313326378562e+00	-1.518040266132505423e+01	8.574721845377125007e+00	-4.213901749193749602e+00	9.519774300470091433e+00	8.775210845607617216e+00	5.297220660950787696e+00	6.761239626546333739e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.908441951107410439e+00	1.616359868017547941e+00	2.605987488236692240e+00	1.651336298366430588e+00	-2.652921491184031311e+00	6.627981671596829827e+00	-1.526541426486163999e+01	6.999803297302844562e+00	2.377582302518105539e+00	5.992106047842552741e+00	8.480180027312922419e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.297257704831572767e+00	3.667552926152161774e+00	3.064691577943495115e+00	5.473954450455963183e+00	-9.765194630595825487e+00	6.403674298086865946e+00	-6.364404207812243364e+00	9.242077714033353431e+00	8.736192068480262307e+00	6.802305469417601280e+00	4.556706333493510641e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.289640052820656191e+00	5.639345453924797802e+00	8.814708873278341628e+00	2.937744790308703280e+00	-4.600151969134872232e+00	8.865331663243331661e+00	-4.178695020678316752e+01	7.323475472333158542e+00	5.819538582588702269e+00	7.845892211894891943e+00	4.685056252723493486e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.501403538816066252e+00	7.811373992588530157e+00	6.091987334017002986e+00	9.772599205791548727e+00	-1.838212174137303734e+01	3.778128201908146799e+00	-2.592900687952856664e+00	6.531337856403395037e+00	2.319748270785392918e+00	4.249188955727577266e+00	4.022022520318012795e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.144400092073468045e+00	3.662464568397886033e+00	5.791509686033188942e+00	1.961098826258498296e+00	-4.107077056316279062e+00	4.891643826146314211e+00	-1.926704531028856238e+01	2.574619804818399249e+00	5.199603756582929392e+00	6.484791171261410803e+00	1.533233846478875684e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.785766954776416782e+00	6.943364875210962239e+00	1.933450995500008318e+00	4.609813117806211835e+00	-7.669516278558098143e+00	6.080918934973151835e+00	-4.987613223466995649e+00	6.967415745468009014e+00	1.994590648012055212e+00	2.355123608056697293e+00	2.198870324863933590e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.777890279245164074e+00	9.170376509113076224e+00	9.169405717663355659e+00	7.761119273779801375e+00	-1.382606826111746123e+01	4.482044265951950379e+00	-8.293691313573061663e+00	6.508041321336174079e+00	7.793997834513660905e+00	9.199564065085414910e+00	1.044853496295644248e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.976703109408127546e+00	6.197516002183049544e+00	8.225480592321826379e+00	7.321452053866858378e+00	-1.404327597400621563e+01	4.963634654890330289e+00	-8.143968838698652846e+00	6.355259919483626341e+00	8.209687106105530319e+00	4.767802586215995397e+00	7.392772327007153876e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.251586634414314503e+00	2.610863035831162637e+00	1.637722305350594709e+00	4.782757072966912659e+00	-6.432823136278454257e+00	4.505519764762495605e+00	-1.631164719595841417e+00	5.754627917725150255e+00	1.780576092856505532e+00	7.411071393195863166e+00	1.635148677221167635e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.643116412540804205e+00	9.102140269285972085e-01	7.495697585811830876e+00	4.407240965499680918e+00	-7.737756757595375845e+00	5.797643810440046508e+00	-1.773257159939593919e+01	5.387181783532988710e+00	5.251403570643538465e+00	1.208242342788090840e+00	2.357798771860589326e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.822609572092324548e+00	8.614834644979927347e+00	5.907371878217563044e+00	4.194593653196539762e+00	-7.015325551272915128e+00	8.628252617967616445e+00	-1.730563707613081448e+01	3.564692265669350490e+00	8.618023762022330558e+00	2.776006731463033006e+00	7.953923706684643946e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.657095785361923923e+00	1.107068980974810435e+00	2.090032881092328321e+00	3.039730019245747261e+00	-4.602194263257597839e+00	2.609745631520735465e+00	-1.577368269878162810e+00	5.706559135958008788e+00	9.052937889886091938e+00	5.008819217522642475e+00	1.357026675087060674e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.031598821981356906e+01	9.198556172392548191e+00	5.353610330182177357e+00	3.058296168145256733e+00	-6.017234799123288624e+00	9.405205843992389347e+00	-2.429526231446498841e+01	2.641978868877988607e+00	5.439879529392931623e+00	9.195225662637170672e+00	1.077034693342478455e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.179672309897727089e+00	5.608082500448690944e+00	5.067857484263511125e+00	6.001252373985176192e+00	-9.143920193706133404e+00	6.675944516319200162e+00	-1.295089625302206393e+01	8.345217665479705005e+00	9.194812216099691682e+00	5.931036509455220873e+00	5.477842748451781318e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.202850584089546260e+00	9.919053440520141152e+00	2.322814510163345503e+00	3.654043746713174556e+00	-5.644812345439509826e+00	8.817447110223495699e+00	-8.990330325853049587e+00	2.868556190481974966e+00	5.822807589061001821e+00	9.585297862730985941e+00	5.701277042521426530e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.061051500573007900e+00	7.721688435690705177e+00	9.232634060682432420e+00	4.091738084642245532e+00	-6.891790163576089867e+00	6.012262393311028852e+00	-2.362311754568322542e+01	1.461216675362511541e+00	4.946228659248185444e+00	5.513062557593794821e+00	-3.482214342768308768e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.471062373975038362e+00	9.884432139435743281e+00	9.393771833353286027e+00	6.793233738943480482e+00	-1.333937324216969067e+01	8.265437989512674832e+00	-1.726852537385623165e+01	5.091729242354250395e+00	8.735801406487802012e+00	5.211208648816660904e+00	8.742130301297309813e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.011006503328840012e+00	4.374912819641902040e+00	7.196599554250340702e+00	9.544398010117033593e+00	-1.795761983405193973e+01	1.082563963785586836e+00	-1.704932560303367595e+00	6.644438643473342232e+00	5.713749432103082171e+00	1.880078607342673402e+00	8.778103845311376574e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.001866617904538792e+00	8.140351338407095128e+00	4.996201461761723195e+00	6.556304083148995154e+00	-1.153301992436781909e+01	8.417340879976677570e+00	-1.158120752353638849e+01	4.959908067552356137e+00	5.151436204336314439e+00	8.344617082998304625e+00	8.863662636490961688e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.542534065167902035e+00	4.523996768717386985e+00	4.519381721896248649e+00	1.950938192393390169e+00	-3.329897042663885642e+00	1.668695212835037633e+00	-4.647229170203736714e+00	3.151490598493777995e+00	5.439277697082867569e+00	3.634751267094868510e+00	1.412813826065425715e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.981603327626610289e-01	5.597526098585130505e+00	7.081071524719582122e+00	1.325256648797400683e+00	-3.354838131430421644e+00	9.045093123667868440e+00	-4.525002667224877229e+01	6.059788884551648103e+00	8.287487466212802190e+00	9.199594540596534031e+00	3.675405842000378698e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.948575895856012430e+00	6.873467935319732547e+00	6.158719506669984689e+00	9.505097434966092607e+00	-1.745953961068486748e+01	9.973339110523948392e+00	-1.103427824007114566e+01	4.117294193527303747e+00	8.461121975345914592e+00	9.458733922699932961e+00	5.724285542857396081e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.475862965196364840e+00	8.673358525664708552e+00	1.780801583951595601e+00	3.668304406424523378e+00	-6.099076864121875552e+00	3.430379385133903725e+00	-1.390073328308090828e+00	9.093265702706311515e+00	4.428784282499528047e+00	9.349347980609872266e+00	3.461113377469440877e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.441864747476587549e+00	9.944351025947678835e+00	5.495034867869486916e+00	1.644853902716233662e+00	-4.010275448940708642e+00	2.747318145066972139e+00	-1.033985733741020496e+01	8.931181776019384344e+00	3.956106985393211151e+00	5.975273905174848466e+00	3.883372898302292953e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.251712933468809297e+00	8.110176234230236147e+00	8.342070661432170908e+00	6.239225388901469493e+00	-1.122231582433673935e+01	7.612432569261264881e+00	-1.790237168889463959e+01	5.727253314476540957e+00	5.365063460493749936e+00	6.981817988068459435e+00	2.323132363822308122e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.041614808241763335e+00	4.590076039967875943e+00	5.163780625954990988e+00	6.841031532002419091e+00	-1.178303060404961577e+01	3.076239902198619536e+00	-3.631674419045426649e+00	3.826693839706666989e+00	6.069428409039187677e+00	8.070781482762100723e+00	2.077088401733008993e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.833785689663823604e+00	5.263502838252763105e+00	1.209124023869220688e+00	6.963672301486885097e+00	-9.262008123974544205e+00	9.130830438977648456e+00	-2.655551196872921516e+00	7.911800951592693920e+00	3.718267173799636893e+00	2.081342106053311714e+00	1.020642059581385013e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.003629331749103848e+00	7.405878279314584312e+00	7.820714982516705049e+00	3.622734115452735271e+00	-7.190217800916381741e+00	2.418153364434430408e+00	-6.593901301447466778e+00	1.181358688426192849e+00	8.626348423083380013e+00	6.646078824381788763e+00	5.960705002786024664e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.009407750911876622e+00	3.189074867586264794e+00	2.926010411027985647e+00	1.227177618590788777e+00	-1.894572376309643591e+00	1.793904704128308714e+00	-4.855964776820422379e+00	5.630120697312801070e+00	5.763520008595654609e+00	1.549778845717413756e+00	2.959784195926954098e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.691884114061400268e+00	1.646631727017647817e+00	3.381824230659659758e+00	9.448775018076952747e+00	-1.599573911284265471e+01	9.919988006293715799e+00	-6.541530917274520185e+00	3.766758740468338917e+00	4.494646193433228021e+00	5.083695585215964208e+00	5.754333253128155690e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.423500584773097488e+00	4.220349864157295627e+00	2.635127946177785674e+00	3.372558193256882220e+00	-3.960656000425568646e+00	6.978027657415579732e+00	-8.007174713813258293e+00	9.688810635092940160e+00	2.347423616586377104e+00	2.747527152385312643e+00	6.040455580907594424e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.924549989039284981e+00	3.288336195305568754e+00	4.190323258790385808e+00	6.826534773764846520e+00	-1.149383100393311530e+01	9.002445770259150493e+00	-7.850007935616354793e+00	1.155859024893961085e+00	3.143520051772315416e+00	3.280966276156994432e+00	7.525564864205592563e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.779192434302698800e+00	3.584958768860491141e+00	8.224716967951790636e+00	7.275286936714266517e+00	-1.419479655570514609e+01	3.955693229130858857e+00	-7.950652300203375766e+00	6.085001732212032444e+00	9.509556514223790558e+00	4.190530545249078642e+00	4.866605007665570071e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.596398821095970977e+00	2.661145292970062748e+00	5.460259057770230129e+00	6.209586599637523463e+00	-1.206990128408396323e+01	7.086317761286872852e+00	-1.119575384881568070e+01	7.390559222098151082e+00	3.809923453483178513e+00	4.858070012819252881e+00	4.661674915283232679e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.902631332880983628e-01	1.601313035706287469e+00	3.017928703704598092e+00	3.650818301799191090e+00	-6.983476752087615758e+00	6.145340467841543308e+00	-7.004929394832778655e+00	5.565192192294756701e+00	2.462429624347370005e+00	6.939562341620018948e+00	1.268091437356398821e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.319477070264715834e+00	1.259967480303632037e+00	9.107311439764540495e+00	3.464356078459684962e+00	-6.889631001362587881e+00	6.011174776401990272e+00	-2.588181262736711119e+01	1.978179647452595669e+00	4.863174239970141421e+00	1.687687139159183003e+00	3.232801506376105749e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.574048524960018014e+00	1.019197322351180723e+01	8.830062921428247336e+00	6.255186120110975523e+00	-1.214283018644196588e+01	7.350031753650401178e+00	-1.665488624315060306e+01	9.663157102135755849e+00	3.844463050228819512e+00	5.532164443824960642e+00	5.419895759493836351e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.560951066936015152e+00	4.753213484984097015e+00	8.868850131730638964e+00	8.555816215448551532e+00	-1.676719200138739296e+01	6.274365355379256215e+00	-1.150719686435868638e+01	5.076719695055146531e+00	8.904655775714154231e-01	3.150243497596108444e+00	1.991972543602128809e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.958194234887473684e+00	4.774328294734195843e+00	3.070052075277873271e+00	9.828569803842668762e+00	-1.505038854707718698e+01	4.964357248487445418e+00	-2.720090051669830089e+00	6.222280131999895936e+00	3.945743969073028712e+00	5.804088800740982101e+00	2.317120944278419969e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.605551181666446725e+00	7.127751479249878841e+00	5.643299166345411066e+00	1.920782496776417547e+00	-4.139865082408828556e+00	3.320079074744838099e+00	-1.132544336113436323e+01	2.824050250838197051e+00	5.626410359970821951e+00	6.525935668928434019e+00	1.907340764406493960e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.091057886657225140e+00	2.995763400111719488e+00	9.893854910956045856e+00	2.250563874234509321e+00	-4.565528957704316326e+00	7.877532323569474748e+00	-4.559270711349920191e+01	5.474744301073095620e+00	5.943369670496058355e+00	6.121969950634657209e+00	6.150783919081462159e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.284816934902816676e+00	1.013769105526378134e+01	8.072764983828378149e+00	9.209654692439556811e+00	-1.878146207995900596e+01	3.251897992451127095e+00	-4.703001770186385322e+00	4.734782864616771114e+00	4.261035518863873328e+00	7.212133033597236675e+00	1.150992607214999737e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.968836298925214834e+00	7.942288736023795259e+00	1.171625325085823288e+00	7.122126504194316254e+00	-8.971807856070501686e+00	7.498664576456586239e+00	-2.322218234012257465e+00	1.551827815368283181e+00	4.929752555044601969e+00	3.920864839249683875e+00	8.495560312212727894e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.163167483241699607e+00	2.146126308136279803e+00	1.454422573051592948e+00	8.886843227579374727e+00	-1.288755890466405774e+01	2.779041725139895558e+00	-9.559519162636456180e-01	1.800098616165869192e+00	9.243460387545539447e+00	7.783895576539648253e+00	7.045403377814601242e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.143310351749535769e+00	4.891655081675128969e+00	4.815922140223344527e+00	2.450652946667506882e+00	-4.582501468169267511e+00	6.455480832772182431e+00	-1.800107713921502395e+01	8.940292256398080895e+00	4.073008272033201926e+00	5.151761575265643600e+00	2.214939729589905326e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.437146534518036534e+00	8.752984970613512772e+00	9.486636413999548267e+00	6.480998873714522546e+00	-1.202883056302682796e+01	7.345173270428839274e+00	-1.943784314204552999e+01	3.170820021936277655e+00	3.448678534186158995e+00	5.542698507504489669e+00	6.756830419649541852e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.554028279800327095e+00	9.136618533106995343e+00	6.060468384351806570e+00	7.318238695411889871e+00	-1.403080483519665478e+01	3.023238838507304571e+00	-3.705614130339378143e+00	2.808866397694328221e+00	3.039585267583511996e+00	6.383385072128650251e+00	2.364279353398415040e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.184531609596084500e+00	4.919252948248314716e+00	5.397185087769101663e+00	7.542806567634531056e+00	-1.393290750613871865e+01	1.780336945737525767e+00	-2.699314833621171417e+00	5.374298930037716637e+00	5.272426460888262945e+00	9.801152424271932784e-01	2.294502718910556780e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.345907568376568442e+00	6.835208499953655981e+00	1.700686857134859231e+00	4.733744459489122924e+00	-7.410119198354410130e+00	2.102856244942172381e+00	-1.688519062914569879e+00	7.910594029038342079e+00	7.838319984392982498e+00	6.701656881615738470e+00	3.413169711791915972e+01
