G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	p	W	m2	Fc	m1	Fg
1.000000000000000000e+00	1.000000000000000000e+00	1.224291956056415387e+00	3.067595960053769222e+00	1.219563749142297704e+00	5.948168448427922250e+00	-7.407613243737181996e+00	1.249281290209836914e+00	-5.574684507623807184e-01	2.531330677801518991e+00	8.234855151868265111e+00	3.221756113293643420e+00	9.476239364294080758e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.743061752210381954e+00	9.905355881031118415e+00	1.560414075074733509e+00	3.582416600697275300e+00	-4.947794470527124844e+00	4.487747112332410637e+00	-2.950531980351516204e+00	7.445128046624235552e+00	8.322835457640382018e+00	8.238109749106394375e+00	2.730287321645210952e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.565783089715310439e+00	9.529520837028274016e+00	9.191073419462675531e+00	3.793170102451334014e+00	-6.922341772163094653e+00	7.253736839558181160e+00	-2.762398179559723843e+01	5.846670934902419070e+00	9.882563990989877922e+00	3.606116076073899279e+00	6.737241005332265331e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.927393418871398367e+00	1.312993321154241499e+00	2.252025696387997655e+00	4.110110937449555912e+00	-6.459596556885264462e+00	2.736974219346424153e+00	-2.428055735465512122e+00	6.733102077480260128e+00	5.450464228335869521e+00	2.840934858028006271e+00	2.675711952515334247e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.609058951623971723e+00	7.407277858561944761e+00	5.762293804177221368e+00	6.574039728630872048e+00	-1.195742836187296909e+01	6.828357230336779438e+00	-1.017334116140676237e+01	2.743898145054205706e+00	5.074942195770629993e+00	5.556780720235142468e+00	4.697071806676952122e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.654979083915150362e+00	9.456194499112044127e+00	4.762059492037423958e+00	4.071149562915321596e+00	-7.082762811790339619e+00	3.376079793447291699e+00	-6.161199041493195416e+00	2.869408487407237196e+00	7.753773863168810010e+00	8.791306913885268415e+00	3.538316220953720403e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.794395369262930195e+00	2.581147532364095554e+00	4.133850974795177713e+00	7.529715510549573665e+00	-1.335752904709300992e+01	8.977574273776442126e+00	-8.425161063364660308e+00	1.426705513868532949e+00	2.225692601121092018e+00	3.153457578628450442e+00	5.897428656943807468e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.614984641695811796e+00	6.045756467447541915e+00	9.117438434282302495e+00	4.720697277369484191e+00	-8.812854049672079526e+00	9.047012092936167704e+00	-2.909061746465753018e+01	3.950785255252324379e+00	5.924859618622677182e+00	1.750875668924403161e+00	6.736303342019230911e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.871916056424400843e+00	9.249160368425398460e+00	1.260143393822021007e+00	1.557395511151429268e+00	-1.856889808848704249e+00	3.578991169597231625e+00	-2.490903306157661312e+00	5.978615090272198174e+00	5.910344449035050296e+00	4.324542096120001844e+00	2.508559070207312658e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.695917599780880192e+00	1.354219519491054458e+00	6.967302189591687345e+00	8.099818793615773060e+00	-1.493699062720323667e+01	3.140318227604504298e+00	-4.710341265592758120e+00	8.761084574853239104e+00	1.704936786821351635e+00	7.824254708675150383e+00	5.420354900719548397e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.478972150562243293e+00	7.271698260207656084e+00	9.784307751964954392e+00	3.551635275644438927e+00	-6.827875192274399652e+00	4.677382631237680499e+00	-1.956937189413325484e+01	7.038028252619260350e+00	4.808912738807889831e+00	6.016998049458008424e+00	2.202103577868630069e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.339124922455541267e+00	3.617549557856362785e+00	6.016786865964843578e+00	4.832923737686189547e+00	-8.967362209790991301e+00	3.249475607872608585e+00	-6.279949099223805398e+00	4.857461345227599203e+00	8.667713945862603353e+00	8.411139687525375663e+00	4.044257814038463295e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.705872146778074416e+00	9.313525053964157863e+00	9.541721897702590383e+00	7.142095939070084221e+00	-1.364439979248172818e+01	7.062136560975578625e+00	-1.630323295377342063e+01	9.607731465309024443e+00	8.711674304387306833e+00	9.680785793912484394e+00	1.594663264992117035e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.293709951797929136e+00	9.772797014642213398e+00	1.416499429865942794e+00	4.021604472783180562e+00	-5.285235308955825495e+00	8.544898335733522643e+00	-4.403179513360216291e+00	7.415626797823412275e+00	1.852418791008536569e+00	8.131436337924863977e+00	1.514647567212586665e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.073858756147117788e+00	9.475754585529287510e+00	4.797713583083187849e+00	1.508899877524036759e+00	-2.733656289108044923e+00	7.090855198047800734e+00	-2.579415825211424007e+01	9.238211435285029083e+00	1.767212852170826576e+00	6.394886197882970968e+00	8.113063965284425194e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.051030899849802580e+00	5.301710492415960374e+00	3.305941732638370212e+00	4.425836368309909119e+00	-7.543677253413602735e+00	8.341152666725090370e+00	-1.030956822059399158e+01	5.739508252755888940e+00	3.445817238933239324e+00	5.438962539645522121e+00	1.076720283814282197e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.941281209430843369e+00	8.823178534978829646e+00	7.639207219683402883e+00	9.577759239695735616e+00	-1.796779641494422464e+01	4.539462568881528881e+00	-6.332498139786871150e+00	3.344282649834797727e+00	8.776434290385440207e+00	1.383180355346818491e+00	6.463816685924555259e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.729559592663183487e+00	8.614308993862328734e+00	9.805267471867409768e+00	6.711567688635619255e+00	-1.295050869586458298e+01	2.397640046806252645e+00	-5.918368558780893629e+00	1.469127188053354072e+00	2.102777166833793565e+00	9.781254345675460371e+00	3.374151431486721364e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.338517666827105046e+00	3.870349481956121274e+00	3.324831453563013905e+00	6.975305774776134449e+00	-1.178801546658459465e+01	7.593964031352919086e+00	-5.914858877247761271e+00	7.692058312327035630e+00	7.560506729411621052e+00	4.443160488305178291e+00	5.510040867160939371e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.385138560713946143e+00	8.506376964234226179e+00	6.851650747889880932e+00	6.619905994448074260e+00	-1.243885480128880872e+01	4.223732243725053515e+00	-7.567790930029963725e+00	2.112511441893411668e+00	1.945345770623163828e+00	2.325938111453986323e+00	6.713725033662373676e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.474238292478956325e+00	1.285442487622848518e+00	2.834628998187981530e+00	2.742252389470006602e+00	-4.505876732335916124e+00	6.966980966164822320e+00	-9.761761481994403411e+00	3.733048615654438240e+00	6.590536235744069771e+00	7.054532358444159712e+00	1.584109191694070606e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.547913776644742168e+00	6.313316915024797638e+00	6.051763990451267894e+00	4.824780057563333280e+00	-8.947420633321740979e+00	3.436107115200859763e+00	-7.085624365994693363e+00	5.815806323893820462e+00	4.272417781418984539e+00	3.529232829646827163e+00	8.262777889495728800e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.518169923391748943e+00	3.055249708612477022e+00	5.268344681614814284e+00	7.788792686155844969e+00	-1.411278213204171728e+01	1.743998415178383832e+00	-2.022492184792762160e+00	6.055537733267519762e+00	8.124533875244322800e+00	6.289535789302753699e+00	1.181550038720607887e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.544301920801379069e+00	2.057737949843783998e+00	9.693052480455110143e+00	1.882851691281291151e+00	-3.756113929146824848e+00	9.878542843699255727e+00	-6.536873964977426965e+01	6.456241668151124991e+00	3.115870236112308955e+00	6.243520737175806801e+00	9.086503255896574149e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.762260908022636130e+00	1.647887644737822344e+00	6.402444565392514164e+00	3.500073955087142252e+00	-6.479905641771797953e+00	2.511498210553814392e+00	-6.899854883969640973e+00	2.516103188024281234e+00	6.765086536486731639e+00	5.096906872217542350e+00	1.803741805762145267e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.178189386761729907e+00	7.368430792154216036e+00	4.198098739925387513e+00	3.562892309177245753e+00	-5.904508060603956388e+00	9.899248484253512004e+00	-1.771931713343573023e+01	4.434927528253584050e+00	3.146450743414962226e+00	8.434224404983012846e+00	4.506142453065928422e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.786261198171702258e+00	4.179706035046919510e+00	1.994193559855777620e+00	4.991458140606538585e+00	-7.321296894989398396e+00	9.751031940518876340e+00	-6.509879496280467137e+00	6.520507678644222871e+00	7.450451107289009833e+00	3.410119781250685378e+00	7.745217466485695468e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.953457343989032813e+00	7.503223777616204515e+00	2.360821840770822355e+00	9.837360117775578061e+00	-1.532665670147432380e+01	8.055602783270192191e+00	-3.592104323475119543e+00	9.642547796197950660e+00	8.982558403131145397e+00	4.969470701980289284e+00	6.731334499550898727e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.127758144473856028e+00	1.593309538023528038e+00	3.010059336382892692e+00	1.463566045771090396e+00	-2.708099458536509463e+00	6.938071717957082107e+00	-1.492503171834576392e+01	7.521173294639528883e+00	2.130614450679447547e+00	5.812023994027940788e+00	1.082790995618564178e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.053066466696201964e+00	3.827163051361289980e+00	3.186222295468489119e+00	5.684402216543970709e+00	-9.468621345749079765e+00	6.186074775324081010e+00	-5.910426033350113961e+00	9.318939613233327535e+00	8.790437394601070764e+00	6.983635613721067337e+00	5.191333516383333091e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.060980935177392670e+00	5.917033537618745065e+00	8.651293198162267828e+00	2.664883565575947522e+00	-4.731247514304324220e+00	8.837565740279933024e+00	-4.131512634643644333e+01	7.835511504291635454e+00	6.274893027284265123e+00	8.069386125915187336e+00	4.440662301780709242e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.480464946516740987e+00	8.189143576102035027e+00	6.120849337930944323e+00	9.748249100594145844e+00	-1.787347573390040267e+01	3.597146386358426096e+00	-4.078155636043062415e+00	6.341457398668798540e+00	2.141171316562924698e+00	4.565511461307576901e+00	4.379826568528264374e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.292893204440008770e+00	3.769900576853266294e+00	5.765907929740974325e+00	2.059060520105274072e+00	-3.736570516561378064e+00	5.144109669820183584e+00	-1.916101057345458258e+01	2.715462528248726137e+00	4.949213640665710123e+00	6.822527930826839615e+00	1.121349159041665544e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.167268028593261064e+00	6.659503612177668508e+00	2.045718638635506625e+00	4.651738309249682679e+00	-7.110246073605743788e+00	6.665512875200519716e+00	-4.437910045922738078e+00	7.023793237303325832e+00	2.501296453869418901e+00	2.321215524209527370e+00	2.544570956796000516e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.295609697014522776e+00	8.901099223463097232e+00	8.802672819275468186e+00	7.574128868323774633e+00	-1.443691375964444212e+01	4.724442540239741639e+00	-9.536657400123123907e+00	6.556825756238066738e+00	7.273556673229857772e+00	9.385070261518743351e+00	1.056637536331443670e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.000509623482214394e+00	6.640584108589420609e+00	7.446825805804834886e+00	7.293014436398060241e+00	-1.369616210608464790e+01	4.833536920861973840e+00	-8.724355731780100598e+00	6.432804824030670332e+00	7.831447394004812601e+00	4.449218938954786928e+00	7.862126766955823598e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.851339654010850211e+00	3.121126953591371045e+00	1.591044806052357874e+00	4.787172556409341695e+00	-6.431795076089998453e+00	3.981529785036512337e+00	-2.114032952910246177e+00	5.372908909233025554e+00	1.881645290321588782e+00	7.576127654339562589e+00	3.944332755552049985e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.677125461507221971e+00	1.173802812843044663e+00	7.392370849585356396e+00	4.176392411831571394e+00	-7.800599417221806497e+00	6.103907168412797013e+00	-1.728234688299741961e+01	5.673516462691828188e+00	5.502540714060137894e+00	1.179561525550884227e+00	2.319677004709050294e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.846786828247357626e+00	8.817464785339474531e+00	5.884642907713211635e+00	4.537051230024089499e+00	-8.374310102664628275e+00	8.577341674631082213e+00	-1.778194936080806343e+01	4.000922086868281546e+00	8.339754769264350998e+00	2.885654162588400684e+00	7.997368504351369722e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.685510915133111798e+00	1.175348445050774737e+00	1.721899385784052328e+00	3.403166091128118964e+00	-4.981201582752562196e+00	2.822344922007589574e+00	-2.198587331540515777e+00	5.758099383656966275e+00	9.398570129614581603e+00	5.388731011443798735e+00	1.378130706947561457e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.749102371070936357e+00	8.901527900857608699e+00	5.058410406924651603e+00	2.864436470261725987e+00	-5.180451400961332276e+00	9.385379358910011405e+00	-2.423151928899249086e+01	2.697983016955368907e+00	5.564836874241802178e+00	8.915025705497329866e+00	4.920219623205507098e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.964466123977897993e+00	5.818397430912494173e+00	5.247342161265835969e+00	5.433224093017380518e+00	-9.668164466082469488e+00	7.229421245929736450e+00	-1.189022261927638802e+01	8.253119654243384673e+00	9.579159267764772778e+00	5.724857604053704918e+00	5.314081250338887941e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.556550796631963607e+00	9.387732730055288854e+00	2.537130594007317441e+00	3.414547517131509391e+00	-5.414202014449453593e+00	8.369141586178459491e+00	-8.800649147498823766e+00	2.715749106540673807e+00	5.816726506603520974e+00	9.312619885139811871e+00	5.070484196949752942e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.968801465956184771e+00	8.291341896680968659e+00	9.524713167732883790e+00	3.492163318931106986e+00	-6.741682234721700695e+00	5.972778434983721851e+00	-2.425057430824433879e+01	1.890880442702871589e+00	4.462443165390407529e+00	5.362399272047790433e+00	4.853746505883019147e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.261093564639643283e+00	1.007073403150373636e+01	8.699583547295931751e+00	6.945822096809937563e+00	-1.298521999054773879e+01	8.106226032434657114e+00	-1.723101899923300806e+01	4.899171047318910510e+00	8.520944739629952025e+00	5.478535614897463546e+00	8.541013759662173754e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.257313077095272291e+00	4.107710726649353106e+00	6.997058394888328259e+00	9.832576945504078125e+00	-1.799507383089483881e+01	1.212850720323431997e+00	-1.385340921022188976e+00	6.890094266685695246e+00	5.405837021048129465e+00	2.101429217747976530e+00	7.744438643223270446e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.834882890854186321e+00	7.908744677206599683e+00	5.121302938981418862e+00	6.471298794957629497e+00	-1.161466680570466359e+01	8.185916319412063658e+00	-1.160057988276747309e+01	4.875444581387366583e+00	5.160724477472176552e+00	8.180241105428248005e+00	8.843460099516741479e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.706700185874164610e+00	4.712553163832994940e+00	4.706251425900301655e+00	1.650176120918255052e+00	-3.124606866930608629e+00	1.424257952547813399e+00	-4.691612434673894327e+00	3.553357973651126933e+00	5.311147739438340842e+00	3.266206708709440409e+00	1.637848047961015752e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.353952422886209428e+00	5.387469761204044971e+00	6.905927128009423654e+00	1.621682727611818642e+00	-3.289934651221780637e+00	9.005208602500154313e+00	-4.475399246105549622e+01	5.975952745059681881e+00	8.682478455782844051e+00	9.078612672894882607e+00	3.627408320045376655e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.979445193178925422e+00	6.628815630773052803e+00	5.896106835218389186e+00	9.511221209312401115e+00	-1.755873343351682436e+01	9.889090421974721323e+00	-1.120407293285915884e+01	4.102689431187094726e+00	8.482158622991594399e+00	9.235590047180558315e+00	6.153983246246290406e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.523130132762015698e+00	8.908397022189925352e+00	1.604729733937716007e+00	3.784063903116669181e+00	-5.008440383379996419e+00	3.591746876852718540e+00	-2.141049304250312701e+00	9.294373142514855246e+00	4.617240232191861971e+00	9.470092385329543561e+00	3.375093841638842918e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.462548991471585680e+00	1.002349002899887331e+01	5.556959018562542596e+00	1.810883406759524972e+00	-3.213289618514237667e+00	2.841169067248355606e+00	-1.133940040144354278e+01	9.352302549997796532e+00	3.989449878935483085e+00	5.700945682501429523e+00	3.458187936625964198e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.500930927579924301e+00	7.920310933573342815e+00	8.248718011893144464e+00	6.355529905330724816e+00	-1.201827902838529738e+01	7.851234513314490293e+00	-1.734195799915550396e+01	5.584890518811882920e+00	5.365456659308356357e+00	7.066149377388335040e+00	2.568373861802161429e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.187767183608024801e+00	4.724705832445072140e+00	5.129287441287276650e+00	6.604262229634874082e+00	-1.195593374793009822e+01	3.215842745367872180e+00	-4.394368055535841755e+00	3.997356695788696790e+00	6.177308787394075296e+00	7.980307331683317962e+00	2.186251376241010291e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.507898800927281791e+00	4.801805004909677876e+00	1.535326179163405191e+00	6.819388011695189711e+00	-8.978487743010521882e+00	8.716277112165668584e+00	-3.074287966219864110e+00	7.546120689015907601e+00	3.137925090350084822e+00	2.095472081004808640e+00	1.023930899183299061e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.928092506286372299e+00	7.651956787068701082e+00	8.087968251409584752e+00	3.491481049403319048e+00	-6.416875401017060554e+00	1.868914365189235038e+00	-7.039493260832237809e+00	1.363725891413598346e+00	8.104394398795820464e+00	6.435966384402645346e+00	7.291823341601734398e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.195528591994022172e+00	3.119813514261969623e+00	2.908686356090832259e+00	1.081078684759558817e+00	-1.791704713077377553e+00	2.151211864807287100e+00	-5.317834609978119076e+00	5.181155335152675789e+00	5.345291229058190652e+00	1.328453112331909436e+00	3.506023837700968215e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.103802211338843264e+00	2.018835310337958600e+00	3.253173051557007422e+00	9.749050980617365525e+00	-1.627328355283591677e+01	9.815092384297242845e+00	-5.871551883203206756e+00	4.030094745677475387e+00	3.939638891891391825e+00	5.500872486440833597e+00	7.025904401440475233e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.647505111762167518e+00	4.121815135361988958e+00	2.489530849179654837e+00	3.264646713551120794e+00	-4.997246219797094824e+00	7.094827291332105546e+00	-7.624348452112221786e+00	9.296073896003258952e+00	1.939290223262456925e+00	2.408290459165508768e+00	6.177625535439052129e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.932364168615780642e+00	3.548126234432802395e+00	3.981841314584130931e+00	7.149577466710152152e+00	-1.237575998872108762e+01	8.618369889434850606e+00	-8.364004215690137300e+00	1.125044460924102596e+00	3.136571211536779202e+00	2.605591997924433301e+00	3.905456220844705229e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.964034600537319264e+00	3.708955417836964141e+00	7.845002935562861879e+00	7.445341940462259167e+00	-1.374535851862085423e+01	3.847790257599071673e+00	-7.188517033022156610e+00	6.004665004678857443e+00	9.520015289848927864e+00	4.337020020874940762e+00	4.551005524483025511e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.834840395061740903e+00	3.004843561379300088e+00	5.629561838584157485e+00	6.494657164279379558e+00	-1.168768975369741447e+01	7.115285689514352363e+00	-1.064796549099140854e+01	7.665531492015906778e+00	3.748897466333074746e+00	4.944962173774546166e+00	4.189014034752627680e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.405709719753510001e-01	1.429083329794311963e+00	2.936940727155992636e+00	3.799110973969434202e+00	-6.304595057310947048e+00	6.293451548391551853e+00	-7.146343853986272698e+00	5.257499466657258758e+00	2.515462736337289229e+00	6.566449411986400087e+00	1.004337115121782276e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.356228522088253285e+00	1.048935753035837637e+00	8.901186523673269235e+00	3.443448788623973744e+00	-6.429277690012784596e+00	6.463571824163395263e+00	-2.534610929735492135e+01	1.797984973915115914e+00	5.158608419782118482e+00	1.698278297965976513e+00	2.409318256990429230e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.397105257301268999e+00	9.793185227200195797e+00	8.856212609985760764e+00	6.373884247726932628e+00	-1.214951247129944534e+01	7.079285084846995701e+00	-1.706056587403506697e+01	9.757507468709922804e+00	3.815092089783842066e+00	5.579962065318937903e+00	5.758856918314099715e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.487955179795513949e+00	4.822199235382022664e+00	8.834320985870846243e+00	8.705162885003518980e+00	-1.662356591426597063e+01	6.140786066313741465e+00	-1.092536934139218907e+01	5.612574529895531406e+00	1.348692419860713976e+00	2.618516643765386398e+00	1.602899078125544463e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.988090340385232579e+00	4.474898502356349894e+00	3.131874211964923216e+00	9.604645151108345047e+00	-1.590909771378404614e+01	4.841876505612071391e+00	-2.800104069876168555e+00	6.441576226242222702e+00	3.960234542963583237e+00	6.149964320464156309e+00	2.255850394042484552e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.660366122750109419e+00	7.190552018293256076e+00	5.214834645954002923e+00	1.966457505741264322e+00	-3.588041280830682744e+00	3.520038728169645026e+00	-1.150894375764606359e+01	3.213976435360336392e+00	5.850862746698147099e+00	6.765170299396227271e+00	2.255223375822866316e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.392421792104600264e+00	2.967490634059987809e+00	9.922881136879597719e+00	2.330494584491195731e+00	-4.556352812571020650e+00	7.926818458634285136e+00	-4.540502047387241902e+01	5.419034138829180947e+00	5.937743820985462051e+00	5.929711528973699686e+00	9.119465117086985373e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.924982796729044709e+00	9.535934498812006055e+00	7.950854417009754371e+00	9.390703530577132696e+00	-1.795794559222958853e+01	3.037541331597493954e+00	-4.621086167861654381e+00	4.901075526930616988e+00	4.244584508775450793e+00	7.586518232584393395e+00	1.197132277034789212e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.842031529867034223e+00	8.109348137502728093e+00	1.238327140633799450e+00	7.502815375018240474e+00	-8.938717355818473820e+00	7.333900156347169741e+00	-1.843045950670318511e+00	1.636959546806837640e+00	5.062251715076678593e+00	3.967615995554230501e+00	1.448787897742900732e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.588350085946637513e+00	1.756249562223198613e+00	1.639355365845740486e+00	8.988653418651750826e+00	-1.213671367547623348e+01	2.999935884219163018e+00	-1.116294410572392870e+00	1.817356263279503059e+00	9.652745794401596413e+00	7.790012035260086343e+00	5.939167984611061435e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.890556972540431424e+00	4.765982862448630009e+00	5.230536077808097595e+00	2.790186130395319708e+00	-5.084069226032090327e+00	6.571411640764559081e+00	-1.732794926991834217e+01	8.579204359065720098e+00	4.429405117346984611e+00	4.952854013948395639e+00	2.507081907449838454e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.543504709444681655e+00	8.845337706574737169e+00	9.022216209188121283e+00	6.263647359002392001e+00	-1.184396817703248672e+01	7.664812626866788214e+00	-1.934264908974492414e+01	3.178496667926273389e+00	3.272715252838271471e+00	5.251467688456144423e+00	6.939290596511821718e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.813858933896321801e+00	9.507182839085594139e+00	5.883820021398149969e+00	7.336681973016505154e+00	-1.333324653455964537e+01	2.871978491133319711e+00	-4.224729928082996189e+00	2.734069789823641461e+00	3.217371770922662577e+00	6.851245841871310915e+00	2.332278507151664826e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.982800801720546069e+00	5.199390602977503661e+00	5.481856785104876728e+00	7.093071345911186043e+00	-1.281224509711549686e+01	1.500297856980387312e+00	-2.177470866126083315e+00	5.605911963165604917e+00	5.118451054641971254e+00	1.208580193787555768e+00	2.293767987302804841e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.659653637797593007e+00	6.475959822910871466e+00	1.876866507038503995e+00	4.702950638456990795e+00	-6.998093187887629796e+00	2.216226118045661497e+00	-1.334587790599917945e+00	7.965246854523055475e+00	7.760371095087744031e+00	6.870266044888224677e+00	3.709132339207493345e+01
