G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	m1	m2	Fg	W	p	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	1.210871354314303039e+00	2.807153417018533048e+00	1.675459980672937998e+00	5.551995977283581851e+00	1.347542926030730115e+00	2.989269760159114053e+00	8.898793574404619378e+00	1.728675053003655648e+00	3.853291382530047215e+00	-4.710129244633202150e-01	8.583689414059454847e+00	-6.915894887833323423e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.539537114425606035e+00	1.028021413413707386e+01	1.241690925631928177e+00	3.202156625718126204e+00	3.992875705078051674e+00	7.752498257646552204e+00	8.289071315331680623e+00	5.043232081273817613e+00	9.346044575243814378e+00	4.946790546924613730e-01	5.128058729558527595e+00	-2.102370925041195804e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.910575650247771762e+00	9.048090333744509550e+00	8.620574642173769675e+00	3.840631434505819897e+00	6.644456192776605263e+00	6.564398907064711075e+00	1.003882631233821954e+01	6.253204558307522198e+00	3.389968797825425817e+00	4.200142074964107741e-01	7.184345062638598733e+00	-1.366643356485231742e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.274173448480913073e+00	1.147715867443690252e+00	2.208179761932536511e+00	4.727657691936067330e+00	2.244578975581394076e+00	7.172678351806170305e+00	5.569799399357210135e+00	2.317698843301625899e+00	2.393683072935922862e+00	2.401454639505718469e-01	2.752280332140358610e+00	-2.891190228168723308e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.564205643769806198e+00	7.576780653207171312e+00	7.274033066410900084e+00	6.900391347770696626e+00	7.462046533302825857e+00	3.727145140185647243e+00	4.871517452169481288e+00	1.377396796252726574e+01	5.000951826840039693e+00	-5.264661695044988932e+00	7.428222939407004510e+00	-8.162446164819058936e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.760336342781593011e+00	9.902354914335861125e+00	5.131446909626260933e+00	4.312098698419836396e+00	3.617958142076415751e+00	2.608808640399770340e+00	8.277194534488986122e+00	6.195591238586989569e+00	9.195808556989899074e+00	-4.804372475614323790e+00	7.933725550777628754e+00	-1.070893421160619319e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.140301844924339392e+00	2.412421139226236910e+00	4.381219304073352916e+00	6.995487618836850885e+00	8.786586386941079851e+00	1.831453575274990975e+00	2.236390169205803691e+00	3.479408794876150068e+01	2.850235675502629018e+00	-3.115538803866735318e-02	4.770504624740720345e+00	1.267603143667729348e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.015894812036020056e+00	5.779993184457404176e+00	8.808860765410225113e+00	4.923774985878202060e+00	7.467815662148741929e+00	3.141121686214733533e+00	5.962122777433375376e+00	1.303867821164571872e+01	1.491978158415555589e+00	-7.051020412565284223e-01	7.044848334380096944e+00	-8.042345210883317108e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.721543927544609609e+00	9.785978647785837481e+00	9.840572661374382690e-01	1.399072814974585022e+00	3.211160556202714123e+00	6.557283307821112572e+00	4.562433885472608530e+00	2.761138602537761777e+00	3.615517536793810383e+00	5.124520847540227075e-01	5.860416664980791168e+00	-7.557399468088224381e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.251979361636192500e+00	1.646360806604795002e+00	6.154982749513646212e+00	8.148971413650055950e+00	3.257302144972129554e+00	8.752380745097207537e+00	2.251293915586613181e+00	5.436635536204112995e+00	7.497819200009566032e+00	-3.404506298987131974e+00	9.669929900327941752e+00	-1.905549504573762931e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.974374137574541166e+00	7.359519609453239575e+00	1.066170622952197711e+01	3.870651293326475173e+00	4.893559614936204838e+00	7.516292734171834411e+00	4.669090219143590126e+00	4.492146622522946053e+00	5.578734069929918604e+00	-5.179617491193309053e-01	5.966098080795777747e+00	-2.209036389853265803e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.398112540021170691e+00	4.333215880775744822e+00	6.189996862473743811e+00	4.269003555244973214e+00	3.351864638023011267e+00	5.839976969158400699e+00	9.090229773273565073e+00	3.608351575878150364e+00	7.292496561483137185e+00	-6.388911843588305217e+00	8.850928451576400846e+00	-5.413864003805841918e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.779802372764190732e+00	1.040271525162774324e+01	9.531868162250225041e+00	7.254203490600582782e+00	6.317584690382928692e+00	1.001757714063796811e+01	9.600205301379521217e+00	4.974802917102358002e+00	9.188364706937719006e+00	-2.916473360850148744e+00	8.407378310315570147e+00	-7.240144236899901387e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.677192907944570877e+00	9.943089412919952963e+00	1.582878414417487445e+00	4.120003081208012397e+00	8.530993895315047482e+00	7.246767126592740915e+00	2.341032244118566474e+00	1.248572079249028732e+01	8.532527207203463249e+00	1.775082207953350588e+00	4.644082584800745650e+00	-1.569744009962229292e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.728176321849058894e+00	9.170243549048086251e+00	5.923247570265504081e+00	2.049869399230928035e+00	6.526255818622566096e+00	8.774605724516405303e+00	1.845945067831614939e+00	1.128571893782232216e+01	7.154771554816322876e+00	3.115490322992391370e-01	2.714371191019502305e+00	1.173810277826864201e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.610611148439426543e+00	5.544588751380609359e+00	3.506793864765519242e+00	4.085485328468309696e+00	8.420184062828781180e+00	6.042356985012032666e+00	3.208449253576972637e+00	1.070593399402438450e+01	5.383098395384981139e+00	1.177305989300019062e+00	3.543603881353861951e+00	-5.871076849848017254e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.660287925289857025e+00	8.302241868729831609e+00	7.471078753718654042e+00	9.466899626173074012e+00	4.154726807936388155e+00	3.173268251172989718e+00	1.024683229790153050e+01	5.474520098504772392e+00	1.378619498299777701e+00	-1.048907701546422988e+00	7.592957694070600283e+00	-4.352035484038265878e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.890327480460664233e+00	9.291979083072142487e+00	1.082508050936363020e+01	6.867617626833321332e+00	2.989911439284550720e+00	1.839502614831277860e+00	2.423074224650398012e+00	8.629550588690458213e+00	1.001165063975927438e+01	-4.990180536124695365e+00	3.056533296776199560e+00	2.175146759552739173e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.165039767619298061e+00	3.481565752018445536e+00	3.237179526091786386e+00	6.763556714058214681e+00	7.825364133292116442e+00	7.256756645488213309e+00	7.594005366732719864e+00	6.116841856611832107e+00	5.499626403077270353e+00	4.888891732388528366e-01	5.033422937349379289e+00	-3.764832966049100094e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.157318912535814093e+00	8.352792242975962012e+00	5.953537613705012888e+00	6.400897943197901618e+00	4.166252453279154722e+00	1.581798659534404905e+00	1.810975318565634984e+00	1.306165699403915781e+01	1.830658956178006003e+00	-1.863365456981961898e+01	8.477589142502051089e+00	-1.185960976859157867e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.307999769052782035e+00	8.670562645064292528e-01	1.939718936985777242e+00	2.480394996039196887e+00	7.793321951674584191e+00	3.592353327025040066e+00	6.120533564501362989e+00	7.671840699139185205e+00	6.326226936581607951e+00	1.118515185540604140e+00	5.121125002658656555e+00	-5.962755234091388523e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.653197169783109821e+00	6.467774735032639555e+00	5.982116814091658519e+00	4.695863507136984971e+00	3.232900748946839542e+00	6.067069571292394770e+00	3.143475055048431610e+00	4.335369241643047822e+00	3.531036057519167493e+00	-2.686843718664016389e+00	5.045165398511914923e+00	-4.313583382526760346e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.964155981657344618e-01	3.191052747152025582e+00	5.336425111996257797e+00	8.704222092296078017e+00	9.602838196908365376e-01	6.146789703836758711e+00	8.927712038367335623e+00	1.133264295784163878e+00	6.482564916678416722e+00	-7.970819670708952032e+00	2.687630441827004724e+00	-7.978303765111789403e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.983177306099999981e+00	2.498247480788756913e+00	1.020189765742138732e+01	1.862512195058594111e+00	1.050836497406730707e+01	5.959175273145319807e+00	2.679246832857447469e+00	1.329027299724946687e+01	6.263088554218648518e+00	-1.346561222474185748e-01	3.159183312056144555e+00	2.315408991970596686e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.282715130604737297e+00	1.759137622547545687e+00	5.969690957679361532e+00	3.764598682060669610e+00	2.543190966089058591e+00	3.484092494301007648e+00	6.649288994689967147e+00	4.565967764752839386e+00	4.282720854876713723e+00	3.389498816949281235e-01	8.598143436381166183e+00	-4.514223348792671509e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.855725557414264593e+00	7.292338059224568347e+00	4.021177355191902336e+00	3.503974395270312403e+00	9.722207149525901926e+00	4.341519781809127565e+00	3.063449336922407618e+00	1.501933366112606372e+01	8.997672888410043868e+00	7.000374619759711647e-01	1.830658545418742733e+00	7.326950470129883763e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.832262756918300095e+00	3.739616238846406482e+00	1.579801515754424734e+00	4.721694745198954379e+00	9.444874687825496551e+00	5.313870498238266293e+00	8.202521671849723361e+00	8.466745974375919914e+00	3.310919476324047928e+00	5.530880003413760626e-01	3.156357271306958090e+00	-1.541673090392247047e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.245123969803098252e+00	7.363601472007654358e+00	2.976175553511609895e+00	9.810219545435797883e+00	8.422584074943564758e+00	1.023984494570811421e+01	8.446256406053835875e+00	5.468597419225625700e+00	5.333804820408857950e+00	-5.276277939347503443e-01	9.011063321664272152e+00	-9.348823390750013118e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.672375220961608733e+00	8.133078845491708009e-01	3.735959786764475599e+00	2.023998582394648249e+00	7.377989429865094984e+00	7.542588438163982723e+00	2.281208237588586929e+00	1.092028668629774302e+01	6.668627285528033077e+00	1.048693137270022557e+00	4.644886018062208244e+00	3.366378010830800349e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.546699135240349854e+00	4.612950561530808180e+00	4.339984053498533889e+00	5.639365019707239135e+00	5.782637828083611709e+00	9.209882378760934074e+00	9.077966766265257448e+00	3.321132574288413242e+00	6.191031396982761947e+00	3.162370797733506933e-01	9.074671884642397046e+00	-7.315561820998436815e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.715917069163700903e+00	5.802960057447667630e+00	8.849649905115658299e+00	2.527162237311080695e+00	9.102851773704205840e+00	7.755454768605257065e+00	5.589065659494728777e+00	6.958553426943172582e+00	7.137913063320530327e+00	-9.945300878401759803e+00	1.061996634395124062e+01	-1.018037508833248950e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.837680077114000277e+00	9.029253458168767565e+00	7.080956538089970387e+00	9.608997272649483889e+00	3.741459527726564538e+00	6.224088442134836363e+00	1.339742497627135709e+00	6.885617468041383304e+00	4.855352578970500765e+00	2.750078787975285266e-03	3.628796101796364582e+00	-5.733838601797099699e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.124047225758105117e+00	3.801442185903630033e+00	5.327921574734955534e+00	1.481923441840940381e+00	4.757350459856316327e+00	3.643841013732341594e+00	4.458921830981280365e+00	9.480953999527924836e+00	5.727739824641223443e+00	-3.276689335226536315e+01	1.873381207495090184e+00	2.733740550146156689e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.371949806128606397e+00	5.574841006664500220e+00	2.152155400800741969e+00	5.195448870179792067e+00	6.576611386737062581e+00	7.255021579565695156e+00	2.580293725572921026e+00	9.439375348521348741e+00	2.141910383074994151e+00	4.295867209918527996e-01	7.896323660648075560e+00	-2.831975166057781479e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.217722113575588239e+00	8.723238576238371067e+00	8.155509874223724864e+00	7.399021585524043765e+00	4.402955467186218996e+00	6.753264080754302512e+00	7.366499090436404273e+00	3.087567164292831734e+00	9.088684093058526869e+00	-4.066128107146289139e+00	5.226832482163805693e+00	-4.624565708237442863e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.997199546646789337e+00	6.541318803100333312e+00	7.821903827387910901e+00	8.136436394443361309e+00	5.522983848166703069e+00	6.278079161897726301e+00	7.765034920704527721e+00	2.806770405187174244e+00	4.639738456817195988e+00	2.947688591045670159e-01	2.146349275953816971e+00	-1.110556183097126848e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.816473502800481477e+00	3.132990694033983115e+00	1.766240756497955644e+00	4.937026273381516006e+00	3.619100152163194473e+00	6.356344733564948335e+00	2.307052282136431653e+00	6.128086815050154179e+00	7.209901985642799715e+00	2.275541574754982754e+00	7.646175032334563859e+00	-3.446171319314672843e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.550460715637974829e+00	1.596142120749129978e+00	6.015587198252217327e+00	4.879776052302374545e+00	6.899962045988537795e+00	6.220356353501009572e+00	5.089180745024642682e+00	5.826977242596802498e+00	1.445845384554488522e+00	-6.845925501313707140e-02	1.088508578525827275e+00	-1.373566435428337229e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.383253635589177577e+00	8.927622291630077811e+00	6.504530310887249200e+00	4.470274925335461447e+00	8.726749871669102987e+00	4.552595616814489432e+00	8.238852884899868556e+00	1.159109761202251754e+01	2.276769559698583301e+00	2.115385800958724805e-01	9.180544887707254631e+00	-1.027021639720685542e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.174067349907210733e+00	1.003948430043542395e+00	2.207822587631963263e+00	2.981589822473769136e+00	1.862983533357709387e+00	5.826422197489812049e+00	9.363702760819387905e+00	3.553277689701001663e+00	4.720306727643661659e+00	5.792372354189069261e-01	2.108269518010196020e+00	-1.139455839527572323e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.012302240408146581e+01	8.363292027939937867e+00	4.817899805757614118e+00	3.412734763883561673e+00	8.226210967048046996e+00	3.326586913919202360e+00	5.170274628325854493e+00	1.526798263591738625e+01	8.914571878173052966e+00	9.223835622590660366e-01	2.146160736279472570e+00	1.355662928049810700e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.166457881269239216e+00	5.534365162698783536e+00	5.517545281627548093e+00	5.043659222681137422e+00	7.088161655609906298e+00	8.462277542786738493e+00	1.080458432342998520e+01	4.543144927319390902e+00	5.801530719459586649e+00	3.732605806047357699e-01	3.422195372651259504e+00	-7.471491371205148724e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.593812050277758630e+00	9.787916432076155360e+00	1.667178722252184109e+00	4.112713142846303072e+00	9.135878146340234096e+00	2.468296615979143294e+00	4.645970090226662741e+00	1.606865565737744106e+01	9.526514352903932448e+00	1.406418169586512779e+00	9.623014394681659311e+00	4.950506336715792877e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.195709797095164006e+00	8.666597479548215688e+00	9.085994396274235996e+00	3.900434459430461409e+00	6.676028448118881187e+00	1.967364791153162873e+00	5.222617472345042700e+00	1.616509729491042435e+01	6.144463546874185056e+00	-2.889658304747252937e-01	7.460928313726751249e+00	1.313396613300735183e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.634795811937488352e+00	9.606529838096859564e+00	9.571385839790364614e+00	7.703573108174288642e+00	8.106240177470510844e+00	6.076713205366942816e+00	9.069049806399533509e+00	9.638286495568397783e+00	6.098058630198624819e+00	-6.175219957780884172e-01	8.118341703462494507e+00	-2.126738066588411513e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.751155031805868845e+00	4.716614152205497845e+00	6.383811135808754145e+00	9.188235145828432593e+00	7.443261702192339735e-01	7.036585374919229530e+00	5.876535028621516332e+00	1.653163131990133872e+00	2.318945000415308488e+00	1.261666237493634657e-01	4.381956135044243972e+00	-2.689420711244222275e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.588056903650727936e-01	8.221273807239683151e+00	5.165931193903648300e+00	6.950530060318270920e+00	8.138123368249166489e+00	5.636289446735454511e+00	5.299262089973463041e+00	9.736478093180286564e+00	8.656230283406898707e+00	-1.039398193345515509e+01	5.064166583006491251e+00	-8.141020239924650070e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.156807495203300284e+00	4.123879462842550581e+00	3.934867983226221444e+00	1.290738272985665569e+00	1.474192164202674071e+00	4.144399596435025757e+00	6.138249745646674249e+00	1.911631454362221483e+00	3.362705969057864674e+00	-9.741340838122362067e-01	2.322723066036112893e+00	-6.067160543859107413e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.810413499622026912e-01	5.456126441968702778e+00	7.045362774342325274e+00	3.829777254592097169e-01	9.601470567105064191e+00	6.332341118679710057e+00	8.377167283111328189e+00	8.024675874312931612e+00	9.726524194170176330e+00	-2.282794911666092830e+01	5.353856081343375983e+00	-2.373136762622392038e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.510732833780115580e+00	6.853256346134376287e+00	6.219615057451678197e+00	1.004780233414405721e+01	1.023770488299492243e+01	5.031957327765658405e+00	8.700952148987514789e+00	1.125510152106000206e+01	9.391779878249806757e+00	-1.089759449616082732e+00	5.320063998994378984e+00	-1.169738983637598473e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.251317246935195193e+00	8.270927921364236823e+00	1.960297422124440248e+00	3.672151501426828002e+00	4.174026718746227438e+00	8.203703591887165913e+00	4.671499347791510104e+00	3.921689942528742812e+00	9.194819767162021762e+00	1.194463669490477553e+00	7.360645120029380095e+00	-4.951276576226194237e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.534090438002202461e+00	9.100919947581115110e+00	5.870928299194935640e+00	2.349593729422574828e+00	3.243473242427722614e+00	8.296336277137594806e+00	3.873326728931963725e+00	3.318402103076663945e+00	5.280157570710361625e+00	-1.184637764979720398e+00	3.280946046967248897e+00	-1.234591263739933176e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.658218634128967750e+00	8.178053634522528981e+00	9.045481425087848137e+00	6.441211366661018012e+00	8.399675987515838216e+00	6.469263190338419456e+00	5.493637025089026515e+00	9.005933135923486432e+00	7.708621774785318514e+00	-9.269993125867284633e-02	9.285737069571071700e+00	-3.229128361466393926e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.548906225154762062e+00	4.507180232718048352e+00	4.827243795002458704e+00	6.624464340536022178e+00	2.045573448367457026e+00	3.595766335148691262e+00	5.638848561036419405e+00	4.588056690002733973e+00	7.908850940188466794e+00	-6.086699474502096363e-01	1.540870928187254352e+00	-1.894233657744197430e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.847260351638462250e+00	5.633418752020232567e+00	8.832668995021257796e-01	7.647306495856601494e+00	8.303889865632118727e+00	7.695511905059291280e+00	2.783815803895125285e+00	9.333993490065356724e+00	3.202957276351859228e+00	5.409018113763413016e-01	1.053867546125855981e+01	-4.547808033055395782e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.872745643421180439e+00	8.595696685637689072e+00	7.752287474292764102e+00	3.470654992073257450e+00	1.323797560124209571e+00	2.290815283525038382e+00	9.005251604379100883e+00	6.688774222461742802e+00	5.818696274082328479e+00	-1.630351330192893577e+00	4.195490193265017931e-01	3.856770033427655342e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.780440738158222569e+00	3.411569302593747466e+00	2.068932294639525438e+00	8.785900314853869464e-01	1.480041036212837113e+00	5.382452768580717084e+00	6.945870573972324991e+00	2.521159814420945278e+00	1.977117141634912034e+00	-3.996727500323085103e-01	5.591932784751297625e+00	-8.621732878736706240e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.672467851673859585e+00	2.523734864412971568e+00	3.371086910833000605e+00	9.637297562009765173e+00	9.815398055573311353e+00	4.953860401127021085e+00	4.289254177066323059e+00	1.633912425158542447e+01	5.250294178517271426e+00	5.097668500019494342e-01	4.501464895357798923e+00	-1.095552808058169347e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.512572841664208578e+00	3.622013801520806542e+00	2.405262971713181042e+00	3.343373077191698961e+00	6.276224525400913912e+00	9.071827676093713322e+00	2.414826141153263883e+00	9.152926114017686743e+00	2.611118473138247520e+00	-1.016747378271809721e+00	6.211334909801485615e+00	-1.580258509349177842e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.006115503040980741e+01	2.844196049724877717e+00	4.235615059744549882e+00	5.544319059129103167e+00	8.107920442814389617e+00	1.445917993007139746e+00	3.286706011997295285e+00	3.598855744257767952e+01	1.951008196548343010e+00	8.616011609387956849e-01	5.839488068215033856e+00	2.086070131714006237e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.188419835791778567e+00	3.588102095723421314e+00	6.918331329211287795e+00	7.625522492362184934e+00	3.865200020305659567e+00	6.007227903916135148e+00	9.791070198557614290e+00	2.102344300586109771e+00	3.303426313411771620e+00	7.660009643588422401e-02	4.460183123087775314e+00	-5.372052782393028991e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.499991874902992350e+00	2.386736067024501473e+00	5.667287760149091191e+00	7.225692791842305063e+00	6.214876397492470339e+00	8.483760718723894811e+00	4.041707962888474448e+00	7.298748976670814237e+00	5.682444493031505672e+00	-2.015697363651023366e+00	4.503812864614676670e+00	-2.423293633494347432e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.193030295297061283e-01	1.549982358733446031e+00	3.514525483417481944e+00	3.789647079757193282e+00	6.083363217398156664e+00	5.221635078840342281e+00	3.082983841942915859e+00	8.298783800555908030e+00	6.374235812171621163e+00	-1.650438010132816302e+01	7.278073246690614617e+00	-1.419673511593335391e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.144630390112407525e+00	7.248940395271146198e-01	9.216435859580009549e+00	3.212094362820583804e+00	6.776325546320751236e+00	1.239593055100719710e+00	5.982121939215639728e+00	1.803996564096791744e+01	2.196175596490172133e+00	6.252324891429621168e-03	6.159788125812508675e+00	1.283873728353456478e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.961758628876826727e+00	9.995455041714164324e+00	7.869587832212829426e+00	6.588927655807429673e+00	6.475313605127449357e+00	9.495608283082983547e+00	3.282687895218368013e+00	7.649338427277467822e+00	5.182596373295212722e+00	-2.132874932510692156e-01	9.379064386644524021e+00	-6.628138165355379385e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.784284285707753881e+00	4.753658906930587236e+00	8.828740552247285933e+00	9.738708360696174182e+00	6.611972346768551390e+00	5.429889854786692283e+00	2.854693309165400983e+00	1.361589328873331262e+01	3.170670810789511851e+00	-1.016459187628797750e-01	3.024783720757992622e+00	-1.645864673870114459e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.426296931589698502e+00	4.813508871189529081e+00	2.744553101482337443e+00	9.774596353851972452e+00	4.422442756517698470e+00	6.172638014074442125e+00	3.983522226651282860e+00	4.609205359350409204e+00	5.936834533487954424e+00	-1.887218758025388521e-02	6.399876139759399507e+00	-7.245011202751638280e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.550501284302450378e+00	7.298372886145282123e+00	5.068255984930367219e+00	2.069200743700390976e+00	3.631270174036225651e+00	2.751642152459793156e+00	5.972370824712360360e+00	4.344169129820645736e+00	6.090084714726967441e+00	-1.308273611064990227e+01	6.604229064633551083e+00	2.689364800573792014e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.175378675479125334e+00	2.739576255644943892e+00	9.654723492723050526e+00	2.182022299181781033e+00	7.314688800527672896e+00	5.966877103630241486e+00	5.740797770207302086e+00	7.976666932773930796e+00	6.355692583615052627e+00	-1.915490612053127650e+00	5.073147809040330358e+00	-5.283501915939052829e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.560728172023421845e+00	8.788396402382009143e+00	8.908491158703355950e+00	8.923667774033376077e+00	3.283394551872047540e+00	5.634700610340157567e+00	3.986498688673967727e+00	4.469848608975239834e+00	8.149202425185073650e+00	-1.365955593723459671e+01	4.750310550356398487e+00	-7.290378899215797048e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.693593052002713151e+00	8.167512301071065295e+00	1.291834622694538970e+00	7.641488463436429512e+00	7.065828799099822533e+00	1.889081074957660533e+00	5.361016993946088327e+00	1.948997188584411688e+01	4.362559371175685818e+00	8.910133771737740460e-01	4.016383678520933032e+00	9.570022756977813572e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.485433842847998065e+00	8.353321818587166048e-01	1.761744444210282090e+00	8.969451481439548957e+00	3.353930452486979519e+00	1.600306515423188802e+00	1.003626044404957440e+01	8.595853032005056349e+00	7.808641928635519314e+00	2.186729036728843223e+00	1.622693507005460223e+00	-6.267684438317949969e+00
