G c dx1dt d2x1dt2 dx2dt d1 d2 m1 Fc Fg W
1.00000000e+00 1.00000000e+00 6.50667605e+00 7.27678241e+00 9.67054991e+00 4.43269657e+00 3.57182492e+00 -5.41959202e+01 4.70173575e+00 2.27650714e+01 -3.89637446e+00
1.00000000e+00 1.00000000e+00 2.25544475e+00 3.67614107e+00 6.04151365e+00 3.62269329e+01 4.89490192e+00 -4.34993112e+02 3.16478427e+00 4.79309346e+00 -2.60036476e+00
1.00000000e+00 1.00000000e+00 3.62930184e+00 9.31956576e+00 9.43140216e+00 5.22554668e+00 7.16899495e+00 -2.18208611e+02 7.05145459e+00 7.22527048e+00 -1.56169627e+00
1.00000000e+00 1.00000000e+00 4.29725659e+00 9.73952421e+00 1.47032091e+00 1.14097836e+00 3.99210541e+00 -1.08883959e+01 8.43458216e+00 2.74130430e+00 -7.31549226e-01
1.00000000e+00 1.00000000e+00 5.10462986e+00 9.49839840e+00 4.76913987e+00 2.17041109e+00 1.50927091e+00 -1.19840949e+01 7.05782918e+00 2.39710950e+01 -2.52293526e+00
1.00000000e+00 1.00000000e+00 8.06658365e+00 5.26792795e+00 3.34142012e+00 2.44404046e+00 4.36528942e+00 -1.25292423e+01 8.41915403e+00 1.97363258e+01 -7.39391630e+00
1.00000000e+00 1.00000000e+00 2.79706404e+00 8.75838386e+00 7.57738868e+00 7.27404773e+00 9.50003724e+00 -3.94134753e+02 4.57292946e+00 2.32968493e+00 -1.13340634e+00
1.00000000e+00 1.00000000e+00 5.62810995e+00 8.60094459e+00 9.83167381e+00 4.08752145e+00 6.77560958e+00 -1.22353652e+02 2.40685274e+00 4.57061906e+00 -2.74984672e+00
1.00000000e+00 1.00000000e+00 6.33173112e+00 3.87190426e+00 3.30877056e+00 3.63078402e+00 7.04331234e+00 -2.67109731e+01 7.64155853e+00 1.17408489e+01 -7.31287458e+00
1.00000000e+00 1.00000000e+00 1.41805371e+00 8.46023927e+00 6.88757141e+00 -4.83162658e+00 6.69053938e+00 2.21845098e+02 4.24427055e+00 1.46469795e+00 -5.25630362e-01
1.00000000e+00 1.00000000e+00 6.46790367e+00 1.33306871e+00 2.78287869e+00 9.30192806e+00 2.79092925e+00 -8.32876321e+00 7.04143743e+00 6.81314726e+01 -2.86332575e+01
1.00000000e+00 1.00000000e+00 2.53471711e+00 6.36642891e+00 6.08797229e+00 1.12996568e+01 4.76500478e+00 -2.17762573e+02 3.43579548e+00 3.49542694e+00 -1.59702713e+00
1.00000000e+00 1.00000000e+00 1.58546434e+00 3.07007954e+00 5.17539238e+00 -1.66322784e+01 7.75845819e+00 2.93120550e+02 1.73106671e+00 1.19266510e+00 -1.89997167e+00
1.00000000e+00 1.00000000e+00 9.53996984e+00 2.08510197e+00 9.74804797e+00 1.36507731e+01 1.91235608e+00 -2.02940431e+01 9.93323616e+00 4.63328864e+02 -2.03433828e+01
1.00000000e+00 1.00000000e+00 9.69068830e+00 1.69257881e+00 6.47674545e+00 1.18767125e+01 3.50067498e+00 -2.03475699e+01 2.40581357e+00 5.09686027e+01 -2.68517760e+01
1.00000000e+00 1.00000000e+00 8.27557613e+00 7.26659898e+00 4.14555735e+00 2.04903917e+00 3.48687198e+00 -1.29076914e+01 9.89578895e+00 2.67975068e+01 -5.37284986e+00
1.00000000e+00 1.00000000e+00 3.74152392e+00 4.05887467e+00 2.02686206e+00 3.73363544e+00 4.88817035e+00 -2.35776280e+01 9.79551939e+00 7.48821337e+00 -3.20068242e+00
1.00000000e+00 1.00000000e+00 1.87904903e+00 7.52290094e+00 2.36122146e+00 -1.59477017e+01 9.82331867e+00 6.47344822e+02 8.14436294e+00 9.77953873e-01 -2.43479438e-01
1.00000000e+00 1.00000000e+00 7.15809724e+00 1.58820707e+00 3.02785237e+00 7.91267264e+00 1.60752292e+00 -4.69148792e+00 6.93480666e+00 1.17742254e+02 -2.61586072e+01
1.00000000e+00 1.00000000e+00 4.96137244e+00 3.83761304e+00 3.25869995e+00 4.15495128e+00 5.66830895e+00 -2.92007938e+01 6.20026345e+00 9.21661930e+00 -5.74865203e+00
1.00000000e+00 1.00000000e+00 2.09834411e+00 5.85542163e+00 8.65554452e+00 7.40122109e+01 2.61428214e+00 -8.51161939e+02 8.79491391e+00 2.08699816e+01 -1.53611964e+00
1.00000000e+00 1.00000000e+00 5.45659219e+00 8.11650848e+00 6.05100509e+00 2.93723615e+00 9.73608891e+00 -9.64740602e+01 3.60495569e+00 3.01248688e+00 -2.60448136e+00
1.00000000e+00 1.00000000e+00 1.30949669e+00 3.86877253e+00 5.71051820e+00 -7.06906408e+00 2.01973154e+00 4.45005403e+01 5.20913091e+00 9.97030284e+00 -1.47746570e+00
1.00000000e+00 1.00000000e+00 9.18388362e+00 6.63302239e+00 2.03291985e+00 1.36181904e+00 4.63240902e+00 -6.22090975e+00 6.57450972e+00 7.98953738e+00 -6.06682826e+00
1.00000000e+00 1.00000000e+00 3.32901983e+00 8.97379973e+00 8.74125724e+00 5.71731101e+00 7.64096486e+00 -2.47987913e+02 4.70071428e+00 3.98987747e+00 -1.45424446e+00
1.00000000e+00 1.00000000e+00 6.96270056e+00 6.54276869e+00 7.50532873e+00 3.86213674e+00 7.34098985e+00 -7.36203671e+01 4.84737809e+00 1.05479518e+01 -4.58703345e+00
1.00000000e+00 1.00000000e+00 3.80539968e+00 3.09663527e+00 1.60901526e+00 4.23242926e+00 4.80455773e+00 -1.78191757e+01 3.97256201e+00 3.26977334e+00 -4.33628072e+00
1.00000000e+00 1.00000000e+00 5.68061219e+00 1.21960703e+00 7.37051588e+00 2.24509144e+01 4.11871751e+00 -5.03953027e+01 6.07808635e+00 1.01322982e+02 -2.13544379e+01
1.00000000e+00 1.00000000e+00 5.92039251e+00 8.83088987e+00 5.89184396e+00 2.52812921e+00 4.57851141e+00 -3.97274184e+01 8.65517075e+00 1.49340845e+01 -2.88774356e+00
1.00000000e+00 1.00000000e+00 2.66369010e+00 1.19142470e+00 1.73552811e+00 2.17985162e+01 3.37848637e+00 -3.39839077e+01 2.81375540e+00 6.46313038e+00 -1.32554734e+01
1.00000000e+00 1.00000000e+00 9.72626165e+00 8.87231505e+00 5.12470577e+00 1.87990616e+00 2.84799645e+00 -1.18376333e+01 9.40989735e+00 3.71238806e+01 -5.13268298e+00
1.00000000e+00 1.00000000e+00 7.97619541e+00 5.76043421e+00 5.36226658e+00 3.17989922e+00 5.34735728e+00 -2.92375707e+01 7.20178888e+00 1.99995464e+01 -6.28911418e+00
1.00000000e+00 1.00000000e+00 9.45549047e+00 9.45160929e+00 2.49197086e+00 1.07132056e+00 3.41680380e+00 -5.64471708e+00 8.40945891e+00 1.22715457e+01 -4.58007460e+00
1.00000000e+00 1.00000000e+00 9.05344615e+00 8.18904912e+00 9.51128332e+00 3.45181113e+00 3.58715498e+00 -3.85914767e+01 6.00571623e+00 3.52098543e+01 -4.84470294e+00
1.00000000e+00 1.00000000e+00 6.38109981e+00 9.98140699e+00 8.64977834e+00 2.96215090e+00 6.91080457e+00 -9.20848332e+01 8.01565031e+00 1.28277031e+01 -2.67312448e+00
1.00000000e+00 1.00000000e+00 9.29686812e+00 4.15640634e+00 7.02120104e+00 5.22411805e+00 9.71683599e+00 -6.60696426e+01 1.14580358e+00 3.70378166e+00 -9.92311078e+00
1.00000000e+00 1.00000000e+00 1.79643252e+00 7.90469460e+00 5.16066005e+00 -1.48718389e+01 6.43273481e+00 5.32218149e+02 8.36542382e+00 3.05037590e+00 -6.79591439e-01
1.00000000e+00 1.00000000e+00 2.76384576e+00 4.61737822e+00 4.70588987e+00 9.72627938e+00 1.69281520e+00 -4.23884443e+01 1.36124973e+00 4.53021032e+00 -2.81234614e+00
1.00000000e+00 1.00000000e+00 1.40704560e+00 5.31888058e+00 6.85876120e+00 -7.45827772e+00 1.68025252e+00 5.41542915e+01 9.00922039e+00 1.94570173e+01 -1.14803023e+00
1.00000000e+00 1.00000000e+00 3.92797298e+00 6.64754917e+00 5.90888682e+00 4.54139154e+00 9.56280899e+00 -1.44901581e+02 9.92766473e+00 7.24943602e+00 -2.22448102e+00
1.00000000e+00 1.00000000e+00 4.49809561e+00 8.86309403e+00 1.56045795e+00 1.24351401e+00 3.67561711e+00 -9.82557248e+00 3.64660716e+00 1.57139044e+00 -1.09951131e+00
1.00000000e+00 1.00000000e+00 3.44214129e+00 9.85675122e+00 5.61252384e+00 3.44461602e+00 1.82860287e+00 -3.28520307e+01 2.89286701e+00 6.20143451e+00 -1.54359813e+00
1.00000000e+00 1.00000000e+00 8.45863758e+00 7.91446072e+00 8.25763256e+00 3.22933150e+00 6.39140128e+00 -6.00706173e+01 7.88827027e+00 2.17846374e+01 -4.63291964e+00
1.00000000e+00 1.00000000e+00 4.21077994e+00 4.75990104e+00 5.13315890e+00 5.30847166e+00 6.61283900e+00 -7.56047499e+01 3.27723707e+00 4.50089866e+00 -3.73643933e+00
1.00000000e+00 1.00000000e+00 3.52841059e+00 4.79221302e+00 1.46760920e+00 2.85916796e+00 6.83654338e+00 -2.71158592e+01 8.79006145e+00 2.77868144e+00 -1.19038352e+00
1.00000000e+00 1.00000000e+00 5.88426475e+00 7.63824071e+00 8.07650379e+00 3.79863024e+00 3.40661825e+00 -4.52075106e+01 1.92558333e+00 7.03381772e+00 -3.38594021e+00
1.00000000e+00 1.00000000e+00 2.26831802e+00 3.14899431e+00 2.81227404e+00 2.31536022e+01 1.13599616e+00 -4.29663521e+01 2.13359677e+00 7.60948356e+00 -3.87213868e+00
1.00000000e+00 1.00000000e+00 8.21977283e+00 1.99426702e+00 3.32758751e+00 6.39826372e+00 9.68513833e+00 -2.70553678e+01 9.81236400e+00 2.77909768e+01 -2.04655521e+01
1.00000000e+00 1.00000000e+00 1.67095579e+00 4.19159942e+00 2.48235718e+00 -9.64941856e+00 3.25803741e+00 7.87895989e+01 7.06455008e+00 4.29148795e+00 -1.26522715e+00
1.00000000e+00 1.00000000e+00 9.88198243e+00 3.58515092e+00 3.97193558e+00 3.82712056e+00 7.08423659e+00 -2.03606869e+01 8.62198502e+00 2.66491299e+01 -1.32886570e+01
1.00000000e+00 1.00000000e+00 7.95020292e+00 3.66677308e+00 7.81076355e+00 6.78543502e+00 7.35966883e+00 -6.80425492e+01 3.91896440e+00 1.80356048e+01 -9.63856926e+00
1.00000000e+00 1.00000000e+00 2.78844113e+00 3.10246976e+00 5.67447274e+00 1.63570370e+01 6.49006675e+00 -1.95377025e+02 7.08835375e+00 1.11405249e+01 -3.84135435e+00
1.00000000e+00 1.00000000e+00 1.04969905e+00 1.37883871e+00 2.84393147e+00 -6.95990222e+00 3.81616655e+00 2.84773777e+01 6.34817645e+00 7.20314456e+00 -3.17779636e+00
1.00000000e+00 1.00000000e+00 8.33915286e+00 1.16086541e+00 8.90047070e+00 2.35717502e+01 3.43986628e+00 -3.64326984e+01 6.42835108e+00 2.38968722e+02 -3.22614468e+01
1.00000000e+00 1.00000000e+00 7.36171609e+00 9.88950151e+00 8.91623669e+00 2.89228900e+00 6.37901454e+00 -7.65376589e+01 7.14279214e+00 1.48638279e+01 -3.16179126e+00
1.00000000e+00 1.00000000e+00 7.56106451e+00 4.84995820e+00 8.83520583e+00 5.79476916e+00 8.79486070e+00 -1.01472428e+02 6.17823256e+00 1.93520466e+01 -6.75657145e+00
1.00000000e+00 1.00000000e+00 7.94143312e+00 4.45893982e+00 3.14916590e+00 2.78728321e+00 9.52060356e+00 -2.57960274e+01 4.86156132e+00 5.72801431e+00 -7.48351536e+00
1.00000000e+00 1.00000000e+00 1.66640187e+00 7.11682554e+00 5.06115410e+00 -9.21043291e+00 1.95315224e+00 9.24466125e+01 3.48330425e+00 4.22696151e+00 -9.70328195e-01
1.00000000e+00 1.00000000e+00 4.22619156e+00 2.96428499e+00 9.86490691e+00 1.45566879e+01 2.39345751e+00 -6.12594418e+01 7.91723198e+00 9.30464605e+01 -6.28578277e+00
1.00000000e+00 1.00000000e+00 2.04282154e+00 9.54965066e+00 7.94811229e+00 9.43964683e+01 9.50262633e+00 -6.36967289e+03 3.03645187e+00 1.08657493e+00 -6.98056799e-01
1.00000000e+00 1.00000000e+00 8.76793083e+00 8.07710513e+00 1.24450679e+00 8.80399472e-01 7.62881706e+00 -6.48350014e+00 7.23118876e+00 2.56106820e+00 -1.76133361e+00
1.00000000e+00 1.00000000e+00 6.60968314e+00 1.80469902e+00 1.58684132e+00 4.90511377e+00 8.94694442e+00 -1.38374021e+01 3.09999540e+00 4.02740834e+00 -1.71367490e+01
1.00000000e+00 1.00000000e+00 3.97808222e+00 4.75822698e+00 5.17538239e+00 5.64274474e+00 2.82369371e+00 -3.56534133e+01 6.62797153e+00 2.03125332e+01 -3.84464480e+00
1.00000000e+00 1.00000000e+00 1.57202515e+00 8.91206477e+00 9.18298185e+00 -8.80613618e+00 6.28827284e+00 4.07672624e+02 7.72370440e+00 3.97913932e+00 -6.39987386e-01
1.00000000e+00 1.00000000e+00 3.79884090e+00 9.50258820e+00 5.84831618e+00 3.26613607e+00 7.31025635e+00 -1.15557876e+02 2.96842500e+00 1.89873130e+00 -1.45857101e+00
1.00000000e+00 1.00000000e+00 3.92664990e+00 5.20661360e+00 5.48031257e+00 5.46473233e+00 7.12100697e+00 -9.84722323e+01 1.53948971e+00 1.78705343e+00 -3.09489623e+00
1.00000000e+00 1.00000000e+00 7.56645561e+00 6.52070250e+00 1.94926330e+00 1.43805566e+00 4.67336522e+00 -7.56606723e+00 2.17876369e+00 2.10901180e+00 -4.56405857e+00
1.00000000e+00 1.00000000e+00 6.73801724e+00 2.50330551e+00 6.91102094e+00 9.55653237e+00 1.13855403e+00 -1.05692912e+01 6.45397271e+00 2.10893866e+02 -1.25231997e+01
1.00000000e+00 1.00000000e+00 8.98491468e+00 9.92051764e+00 8.39892845e+00 2.56706402e+00 6.24633451e+00 -5.67002459e+01 8.64501766e+00 2.10559164e+01 -3.89618990e+00
1.00000000e+00 1.00000000e+00 5.24993433e+00 3.08504531e+00 4.42378007e+00 6.20364104e+00 3.27791385e+00 -2.27998923e+01 1.40497139e+00 6.45335850e+00 -8.26925748e+00
1.00000000e+00 1.00000000e+00 2.07634821e+00 9.48458597e+00 7.98050666e+00 5.43681400e+01 5.05228822e+00 -1.92830773e+03 7.60736133e+00 5.26124103e+00 -8.29332243e-01
1.00000000e+00 1.00000000e+00 7.41920309e+00 6.84681984e+00 9.68028989e+00 4.47111656e+00 9.61822914e+00 -1.28258360e+02 4.07186781e+00 8.88147850e+00 -4.59123553e+00
1.00000000e+00 1.00000000e+00 7.84706544e+00 6.46963115e+00 2.83389813e+00 1.79803646e+00 4.59131786e+00 -1.10516398e+01 5.30675533e+00 7.94572789e+00 -5.49571249e+00
1.00000000e+00 1.00000000e+00 6.05149478e+00 5.61419660e+00 5.70996668e+00 3.83639235e+00 8.55821446e+00 -6.94349554e+01 9.35973595e+00 1.34622933e+01 -4.55465039e+00
1.00000000e+00 1.00000000e+00 7.93870462e+00 3.07602831e+00 3.58424162e+00 4.41899763e+00 2.69686545e+00 -8.63497726e+00 3.98774354e+00 2.73561219e+01 -1.35535121e+01
1.00000000e+00 1.00000000e+00 5.44416037e+00 2.58875229e+00 8.13568977e+00 1.17671111e+01 7.05214448e+00 -1.03162253e+02 5.18803241e+00 2.51736545e+01 -9.32166403e+00
1.00000000e+00 1.00000000e+00 5.70459546e+00 2.98437588e+00 6.19834029e+00 7.94433666e+00 9.79306259e+00 -9.49212827e+01 1.12314173e+00 2.71764532e+00 -8.44536943e+00
1.00000000e+00 1.00000000e+00 4.84786917e+00 2.67794436e+00 6.71124176e+00 1.04392222e+01 1.91703791e+00 -2.51881378e+01 1.73438848e+00 2.19835538e+01 -8.39311953e+00
1.00000000e+00 1.00000000e+00 1.22877214e+00 8.01626026e+00 8.18122744e+00 -3.84837387e+00 1.07487948e+00 2.86166040e+01 3.32732432e+00 7.76396147e+00 -6.59182200e-01
1.00000000e+00 1.00000000e+00 1.97102284e+00 4.15112733e+00 4.56373425e+00 -1.98719270e+02 4.90224513e+00 2.64516823e+03 1.25067017e+00 1.10566538e+00 -1.84621095e+00
1.00000000e+00 1.00000000e+00 1.28286267e+00 1.52058409e+00 9.23581062e+00 -2.52599353e+01 1.83362935e+00 6.10854722e+01 6.68237793e+00 5.67929233e+01 -3.73110675e+00
1.00000000e+00 1.00000000e+00 6.72769370e+00 9.72192367e+00 5.79725981e+00 2.13626181e+00 7.73545915e+00 -5.67199968e+01 4.83758521e+00 5.01775317e+00 -2.78530155e+00
1.00000000e+00 1.00000000e+00 3.82920383e+00 8.95407296e+00 2.42159341e+00 1.83365790e+00 9.23093797e+00 -5.14461165e+01 5.93330682e+00 1.33128197e+00 -7.04673090e-01
1.00000000e+00 1.00000000e+00 5.57713622e+00 9.34977055e+00 7.26309206e+00 2.92255162e+00 4.90618875e+00 -6.01481819e+01 2.57182467e+00 4.54212362e+00 -2.53755295e+00
1.00000000e+00 1.00000000e+00 9.16809827e+00 9.95417040e+00 8.13935215e+00 2.47712590e+00 3.32840478e+00 -2.83308582e+01 3.66338826e+00 1.65021616e+01 -4.07349092e+00
1.00000000e+00 1.00000000e+00 3.24363006e+00 2.56505724e+00 3.85085509e+00 1.08816870e+01 4.90962987e+00 -6.43011850e+01 6.97442027e+00 1.38350518e+01 -5.80581396e+00
1.00000000e+00 1.00000000e+00 4.69344631e+00 4.56617817e+00 8.71461331e+00 7.79619340e+00 7.51103036e+00 -1.43497980e+02 9.68772451e+00 2.31067774e+01 -4.40503905e+00
1.00000000e+00 1.00000000e+00 7.79996025e+00 7.82414628e+00 9.15528929e+00 3.66290497e+00 1.08148745e+00 -1.27148075e+01 1.45375096e+00 2.45372577e+01 -4.44431114e+00
1.00000000e+00 1.00000000e+00 3.05918349e+00 7.26418556e+00 3.49214039e+00 3.96975935e+00 6.30508591e+00 -8.49863392e+01 9.01345889e+00 4.20475563e+00 -1.26896006e+00
1.00000000e+00 1.00000000e+00 1.69281919e+00 2.38506316e+00 9.85169325e+00 -5.24574589e+01 6.51962516e+00 6.68693066e+02 6.19193081e+00 1.32817418e+01 -3.00167654e+00
1.00000000e+00 1.00000000e+00 3.60776308e+00 8.34249812e+00 2.26640375e+00 2.02617387e+00 6.73919422e+00 -3.92422524e+01 6.07527610e+00 1.76712477e+00 -8.33373604e-01
1.00000000e+00 1.00000000e+00 2.45099159e+00 3.01996515e+00 2.81814102e+00 1.55416909e+01 3.17819872e+00 -7.37749500e+01 5.50250682e+00 7.91976229e+00 -3.64068789e+00
1.00000000e+00 1.00000000e+00 9.36727887e+00 3.01435853e+00 2.65802355e+00 3.50774791e+00 7.42647451e+00 -1.34273182e+01 1.62454677e+00 3.61373988e+00 -1.56767195e+01
1.00000000e+00 1.00000000e+00 8.27308342e+00 5.83276981e+00 9.04590739e+00 4.76897947e+00 1.82252338e+00 -1.99001835e+01 1.80889167e+00 2.54691323e+01 -6.32284999e+00
1.00000000e+00 1.00000000e+00 6.70063381e+00 6.33645941e+00 6.88863297e+00 3.77427896e+00 2.79343303e+00 -2.59741143e+01 6.40820805e+00 3.34218594e+01 -4.79217045e+00
1.00000000e+00 1.00000000e+00 8.84314531e+00 6.22077587e+00 2.36893855e+00 1.60741595e+00 8.89723042e+00 -1.49449038e+01 4.06862714e+00 3.07991728e+00 -5.00761207e+00
1.00000000e+00 1.00000000e+00 8.23304869e+00 1.82338154e+00 4.96291077e+00 9.36355502e+00 7.64850836e+00 -3.63371871e+01 9.25541260e+00 5.42336247e+01 -2.16847491e+01
1.00000000e+00 1.00000000e+00 2.67913053e+00 8.89714776e+00 6.53768223e+00 7.12772021e+00 1.12370999e+00 -4.51538334e+01 4.65931484e+00 1.63254323e+01 -1.35230228e+00
1.00000000e+00 1.00000000e+00 9.03303099e+00 3.39040038e+00 1.75117676e+00 2.46326173e+00 3.23538634e+00 -3.75113806e+00 2.28953313e+00 6.60333419e+00 -1.69984562e+01
1.00000000e+00 1.00000000e+00 5.85408018e+00 2.16563429e+00 8.94174732e+00 1.46472460e+01 2.92965835e+00 -4.47406901e+01 7.43246950e+00 1.22642811e+02 -1.20819879e+01
1.00000000e+00 1.00000000e+00 8.26696140e+00 8.99873272e+00 8.23243182e+00 2.85337534e+00 3.43725695e+00 -3.29007863e+01 3.64018079e+00 1.60189354e+01 -4.05539192e+00
1.00000000e+00 1.00000000e+00 9.06482170e+00 9.60086348e+00 5.54686096e+00 1.88353400e+00 3.22803793e+00 -1.61412782e+01 5.72923277e+00 1.85902010e+01 -4.31482157e+00
1.00000000e+00 1.00000000e+00 3.86203127e+00 8.75914856e+00 9.70413954e+00 5.30609997e+00 1.56273666e+00 -4.46089802e+01 7.28049507e+00 3.98672275e+01 -1.92587263e+00
1.00000000e+00 1.00000000e+00 1.99046732e+00 8.28564467e+00 4.75984881e+00 -3.15505988e+02 5.13046465e+00 8.83794580e+03 9.10237700e+00 4.05742051e+00 -7.61897011e-01
1.00000000e+00 1.00000000e+00 3.05141646e+00 6.89717783e+00 9.85699287e+00 9.55759531e+00 7.59460127e+00 -3.40570043e+02 8.12972075e+00 9.33630757e+00 -1.79317133e+00
1.00000000e+00 1.00000000e+00 4.84397010e+00 5.95771634e+00 7.01127999e+00 4.86655325e+00 6.46058552e+00 -8.98625835e+01 7.08724961e+00 1.25070472e+01 -3.46648236e+00
1.00000000e+00 1.00000000e+00 8.36213289e+00 1.78288084e+00 6.71204146e+00 1.21080203e+01 7.05584502e+00 -5.01215697e+01 7.11669864e+00 6.35051457e+01 -2.16212138e+01
1.00000000e+00 1.00000000e+00 8.74657525e+00 4.67607892e+00 2.49359406e+00 2.21445444e+00 1.73034261e+00 -3.13192289e+00 9.51332180e+00 5.12875603e+01 -1.11114197e+01
1.00000000e+00 1.00000000e+00 1.06256917e+00 4.35419665e+00 8.93734982e+00 -5.43413194e+00 9.56341639e+00 2.03268013e+02 3.66241688e+00 1.67048522e+00 -8.61227810e-01
1.00000000e+00 1.00000000e+00 5.59672572e+00 3.33778405e+00 4.84740719e+00 5.91827066e+00 8.54642650e+00 -6.15422467e+01 1.01000885e+00 1.92112624e+00 -7.43449370e+00
1.00000000e+00 1.00000000e+00 4.75669903e+00 7.51078102e+00 2.46010065e+00 1.81956444e+00 8.24581287e+00 -3.25651944e+01 3.44759103e+00 1.30282389e+00 -1.51767210e+00
1.00000000e+00 1.00000000e+00 2.99897029e+00 5.46288162e+00 1.11346768e+00 2.87240008e+00 8.40685425e+00 -3.92048896e+01 2.96102242e+00 4.30592205e-01 -3.49787963e-01
1.00000000e+00 1.00000000e+00 2.07878831e+00 1.72941594e+00 6.03780115e+00 2.29997818e+02 9.39439457e+00 -2.57944125e+03 6.95651127e+00 1.07483625e+01 -5.10643527e+00
1.00000000e+00 1.00000000e+00 4.03853654e+00 2.98164882e+00 5.74659660e+00 9.62970775e+00 5.89828570e+00 -8.26526528e+01 6.70340440e+00 1.76920374e+01 -6.07439179e+00
1.00000000e+00 1.00000000e+00 9.48618734e+00 7.14932887e+00 7.47418260e+00 3.18119747e+00 2.80253816e+00 -2.04237794e+01 6.34115244e+00 4.48783396e+01 -5.99637541e+00
1.00000000e+00 1.00000000e+00 3.90882639e+00 1.68517774e+00 9.01232248e+00 2.55483531e+01 6.55105247e+00 -1.67791923e+02 1.14619099e+00 7.31498264e+00 -1.02359411e+01
1.00000000e+00 1.00000000e+00 5.66911560e+00 8.66086223e+00 1.71465926e+00 1.14698498e+00 7.68593344e+00 -1.58790352e+01 7.55900249e+00 2.20764825e+00 -1.08475491e+00
