G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	m1	Fc	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	5.654002048424889182e+00	6.113721175618718640e+00	9.114090640204688398e+00	5.072371216066074773e+00	4.685821793550202230e+00	-7.923367589901850749e+01	9.008163517962307409e+00	3.339142784239024309e+01	-4.041418633590400766e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.946524893129399914e+00	9.202267065628840115e+00	1.231138396004644919e+00	4.385234006917616556e-01	1.528997405340568161e+00	9.612585830853959123e-01	3.665400599103186163e+00	2.855032686651837182e+00	-1.749533388556185676e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.677619833176506425e+00	1.325548455710814810e+00	6.967085693506501087e+00	2.922414111489102950e+01	8.078307327564626661e+00	-1.730546854554038134e+02	2.993426960214790711e+00	1.460167577765811764e+01	-1.253311395170016063e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.455911113425622183e+00	7.300006306092438280e+00	9.686411844017802864e+00	3.822638837692725389e+00	3.479053546426769117e+00	-5.807479397551844613e+01	4.682841682584516718e+00	2.213910390127698236e+01	-3.921901191034533163e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.341968497265206839e+00	3.680655227744447977e+00	6.039420133592899198e+00	3.628587628863140679e+01	4.869629283920298590e+00	-4.327783423819602149e+02	3.073295399477777856e+00	4.634529385026764814e+00	-2.554608199629390786e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.550452203761682135e+00	9.329507960709305436e+00	9.436842423766542254e+00	5.052129536069701388e+00	7.149301927656358302e+00	-2.170485527661203378e+02	7.092106062176097403e+00	7.381078557430812204e+00	-1.504803935296877615e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.263441967398248877e+00	9.729854619157896067e+00	1.459253036537212722e+00	1.613509949502211605e+00	3.950415971468228093e+00	-1.407129068262827865e+01	8.476333220864169959e+00	2.946368233344346166e+00	-6.969974636125996215e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.130554962037783717e+00	9.553804923821877182e+00	4.770132253204566020e+00	2.018087755841400099e+00	1.490386241697370995e+00	-1.597550669483496399e+01	7.100542520834498994e+00	2.411088964528110168e+01	-2.529624805162011381e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.020386005323471679e+00	5.308885429422792512e+00	3.490396512298240772e+00	2.873380243265889700e+00	4.421185862468447247e+00	-1.312646174573796110e+01	8.420726698953439282e+00	1.977079975809120427e+01	-7.385232186806918619e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.811342744064965871e+00	8.703692300775923485e+00	7.594596040043624541e+00	7.074665484629581336e+00	9.461388288472170061e+00	-3.979703537871710068e+02	4.525003377440558694e+00	2.613472717387951949e+00	-1.077792743251089647e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.641157732261509850e+00	8.544723860787096115e+00	9.867304859410387152e+00	4.475263165218763106e+00	6.805120102429710549e+00	-1.257349581174093345e+02	2.363258602725580637e+00	4.499113039559283322e+00	-2.692276130542351265e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.321606082489852341e+00	3.857753015001637031e+00	3.332956697127173573e+00	4.429671570089658061e+00	6.991038099670676687e+00	-2.634266481903181045e+01	7.724906204675809462e+00	1.197703991764435649e+01	-7.479536392929671429e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.463105799099039261e+00	8.501230666811782299e+00	6.873059580842231675e+00	-5.245756734440670144e+00	6.680281056491842229e+00	2.187683285024747022e+02	4.322471133900854134e+00	1.380993705144641925e+00	-5.424944483926883443e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.455544078312374090e+00	1.341305374528941829e+00	2.854328265258195163e+00	9.415163510195215579e+00	2.808459885275706114e+00	-6.970028746220154225e+00	7.048112945551683772e+00	6.793969247827365621e+01	-2.864715026857401980e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.547248828059612169e+00	6.330649451000815553e+00	6.071895241200947702e+00	1.236548399576023449e+01	4.711058955542898552e+00	-2.130157430899541851e+02	3.407709162792940116e+00	3.276533834133883438e+00	-1.555567123320691802e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.647514940377535098e+00	3.084628226841840792e+00	5.233648815696562373e+00	-1.660645890179741002e+01	7.687449838375965960e+00	2.926473289703640717e+02	1.805614914824148709e+00	9.609777972110662425e-01	-1.904108103234118277e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.582764220748217099e+00	2.066698465573269861e+00	9.729594224161253635e+00	1.367473120538097398e+01	1.938983290948434801e+00	-1.987944885850267696e+01	9.895406934613918182e+00	4.634723099439322596e+02	-2.029882959336905301e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.733229984414460745e+00	1.741561643108849200e+00	6.423739112661296602e+00	1.218244918437732416e+01	3.561471538395816427e+00	-1.391895324905923914e+01	2.418278867141663735e+00	5.080694436597169528e+01	-2.691859872906944773e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.213378979193810991e+00	7.285127539469535840e+00	4.165733255340832386e+00	2.064968077986346628e+00	3.482591893661433069e+00	-1.669077681589132567e+01	9.969429360097343817e+00	2.657266840500982497e+01	-5.356739556467482011e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.769927315689811653e+00	4.041335253397389415e+00	1.965866122758849643e+00	3.071666750230251264e+00	4.863414285478743437e+00	-1.978296628417339065e+01	9.749964467629617104e+00	7.643557610393590274e+00	-3.144914934889890379e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.831501961047868887e+00	7.535780689871259597e+00	2.390797646706599888e+00	-1.550866270202978292e+01	9.831745963187509929e+00	6.507560226985186773e+02	8.189530316709955571e+00	1.049336522722219334e+00	-3.348170389094596855e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.088743101979433803e+00	1.661365241692262851e+00	2.961915090235837322e+00	7.136039000739920368e+00	1.610526256290968128e+00	-1.970072943977789315e+00	6.963161335353629688e+00	1.179517618346492327e+02	-2.600288769951901813e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.957491470980846415e+00	3.805923631662988527e+00	3.241085438188686219e+00	3.993342316635766664e+00	5.681458176457441667e+00	-2.508595053856269885e+01	6.198111004531535961e+00	9.328186418325167040e+00	-5.674876983959784127e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.049400860407871949e+00	5.877822065013067032e+00	8.576489395235077140e+00	7.448038444217040421e+01	2.477418740932219254e+00	-8.502681716851575402e+02	8.740802099403229164e+00	2.070606710743386714e+01	-1.536035803295783708e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.499382863793615073e+00	8.112588661520383937e+00	6.206945751025084945e+00	2.798988533640714760e+00	9.678214280982121664e+00	-9.833097330072570230e+01	3.565495833677759574e+00	3.029050546402840993e+00	-2.655801007469946295e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.353581865829722730e+00	3.892526297345264119e+00	5.619192316588497604e+00	-7.338041567265852549e+00	1.973976061146248018e+00	4.798728698123016301e+01	5.224897159143168324e+00	9.997537995088068286e+00	-1.488312175439767016e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.080907609351307030e+00	6.596607922837239180e+00	2.033461730547236890e+00	1.702749401367507742e+00	4.640576051133502133e+00	-2.612258000748223008e+00	6.496981306297015202e+00	7.789482794393895126e+00	-6.061636727571933392e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.284189537269574632e+00	8.979937861990197945e+00	8.804386518013034291e+00	5.387295334233452415e+00	7.651027127681607531e+00	-2.444669522670264143e+02	4.707835829887239143e+00	3.749456200608478618e+00	-1.426945539490665382e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.883692394868107023e+00	6.604398624596503176e+00	7.562554348429811668e+00	3.388224580289302512e+00	7.375428688264175747e+00	-7.347860638915585696e+01	4.876848855231102675e+00	1.039979296129498998e+01	-4.494067935668013547e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.780360754119223898e+00	3.044508112277982459e+00	1.656023405356904288e+00	4.338870741796971409e+00	4.818501597123638902e+00	-2.010060250210283783e+01	4.026226439543841629e+00	3.713034833171541038e+00	-4.365774885254162463e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.705247703654721114e+00	1.145650153600505261e+00	7.352999633832376425e+00	2.237998676853020896e+01	4.048303837291689078e+00	-4.978572113082764616e+01	6.001918568654699193e+00	1.012331483809946064e+02	-2.131957818503613922e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.907279129505013771e+00	8.759044185551136508e+00	5.966446383544361964e+00	2.045900925918288316e+00	4.656843202437723761e+00	-3.672595891522981049e+01	8.726866054552468555e+00	1.520241755956979546e+01	-2.967809180344537445e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.631770507657464897e+00	1.126298920179397145e+00	1.785962383185649260e+00	2.204549149189858781e+01	3.447340082925740123e+00	-3.072085055037447887e+01	2.906100966296325971e+00	6.361126571245606875e+00	-1.328109584703669022e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.796631220915518412e+00	8.905433811700474322e+00	5.136428215097306627e+00	2.060009000898690879e+00	2.779885507042140880e+00	-1.320636011080181582e+01	9.432238092217147596e+00	3.731733608243967382e+01	-5.109345478037247368e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.851449418273240610e+00	5.682224046098469650e+00	5.375550611101877152e+00	3.040405938069021818e+00	5.365367866659594753e+00	-2.823295510436827982e+01	7.145246914560826390e+00	2.019597341779618560e+01	-6.246290664587995423e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.522433798562994767e+00	9.435036908010433265e+00	2.475189310462794001e+00	9.583579721552460962e-01	3.384571242625680654e+00	-9.813810594554688294e+00	8.391586967997751501e+00	1.247887671686388167e+01	-4.626737138460891074e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.023987585832891511e+00	8.223445516906938479e+00	9.461055504952613049e+00	3.634203659223015137e+00	3.594672209072347968e+00	-3.545393302852654926e+01	6.003123632855078995e+00	3.529426479592149235e+01	-4.872009860646167922e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.376872309031539565e+00	1.000458638247009624e+01	8.718089505827538943e+00	3.423707830301982558e+00	6.967824209878638264e+00	-9.458005140950342593e+01	8.030382316417476574e+00	1.312748649169782844e+01	-2.582643410351999957e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.268325586715768338e+00	4.134957093450186250e+00	7.093656592820829054e+00	5.114466339349389656e+00	9.832146530984056554e+00	-6.356822351654041370e+01	1.147000903720791554e+00	3.786130279417836419e+00	-9.851130870302645448e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.879938391486211335e+00	7.915315984554509576e+00	5.111842624043422489e+00	-1.461798657740052576e+01	6.473404292700432272e+00	5.285570566336139109e+02	8.380738738855175285e+00	3.423325093010953779e+00	-6.666775734810449494e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.697221400276524683e+00	4.623338881568369807e+00	4.697398389068133895e+00	9.945433052888622782e+00	1.708781124484663350e+00	-3.910288451375989638e+01	1.356306801403976303e+00	4.177635297228618150e+00	-2.950905673369665472e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.407680808592376875e+00	5.306405706395481481e+00	6.850841869766878034e+00	-7.117330535321052309e+00	1.661856724369233484e+00	5.517949263519638947e+01	9.023660635325530421e+00	1.953282168948915398e+01	-9.924662803335635441e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.956519589518187274e+00	6.635820106233613735e+00	5.907083674789861405e+00	4.556633493245128008e+00	9.572668634356581663e+00	-1.473905841338221592e+02	9.902580259167724108e+00	7.311101308549048383e+00	-2.225715774595998120e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.410903162526991217e+00	8.987454339794847868e+00	1.564008089150444647e+00	8.897641683793324763e-01	3.749226667575985328e+00	-7.623267173800032381e+00	3.628186305710726867e+00	1.367557197569841732e+00	-1.118874750661921658e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.392353558714822803e+00	9.901774446058862367e+00	5.664806230431119971e+00	3.265284191971915106e+00	1.826182617146567377e+00	-3.473261894944675987e+01	2.861491219055335211e+00	6.327580828962256376e+00	-1.575958179368196044e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.450617699925160764e+00	8.052463194067437158e+00	8.216373824016304894e+00	3.362271286676330018e+00	6.343432675450799252e+00	-5.768292105327648756e+01	7.992702398011845233e+00	2.146032138618338792e+01	-4.609603808709131556e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.162790888705966807e+00	4.732254206913095729e+00	5.086426568351884114e+00	6.013572499477921163e+00	6.525159106779704565e+00	-7.647792786326371584e+01	3.356974983176133076e+00	4.358515652459965750e+00	-3.712490648159597395e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.484268243326817505e+00	4.787486195882637574e+00	1.535891032973903281e+00	2.671491672965321307e+00	6.864316587197961006e+00	-3.259822881532136307e+01	8.820308035239037281e+00	2.343580622189669782e+00	-1.131492392670778502e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.865329101668926626e+00	7.564132478938804915e+00	8.050958159508407874e+00	4.110682710633208892e+00	3.420004884633767617e+00	-4.833698269068457165e+01	1.997772220636403251e+00	7.373052278790266811e+00	-3.443309498632455057e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.303475368744569707e+00	3.103956847928040386e+00	2.742533629011871810e+00	2.302639988494877343e+01	1.101030725648967312e+00	-4.433743165136977638e+01	2.177088543160599965e+00	7.559086887313007708e+00	-3.891497649138807802e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.201223884986241330e+00	2.100073410622686154e+00	3.300800325105394784e+00	6.441097450172223127e+00	9.740680326588238458e+00	-2.269702233687323201e+01	9.822237745622095062e+00	2.826259841139987827e+01	-2.033976036790938480e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.729323547765268865e+00	4.162557839406124671e+00	2.464132818078156539e+00	-9.061830739886183039e+00	3.235205044854279510e+00	8.166017831963461049e+01	6.982542393410502868e+00	4.466249742571258174e+00	-1.251313823919863566e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.827980695931277211e+00	3.691923527939910521e+00	4.057795203323836475e+00	4.123471342106554083e+00	7.076947799815357598e+00	-1.518790090603680021e+01	8.607705087850032299e+00	2.674665833163290429e+01	-1.329934483603363660e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.882445019074777903e+00	3.597602900945547244e+00	7.861829230751597564e+00	6.304127181552303227e+00	7.358766737902445065e+00	-6.277491920417948990e+01	3.900715060566082748e+00	1.790801253138675264e+01	-9.696902213720438368e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.892700895378121029e+00	3.043863636893670677e+00	5.737834829742485709e+00	1.613506255570049674e+01	6.471068360486571969e+00	-1.970804656084524140e+02	7.026635735618596001e+00	1.091278715216013673e+01	-3.810011863137797494e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.014088323172246175e+00	1.359855485718885815e+00	2.889207557209072519e+00	-6.472808419832190019e+00	3.828934811516981451e+00	2.787695565609397974e+01	6.267225965146503874e+00	7.316969154410525533e+00	-3.113925073648065922e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.268202251722383878e+00	1.157318902568734709e+00	8.952718978218397794e+00	2.362676273043508601e+01	3.502202117981398910e+00	-3.774282438490961056e+01	6.455189246116049162e+00	2.389531569989436264e+02	-3.220726634320300974e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.267430748074432678e+00	9.940854293754874504e+00	8.878243192695753905e+00	2.446831754646647816e+00	6.317167705636316022e+00	-7.867674578730517965e+01	7.160467721382878459e+00	1.457233614772321317e+01	-3.177823900155583914e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.619252430773930662e+00	4.875035260367083900e+00	8.824239711040419820e+00	5.477224278006005420e+00	8.821306129146215369e+00	-1.073384815733718511e+02	6.114645054673237823e+00	1.902190285480425658e+01	-6.734191973425676103e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.922960665104181288e+00	4.435779553837634559e+00	3.094506225923432829e+00	3.060059448747326716e+00	9.529923155120899381e+00	-2.584300603291877252e+01	4.820933706333925706e+00	5.519352752515175986e+00	-7.379956531653225404e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.652670315226070219e+00	7.109408974048735175e+00	5.049531684430903056e+00	-8.824855093680030294e+00	1.961476053368631067e+00	8.835146272489677699e+01	3.546555422258017121e+00	4.623294439352736873e+00	-9.039873404914288146e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.217575071467610570e+00	2.946535022843142393e+00	9.902680803732822667e+00	1.456361120749718552e+01	2.440653729732394250e+00	-6.136829581232323250e+01	7.869424308161340420e+00	9.352817972511614641e+01	-6.334361429644657981e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.097645138708442936e+00	9.498767048162923388e+00	7.955543510011661823e+00	9.535625935214294202e+01	9.505294984704274697e+00	-6.362933134053405411e+03	3.045755197316357243e+00	1.131190751806777417e+00	-8.557810912073582355e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.758214120674084668e+00	8.027706368865922926e+00	1.316922190771089296e+00	1.199960597441160903e+00	7.654813672871145336e+00	-8.106011248645428324e+00	7.220851634891124249e+00	2.593485551570765768e+00	-1.742948637292405234e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.736550573165912326e+00	1.861881801773317191e+00	1.523816317387981512e+00	4.810705153237360143e+00	8.985696859968477668e+00	-1.321695244792026713e+01	3.127576754469130194e+00	3.954208319528073279e+00	-1.708727793086468338e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.985321755561129553e+00	4.656523317757072178e+00	5.203003808569888200e+00	5.326458632820961547e+00	2.796390528165681122e+00	-3.276529856559233878e+01	6.581339792165266545e+00	2.010914276529375755e+01	-3.912121948581859687e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.629492222289507852e+00	9.002040953317948180e+00	9.114054919179382708e+00	-9.184142892568438299e+00	6.304468763957989275e+00	4.085654876756246949e+02	7.728611200090919731e+00	4.278446598419758828e+00	-6.405318944045276242e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.842422969139255517e+00	9.483506897028348703e+00	5.853516276455716927e+00	3.396194077988029747e+00	7.296680275290050588e+00	-1.146261720384654552e+02	2.977615230888814413e+00	2.306514597939821609e+00	-1.474907092397682362e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.924677258412734293e+00	5.163637743071519459e+00	5.521191201790559333e+00	5.275211375516029477e+00	7.113824407136702277e+00	-9.962665977696008213e+01	1.552027538598264256e+00	1.592601054077330991e+00	-3.088435721892790919e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.534686926614090119e+00	6.561856461490470416e+00	1.937419215726378985e+00	2.087041771597611728e+00	4.655930827493881097e+00	-8.304711016103677679e+00	2.183070801848202347e+00	2.090982053649649064e+00	-4.597802350618404255e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.755984153515901980e+00	2.585930421748505736e+00	6.941452230594251205e+00	1.012508773763052616e+01	1.164055380850407495e+00	-1.362739021359079672e+01	6.472743400162022986e+00	2.107959527447235644e+02	-1.244325290943187134e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.012522799435588539e+00	9.982693273399503298e+00	8.345935374801998208e+00	2.812532536948872952e+00	6.250754244617798605e+00	-5.400518230711168854e+01	8.764402248142628693e+00	2.096445150087455289e+01	-3.887023269779652068e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.218944203899479106e+00	3.112964121122742345e+00	4.331916906781611232e+00	5.746490929623344179e+00	3.299271999813795819e+00	-2.834738765987501097e+01	1.544483945544236736e+00	6.711471049361998453e+00	-8.323712326981722143e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.085350983378944534e+00	9.545049878684743305e+00	8.011263894700391575e+00	5.410749035682609787e+01	5.051339939381037425e+00	-1.925214342770297208e+03	7.572543559823076365e+00	4.975693022733104875e+00	-7.724957225965645158e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.486110323048562165e+00	6.751328406399102811e+00	9.776588057860049474e+00	4.957999497075502582e+00	9.531392047245228483e+00	-1.327298199960692386e+02	3.945594322592694603e+00	8.983005477804898220e+00	-4.669551593296896286e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.959097407361318766e+00	6.440600904244366376e+00	2.778899999272018473e+00	1.579710242078420812e+00	4.593015950129887059e+00	-7.985268872501787740e+00	5.339191648795793554e+00	8.104228679212518216e+00	-5.416138427341494754e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.097735887446952496e+00	5.563506790445613248e+00	5.777451983706303196e+00	4.271497424372720175e+00	8.561654008053114495e+00	-7.056203578390532982e+01	9.369881024459081331e+00	1.343135414290654950e+01	-4.493254539538808601e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.039522929780289928e+00	3.144156869949094268e+00	3.586639309319451741e+00	4.603023024464505397e+00	2.709998078855777148e+00	-1.255907635369316466e+01	4.045537937299918951e+00	2.755049782454669582e+01	-1.346741591432162188e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.410096693049571748e+00	2.567418810553786290e+00	8.061937538589837970e+00	1.178716446174374433e+01	7.020003689708931738e+00	-1.013169059187459169e+02	5.203549996540799860e+00	2.520579087547813657e+01	-9.331467347925233469e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.742583496156670186e+00	3.031407163444654884e+00	6.135862510159507899e+00	7.671816608298763995e+00	9.728347326086254299e+00	-9.196270774980307294e+01	1.126333856055135918e+00	2.982553254838937740e+00	-8.476103550447298574e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.920313981560925143e+00	2.707754916288915403e+00	6.712113340180561494e+00	1.040267960176441164e+01	1.950850212648167048e+00	-2.658363071458547466e+01	1.795879434152204857e+00	2.165224630626444480e+01	-8.387914405722229461e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.180259810529540543e+00	7.968288782128600367e+00	8.158894441870424785e+00	-3.774838785245372641e+00	1.060068129894011335e+00	3.091209801508227173e+01	3.396434137655674146e+00	7.688050646915081998e+00	-6.644130349850710937e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.944741202760184473e+00	4.118473930612326583e+00	4.491239770465877967e+00	-1.983189079953102691e+02	4.911515213202528152e+00	2.637889127867666957e+03	1.175144965952867659e+00	1.090035272616812101e+00	-1.886647777903117884e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.376923445487266529e+00	1.592561183215404963e+00	9.142271674025053585e+00	-2.560337503023995254e+01	1.818392859190378186e+00	5.687873267195595162e+01	6.637897816412934304e+00	5.621131822450463744e+01	-3.765403557411473479e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.674918337065146368e+00	9.678782362466835210e+00	5.750506919232573289e+00	2.034355840052419762e+00	7.735131000612969210e+00	-5.260304767905164169e+01	4.831833616518193431e+00	4.781395907735233486e+00	-2.807998244056925774e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.756617728810170753e+00	8.961019539632069097e+00	2.432294868083444417e+00	1.851037854388554615e+00	9.206616467364746370e+00	-5.215861159352918719e+01	5.938668666092231874e+00	1.154202354658720786e+00	-7.771544867921794664e-01
