G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	m1	Fg	d1	m2	W	d2	p
1.000000000000000000e+00	1.000000000000000000e+00	1.180511235347150745e+00	2.993307992007356422e+00	1.303114482764994309e+00	5.937561992056496152e+00	1.315113201437969392e+00	2.493388299467628855e+00	-2.101675474483032957e+01	8.232814663633547525e+00	3.257999251685009146e+00	8.547989246504096528e+00	-4.677186413727609238e-01	8.003736541936044091e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.721573079340139145e+00	9.889938253500840659e+00	1.561118716335033296e+00	3.585537665034652210e+00	4.526112929578110844e+00	7.360327145833402085e+00	-2.138020806852203464e+02	8.361652755410375448e+00	8.246281114748905239e+00	5.036378904138997470e+00	-1.734667399041491809e-01	6.824003287945588454e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.490792964453152791e+00	9.483204281048660533e+00	9.156053683687670031e+00	3.768598698167433536e+00	7.276493327544531375e+00	5.809158412567721363e+00	-1.584588460169379118e+02	9.798770531771715753e+00	3.524932409560472379e+00	6.728500358031809014e+00	-5.364435941950050912e-01	3.275200662615449119e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.910362434640460627e+00	1.351064026583833400e+00	2.258851264423829885e+00	4.177713203084373106e+00	2.735518343210939118e+00	6.712870424387717527e+00	-2.469034657304521829e+01	5.514535073750083782e+00	2.716105591598122704e+00	2.994942400655250303e+00	-2.761080150563608449e-01	2.023738765289364139e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.636980249315863833e+00	7.347503039691585691e+00	5.795834500703461956e+00	6.580249873075485034e+00	6.768279521895500750e+00	2.767560442069706195e+00	-5.426115178861903843e+01	5.100077928493708335e+00	5.543271113105157077e+00	7.100479403577921289e+00	-2.027312354594037469e-01	2.076151852322245759e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.649028825189483349e+00	9.316804543439884512e+00	4.707470043647191460e+00	4.002803567019016739e+00	3.339742625826005007e+00	2.911814997040589326e+00	-7.809205955798522325e+01	7.778977048332629707e+00	8.782702133842937187e+00	7.948085115317273797e+00	-2.316337418565176109e-01	6.379155601189532945e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.741607401032248426e+00	2.618739225695607686e+00	4.120620063758051899e+00	7.589645614420069464e+00	8.978471004618393536e+00	1.376019998350617390e+00	-1.811003615698278502e+00	2.188225369007205767e+00	3.175358737435711287e+00	5.264936716341535039e+00	-2.419845144236056345e-01	1.841451926852771592e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.720709907575792563e+00	6.100487368203969751e+00	9.096605125747968756e+00	4.637789337834485437e+00	9.050997204449151567e+00	3.892202699859971471e+00	-6.260251550575572566e+01	5.934629745648988042e+00	1.716771302145805755e+00	6.571488996327246035e+00	-9.632414892218360558e-01	6.198532745740390482e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.877032546332435992e+00	9.239181478533213365e+00	1.200601402443759014e+00	1.618226046737610391e+00	3.678428259203796902e+00	6.036932149859516095e+00	-1.638391366626746333e+02	5.926123778905409978e+00	4.206505029528538664e+00	5.107289766701698319e+00	-8.609156533009375556e-01	2.298777252902144426e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.620253869435841043e+00	1.310068732615741860e+00	6.976581312459445350e+00	8.053256940516828166e+00	3.066984999726559025e+00	8.732484280195668802e+00	-3.101684377471085696e+01	1.807801614448635963e+00	7.727497138489173523e+00	9.051043820438271936e+00	-1.581528580687599772e-01	1.806729136991269158e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.493862529436888131e+00	7.282939569023331394e+00	9.679011180491688293e+00	3.571408818694318033e+00	4.700685545287034195e+00	7.002957221279919153e+00	-1.482093581623420846e+02	4.768052192657559196e+00	5.959475464874761208e+00	5.477646951895845717e+00	-2.719460743064487929e-01	2.063428496003974999e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.257359465962405665e+00	3.678448580563762338e+00	6.043835707147670711e+00	4.902012243339338049e+00	3.157487985655059504e+00	4.916771142844758025e+00	-5.116492988345926562e+01	8.667454592026047067e+00	8.349380912996879900e+00	8.576381965620242909e+00	-2.158237912511579426e-01	2.662812679999722718e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.624001564569603762e+00	9.314206236108333314e+00	9.441606774471495100e+00	7.165224744648674537e+00	7.046815875259312634e+00	9.580778802380313763e+00	-2.606289928773844622e+02	8.701098493775962339e+00	9.646041366695801145e+00	8.211218278273774374e+00	-1.207107095982452444e-01	7.818192444033168158e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.298140746715873206e+00	9.728775830610825182e+00	1.473302700123801268e+00	4.002197021909851493e+00	8.439844594316038950e+00	7.477394922152705625e+00	-2.098934390601779398e+02	1.890582512770520474e+00	8.134988853296126976e+00	4.698829686150072682e+00	-1.571999959592247642e-01	1.499420128913679378e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.111742039822794403e+00	9.488624665799131108e+00	4.775004788517383858e+00	1.505636869978973058e+00	7.058008185085990149e+00	9.368984208151754700e+00	-2.599088808356307823e+02	1.815204260283157733e+00	6.432517577220951743e+00	3.077239743655302284e+00	-3.829729297325604742e-01	1.110743748131612563e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.061448728916912998e+00	5.260868402283175982e+00	3.339633783197498484e+00	4.365772283325933145e+00	8.417069055987452586e+00	5.751048975878013003e+00	-8.244002453332099378e+01	3.361594102532361017e+00	5.437188443698037332e+00	4.654149414658625084e+00	-2.083167194123865529e-01	9.664501189707971207e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.802807886777941349e+00	8.753438995063067551e+00	7.577467569005429837e+00	9.498514979365848987e+00	4.572294954011900003e+00	3.328334122888733759e+00	-8.269456017410533377e+01	8.859022979118599039e+00	1.355638589161895391e+00	8.444204924817322322e+00	-7.044216787343837716e-01	1.058728984305533203e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.625764311756420888e+00	8.600055884225406899e+00	9.836703727565740962e+00	6.776277694104872573e+00	2.409517451322531922e+00	1.479386540992227550e+00	-3.571611423581287426e+01	2.162223158827987213e+00	9.855544759967125756e+00	3.056922134612432895e+00	-4.685529932090684579e-02	1.832508235560746641e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.341219951970768598e+00	3.866262306502062707e+00	3.317676863391544551e+00	7.045719083382454784e+00	7.643957880572208374e+00	7.535694627277722546e+00	-7.972879233766181528e+01	7.482928578611180548e+00	4.449457035732986121e+00	5.724481887645477052e+00	-1.872896544165951749e-01	1.285912370377897673e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.416077391232545946e+00	8.462125045690775949e+00	6.891598002320525218e+00	6.692887893029316970e+00	4.243861881837512229e+00	2.094371142447475354e+00	-4.885058396129757341e+01	1.919204556293219621e+00	2.367449286076944936e+00	8.252095296662085744e+00	-7.153301173639197152e-01	3.838141557153845440e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.463354662266982409e+00	1.331776536328148408e+00	2.782419444457830071e+00	2.786852343146594357e+00	7.047390721337284170e+00	3.720811132107016306e+00	-7.999005342416814379e+00	6.603952451379665689e+00	6.996864165004440750e+00	4.178006576924305548e+00	-2.210024572083074124e-01	6.195452532486167030e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.538436656836420724e+00	6.366487577436872769e+00	6.095577454079976754e+00	4.758926021275242668e+00	3.441081539425145053e+00	5.787732444734753123e+00	-1.071499446491412328e+02	4.199872194246125900e+00	3.569805215295600576e+00	6.775517361069717026e+00	-4.416418247312322021e-01	9.475689918514159160e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.583105711333000931e+00	3.076422931414508621e+00	5.163289037687908589e+00	7.772008798669682861e+00	1.733318325907275970e+00	6.084936458783561264e+00	-5.423757562183197223e+01	8.085647145189634344e+00	6.266502356539176866e+00	3.215789231450554730e+00	-6.658998852469576180e-02	1.560889783816142540e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.535415655238530519e+00	2.078536157045717037e+00	9.740194886681653230e+00	1.909736091067554709e+00	9.933533627536407451e+00	6.404813187128403307e+00	-3.022473527779675351e+01	3.101617101124736209e+00	6.281694383854448560e+00	1.976997550772333190e+00	-1.746370038261854107e-01	4.061424241779943856e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.688102083085071925e+00	1.694908128780800549e+00	6.480509196657413540e+00	3.504460079435780084e+00	2.409393963760731339e+00	2.497861722016174291e+00	-1.034971344706882590e+01	6.757718309442013016e+00	5.014733243538670671e+00	8.153098381172075193e+00	-4.988783617583987806e-01	5.713925505356005630e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.275334705665301271e+00	7.266521244753707087e+00	4.145635251426960544e+00	3.478169214029537493e+00	9.897500748274195459e+00	4.415955699412462465e+00	-8.640993492040279023e+01	3.117814927691773708e+00	8.528433158242588519e+00	1.884902895559115610e+00	-6.473688867417749793e-02	1.934825700280541128e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.748788213577006978e+00	4.057019433879654358e+00	2.030205495381181002e+00	4.886656701372183775e+00	9.801297512726742767e+00	6.559678617214911966e+00	-6.998884955952755149e+01	7.434602417297905497e+00	3.384390509942135417e+00	3.446861978287259376e+00	-2.148967685898618141e-01	1.022613929725289807e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.868581149527295926e+00	7.527825758788524446e+00	2.361577095895100342e+00	9.822630091980053990e+00	8.149262803954744783e+00	9.725035224799038147e+00	-2.116266040081021629e+02	8.861706490658747271e+00	5.036407646793938042e+00	8.696077415013061085e+00	-1.791269021373223247e-01	3.360233896863896916e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.158222159657699812e+00	1.593097162645152221e+00	3.031004933170999838e+00	1.610082445482429181e+00	6.929260284046838692e+00	7.547936307135083567e+00	-2.894045834002528395e+01	2.142015795622590701e+00	5.841641026671368309e+00	4.125396515300369771e+00	-5.516722469102678383e-01	1.979569880548214655e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.964754611336930523e+00	3.832347564289316111e+00	3.254203101413370991e+00	5.653571283644152068e+00	6.194348265184273394e+00	9.307745908365658849e+00	-1.009515606854931349e+02	8.791946219732979628e+00	6.974046071566172955e+00	9.763547429466537864e+00	-2.539821424523425741e-01	2.352983857196188637e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.099391113459581071e+00	5.854408242301130549e+00	8.658694545372885187e+00	2.615181521512744744e+00	8.791094240264550663e+00	7.866343632404073638e+00	-1.293898231259773866e+02	6.343739705361025827e+00	8.054363463967634473e+00	9.825327466594217185e+00	-5.032143587100621485e-01	2.991832455261784958e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.463681585019009468e+00	8.118072904387942046e+00	6.056495900506083885e+00	9.729864927854784185e+00	3.610272666591004764e+00	6.322579282041874471e+00	-1.503351975335472446e+02	2.133227356650181594e+00	4.544923032446585687e+00	3.422341149985363540e+00	-8.087320474807511983e-02	7.938000946764032051e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.309094310104132797e+00	3.867253750940913282e+00	5.717257655115718151e+00	2.021487345103772704e+00	5.200544837015383060e+00	2.738961499857154536e+00	-2.645739288144323709e+01	4.851650263951963638e+00	6.811923162383174635e+00	1.369576514164481340e+00	-1.017042258670879662e-01	1.277423831851181291e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.182884770572199429e+00	6.636276954786524129e+00	2.044037995161812393e+00	4.626798980988558796e+00	6.576659942932838732e+00	7.001889370441228166e+00	-1.326168832465933463e+02	2.451683369581042715e+00	2.349374470840836171e+00	7.339337025991394370e+00	-9.278802589127328471e-01	3.819541748412216009e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.332225700526372236e+00	8.975364044990298495e+00	8.742605066545250381e+00	7.636333810993180649e+00	4.702689033329815693e+00	6.604694397408716000e+00	-1.732229525098538545e+02	7.310525245697312435e+00	9.390269376971950521e+00	5.053217556084024231e+00	-7.116143326489141052e-02	6.161114332157301305e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.963238077052491093e+00	6.552963513595044809e+00	7.506841171573137572e+00	7.339508601016957456e+00	4.853710973405315876e+00	6.424247216116524939e+00	-1.212101033524615872e+02	7.824264805018469104e+00	4.447706716465263277e+00	1.895551547313956586e+00	-5.895809898555490897e-02	2.280203518251680066e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.803286667279965005e+00	3.088122088831249279e+00	1.600604832425155166e+00	4.798861075505100438e+00	3.973544305452961112e+00	5.405971607215278141e+00	-4.628117132989889626e+01	1.953042102528176116e+00	7.567608930122094790e+00	7.361876905577405594e+00	-2.261653966839216046e-01	4.592707096403330524e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.683405721020385215e+00	1.218925899520062028e+00	7.367581611421198495e+00	4.116143263509976613e+00	6.070769958426521562e+00	5.760290818027783644e+00	-1.494720864310289166e+01	5.558325707791658132e+00	1.192579735590938883e+00	1.280944345993971778e+00	-2.757185996602652955e-01	7.772697261207565766e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.916860825258972056e+00	8.825835729032398547e+00	5.890777828069684752e+00	4.572051218935941463e+00	8.649945193508759900e+00	4.009747622893955032e+00	-9.761584266256716091e+01	8.334031414613063404e+00	2.843813822198926200e+00	8.828760126650248452e+00	-7.373551029076579333e-01	2.093290760946370028e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.660382220411804166e+00	1.194785443862211194e+00	1.741327608568046248e+00	3.368562730117973913e+00	2.807317131970513024e+00	5.674221708863552038e+00	-1.753995520721790413e+01	9.420760332695488515e+00	5.387880435450321137e+00	2.246903906014611874e+00	-1.253142623209221040e-01	6.047042508028898311e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.723403983214653934e+00	8.863318470906863311e+00	5.121332034705296188e+00	2.853507033696304429e+00	9.406967197240589940e+00	2.773001984282205790e+00	-6.447916293445611302e+01	5.608648945824922016e+00	8.905906445158048967e+00	2.148456965214632142e+00	-8.574676678988749079e-02	4.439531733990099838e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.983518638366021491e+00	5.762360801543962907e+00	5.366663692092411786e+00	5.340341281850325750e+00	7.200792624690844690e+00	8.252001234521358697e+00	-1.353222073943222767e+02	9.554400397528858946e+00	5.752218708442089934e+00	2.579415274062011765e+00	-8.411743013295899796e-02	3.164104337219595209e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.438057334252031083e+00	9.448104232448590878e+00	2.491961905444039616e+00	3.415836533273231890e+00	8.403110810722552060e+00	2.665649866695391612e+00	-6.735151978628516645e+01	5.820371165368019462e+00	9.371912170949880050e+00	9.636363507195653710e+00	-3.172693832652896395e-01	5.157051587096442518e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.055587253125832348e+00	8.184964863195649087e+00	9.510305059405228079e+00	3.591230662081942082e+00	6.013726849246166850e+00	1.758613725759705204e+00	-3.725336375948867840e+01	4.544631886894855199e+00	5.348785432292217479e+00	7.238237924303863480e+00	-4.100455107843312130e-01	1.993084295250515368e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.381285299647754705e+00	9.973359895206714398e+00	8.651152645766710947e+00	6.907475646704683392e+00	8.008431571410012495e+00	4.928229645148196170e+00	-1.395058734896849160e+02	8.637983854369508663e+00	5.404838502974590675e+00	8.207511315666417673e+00	-2.254675687751494795e-01	4.668666640596173920e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.287770729719381890e+00	4.153819050077347086e+00	7.019041210816733489e+00	9.712369057192734800e+00	1.153135735221976876e+00	6.933560452697336451e+00	-8.519932831140084772e+01	5.436600037614796044e+00	2.079383653184474046e+00	4.577258452887753570e+00	-2.360258005063946563e-01	4.695108248956459818e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.798108857028039465e+00	7.910727845357137689e+00	5.158291055820504845e+00	6.433959521710497675e+00	8.371879341288941845e+00	4.937517030660782957e+00	-1.088211484520322472e+02	5.239946469724914735e+00	8.221083565893920309e+00	4.034036635926490533e+00	-7.754069065245425274e-02	3.415328163384857589e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.766420676777604726e+00	4.617238091430476921e+00	4.696476636286481821e+00	1.698866995488194309e+00	1.366142737189387057e+00	3.494632850619604270e+00	-4.695624653334256493e+01	5.402305725329271446e+00	3.217452525330140034e+00	3.108901155275302308e+00	-6.371300367814425325e-01	8.056873005537906351e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.410236909706788833e+00	5.322372463923644936e+00	6.857392083270503313e+00	1.673922577474185713e+00	9.005441479432047203e+00	6.029429197843664490e+00	-8.707591941269730285e+01	8.614923708713709161e+00	9.089741842133451044e+00	5.335357292476388125e+00	-3.628449868426955605e-01	4.172110906098095597e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.913620467161177618e+00	6.656809831717685810e+00	5.906236603149076281e+00	9.561996183415306660e+00	9.929530042098249965e+00	4.127490525794210718e+00	-7.221816609828927369e+01	8.500491339352274522e+00	9.198277804149331160e+00	5.974158611533608720e+00	-6.857852112477885731e-02	5.191594315029640256e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.505490931683847400e+00	8.864561343397367565e+00	1.557608882778140247e+00	3.666238466327186973e+00	3.639649385982612895e+00	9.394101865182799216e+00	-2.462314416990741677e+02	4.635611676316562679e+00	9.497844182746362662e+00	6.682857813644671019e+00	-1.999218894626986209e-01	3.897780474922277563e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.438148431008417383e+00	9.853642530949555223e+00	5.614825667785941832e+00	1.826474325347658745e+00	2.897828673164405178e+00	9.297820580881776209e+00	-2.722627503511782265e+02	4.000724749561407556e+00	5.679891543868051507e+00	3.308090393902298310e+00	-3.462509121077244068e-01	2.240952481625056691e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.462353496781075179e+00	7.917060116845944684e+00	8.261269296133111339e+00	6.391586442798865342e+00	7.887867278749348898e+00	5.509235375807340240e+00	-1.231384651216488919e+02	5.426364024602630565e+00	7.096996891801750529e+00	9.537604069004736118e+00	-2.191194777831858564e-01	3.046895184853450473e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.214790860277970452e+00	4.756873035765850410e+00	5.134440997142972307e+00	6.608212595962545066e+00	3.275007524115456370e+00	3.949513959602831914e+00	-5.311936652934878111e+01	6.153606826943600616e+00	8.006096681107132795e+00	2.534029619038982606e+00	-4.747821778199766418e-02	2.346558497572955275e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.523665634490833032e+00	4.789406838050765280e+00	1.473105535814287714e+00	6.834069511635110672e+00	8.783395775573563213e+00	7.640654929833992526e+00	-1.010425540712528090e+02	3.151384188845169465e+00	2.172244547598811248e+00	9.688242092804632222e+00	-8.206500719408309497e-01	3.270741942050477036e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.887839363330989784e+00	7.629785309637781232e+00	8.079681842391238433e+00	3.398994989812731404e+00	1.912088483242191606e+00	1.324249112605095702e+00	-2.844722379274378099e+01	8.142927027314174282e+00	6.412539623957976609e+00	1.138589236633874568e+00	-5.152127166691611304e-02	3.987566319412648568e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.266231611470511886e+00	3.154147224684237028e+00	2.810644842536654586e+00	1.136413415461022591e+00	2.127939892056474935e+00	5.276762527543185755e+00	-4.782690469266488975e+01	5.381483209854019734e+00	1.302833992459487167e+00	5.336630788504340472e+00	-1.075406466611327616e+01	2.197981682535829151e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.208561896691467297e+00	1.992119627553123440e+00	3.325031778879509847e+00	9.690853199308380184e+00	9.818425353798179600e+00	4.021697841810119911e+00	-1.421181987966065563e+01	4.004514568760146886e+00	5.478210265091003173e+00	3.996147466083530109e+00	-7.687817497738552719e-02	4.347296494987596560e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.677275970109763037e+00	4.192612460902632954e+00	2.484084475383819601e+00	3.252098158332330069e+00	7.062355867301466361e+00	9.285404903289830258e+00	-1.097999575231918925e+02	1.971942964376385499e+00	2.391759954863333704e+00	5.038474609348782884e+00	-9.646522064497681237e-01	1.968689599967845894e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.877787647186826447e+00	3.579387702443747710e+00	3.975103722043110466e+00	7.080865833958059241e+00	8.621062694536801629e+00	1.111910322482722924e+00	-3.131795723989492686e+00	3.153644325846300056e+00	2.651076556257855543e+00	6.139814241522684846e+00	-3.654549412572388190e-01	3.009154266609276362e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.945578137358340065e+00	3.669198324561411706e+00	7.818481959163583461e+00	7.362389301502938466e+00	3.922535170437253971e+00	5.971715769058793200e+00	-6.194557864769186040e+01	9.550306104493200721e+00	4.279776160477516633e+00	4.921119127524997694e+00	-1.586497281989071861e-01	1.501180842000760833e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.786259612982925571e+00	3.098230962222596307e+00	5.681049982472019977e+00	6.496628252118779479e+00	7.098189134309365933e+00	7.666907539714188147e+00	-6.416205288937838702e+01	3.742718119656803122e+00	4.894022267337340359e+00	4.729931688504654730e+00	-1.552940805846152739e-01	5.683815321405392496e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.051172479273153604e+00	1.378050362310539567e+00	2.840941644742469130e+00	3.808083352958426371e+00	6.355393681326867217e+00	5.362884624043156023e+00	-1.585198232761019987e+01	2.525489627189932307e+00	6.604066180246082496e+00	7.592616547944774474e+00	-3.415334469910561443e-01	2.325069272872507042e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.338842894841224762e+00	1.165748892930088987e+00	8.899907456866756661e+00	3.438952584849531924e+00	6.423054821889842891e+00	1.772495842753607498e+00	2.371410498807283718e-01	5.144354767712461474e+00	1.667125785555187090e+00	7.172507192685137589e+00	-1.648103993849534543e+00	9.880867110765574779e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.364682397538189207e+00	9.893900627211921872e+00	8.919941816492523046e+00	6.380547233436988819e+00	7.132211059299265798e+00	9.753443502438143398e+00	-2.821729095943904326e+02	3.764388255185399323e+00	5.513809025761900351e+00	8.491025017063643432e+00	-2.571839555222169560e-01	2.056387793009025131e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.553814779673029278e+00	4.849835643275482333e+00	8.841102941570573748e+00	8.794308230442505092e+00	6.191085255940753207e+00	5.662403891296051484e+00	-7.614971894175332068e+01	1.325327548887584417e+00	2.654800770492741879e+00	3.253748818653773967e+00	-1.566921195910802589e-01	1.651568993575028799e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.937415095580747426e+00	4.449103431684886090e+00	3.154350562208172892e+00	9.507195754680219935e+00	4.873920399101302259e+00	6.536225589011769976e+00	-8.253642322919023400e+01	3.902634493567387786e+00	6.168717289322355413e+00	6.483181958313237736e+00	-1.139090937282034588e-01	1.072539498480331446e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.665774058003829827e+00	7.133475011320928871e+00	5.060801388866296158e+00	1.955864828344555661e+00	3.484330746921904254e+00	3.133121570978802506e+00	-6.340351016520726546e+01	5.898083242853044972e+00	6.732542849587533240e+00	6.251780935166071806e+00	-5.181983769569014076e-01	2.828575813555052605e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.236463512436932533e+00	2.973997475363001186e+00	9.857982633896318347e+00	2.401682248072733117e+00	7.910311696714802387e+00	5.347695375121138461e+00	-3.961638803264879272e+01	5.967794002049602753e+00	6.004376146580691298e+00	4.327511910707625198e+00	-3.172015026084202272e-01	1.061771053625550962e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.042205551376315764e+00	9.553671012604905144e+00	7.942596511424755867e+00	9.503257863857388799e+00	3.041698514749013427e+00	4.861874365150150368e+00	-1.364127264270117337e+02	4.211858999198395459e+00	7.642012163691655147e+00	5.370529361061826101e+00	-7.575820519988868407e-02	3.073519928265754402e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.773804388202824711e+00	8.072914940054179311e+00	1.246012177262828757e+00	7.623235295825486091e+00	7.230600578487903718e+00	1.673646185572712497e+00	-3.338421964301647193e+01	5.023272641731448829e+00	4.024312294150585778e+00	3.833122569882310593e+00	-1.270474357873729032e-01	1.634785215140078094e+02
