G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	m1	Fg	d1	m2	W	d2	p
1.000000000000000000e+00	1.000000000000000000e+00	8.610611148439426543e+00	5.544588751380609359e+00	3.506793864765519242e+00	4.085485328468309696e+00	8.420184062828781180e+00	6.042356985012032666e+00	-8.490978159973833783e+01	3.262885032437362831e+00	5.383098395384981139e+00	6.070287984484782129e+00	-2.870796058441119070e-01	1.034537167681428400e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.660287925289857025e+00	8.302241868729831609e+00	7.471078753718654042e+00	9.466899626173074012e+00	4.154726807936388155e+00	3.173268251172989718e+00	-6.102142967385478300e+01	8.198404627026606661e+00	1.378619498299777701e+00	8.726622440067140829e+00	-7.643451236271108229e-01	1.188264713487276651e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.890327480460664233e+00	9.291979083072142487e+00	1.082508050936363020e+01	6.867617626833321332e+00	2.989911439284550720e+00	1.839502614831277860e+00	-3.147129617276461744e+01	2.080394702240548011e+00	1.001165063975927438e+01	2.557088111809177722e+00	-4.606711373106982255e-02	1.813647203776209267e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.165039767619298061e+00	3.481565752018445536e+00	3.237179526091786386e+00	6.763556714058214681e+00	7.825364133292116442e+00	7.256756645488213309e+00	-7.806197549261642621e+01	7.490864440631963106e+00	5.499626403077270353e+00	6.188466189315105836e+00	-2.357771078073518933e-01	1.128907226628779910e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.157318912535814093e+00	8.352792242975962012e+00	5.953537613705012888e+00	6.400897943197901618e+00	4.166252453279154722e+00	1.581798659534404905e+00	-5.043189469313746542e+01	2.233413242440718705e+00	1.830658956178006003e+00	9.192950372268539283e+00	-6.997433073623805511e-01	-1.190583766707335656e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.307999769052782035e+00	8.670562645064292528e-01	1.939718936985777242e+00	2.480394996039196887e+00	7.793321951674584191e+00	3.592353327025040066e+00	-1.563132444545039412e+01	5.309063004479992465e+00	6.326226936581607951e+00	4.753213138898772172e+00	-1.544037425055221346e-01	2.755856263194758071e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.653197169783109821e+00	6.467774735032639555e+00	5.982116814091658519e+00	4.695863507136984971e+00	3.232900748946839542e+00	6.067069571292394770e+00	-1.241100800759584644e+02	4.415743242724398776e+00	3.531036057519167493e+00	5.949605751947797394e+00	-5.651002302317521542e-01	1.076974327482038660e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.964155981657344618e-01	3.191052747152025582e+00	5.336425111996257797e+00	8.704222092296078017e+00	9.602838196908365376e-01	6.146789703836758711e+00	-4.107175100624380804e+01	7.821785082858884408e+00	6.482564916678416722e+00	3.494908489672437835e+00	-1.036840763151523903e-01	1.621082041903910067e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.983177306099999981e+00	2.498247480788756913e+00	1.020189765742138732e+01	1.862512195058594111e+00	1.050836497406730707e+01	5.959175273145319807e+00	-3.689312423044638933e+01	3.543767341468207377e+00	6.263088554218648518e+00	1.736622494499268088e+00	-9.089017405402002869e-02	3.817943043749399834e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.282715130604737297e+00	1.759137622547545687e+00	5.969690957679361532e+00	3.764598682060669610e+00	2.543190966089058591e+00	3.484092494301007648e+00	-1.192033162615384612e+01	6.751801317559923632e+00	4.282720854876713723e+00	8.177703615196273645e+00	-4.669549459756402454e-01	9.657025963457093098e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.855725557414264593e+00	7.292338059224568347e+00	4.021177355191902336e+00	3.503974395270312403e+00	9.722207149525901926e+00	4.341519781809127565e+00	-8.732763541012565156e+01	2.939790620910487817e+00	8.997672888410043868e+00	1.689482892050479634e+00	-6.919544571791404197e-02	1.927795271987631622e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.832262756918300095e+00	3.739616238846406482e+00	1.579801515754424734e+00	4.721694745198954379e+00	9.444874687825496551e+00	5.313870498238266293e+00	-5.758987388993779888e+01	7.326386247360357373e+00	3.310919476324047928e+00	3.841917914963526304e+00	-2.343899104920912357e-01	6.269614491313630822e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.245123969803098252e+00	7.363601472007654358e+00	2.976175553511609895e+00	9.810219545435797883e+00	8.422584074943564758e+00	1.023984494570811421e+01	-2.180583545155446643e+02	9.044469859849890270e+00	5.333804820408857950e+00	8.506152288191380251e+00	-1.568919458515738441e-01	3.483767060499535546e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.672375220961608733e+00	8.133078845491708009e-01	3.735959786764475599e+00	2.023998582394648249e+00	7.377989429865094984e+00	7.542588438163982723e+00	-2.679981602084775005e+01	2.635098893225368943e+00	6.668627285528033077e+00	4.880800349960515483e+00	-5.143723008871087243e-01	3.916637596034043156e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.546699135240349854e+00	4.612950561530808180e+00	4.339984053498533889e+00	5.639365019707239135e+00	5.782637828083611709e+00	9.209882378760934074e+00	-9.646669317563153356e+01	8.314616298304109421e+00	6.191031396982761947e+00	9.755810502464548506e+00	-3.025126312240423720e-01	2.474317822337410746e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.715917069163700903e+00	5.802960057447667630e+00	8.849649905115658299e+00	2.527162237311080695e+00	9.102851773704205840e+00	7.755454768605257065e+00	-1.412816427238474830e+02	6.155233902331178619e+00	7.137913063320530327e+00	9.697411859412497392e+00	-4.461517788759494785e-01	3.187139109353191202e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.837680077114000277e+00	9.029253458168767565e+00	7.080956538089970387e+00	9.608997272649483889e+00	3.741459527726564538e+00	6.224088442134836363e+00	-1.632394988371709985e+02	2.943286280421531842e+00	4.855352578970500765e+00	3.722011254404222758e+00	-6.466628383449397888e-02	4.994775636200400726e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.124047225758105117e+00	3.801442185903630033e+00	5.327921574734955534e+00	1.481923441840940381e+00	4.757350459856316327e+00	3.643841013732341594e+00	-3.265669109881877574e+01	4.651439899433862379e+00	5.727739824641223443e+00	1.560928282186633043e+00	-6.568717141895857869e-02	1.293816009733437227e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.371949806128606397e+00	5.574841006664500220e+00	2.152155400800741969e+00	5.195448870179792067e+00	6.576611386737062581e+00	7.255021579565695156e+00	-1.306090175528253781e+02	2.647518397670625578e+00	2.141910383074994151e+00	7.668502441117568402e+00	-8.894343222752794098e-01	2.443868909062328143e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.217722113575588239e+00	8.723238576238371067e+00	8.155509874223724864e+00	7.399021585524043765e+00	4.402955467186218996e+00	6.753264080754302512e+00	-1.722506195766760015e+02	6.631757793231670917e+00	9.088684093058526869e+00	4.987217553041788598e+00	-5.923364560800683382e-02	6.243422654357935926e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.997199546646789337e+00	6.541318803100333312e+00	7.821903827387910901e+00	8.136436394443361309e+00	5.522983848166703069e+00	6.278079161897726301e+00	-1.222427720906975139e+02	6.897159039325372554e+00	4.639738456817195988e+00	2.624530362020029095e+00	-4.181955238275779363e-02	2.531268648690456473e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.816473502800481477e+00	3.132990694033983115e+00	1.766240756497955644e+00	4.937026273381516006e+00	3.619100152163194473e+00	6.356344733564948335e+00	-4.060979765545219067e+01	1.386320164369207131e+00	7.209901985642799715e+00	7.900315934084283676e+00	-2.063872696299490217e-01	3.961305688943215841e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.550460715637974829e+00	1.596142120749129978e+00	6.015587198252217327e+00	4.879776052302374545e+00	6.899962045988537795e+00	6.220356353501009572e+00	-2.242004109372292930e+01	5.179972599957364920e+00	1.445845384554488522e+00	1.273972161429392624e+00	-2.894999585011633902e-01	1.885306854529968845e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.383253635589177577e+00	8.927622291630077811e+00	6.504530310887249200e+00	4.470274925335461447e+00	8.726749871669102987e+00	4.552595616814489432e+00	-9.905910803738008497e+01	8.897314248761121647e+00	2.276769559698583301e+00	9.274244669771631422e+00	-7.128272695067675579e-01	1.948693242828271650e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.174067349907210733e+00	1.003948430043542395e+00	2.207822587631963263e+00	2.981589822473769136e+00	1.862983533357709387e+00	5.826422197489812049e+00	-1.845076293587311511e+01	1.005078431599435440e+01	4.720306727643661659e+00	2.106416273766211766e+00	-1.351452693715071429e-01	6.016668522853324674e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.012302240408146581e+01	8.363292027939937867e+00	4.817899805757614118e+00	3.412734763883561673e+00	8.226210967048046996e+00	3.326586913919202360e+00	-7.172878743863130069e+01	4.574328996066953756e+00	8.914571878173052966e+00	2.452523461183373943e+00	-8.588400160957573859e-02	4.355673477987467663e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.166457881269239216e+00	5.534365162698783536e+00	5.517545281627548093e+00	5.043659222681137422e+00	7.088161655609906298e+00	8.462277542786738493e+00	-1.153471333003637938e+02	9.258087585786510587e+00	5.801530719459586649e+00	3.024945281786689311e+00	-2.499685395376224223e-02	3.460985742188767063e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.593812050277758630e+00	9.787916432076155360e+00	1.667178722252184109e+00	4.112713142846303072e+00	9.135878146340234096e+00	2.468296615979143294e+00	-8.609185569934405180e+01	6.200782779464899086e+00	9.526514352903932448e+00	9.776706503751535493e+00	-3.190310019692071397e-01	4.975110167803129571e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.195709797095164006e+00	8.666597479548215688e+00	9.085994396274235996e+00	3.900434459430461409e+00	6.676028448118881187e+00	1.967364791153162873e+00	-2.658745159721535600e+01	4.490404672782484674e+00	6.144463546874185056e+00	6.797419515059165640e+00	-3.951385383623619019e-01	2.008647235802841067e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.634795811937488352e+00	9.606529838096859564e+00	9.571385839790364614e+00	7.703573108174288642e+00	8.106240177470510844e+00	6.076713205366942816e+00	-1.325569907254644306e+02	9.452274797935382722e+00	6.098058630198624819e+00	7.570457504382685165e+00	-2.318952191125620843e-01	4.893444208410904821e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.751155031805868845e+00	4.716614152205497845e+00	6.383811135808754145e+00	9.188235145828432593e+00	7.443261702192339735e-01	7.036585374919229530e+00	-7.819037403501798167e+01	5.803214055424864348e+00	2.318945000415308488e+00	4.736569722976989638e+00	-2.506455441387379635e-01	1.460312931994245389e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.588056903650727936e-01	8.221273807239683151e+00	5.165931193903648300e+00	6.950530060318270920e+00	8.138123368249166489e+00	5.636289446735454511e+00	-1.079378490569866358e+02	5.101507804292121584e+00	8.656230283406898707e+00	3.637484861401335312e+00	-3.537231950696259619e-03	3.482747269617916004e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.156807495203300284e+00	4.123879462842550581e+00	3.934867983226221444e+00	1.290738272985665569e+00	1.474192164202674071e+00	4.144399596435025757e+00	-3.542751091327692592e+01	5.315620200810069917e+00	3.362705969057864674e+00	3.677421518910525489e+00	-6.932245388366676808e-01	8.239269276689111621e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.810413499622026912e-01	5.456126441968702778e+00	7.045362774342325274e+00	3.829777254592097169e-01	9.601470567105064191e+00	6.332341118679710057e+00	-9.099487146290438488e+01	8.590172602975115979e+00	9.726524194170176330e+00	4.514347851092066932e+00	-3.611338614301836114e-01	4.057858397199417482e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.510732833780115580e+00	6.853256346134376287e+00	6.219615057451678197e+00	1.004780233414405721e+01	1.023770488299492243e+01	5.031957327765658405e+00	-6.889267481515383906e+01	8.027291704999312216e+00	9.391779878249806757e+00	6.674932066396105590e+00	-1.143080922943143507e-01	5.391529176836777424e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.251317246935195193e+00	8.270927921364236823e+00	1.960297422124440248e+00	3.672151501426828002e+00	4.174026718746227438e+00	8.203703591887165913e+00	-2.455463485419294898e+02	5.142591715143614017e+00	9.194819767162021762e+00	6.713385503613333860e+00	-1.520217434656656041e-01	4.181055056460062929e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.534090438002202461e+00	9.100919947581115110e+00	5.870928299194935640e+00	2.349593729422574828e+00	3.243473242427722614e+00	8.296336277137594806e+00	-2.742378706635657863e+02	4.403563650265740037e+00	5.280157570710361625e+00	2.854596004597067971e+00	-3.489519538980725977e-01	2.349539548385161254e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.658218634128967750e+00	8.178053634522528981e+00	9.045481425087848137e+00	6.441211366661018012e+00	8.399675987515838216e+00	6.469263190338419456e+00	-1.221503476018286136e+02	5.674465503361481922e+00	7.708621774785318514e+00	9.295132907334592076e+00	-2.367626797080883139e-01	2.997771115752386777e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.548906225154762062e+00	4.507180232718048352e+00	4.827243795002458704e+00	6.624464340536022178e+00	2.045573448367457026e+00	3.595766335148691262e+00	-6.136980472470411740e+01	6.286907873535351854e+00	7.908850940188466794e+00	2.418333730397145942e+00	-1.182369088116242695e-01	2.105049870440884661e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.847260351638462250e+00	5.633418752020232567e+00	8.832668995021257796e-01	7.647306495856601494e+00	8.303889865632118727e+00	7.695511905059291280e+00	-1.067230961198278578e+02	2.591157754022765047e+00	3.202957276351859228e+00	9.950672709368996394e+00	-7.598870876379282269e-01	3.583665509131439109e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.872745643421180439e+00	8.595696685637689072e+00	7.752287474292764102e+00	3.470654992073257450e+00	1.323797560124209571e+00	2.290815283525038382e+00	-1.485451927300644392e+01	8.419865745568992921e+00	5.818696274082328479e+00	4.747079204408014563e-01	-1.030015205363096209e-01	3.961757899484774725e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.780440738158222569e+00	3.411569302593747466e+00	2.068932294639525438e+00	8.785900314853869464e-01	1.480041036212837113e+00	5.382452768580717084e+00	-2.268757283546200298e+01	5.448573789110413124e+00	1.977117141634912034e+00	4.814285965680672241e+00	-1.073584694084357238e+01	2.061839485033898711e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.672467851673859585e+00	2.523734864412971568e+00	3.371086910833000605e+00	9.637297562009765173e+00	9.815398055573311353e+00	4.953860401127021085e+00	-9.770281141195976460e+00	5.095600188338670122e+00	5.250294178517271426e+00	3.825908189929407399e+00	-4.123809907870026187e-02	3.550492680228750686e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.512572841664208578e+00	3.622013801520806542e+00	2.405262971713181042e+00	3.343373077191698961e+00	6.276224525400913912e+00	9.071827676093713322e+00	-1.024607979374492004e+02	1.257867092887927640e+00	2.611118473138247520e+00	5.025583898001873884e+00	-8.814278221547025005e-01	9.951631380108430847e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.006115503040980741e+01	2.844196049724877717e+00	4.235615059744549882e+00	5.544319059129103167e+00	8.107920442814389617e+00	1.445917993007139746e+00	-1.109486927438676052e+00	2.756149693784064159e+00	1.951008196548343010e+00	6.521345637192141886e+00	-3.863263034347169111e-01	3.036496328648879839e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.188419835791778567e+00	3.588102095723421314e+00	6.918331329211287795e+00	7.625522492362184934e+00	3.865200020305659567e+00	6.007227903916135148e+00	-5.786493910037965094e+01	8.680430887956957164e+00	3.303426313411771620e+00	5.065108622456847343e+00	-1.912881859381523053e-01	1.294852257035353773e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.499991874902992350e+00	2.386736067024501473e+00	5.667287760149091191e+00	7.225692791842305063e+00	6.214876397492470339e+00	8.483760718723894811e+00	-5.954569412956774954e+01	3.627299219449370948e+00	5.682444493031505672e+00	4.524139130069610104e+00	-1.716029002624103461e-01	7.408942037161467908e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.193030295297061283e-01	1.549982358733446031e+00	3.514525483417481944e+00	3.789647079757193282e+00	6.083363217398156664e+00	5.221635078840342281e+00	-6.864657317171579010e+00	1.572722721332927120e+00	6.374235812171621163e+00	7.721684837163578230e+00	-3.644952117548767023e-01	1.026477505635164533e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.144630390112407525e+00	7.248940395271146198e-01	9.216435859580009549e+00	3.212094362820583804e+00	6.776325546320751236e+00	1.239593055100719710e+00	1.359886369572862819e+01	5.790941876103505415e+00	2.196175596490172133e+00	7.261891536212791820e+00	-1.720834426380984938e+00	1.183893071992051205e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.961758628876826727e+00	9.995455041714164324e+00	7.869587832212829426e+00	6.588927655807429673e+00	6.475313605127449357e+00	9.495608283082983547e+00	-2.898594906864336735e+02	4.357942708032902956e+00	5.182596373295212722e+00	8.364049024156164691e+00	-1.947650954685625213e-01	2.005642213158102720e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.784284285707753881e+00	4.753658906930587236e+00	8.828740552247285933e+00	9.738708360696174182e+00	6.611972346768551390e+00	5.429889854786692283e+00	-5.167909768370812884e+01	1.229596972787061260e+00	3.170670810789511851e+00	3.312162197293813115e+00	-1.723438183265413592e-01	2.769276851396265116e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.426296931589698502e+00	4.813508871189529081e+00	2.744553101482337443e+00	9.774596353851972452e+00	4.422442756517698470e+00	6.172638014074442125e+00	-8.125878156286368892e+01	3.356864654347739396e+00	5.936834533487954424e+00	5.328560065952100189e+00	-1.198021526169871925e-01	1.173537280327431915e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.550501284302450378e+00	7.298372886145282123e+00	5.068255984930367219e+00	2.069200743700390976e+00	3.631270174036225651e+00	2.751642152459793156e+00	-6.213071688696300043e+01	5.067899431895582119e+00	6.090084714726967441e+00	6.768825133652854653e+00	-4.941515702619189709e-01	2.911548345585422339e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.175378675479125334e+00	2.739576255644943892e+00	9.654723492723050526e+00	2.182022299181781033e+00	7.314688800527672896e+00	5.966877103630241486e+00	-4.325388049079040798e+01	5.582524516086807331e+00	6.355692583615052627e+00	4.622353678944267408e+00	-2.638413826766334846e-01	8.684162372530627749e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.560728172023421845e+00	8.788396402382009143e+00	8.908491158703355950e+00	8.923667774033376077e+00	3.283394551872047540e+00	5.634700610340157567e+00	-1.398126071281355962e+02	4.549218530458512433e+00	8.149202425185073650e+00	6.180203133554553752e+00	-1.196561014139457674e-01	3.040743762585466925e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.693593052002713151e+00	8.167512301071065295e+00	1.291834622694538970e+00	7.641488463436429512e+00	7.065828799099822533e+00	1.889081074957660533e+00	-2.798778018009199187e+01	4.597585496948955353e+00	4.362559371175685818e+00	3.387872418277497744e+00	-1.141832073620805688e-01	1.898535583637851971e+02
