G	c	dx1dt	d2x1dt2	d2	d1	Fc	Fg	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	9.567160018711740932e+00	9.820888060211069970e+00	1.664900901183191673e+00	-1.716485755844265049e-01	3.652547394764827260e+00	9.409851374501924326e+00	4.555239290244405659e+00	-9.637814945537290612e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.446991900583844526e+00	9.553550088479209279e+00	9.126168955386136261e+00	-1.071149362022586926e+00	3.788991460889635565e+00	7.922797406516062679e+00	7.254865515361439421e+00	-1.618065326467727800e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.884480325906839671e+00	1.299500600009624529e+00	2.267188261419899487e+00	-7.700421653974763858e-01	4.210689555047589572e+00	1.459406808160543356e+00	2.763365741262062247e+00	-1.501168947794704245e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.711378202569731499e+00	7.315741238844372774e+00	5.712867003399678012e+00	-2.197650293993723025e+00	6.564157462950586108e+00	2.584324363123192025e+00	6.849605089188623985e+00	-2.806582044111632968e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.672107319571354722e+00	9.371114475917927678e+00	4.745395747773772932e+00	-1.780356421541804846e+00	4.051602685420351513e+00	1.532541399350486166e+00	3.225311435493467105e+00	-1.433626895731559081e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.693087996517423921e+00	2.682342467838827904e+00	4.211860773584104045e+00	-1.112992270116740290e+00	7.643651353040758600e+00	1.946219997644093924e+00	9.018200897357822043e+00	-6.581979969088004623e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.780501130125735187e+00	6.040783547241440843e+00	9.100697697169110256e+00	-1.585785072395390349e+00	4.604542993141371277e+00	4.161050313384969002e+00	8.977377980221806553e+00	-1.156084383662532957e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.888470306713236013e+00	9.300059345136549638e+00	1.159559948118212391e+00	-2.356984471603179032e-01	1.538471803934545301e+00	5.936620194514089732e+00	3.742491210472820740e+00	-3.734829199333770333e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.623095494467286404e+00	1.363647702464493072e+00	6.993992356199155047e+00	-1.927821891129307019e+00	8.085310486350254067e+00	2.243579704898080784e+00	3.035245336900756374e+00	-2.147227809645806929e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.441583751985917594e+00	7.224602601036633764e+00	9.693600543013177528e+00	-1.482098003284937349e+00	3.486653742803119016e+00	5.898581069558387568e+00	4.635409824430692716e+00	-8.364803622365120361e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.201862148859980994e+00	3.765076325468668106e+00	6.045994129636865999e+00	-2.679183228594958166e+00	4.903131104767026294e+00	2.150207238026171197e+00	3.202655222585879979e+00	-5.165716746605195198e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.584645024741971220e+00	9.238518501136232075e+00	9.441270186406136133e+00	-2.597258047300257999e+00	7.144783893386057905e+00	1.959683933984426085e+00	7.071290743618089181e+00	-4.882255702291720922e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.299771217659109190e+00	9.704767138158839401e+00	1.460723459641034783e+00	-3.450507805212288948e-01	4.058076333093464605e+00	3.116144436502880311e+00	8.380156969940980360e+00	-7.234074179608678890e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.108845276195451035e+00	9.525046062007914927e+00	4.824133030582122394e+00	-9.340175241941606199e-01	1.488004795339384012e+00	6.338546824296907189e+00	6.989578936000942377e+00	-7.813071653329079425e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.150154715886197110e+00	5.220442728182636216e+00	3.382072034026904372e+00	-3.752302969949324329e-01	4.425230263008266718e+00	6.906966488134414384e+00	8.408942011048374354e+00	-1.473699683538565068e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.817904415431945253e+00	8.773060526625254596e+00	7.523105149985278572e+00	-2.704546232602198064e+00	9.472201152280677050e+00	3.365765225294744756e+00	4.507343471116029399e+00	-1.505351094981768334e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.481568128824150676e+00	8.614356027731309595e+00	9.775872518448329274e+00	-1.737559669941782348e+00	6.829742847369007386e+00	2.052637264753927937e+00	2.349034860159257221e+00	-3.335488601649544194e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.345946115894619766e+00	3.861497027002627203e+00	3.294724891097656538e+00	-5.162381191027796135e-01	7.154846362905879609e+00	2.469598801022105494e+00	7.647856334219419239e+00	-9.888868576699823620e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.339574344544835816e+00	8.506547008396248444e+00	6.928256988373456160e+00	-4.860858561189513871e+00	6.632721978632038606e+00	4.709974593483183369e+00	4.191660025271207957e+00	4.801269437266973483e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.415622338903833821e+00	1.320364643440582242e+00	2.791053904466753721e+00	-4.115554235970187991e-01	2.806738240006683149e+00	6.682025218434576530e+00	7.064670802914041481e+00	-9.809188998482781585e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.490759988749586817e+00	6.379309900275153211e+00	6.052459765507231637e+00	-2.406043720271153319e+00	4.913806691924012426e+00	1.837091978197677111e+00	3.516962825349303046e+00	-1.111812760263982724e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.549562420349292813e+00	3.133859556134130919e+00	5.189832525610369451e+00	-3.249024901266863719e+00	7.762062893194614510e+00	4.837150106974457131e+00	1.722974973943116161e+00	3.392042629929994035e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.465542505967286857e+00	2.129089075329598568e+00	9.729781765870923138e+00	-1.026642080956639225e+00	1.915700911039165621e+00	1.077748764917463831e+01	9.940325420541698875e+00	-2.508416546859264429e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.701701374745368867e+00	1.736306176082178521e+00	6.525362844146257224e+00	-6.822235082489457314e-01	3.543359388280841404e+00	9.427018196638494274e+00	2.515738247671913896e+00	-8.215828468310449750e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.199219151235105585e+00	7.202668328922016805e+00	4.163947676192259806e+00	-4.956570966549954105e-01	3.489095841403292209e+00	7.919032393023032412e+00	9.831100935839703681e+00	-1.799247902184665406e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.760827872935649463e+00	4.088069698321049827e+00	2.009453497123091736e+00	-5.576887407457611356e-01	4.795751797477223022e+00	1.686234519269036225e+00	9.860405350485006437e+00	-7.357504813012336342e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.000120816482019670e+00	7.474028684027510749e+00	2.374005119830470356e+00	-1.248861934661704920e+00	9.884613636545278581e+00	5.234500688783398026e+00	8.202691995474788555e+00	-1.616496380597214966e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.086148220277931564e+00	1.516919958916351341e+00	3.100464741364442833e+00	-4.402581289668365261e-01	1.499095802690450174e+00	8.536238221016407834e+00	6.981340880392030712e+00	-1.103604606340324352e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.945973863249450098e+00	3.833623904276064032e+00	3.227246962134669328e+00	-6.614254091181051010e-01	5.645746453163444478e+00	2.359922805657202360e+00	6.270624282468949318e+00	-6.303146711666506974e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.961766800564285429e+00	5.805114280358741219e+00	8.677777835407823659e+00	-4.145635797743490336e+00	2.679644628839011222e+00	1.415083128367778720e+00	8.810196682224933795e+00	-2.556747449477693834e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.440304642114829115e+00	8.160491775058256181e+00	6.047114515529107948e+00	-1.068112087547672173e+00	9.716787929770717369e+00	1.738358640874564820e+00	3.573203824062846312e+00	-4.266848757247841917e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.344282528167360047e+00	3.914086406233076687e+00	5.734094751134086287e+00	-4.384757303069996226e+00	1.982179144518923186e+00	1.506067037461964242e+00	5.268751746934140279e+00	4.631533970776938069e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.222886841831575921e+00	6.527176329194118054e+00	1.996777054854938172e+00	-2.212154624733171926e-01	4.680006876206177502e+00	7.770154900057892000e+00	6.636215045096440335e+00	-1.305418325924062231e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.333206994121367117e+00	8.927719969671370492e+00	8.747349578138670978e+00	-2.609248840287360593e+00	7.594890821249347113e+00	2.303243693159632954e+00	4.760920152380172077e+00	-2.717336957060246405e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.010830244193374305e+00	6.461558483874990877e+00	7.566498871278432681e+00	-1.062952842485982208e+00	7.274826183197812490e+00	2.908289368885896398e+00	4.849802095239728494e+00	-7.637007107933621342e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.943200018282492003e+00	3.070898482814370389e+00	1.557276999637154713e+00	-4.105182779963393314e-01	4.819418202750572533e+00	1.864874454892276878e+00	3.933551267958550035e+00	-2.947684620180605108e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.773287410361776395e+00	1.244929161434840781e+00	7.297110762706148002e+00	-1.302071658768501505e+00	4.108815185108188217e+00	4.511964733640001057e+00	6.088509752287676768e+00	-7.987367826276074823e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.892112062815600737e+00	8.817411005743176489e+00	5.820534283999920788e+00	-9.756482251205383927e-01	4.511186715208353348e+00	4.458002134031235464e+00	8.706493528184383379e+00	-1.100767995670531576e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.585151868632483918e+00	1.158615474912488397e+00	1.670888204431765445e+00	-6.383474373738956542e-01	3.412967002300142827e+00	1.750314963501531373e+00	2.869551308338246898e+00	-1.247249280495793222e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.704279480408702696e+00	8.944645895165658445e+00	5.157577447464018583e+00	-5.238249322556334242e-01	2.873140907915202380e+00	9.992077878170865901e+00	9.386493115206144822e+00	-2.131048523314043450e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.924941776738197774e+00	5.632211415754783346e+00	5.284639907075744603e+00	-6.688062094010723824e-01	5.327882390323273931e+00	5.842868192865436683e+00	7.218967077352587580e+00	-1.311037366967989044e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.479918793863726378e+00	9.520418399820732347e+00	2.475522117124334898e+00	-2.679406351227331951e-01	3.401032904761026376e+00	9.191015226888772816e+00	8.338170437587443473e+00	-1.724840361870634240e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.989516305995222112e+00	8.158769514541956980e+00	9.545423100806873506e+00	-1.063719316238556312e+00	3.612619105119909690e+00	8.641781115128035040e+00	6.059365948982357253e+00	-1.546216469121245041e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.377158434941517129e+00	9.977061664115399964e+00	8.672784801412413813e+00	-1.337648206215624969e+00	6.975243302623748143e+00	2.732506855513586075e+00	7.972983890100686644e+00	-1.108048052015863760e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.342224029926660123e+00	4.127068296172848427e+00	6.999911816664648789e+00	-7.362544960090205981e-01	9.701527331846543589e+00	3.068794211802738481e+00	1.188576030342241241e+00	-3.320139864716725242e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.790982548233106986e+00	7.990527868304901915e+00	5.171202193165096439e+00	-2.885506529280456256e+00	6.468175556022820238e+00	3.613108334655588560e+00	8.302821798421499366e+00	-7.215589787916107944e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.712628331993196973e+00	4.548896969017167891e+00	4.711806061744113983e+00	-1.704883021799358245e+00	1.723411609681342771e+00	3.267825265819090497e+00	1.417430417087850003e+00	-7.290002148867033016e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.470630166736072830e+00	5.319533492526613117e+00	6.846379395835919368e+00	-4.876656612038622995e+00	1.727852724936738804e+00	1.179574217453923657e+00	9.026750585134415417e+00	-1.009616790043991053e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.826276725596102768e+00	6.676891403670053293e+00	5.897245261521138815e+00	-1.504781474131459573e+00	9.564936944506465366e+00	2.442363698724924870e+00	9.885104583382803511e+00	-7.801020517698451329e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.480354328755010052e+00	8.773471436942605450e+00	1.683890463264621662e+00	-3.459858792275806727e-01	3.626229504780914326e+00	3.724934577855010698e+00	3.684264981902282798e+00	-3.364680960651768515e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.439886520813494997e+00	9.805575852069152276e+00	5.657211167949682817e+00	-1.616845999293968772e+00	1.803566054477223624e+00	4.051471725047720795e+00	2.860710316207444759e+00	-1.658203882512573557e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.459498605747148403e+00	7.906217317398658295e+00	8.394605459464303365e+00	-9.870375810048709342e-01	6.409961225277149843e+00	5.287295650576391282e+00	7.929098142394772175e+00	-1.554503176010702816e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.220548944251515167e+00	4.710574483171015459e+00	5.105718327542810187e+00	-1.231285575454140302e+00	6.711279303860611556e+00	1.500883778959065884e+00	3.262306360739565925e+00	-2.710404558670449759e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.561449479184556566e+00	4.746840379511685803e+00	1.462917640598705438e+00	-3.980655200803175364e-01	6.810341580642046644e+00	1.959607306625650525e+00	8.696316909678980522e+00	-6.130884319221605239e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.882348389996988836e+00	7.618777305154310397e+00	8.002948447233737994e+00	-1.379246981180739962e+00	3.450184415730752185e+00	5.466415050639890083e+00	1.872071629189311581e+00	-3.595758557327309290e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.248397568544198588e+00	3.185131531179470343e+00	2.767572582245732882e+00	-1.258062796955305096e+00	1.118237232702894879e+00	2.946734015762852987e+00	2.110152305050481125e+00	-2.802989245931549966e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.197712835297785716e+00	1.975201096301429260e+00	3.432604526567109460e+00	-4.118396369595881401e-01	9.691118418488844810e+00	1.966908017877313508e+00	9.886888543339654944e+00	-1.644842353072634467e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.637858665332648345e+00	4.251593948809259338e+00	2.453532265621830799e+00	-1.490362021972576612e+00	3.340071525289987076e+00	1.931687996616642700e+00	7.113634904087120958e+00	-1.778728513868530214e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.924606708063304694e+00	3.529644100578134047e+00	4.077911605370010406e+00	-3.794604680444152445e-01	7.125610616815085230e+00	6.105799593041680851e+00	8.710435905147893010e+00	-1.850145212923905262e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.915210801047551925e+00	3.597126694825134141e+00	7.742109418647806329e+00	-9.690927381277062436e-01	7.292472640158037755e+00	3.875512161858366333e+00	4.009037048724627184e+00	-7.756219051605215498e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.834270998772220995e+00	3.209635355135235901e+00	5.616303850909553752e+00	-2.018411053957643198e+00	6.459076527718726979e+00	2.312414700542336998e+00	7.059226152262470855e+00	-3.448822712002549196e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.050727339035253394e+00	1.342235474611409574e+00	2.825089871046528867e+00	-2.697430135689398600e+00	3.884170527605022460e+00	3.645617483464675068e+00	6.337909668944728736e+00	1.481921323445589245e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.310940939280261119e+00	1.087937333347399838e+00	8.896950651471053462e+00	-1.053633389317249147e+00	3.447546671100059967e+00	8.083404020492817921e+00	6.405948876785765300e+00	-1.441184471578092996e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.395186199270193050e+00	9.792588336031712970e+00	8.967206353652777295e+00	-1.221108880548741338e+00	6.316823511235996058e+00	4.158269636565099070e+00	7.106215307165391515e+00	-1.220977045046930698e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.521692455907429853e+00	4.909767879571068860e+00	8.860095801659801040e+00	-1.171384231844865509e+00	8.750527729561309087e+00	2.129372101750403257e+00	6.077927302543915999e+00	-1.029182153196019271e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.975973612144749758e+00	4.439952518279727478e+00	3.126178422202507523e+00	-4.108578309553758690e-01	9.558686305509313641e+00	1.807159508776380319e+00	4.860758019482724457e+00	-8.048652730570181291e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.677915264959898511e+00	7.102711272294299327e+00	5.053792865723022665e+00	-3.040217569638442807e+00	2.006983401835735314e+00	1.351406671210729993e+00	3.413280161850249073e+00	-1.364754656043146053e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.193916625302797740e+00	2.955428350833388951e+00	9.847289367392155768e+00	-2.324342308099715204e+00	2.394424084503369077e+00	4.554394419417076456e+00	7.915370655415313372e+00	-6.984331473430704307e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.071432889581335868e+00	9.606002250296965528e+00	7.897608297983635062e+00	-3.888806777290045424e+00	9.636624359112550664e+00	4.653833833026473243e+00	3.151696803746104614e+00	2.312136112295551271e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.797513954806765568e+00	8.067117605724540397e+00	1.195476570881083056e+00	-1.229813061635403326e-01	7.673431521548165435e+00	4.473234071926079025e+00	7.203444997955821272e+00	-1.299349766493186848e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.672331677569586894e+00	1.935102382497474460e+00	1.643597486669144958e+00	-2.565771961061710238e-01	8.933763875600059023e+00	1.384360389118992174e+00	3.110604638615361406e+00	-4.151710944702599448e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.030373081511856803e+00	4.765668289062008789e+00	5.074437493195145699e+00	-1.293743371212860760e+00	2.779536479212063593e+00	3.810793151859565242e+00	6.677356195239418923e+00	-5.314965872066019870e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.598614417939782539e+00	8.971133510278185952e+00	9.272286761343606187e+00	-5.859541991059034949e+00	6.235498692582816638e+00	4.012960452258245603e+00	7.738971720650337005e+00	3.250519731844681814e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.737812193690962737e+00	9.547384947427875801e+00	5.829377234077141701e+00	-1.538138859201718445e+00	7.328413965349497516e+00	1.913566515366619258e+00	2.984356461342051237e+00	-2.185360378132052617e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.059174993442097090e+00	5.204585978808630387e+00	5.437657336677294673e+00	-1.384969938099688491e+00	7.094547633543714760e+00	1.807807860660283428e+00	1.519749838237407502e+00	-1.176307419222493955e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.490487563764547829e+00	6.488048389861091003e+00	1.990110230229942934e+00	-2.607196649052059279e-01	4.763971253137457396e+00	6.032452316795700931e+00	2.166133417499628067e+00	-3.847772962899683336e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.789394296024754638e+00	2.521773180368257705e+00	6.993029424316336673e+00	-1.017709342351505342e+00	1.217930992864732609e+00	8.544334669046939723e+00	6.401681436992054941e+00	-1.107007286825793955e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.008257092750278971e+00	9.948895226877827014e+00	8.460640218867258255e+00	-9.486538284358981832e-01	6.280604778937067145e+00	6.008010822942414286e+00	8.691101290871069196e+00	-1.819834094949131611e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.186386116937159230e+00	3.053191456360163425e+00	4.451490591386809470e+00	-8.666836001975741777e-01	3.214090360853807837e+00	4.895334455710770527e+00	1.310113246727222958e+00	-1.831731287211806958e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.069620659122954009e+00	9.493839660179746787e+00	8.040519474563362579e+00	-3.835478255478117049e+00	5.015898488718164572e+00	2.432504282901892800e+00	7.660256005884854780e+00	-1.399302463408272779e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.414940740465834956e+00	6.915591848286196885e+00	9.585510875183739898e+00	-1.279552113615346043e+00	9.686203678657120619e+00	1.227494371289851394e+00	3.995409090266129670e+00	-6.762712722362256557e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.917727610568095820e+00	6.584785566594979933e+00	2.805084465895925305e+00	-3.755387544099030306e-01	4.560836972686276525e+00	6.418900954398680803e+00	5.359188046730501753e+00	-9.183536120443005757e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.012888190089385354e+00	5.661726495941095116e+00	5.659655044394360068e+00	-9.258964625062875431e-01	8.618960204912541556e+00	1.416960649605977229e+00	9.340463693675149059e+00	-1.159039634535499346e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.924527346894842950e+00	3.179656532535791058e+00	3.651861903300102075e+00	-4.508618038766055713e-01	2.722557542158857924e+00	8.335968966047904161e+00	3.920644294322666479e+00	-7.746867258305148596e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.317725064990252548e+00	2.553739222402467757e+00	8.114515450081778880e+00	-1.513695476386544891e+00	7.054944163269335711e+00	1.553215750820400753e+00	5.219586505400910070e+00	-5.972111118279568842e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.798486182432538882e+00	3.023422682838889486e+00	6.245020694119378213e+00	-1.102907788071931128e+00	9.755015611191348412e+00	1.665347849271344716e+00	1.173731213776576299e+00	-1.595770103668328765e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.789932121155833222e+00	2.752408284959261042e+00	6.740829913090220948e+00	-1.384141244463904741e+00	1.911936136930447061e+00	5.707847885056534842e+00	1.710526564263151750e+00	-2.279112856695837763e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.246465566061550900e+00	7.966395840679241225e+00	8.133613855823080385e+00	-6.663897296204144283e+00	1.085145835792486801e+00	1.168289768073698998e+00	3.366575601170856302e+00	1.437499737894017393e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.965534334925621573e+00	4.124113195777477259e+00	4.531324462989153368e+00	-2.334392067372317747e+00	4.958140337024689259e+00	2.494513432822077714e+00	1.126202808033316183e+00	5.902835138886524113e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.277558554874376862e+00	1.617266438626213443e+00	9.307250724384713791e+00	-7.223862886907156167e+00	1.785681156621503840e+00	1.417236673977098516e+00	6.610445738087099343e+00	1.031344463788727239e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.771525932932124014e+00	9.667677401970525608e+00	5.754440360425413736e+00	-8.739400604976788056e-01	7.721231887621078371e+00	2.265153805079231475e+00	4.907982051137772750e+00	-7.048118098413516464e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.919657718217045339e+00	8.879463807520679097e+00	2.428488164315051545e+00	-6.295998130741972121e-01	9.233364414410928589e+00	2.391369448740299219e+00	5.921123671159175927e+00	-4.511885477338164208e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.590747834482201029e+00	9.434774544718930400e+00	7.219882857051703517e+00	-1.302390291515243881e+00	4.942062017394181161e+00	3.678930705057902095e+00	2.470390880263559463e+00	-3.646716729708106897e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.203553116373699439e+00	1.002074820212213879e+01	8.122016804252057298e+00	-8.950359638905005522e-01	3.279226194763229074e+00	9.024386179051353096e+00	3.625321383238869988e+00	-1.082182065676653764e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.261430686176474580e+00	2.589096762184842859e+00	3.848306188312205389e+00	-1.184287153617139765e+00	4.838359004314489731e+00	1.487716071684891839e+00	6.924123127324487648e+00	-4.327402131466063651e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.748518254630904600e+00	4.563635209526165859e+00	8.671386149317314107e+00	-1.841728755334641310e+00	7.547514623928693211e+00	1.607365303614764152e+00	9.678684660947570961e+00	-9.194028968741356778e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.774905785223540811e+00	7.799750478766757311e+00	9.102256756022681472e+00	-1.168064005257509308e+00	9.993151655732425143e-01	9.740751407177551613e+00	1.433556347061729630e+00	-6.569041093857799751e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.117386949545891017e+00	7.279870814975414994e+00	3.507947406094409804e+00	-1.143280441000991354e+00	6.374646686158005338e+00	2.035830045807669464e+00	9.023205208057396121e+00	-5.345755444648495569e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.752922873950433003e+00	2.472950281533817130e+00	9.805049793900932897e+00	-5.806281026862825101e+00	6.511184294950074225e+00	3.799630958527776325e+00	6.188147030358314815e+00	3.065817897829565197e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.666353327731902478e+00	8.355769925155604128e+00	2.221642064632332936e+00	-6.420763686292926264e-01	6.655420552622244301e+00	1.972178472992805132e+00	6.149340388840002447e+00	-4.342230954785711106e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.415262347695397604e+00	3.140516468999513755e+00	2.766289777676502304e+00	-1.153047444026772839e+00	3.152191769882587646e+00	1.551622519833585567e+00	5.525631761050113333e+00	-2.385328855382623559e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.358167917105594924e+00	2.964404618825888793e+00	2.653721739163873661e+00	-2.866628932687564357e-01	7.446997895601477069e+00	5.284277692793099668e+00	1.649475904229038781e+00	-3.820396960109498963e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.286044113337707628e+00	5.831674938984638956e+00	9.098015305781469664e+00	-1.111294155826743957e+00	1.793686270211542144e+00	9.599006069635921179e+00	1.872357171527909259e+00	-7.313087375043029681e+01
