G	c	dxdt	d2xdt2	m1	W	d2	Fg	Fc	d1
1.000000000000000000e+00	1.000000000000000000e+00	9.644635949441095590e+00	4.061406404845063989e+00	6.744363479241875403e+00	9.660918207287016557e+00	1.084437526936913088e+00	8.267454948607968479e-01	2.888755555876383607e-02	6.513922383025362306e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.763048421348659245e-01	8.937180654245652889e+00	4.115766553523505067e+00	5.625012501658931185e+00	5.234712756426412872e-01	8.855703709829716885e+00	4.708844666377228094e+00	7.085388119197191803e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.863561101806206821e+00	3.919654661814415686e+00	4.579507985666248615e+00	2.157593194003709858e+00	3.057744987473437481e-01	8.415785767540066020e-01	5.880992547662465819e-01	5.741741441069825314e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.362638919167289853e+00	5.649776080351976759e+00	5.765158375518172562e+00	9.659668130349075010e-01	2.174422466034801049e-01	8.726335834276289560e+00	6.708723188574172269e+00	8.826961487822923558e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.296307958712760389e+00	6.955464090243344444e+00	5.326360508320915343e+00	1.005865404627796877e+01	5.558537740198497001e-01	1.031069468102777620e+01	2.501927658762268525e+00	4.548324444640279296e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.863047196447990217e+00	1.072929545268962670e+01	1.236321319931767970e+00	3.100331336587768494e+00	7.240469122507970923e-01	3.441303514130872099e+00	6.066181528192117201e-01	4.417821330128458013e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.956426244835548278e+00	9.257526568772703968e+00	5.695165797174610134e+00	2.377794154480247890e+00	-4.897807498280877525e-02	2.714561192003769108e+00	7.694279324977836287e-01	3.126443076893074130e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.416108623631494368e+00	7.566215629881852145e+00	8.823139308277754722e+00	6.396919087727821918e+00	3.138854348227355096e-01	7.537765461672210066e+00	1.051920614418089484e+00	1.381434967903600874e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.955902310623431894e+00	5.213811315310231009e+00	5.516436579720348732e+00	6.310362643880401912e+00	6.686448701399917427e-01	2.825717367008147907e+00	6.694311832456686373e-01	4.099550822415088946e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.071833604371140503e+00	4.680803116087089322e+00	8.164271416412463012e-01	7.702900934089569773e+00	2.701639337793366291e+00	8.982980009513401143e+00	2.282392250879073270e+00	1.378368542522048878e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.627308214298940570e+00	7.380638250914933529e+00	7.871257231704213986e+00	3.369344457365252676e+00	1.399483966978871119e-01	2.189055628733564962e+00	2.213116673852130178e-01	1.489204624586397407e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.947376637866762294e+00	3.681672863857605726e+00	2.854445978659452710e+00	9.401335821455926167e-01	1.456167294966847769e-01	2.257323340561466996e+00	8.654561414684880383e-01	1.919935771609848629e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.191903288492355273e+00	1.845970847174943419e+00	3.182805872881729226e+00	1.017727799521315646e+01	4.406406250896802490e+00	9.476732000179993065e+00	1.041203056601470056e+00	2.920913850948490875e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.864686315501414171e-01	3.695444328756622543e+00	2.333661740272154894e+00	2.456610394749173309e+00	8.031785864113069051e-01	6.954798491827320461e+00	4.258492229695454157e+00	3.260827544865154137e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.338743148777727043e+00	3.989152939560898226e+00	3.020696747704619156e+00	5.716186971195345023e+00	1.401443512078555775e+00	9.491282382205628920e+00	8.613612393598935046e-01	1.061797559560909265e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.872381084702271714e+00	3.875551643844147520e+00	7.174263920493593183e+00	7.986526863759054073e+00	5.239692215460411973e-01	3.144907687896303816e+00	6.042084145910877613e-01	5.298766786713053900e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.613377958819757652e+00	2.928428326389103553e+00	5.451983396349551647e+00	6.037345037545915893e+00	1.284638177754359400e+00	8.115588905542420406e+00	2.479227241101922274e+00	4.141134165371201936e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.060006879162547655e+00	1.178397363544831933e+00	1.135960040389949688e+00	4.284219129371917845e+00	2.761136794639651448e+00	6.402493330670842475e+00	6.126247018617763551e+00	5.871753708729584575e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.980913886886638053e+00	6.518886163241550680e-01	9.254212169295863433e+00	3.464855704916858237e+00	9.593593573508691907e-01	6.330237173782270688e+00	7.015028280749774359e-01	7.117447642042062927e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.583081285818193962e+00	1.029288418362822455e+01	8.158291124204540168e+00	5.748903343424148105e+00	2.300880733668286826e-02	7.662092354340629186e+00	8.110994032191540803e-01	1.330966972725503294e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.629858726794504165e+00	4.649624612709255089e+00	9.214453913282623532e+00	9.123605472966843877e+00	5.252460548377608784e-01	5.052203501997206914e+00	7.406000547300997106e-01	3.394623586734099030e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.626560838909948181e+00	4.030662553763775691e+00	3.479866447541088537e+00	9.298563037012977261e+00	2.223734052980488762e+00	5.613414201237885592e+00	3.841629131609856085e-01	1.359083811325187074e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.553991288502425405e+00	6.401651178423243493e+00	4.760945747394056404e+00	1.369947469380889959e+00	1.948878989882684987e-01	4.495197830854367638e+00	2.342274316496359088e+00	6.991215793396360345e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.917802598789195123e+00	3.182446566970379198e+00	1.041737482984315655e+01	1.824351314921760725e+00	1.671873393003620034e-01	8.509845132904692022e+00	1.893450940266164784e+00	2.047184481907673437e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.864947532925806506e+00	9.266718027830332716e+00	8.358479966039782383e+00	8.564575656420556626e+00	3.718889674459762151e-01	1.891347981807294243e+00	1.374328086760526091e+00	1.929305428073656015e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.444569685514965229e+00	6.957422506120337857e+00	1.073909032031622690e+00	7.846989559484234711e+00	2.216102105722566051e+00	7.647426978385352569e+00	7.715214231553901847e-01	1.559815930888813096e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.027067313630694478e+00	1.135301851834372044e+00	1.353960357338418463e+00	8.440576879291956658e+00	9.362540927680308656e+00	3.996562239412194906e+00	1.237376959695141165e-01	5.807642339081254157e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.114442973271593473e+00	4.628273366503094621e+00	5.781236099519397875e+00	2.804897318700903419e+00	4.245450847449797060e-01	7.468298757438276425e+00	1.868222737824789537e+00	1.584591278475211418e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.497187710534716221e+00	8.797720965830004403e+00	9.311091807250193142e+00	6.189899631314840001e+00	1.946570498593421794e-01	6.956725522742845946e+00	5.101539023858967070e+00	3.506064249935389454e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.370982412682586027e+00	9.367101853034228043e+00	6.425161552330921566e+00	6.800556369625319952e+00	4.184438939962010218e-01	3.522029271271151618e+00	7.965554816756618139e-01	2.211887742855833117e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.101519125016986678e+00	4.993680413843640586e+00	4.161204333532277921e+00	6.296604180529440598e+00	7.742991446042752912e-01	2.517527554030425385e+00	4.370741215250207312e-01	4.304945574901063443e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.328024314288150265e+00	5.699662088140978966e+00	2.003643338713016586e+00	6.044958014885926545e+00	1.067709745700025969e+00	2.194813513439256347e+00	1.093346595066856664e-01	7.925243817763959475e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.364694446742539036e+00	2.016780545231334987e+00	6.040030609364416492e+00	1.112281551631885135e+00	1.177418850026714370e-01	5.662693922068020136e+00	7.894731850941976159e-01	1.002970830433858873e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.781997731808020902e+00	1.057907121448979737e+01	8.384688934805087257e+00	7.233400157575286649e+00	1.680292292742997518e-01	9.096380410234974789e+00	7.230211584592693974e-01	1.263163356510732804e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.546274606703923915e+00	3.661515155855647574e+00	4.817926714911279440e+00	3.908537866240168857e+00	7.962615065301282824e-01	1.979002335252341371e+00	2.449224461552126642e-01	3.848993881425061270e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.424705497923365094e+00	9.806109547912988944e+00	8.940799245532087269e+00	4.878429384797860813e+00	2.849694773843043372e-01	7.531535368122923124e+00	3.813317631754897352e+00	-4.214337074056813404e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.207257872119147812e+00	7.119137762458087160e+00	9.162266914385764238e+00	9.716192092145428560e+00	3.121430285678644667e-01	3.423286946889864790e+00	4.948332352099219511e-01	2.140168978506192254e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.746408212201035148e+00	6.972960952910721488e+00	2.543622255485794348e+00	4.673555576151349200e+00	7.230063765255098085e-01	5.841575938926301781e+00	7.252629546314868225e-01	4.956351339134490441e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.916957407109698863e+00	4.990681031550748159e+00	5.657216737700525577e+00	9.556549529725309355e+00	7.193779811613911779e-01	8.940969766150917764e+00	1.684599385652241432e+00	5.038921244969549740e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.121228739450749856e+00	3.094346873274579135e+00	3.046139504772719775e+00	3.146085581723736979e+00	8.204496040747724095e-01	4.204176231892851945e+00	2.734808023335056903e-01	5.160707117791143439e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.791524228575084088e+00	1.965530226329678776e+00	8.676016352853881841e+00	6.615137435144155198e+00	9.534928378728391163e-01	6.036757506013431751e+00	1.212993877594192638e+00	5.343950417232168348e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.688222483680779540e+00	2.370807382966040766e+00	6.159636524598817608e+00	9.983407067049185457e+00	1.826550569316302886e+00	2.196030484124341653e-01	3.599501667194338062e-01	9.054886255120159211e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.418865208010748447e+00	2.882704617350102083e+00	6.778582178532593261e+00	2.352443459375255230e+00	3.435934923920219153e-01	2.228842800525737466e+00	4.301705588600569508e-01	1.599079269959839400e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.640416371442664722e+00	8.542952274595172923e+00	8.523665429740589161e+00	4.386351538375586889e-01	1.771629480290197456e-01	3.214800164312935582e+00	2.838049816985080742e+00	-1.025672255540082192e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.989102045586804257e+00	4.043286037388901910e+00	4.524137649552998575e+00	5.169746722186553178e+00	6.664320690693147364e-01	1.152269267361028415e+00	7.713531906772774782e-01	2.956299547916793058e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.030375028582407815e-01	2.437948713037780379e+00	8.784394001800153617e+00	2.561993035670913965e+00	3.929637321127694705e-01	6.962523412461359307e+00	5.250191101937883964e+00	2.025128304875309371e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.572006204936767126e+00	9.839742589601566891e+00	5.762462230446446121e+00	7.271277011588979988e+00	4.784719398906328025e-01	4.417416346759612367e+00	9.202999297273257717e-01	1.924481555997670790e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.990434985783752442e+00	8.521935070156231973e+00	1.948839898202163079e+00	8.841543823997433549e+00	1.165267523531239746e+00	5.293280017599241383e+00	1.485708518445796766e+00	6.075698926958603696e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.128199370972584603e+00	8.745206531179096743e+00	7.322715344213855282e+00	5.534396084751017852e+00	2.189448009248864957e-01	1.599983072774767479e+00	5.262063626186925802e-01	4.806483919471277177e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.401402413383586065e+00	1.052057280169042386e+01	8.689826419634471222e+00	3.136643364733716854e+00	2.371449821483570253e-01	4.334322990720008484e+00	5.857994765183184294e-01	-2.295614703685781854e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.823841466194536576e+00	2.636521046791440614e+00	3.202073020890630062e+00	4.378031848285178995e+00	1.455672551318425878e+00	6.771972367067641940e+00	1.770999644775645754e+00	5.822440565544740876e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.765530565247230399e+00	4.942273855674953253e+00	7.868491440772843681e+00	7.988637881361495552e+00	4.740319776551157327e-01	9.998168083398761397e+00	2.125805213283246786e+00	2.918267049007069458e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.595157651219532013e+00	6.345479921370341003e+00	9.182483388426854631e+00	1.393760305171961367e+00	2.405290755635287603e-01	1.189556515678227733e+00	2.884761489712644456e-01	6.602432917837833259e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.007377163355092975e+00	7.400300423387767168e+00	3.068188196764895626e+00	6.356184875957057834e+00	6.187636657194763856e-01	8.380653996222577007e+00	2.705641531972828417e+00	3.604126875718405842e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.207159386857043160e+00	2.100355208237213667e+00	9.869221884318521987e+00	7.128403956972533706e+00	8.492828228229930554e-01	6.547242090288020400e+00	3.697471121596493049e+00	3.383985150650662410e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.336961791150496737e+00	7.567127982856673540e+00	2.443319409138754672e+00	7.386436464861995788e+00	9.925941783479906855e-01	6.253915605324897875e+00	1.572112215044682682e+00	5.128986519899580987e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.464006985675016637e+00	2.985093986362426399e+00	1.634472184352124380e+00	3.133363570034674694e+00	1.018862239740602194e+00	5.373469084993965694e+00	2.300922551235625058e+00	4.391679128852017389e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.812366019550690766e+00	3.621751403382350354e+00	3.038934365113586278e+00	8.495251505696128191e+00	2.860986208837397626e+00	1.788987982971967039e+00	1.600424172670023570e-01	1.934260261400762237e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.322687273801102847e+00	7.093507901440871954e+00	8.400057201523939199e+00	2.679671806981638316e+00	8.136895630656690304e-02	1.285720736039718926e+00	8.531014342592121991e-02	5.830200100530104346e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.496022065477447427e+00	6.471172565631776230e+00	6.876293210446082327e+00	1.719257782579336258e+00	2.359424751827171596e-01	6.985911221805299220e+00	1.112710148391054643e+00	2.392905186653027372e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.803872478261194345e+00	5.826266577296594917e+00	2.004850601538769705e+00	8.339589185008522421e+00	1.567045891552936387e+00	4.772587766635596473e+00	4.011405890825069376e-01	1.262090897615006924e+00
