G	c	dx1dt	d2x1dt2	dx2dt	m1	m2	p	Fc	Fg	d1	d2	W
1.000000000000000000e+00	1.000000000000000000e+00	1.191314833827371578e+00	2.988997339019431099e+00	1.308132051329933043e+00	5.937974549772476962e+00	1.305578239670098117e+00	9.052517283721739361e+00	2.491089169711135920e+00	1.937269267881344126e+00	8.225732254325366810e+00	2.773110774719510374e+01	-2.803277932009329376e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.729259264772268878e+00	9.888782104691522079e+00	1.561651507606492073e+00	3.589841541540777392e+00	4.529601317244285497e+00	1.582753136334288380e+00	7.361598663355887417e+00	-1.921732150634586134e+00	8.363799123568142591e+00	1.356786500092427572e-01	2.516774663931243272e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.491013608065799190e+00	9.496643095719592864e+00	9.149736399544996956e+00	3.766458962549396716e+00	7.275429733387385411e+00	1.037178280423281862e+00	5.821400120611479601e+00	-5.433623697973940736e+00	9.820216621754923381e+00	-2.256148184924130362e+02	-6.028257808017421127e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.910456616251539952e+00	1.350377256712585794e+00	2.241891856060299837e+00	4.174213477519445270e+00	2.740090420146628958e+00	3.047697309023177592e+00	6.712697674932304182e+00	2.309314706437603615e+00	5.519908001703892175e+00	1.262767953694894274e+01	5.227506090786139481e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.643417729750074052e+00	7.353397220238094611e+00	5.798748111687483053e+00	6.586857655268589795e+00	6.777948319587530079e+00	1.950587615048537726e+00	2.761699566335328981e+00	-7.639795837887028429e-02	5.098081946217983607e+00	-1.386173487011683214e+01	-2.966761606894719794e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.646585841136603001e+00	9.329794147097604906e+00	4.703265423592249306e+00	3.998639733225114234e+00	3.345165669712116596e+00	2.398714192611243412e+00	2.907887041272608108e+00	4.832675672068657002e-01	7.786013385778220552e+00	-2.430082591543914106e+01	-1.805115840154196460e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.745300127336214313e+00	2.633747824535162874e+00	4.126575699271543662e+00	7.596890224593946250e+00	8.966464776338881393e+00	1.691150472366716118e+00	1.370018363148451934e+00	-2.490863380233347690e-01	2.201536344776792387e+00	-2.967431460545212119e+01	-1.408188235960831491e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.723947151008893286e+00	6.118490776344041926e+00	9.096069066875619669e+00	4.648234221204042171e+00	9.057957824464409669e+00	1.026586296346947202e+00	3.889991910583282753e+00	-3.711203349794827577e+00	5.928821176425579154e+00	-2.665325188483906516e+01	-7.769985670672607370e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.886636930738381679e+00	9.235580163641998297e+00	1.193489625094213302e+00	1.622033921158680725e+00	3.680052119430257562e+00	8.743405339443095503e-01	6.043030919978058080e+00	-7.703523978739045930e+00	5.918620106365500178e+00	-9.752349266616615608e-01	-3.805560492574238562e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.634597906222856167e+00	1.310077257615969604e+00	6.968167337083897905e+00	8.057681712495694981e+00	3.067396041756753178e+00	5.243510606911784500e+00	8.729068010739124972e+00	5.393696142715924680e+00	1.810175079959737143e+00	-5.907683692501302986e+00	5.880496590731904227e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.500962602909805099e+00	7.271492108222212813e+00	9.668167562277940164e+00	3.575281594704617039e+00	4.697387963086131712e+00	1.522426616592136073e+00	7.010889895556807083e+00	-2.213604257901351957e+00	4.757037479306749361e+00	-2.459236600629908409e+01	-3.801316450624331100e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.253530493387425615e+00	3.680012648666501907e+00	6.029807267174340346e+00	4.904091794858275399e+00	3.170332190305779729e+00	3.090085853617491995e+00	4.919592868096694716e+00	1.739182150400630622e+00	8.683786056002436027e+00	-2.083089669635879204e+01	7.155882192527829311e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.622631541337138827e+00	9.316691754751460053e+00	9.427337872997981094e+00	7.170792631623955415e+00	7.044430750299156330e+00	2.028262327461495040e+00	9.581515006398303669e+00	1.546213095137941584e-01	8.699912597188085073e+00	-2.381337973800091490e+01	-1.271256751645619909e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.302411608476164773e+00	9.733831692950284165e+00	1.468604021385557123e+00	3.995603152512712253e+00	8.432939470498331147e+00	9.518178144896670689e-01	7.480722154201193241e+00	-8.317883091136803131e+00	1.891142458951462491e+00	-5.083845644433122868e-02	-1.093556348294892344e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.113772272434384369e+00	9.499956335857499212e+00	4.772507415098722561e+00	1.507534386523945003e+00	7.059619286887226508e+00	4.237979297867032202e-01	9.367967907262835681e+00	-3.445441030230401225e+01	1.799719481307355817e+00	3.540393873711628459e+01	3.066343592501224080e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.075621788065570072e+00	5.253048916511689370e+00	3.341199659982228010e+00	4.357916167881770164e+00	8.416028462823163636e+00	1.037503775653425331e+00	5.754385138143895517e+00	-5.339765611593689343e+00	3.366442978853183554e+00	2.634077659307096475e+00	2.216144676934491908e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.803688428827614043e+00	8.748642910171319897e+00	7.581777968431921977e+00	9.496335309164278371e+00	4.577195268058329880e+00	4.155094923646570848e+00	3.331649343422714793e+00	1.726447424112056650e+00	8.869392038198922634e+00	-2.256048179073895099e+01	1.489313246714399241e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.627040366967531959e+00	8.599957175006828436e+00	9.839123263924044238e+00	6.775559998685835694e+00	2.403754096752821479e+00	5.622422877733728619e+00	1.480452966960736694e+00	9.507545517397072432e-01	2.166167655022605221e+00	-8.561090314526248690e+00	6.454639936993555871e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.329754322977696468e+00	3.872362896387803843e+00	3.314613406522834094e+00	7.043641394041995518e+00	7.649231206996105037e+00	1.842677113754390916e+00	7.535784599884196133e+00	-6.413937043367099466e-01	7.482093781785086328e+00	8.961570202311065714e+00	4.563731295304739533e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.409008822833359487e+00	8.458184692161516693e+00	6.890169401421000650e+00	6.700967088517618464e+00	4.243585616468531718e+00	3.153990526550746409e+00	2.098838478157797116e+00	7.631640464415999636e-01	1.916605413864137519e+00	-3.777282853312107225e+00	2.566465339285504133e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.478922446616445896e+00	1.324282059878606033e+00	2.782944191580707383e+00	2.791369233822048379e+00	7.045093803463547744e+00	7.937043760208837284e-01	3.726202441685577238e+00	-5.673529577966286652e+00	6.602346153672079332e+00	4.605656282846369187e+00	5.832676165080010300e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.537255364263748536e+00	6.361878850298415600e+00	6.082556720387852778e+00	4.771386302135574908e+00	3.439859033606369465e+00	2.776262841423586369e+00	5.784096793166036754e+00	1.616120378641987321e+00	4.210254281133550158e+00	-1.085809717350376857e+01	1.873939977098554532e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.582801717226041127e+00	3.072255898416893505e+00	5.179478093207097622e+00	7.756102953550346513e+00	1.727648532297935358e+00	8.962707579719850770e+00	6.087714821436261303e+00	4.722553374904840062e+00	8.111681064284612219e+00	-1.658116475735867468e+01	9.078593442361555788e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.547157694226108049e+00	2.088338512600462771e+00	9.757322949711422666e+00	1.910668861417909259e+00	9.922050925749733352e+00	3.870299549839319453e-01	6.400050445417988954e+00	-2.686264908713791399e+01	3.107370892695584086e+00	-2.460220044510599280e+02	-9.329406298446077983e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.685423397870591700e+00	1.692488558270120569e+00	6.478634440338962186e+00	3.493480562710518100e+00	2.407778587801400860e+00	2.908256372663137412e+00	2.503172473396394704e+00	7.818317861231059984e-01	6.757115784377589307e+00	2.090610779544413589e+01	-3.368212236132508419e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.277776894087255144e+00	7.273034626496686528e+00	4.156143786919860972e+00	3.482853479774175032e+00	9.896182700860791215e+00	7.007828090863380543e-01	4.417141551272364630e+00	-8.123108112899892319e+00	3.122065383972369101e+00	3.999840260074785547e+00	3.223961808477479707e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.740589597786282194e+00	4.061085451534687252e+00	2.018438384636462413e+00	4.891023098116018097e+00	9.798546945415395726e+00	9.944211330530089432e-01	6.561199848420269376e+00	-6.579335240819956354e+00	7.420088467495136619e+00	4.576144892672000530e+00	9.099420248268202727e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.882505748019443814e+00	7.518742727783450874e+00	2.354848571974814231e+00	9.823359596094791257e+00	8.143129056659308418e+00	2.408219224078449905e+00	9.734595325336401928e+00	1.664034383364744407e+00	8.867243028705280139e+00	-3.165370970856864830e+01	-3.493837537826519224e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.157753160362977596e+00	1.586646593389666515e+00	3.032574494717975799e+00	1.612627400756846185e+00	6.932462142748576639e+00	4.664269960675644922e-01	7.551040081956018390e+00	-2.501704283663829997e+01	2.133023430978164381e+00	1.579695462270116701e+00	2.080891412194743495e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.953519569945722623e+00	3.829808677076000922e+00	3.260159268444573044e+00	5.669290145670541570e+00	6.211203497855619204e+00	1.824183050039061227e+00	9.306223726493611181e+00	-8.763274296460427104e-01	8.797088704213098964e+00	1.816605497742782305e+01	1.020764978592222860e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.098753152680472134e+00	5.854820035954187318e+00	8.662798767371896247e+00	2.612374175628978890e+00	8.786894074132018062e+00	5.952632626691408690e-01	7.862227136837232955e+00	-1.858221579047514993e+01	6.332543131418612248e+00	-1.385655734305031039e+01	-8.987581188283161993e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.462268966813788040e+00	8.122695268950474556e+00	6.050919660991232796e+00	9.747718447458533220e+00	3.608953480019112980e+00	5.400760680069314645e+00	6.314404514087759601e+00	3.983327563336784838e+00	2.140166684426012544e+00	-3.281859457672358360e+01	3.336503645324017242e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.309338561784235466e+00	3.872584905472758798e+00	5.705725542175871468e+00	2.019223204728349597e+00	5.206001083613444713e+00	7.751717487679685714e-01	2.728859500927958148e+00	-4.310593405312753923e+00	4.851369283763287577e+00	-9.284440124144643036e+00	-1.879210610258168046e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.188078782533047217e+00	6.640821986238091057e+00	2.031740462546316905e+00	4.638704780874340905e+00	6.572680751362189433e+00	1.413007659350659972e+00	6.994047940589156909e+00	-2.937898053372367979e+00	2.450491868554423025e+00	3.619764930183034246e-01	5.128959106346505648e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.323361101375915005e+00	8.972114732215437982e+00	8.732794293199308555e+00	7.638792963939045499e+00	4.698987037391040289e+00	3.249757026367535939e+00	6.611355253553199418e+00	2.543505473621702873e+00	7.303407959279964778e+00	-1.953073403362603599e+01	5.537060993388342567e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.962558428472766181e+00	6.550257252807173636e+00	7.499097045577529208e+00	7.344831178386757031e+00	4.843001825365016444e+00	3.030556219638373960e+00	6.415952141000700770e+00	2.181018817291525469e+00	7.830740153843390061e+00	-1.733210552458484699e+02	3.371702353398620744e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	4.809581427167804790e+00	3.975673438514151670e+00	2.418975920427591131e+00	5.401571949881986967e+00	9.356046989221254995e-01	1.941909992211129810e+00	2.068788884811405271e-01	3.541311991227160672e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	4.119846155310843194e+00	6.085661113218933771e+00	1.354843682136497529e+00	5.766714400211026437e+00	-2.739350225441832265e+00	5.553232013323755822e+00	-3.859878480729582861e+01	-1.060234538830911788e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	4.565765709996178146e+00	8.657730889926559925e+00	1.064400365156260797e+00	4.015849921302370618e+00	-3.572827280738346989e+00	8.327919097462588738e+00	2.563425813842686239e+03	1.174367536067480614e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	3.378585177423133690e+00	2.814318516347486643e+00	2.397385613575528485e+00	5.673791503031663019e+00	9.474681265248658946e-01	9.421882230571021921e+00	4.781397078728460315e+00	8.677518949469041232e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	2.854657392190005361e+00	9.404524259991887902e+00	6.089163206138862305e-01	2.779016824148016429e+00	-6.399482458186976253e+00	5.624922375560278631e+00	8.850172427506061368e+00	5.804082355153648010e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	5.350212731781249786e+00	7.204604000297956112e+00	1.486839585949447207e+00	8.245209467958069638e+00	-2.860616438689478791e+00	9.547832039839665441e+00	2.823290797235219074e+01	9.574598521677751606e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	3.419217293212855502e+00	8.421204434104920367e+00	8.112716814933786935e-01	2.675119034605820456e+00	-3.907940718798320390e+00	5.817911399475102385e+00	1.652803479620971627e+00	2.202127633257876305e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	3.577831756629756832e+00	6.003642606217193922e+00	1.199126415040741467e+00	1.760987653783127715e+00	-1.190828475373090445e+00	4.536361253390513326e+00	-1.591695492311096416e+02	-3.506099257312908435e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	6.906904476222067935e+00	8.013602347030845507e+00	1.719171205867893848e+00	4.931666078355450900e+00	-7.898744533922971156e-01	8.632228194737187721e+00	-5.442124262519417499e+01	-7.152758065000216270e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	9.719062823293372233e+00	1.142747356734545194e+00	1.695928015049659621e+01	6.923378479932665641e+00	6.108779038411877416e+00	5.430926793550450604e+00	2.636973606029255635e+01	-1.055863051910004202e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	6.434956368747395850e+00	8.362758006161667979e+00	1.534562045487360971e+00	4.937148063639368090e+00	-1.483349991254565792e+00	5.247553446472061012e+00	-1.141713326642890358e+01	-7.577612711126336720e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	1.699390647303075097e+00	1.346296226352715397e+00	2.488298438059410422e+00	3.490906311536493334e+00	6.801476785403450798e-01	5.407638581894189223e+00	-1.788115201807475430e+01	-4.737328920570211266e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.679468301867084179e+00	9.011426596645671694e+00	3.699016030368050267e-01	6.020297521846585731e+00	-2.627199351282008521e+01	8.621633706769811667e+00	-1.695242448161803850e+01	-2.871495529415355463e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	9.565005868139659029e+00	9.923059051346035275e+00	1.927705518450376410e+00	4.124824230664498437e+00	-1.597084580626186856e-01	8.486686821357034560e+00	-3.777925551507550495e+01	-6.837968959614959985e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	3.675705749918954268e+00	3.637836140681641517e+00	2.015390449332530753e+00	9.392861141893401822e+00	7.752179230055362968e-02	4.640775468649542823e+00	1.887804329564890249e-01	4.031031086250909667e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.823260178439514156e+00	2.896969596417338977e+00	1.262877451767904446e+00	9.306376665007954685e+00	-5.415008317994961295e+00	4.002403496203687183e+00	-1.515536725451575073e+01	-7.308761983816236096e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	6.379189834633293366e+00	7.882376575494637549e+00	1.621566745595020675e+00	5.528017611243245533e+00	-1.295791692451869981e+00	5.417344995515047223e+00	3.649326819436480491e+02	5.771437630846845934e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	6.615172217277421218e+00	3.275392357307099545e+00	4.034868823616875488e+00	3.947009621458646311e+00	1.990448917648763416e+00	6.148071873528437870e+00	-4.849764928527295638e+01	3.093846024702499165e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	6.837485021544120301e+00	8.798049085307715345e+00	1.552479087310208783e+00	7.633475369485123174e+00	-2.180692007443104874e+00	3.145335219398504467e+00	-9.942958780933493224e-02	-2.841617683286576934e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.403271836415723950e+00	1.917907404963920870e+00	3.546087917765982311e+00	1.332947433516986191e+00	5.775570561112750578e-01	8.140537592142498724e+00	-4.890119788133464596e+01	1.604837843076260384e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	1.127230968359117069e+00	2.125248787259747640e+00	1.063505591022383179e+00	5.270529857920759120e+00	-4.630742966606870681e+00	5.362197620106037732e+00	-2.594795192335109135e+01	-4.335910496874178222e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	9.688547346414530637e+00	9.813830896784532243e+00	1.967880648392551057e+00	4.029457896361345881e+00	-4.941752995247394170e-02	4.013751174444453618e+00	2.990732852994847590e+00	1.226566565370432738e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	3.256597884804035115e+00	7.070811277787047544e+00	9.200126721285533105e-01	9.287869988344951366e+00	-1.084938829507694891e+01	1.965306799881080035e+00	-4.757903343013090591e+00	-1.384796171760022965e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	7.087251161939594368e+00	8.613409662681821288e+00	1.639759965295023436e+00	1.113970219528023886e+00	-2.403858703149794329e-01	3.152440439344251111e+00	2.637477836406077358e+00	1.167733260094180769e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	7.369759624514654384e+00	3.921185064757184868e+00	3.758230467110672990e+00	5.972009309284979750e+00	2.796580981036538738e+00	9.540226846514896053e+00	8.638547477040896183e+02	-3.226228129140611713e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	6.478474380687670120e+00	7.091518424225902173e+00	1.832089035222913553e+00	7.660799994952963488e+00	-7.061040550254147341e-01	3.748223647354433918e+00	-1.084061005279802892e+01	-2.910446512885488168e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.812379348171439641e+00	6.336960310121185991e+00	1.203399990820753995e+00	5.363474464953084109e+00	-3.563228909091703756e+00	2.515902035110027857e+00	-3.782993838008697818e+00	-6.845931159484160844e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.438732851199278961e+00	6.432700475188143585e+00	1.069184851844102058e+00	1.763318006080177414e+00	-1.535456129165078787e+00	5.147169498553102684e+00	-1.356907642856870382e+02	-3.642032047928824312e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	6.386890060265886682e+00	7.147566966559060653e+00	1.785360878280032315e+00	9.755249448984365301e+00	-1.170162980376501904e+00	3.758781920190827019e+00	-3.592395275388786757e+01	-3.884709828093309891e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	8.786002236102428142e+00	6.176534280225532747e+00	2.846012496534824798e+00	5.655720302784241760e+00	1.687610204923400747e+00	1.324681524910497288e+00	-1.516315261641722145e+01	2.068854685681847272e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	9.531083102512100780e+00	4.868382785392086021e+00	3.916459032260412254e+00	6.540475548952832341e+00	3.192634932977472584e+00	3.899765218755016249e+00	2.700659956652324833e+00	-1.334048637119675140e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.953887678999544519e+00	3.489494464307546728e+00	1.123767263248999448e+00	3.136597734037388285e+00	-2.445316391752023311e+00	5.903680972379844683e+00	-1.237151852132819840e+01	-1.341324232601476574e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	2.392937822376516976e+00	7.917793657969259158e+00	6.055575040352387806e-01	5.351551762940728985e+00	-1.234732763739321904e+01	5.965623043525555502e+00	-1.771559406786776236e+01	-6.842064480208342125e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	9.501554158144141837e+00	3.033992870477800974e+00	6.260428500322087864e+00	4.867104112668835469e+00	3.306921216089323323e+00	4.206367697446640186e+00	-9.207623428060015769e+00	1.578159598993102009e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	7.626455404420627637e+00	7.225889817150408234e+00	2.111369794753503726e+00	1.665082789689029896e+00	8.729848500863089666e-02	5.026633269078810251e+00	-3.399222676009467370e-01	-9.702707491090464265e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	8.952618269512283788e+00	3.099790793521424614e+00	5.774698568708942048e+00	1.969286861319243576e+00	1.279535030578790700e+00	9.693650511495025768e+00	3.426200231374116334e-01	-1.350866604105214197e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.978695945485914098e+00	4.748405853900467655e+00	5.180872561642608787e+00	2.817909406003522577e+00	6.631074977152961125e+00	8.528576671793530739e-01	8.534014656161199142e+00	-1.150029311905225171e+01	4.403571100953041828e+00	-2.700405088025683042e+01	-1.825759198106194248e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.574509367356991207e+00	8.921749898635431109e+00	9.184388386575720986e+00	6.290142696644046794e+00	7.721938625526517441e+00	1.629306159017670286e+00	3.157718499449297944e+00	-7.200124413999707818e-01	3.325744749014553747e+00	-6.707050593857137422e+00	-2.247858545132409791e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.797822290250587152e+00	9.495414618661301986e+00	5.847604564024138973e+00	7.308176630410248009e+00	2.956455326507305692e+00	4.928660514030454465e+00	2.744442455171238304e+00	1.638775625525899837e+00	3.186358209647034645e+00	-1.352970891813894916e+01	1.310007321622369503e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.926089255943110423e+00	5.206938763564465944e+00	5.477501531408452529e+00	7.116881255515516536e+00	1.546400328487710363e+00	9.249270808261327304e+00	5.546870919881317086e+00	4.345337030786881272e+00	5.120184125609817727e+00	-2.621658301156591975e+01	7.143439377141480406e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.565298051510062294e+00	6.525779548991685886e+00	1.951943288278558786e+00	4.687364074478352904e+00	2.179799825979350736e+00	4.287536190523034918e+00	7.912654576366879411e+00	4.226154356988054417e+00	7.845564294701678598e+00	1.256302022271831520e+00	-7.161693868441480759e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.743268891092299988e+00	2.505651586979220191e+00	6.906332478896171523e+00	1.140822508951391923e+00	6.451904915143857444e+00	3.495137007871025325e-01	1.558076371846918162e+00	-7.272132855180604594e+00	2.861224731694231416e+00	-1.785174969814987094e+02	-1.029851866937983829e+02
