G	c	dx1dt	d2x1dt2	dx2dt	m1	m2	p	Fc	Fg	d1	d2	W
1.000000000000000000e+00	1.000000000000000000e+00	5.835338264697727872e+00	6.169074557294291772e+00	9.031974460449967879e+00	4.624847790974027539e+00	9.077060642789202660e+00	9.778200713158810009e-01	4.033113197561407404e+00	-3.696903563821920535e+00	5.862517570149126556e+00	-2.665277672030244105e+01	-7.857461045087999807e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.823866646724216167e+00	9.179063890185597430e+00	1.191222847760915027e+00	1.558062187586774394e+00	3.630721427809218582e+00	8.882541389687872435e-01	6.010856293113667981e+00	-7.722473635743534182e+00	5.946141077687155274e+00	-9.465928990669971732e-01	-4.092178146988257659e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.612912213089021662e+00	1.305217261903687920e+00	6.996170846615738625e+00	8.031396681685693650e+00	3.031003240954921907e+00	5.197744230975516189e+00	8.838448978896074948e+00	5.379539842916788217e+00	1.769584181938460343e+00	-5.865404901622009781e+00	5.907174884718263463e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.477486768205534595e+00	7.323288718880913706e+00	9.605918154393366493e+00	3.528722318970904936e+00	4.690641480885077819e+00	1.547920537569809740e+00	6.927259266062385734e+00	-2.253533731102429272e+00	4.756907324666449277e+00	-2.472345890664019308e+01	-3.680916039980167920e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.306131381137167757e+00	3.731495447658788045e+00	6.098483947037141917e+00	4.857349444663392468e+00	3.133469285610020805e+00	3.118670851632968866e+00	4.974827338159967027e+00	1.743108218090039019e+00	8.696176422645386594e+00	-2.083655892490484618e+01	7.233496644260667630e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.508077396458197939e+00	9.345200161291145946e+00	9.459600068391155858e+00	7.156998726524049559e+00	7.164650698279015906e+00	2.047422466028421262e+00	9.605496914855276458e+00	1.412380201755662201e-01	8.599773736950128367e+00	-2.377851123226625063e+01	-1.428553394381698149e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.219150731613230398e+00	9.717639175981688027e+00	1.381461684875688434e+00	4.085800934397087580e+00	8.405402063031177207e+00	9.277456243368743527e-01	7.519167079250179242e+00	-8.280409076977036875e+00	1.805585612551872332e+00	4.763012961706211690e-04	4.825353251748835948e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.098819918288827857e+00	9.548283650301360836e+00	4.767055899530318719e+00	1.473200657514446288e+00	7.081843739005361016e+00	4.324360549799453057e-01	9.424594302026681802e+00	-3.444371178538600020e+01	1.865960514112680046e+00	3.531998402571353779e+01	3.063117611890145398e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.150549005706675842e+00	5.230690063603534945e+00	3.362731306051983449e+00	4.455111970452214187e+00	8.427080564338005786e+00	1.022665622182160616e+00	5.720984563549126989e+00	-5.341902049027023480e+00	3.328152946511027110e+00	2.510830091330649161e+00	1.945765284210916546e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.809287297864017319e+00	8.855817474530459421e+00	7.544807806628886837e+00	9.545987962553420303e+00	4.592143580997953833e+00	4.126140032547370495e+00	3.258332935639002059e+00	1.713309625021407046e+00	8.839368002452916429e+00	-2.258139780085343418e+01	1.518275650031602986e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.554960025764976272e+00	8.596234216100159031e+00	9.749960826729342500e+00	6.797061247458810129e+00	2.430224961802974093e+00	5.620813467465861635e+00	1.472646741456665964e+00	9.190721240749839538e-01	2.169177151909301049e+00	-8.390353897791088755e+00	6.576623990096184258e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.266936764999224252e+00	3.786252484718652500e+00	3.324146084021809777e+00	7.083810886012008368e+00	7.689565831013511321e+00	1.862906211480811924e+00	7.546999502283570749e+00	-6.695103193351854554e-01	7.458991480918427897e+00	8.879323052792292614e+00	4.552188195071992460e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.508601081920214249e+00	8.393777167996910649e+00	7.009668540306413398e+00	6.691278612350965105e+00	4.258783728928828616e+00	3.153961867192002000e+00	2.065840732863302609e+00	7.513733746985388207e-01	1.933206467402270867e+00	-3.660748836311500387e+00	2.133146391677894105e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.434285935507342735e+00	1.335496673493035358e+00	2.761510776548731005e+00	2.860547970338617407e+00	7.053687386783742852e+00	8.331939290633583184e-01	3.740203261517631717e+00	-5.688119407440844100e+00	6.605459767389131542e+00	4.740117125125503428e+00	5.626259839596000845e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.483681018715544919e+00	6.374207607616792615e+00	6.174620319773945099e+00	4.795697550264026887e+00	3.438980695454725289e+00	2.795108856025704469e+00	5.810322021293373496e+00	1.594194535657155409e+00	4.215409252676504792e+00	-1.085400686578629958e+01	2.443805415021484073e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665424307765898115e+00	3.179654609054587411e+00	5.133853612725724602e+00	7.668343570576892532e+00	1.723527161694437870e+00	8.982167765301946716e+00	6.029823597430960191e+00	4.731374385806026872e+00	8.062046120793288750e+00	-1.664577150413163409e+01	9.038524766863233140e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.594693534029087090e+00	2.027328634422461473e+00	9.759949648864109761e+00	1.928393309291505764e+00	9.883571004404283045e+00	3.401491356056838278e-01	6.426917607052119230e+00	-2.685405091899549035e+01	3.113745171613412577e+00	-2.459727749653617082e+02	-9.335877601757820798e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.759644344482065748e+00	1.694774153608260114e+00	6.519346235668837863e+00	3.543114389499698369e+00	2.402498101192453106e+00	2.902223178284584204e+00	2.481638236322593283e+00	7.708371249014258630e-01	6.812930870193302901e+00	2.093038918019015426e+01	-3.323230078471257620e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.224156928001372435e+00	7.207661717112581634e+00	4.145092776683743985e+00	3.471227259040158941e+00	9.908930658237913747e+00	6.750198900192091456e-01	4.379234425030889000e+00	-8.077910696319039019e+00	3.090258558624629170e+00	3.923241151250259851e+00	3.305618519726367222e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.658980490438113353e+00	4.031467513223194743e+00	2.010422134973366859e+00	4.895005054392289168e+00	9.817425083881294867e+00	9.929358919167847741e-01	6.597944860528425437e+00	-6.618163116892262998e+00	7.472733847747373481e+00	4.503882376503143270e+00	8.757540773775852827e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.886256411862021976e+00	7.616582926759750016e+00	2.401315691428555166e+00	9.790142365896180365e+00	8.154182957662019504e+00	2.392954844655542423e+00	9.685742640413911531e+00	1.663982792069387928e+00	8.860297542346181388e+00	-3.162147107745782293e+01	-3.488105645846315639e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.176235301794404720e+00	1.524990916102277216e+00	3.132291930405720848e+00	1.532946871218794360e+00	6.922117721779774691e+00	4.530739675318087301e-01	7.523626632177484730e+00	-2.502082195588161895e+01	2.181170372945875791e+00	1.666037057923500653e+00	1.579159538512084238e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.981105816162866518e+00	3.870271124348746206e+00	3.275297312538285599e+00	5.584381229398310609e+00	6.197154337409773284e+00	1.858017951548462277e+00	9.307386649622868546e+00	-8.849856434087812751e-01	8.806366075846506547e+00	1.814950153891086870e+01	1.026503575303425819e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.178347991888324842e+00	5.877279678321312595e+00	8.627049475341191709e+00	2.531074879247309006e+00	8.764757074419119220e+00	6.077592018597298695e-01	7.935305734803399957e+00	-1.859729002522239227e+01	6.340359809599886987e+00	-1.384786596848837448e+01	-9.191894741549086589e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.362755358096586100e+00	8.115163785905549432e+00	6.040527670225922741e+00	9.772306813703870887e+00	3.622016837610169571e+00	5.429603489030744967e+00	6.336029202291501683e+00	3.983193993146964207e+00	2.163018943738005628e+00	-3.277148275784993814e+01	3.308808800821902452e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.356026042461316861e+00	3.897669598352361042e+00	5.849647675892786225e+00	1.884923241863710963e+00	5.197086170626446844e+00	7.307954056362452322e-01	2.757193170965606122e+00	-4.313039988148632986e+00	4.913893732055528041e+00	-9.291193217550551608e+00	-1.846318914999264749e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.124530884259563379e+00	6.568488649461698969e+00	2.040368950860081299e+00	4.596329959388610220e+00	6.584344780236983219e+00	1.410820507958728154e+00	6.983841663520268916e+00	-2.943223463760585634e+00	2.460585812337007461e+00	3.385731125246007611e-01	4.506825784355711906e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.375334869615298494e+00	9.065943530772949899e+00	8.708435786888337304e+00	7.599517173178381491e+00	4.755227500385786676e+00	3.277953642096182119e+00	6.606110007609367507e+00	2.515665712878724314e+00	7.329162022296804579e+00	-1.960858825562031882e+01	5.751885153254177929e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.936994435630457367e+00	6.649850842772632831e+00	7.442102069812977838e+00	7.325715495005762357e+00	4.808739679745708706e+00	3.070878845610533592e+00	6.419541036793300570e+00	2.146600062281304844e+00	7.809768443013632933e+00	-1.733746821725329141e+02	3.386337819453881082e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.761345011397001503e+00	3.099255777700254733e+00	1.508195364209714784e+00	4.704062120603027530e+00	4.005063696538457840e+00	2.375675867800625340e+00	5.424164119240058035e+00	9.302785259800894213e-01	2.037621441220607288e+00	4.279203487946144913e-01	7.126954919022717716e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.647602371023013212e+00	1.354408197948294701e+00	7.390591736637774467e+00	4.140581488884938821e+00	6.079895291196885765e+00	1.345460644614192347e+00	5.741672125009286809e+00	-2.747848170712122950e+00	5.590091597233632470e+00	-3.861377184966286080e+01	-1.087324401226101500e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.842151619288730835e+00	8.808691324695960390e+00	5.927991009645418252e+00	4.509590403905702871e+00	8.765264112390157791e+00	1.086840233296925362e+00	4.083497551112260204e+00	-3.574699701583204270e+00	8.335852668919756070e+00	2.563555642239196004e+03	1.174572552511885988e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.665878239141093342e+00	1.213701355476920041e+00	1.713623929289744163e+00	3.439787733307468454e+00	2.801973633794336838e+00	2.396042280904345123e+00	5.653341656954063765e+00	9.460622932707840604e-01	9.418795280615109178e+00	4.931298407099087733e+00	8.674093234309749434e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.684442178691831771e+00	8.951973268734446876e+00	5.123879155683001230e+00	2.814337939036579694e+00	9.447762602685109812e+00	5.799165888006825309e-01	2.684340821414725298e+00	-6.411910014945712888e+00	5.674856854083611069e+00	8.840406447714165949e+00	5.721339413542203545e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.018752299759967173e+00	5.734899076994555145e+00	5.297637763062711613e+00	5.342181388082844151e+00	7.202625174518476392e+00	1.441759502379032609e+00	8.397044349792947671e+00	-2.864445276126276418e+00	9.519536844564591149e+00	2.826136197914029680e+01	9.208946345754672080e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.490132282750270321e+00	9.374751564140646920e+00	2.499310706618572908e+00	3.417008093023518711e+00	8.333838686695635545e+00	7.861387026561399427e-01	2.654032553033097486e+00	-3.922752983616621947e+00	5.724216259400947138e+00	1.667479452363293202e+00	2.423968053192017358e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.144814425769409283e+00	8.099386789447187596e+00	9.537869813758952375e+00	3.600376665145259114e+00	5.977354566229897692e+00	1.147455982037553390e+00	1.836739473512663645e+00	-1.156918814950250951e+00	4.551652828606285617e+00	-1.592942106468687484e+02	-3.528654520397979866e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.400926585287608717e+00	1.009605398141453136e+01	8.620228434027273678e+00	6.912808297216902709e+00	8.063609112414621194e+00	1.725959041790939841e+00	5.003283599869537746e+00	-8.048246959042801851e-01	8.698561785453632567e+00	-5.455545737247867777e+01	-6.941753564780370311e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.325048809544121298e+00	4.126975874747746076e+00	7.114541945778297460e+00	9.693714892496439361e+00	1.122234938151024375e+00	1.698574512468452014e+01	6.976623122361535145e+00	6.100196075752827518e+00	5.523408081343390563e+00	2.638592192114773738e+01	-1.050931229114754046e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.872210247843399733e+00	7.894361774572576707e+00	5.114437955659764334e+00	6.451305314873190255e+00	8.244487615215176035e+00	1.502749881339916049e+00	4.928587289486574541e+00	-1.499658770296395272e+00	5.241286046002971766e+00	-1.145620201773023972e+01	-7.310456126590277215e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.729874715539339469e+00	4.555473421232227871e+00	4.721542460257123430e+00	1.718049494229351160e+00	1.359539224028117443e+00	2.494339885142611735e+00	3.506515236405260971e+00	6.677445257826484237e-01	5.415183472830940481e+00	-1.770479535338255772e+01	-9.969821513672211255e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.326496467102982191e+00	5.371638171114033966e+00	6.905602320783319037e+00	1.638832907925117155e+00	8.949721400923847270e+00	3.965923233209725507e-01	5.953618730667594505e+00	-2.627309979045303479e+01	8.649326330242056216e+00	-1.696889709395543377e+01	-2.892634152342672493e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.938802688730492108e+00	6.604069777779444372e+00	5.904619163128623782e+00	9.585889880753272863e+00	9.934844773221604086e+00	1.926421601424621155e+00	4.232204117150596190e+00	-1.595145580346550296e-01	8.473093854362931054e+00	-3.760970848369731812e+01	-6.638927941340470262e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.421098290994361690e+00	8.835764302646376578e+00	1.550050916836430925e+00	3.740129404043224248e+00	3.731097333424361118e+00	1.970968558423483952e+00	9.349077596259274259e+00	6.424080941432655512e-02	4.659771275193484108e+00	1.488519590180894248e-01	7.801947881999055090e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.574956033156470259e+00	9.873414007424599959e+00	5.533626830270886643e+00	1.866815572972943427e+00	2.934778948856105352e+00	1.274991154534446336e+00	9.289876795140020960e+00	-5.421020974272404480e+00	3.995053073007083011e+00	-1.498981291893721313e+01	-7.382292372465539820e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.537413644764770382e+00	7.855266187853358062e+00	8.332580227533137318e+00	6.441874252245706423e+00	7.971971112441569751e+00	1.618957554005118871e+00	5.526776957253253464e+00	-1.308636627472624214e+00	5.482368423664917501e+00	3.649711410157086675e+02	5.820270090137615426e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.327901025410625380e+00	4.749966230211343010e+00	5.123777989422293899e+00	6.622145720993613871e+00	3.246651802722218871e+00	4.031251498773973374e+00	3.945061611225500808e+00	2.001583495369610333e+00	6.194281136127067988e+00	-4.843807528766699733e+01	3.078410979594693941e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.531790413325627043e+00	4.870220123356004294e+00	1.497280646234365520e+00	6.785866041765377332e+00	8.782263254392079332e+00	1.540258607634136245e+00	7.598154476716707961e+00	-2.137088485913408498e+00	3.189109507958111323e+00	-1.437600781891703317e-01	3.076205113700775096e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.914063494052979486e+00	7.662065169124969266e+00	8.113649071144054759e+00	3.362789155748937553e+00	1.868693434478656767e+00	3.540693009674398262e+00	1.406912445820041269e+00	5.595208959869829579e-01	8.134426932738390903e+00	-4.882137808463949114e+01	1.632725835862217068e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.243449789935901162e+00	3.156256581042801823e+00	2.777581586671245883e+00	1.153312896655005027e+00	2.096337279914027185e+00	1.079089997339124807e+00	5.325055085820986633e+00	-4.622031931554666961e+00	5.483111090595374826e+00	-2.580162531656068481e+01	-4.305894855007439048e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.267559448538712275e+00	2.006220278431674942e+00	3.316680668789129260e+00	9.736173669859310209e+00	9.761877066063544106e+00	2.040772895411214094e+00	4.044578640610934528e+00	-5.192812146355236386e-02	4.032733682898358651e+00	2.980666543061522233e+00	9.107380309945424246e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.605166835579352691e+00	4.169951228546648458e+00	2.556042645203866037e+00	3.408849281050532642e+00	6.993373560629052577e+00	9.254966461981847248e-01	9.262902768543797904e+00	-1.083344896129053581e+01	1.974841191358523762e+00	-4.779050056695473003e+00	-1.366180432131057110e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.744342368938323062e+00	3.696199982484740243e+00	3.910247817940881720e+00	7.137386297905507604e+00	8.696382518812974638e+00	1.685460289142185930e+00	1.166415344311050761e+00	-2.254772294793571663e-01	3.108212819329552623e+00	2.613060434723945225e+00	1.092987310529205169e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.907407218136238924e+00	3.621591513922328254e+00	7.928259771037950543e+00	7.296308748280983636e+00	3.805016412576164520e+00	3.765907523251737388e+00	5.949852292892193972e+00	2.797949877283492093e+00	9.538250056975376978e+00	8.639865872552162500e+02	-3.223069924228712466e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.709666408378810232e+00	3.114203910900104955e+00	5.633343460418143600e+00	6.448531405087580382e+00	7.162984502344945881e+00	1.828414479745440913e+00	7.752126759389113886e+00	-7.075472720071043220e-01	3.752119186836009757e+00	-1.076139685014554104e+01	-3.393963016745777050e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.129689011457801096e+00	1.385237761403909529e+00	2.778802626250052032e+00	3.939511246547751089e+00	6.416048630482458215e+00	1.206432309172038364e+00	5.371263670068877616e+00	-3.569137790564592905e+00	2.476885691481785390e+00	-3.647704903704110269e+00	-6.832470934364565096e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.437422933947695824e+00	1.216984439383811845e+00	8.907776343071764913e+00	3.428260602231965493e+00	6.455574526656900680e+00	1.036128033040808250e+00	1.836095303127941225e+00	-1.553056077063813767e+00	5.130153711673165695e+00	-1.356646988738197592e+02	-3.631487079438079491e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.285785233831876262e+00	9.950872794369558960e+00	9.038173985835626922e+00	6.381586685563769734e+00	7.082085509730541517e+00	1.794674538099658267e+00	9.745908121570707294e+00	-1.169743114409072637e+00	3.754770534515582625e+00	-3.590878653747557081e+01	-4.422486048584808316e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.630976149820900112e+00	4.848176944038225855e+00	8.729688950084428356e+00	8.742869726406059527e+00	6.092052305943715496e+00	2.791464262966143473e+00	5.666018319414507509e+00	1.656850311160820599e+00	1.319475210679066590e+00	-1.512016803339083104e+01	1.825282722478108077e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.992925014895623015e+00	4.475110049714682070e+00	3.141379503415450802e+00	9.605328483209726542e+00	4.831690057182836284e+00	3.892615195831787833e+00	6.594905010123445877e+00	3.181594344355726189e+00	3.812419585568130209e+00	2.783817825730849904e+00	-1.831721025912455447e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.581440705528269763e+00	7.135102440041515059e+00	5.087451794635919455e+00	1.980237154912675379e+00	3.517354235588519451e+00	1.124501366039013517e+00	3.249850731726665831e+00	-2.427837228177945672e+00	5.889619200784901309e+00	-1.239374290003648227e+01	-1.365472183185572241e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.205069075377676491e+00	2.837882210920184889e+00	9.866764943451997283e+00	2.351525430953980145e+00	7.917398854735334446e+00	6.379346395537305314e-01	5.437087308551094011e+00	-1.234836842821110814e+01	5.944884549487018610e+00	-1.757903640619476349e+01	-6.692149490853150695e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.011421286769216277e+00	9.461252693618945386e+00	7.969200673754142095e+00	9.448826835996968043e+00	2.979612996132972924e+00	6.298950795458140739e+00	4.910466617592991412e+00	3.327905761625766790e+00	4.207894238298789169e+00	-9.159765834942451335e+00	1.578455095136670749e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.808414652129288314e+00	8.043444494519796706e+00	1.204859505296570488e+00	7.645447162926887863e+00	7.293730876441255617e+00	2.103375713998883345e+00	1.706391732214864954e+00	1.189728630129387316e-01	5.082041572968940102e+00	-5.524393469439559112e-01	-9.338803680353879866e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.543177804847564616e+00	1.773456410963040630e+00	1.553726769488519510e+00	8.949337466209472680e+00	3.191742882374718704e+00	5.776575642926210286e+00	1.927631060303587107e+00	1.274087914365733099e+00	9.801307050336749427e+00	4.125606216109714564e-01	-3.604094823129269654e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.972730928002749184e+00	4.691509031026098064e+00	5.167187008624876121e+00	2.868738960048653031e+00	6.615628791587242041e+00	8.795196488058412143e-01	8.553449516199261637e+00	-1.149750993376264674e+01	4.433038524201671216e+00	-2.710147528549885720e+01	-1.797121748398344465e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.534900255246365086e+00	8.953765215893909613e+00	9.120593367050760847e+00	6.317882296933512443e+00	7.729659924177821217e+00	1.591208948168931769e+00	3.108288044601198230e+00	-7.274814629735463223e-01	3.256891475080435416e+00	-6.635623277356466510e+00	-2.210571882518438169e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.824459587374013925e+00	9.502706051060567205e+00	5.845848752628950429e+00	7.295939035782872395e+00	2.886238798265940098e+00	4.936636860376222735e+00	2.775240525774798961e+00	1.618535738927510126e+00	3.172414023257949633e+00	-1.346229228390295063e+01	1.310307861309155619e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.914916445401203315e+00	5.194669807949691354e+00	5.458847409524825167e+00	7.091568948043944332e+00	1.516918281456132611e+00	9.228026316545095753e+00	5.568345033108614395e+00	4.325035642501020128e+00	5.152300600219977156e+00	-2.620420416821920995e+01	7.172162093131618121e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.537486458700998426e+00	6.450820625661656038e+00	1.923309042818796444e+00	4.664706951041952543e+00	2.206567089678360016e+00	4.285129594332918401e+00	7.811148678122849631e+00	4.245142509010562115e+00	7.861971277608609476e+00	1.301091711743970869e+00	-4.118240310430271167e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.726472970283202457e+00	2.500827409825008729e+00	6.928718187250962224e+00	1.108743608349972654e+00	6.473301560878620187e+00	3.400148869548171304e-01	1.559643939985726924e+00	-7.266881706199339597e+00	2.907602003483323649e+00	-1.784255425492958693e+02	-1.029613172283705183e+02
