G	c	dx1dt	d2x1dt2	d1	d2	m2	m1	W	Fc	Fg
1.000000000000000000e+00	1.000000000000000000e+00	1.197081456363088936e+00	2.995279426441700643e+00	1.298565730897716985e+00	5.931797531704026127e+00	1.310581641074416437e+00	4.707863659116566790e-01	1.617290849755797177e+00	1.718243173534669488e+00	8.897015173982484981e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.732276431286885909e+00	9.894405933497216310e+00	1.568349128360095435e+00	3.585075962609598044e+00	4.519625009963252893e+00	1.764910422343396901e+00	6.763258825244219175e+00	1.698818518750857436e+02	-3.176709752102317807e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.488841121977911186e+00	9.498352407500171068e+00	9.160868493405002866e+00	3.755586339065330126e+00	7.281837717989415815e+00	1.287441968125689939e+01	6.781487468485445902e+01	1.038239391902263378e+03	-3.107009606780296167e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.907742994135368075e+00	1.347112414785463175e+00	2.257946684918249236e+00	4.167129927480702989e+00	2.752353453391574778e+00	1.115140439323464516e+00	1.378546321953494802e+00	4.385292155987871254e+00	5.740919062866533196e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.635921657235913873e+00	7.349087848591874028e+00	5.791106223512725748e+00	6.592143753211830770e+00	6.773315653590350038e+00	3.191736525638868116e+00	2.066412161753716958e+01	6.175908208480205985e+01	7.916629375296631110e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.649344331596733770e+00	9.333132304328348283e+00	4.703187658261631654e+00	4.016226728454690864e+00	3.350213860445626857e+00	1.826958733775529975e+00	2.289512089747298518e+01	4.519022611625359787e+01	8.067347817396455412e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.744224839472378719e+00	2.624891479924102988e+00	4.123629214320209790e+00	7.608728419204352278e+00	8.975272366569532423e+00	3.654276383875840750e+00	4.870001040517689006e+00	3.586920409892299233e+01	1.547676071730595559e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.723816821909508690e+00	6.114305840075203058e+00	9.109840581122687908e+00	4.641272410750683974e+00	9.059137176510574818e+00	8.717127332381924276e+00	3.659540260085075403e+01	3.049003637140681349e+02	-1.349328902407862429e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.883545352969510311e+00	9.237621433478361510e+00	1.191923975401164570e+00	1.621223814977468702e+00	3.672150765644976556e+00	1.627407748211839866e+00	5.175613855752369652e+00	7.330583769224325863e+01	2.355983658627412325e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.631293909096274586e+00	1.299784806297001660e+00	6.985731898782957749e+00	8.055094995410371439e+00	3.078860892589434073e+00	1.438386435033986332e+00	4.393779582295407771e+00	6.732132194394892188e+00	1.681514774124943656e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.506942921925472412e+00	7.276096227761309265e+00	9.670742549086599027e+00	3.574525562028943337e+00	4.697486346921150968e+00	1.607204429745456409e+01	6.140031855465827704e+01	7.609197073060066714e+02	-2.226925415568206006e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.259605947882365573e+00	3.677860349058638789e+00	6.033918558185230374e+00	4.893049740898617550e+00	3.168789243626189744e+00	1.792056481843862237e+00	1.179220515147081727e+01	1.487642029568844215e+01	4.275610957528395062e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.626009930211931298e+00	9.315918067095587674e+00	9.438956217445598540e+00	7.170050974635021390e+00	7.048408853721128686e+00	4.187035941419523510e+00	4.773485855161902691e+01	1.416105430838677250e+02	1.378126252634412481e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.299221883972791147e+00	9.738212911633668867e+00	1.471016093594487151e+00	3.995014984013605552e+00	8.432074893044807951e+00	3.203265396918235197e+00	6.190601668330538487e+00	1.341305266896417265e+02	2.647326613478275359e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.106313683398806980e+00	9.493172019666747730e+00	4.773839480684279657e+00	1.506139490316519947e+00	7.063440896410247305e+00	-4.414039016608586508e+01	4.922866473884280936e+01	-2.140128368435502125e+03	1.194202659465994429e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.056356284167488724e+00	5.274154483794854187e+00	3.348177825911215155e+00	4.364869914261002570e+00	8.417083989096999730e+00	3.768054932084893505e+00	8.313547671386867677e+00	1.600508104941224019e+02	-2.259534397981279241e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.807971331577355567e+00	8.756745756760093258e+00	7.579254752804300388e+00	9.499720935829452984e+00	4.570724560656878488e+00	2.076955005333499749e+00	3.158566946563847466e+01	5.089900776882821987e+01	1.273433483657747445e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.635095316605735150e+00	8.609026495359083597e+00	9.828403662430162058e+00	6.780083211413217015e+00	2.413023068169909635e+00	1.555528313600535339e+00	4.764412831106337620e+01	7.524294588067945710e+01	1.417297566536952615e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.329581376223640810e+00	3.880408922389640303e+00	3.314158109269508046e+00	7.037541507634638371e+00	7.650259469836747428e+00	3.019670396999759809e+00	5.643113253029777177e+00	7.406097749191455648e+01	3.409034455910546768e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.412087885585436631e+00	8.459788398675630816e+00	6.887575581648896161e+00	6.690260362674321115e+00	4.247782141772155740e+00	2.155513368519461626e+00	2.936117057086338633e+01	2.583006483663281827e+01	1.215022307515504849e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.469784780843464311e+00	1.327458552638508760e+00	2.786665757876897409e+00	2.801279653427985128e+00	7.037870933143645757e+00	3.514907259679085350e+00	1.865388069314339869e+00	3.041136540261051024e+01	-3.091706426330480539e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.535186344737078823e+00	6.354824735234937627e+00	6.076080140271290730e+00	4.771306274628922317e+00	3.433014222105440716e+00	1.996315026662184078e+00	2.083323988580153596e+01	3.221726161546803269e+01	7.231818561459337502e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.587389330244187491e+00	3.061890368498174197e+00	5.177860457283835594e+00	7.765761802713776696e+00	1.731502004278255180e+00	7.429313276786895237e-01	7.355222632479556211e+00	3.559443082872047803e+00	3.259590476974280904e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.541006716061771087e+00	2.077459112899164406e+00	9.744521921598371605e+00	1.912488338723326686e+00	9.934984249327850847e+00	-4.736998197388269993e+00	-4.173633840831980137e+02	-9.419362735783903418e+01	9.804192387864506486e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.693428232652424370e+00	1.700247451229346840e+00	6.485874449695923971e+00	3.502412660324312199e+00	2.400432715852210297e+00	2.092615159477450248e+00	6.984021829121820346e+00	3.435858674070981778e+01	6.812035082364834793e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.283409395633507089e+00	7.267243330218014385e+00	4.148997821210897996e+00	3.492297460639776752e+00	9.899727299988864360e+00	5.463921666340576522e+00	1.579601132383819539e+01	3.285462294464291517e+02	-6.815706073703681511e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.744598670078639113e+00	4.061042100647052955e+00	2.028186470890545490e+00	4.896616598947913346e+00	9.795985176651569759e+00	3.789554215107169277e+00	3.574099993233804895e+00	5.759775164302991612e+01	7.581349759878409422e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.873367970117427284e+00	7.510548392104560378e+00	2.363906694321258328e+00	9.812753910742499031e+00	8.135017566171447001e+00	2.950999699197751625e+00	7.439469573814680992e+00	4.173921901501033460e+01	4.541379331945442033e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.165471851163441208e+00	1.581542596175221860e+00	3.022339327532126863e+00	1.600401942348954165e+00	6.929746845844216629e+00	6.211143307808673519e+00	3.079868732020409450e+00	7.048903754302091329e+01	-2.024966985949868103e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.970251952934555462e+00	3.842548002955914477e+00	3.267663007796920649e+00	5.675397462525348047e+00	6.197517487378155110e+00	2.558241471917051424e+00	5.645075638439419841e+00	4.869535570483906639e+01	1.255453566395435772e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.115404014969417101e+00	5.857016999051240624e+00	8.666540173527565116e+00	2.612783233964683038e+00	8.794517057964542417e+00	-2.829153449037857371e+01	6.001674395535978590e+01	-3.476298678829685400e+02	3.007903173140354056e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.450511493155010712e+00	8.115689554107969883e+00	6.053174621488633278e+00	9.732452633183683588e+00	3.615246493173560616e+00	1.516573323869070844e+00	2.243715578996571480e+01	6.715458753334552000e+01	7.927804192220949631e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.310811242500834251e+00	3.871914836013095940e+00	5.719299854305652353e+00	2.012942295727871311e+00	5.210428216696557868e+00	3.017398624080207981e+01	2.032052519701220206e+01	1.529180679465154071e+02	-2.213949209965946352e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.172614658491649919e+00	6.642122587965267222e+00	2.029777211975168694e+00	4.629404506224682692e+00	6.569930079317322758e+00	2.568885733789120440e+00	5.907215786155487258e+00	1.563849643021928557e+02	-2.937789101366024269e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.332013644146306408e+00	8.972570036348759714e+00	8.736855856653500396e+00	7.633373308577481531e+00	4.701916044496882385e+00	2.531948618841564080e+00	4.068062361231755375e+01	7.575205359298198005e+01	1.401490373314452142e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.959733530603437579e+00	6.543154605016288983e+00	7.505554702201637340e+00	7.352309728357593777e+00	4.845460286382295756e+00	2.450434597902805933e+00	2.466612329077678112e+01	1.116521814917294790e+02	5.828250181004823105e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.815809962947720457e+00	3.097706716655192594e+00	1.611416852852129988e+00	4.804436275227464748e+00	3.974330951211844987e+00	1.492296841146524722e+00	2.122344646384032973e+00	1.759867953162877185e+01	7.460861047419099279e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.676419734441787490e+00	1.232914708463660691e+00	7.368340422836752168e+00	4.118403801961072475e+00	6.081248671945512108e+00	5.020708153637335691e+00	5.589066241207640395e+00	3.483098462320226218e+01	4.376679968010706467e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.911250129474881376e+00	8.819210824133708826e+00	5.894813328553811793e+00	4.581694889824245109e+00	8.661757366338273201e+00	5.053988083141096155e+00	2.804490401739586503e+01	2.641349250449293891e+02	1.018062770424685226e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.661139475024285161e+00	1.195225576040843007e+00	1.737219885953992460e+00	3.383695905694381167e+00	2.813623112723336206e+00	1.132706532604349725e+00	9.244886536692129564e-01	3.633623694719523733e+00	3.943259397704693470e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.715569699796118286e+00	8.871676387210108317e+00	5.119193467861833824e+00	2.853116897706116983e+00	9.418824682609090004e+00	7.837536479720844440e+00	2.842151626665928887e+01	6.763188438836381238e+02	-2.055160215811733337e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.980260592322443003e+00	5.763587249385458300e+00	5.365131174261149383e+00	5.353169198652139471e+00	7.206734832137677849e+00	3.603882732124846555e+00	1.543427222499243712e+01	1.656560977804998629e+02	-3.661900176085700065e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.444313602484466941e+00	9.447952224098672858e+00	2.496738962045817356e+00	3.413388796195293118e+00	8.405605523654807953e+00	3.703489450728549404e+00	1.104690598830985060e+01	3.309104254505816698e+02	-7.862033140657749186e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.053600171222184301e+00	8.188776719907203017e+00	9.512230113820676181e+00	3.585542515156666887e+00	6.017753198684724580e+00	1.723235826110124336e+01	6.634807795447881063e+01	1.277596369248588644e+03	-4.584835162300511229e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.369854050428808812e+00	9.985364677853253212e+00	8.656142861168666158e+00	6.914967627068378420e+00	8.017431432078385711e+00	4.585957204889754557e+00	4.603842286510537463e+01	2.920243958430008320e+02	6.667059013545004120e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.295134569316257256e+00	4.173723944273182163e+00	7.014478960474947122e+00	9.713981035011727272e+00	1.141254700334252581e+00	5.049008286537329804e-01	1.363524782265345259e+01	1.950484342884555389e+01	5.106852413329303886e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.805326990350065275e+00	7.909189831170428064e+00	5.163243909166658874e+00	6.432707165883654987e+00	8.374427151278423409e+00	3.805587729482449610e+00	1.944280401433353589e+01	5.409396660399930568e+01	8.761928470976738481e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.765797697821407386e+00	4.612660298994932795e+00	4.699427987741167101e+00	1.694973857964667818e+00	1.372567276260825642e+00	6.186134306296644958e+00	1.958387770271496109e+01	7.891884371638005291e+01	7.085957476021709667e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.402372105807744740e+00	5.316523138889833078e+00	6.852609630958220066e+00	1.684503021632495212e+00	9.009040503109032372e+00	-8.325726420164594188e+00	7.946812474136034155e+01	-6.237904380723247044e+01	1.281378698317033411e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.927804097076609935e+00	6.645026756697413717e+00	5.905403039793426068e+00	9.553185735556121827e+00	9.924921373270345626e+00	4.168822181340742006e+00	1.792303450654170405e+01	1.088456245810409087e+02	5.705135469462895514e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.498193122878356043e+00	8.853104587365573153e+00	1.555256221941323735e+00	3.679486296539729917e+00	3.645668242586948882e+00	1.416467569374441515e+00	6.037142140219543762e+00	5.650801819385849711e+01	1.558065914780554273e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.444699311464991087e+00	9.854914876853182903e+00	5.609497998046284906e+00	1.827337633927851313e+00	2.896760116484488723e+00	-4.174859092018515128e+01	5.730837022045265172e+01	-1.416345100137744794e+03	8.330904952283085549e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.451239720206135786e+00	7.918537562317717438e+00	8.256450096608144662e+00	6.395231014189679541e+00	7.895230688627592919e+00	4.618225980956961685e+00	3.526733560828311909e+01	3.092399749653492904e+02	7.335216590895722533e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.213987097177450458e+00	4.752812288264420815e+00	5.137781375354466995e+00	6.617044822934096793e+00	3.280344484770598257e+00	1.472438385803741534e+00	1.155867115004022949e+01	2.952652699496452371e+01	4.190636970635843994e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.513773586887055878e+00	4.798045892285266234e+00	1.465835871700958082e+00	6.845247627885212793e+00	8.790615531017081707e+00	3.155615633455303826e+00	2.953460402598097279e+00	5.333662187490639894e+01	8.477765147155441383e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.880855620180928334e+00	7.640954277298898312e+00	8.067748517382312912e+00	3.413945002721527899e+00	1.933742922071093773e+00	3.061602603643210241e+00	4.691657394768492395e+01	1.375157236923589323e+02	6.195505897334184908e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.265675331097839695e+00	3.144909655675626858e+00	2.818569097374581389e+00	1.143285657952960666e+00	2.131892766029095831e+00	4.069000116376916054e+00	7.004321277369445653e+00	2.905907485998422146e+01	6.521537538861248429e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.223200590467969917e+00	1.993479668584748010e+00	3.322965389978807860e+00	9.692953459434635377e+00	9.817979363928394321e+00	3.695116180848380338e+00	2.861765178139993537e+00	6.054649926948191307e+01	-7.239345673204348408e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.671078275167166227e+00	4.200491133148887002e+00	2.482032946263543316e+00	3.259614753837189127e+00	7.062981016944556600e+00	3.156903928660489189e+00	4.923176494956878813e+00	2.211935569414883673e+01	2.453126314217691828e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.874375088461770034e+00	3.589231760734015619e+00	3.974401198988973594e+00	7.084410819959373384e+00	8.624332779597329690e+00	3.533114692176562599e+00	6.427307160499389660e+00	1.252173262468198089e+02	-1.863718935967948553e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.944871832859980998e+00	3.666821944840221725e+00	7.811865729173171680e+00	7.364393716552866564e+00	3.918345830625843185e+00	2.018597660602059918e+00	1.452456249519508802e+01	5.892073385547831066e+01	3.496922657985201255e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.789516447599803772e+00	3.101147490689408315e+00	5.680514418178115754e+00	6.494029779035178862e+00	7.088049526070814288e+00	3.334814853394939327e+00	8.527790304313963787e+00	2.880626536624908596e+01	3.182374806838825876e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.049271113115608056e+00	1.379264898190514677e+00	2.846576358441974541e+00	3.814493458427832717e+00	6.346120845300047719e+00	2.815205665774332289e+00	1.854788988304268749e+00	4.125839927934450202e+00	1.018266241761162760e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.336018461380930944e+00	1.158018389621799260e+00	8.895714848637172878e+00	3.442057741094687096e+00	6.435676429845128332e+00	1.558077013497750229e+01	8.565987402252734029e+00	1.508465009757969426e+02	-5.105155880542434232e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.359113668963175314e+00	9.877792460692379706e+00	8.928265951172070558e+00	6.378824549649031894e+00	7.138799930053590259e+00	4.456050601020441704e+00	4.894159406180693139e+01	3.245467587467804265e+02	4.942646998680902470e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.564832386302557943e+00	4.861319153778304702e+00	8.836278871666138457e+00	8.790238040574566369e+00	6.174200553484165077e+00	3.095391939540688142e+00	2.145620895315135002e+01	1.135005650480568988e+02	4.387595362579344282e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.938631207839022430e+00	4.459803917161867304e+00	3.148352338611510870e+00	9.527589308470604479e+00	4.873114261455989471e+00	1.821118646224175297e+00	6.004662980574563491e+00	6.442229167793402667e+01	6.707422663279194452e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665925092968889132e+00	7.119040495245907429e+00	5.066476560291821585e+00	1.953451054223261041e+00	3.488630534741855360e+00	8.523110096164051797e+00	2.993253425137290336e+01	1.011415191673822704e+02	3.390895025301466603e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.237935927281525572e+00	2.963962840168507196e+00	9.866284291198496703e+00	2.404547936945240050e+00	7.904240389940225597e+00	-7.058575704985187826e+00	6.660371272166237588e+01	-8.839996755813420748e+01	1.144043641080809550e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.035116129679836572e+00	9.545561090745721344e+00	7.950316688964350398e+00	9.493826930083024251e+00	3.033372935095743461e+00	1.405241525196784691e+00	3.646821691167993151e+01	2.729079560457897813e+01	1.526391318966419988e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.757908084954497241e+00	8.076070803155399602e+00	1.258267761601326029e+00	7.625803007471205319e+00	7.221318948477309263e+00	2.547840306337055161e+00	4.175478770264674289e+00	1.805604496619462793e+02	-4.092468896378236565e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.613924169379362006e+00	1.795801337837824585e+00	1.585322195343369600e+00	8.947121106276602731e+00	3.094817037320995556e+00	1.099252040919390883e+00	1.188544118108668668e+00	1.315042574417742749e+01	2.032474428979217596e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.974409194065197770e+00	4.770894766836854650e+00	5.173627825071792863e+00	2.829850780888325978e+00	6.610876204119876753e+00	5.678776577247176327e+00	1.556134424063298560e+01	1.074971049367605076e+02	1.132316290243076118e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.570302750170851080e+00	8.905196987481890147e+00	9.183625555919798344e+00	6.290435317686638328e+00	7.722958224907031877e+00	5.017263135778912364e+00	4.626197829780534931e+01	7.036718328287977897e+01	1.629798993723014178e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.794613040319919417e+00	9.496847210837852771e+00	5.854232717610456938e+00	7.311937055579132760e+00	2.962204902402645335e+00	1.348802643073768293e+00	2.646741101096366933e+01	4.871960659417671735e+01	1.008417354641003527e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.925243781365139739e+00	5.204164369477181751e+00	5.471994014059699651e+00	7.114904667882382405e+00	1.539816010812892655e+00	6.914345697105135358e-01	1.348633477403665637e+01	1.403490770522418885e+01	5.414237878813266036e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.575107392178843213e+00	6.527868265870600872e+00	1.938410185294739740e+00	4.667102261866415525e+00	2.169911739166630049e+00	8.438659936410891627e-01	5.523075855653186039e+00	4.163851940046060207e+01	1.164499514456062812e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.742358607059627751e+00	2.503386225822623601e+00	6.907779094064769865e+00	1.140299868804038441e+00	6.454424326544779156e+00	-2.103036329514087033e+00	-3.233840772272152009e+01	-3.544646524379647445e+01	6.045629918769616040e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.989581300056082469e+00	9.913640824042895261e+00	8.389906496785071610e+00	6.238950092129297964e+00	8.642757632648926602e+00	5.222353981569798798e+00	4.560003819601563180e+01	4.654631650823582163e+02	-2.320132222742751438e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.242269271588328117e+00	3.092023389659664723e+00	4.421434299337827944e+00	3.275034596054878566e+00	1.413152449554303969e+00	8.510075600436574073e-01	7.490485229890119001e+00	1.381850297618936452e+01	2.250977729722103859e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.070117810294386462e+00	9.488652640337575050e+00	7.983281288218458727e+00	5.054999873561679458e+00	7.615048917298625319e+00	5.356272485672593398e+00	4.426587507481634276e+01	1.053817912717275362e+02	1.347177826866532939e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.403837119076567497e+00	6.849815237526339473e+00	9.675371485170284558e+00	9.612911449920272133e+00	4.076145546585532742e+00	2.041197105202237516e+00	3.318556195850302259e+01	1.038095045598530248e+02	9.461613121837352480e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.842684820913878418e+00	6.473612891056714780e+00	2.826019690842165311e+00	4.600008254522877316e+00	5.304976281752300515e+00	2.227103840334148543e+00	8.338832751836418922e+00	1.130190049469985354e+02	-2.632925258858980211e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.056672753246792773e+00	5.627516808166353357e+00	5.710349535645416807e+00	8.564840086933646290e+00	9.370550213580838061e+00	4.012662057845365560e+00	1.479033579664289455e+01	1.362590100315604502e+02	2.219563171757112841e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.941502494269323087e+00	3.088184333221902111e+00	3.589004284555812330e+00	2.688358763590958045e+00	3.979284237749914244e+00	2.386535397594794716e+00	6.002464279903847455e+00	5.827137647409281840e+01	-9.682135194867249606e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.442961471777752358e+00	2.584931985593382109e+00	8.126330717311464724e+00	7.047097204420622596e+00	5.180387299265806433e+00	2.811396405260498721e+00	1.094691973509397798e+01	3.962469119902115011e+01	2.892022506378429370e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.704474763974178408e+00	2.993409805129363832e+00	6.202869327481146833e+00	9.780688819626449870e+00	1.122685367819743263e+00	4.753566398632887435e-01	8.480333160343997534e+00	8.086822622660063686e+00	3.472016230682955751e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.844140708591782030e+00	2.680075984316721893e+00	6.715754640054420577e+00	1.912801449146337651e+00	1.746666108150917829e+00	-3.462972040544362251e+00	2.400434097554432711e+01	-4.499742870485281543e+01	6.069202509834926929e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.229880358337941626e+00	8.019036807757585095e+00	8.186495565468824509e+00	1.079028228548827961e+00	3.326222190515506050e+00	-7.213156287907560582e-01	-5.022835632033588382e+01	-7.134807528591420756e+00	1.480721492838110294e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.975168009889558762e+00	4.141712963798359404e+00	4.570462273148789833e+00	4.900004561288933580e+00	1.249672042706746256e+00	6.047976642180122875e-01	9.308538841617471249e+00	4.884515519273577411e+00	3.800719506457478047e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.274116991429964374e+00	1.519636207450163923e+00	9.247969373567144657e+00	1.836123818476751657e+00	6.674523919409304895e+00	-3.280204756477129280e+00	-7.611534011426531379e+02	-6.411717422266550948e+00	3.636309643428879212e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.729315485871693703e+00	9.717401805772553303e+00	5.795293593793148013e+00	7.727218182805335012e+00	4.842737639170978881e+00	2.147449990881669102e+00	2.652084226429909108e+01	1.406486972009540182e+02	6.598158275760872016e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.834250455625258347e+00	8.958679580154488065e+00	2.422198426083327139e+00	9.235257709636814027e+00	5.938498721399813718e+00	2.166947978637605132e+00	9.141903047644621694e+00	7.430947454563143140e+01	3.285870106721701944e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.574889568978475651e+00	9.355729137640748760e+00	7.260792632085831144e+00	4.903183735344627259e+00	2.576122721513661062e+00	1.690759608057510244e+00	3.859023192448466233e+01	8.829801080617312437e+01	1.037262694086159058e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.171890678215214976e+00	9.942629709335371047e+00	8.139363065447881240e+00	3.328470659059060033e+00	3.659960927775440798e+00	6.607151871547949362e+00	6.343790961572434384e+01	6.029215027008895049e+02	-1.211146565343731680e+02
