G	c	dx1dt	d2x1dt2	d2	m1	Fc	W	Fg	d1	m2
1.000000000000000000e+00	1.000000000000000000e+00	5.723816821909508690e+00	6.114305840075203058e+00	6.565993102333541609e-01	9.099036570400896196e+00	4.638686919356229232e+00	9.059576083019100778e+00	1.651310188436676540e-01	5.494343664799792748e+01	-1.535901333561665305e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.883545352969510311e+00	9.237621433478361510e+00	4.320994570299319659e-01	1.202576494876560043e+00	1.611765891694545871e+00	3.678092700058470221e+00	2.819974764986613036e-01	1.294138591592468046e+01	-1.494280727880323845e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.631293909096274586e+00	1.299784806297001660e+00	3.066076565840530233e+00	6.975388725713778548e+00	8.062700721684134209e+00	3.069183711761878097e+00	6.393047479121386489e-01	4.769745539200733297e+00	-1.774225379440443673e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.506942921925472412e+00	7.276096227761309265e+00	5.497291109469454318e-01	9.673304569158167610e+00	3.567601708280716544e+00	4.703134435025038584e+00	1.006520363156826747e-01	4.684802474916567405e+01	-9.066404136332462116e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.259605947882365573e+00	3.677860349058638789e+00	1.086693592583908075e+00	6.039624424375311662e+00	4.898882208816970341e+00	3.163539791956578640e+00	3.826714262867060845e-01	8.274614104875139375e+00	-2.356391788169417412e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.626009930211931298e+00	9.315918067095587674e+00	4.306008992956446568e-01	9.432479306804697927e+00	7.165967986234007547e+00	7.055088060877914735e+00	1.622764750232073838e-01	4.366366360233354271e+01	-6.355705032857206227e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.299221883972791147e+00	9.738212911633668867e+00	4.108261832864850693e-01	1.473288680114309246e+00	3.989613596681267804e+00	8.426166318241490316e+00	5.430501145160833154e-01	1.553473398877393663e+01	-2.394613901163255842e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.106313683398806980e+00	9.493172019666747730e+00	4.219923425641856629e-01	4.765945816950125646e+00	1.514848038379986495e+00	7.055850238417733067e+00	6.614003591092390555e-02	1.063525946697527615e+02	-3.560753157613275044e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.056356284167488724e+00	5.274154483794854187e+00	7.605609763193462713e-01	3.340992223480043766e+00	4.363232137873843897e+00	8.420769445919439988e+00	4.747473499962609478e-01	1.770990270678872491e+01	-7.257415505715059112e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.807971331577355567e+00	8.756745756760093258e+00	4.570502027973061265e-01	7.577066049243748935e+00	9.497845930638911582e+00	4.575836470212027329e+00	2.783655407729692111e-01	1.644376881540052437e+01	-8.858227605069879385e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.635095316605735150e+00	8.609026495359083597e+00	4.644607178118197455e-01	9.836236921145649958e+00	6.781741877114550121e+00	2.414984775157951624e+00	1.550924566217118383e-01	1.549524307435489945e+01	-1.038682305791338439e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.329581376223640810e+00	3.880408922389640303e+00	1.034079277625309601e+00	3.302884301823194146e+00	7.051959651258898454e+00	7.639428639010752420e+00	9.568199228411965462e-01	7.991573283784986437e+00	-1.565190755574392689e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.412087885585436631e+00	8.459788398675630816e+00	4.728006381208916253e-01	6.887286811884725246e+00	6.694029327940999252e+00	4.252329210080458388e+00	2.242434575223687943e-01	1.895106238756544315e+01	-3.868444684904465136e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.469784780843464311e+00	1.327458552638508760e+00	3.001295551865226230e+00	2.793436117933084883e+00	2.787384735384402568e+00	7.037847761549277159e+00	9.172065461641845108e-01	7.723023029349911361e+00	-4.449001724459049179e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.535186344737078823e+00	6.354824735234937627e+00	6.260974750880827777e-01	6.094399824528334619e+00	4.762240664495609010e+00	3.443032547785337627e+00	2.355884284646083127e-01	1.461318763299839496e+01	-9.432865389268278722e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.587389330244187491e+00	3.061890368498174197e+00	1.303354059112169949e+00	5.182842076566259060e+00	7.758890801325203590e+00	1.735519410851630973e+00	5.635860658541778090e-01	3.052923798615786666e+00	-2.912049753369049254e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.541006716061771087e+00	2.077459112899164406e+00	1.917719627058762644e+00	9.748182874107820695e+00	1.914093394911941415e+00	9.928260598705094253e+00	1.813149564445514228e-01	5.471236315713264986e+01	-8.318455005466609542e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.693428232652424370e+00	1.700247451229346840e+00	2.364945227196743716e+00	6.478517886690251970e+00	3.495327290954023169e+00	2.407485996729521016e+00	3.932517016246406816e-01	6.147685622261969129e+00	-2.246795882733083616e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.283409395633507089e+00	7.267243330218014385e+00	5.510998071699886314e-01	4.151091348868287234e+00	3.490786055816999855e+00	9.895509871073084440e+00	2.281282058152130365e-01	4.328307891854493050e+01	-2.614156137250756573e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.744598670078639113e+00	4.061042100647052955e+00	9.857396426841228410e-01	2.035477247339595674e+00	4.888633265757599489e+00	9.798926916690737343e+00	1.060969989526147517e+00	9.253762727762810059e+00	-9.781767158389849115e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.873367970117427284e+00	7.510548392104560378e+00	5.322061391529159247e-01	2.350445388780408873e+00	9.814030896743027199e+00	8.143146791289559872e+00	1.030704640881455747e+00	7.904213600103143555e+00	-2.558753734145688408e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.165471851163441208e+00	1.581542596175221860e+00	2.517544205209870434e+00	3.020588961487752133e+00	1.602494292203673121e+00	6.933133105815392661e+00	5.377367510417547791e-01	1.283668117525514596e+01	-2.425610665683757716e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.970251952934555462e+00	3.842548002955914477e+00	1.043971373171124428e+00	3.265930244032480445e+00	5.665579912224551151e+00	6.207720836866738701e+00	7.864021226437769574e-01	7.888912057410764511e+00	-1.017219020057098300e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.115404014969417101e+00	5.857016999051240624e+00	6.851601023957832881e-01	8.654015633463698620e+00	2.613887733977349193e+00	8.794376182430951872e+00	1.025947683230622048e-01	8.592511543891440340e+01	-3.868451748358227998e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.450511493155010712e+00	8.115689554107969883e+00	4.932237795235656086e-01	6.047296081872915785e+00	9.746316285411792180e+00	3.609457169345839933e+00	3.762082961804888437e-01	9.597800337894440759e+00	-2.530799541850539680e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.310811242500834251e+00	3.871914836013095940e+00	1.035542941101333492e+00	5.703593160061044109e+00	2.021020850696761073e+00	5.207903432201075766e+00	1.758703667615352517e-01	2.954575561798996119e+01	-5.920908895500491542e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.172614658491649919e+00	6.642122587965267222e+00	6.024624336942531189e-01	2.029855241177979330e+00	4.627857606109080812e+00	6.583587947945039431e+00	6.461559540389913980e-01	1.017640108355047701e+01	-8.943334961977225106e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.332013644146306408e+00	8.972570036348759714e+00	4.449284751582058828e-01	8.733513845493574124e+00	7.642159217375113833e+00	4.697019426613134208e+00	1.911069182610472539e-01	2.461330796766275597e+01	-7.089917884854252117e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.959733530603437579e+00	6.543154605016288983e+00	6.114037465060864207e-01	7.516875023900820629e+00	7.339083866838767456e+00	4.844032882180265176e+00	2.872771464030989264e-01	1.681983636709658469e+01	-3.059075692794498980e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.815809962947720457e+00	3.097706716655192594e+00	1.292168539598950616e+00	1.608891375939142554e+00	4.806315768274544986e+00	3.980865975662934098e+00	1.184811963861164719e+00	3.366124592135174343e+00	-1.454541800866391954e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.676419734441787490e+00	1.232914708463660691e+00	3.279342811127423651e+00	7.370195897302123100e+00	4.121860340852386173e+00	6.075662750189117389e+00	6.128080562354577543e-01	9.931213232142519942e+00	-2.854647296710961513e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.911250129474881376e+00	8.819210824133708826e+00	4.535043667932070477e-01	5.895091114476126215e+00	4.585057429474751700e+00	8.663891718334685521e+00	1.750708168369783102e-01	4.962939052850441612e+01	-1.173289166619745638e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.661139475024285161e+00	1.195225576040843007e+00	3.357637781375775177e+00	1.740841844681061401e+00	3.378354898081061819e+00	2.818613209174932077e+00	6.671134236474640655e-01	4.236507024557773171e+00	-1.492428886025751744e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.715569699796118286e+00	8.871676387210108317e+00	4.498216800583247355e-01	5.129928634791559361e+00	2.856868758650668472e+00	9.409054981105130722e+00	1.248426590434279920e-01	7.555107864966700504e+01	-1.368361587694656434e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.980260592322443003e+00	5.763587249385458300e+00	6.949216134763528396e-01	5.368194746254565608e+00	5.352272747571156231e+00	7.191911964924872613e+00	3.343320865568847333e-01	2.148510753101370341e+01	-4.646754232289735387e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.444313602484466941e+00	9.447952224098672858e+00	4.240897270543399489e-01	2.488487550696140360e+00	3.412974164149980894e+00	8.409353684203054513e+00	2.865291392677726812e-01	2.937722517637095265e+01	-2.857186283102030044e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.053600171222184301e+00	8.188776719907203017e+00	4.886322119297430433e-01	9.509638603299190862e+00	3.599117758364566377e+00	6.006269803606986812e+00	9.204484524754558139e-02	6.569552726249948194e+01	-1.020158084213019928e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.369854050428808812e+00	9.985364677853253212e+00	4.019215749120445547e-01	8.654024664820720858e+00	6.912574714063844716e+00	8.022008084184895083e+00	1.578663731659230574e-01	5.047823457764264532e+01	-1.015900935000462885e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.295134569316257256e+00	4.173723944273182163e+00	9.611272521463403162e-01	7.018288981378265845e+00	9.712315147529297477e+00	1.154455769015821920e+00	4.267264974838759772e-01	2.710433059638062581e+00	-9.545674661493627200e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.805326990350065275e+00	7.909189831170428064e+00	5.065060261598824942e-01	5.160631852957427768e+00	6.441682648899275776e+00	8.361692730520905670e+00	3.097128672697992968e-01	2.704927280363056141e+01	-7.041229478484838100e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.765797697821407386e+00	4.612660298994932795e+00	8.650980070866433058e-01	4.708091704551931045e+00	1.704062990128489607e+00	1.365613725329365424e+00	1.420630738956697725e-01	9.596124162169497041e+00	-8.560487889781483173e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.402372105807744740e+00	5.316523138889833078e+00	7.509008358594625454e-01	6.863096718414982256e+00	1.680073741848814972e+00	9.013389495668732820e+00	9.109073367163945945e-02	9.852680926530663896e+01	-2.324735799453741050e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.927804097076609935e+00	6.645026756697413717e+00	6.010815532494383495e-01	5.899071085185424224e+00	9.560082542055225119e+00	9.933511553068566258e+00	4.728062352570498450e-01	2.100093655512006308e+01	-2.809581647881132516e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.498193122878356043e+00	8.853104587365573153e+00	4.503481360510399045e-01	1.564404526414829633e+00	3.674683979640592124e+00	3.649323497971208585e+00	4.984327414706515857e-01	7.337823479828355921e+00	-2.533641326544845973e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.444699311464991087e+00	9.854914876853182903e+00	4.052539042126278579e-01	5.611233297197200542e+00	1.832471981172707265e+00	2.882286326275419697e+00	6.555365662162569718e-02	4.418275894482314214e+01	-2.290722182881449812e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.451239720206135786e+00	7.918537562317717438e+00	5.051854100249530966e-01	8.261538894955126722e+00	6.398318797819263715e+00	7.887423692107046413e+00	1.937405257757670862e-01	4.086104736321225062e+01	-2.064396298343490199e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.213987097177450458e+00	4.752812288264420815e+00	8.412080602539153684e-01	5.137448846071665187e+00	6.615927262099960515e+00	3.270941991048197828e+00	4.749547484089571281e-01	6.889842438236011724e+00	-4.203432379196411217e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.513773586887055878e+00	4.798045892285266234e+00	8.343596398375890955e-01	1.476487546665346207e+00	6.837094045917391227e+00	8.788957866910045880e+00	1.641614740217035351e+00	5.345217190294579979e+00	-1.207851313126488968e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.880855620180928334e+00	7.640954277298898312e+00	5.220624045005214375e-01	8.083977089410911532e+00	3.414727550111052334e+00	1.930921362019048404e+00	1.068498703424772822e-01	1.794167765839983986e+01	-8.262878381440615094e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.265675331097839695e+00	3.144909655675626858e+00	1.271410448669693549e+00	2.819709339487812993e+00	1.134302658723209456e+00	2.135258910705601476e+00	2.221557498789414331e-01	9.585338896695883903e+00	-1.606093683316976717e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.223200590467969917e+00	1.993479668584748010e+00	2.004895070428724502e+00	3.335558954433829104e+00	9.690719083416512447e+00	9.818617591137304146e+00	1.828535942524255109e+00	5.365555955845360714e+00	-7.535396552258407432e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.671078275167166227e+00	4.200491133148887002e+00	9.542297300472220023e-01	2.483966073218769832e+00	3.256478017925140023e+00	7.066411595801810108e+00	5.778366218507359209e-01	1.223996677843210890e+01	-2.306627842791788285e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.874375088461770034e+00	3.589231760734015619e+00	1.116168904701318798e+00	3.972113294835240449e+00	7.086569879090614421e+00	8.614913106245367658e+00	8.818892644902451838e-01	9.778208561620932215e+00	-2.429063791276957929e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.944871832859980998e+00	3.666821944840221725e+00	1.091081165599014469e+00	7.815582941787088345e+00	7.359054073202008439e+00	3.905233477683487830e+00	4.489897287896404410e-01	8.713131525908679009e+00	-9.753611188912973962e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.789516447599803772e+00	3.101147490689408315e+00	1.290412192035844674e+00	5.678515035909209807e+00	6.489764401166722152e+00	7.089164303572395021e+00	6.498956107231999013e-01	1.088511308790832466e+01	-5.836393431540588539e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.049271113115608056e+00	1.379264898190514677e+00	2.901480862298436492e+00	2.842224913939503494e+00	3.814123615098798492e+00	6.347011203682689562e+00	1.030514664976203143e+00	6.184457356948148465e+00	-7.842092230757781168e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.336018461380930944e+00	1.158018389621799260e+00	3.444826100459722706e+00	8.902705993796642403e+00	3.447146479769182204e+00	6.423029707453420833e+00	4.907316716186343464e-01	1.310183235672657176e+01	-3.525475931918071737e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.359113668963175314e+00	9.877792460692379706e+00	4.066929096859112636e-01	8.916042899540306266e+00	6.375046936193376368e+00	7.133528911968539887e+00	1.429992712792143572e-01	4.976782767605666891e+01	-1.063366446434676899e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.564832386302557943e+00	4.861319153778304702e+00	8.249477255895585337e-01	8.830490710045230784e+00	8.790853544911639617e+00	6.174230451994049851e+00	3.893844743512297479e-01	1.585816784918235989e+01	-6.072875058156727013e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.938631207839022430e+00	4.459803917161867304e+00	8.969238428168523347e-01	3.156291374533452210e+00	9.532085294456299707e+00	4.860501935014342578e+00	1.084288822001024721e+00	4.451236634062539999e+00	-1.931231600691106554e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665925092968889132e+00	7.119040495245907429e+00	5.630321880589534977e-01	5.061458890982246217e+00	1.958445695980677526e+00	3.486931251815565069e+00	1.074396047596383602e-01	3.271142732783832940e+01	-2.478752856990606643e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.237935927281525572e+00	2.963962840168507196e+00	1.349652526138800157e+00	9.876219163095848685e+00	2.380545994106001206e+00	7.918259443674208420e+00	1.599901871621884353e-01	4.972723955774191040e+01	-2.275243612289017670e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.035116129679836572e+00	9.545561090745721344e+00	4.192709687061860202e-01	7.939136888111153034e+00	9.499566372229628186e+00	3.045210928520047489e+00	2.423207329262355714e-01	1.250781568162504875e+01	-5.135394831773156671e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.757908084954497241e+00	8.076070803155399602e+00	4.977706208689617884e-01	1.241432451634285172e+00	7.619008081440819424e+00	7.225547878658471923e+00	1.375590144306332752e+00	5.277028260686414285e+00	-1.492104213280412539e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.613924169379362006e+00	1.795801337837824585e+00	2.216155262868609643e+00	1.587021540282714138e+00	8.941797974358840051e+00	3.104794481884608714e+00	1.142858894255682767e+00	2.734033373959845470e+00	-4.184669286353592810e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.974409194065197770e+00	4.770894766836854650e+00	8.403249342088753293e-01	5.181662612083580477e+00	2.806703751819459303e+00	6.628229163789704614e+00	2.232121415974553658e-01	2.974506162725170455e+01	-1.855412123875317398e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.570302750170851080e+00	8.905196987481890147e+00	4.489487597420585008e-01	9.185187580674405439e+00	6.287531263985960628e+00	7.727488226528972604e+00	1.530171504255477544e-01	5.074646692953630378e+01	-2.647599446485570523e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.794613040319919417e+00	9.496847210837852771e+00	4.220316100541000037e-01	5.850030502359691909e+00	7.304074590213788909e+00	2.966047326280859320e+00	2.537365278016142645e-01	1.170928407989700659e+01	-1.022867625564855831e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.925243781365139739e+00	5.204164369477181751e+00	7.667160006982514098e-01	5.474088212149515797e+00	7.121331259645263145e+00	1.545327097165367425e+00	3.994739224476546724e-01	3.819647917330205367e+00	-2.994123151330880805e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.575107392178843213e+00	6.527868265870600872e+00	6.114246616182711369e-01	1.942875072758105892e+00	4.664567828506573477e+00	2.180371763878414804e+00	6.084078068496998615e-01	3.584817648440670634e+00	-7.080399041189765486e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.742358607059627751e+00	2.503386225822623601e+00	1.597288011311942757e+00	6.912801698352527779e+00	1.139002862988808262e+00	6.450271808564123965e+00	1.274283170262628107e-01	5.063783814084262502e+01	-3.423431857271967416e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.989581300056082469e+00	9.913640824042895261e+00	4.015370771295446728e-01	8.391396332045356843e+00	6.244088412414561695e+00	8.644952165740924954e+00	1.492838649333031176e-01	5.804839815196071129e+01	-1.345065076194208731e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.242269271588328117e+00	3.092023389659664723e+00	1.296143779020368259e+00	4.420843226403693649e+00	3.286044485278602600e+00	1.403666541716484861e+00	3.332739076105790677e-01	4.234717723995922611e+00	-5.673125941916790094e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.070117810294386462e+00	9.488652640337575050e+00	4.222497964346640376e-01	7.983272550939044976e+00	5.059928424558180815e+00	7.610025858991253500e+00	1.327557794298182825e-01	5.736848017535577071e+01	-2.910900664604300705e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.403837119076567497e+00	6.849815237526339473e+00	5.833036737789514259e-01	9.674865837674133218e+00	9.622480510591309155e+00	4.065441627508856293e+00	2.783733482350178590e-01	1.463688283862872197e+01	-3.019869197212409206e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.842684820913878418e+00	6.473612891056714780e+00	6.168169553985528575e-01	2.842762346213764335e+00	4.589549776984704899e+00	5.306595452807707503e+00	4.722899668123630712e-01	1.119343512600130097e+01	-5.729467936018507457e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.056672753246792773e+00	5.627516808166353357e+00	7.125502730945124652e-01	5.716724829993879098e+00	8.568962069450687835e+00	9.361889168010900875e+00	5.128495268716238842e-01	1.821914216844063361e+01	-5.536180849696330508e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.941502494269323087e+00	3.088184333221902111e+00	1.301258518945270337e+00	3.575564786354076929e+00	2.688458286985189627e+00	3.987923416233868590e+00	4.217646990847151445e-01	9.449004297679040931e+00	-1.089085319677726149e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.442961471777752358e+00	2.584931985593382109e+00	1.543415907971182000e+00	8.130541540893913677e+00	7.044546490200310096e+00	5.195369128786737178e+00	5.581724432566873562e-01	9.302272206579498715e+00	-1.176012465996875145e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.704474763974178408e+00	2.993409805129363832e+00	1.341150923451331023e+00	6.185719024569311664e+00	9.792609040625620764e+00	1.127357791726185665e+00	4.680620364061873762e-01	2.404883371610564868e+00	-8.927506606490136498e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.844140708591782030e+00	2.680075984316721893e+00	1.494517206783561702e+00	6.706920563201723695e+00	1.929239864516869130e+00	1.734347732489879501e+00	1.811666139474460147e-01	9.606391540427438258e+00	-3.271052129254217733e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.229880358337941626e+00	8.019036807757585095e+00	4.999595973764199286e-01	8.185459170108057236e+00	1.073784143533038860e+00	3.328504614225241465e+00	3.267776447798811240e-02	1.019941261022970309e+02	-4.739794839453026487e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.975168009889558762e+00	4.141712963798359404e+00	9.648373265205295590e-01	4.561448866356667686e+00	4.901253154702766679e+00	1.252280644855666702e+00	3.698967142656062745e-01	3.353821758224421412e+00	-1.757627014521334075e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.274116991429964374e+00	1.519636207450163923e+00	2.632815621094183545e+00	9.238354981807527011e+00	1.825823747906120342e+00	6.684574681933241891e+00	2.366653001130956668e-01	2.821561396599113181e+01	-1.998482368304620727e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.729315485871693703e+00	9.717401805772553303e+00	4.110777548965443007e-01	5.788854010374707038e+00	7.740579821975308583e+00	4.827640946008719069e+00	2.682960872061906366e-01	1.805977049245034394e+01	-1.849786912034692699e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.834250455625258347e+00	8.958679580154488065e+00	4.468359150037555239e-01	2.425999551289338196e+00	9.236097870915539687e+00	5.931664421975527013e+00	7.997515096522944678e-01	7.415181491333945552e+00	-3.408517204177072268e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.574889568978475651e+00	9.355729137640748760e+00	4.273929403839454855e-01	7.260026940279527885e+00	4.910460310307593446e+00	2.563739007730208908e+00	1.411602736941443836e-01	1.824657310731019777e+01	-8.396775974609216320e-02
