G	c	dx1dt	d2x1dt2	dx2dt	m2	Fc	W	Fg	d2	d1	m1
1.000000000000000000e+00	1.000000000000000000e+00	5.096526239001746283e+00	9.501571741828488626e+00	4.771051009279839050e+00	1.504095406126780832e+00	1.432069897633556721e+01	7.062042708525757106e+00	2.753400134534846888e+00	9.372008170121883808e+00	-3.054919704066232922e-01	-1.735170644674269014e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.073516490773528176e+00	5.266084145662294880e+00	3.344136851407524258e+00	4.377835658047215972e+00	2.300487507832069767e+01	8.416453945533744374e+00	1.645206157233455091e+00	5.757773686776952893e+00	-1.493869073792515767e+00	-6.685696786882980192e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.793462568920394684e+00	8.755498436258237760e+00	7.588786584276144609e+00	9.492419032250351663e+00	8.320988539102485504e+01	4.572239527641839274e+00	1.890570013044493125e+00	3.332408400199715626e+00	-5.671512094660962511e+00	-7.319584075973601500e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.632017114716871831e+00	8.605691083078250259e+00	9.832546754814002199e+00	6.768582456222335786e+00	5.832060543361247795e+01	2.403850838551941038e+00	3.722247875565153907e-01	1.476770305429618402e+00	-9.170512009730353853e+00	-3.046262940731006665e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.324857495186838818e+00	3.872067986965213038e+00	3.313296877068082402e+00	7.050426741854222357e+00	2.730024741912607666e+01	7.633826951326474486e+00	1.414224252117302516e+00	7.535137854714042405e+00	-1.842216007876143813e+00	-9.182778648738889160e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.421673679444686034e+00	8.463113443518290424e+00	6.886492078177496090e+00	6.694400557997031598e+00	5.656460750697292639e+01	4.239600105756340831e+00	3.677342385693739057e+00	2.096214632224451702e+00	-6.289594574465594334e+00	-9.320180603306620526e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.471540441834883417e+00	1.327609440977102873e+00	2.784519875144303214e+00	2.785375317265117889e+00	3.684783340713874367e+00	7.042517109457588909e+00	5.208326441318492650e-01	3.715442890033265666e+00	-1.447567531274793984e+00	1.631612084786818784e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.536796530324421095e+00	6.358613694545651285e+00	6.097178301299451597e+00	4.768292263433193234e+00	3.035347562342623107e+01	3.437567151541847998e+00	1.420844170243492410e+00	5.792706382336259452e+00	-1.625880057154167835e+00	-6.025475430191192139e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.580082185581574317e+00	3.070675954590091017e+00	5.163664431795510268e+00	7.766404215533701638e+00	2.381714866627660854e+01	1.731875842691985135e+00	6.509424375269341478e-01	6.079365002573145382e+00	-2.534384616715151139e+00	-1.452298281445772510e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.541320471907484446e+00	2.083328178065188663e+00	9.750331814843512745e+00	1.912192254707570926e+00	3.973767579845918885e+00	9.931592635774441291e+00	2.246696309716509354e-01	6.409228548553251414e+00	-5.871122084686156706e-01	-2.650462710378223452e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.684285234387612462e+00	1.696063763647850386e+00	6.488537415746214343e+00	3.514743384033899076e+00	5.955714575357522911e+00	2.410895935191493589e+00	5.856024701717960079e-02	2.495268205128311934e+00	-2.796976818454143476e+00	1.222705033630285421e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.274208097164647668e+00	7.266154436832379382e+00	4.147114644679414042e+00	3.477538986153435374e+00	2.534333847103437165e+01	9.896135059443807336e+00	2.099349110388952777e+00	4.411937955503759667e+00	-1.545453442859211046e+00	-7.201253121813674163e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.747095421770347823e+00	4.060015536051921892e+00	2.035975948736031160e+00	4.891926276837802234e+00	1.984204852030540422e+01	9.799349976964302655e+00	5.244428464105078902e+00	6.554788367128690396e+00	-1.393616731634357286e+00	-6.154659018734816911e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.883361026994204490e+00	7.513869810149838457e+00	2.357747169768722451e+00	9.829633525833569863e+00	7.392330760365886988e+01	8.134701279263062190e+00	1.381337125091107332e+01	9.722429121511348526e+00	-1.924865461364935637e+00	-9.467829019016642533e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.158179414776252969e+00	1.598712738812461120e+00	3.027675414904658968e+00	1.612348099176532212e+00	2.541797396507452955e+00	6.913441550174288963e+00	5.107602962760711129e-01	7.538117904179379103e+00	-4.012122683504618648e-01	-1.012261883779865146e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.956096485615447911e+00	3.836699336257157533e+00	3.258885061724403620e+00	5.667202695730419570e+00	2.179995143394268808e+01	6.201809228603160307e+00	1.475023339492572250e+00	9.307422935108236928e+00	-1.196187116702003284e+00	-3.709742473117121353e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.101838230171926725e+00	5.859302414962705541e+00	8.643299754812700186e+00	2.612709871217459678e+00	1.528402270035380006e+01	8.787153285710038730e+00	2.837267324873956387e+00	7.863085356252033975e+00	-6.325226413525961711e-01	-1.054402444516407966e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.456697087246835665e+00	8.111857171820242129e+00	6.044554819103721499e+00	9.738493234556466760e+00	7.904280614809152894e+01	3.603798476643395254e+00	8.889992723802159214e-01	6.328015265183183580e+00	-3.067803187803411102e+00	-2.135897132584951663e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.296938425051449073e+00	3.870486037057490059e+00	5.704461638034238113e+00	2.024147525294864636e+00	7.857006182741674394e+00	5.207485403155855508e+00	2.699172427778997019e+00	2.735358420374508714e+00	-1.353375861477874587e+00	-6.158860113053250096e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.188119454436925793e+00	6.625774461667038651e+00	2.037459012421622973e+00	4.635670434897131820e+00	3.068544884744427748e+01	6.583156208382722419e+00	2.336213213922293530e+00	6.996522385076290540e+00	-1.297500406893780323e+00	-4.638560550628969104e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.328888674415638071e+00	8.976314653792208276e+00	8.746072965534738231e+00	7.646595083831684292e+00	6.855816227312095634e+01	4.702893040385307089e+00	1.446315103621944154e+00	6.602564739636002322e+00	-2.302505491629660117e+00	-1.152127928763789022e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.969208597687375217e+00	6.540788350726854716e+00	7.507117946321259616e+00	7.335474324408161273e+00	4.806475188947163701e+01	4.848281515478233494e+00	6.062618962455681437e-01	6.421838334010875116e+00	-2.275475490004434498e+00	-1.267150085215214084e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.799471737535425220e+00	3.096797661319711459e+00	1.613565669025404770e+00	4.803324720177970519e+00	1.491276845036266252e+01	3.977121057214653366e+00	2.009910392888360597e+00	5.406166360665845438e+00	-1.724335393291851704e+00	-8.989889111299921964e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.663418887425293313e+00	1.223489968236604941e+00	7.369609504143278755e+00	4.113628850849336160e+00	5.018058909296808423e+00	6.080093537157934769e+00	1.772058588511057631e-01	5.753288453745436293e+00	-1.418258620413624049e+00	-2.197524294949214863e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.921902998072672730e+00	8.824033056284878995e+00	5.898480607848053836e+00	4.576421236584768515e+00	4.041023386500321379e+01	8.652677807262739051e+00	2.188572460295208799e+00	4.009544673138968562e+00	-2.249539165048100475e+00	-1.291814150333139821e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.665268132705524540e+00	1.187616765895430193e+00	1.735576636717749421e+00	3.383982141831658463e+00	4.053963043327269311e+00	2.819591673571532731e+00	7.217523265751567552e-01	5.670458853832744062e+00	-1.140948211581960248e+00	-5.309242804661127302e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.717111212767809647e+00	8.874859216202327872e+00	5.125025275106294131e+00	2.848581007503277363e+00	2.530391849214026934e+01	9.403852598867922907e+00	1.673418395693482275e+00	2.767930493795322633e+00	-2.015333495831103772e+00	-1.457874642854010538e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.970899468121058540e+00	5.772106942853491240e+00	5.360800070028867381e+00	5.361469187342978060e+00	3.076807112009679557e+01	7.203549590590322182e+00	9.716452842986722516e-01	8.244149205084870147e+00	-1.288496190097266014e+00	-4.139307027580140463e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.470402559735971337e+00	9.450841116466442315e+00	2.495750157030458993e+00	3.417850781276128735e+00	3.225808541912846295e+01	8.401029377954913002e+00	3.376544269545896260e+00	2.665758230830393760e+00	-2.491705709948331737e+00	-2.252288561383885224e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.051792090928655554e+00	8.192337702291373702e+00	9.508957606907717519e+00	3.587478114559694564e+00	2.938216327122724181e+01	6.006827101567048466e+00	5.730619448888433221e-01	1.765967473110779062e+00	-4.043149814597483349e+00	-8.973204400804071668e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.385055985831794345e+00	9.980811891052749019e+00	8.655169853812708425e+00	6.911379378007171503e+00	6.899848189362970174e+01	8.016701514524577021e+00	1.451752617847598126e+00	4.922615114965895877e+00	-2.790451969575261426e+00	-1.848271108879561453e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.293346547973460048e+00	4.167211354741525042e+00	7.014949706959339615e+00	9.713383292093102028e+00	4.037812383013580586e+01	1.154935142839459417e+00	7.279005256171411364e-02	6.930865570808379950e+00	-2.810623383878045445e+00	-2.332287648211451980e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.785119154849784229e+00	7.894974533743065237e+00	5.154592217375265406e+00	6.432421718703607461e+00	5.086923469551138055e+01	8.356899488732695502e+00	7.129101771915497210e+00	4.948250518586688074e+00	-2.515929881704026982e+00	-1.561186427968087642e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.762924269761961149e+00	4.617904611608389054e+00	4.709685600997630672e+00	1.698920339996090378e+00	7.795009829812517665e+00	1.357976728857477333e+00	4.823036810977353595e-01	3.494514398774529518e+00	-9.522529112653570493e-01	-2.387129149174967324e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.405608066053255722e+00	5.309837425368549191e+00	6.858272289701633717e+00	1.680869486014570979e+00	8.873460524089951562e+00	9.013701498318352989e+00	4.964851018335653343e+00	6.015031450556437065e+00	-4.791927341034384336e-01	-9.093561492828206028e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.925808715417980377e+00	6.633604721963429540e+00	5.906380589765284128e+00	9.558513694593642640e+00	6.355649355488466767e+01	9.929491185626609706e+00	2.842336965049059305e+00	4.131278796791167274e+00	-4.582150015998148085e+00	-5.187537723423907465e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.497475138376523240e+00	8.864748857730157638e+00	1.565372538644743905e+00	3.670609279644931888e+00	3.257924188442777336e+01	3.647589272221302803e+00	4.604732240105097851e+00	9.404453896654862533e+00	-7.502074341810699432e-01	-1.383836699811968884e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.443571591539735355e+00	9.857527267966256446e+00	5.609170754080777144e+00	1.826165758141166329e+00	1.801578737459540847e+01	2.887658988637681112e+00	1.476886591837246909e+00	9.303909348134892454e+00	-3.859633256281241875e-01	-3.307208074946135223e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.457825100676689800e+00	7.912876127752992872e+00	8.256527118436887136e+00	6.391801130501007400e+00	5.054964798458787811e+01	7.885052113237744464e+00	8.955993913027348041e-01	5.528604191574959081e+00	-2.298178061845866704e+00	-1.350449061393627304e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.203938748066544662e+00	4.759310265737753731e+00	5.140884949158297523e+00	6.619300332024594447e+00	3.142185142822841115e+01	3.284018743509027782e+00	7.211209060458695363e-01	3.947929360669029997e+00	-3.328208788667979423e+00	-2.934870757433048638e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.531041972313271327e+00	4.809449342300938568e+00	1.476107807696298124e+00	6.829286811724780470e+00	3.274671034813265891e+01	8.789780882105091564e+00	8.130658040973010259e+00	7.623953168125741087e+00	-1.682454986771308114e+00	-8.331421039232028036e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.873714147743466008e+00	7.636804441497264229e+00	8.085186024991338982e+00	3.404886910285444213e+00	2.604756829926065365e+01	1.927627894709826206e+00	3.084746228098673715e-01	1.326245432412409553e+00	-5.107612963353813207e+00	-1.256751782643801505e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.257220851921895033e+00	3.151832211271702544e+00	2.810716239770735481e+00	1.136777364313496630e+00	3.615027120050846143e+00	2.132969345174108078e+00	1.053320078859278697e+00	5.282408306521546137e+00	-4.052539539982265571e-01	-4.484779000819990591e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.223773503229255155e+00	1.990654502372209533e+00	3.334383022584411549e+00	9.675211792251866783e+00	1.935047383802000809e+01	9.805919794833510394e+00	7.179902588612037118e-01	4.018730216544327938e+00	-4.761327796011759261e+00	2.019733234750257452e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.673699940371879746e+00	4.193241844796382622e+00	2.477117393161927694e+00	3.253524829536591056e+00	1.363184821915071154e+01	7.069636496742211840e+00	7.137773179236754473e+00	9.284820343666314812e+00	-6.057774590516138424e-01	-1.357410507788453069e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.881671788550205449e+00	3.583825588961611519e+00	3.966927978349712891e+00	7.080556098083928163e+00	2.536335826607055566e+01	8.624726100581707300e+00	7.886051939728697668e-01	1.108214569558512386e+00	-1.269073226890709272e+01	2.248069748742304057e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.942650321526698143e+00	3.664489301743770078e+00	7.797785151833453554e+00	7.355359943535277445e+00	2.700117249569539624e+01	3.931523083736630397e+00	2.320179868729123907e-01	5.972519610755689712e+00	-2.458683903148256800e+00	-1.905920321948337914e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.784609697258805916e+00	3.112588575821656267e+00	5.683709735274831587e+00	6.491105520148273023e+00	2.015433721247356758e+01	7.082821931133674198e+00	1.389935536827244134e+00	7.663538990490830649e+00	-1.663737531548353132e+00	-6.845248868961341771e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.048276983418051644e+00	1.385387573292596874e+00	2.839160874340157292e+00	3.815297380554890427e+00	5.273913742109481717e+00	6.352656961848288653e+00	2.934045950068549402e+00	5.365558261784354244e+00	-1.226987838164045552e+00	-6.287960219209000279e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.330515388742886884e+00	1.161626152897289543e+00	8.899772031186813592e+00	3.436860307855619912e+00	3.932646364639375669e+00	6.421207168344357896e+00	9.915858904389290851e-02	1.765543145976581130e+00	-3.870122813828281938e+00	1.006772236190783154e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.357716238557762800e+00	9.876682820127468787e+00	8.911210196200061162e+00	6.381331262367491597e+00	6.305920138195488533e+01	7.143649198556848212e+00	1.074968275305196341e+00	9.744350840541443404e+00	-1.303215395282806943e+00	-3.789329255102941829e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.564595123347187311e+00	4.847949849465133632e+00	8.839044290260506642e+00	8.804188350340369951e+00	4.265381387318731043e+01	6.183551540517670198e+00	4.485165927609105485e-01	5.663273584031315089e+00	-3.099274931440295866e+00	-2.688650790252600231e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.949158137640230493e+00	4.473977183327787266e+00	3.147091781820709588e+00	9.529477470951016826e+00	4.246645208529414361e+01	4.850274507974417837e+00	8.654482614531155971e-01	6.533564882709447907e+00	-2.903154514428282429e+00	-2.368709563736333834e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.664131759521695564e+00	7.115542333223742411e+00	5.053949355814073563e+00	1.942743554531831895e+00	1.392332151084777614e+01	3.482187993489150646e+00	2.940393834572973653e+00	3.134258671710501876e+00	-1.181636673930332559e+00	-3.821320061941009705e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.230285908713270260e+00	2.970422361175576675e+00	9.867345616775480721e+00	2.396581418381246387e+00	7.099228781762802143e+00	7.914164205920146244e+00	5.614330425845620587e-01	5.347040415147491288e+00	-8.729018273458110100e-01	-2.219709059210608348e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.032462055491853103e+00	9.557672410159501197e+00	7.940195732407759444e+00	9.501662623095620930e+00	9.075671052903933855e+01	3.032628345165978789e+00	1.786383240230456693e+00	4.855480967931431913e+00	-3.890246682141641266e+00	-3.242750301832041515e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.771499983874097239e+00	8.078323260366763847e+00	1.239882927391410705e+00	7.629656974120884172e+00	6.162130983283783792e+01	7.233286993248476016e+00	5.352467461523441550e+00	1.672503474010257563e+00	-8.915745189077435739e+00	-5.024481942162536825e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.605331922775577347e+00	1.800015835151169918e+00	1.575207812486192349e+00	8.944788364412078252e+00	1.616716264432004380e+01	3.106099716658643928e+00	5.338482327874175537e-01	1.964044367056450691e+00	-9.073274482507907024e+00	1.965335497749048557e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.979745669441247635e+00	4.744678958206992370e+00	5.167519789504036787e+00	2.824330261399865982e+00	1.344518541853063276e+01	6.627245567781553603e+00	1.530864269723544391e+00	8.540794547528763658e+00	-6.411494106942066118e-01	-1.062988255364473611e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.570684237361964275e+00	8.915870876485497476e+00	9.183967625864024598e+00	6.289092465077800398e+00	5.604347194082298955e+01	7.724823673865715890e+00	4.767559414939331219e+00	3.162241647213972495e+00	-3.898918625746204292e+00	-3.571768731754356452e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.805987388602365407e+00	9.498055585460921435e+00	5.837468696569685811e+00	7.307122266781676423e+00	6.945828417892654727e+01	2.969047633822782917e+00	1.269856873983804535e+00	2.759506355770029895e+00	-5.283112364746899381e+00	-6.680067999681669733e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.921917184088127950e+00	5.207593552398662062e+00	5.472134199436113455e+00	7.116154595940452410e+00	3.707877663939842705e+01	1.539499533605166226e+00	3.729043878029721926e-01	5.546511461269371779e+00	-2.560882357970495349e+00	-1.542596366865197766e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.569852409200148458e+00	6.513749554795757568e+00	1.949250219670598971e+00	4.670936261816209800e+00	3.048819898058464517e+01	2.172830097403745331e+00	9.632467571028502373e-01	7.919385860250307552e+00	-1.174050431733726141e+00	-3.321329298927862883e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.736504459246445364e+00	2.501829952252553557e+00	6.908019332147762093e+00	1.139822163346434492e+00	2.858193220663783229e+00	6.460010349999068424e+00	3.505192503938405757e-01	1.561152205116916880e+00	-1.414107528077763520e+00	6.392809651449481656e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.984057881839797588e+00	9.920705224354037455e+00	8.409927782148681530e+00	6.249577102078666790e+00	6.197832552201984413e+01	8.646625573791601127e+00	1.134407839668123197e+00	6.188274914222457568e+00	-2.004672435234859940e+00	-9.655589395139351439e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.248939255923061431e+00	3.086539537923851384e+00	4.433906207678350420e+00	3.282533348387055128e+00	1.015289680825472551e+01	1.407122288903946528e+00	1.864956920530170259e-01	2.065133990746796933e+00	-3.150003529411354197e+00	-1.131858499244625165e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.071771165862469566e+00	9.478384040542136901e+00	7.975714294601305987e+00	5.049612983871432981e+00	4.792683703048181343e+01	7.602968314067340749e+00	4.351040596511477787e+00	1.332115951613897398e+00	-7.434656008172639829e+00	-1.477729666744001520e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.419126782040216028e+00	6.853478442022614914e+00	9.683366209785852163e+00	9.619765697206544175e+00	6.583476267281072580e+01	4.069366460416106612e+00	3.889621830582877249e-01	1.481486024539349744e+00	-1.302340283491021822e+01	-1.288824039175254029e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.846726368464834067e+00	6.466310531348280044e+00	2.838035407180327319e+00	4.596528247882485374e+00	2.973070865877105717e+01	5.305795936201112895e+00	1.541558282497504706e+00	8.501342147848710340e+00	-1.066807915394130113e+00	-2.728572761546553593e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.052800446762769404e+00	5.604881265598790741e+00	5.706667609946471487e+00	8.564524262766578744e+00	4.800640840790119057e+01	9.351379652717909607e+00	1.520157507543378417e+00	2.066261559529330771e+00	-8.234894087138197705e+00	-2.955845458286926828e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.939161987958883060e+00	3.075421795734730512e+00	3.575983760779368303e+00	2.696546965672974139e+00	8.263109635072087400e+00	3.978548904971986655e+00	4.303139018448212672e-01	1.415583263918202661e+00	-3.784969525065995821e+00	3.662800832851876720e+01
