G	c	dx1dt	d2x1dt2	Fg	d1	Fc	d2	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	1.184737492843105588e+00	2.996372346127013753e+00	1.298292147739678493e+00	5.938851267773217479e+00	-1.186661736116254140e+00	7.018206739757207657e+00	-1.691927212926648549e-01	-6.032418094932832098e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.726937328460520504e+00	9.885051252049441572e+00	1.557650061662692487e+00	3.591067852535606786e+00	1.218645934661556574e+01	3.491178101481625617e+01	6.337560883067439033e-02	1.362941208042202534e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.486865100102965798e+00	9.487951205410759314e+00	9.159648210984249417e+00	3.756203982308838007e+00	4.936809010335415593e+01	3.192244758900866586e+01	3.059711573562094444e-01	6.910210945783090253e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.914344016325258746e+00	1.353947684064349843e+00	2.246176044400663319e+00	4.177343786781129609e+00	-7.323101885385834287e-01	1.219515468798900848e+01	-9.245247362052852469e-02	-2.315809501826082695e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.629295975081933801e+00	7.347483014900818787e+00	5.789496714738013416e+00	6.589566894575028755e+00	-3.758058661105503795e+00	1.738598032615328393e+01	-9.682715042784013904e-02	-3.832077517661760968e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.654840692846763606e+00	9.321859481233760292e+00	4.694365416176750294e+00	3.999301363238140450e+00	-1.945236382023072030e+00	1.059683935425747414e+01	-3.964598001371952285e-02	-9.487913639019537326e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.732755881828634159e+00	2.624202452335259839e+00	4.129125099009332445e+00	7.596118377171352520e+00	-1.578648082770726102e+00	2.837513102024253442e+01	-8.113233073780586058e-02	-3.704597706309693095e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.718735468008066647e+00	6.114241392465903147e+00	9.108446979272773802e+00	4.639321085987748283e+00	1.230908167006965037e+01	2.659072661379101632e+01	1.758557792821273669e-01	4.897789909405767972e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.879566475341216680e+00	9.239343006285338333e+00	1.189223654716842438e+00	1.614328765651814823e+00	4.716106689745712899e+00	7.940756939203557963e+00	5.223076120998908223e-02	5.044044966102950722e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.618348516657859726e+00	1.307221593518572034e+00	6.963875457649562506e+00	8.047287524482710452e+00	-3.201073616406143518e+00	2.920792481987684042e+01	-3.374042278539161610e-01	-1.630015756713704889e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.511954742377248806e+00	7.286870679458688826e+00	9.669860328137808381e+00	3.580439767649965077e+00	2.853275360228454005e+01	2.326273702171694779e+01	3.012238492167891857e-01	6.460478274710969693e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.258235488533384405e+00	3.674233581490983003e+00	6.041600327759145905e+00	4.899647903035618590e+00	-3.957421817424720434e+00	1.103282952022540009e+01	-2.381806239973082162e-01	-6.991934711248730672e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.634597362783081653e+00	9.321114256806344756e+00	9.432609520496793465e+00	7.174214287773960308e+00	-3.651376555350066333e+00	2.592411978095538672e+01	-5.404631813375163768e-02	-2.326027555299810423e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.300082586790156647e+00	9.736691376755677751e+00	1.467856483641963417e+00	3.990451923152612324e+00	7.924264295052422247e-01	1.716374853446743032e+01	9.465654136778535108e-03	2.282901982139410035e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.098656457876178827e+00	9.493689969060730149e+00	4.768032009707662944e+00	1.499910193832175942e+00	2.268578430206308383e+01	7.704216113869826188e+00	2.338216453313268495e-01	2.118624070824982386e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.064793316510710852e+00	5.264674017626734148e+00	3.343449384422482851e+00	4.375861294974973781e+00	1.324987887108434137e+01	3.521704572142667899e+01	1.560808943752539091e-01	4.087636036018158947e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.792841361247351717e+00	8.755720451501668222e+00	7.583133576835413336e+00	9.499706496251333121e+00	-5.496797030250831106e+00	2.657378089063005788e+01	-1.122238535696934159e-01	-6.396266407246162800e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.635311432501586282e+00	8.602944409848840124e+00	9.820878711956410712e+00	6.771556045582318717e+00	5.497516809573900431e+00	3.809528191659438789e+01	5.668909589711224745e-02	2.308765334610453746e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.325253730061880297e+00	3.884972534461677895e+00	3.306733404980157331e+00	7.045568643402446263e+00	2.944048054584926355e+00	4.461258025973572927e+01	6.032126246303726180e-02	2.557390124802840337e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.422890678029614442e+00	8.456255808842760402e+00	6.888751987655256315e+00	6.696857442997490750e+00	-6.171789251489268935e+00	9.505941454700378657e+00	-2.582402430630711954e-01	-1.037015377015784701e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.472736612249843979e+00	1.330750958536940587e+00	2.777809945832901306e+00	2.790804468686041595e+00	1.111805346697781083e+01	1.807131727790402920e+01	6.449242290791284971e-01	1.080013450267697017e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.544619579847590796e+00	6.366077746846875662e+00	6.097531205454558290e+00	4.771926187399390784e+00	-3.376355202422515411e+00	1.210548420146581705e+01	-1.036329718092305341e-01	-2.966420202066744061e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.583246989575758379e+00	3.072281430639645983e+00	5.171883868059493850e+00	7.764320875257739729e+00	-4.614540833970489864e+00	1.231833645441372838e+01	-4.743409178999992704e-01	-2.207602859363058556e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.543825147620891514e+00	2.086568144214013376e+00	9.747819966171402228e+00	1.906529224526921862e+00	1.448922879055671160e+02	1.823188761277409853e+01	3.641751188386729510e+00	4.178844270043212106e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.703037304723949319e+00	1.699722434895120537e+00	6.479815610264512138e+00	3.497027501197119914e+00	5.143752354253689418e+01	3.392188877686166393e+01	1.568116516500815516e+00	3.293641932640649372e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.272233262405558563e+00	7.253100583009612912e+00	4.142292481438301088e+00	3.492055488152905340e+00	2.300724175163198026e+01	2.885852619615635106e+01	1.912430241220591798e-01	4.000025128148719133e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.733215807883742077e+00	4.045595807376200170e+00	2.016665927096138233e+00	4.873485959796258093e+00	-8.291194849491698160e-02	1.829234030967096203e+01	-3.166391272486543049e-03	-8.925668272520576041e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.868873834811141332e+00	7.520142292497832948e+00	2.358854579073474955e+00	9.822509610222764920e+00	-2.074705787107152588e+00	1.848754512321020371e+01	-7.372134546420831824e-02	-4.332066963973274731e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.161954657713903494e+00	1.594311521843936319e+00	3.033536582025805561e+00	1.599777293528805044e+00	2.914764036849223316e+01	1.152553589596448447e+01	1.281912858143512635e+00	1.236255147400221688e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.951180249218386287e+00	3.828903096156023977e+00	3.256839732506059626e+00	5.665729185360299347e+00	1.457113714645648761e+00	2.818304163965588316e+01	3.849151880734048847e-02	1.303850619687046297e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.096329004246388905e+00	5.838689702866163955e+00	8.650870804740089071e+00	2.612664514672091709e+00	-3.774690860961154470e+00	5.549870879768203480e+00	-1.548260231415912735e-01	-2.421543432650360206e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.458959064089248692e+00	8.119686039995974269e+00	6.056116329376489027e+00	9.734149598686737903e+00	9.933100078211151707e-02	5.312818447009326661e+01	1.261433967409563003e-03	7.774699778261365268e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.310498917220846105e+00	3.870128033084210717e+00	5.708691776287641240e+00	2.016741942506933505e+00	-4.092718788458712176e+00	2.533186671601033169e+00	-4.038680424915362388e-01	-4.896609590256054467e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.186186259058883863e+00	6.626957390836863304e+00	2.030102919760221614e+00	4.626469769524039322e+00	1.030587160821909443e+01	4.257949661604067870e+01	8.451800980789385409e-02	2.351218947651243507e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.330222931382696316e+00	8.968317019706875115e+00	8.742082484446900281e+00	7.653371836139284845e+00	-4.505311312301118143e+00	2.542119887079856966e+01	-7.563762745756145989e-02	-3.463956774543088812e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.969622176925509116e+00	6.537373854653511174e+00	7.509584544078027335e+00	7.351099122929579899e+00	9.005921830071368817e+00	5.108979124753440715e+01	9.891969925921843820e-02	4.358785639750800023e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.800245449500802231e+00	3.097250195186593391e+00	1.622166252178373735e+00	4.798267031440709651e+00	-1.363984612730915341e-02	1.827166790638300142e+01	1.659404772979256298e-04	9.201338731141744248e-03
1.000000000000000000e+00	1.000000000000000000e+00	5.676948083132758782e+00	1.216122740572200378e+00	7.375083589523637961e+00	4.127282101948724247e+00	1.188024277124540440e+01	2.338383977104719236e+01	8.570231609586678179e-01	2.118633026605511560e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.916210638345940964e+00	8.833638424529972610e+00	5.898248192130739476e+00	4.576348953328785107e+00	9.146681872953276837e+00	2.712440149964034930e+01	8.758520941007039151e-02	2.404071357429840461e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.668183354598400392e+00	1.175543967276236890e+00	1.732734340960710773e+00	3.379185710293983735e+00	-5.025065381412329168e-01	8.953861750241561168e+00	-8.227056350433639698e-02	-1.664546263484459665e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.731134885365477771e+00	8.867548249622640100e+00	5.119041283797987063e+00	2.847653924300142414e+00	5.160128723241540172e+01	2.766899736957658718e+01	2.991069346244729088e-01	5.110568134424677389e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.978637580847714794e+00	5.754169796436522155e+00	5.362610751992301417e+00	5.343785812915532674e+00	1.591743979407871912e+01	4.266155237278202605e+01	1.731864014832764365e-01	5.551754690119492963e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.461895903400987962e+00	9.450183226882058918e+00	2.492562614927096742e+00	3.422129762103517159e+00	1.927227016361114309e+01	3.232568321506087727e+01	1.074642070543686267e-01	2.206769723385805015e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.047070228834785510e+00	8.186055876520480723e+00	9.505328148466148264e+00	3.587836451051578113e+00	6.292698854275122500e+01	3.249478309799407327e+01	4.242890738245190807e-01	9.135186152657333025e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.390123342030487485e+00	9.985845519208911725e+00	8.648810424689880705e+00	6.908224818234465658e+00	8.322707329502101459e+00	4.407563126800024378e+01	6.562410818471599294e-02	2.715081630550387537e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.305112358070854128e+00	4.146062559954116544e+00	7.023405932648477012e+00	9.709773757558837204e+00	1.379184112538814233e+01	9.030767557197842166e+01	1.785954241786580354e-01	1.040790090567172221e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.800413933541519906e+00	7.904947676167965120e+00	5.162650016742797554e+00	6.427897444708460917e+00	-4.297491320791266389e+00	1.154123113472159190e+01	-1.514078424602153805e-01	-5.843022127880447947e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.773489406234353361e+00	4.620484332481253453e+00	4.708674371799711267e+00	1.683929793211089709e+00	2.379409250464539216e+00	4.685660328429023025e+00	9.312076725911849762e-02	9.428963456637875495e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.398079443336741612e+00	5.329209398855878632e+00	6.860367805848788691e+00	1.680318690656656733e+00	-4.172133616674646994e+00	2.407418700451653848e+00	-2.780957907621880443e-01	-2.804127729126727697e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.925134504642603162e+00	6.644869030869457127e+00	5.906087294858293646e+00	9.556330989884934013e+00	-2.712142803256668344e+00	3.750287572002888226e+01	-5.225873944468498872e-02	-3.004106520180074291e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.494115920476784432e+00	8.864899043749295160e+00	1.557620369816037131e+00	3.674179531246383412e+00	1.289255968098186766e+00	1.652685408396082423e+01	1.621600784712402127e-02	3.618773554576806828e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.446046159022798427e+00	9.846716050339713533e+00	5.605903648172900766e+00	1.836019745710781192e+00	6.488385482849446717e+00	6.255529055512361936e+00	9.587353561019697212e-02	1.053183908784054434e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.452953893844870947e+00	7.901153895096671320e+00	8.267487465834710392e+00	6.397893538841131544e+00	2.256915901710044636e+01	5.401446751767571186e+01	1.685023763643418715e-01	6.462002725159244676e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.214879737799004822e+00	4.764600651423100075e+00	5.133233168226445819e+00	6.612664273054511987e+00	-5.730071368366909113e-01	2.787334784065897964e+01	-1.363160521074551108e-02	-5.400959156094595759e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.535828355079458252e+00	4.792182087220440145e+00	1.466367639779325494e+00	6.836071957683178546e+00	-5.792239244106004437e-01	2.413798035110748685e+01	-1.692613033820455568e-02	-7.022370688406059935e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.888027402898990736e+00	7.644796959642540024e+00	8.071375323777770561e+00	3.416794716697111323e+00	1.932429640061233656e+01	2.005852203045681392e+01	2.143449602001110121e-01	4.385982461117672315e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.269853768213424772e+00	3.141353855826009234e+00	2.828483719962564535e+00	1.138815208386914524e+00	1.433456776606790495e+00	2.603602033107495828e+00	1.001469860171372156e-01	6.856450983518009856e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.214426154246019962e+00	1.997159316575121357e+00	3.321660966623339206e+00	9.683363790564344598e+00	4.396690419419446272e+00	7.959567717741809645e+01	1.345470538469113186e-01	7.818402786508292124e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.666372370911385792e+00	4.201995944708727393e+00	2.479989231193304278e+00	3.250317838562202244e+00	-1.773938496787437646e+00	5.431446916223554133e+00	-1.266554212265619539e-01	-2.475433991862522110e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.888745753622615098e+00	3.587485807666958237e+00	3.974231686105380135e+00	7.086368773601704696e+00	1.427800132749229078e+01	7.006990536193012531e+01	2.014279915311007474e-01	8.565538413062448342e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.954420997612328570e+00	3.668311745992196116e+00	7.814077716843616628e+00	7.364158270933923944e+00	1.455111381887641109e+01	5.850368548373860023e+01	2.493014617323293380e-01	1.101864227135831165e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.788229944304880359e+00	3.102517358810205295e+00	5.679762107003087479e+00	6.486647383156945779e+00	-3.400340100692803791e+00	1.811856114212145386e+01	-1.969893882437860066e-01	-7.672012092596496302e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.047437194412657036e+00	1.370099651794766782e+00	2.853912454291566814e+00	3.817742939839780636e+00	-2.582827240491914811e+00	4.006012120217230077e+00	-8.879015118883831770e-01	-2.032887624790518899e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.328188561856766370e+00	1.168406673367056170e+00	8.903265526195216495e+00	3.437898121258342599e+00	5.109829408157256836e+01	2.863178713698502165e+01	2.638233288634930229e+00	5.444762126018469672e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.355920305838185236e+00	9.886103213810843116e+00	8.910405655912377654e+00	6.378018303531872490e+00	1.633694116816679198e+01	4.690099613696914815e+01	1.121875504269855134e-01	4.292356468482795506e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.571409700689716082e+00	4.852764718926744436e+00	8.833787068555464472e+00	8.781393185199652507e+00	1.031760004707184564e+01	6.648166089734272077e+01	1.405401003289501183e-01	7.415708890267810105e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.934502898814675298e+00	4.450244416715468887e+00	3.150865643092207513e+00	9.519402973998316142e+00	3.796776029482777925e+00	7.563796851203683502e+01	5.387966872333188606e-02	3.066675546450576828e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.667427393337908459e+00	7.110264022189663358e+00	5.072574123496766951e+00	1.958399799964145371e+00	-2.646975065522850112e+00	3.277675502974549904e+00	-1.124350426331279934e-01	-1.315323474628446121e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.231644158062890959e+00	2.972268604711669759e+00	9.857188715234455501e+00	2.390039490919326326e+00	1.467026743803286060e+01	1.014180916950831524e+01	5.857140504368898437e-01	8.411742960680262726e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.036029510774866047e+00	9.547718563275420678e+00	7.954752498406008066e+00	9.502910674951118963e+00	-6.781260876916053171e+00	1.938344706217656466e+01	-1.741199685706303901e-01	-9.914792629638458976e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.768930540161342435e+00	8.085189927815749300e+00	1.245500214454770882e+00	7.624724815018185886e+00	2.924521900261405349e+00	6.693596152483534922e+01	2.061303463468272881e-02	9.468133252453534432e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.614759428686075360e+00	1.804263810659508360e+00	1.591467528260902986e+00	8.948895626114351742e+00	9.839064913789744571e-01	5.910838970183645102e+01	4.158323500272277651e-02	2.242248125851319607e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.978149870192201565e+00	4.747980215819959326e+00	5.174819210716327333e+00	2.822521588642456614e+00	4.501292583000851444e+00	1.123907880246413704e+01	1.187880601184684859e-01	2.012900898996115018e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.587549833616215267e+00	8.917027480993688471e+00	9.178330230574744064e+00	6.283188372920940346e+00	-7.985409015231170748e+00	9.885021822621702370e+00	-2.848066113874186955e-01	-1.074615058224217456e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.789809925247285882e+00	9.499306537162679476e+00	5.852462237834956227e+00	7.317469951374122594e+00	-2.010288076886071806e+00	2.776544114334517843e+01	-2.770254597331785890e-02	-1.215615831184695184e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.932380065929588220e+00	5.210500514687911533e+00	5.483926110085356243e+00	7.126035627738093403e+00	-1.532749738461892219e+00	2.800065378064583399e+01	-3.744595861865866043e-02	-1.592782863004237770e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.565520353604943793e+00	6.520842751982629082e+00	1.954630659836964712e+00	4.670090632586776813e+00	6.019063019333703579e+00	3.534029197388335319e+01	6.087054713131750949e-02	1.710073983238144413e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.742195110385803325e+00	2.494720902962737075e+00	6.910947476439639026e+00	1.141248745003488718e+00	8.494242442616784672e+01	7.632323692167173768e+00	2.518081081512513197e+00	1.720186723120766459e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.987303170660043250e+00	9.921431637368085532e+00	8.395616441804220287e+00	6.249243722931795197e+00	2.778270451436840460e+01	5.612336456042422839e+01	1.559066507647451083e-01	5.839377612739176548e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.245966262130697721e+00	3.097263241393797717e+00	4.415172991396220326e+00	3.281390867724197413e+00	7.975282942792150109e+00	1.719719770648566382e+01	2.460660092878200200e-01	4.842983270331324697e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.077587609231276833e+00	9.487328530449616437e+00	7.985030953663743603e+00	5.043116576760674263e+00	-5.733800579347353654e+00	1.058859005378829643e+01	-1.448047460135665765e-01	-4.394047978651562936e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.409147553290790889e+00	6.846499859781843611e+00	9.682630460011397489e+00	9.623678279116793632e+00	8.768436462204856952e+00	7.137928138930897148e+01	8.625361970898380581e-02	4.990873010650076047e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.850330401864456853e+00	6.475613452826024741e+00	2.828565414842789671e+00	4.588233865631663910e+00	9.839120066826140487e+00	3.601646005762769676e+01	9.675301820976796308e-02	2.667657578757269388e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.053108505742919476e+00	5.615368581482794497e+00	5.706992863850142150e+00	8.556277403056981257e+00	2.425401396240840057e+00	5.175925768772766844e+01	3.605566252282466078e-02	1.840945250624207219e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.942161246165864164e+00	3.077193981557168723e+00	3.581664340489522758e+00	2.711145294264640793e+00	2.434862353964639325e+01	2.135490258063701674e+01	4.982229878498206643e-01	8.063489694140391961e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.449887233312686874e+00	2.582679409150511862e+00	8.127501246734793128e+00	7.053778633942132892e+00	3.273653131317307619e+00	3.836317204628961264e+01	1.155437536302939550e-01	4.895598899878727650e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.706585132162364182e+00	2.985676812988471873e+00	6.193825332739659295e+00	9.790971281403399118e+00	6.760964063334420349e-01	5.586880515828130456e+01	1.962999318876407912e-02	1.151729981124443913e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.848670675696605592e+00	2.683704692992184615e+00	6.704981143869932936e+00	1.905099823626848377e+00	2.073622838969228965e+01	9.335083636684476716e+00	7.977174984688123471e-01	9.174523071218771975e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.224003525929564962e+00	8.011609116034138722e+00	8.178949874630863093e+00	1.082402795016047747e+00	-4.351518170627535653e+00	1.353422652679654004e+00	-2.209488293532825554e-01	-1.423333636035699401e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.967168081165216798e+00	4.159052022113791658e+00	4.559655419824463429e+00	4.894963005019993929e+00	-3.350302747451352481e+00	9.669103705371531632e+00	-2.053681305926884082e-01	-6.036521858196562285e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.289285644441567902e+00	1.520073915104791284e+00	9.226826865781276865e+00	1.828197358494400016e+00	-6.479765693032248031e+00	2.342890593850690095e+00	-1.658685084463849879e+00	-1.825321168611529998e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.735467591014479005e+00	9.716984869940343827e+00	5.808427848451259479e+00	7.733665415605480042e+00	5.539516264686711544e+00	5.204962212900593244e+01	4.208514145448778027e-02	1.954841231664236512e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.827915102747335485e+00	8.959622942621580322e+00	2.428509503450112295e+00	9.238605538791796690e+00	-1.115331688089425510e+00	3.533205084759506320e+01	-1.687905363527197194e-02	-9.202212530174771477e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.577385201082059929e+00	9.348175068999399429e+00	7.258790586215384977e+00	4.910374588345225000e+00	8.085997703613964305e+00	2.741248668549356537e+01	7.773673285871852967e-02	2.283494305562191684e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.163202217494855972e+00	9.958395699610848695e+00	8.140856366022994450e+00	3.327550346302315720e+00	6.038117662246059325e+01	3.050963674354102295e+01	3.308744166299718015e-01	6.606801676927745781e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.249977382404903636e+00	2.563434141288368551e+00	3.853160186754012173e+00	4.911298770682532400e+00	-1.083615565767505062e+00	1.592251060383678762e+01	-6.621662667050293161e-02	-1.947710145868355225e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.697047751450256214e+00	4.565845347845832514e+00	8.721190071038304126e+00	7.507780246841754490e+00	-1.969589928330056083e-01	3.518813817882552542e+01	-4.681097744287028226e-03	-2.042186257224309076e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.810466718563350064e+00	7.826892032286971279e+00	9.150769238298000374e+00	1.082243447851786611e+00	1.625145295105303092e+02	8.429872076350820365e+00	1.331631872647796477e+00	8.640781035885524375e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.054429734122109164e+00	7.265803865637562531e+00	3.498170623100138599e+00	6.305482909332289942e+00	-1.753744588994594844e+00	1.931275604435909088e+01	-3.973123593717548668e-02	-1.502328981629849070e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.690773294453663089e+00	2.373961705908316677e+00	9.848667907836002655e+00	6.524869475150499198e+00	-8.407336427718950844e+00	1.100547631217493461e+01	-1.041542463862519474e+00	-4.073265802200113228e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.609015736844850775e+00	8.336260466444100459e+00	2.259027583305500020e+00	6.744429918284337688e+00	-8.050860483468806894e-01	2.429157044704629342e+01	-1.316702345901768836e-02	-5.424850185787817303e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.454490591130457755e+00	3.025135602497715404e+00	2.822139449744274220e+00	3.180872805023753358e+00	-1.052671026079827543e+00	7.812805884564756553e+00	-7.048343443021448662e-02	-1.342275327756683900e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.366111610108623253e+00	3.013623433576133603e+00	2.665150668233843945e+00	7.424512986634899114e+00	7.789564290330815766e+00	6.952288768216197923e+01	1.385087758709864225e-01	6.162202761877461299e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.268358684851017770e+00	5.829856211193381377e+00	9.060196921556084249e+00	1.826539142581796060e+00	1.041950610759368487e+02	1.510866947423357054e+01	1.079774996950270793e+00	1.180507315651643374e+01
