G	c	dx1dt	d2x1dt2	Fg	d1	Fc	d2	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	2.572244733085907953e+00	7.236916119178685491e+00	5.759431980385087080e+00	6.657408102950141959e+00	-3.893642351491763964e+00	1.718615413240689094e+01	-9.852477099314282949e-02	-3.844068627105124758e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.633064553085992632e+00	9.297038107813149210e+00	4.727968119051433327e+00	4.109351936685939677e+00	-1.942806485054075605e+00	1.039283965142991839e+01	-4.098727695860428927e-02	-9.316934746947792556e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.773963829328942143e+00	2.517677241171294433e+00	4.162221181034034601e+00	7.508314764467695746e+00	-1.327914670744891890e+00	2.853709260676325599e+01	-8.238153506051991426e-02	-3.707471106589967480e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.750424306853468615e+00	6.093159879311396132e+00	9.160837166897488615e+00	4.593713359707430222e+00	1.238144085844782616e+01	2.625532879296759603e+01	1.781698340449643092e-01	4.893073866162689356e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.901686316582882341e+00	9.128837516754789050e+00	1.185353251497936133e+00	1.695943278992605441e+00	4.716982506790134089e+00	7.470134109400579092e+00	5.171299587224267857e-02	5.318868217364870477e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.671581994385731740e+00	1.257025874623071804e+00	7.083926459184788804e+00	7.952227403593828292e+00	-3.127873100744882784e+00	2.966570931937824440e+01	-3.406701438345083877e-01	-1.629409148510414340e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.487098808986470289e+00	7.192182302836353180e+00	9.638008798535384614e+00	3.484861268559797498e+00	2.848913271103001321e+01	2.340933944909585307e+01	3.030189126905570296e-01	6.470519899987017709e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.265114910288585026e+00	3.697512499016247123e+00	6.054446485062756622e+00	4.868467986251920010e+00	-3.790893807397271775e+00	1.096329698479026149e+01	-2.385369318742308620e-01	-6.975815967121283379e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.446605069236785113e+00	9.319595765583082780e+00	9.444945497492744479e+00	7.179388294580192564e+00	-3.703659937130973301e+00	2.601743464627890390e+01	-5.656224211502260124e-02	-2.332621734543762315e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.272920132180417774e+00	9.756378475019253926e+00	1.408369740082827004e+00	4.078298530925451360e+00	5.589959724964936871e-01	1.730230574753266026e+01	9.085733719162186750e-03	2.442061706930912235e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.145974645718709439e+00	9.492582043418835269e+00	4.753355000244863682e+00	1.499241770481198888e+00	2.262943428529468193e+01	7.987506524386986939e+00	2.345636180274739691e-01	2.111160650405247807e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.045454295199109040e+00	5.190360994586600718e+00	3.350338332609897218e+00	4.332363151403701984e+00	1.314384529522634182e+01	3.499298659964192382e+01	1.565877356952031230e-01	4.079771430023588330e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.771830373011248128e+00	8.786951853563046200e+00	7.553528461789072779e+00	9.516893946378408131e+00	-5.531448001928641389e+00	2.667875963305262133e+01	-1.097412405471135388e-01	-6.398977502885216495e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.571743298369449704e+00	8.707880936084686496e+00	9.966453125606324903e+00	6.801030600646286395e+00	5.457735167601389215e+00	3.798642676885623359e+01	5.553203648323123270e-02	2.296920297013564038e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.386036382313633908e+00	3.894669393082028197e+00	3.262464683053985848e+00	7.067198308120255845e+00	3.114446810142765809e+00	4.454136713514873946e+01	6.061887356438459135e-02	2.569707020178051415e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.447738237005399498e+00	8.436544421177435638e+00	6.952695119249005629e+00	6.680904318350168403e+00	-6.113151495145902281e+00	9.534305183483770207e+00	-2.592504165743491074e-01	-1.036528428017713033e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.512577658399549385e+00	1.253623108829038157e+00	2.830169416419216599e+00	2.685093098675963574e+00	1.115344280512108632e+01	1.804951806271142090e+01	6.428275871500620520e-01	1.079346189438043879e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.441289076724320051e+00	6.315911730134370572e+00	6.087206871237363259e+00	4.715330781504976088e+00	-3.352134646507773930e+00	1.229198614193355432e+01	-1.026422718676366225e-01	-2.960418755109072819e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.576780287900048538e+00	3.095282841688376418e+00	5.127618550997181224e+00	7.835342795967700447e+00	-4.744973921917770454e+00	1.244249898525877818e+01	-4.735789505872572414e-01	-2.207851258990104171e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.524809366773801855e+00	2.144801197174295293e+00	9.705627588309022613e+00	1.922482823925381279e+00	1.446271513289636630e+02	1.780494826334865621e+01	3.642386370242323146e+00	4.178453331241896507e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.675502892328651683e+00	1.707091201589642226e+00	6.448145100672117103e+00	3.483215646848297986e+00	5.145225180489819650e+01	3.352882913162926570e+01	1.568615605442937211e+00	3.293565368380026115e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.242234815932571124e+00	7.311097955722561714e+00	4.046954939094642434e+00	3.547402641462434669e+00	2.309165772474159439e+01	2.874828846542291316e+01	1.902583032923537976e-01	4.006057979144282299e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.722791687418563811e+00	4.098243912899119046e+00	1.971454195913359797e+00	4.826992893894239245e+00	-1.051322917553898645e-01	1.882132873002146667e+01	-4.403712174590748707e-03	-8.376764861364480175e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.925034430871853885e+00	7.551080237102232751e+00	2.279364272733705121e+00	9.811119729497864483e+00	-2.143236750410923097e+00	1.821068767943862099e+01	-7.346068297778218792e-02	-4.337510671137049911e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.054567814430233952e+00	1.551575158346235828e+00	3.102166897771874599e+00	1.614980299658299812e+00	2.919855373284405431e+01	1.144621344794699169e+01	1.283290504570579360e+00	1.237318258867331977e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.057565124329760131e+00	3.847288675850907946e+00	3.292849288182578160e+00	5.644415528683587091e+00	1.448266236083556979e+00	2.796651731220945081e+01	4.049708109613328610e-02	1.299630665660832518e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.124531086658353551e+00	5.808225051451555210e+00	8.698943270894549329e+00	2.619736809897418528e+00	-3.591640230343158713e+00	5.324438903079577123e+00	-1.533981829588651757e-01	-2.431711262044032207e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.454301057009812048e+00	8.117478079798038593e+00	6.083518338490769395e+00	9.725928332833019496e+00	2.669011484451796479e-01	5.317773373235550594e+01	1.363986697868448767e-03	5.831307435906868397e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.358577355937122810e+00	3.887178983541522470e+00	5.719737570336750565e+00	1.943979847271285477e+00	-3.977957626982389083e+00	3.052452195812526803e+00	-4.037266985327453428e-01	-4.884239007368471164e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.105305837713649098e+00	6.726415747851449467e+00	2.113573527980159295e+00	4.642233099068325153e+00	1.039704908706756115e+01	4.267619022891400959e+01	8.459896178369467890e-02	2.351101972083584180e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.293044163220902210e+00	8.900937300404612174e+00	8.707533054444702714e+00	7.569056190495738967e+00	-4.671770616382225683e+00	2.520309939524133114e+01	-7.697344474948587811e-02	-3.461856648713065088e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.956147583500249532e+00	6.569555709443184455e+00	7.511218656662931537e+00	7.349955218490166864e+00	9.096631721025261186e+00	5.191429256328945030e+01	9.899206814873427740e-02	4.372275023502299796e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.879308026555129185e+00	3.179038768565724649e+00	1.650265245233754285e+00	4.878944861077858519e+00	5.319815138370434515e-02	1.830612698411885830e+01	-1.506066166501089740e-03	3.011602471258736403e-03
1.000000000000000000e+00	1.000000000000000000e+00	5.678095651364331253e+00	1.261822913092220055e+00	7.297563310168918349e+00	4.103504669286366813e+00	1.195194156754149262e+01	2.322886797586996011e+01	8.570866101575044249e-01	2.116695676876355847e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.944750859383103325e+00	8.877227922267481475e+00	6.062826808315875837e+00	4.515094630076844417e+00	9.203056896925394526e+00	2.751749893691399862e+01	8.967853917238376160e-02	2.403010256171751458e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.631780263059226854e+00	1.224119082704970385e+00	1.737105411878887340e+00	3.371612042921007024e+00	-4.656338113705952853e-01	8.862743069520542250e+00	-8.089335303554127943e-02	-1.658598083409790869e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.752611047016754853e+00	8.944543419776342930e+00	5.132545932677217593e+00	2.802958730451493352e+00	5.194451163714634845e+01	2.818425963384342126e+01	2.978108217201209107e-01	5.107146776889377016e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.066972799105329273e+00	5.699936105799049635e+00	5.431667005128804959e+00	5.379540284276935758e+00	1.589417849520460280e+01	4.239821312888410887e+01	1.729661263632946977e-01	5.571757671080398211e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.509371450530979430e+00	9.374508031040216238e+00	2.542491505189540479e+00	3.408792613502595881e+00	1.935718058283109144e+01	3.272368876129424820e+01	1.065217013298830062e-01	2.174934845023725138e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.049037500258814148e+00	8.188696741900717058e+00	9.513385855542495051e+00	3.679710883774898633e+00	6.287440915741562719e+01	3.253461854337346892e+01	4.243299778376804499e-01	9.149187981311770912e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.417659461785087061e+00	9.861178176244617788e+00	8.656963634116200623e+00	6.973761563024574173e+00	8.434336268273639803e+00	4.447422458946790869e+01	6.688185590040077177e-02	2.724472457186194241e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.328125121994766289e+00	4.224869082773821560e+00	6.938147199552531674e+00	9.708549167582452455e+00	1.391078647195604923e+01	9.088954869904785028e+01	1.794154972303942386e-01	1.041396924540538649e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.823850610046439336e+00	7.972604887546236974e+00	5.129933948835708080e+00	6.471473415459720435e+00	-4.253430667688938627e+00	1.122638993700427790e+01	-1.479265414372075427e-01	-5.883797726123761507e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.824028111602370217e+00	4.593270253692455896e+00	4.734448415839614732e+00	1.671527836844996839e+00	2.575164117638976347e+00	5.049924482442290419e+00	9.458699681723514718e-02	9.607959022856108477e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.466823345946009383e+00	5.298254034245659660e+00	6.883271415760678025e+00	1.682090733678287098e+00	-4.272280983262709775e+00	1.954206678798385166e+00	-2.779818198884521641e-01	-2.818599988260852118e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.921090763842600246e+00	6.643524367278729414e+00	5.976315337379751291e+00	9.543243200019553285e+00	-2.790152675662354476e+00	3.725772895981423005e+01	-5.136957574089102974e-02	-3.007136250473166239e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.532836088084587267e+00	8.865988019804282416e+00	1.553804301468944660e+00	3.717108248611431964e+00	1.328559830516815365e+00	1.629948835171726884e+01	1.606227165888683348e-02	3.581255443896282920e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.421407009180450931e+00	9.863826103193668260e+00	5.535922712936574008e+00	1.906175905284600569e+00	6.616398436258712934e+00	6.440865639611498494e+00	9.438828938342147534e-02	1.057791018523394300e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.408678049803048893e+00	7.945516041532441065e+00	8.315981532051525349e+00	6.434635105819342726e+00	2.257750427883611977e+01	5.407215458438989231e+01	1.702487722372219570e-01	6.468587501646575255e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.196194105259709595e+00	4.750297567122687248e+00	5.212454749427143597e+00	6.662746889453144306e+00	-3.893464933435699660e-01	2.779657388695883213e+01	-1.222609162545347863e-02	-5.282609700127390839e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.524282180743681714e+00	4.844684332462745324e+00	1.517207135244990512e+00	6.886510645300988109e+00	-6.570561221900561577e-01	2.416468586471274094e+01	-1.738415071158215877e-02	-6.889848748015146018e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.794334852914075462e+00	7.663049479389401064e+00	8.067468508901352919e+00	3.436459802655480900e+00	1.914802413967989736e+01	2.021750653844131662e+01	2.149287337707907475e-01	4.388704116354318785e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.314881876370487035e+00	3.115227988181964225e+00	2.869941398464560312e+00	1.074322322981173805e+00	1.471000688562225100e+00	2.771258015484415527e+00	1.020482126849544535e-01	6.893855239644333111e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.069996627648881926e+00	2.068541417100792312e+00	3.516919998042030482e+00	9.777218304301518614e+00	4.400925829201560724e+00	7.992803484872811737e+01	1.356796467932663841e-01	7.803059899597396765e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.817890071004207631e+00	4.116037468424696755e+00	2.488715489537867587e+00	3.355716942346767429e+00	-1.707354133745818459e+00	5.973659134499742507e+00	-1.285888936148625039e-01	-2.484313242517429021e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.963268769226003130e+00	3.580023592399004251e+00	3.899506050797751033e+00	7.071575809018709968e+00	1.427529206596165601e+01	7.000008513748547045e+01	2.018468691712763663e-01	8.577037340232516627e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.936076321383247034e+00	3.720564200961548273e+00	7.778390932562045279e+00	7.339601560138572900e+00	1.450789557471120084e+01	5.835922585531961460e+01	2.493140067295548656e-01	1.103018929308837492e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.788951313759272743e+00	3.062244077012901133e+00	5.709009345171719652e+00	6.523218891948704190e+00	-3.417473252293778962e+00	1.827570559004718831e+01	-1.954701111607813624e-01	-7.661564244977911997e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.066096823920796410e+00	1.396059772751649053e+00	2.755319768133871694e+00	3.845984116684504350e+00	-2.566714070693047578e+00	3.672852974920589375e+00	-8.864844198824640698e-01	-2.033678554071918754e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.307265679414744142e+00	1.191092238013299554e+00	8.909824547486184798e+00	3.428934181132495151e+00	5.104079641934736600e+01	2.848807058914482226e+01	2.639947033065111359e+00	5.446098044894527845e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.372141233421892537e+00	9.841629226988656498e+00	8.937237554490257807e+00	6.311345958293099301e+00	1.630931193013503488e+01	4.725130974482983959e+01	1.106494864543160761e-01	4.278457626410996362e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.553270786275770199e+00	4.845926151577494068e+00	8.919969903110176901e+00	8.811409453148929316e+00	1.025979451163848211e+01	6.646238825348254409e+01	1.394860158629309121e-01	7.431110601661232273e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.936330789259693930e+00	4.450233268176271295e+00	3.221510294380550921e+00	9.550454890069030256e+00	3.908373928195308267e+00	7.525565736405438599e+01	5.524215123815316708e-02	3.065225239045027195e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.676223103433821082e+00	7.086131503990341862e+00	5.108893459424965755e+00	1.992443663692877953e+00	-2.639039513263926828e+00	2.821209975712602347e+00	-1.130646058615525085e-01	-1.293674697020146480e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.155099377015941897e+00	3.092330746796917218e+00	9.745491311219234731e+00	2.412366039117004313e+00	1.494729082962173550e+01	1.012938625332621001e+01	5.835602508650854503e-01	8.390508304619240576e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.044963175732614769e+00	9.507197865046618901e+00	7.998969634182839350e+00	9.487949849171867456e+00	-6.765124733072006791e+00	1.974445689550397631e+01	-1.731631629231641656e-01	-9.891686844635877662e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.776777127067653339e+00	8.133010967402455549e+00	1.283462780710884932e+00	7.682626122179238237e+00	2.868989137062178951e+00	6.721734247942109164e+01	1.997939213573496353e-02	9.440787210480011682e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.616656879627238474e+00	1.782846887657184132e+00	1.600973676625641495e+00	8.950509046388184231e+00	1.320147940156883193e+00	5.916873347027736685e+01	4.419646975644668518e-02	2.236238263541610483e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.966400792642100104e+00	4.697775716414805736e+00	5.079845553413124826e+00	2.798525681772476403e+00	4.543141895103593342e+00	1.181747007807809347e+01	1.190861464565701744e-01	2.013241524424461470e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.633609528587508297e+00	8.917784486476271866e+00	9.140091101520047445e+00	6.278493394203072064e+00	-7.859852834371237051e+00	9.854820774649722281e+00	-2.845785237454392935e-01	-1.075435162032557734e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.779700131014429587e+00	9.538698275913509050e+00	5.783888292635526618e+00	7.215740491382511834e+00	-1.928061242077561355e+00	2.773017819153616159e+01	-2.820561444022596370e-02	-1.215933179958933907e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.938953480468676105e+00	5.257822981322072486e+00	5.369050825569980034e+00	7.111141535866935648e+00	-1.449328122224772253e+00	2.721458801042946973e+01	-3.511926574957889569e-02	-1.603016317732404827e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.636669360924932981e+00	6.607613741278503205e+00	1.949102335497157945e+00	4.710632873417284650e+00	6.075592463992156134e+00	3.523062962185009894e+01	6.140182599738923386e-02	1.698880211141572172e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.733721158045766764e+00	2.667154148226218879e+00	6.866967982584944785e+00	1.156947760635422817e+00	8.481629837260233273e+01	7.919529520721102500e+00	2.517626885763303068e+00	1.720885474876482135e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.996522094683776061e+00	9.934454135321953316e+00	8.543888675870833893e+00	6.328653770711302862e+00	2.782873974186948018e+01	5.657788901627068157e+01	1.547683626213547103e-01	5.829414802727237443e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.244717695673466018e+00	3.048156459627440196e+00	4.414461071615411569e+00	3.263678030617899406e+00	7.814301263476963300e+00	1.696723763645475813e+01	2.461010647876558932e-01	4.832203337488973460e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.143318486451859961e+00	9.509780074135376182e+00	8.051943200989724048e+00	5.078668311035348104e+00	-5.731692121964506725e+00	1.062482312652650229e+01	-1.463234489936817151e-01	-4.412885110321407289e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.405254240409805178e+00	6.832009998951614094e+00	9.593649709617668719e+00	9.661143141927004407e+00	8.698222952762945326e+00	7.166423279247044320e+01	8.788966072669245067e-02	4.984330592273022553e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.916524555030783894e+00	6.521144087963239855e+00	2.804628430237593228e+00	4.718145505644086413e+00	9.878425031217469510e+00	3.603163322647956335e+01	9.439052407344265816e-02	2.685388849875379069e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.045888283075906422e+00	5.542033329905573069e+00	5.715317043059411795e+00	8.566051159527122039e+00	2.474899892069810647e+00	5.112556487825855100e+01	3.563554162083407140e-02	1.828686620839059751e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.892188004209027774e+00	3.207782449191183716e+00	3.534096523556722769e+00	2.640339677817313824e+00	2.439419499274459113e+01	2.148157857274348004e+01	4.991168045260979125e-01	8.053317903483028672e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.480930145118150243e+00	2.636375578777050865e+00	8.112377319406784082e+00	7.098046046797107600e+00	3.296788303710524559e+00	3.861457867974870339e+01	1.161913781413796282e-01	4.899109915341249177e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.688105895474715012e+00	2.890692113713186906e+00	6.186305800439900970e+00	9.894061416276732857e+00	5.937170187476338290e-01	5.558976423441056625e+01	1.861920289971552914e-02	1.146858203673112753e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.881452595882428191e+00	2.638499977876731517e+00	6.698326176131240928e+00	1.899577137371164959e+00	2.068246353508884638e+01	9.219591036882800239e+00	7.986853621440183071e-01	9.205168302346717013e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.081048341376442457e+00	8.061660119501476984e+00	8.283660623163706660e+00	1.120410381356260698e+00	-4.238800623457766648e+00	9.845373644305972505e-01	-2.220461262781864287e-01	-1.426330529666402169e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.971304564856968700e+00	4.216569181959160417e+00	4.584618587495227438e+00	4.968760792641927715e+00	-3.228571803784416883e+00	8.914534774679919948e+00	-2.052488874366182048e-01	-6.031835044635943888e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.257987411143160816e+00	1.449807529331891498e+00	9.262287522359040182e+00	1.888686926263157373e+00	-6.611858597805928994e+00	2.651148699641211248e+00	-1.658172292693175232e+00	-1.824040885278959934e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.670146854629088295e+00	9.761590408572178745e+00	5.827057666131217673e+00	7.742256104205717193e+00	5.323941997837490447e+00	5.204070899208181800e+01	4.275253992809222719e-02	1.966872858617869868e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.799260717576824931e+00	8.845739409970706291e+00	2.455420503767927087e+00	9.193126963188658962e+00	-1.227630221808835076e+00	3.581205985261744473e+01	-1.753881406670575530e-02	-9.172484805780931616e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.546085633203365006e+00	9.344800656666389926e+00	7.258515329582574616e+00	4.901788782918306886e+00	8.212711040649299576e+00	2.761196023157847534e+01	7.916996776632373445e-02	2.280244510327806395e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.165501130516215511e+00	1.001603529779990254e+01	8.121641653055846177e+00	3.353230544291575743e+00	6.052393587259278718e+01	3.041206851626143859e+01	3.309094057028315605e-01	6.632280782407829811e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.169626127151051964e+00	2.534375560968090024e+00	3.860066091510984343e+00	4.958795364967908625e+00	-1.212346338209324248e+00	1.590081777004137820e+01	-6.509582405705435781e-02	-1.948800921212834103e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.710564024210128764e+00	4.482345735520665286e+00	8.778487993001890644e+00	7.529108059177715084e+00	-1.578748129180808091e-01	3.541737299196044120e+01	-2.462562681491429432e-03	-2.109362683569673547e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.873904015504687770e+00	7.832280436846867921e+00	9.217476238219330043e+00	1.060921605483097663e+00	1.627451451356273253e+02	8.716918247371593154e+00	1.333067910414335921e+00	8.631886677963166221e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.074388208267461398e+00	7.230544107620779926e+00	3.478866423877082337e+00	6.335150695848619229e+00	-1.713945633260282930e+00	1.938231052636396612e+01	-3.816577375723235327e-02	-1.524167262331885375e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.736604153143831653e+00	2.420086472419174406e+00	9.894090903152889638e+00	6.566184793733342850e+00	-8.235759662728943553e+00	1.135826965784561082e+01	-1.041015623805886081e+00	-4.072184241082345579e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.667004182021894820e+00	8.293246031711042576e+00	2.255659462966434159e+00	6.759743937523333024e+00	-6.860909642963931576e-01	2.422708671786086398e+01	-1.232576570179718355e-02	-5.727402143815193414e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.517914222903713473e+00	2.976982156473916508e+00	2.820011233712797605e+00	3.132932772193676385e+00	-1.153016834728694207e+00	7.499573649253139074e+00	-7.013201107168677562e-02	-1.343004708062114139e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.468496554408526222e+00	2.901927023249881277e+00	2.631877238933923113e+00	7.416654320288282420e+00	7.787353619863864651e+00	6.954699857378173533e+01	1.366506012110001722e-01	6.160022252724571601e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.246065065419372786e+00	5.842224098958682887e+00	9.035877578399366783e+00	1.873832477029705235e+00	1.041964131738545518e+02	1.513759585925482831e+01	1.080014160751929353e+00	1.183462502242432279e+01
