G	c	dx1dt	d2x1dt2	Fg	d1	Fc	d2	m1	W
1.000000000000000000e+00	1.000000000000000000e+00	3.715306384081213498e+00	4.317315316401530545e+00	8.035487360769978382e-01	6.741279702429888054e+00	-1.472286004552575411e+00	2.023198941062562639e+01	-7.468048377051233686e-03	-5.975342324529165916e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.364153189946142319e+00	8.159408290881840387e+00	9.265127127058539358e+00	2.710761373681387809e+00	1.858082001301607278e+01	1.854932077675490376e+01	2.045500072480916920e-01	4.328443474423977477e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.732926254436940372e+00	3.166237739407752105e+00	3.170926642577744037e+00	-7.764509575449471956e-01	3.646096100886472069e+00	6.980829553405722976e+00	8.487169850164033580e-02	7.614501446329996481e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.300322454199003275e+00	2.198936064727641693e+00	3.756846285898240545e+00	9.539673653336027570e+00	4.626869251789385906e+00	7.951829221386350355e+01	1.355407136562397641e-01	7.970707559873750903e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.162100045399192538e+00	4.391021936416730220e+00	3.191905319701774602e+00	3.409104422792042843e+00	-1.591719196713683449e-01	3.213690756778117219e+00	-1.239520209239933640e-01	-2.361977459042937877e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.076928748565465810e+01	3.413971716152849556e+00	3.066265687736633883e+00	7.804386815468353333e+00	1.457179841069794968e+01	7.558103963998439667e+01	1.765696615830944505e-01	8.360688491175768178e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.988320084430074353e+00	3.018465106384921715e+00	7.307501378963304539e+00	7.379495334916727600e+00	1.399972155471148128e+01	5.580280247697313456e+01	2.493998228215490165e-01	1.097506636412464154e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.802329033170039896e+00	2.548305371069658154e+00	6.128910932226688146e+00	7.032979658166786940e+00	-2.699463942116745230e+00	1.529812922996526225e+01	-2.137687362925536350e-01	-7.634404539622821950e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.314711493898656824e+00	2.006298998230804376e+00	2.396270016661309121e+00	3.570430948166473772e+00	4.876311811031674992e-02	7.583579183876592467e+00	-8.793226612765566719e-01	-2.036174076850759818e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.499178131441734507e+00	7.571559233715896564e-01	8.748617843878273348e+00	3.257284511331985488e+00	5.029604357906763568e+01	3.060997905265337948e+01	2.613479813629207449e+00	5.445946548875144089e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.907995105425060345e+00	9.661210560275721448e+00	8.873311010496371054e+00	6.949603626602757878e+00	1.744313488975542370e+01	4.658202808862059641e+01	1.385021801952156795e-01	4.331777295211383105e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.915859752760761481e+00	4.218879077440846892e+00	8.129867087507989254e+00	7.460639870201455359e+00	1.054000090293007297e+01	6.891932978158457956e+01	1.359336085391059101e-01	7.348860406416303448e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.408049970669531525e+00	3.782423075714479666e+00	2.949935225242462877e+00	9.527632194036893765e+00	2.045110384124918745e+00	7.648197003954803108e+01	4.189097852069007671e-02	3.043524735745640530e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.117165253055097729e+00	6.688927072679607733e+00	5.566110909383489513e+00	1.736638145740863504e+00	-4.449010919275989906e+00	-1.970346003216372210e-01	-1.161250205178127604e-01	-1.468658070367716562e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.395301782376958677e+00	3.903572202941079095e+00	1.026768592904098121e+01	3.130007436598038595e+00	1.412481165803270855e+01	3.138337018045350035e+00	5.932473140696520320e-01	8.348275108767705177e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.578913680326150093e+00	9.915727109420428675e+00	8.562680201670792357e+00	9.216666778582581543e+00	-6.362880373370143339e+00	1.776121864409996576e+01	-1.617149015136527812e-01	-1.011251727200461659e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.845552840972402464e+00	7.784044276276322449e+00	1.802125056865621744e+00	7.908463898172122697e+00	4.001934111840260044e+00	7.004602694823938691e+01	1.697666129532526130e-02	9.638719512938194178e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.755657007786287416e+00	2.407120246233094285e+00	1.810950758486403300e+00	9.445796152002312596e+00	-9.106211742573485646e-01	5.788963736638610413e+01	2.207598209705278341e-02	2.216103852129159169e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.411320694536820408e+00	4.673500744783996907e+00	5.355762873163671500e+00	2.015695461862219595e+00	5.285123056668088459e+00	1.257174962286159925e+01	1.021038280043320701e-01	1.891963910297382201e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.946294897645699296e+00	9.665505231509710526e+00	9.322862268040035261e+00	6.212826459753387098e+00	-8.123703823574382810e+00	1.042216813687335630e+01	-2.808815175097976735e-01	-1.051381801018940720e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.610143404362418096e+00	1.073300824084487992e+01	5.502082584642731256e+00	7.076595343307385377e+00	-1.995903211591384174e+00	2.284248459831552935e+01	-1.419969840289826701e-02	-1.246817790188365915e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.990492037137430170e+00	5.778595988809930084e+00	4.911612983532352317e+00	7.633271031185815403e+00	-8.105413168857190653e-01	2.677910654684376723e+01	-2.201393596372435216e-02	-1.556294207702555221e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.143092772066982121e+00	6.573302668988070252e+00	1.568491675527891704e+00	5.038812365021763995e+00	8.129839274204996968e+00	3.640513449047386985e+01	6.321007533647761412e-02	1.625159355257766336e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.087344557582544446e+00	2.892342484141574577e+00	6.730998912378197474e+00	1.012313016027715618e+00	8.531859114725639870e+01	5.381033422726380522e+00	2.531412618315055596e+00	1.714881280366290994e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.760713755359594401e+00	9.928901994015614463e+00	8.036804216553134594e+00	5.679333209480875055e+00	2.613745191400191104e+01	5.506781157466614474e+01	1.820042407618567282e-01	5.883172085751683156e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.966939407682017027e+00	2.063650825094272001e+00	4.652283535402315984e+00	3.839901631685664007e+00	7.748025138367161446e+00	1.834880042498752672e+01	2.624786981690365173e-01	4.799081525602540310e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.268703043993611779e+00	9.120407656514094796e+00	8.091986162968629159e+00	5.015665232139632224e+00	-4.676288929896553981e+00	1.070165991014944673e+01	-1.323783689801738273e-01	-4.394655783804076066e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.837514052773551398e+00	6.317434614634924728e+00	9.851087547151387014e+00	8.742141146310601130e+00	9.860474603173550179e+00	7.440605958547152454e+01	7.545364373323527885e-02	5.095485985456708278e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.045898955034338051e+00	6.093121752647915557e+00	3.027933418656822084e+00	3.761782819897117935e+00	1.064315405549462312e+01	3.714483827647332248e+01	1.100264474625591987e-01	2.601208869694219050e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.048498331356833013e+00	6.612043953776719718e+00	6.370170641738819306e+00	8.795121865765553437e+00	1.815318607242876858e+00	4.900850591987603622e+01	4.213334554336428672e-02	1.666914536381253198e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.409212391633511530e+00	3.700297689036172510e+00	3.579507967559154569e+00	2.006223660278164012e+00	2.267565945337759459e+01	2.001997690451869261e+01	5.071796093840938990e-01	7.864894341961917057e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.440292633292456159e+00	2.834023371667138580e+00	8.692476233215980841e+00	8.058841485013031658e+00	3.977408364711417121e+00	3.845206685228860977e+01	1.329682915815894595e-01	5.083117679883835116e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.669744281095744576e+00	3.436294915290786456e+00	6.483580723483385988e+00	9.285791264656916510e+00	-8.063594417386165114e-01	5.976019322208183837e+01	2.450306200894056263e-02	1.272408086793392457e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.189849065350191637e+00	1.625332158790945503e+00	7.334986035152600614e+00	1.916842635821398133e+00	2.155525372183900501e+01	7.915608852540268359e+00	7.963802563618503916e-01	9.261313354624016725e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.815363086699394835e-01	8.421360200795987794e+00	9.072769770346512885e+00	1.161012760821368728e+00	-3.509059862320608403e+00	-3.720921992401511780e+00	-2.354641892195776520e-01	-1.480765985222478598e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.152207196338947970e-01	4.673854971420302817e+00	4.882140053843700755e+00	4.507405576730654673e+00	-3.925820258785220673e+00	1.094446870812847550e+01	-2.092729291993679908e-01	-6.209042267987554986e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.036653407757880174e+00	2.745778462177470569e-01	9.293107831508358174e+00	6.211268885465746070e-01	-6.609170213632714841e+00	1.535348159567009318e-01	-1.656153035594843281e+00	-1.828925274237879961e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.535107981843686353e+00	1.014763679441979249e+01	5.850989795955139350e+00	7.838797833112213453e+00	5.750888322098011152e+00	4.830162582598006082e+01	4.591578778045261183e-02	1.942778601269022243e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.392326652576005852e+00	8.161838613140012910e+00	2.161984084509184445e+00	8.823180884476984787e+00	-1.885611786675590817e+00	3.540185899393333102e+01	-1.328090977781452506e-02	-1.067001793188985470e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.754804487793953705e+00	8.253825888071057548e+00	6.984926635357814995e+00	4.969275376069687056e+00	6.408899378708269978e+00	3.019348782248071927e+01	9.065309818201933156e-02	2.091763556718751360e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.603967766776429826e+00	1.069202188097702155e+01	8.637469811953094379e+00	3.262182388749838235e+00	6.032888390588383487e+01	2.884517333396274807e+01	3.426241080247311999e-01	6.381665622401235360e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.628118182397088276e+00	2.004820170379825406e+00	3.318749935049233102e+00	5.052159307321697490e+00	-1.021182943572651158e+00	1.737003258703796860e+01	-6.696083064586220990e-02	-1.862263173635680724e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.510883122841795156e+00	4.167885848262733894e+00	9.606234490179588192e+00	8.356529293583884410e+00	1.456738972657353415e+00	3.723695841154872710e+01	-1.613921115549653978e-02	-3.615076532436553025e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.778864564986243124e+00	8.374678699877334154e+00	9.071512996771037507e+00	7.858180798679698098e-01	1.615733900870972093e+02	1.073965437905607878e+01	1.336781929000385505e+00	8.680382627690825359e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.738740336982111057e+00	7.094376755167647985e+00	5.072480069179390760e+00	6.051282696774705983e+00	-4.675114367584893849e-01	1.715753239822452514e+01	-8.980392337876855202e-03	-1.553358505939162360e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.270504538123924387e+00	2.284834356582414294e+00	9.468979063952792430e+00	5.617866541009505887e+00	-9.800494209710009841e+00	7.774243922827193565e+00	-1.036886331958035035e+00	-4.065603796875102915e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.800463169221142135e+00	8.230074026516348340e+00	2.404549353404440204e+00	6.633533819481022498e+00	-2.439259584165894168e+00	2.144782506861490390e+01	-1.745796692268940936e-02	-4.987464628632594654e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.685782410378418472e+00	3.213339760021428848e+00	2.623862113685122566e+00	3.400076732939038227e+00	-1.407704144994329054e+00	1.009144208216505589e+01	-6.309690840311436844e-02	-1.373005818533997724e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.864945211636666045e+00	2.888445169083227793e+00	2.220110150856187126e+00	7.164740580927933422e+00	6.668424344601402431e+00	7.150794442943276863e+01	1.464505395399910981e-01	6.179594572022464760e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.112586557194568115e+00	5.896259922639289996e+00	9.633300874034173233e+00	2.047952843915188392e+00	1.025432340721618658e+02	1.229261902068322776e+01	1.087594863992339178e+00	1.179127211989228208e+01
