G	c	dx1dt	d2x1dt2	dx2dt	d2	d1	Fc	Fg	W	m2	m1
1.000000000000000000e+00	1.000000000000000000e+00	2.665106857007771612e+00	7.823785782629857799e+00	4.806594921828363454e+00	6.299398366994702236e+00	6.714275506115187753e+00	3.191280781641936848e+00	5.074047697371596222e+00	3.596486464711458098e+01	4.594962665417602565e+00	-7.929599688695056159e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.159473625552993603e+00	8.952416110459029852e+00	4.187604511070081692e+00	4.914279615844835192e+00	2.831702523545892802e+00	2.356287970363586837e+00	2.233436525625371871e-01	3.070785620705801122e+01	8.226618294190302549e+00	-1.029893568738586751e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.080543349898945849e+00	1.969253178731785514e+00	3.547498921548409179e+00	7.427715140170112917e+00	9.485461213877176334e+00	1.340456885892270522e+00	8.674584836906200636e-01	9.460698156896324207e+00	1.357211298285232459e+00	-5.120542666717053493e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.807780828261956962e+00	5.169738611736012679e+00	8.212761408937538476e+00	4.061589464328135612e+00	8.581055614634555795e+00	2.893821777032751008e+00	4.568193310670512375e+01	7.187082131610044655e+01	5.074717029452345152e+00	-4.241947797032163514e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.184376964432770407e+00	8.874721676833111417e+00	1.400380414337051960e+00	1.054186742834234636e+00	4.276074156557692518e+00	6.055029862135072882e+00	7.538040043993225936e+01	2.699667501322603869e+01	6.408179113985192465e+00	-5.891220868305754088e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.503121976649959279e+00	1.100894845333132865e+00	6.878711433759707283e+00	7.716895405485121984e+00	2.546407649611265978e+00	9.393354190615202270e+00	2.000041275117227357e+01	1.199500557827026626e+02	1.918325615283018371e+00	-3.518202769265686314e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.964184118651953526e+00	7.117433554151809894e+00	9.865983832932124997e+00	3.772426926809682612e+00	4.372860040638386181e+00	7.040865859254002324e+00	5.341745702547090957e+01	1.339429141696909653e+02	4.786240744390793722e+00	-4.524810294013818179e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.552692723055931756e+00	3.649881016227745523e+00	6.329054402201029106e+00	4.564696859038746446e+00	2.794494022890143814e+00	5.314573122618929446e+00	5.941575989672700508e+00	6.033585136847671038e+01	8.792199583133450957e+00	-1.041403967450972878e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.684526188473862707e+00	1.028365428061048625e+01	9.849097891366172419e+00	6.724839743387040158e+00	6.781158510339643897e+00	9.727955366783609392e+00	3.062497717598049718e+01	1.795661004727206773e+02	9.798824916121199990e+00	-9.260543084048462603e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.280764468673652345e+00	9.550612139736674777e+00	1.695008915663090310e+00	4.473791914349464882e+00	9.076580108871713293e+00	7.160260918554364196e+00	6.842151803682693867e+01	2.674343901344681385e+01	1.923622863635116031e+00	-3.149669365926197173e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.216348041077174535e+00	9.471264599301514764e+00	4.228234138783159679e+00	-2.290822825753100478e-01	6.879667887177346230e+00	9.269088474065723560e+00	2.181659611449045997e+02	9.824867732883981830e+01	1.976031527618092865e+00	-1.625018634413178953e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.720564220340415673e+00	4.256773301641070262e+00	3.661413920606213956e+00	4.132578351155834717e+00	8.254843689665236184e+00	6.395487955035379812e+00	8.715856290470706824e+01	3.692728923876980929e+01	4.483797492006825536e+00	-4.099214735375883656e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.359507852858567567e+00	9.997839085591598618e+00	7.699861527871207478e+00	8.777764039342862645e+00	4.168876701170739274e+00	3.723318786004651049e+00	8.743385705734474378e-01	4.530035028514863171e+01	8.838302353046058712e+00	-1.289913311413472385e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.907432402342102762e+00	7.868884808200058423e+00	1.104097335154216353e+01	6.305428454394764515e+00	2.265344588110779434e+00	1.136615982280607451e+00	5.128868260519150013e+00	4.092249946062288046e+01	3.099202175070435494e+00	-3.445053366731954725e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.987513963800303429e+00	3.478669978880068125e+00	3.313142791351427530e+00	7.175263324739471926e+00	7.759456905491657785e+00	6.773571739568481576e+00	4.961761698901172224e+01	5.058416336925163392e+01	6.333803085021357582e+00	-1.536831367454431785e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.648843596664253619e+00	8.847280280299163024e+00	7.098995328963575879e+00	6.579439244195595116e+00	4.127073543291904123e+00	2.205206747310238136e+00	3.369002110245677972e-01	1.853405846177336969e+01	1.278453384382775893e+00	-2.094718581407164049e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.740897220582308336e+00	1.470029397741089872e+00	2.730519293153509608e+00	2.630928297002401273e+00	6.959574335682686907e+00	3.405746381414858082e+00	6.291175699372769969e+01	3.196344044529871908e+01	6.244878681768227580e+00	-6.568319722795433968e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.036156236574535150e+00	7.280559024213487440e+00	6.114970874905274023e+00	5.408930593902114836e+00	3.989221942194011827e+00	5.694894122669621694e+00	1.742197484934396101e+01	7.731785858328491656e+01	4.522284348200694915e+00	-4.283965744265293196e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.380787712339127449e-01	3.470634350639735910e+00	5.165114734485594106e+00	7.751086168862840964e+00	1.880122141170547323e+00	5.281826822748456607e+00	1.095605681601418269e+01	7.258765944271476656e+01	9.065237353083443139e+00	-1.664633442722188050e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.854994516304198982e+00	2.039882386325973851e+00	9.508063976333318124e+00	2.890042470456760881e+00	9.306355193895704758e+00	6.976224563085963837e+00	3.192964140687315648e+02	1.335271004955289413e+02	2.781821413059863524e+00	-8.342416296016291755e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.649787179083341826e+00	2.273418927475812090e+00	6.574673959657674871e+00	3.886211127239901586e+00	2.359370037632813055e+00	2.443094195428077597e+00	1.625635985684267482e+01	4.828734327339411436e+01	7.284964210376124072e+00	-6.362611042278708773e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.716796720930377163e+00	7.912652677247891120e+00	4.488871799963890297e+00	2.963555714562119636e+00	9.602552410801177274e+00	4.447624086244781338e+00	1.092313825760683699e+02	3.037350517068796307e+01	4.338143931642422402e+00	-3.521348503088036264e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.140908047540519554e+00	3.691618069303443939e+00	1.795225089991864031e+00	5.935166945108757197e+00	1.007931951468957443e+01	6.097787497554064018e+00	5.400317656229923813e+01	2.177269289726606161e+01	8.274137861791700743e+00	-1.206437301281015095e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.026186643482580152e+00	8.058649186365906658e+00	2.822595913109077870e+00	9.973867533878873815e+00	8.200433716797647321e+00	9.576191526272367582e+00	1.882562413000872681e+01	4.297289441110136465e+01	8.643404083990931852e+00	-3.441797194874079935e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.662310488862083879e+00	1.464559723551723591e+00	3.422269642788677846e+00	2.620770307215837036e+00	7.550481069822761349e+00	7.615863882499711579e+00	2.265290575457787554e+02	4.257142470742526541e+01	2.613695228169509832e+00	-1.110790180967098806e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.183286106142771743e+00	3.780046668378301611e+00	2.772649808601644672e+00	5.524261442534323052e+00	5.797166818684637235e+00	8.966989832233057456e+00	5.551771507109042858e+01	6.137570077789843026e+01	8.983990951780075562e+00	-1.498810332680157487e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.809778203918129824e+00	5.934937641484408388e+00	8.123428634729611630e+00	2.761651405265408865e+00	8.690103650055389650e+00	7.741482869710682557e+00	5.697546108071541227e+01	1.331090622684789082e+02	5.983450429130066084e+00	-4.289680797990540029e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.310334236398021268e+00	7.904674150189168635e+00	6.298459780960691923e+00	9.970008530547817216e+00	3.025338253941756150e+00	7.085997204571848229e+00	9.060555090212961460e+00	6.937667229895173193e+01	2.376432455006056266e+00	-4.648301217643648897e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.470534823933115076e+00	3.627002705860672638e+00	5.386101413101421542e+00	1.928725242522372207e+00	5.186361070037269982e+00	1.768105724240674803e+00	6.417932253938618992e+00	2.588537334196927020e+01	4.590134558142295873e+00	-2.082397523384807325e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.367731574930617811e+00	7.180837934560352132e+00	1.455514869935947253e+00	5.320947065289584721e+00	5.737542045319924178e+00	7.101424748743874638e+00	9.366358416453095970e+01	2.668998693091601737e+01	2.515388283816212933e+00	-6.569682008983705579e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.604238183752233482e+00	8.123227204270012436e+00	9.689268181895617005e+00	8.687144056108468959e+00	4.875825248183920380e+00	6.179495235655987351e+00	3.085355689296472192e+00	1.224678183739770674e+02	6.553313031559945934e+00	-7.856063210975852584e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.147513402754812617e+00	5.952169085776132462e+00	6.971756322129667893e+00	6.099472103307336468e+00	4.817169542797476112e+00	7.155445049054055318e+00	2.900453969520668096e+01	9.293216357186052790e+01	6.870817616325340715e+00	-1.154504116437891170e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.616344742238568610e+00	3.472000293547972571e+00	7.677389454982995742e-01	5.245649507100194064e+00	4.057090328350485109e+00	5.308922552392631999e+00	1.428988765649919657e+01	2.228815117072590368e+01	1.796298926925463668e+00	-6.190625838957718230e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.828870112674866988e+00	1.179051925486418684e+00	6.937787699887087989e+00	3.634489015380859556e+00	6.507379184483827572e+00	5.183421549544878104e+00	4.511840653562266823e+01	7.690906886349034721e+01	5.728320666392274774e+00	-4.498289722133240964e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.152192239009987240e+00	9.382483800779825245e+00	6.019752020444354201e+00	3.174926852141028100e+00	8.777619494768270414e+00	3.891695183663859581e+00	4.297639237910401278e+01	2.796026001092629798e+01	7.718092520589218353e+00	-7.071332987564968420e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.440459658008069521e+00	1.390548000988961030e+00	1.776141004071342566e+00	3.658367762634783027e+00	2.118301327545568213e+00	5.865629891287555964e+00	6.430109954910242287e+00	1.889096695299633666e+01	9.711760386390078992e+00	-1.898909186306305585e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.107948040952965840e+01	8.130354376194748767e+00	6.166759263350451548e+00	3.129098689275889189e+00	9.107116345087485243e+00	4.300759703185842220e+00	9.365399239393912012e+01	2.479401631292519426e+01	5.644915592418468187e+00	-3.314506951233960219e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.401678277243091131e+00	5.795389976068020310e+00	4.937986770046270735e+00	5.715535653868049515e+00	7.158114395762996907e+00	7.089089735284732186e+00	7.973127051979192004e+01	8.312296948215551140e+01	9.906235593798879080e+00	-1.146290852301218344e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.753325966309743578e+00	9.748986557139238229e+00	2.622368198714022380e+00	3.617655119804716435e+00	8.230744837983046125e+00	2.014135845977097272e+00	6.288691180092962441e+01	7.293122655069937288e+00	6.335607257841452622e+00	-4.663194718115431847e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.109057414396565022e+00	8.319249027127151308e+00	1.013439556027818256e+01	4.060838984425785725e+00	5.893531958940736004e+00	2.480763234316647470e+00	2.322111741599114154e+01	2.930212942662028652e+01	5.278590525088961094e+00	-2.618658054715799377e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.255924893849738488e+00	9.720898774006096588e+00	8.285892752859055577e+00	6.584351613577845264e+00	8.898847043927117895e+00	4.098371758022878453e+00	4.471537639939944597e+01	7.926674667101858063e+01	8.961994862190362454e+00	-8.222409336013713599e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.648351709090599471e+00	4.004009073393347329e+00	7.409773025368662225e+00	9.859388781209633024e+00	1.200466668662794278e+00	6.930051206637449113e+00	7.685907459878270842e+00	9.183226631319035960e+01	5.276227097525406862e+00	-1.037648548632942003e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.857635322943543166e+00	7.593110504721701126e+00	4.148999012859604818e+00	6.810678422348920513e+00	8.573638641680149775e+00	4.674268727330073148e+00	2.702560419099503619e+00	4.278663218658535783e+01	5.349859774812310675e+00	-9.002960265038641552e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.962632615938663339e+00	3.880150444028512169e+00	5.677012840219035184e+00	2.425221143158217352e+00	2.670660205937049891e-01	3.139439004521087817e+00	1.003401869096424193e+01	2.001238904597889601e+01	6.679835480572002382e+00	-3.401057779296194905e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.242743088949862074e+00	4.505135778422829418e+00	7.408031772075958088e+00	1.703987720490831359e+00	9.415565237619011540e+00	5.929072684677111127e+00	4.089655033370775783e+01	6.930341206385988073e+01	9.157136099009097308e+00	-3.290623869779136346e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.065995392017195620e+00	6.864523902314010328e+00	5.533041805683857284e+00	9.447073423979901463e+00	1.148111350796103025e+01	3.940505277488265179e+00	2.091189083347542521e+01	6.356742945608269935e+01	8.526387922188089163e+00	-1.426031371147782423e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.753686260675554109e+00	8.378288168599851815e+00	2.018654410672922950e+00	3.645714222564378826e+00	4.379577957594953830e+00	9.975732281230573761e+00	4.450049830573669851e+01	2.894209743950343849e+01	4.549792857979474192e+00	-1.099864631273437432e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.550400137468347150e+00	1.017696558993390177e+01	6.337617677251242476e+00	1.182466110969203843e+00	2.653097710076985027e+00	1.003253269928911173e+01	5.679246848124957836e+01	1.136299811266790982e+02	3.674269712528978715e+00	-3.081442641607379240e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.730628648465412311e+00	7.583415408764655474e+00	7.546074673608785588e+00	6.808027799857028661e+00	9.130750365056512052e+00	5.755224425099910945e+00	5.841932856790594286e+01	9.011547079312053654e+01	4.781542378770986090e+00	-6.123963876978942622e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.303874808316136225e+00	4.029376029384777347e+00	4.801927227832532452e+00	5.823938646317439627e+00	3.292214197637071571e+00	3.821442296931202520e+00	1.165398777964829513e+01	3.969165662184182963e+01	7.084128608459119292e+00	-9.986124552758596451e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.531833561876208449e+00	4.565267622146469861e+00	2.210869554825694472e+00	7.048186926935144037e+00	8.957035609810441557e+00	7.775992963989945217e+00	3.481152300907432107e+01	2.425750962568574565e+01	3.405327833774711710e+00	-1.247243630105804613e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.014642975130197300e+00	8.803374126307044634e+00	8.113759968354571583e+00	3.452401451678138500e+00	1.779912216519888180e+00	1.772068038788942701e+00	1.971056463163279648e+00	2.535040839646704924e+01	7.455367073930321276e+00	-6.379311622351523603e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.342496752373357527e+00	3.095804544436344674e+00	3.053109797834089534e+00	2.963964821936925231e-01	1.973827510588666456e+00	5.822470811794227430e+00	2.689960451381171325e+01	2.213930082943571165e+01	5.310163459702240907e+00	-2.122457613290902323e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.064113412481587417e+00	2.353572706738588316e+00	3.366347973508526437e+00	8.876409217930513407e+00	8.587838260374395460e+00	4.229924925998419738e+00	2.841412008694264202e+01	2.450942305737625304e+01	4.697527658948174256e+00	-1.121506699549665775e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.267405612114112179e+00	4.285507608520515710e+00	2.974606254204487321e+00	2.795902165546475082e+00	7.493493976569557624e+00	1.012292565686679069e+01	3.348975330103550618e+01	4.793459204703204080e+01	1.718263346922116019e+00	-3.503993852038935763e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.036350345806756756e+01	2.803417367017218886e+00	4.255158558037185124e+00	6.898047884971932220e+00	8.460211643657995495e+00	7.697976151772343290e-01	1.096003920068701731e+01	-2.858810119152686013e+00	2.706543648320962170e+00	-5.569235146720392216e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.663265379730510141e+00	4.472853900853761999e+00	7.869413021837630140e+00	8.161107846775296437e+00	3.816528723052885930e+00	6.600734468978901148e+00	2.880068710171579838e+01	1.011679145543742351e+02	9.737604907100493534e+00	-1.230095292814121066e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.376533608661837604e+00	2.964602627457737949e+00	4.513991296512330997e+00	6.430121647137090335e+00	7.237239340758105932e+00	8.052396757547656492e+00	1.940681058769440170e+01	9.341004901943253458e+01	4.103916479754960100e+00	-4.604834396375392380e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.481627369283337714e+00	6.497801594764055499e-01	3.197323038038634380e+00	4.112000445032222729e+00	6.122357845599960768e+00	5.030504678755749026e+00	7.667019900782679365e+00	1.784077241691320381e+01	2.277291927426279727e+00	-1.882170544820183533e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.116014800578287947e+00	8.759019313968974263e-01	9.303132155814063609e+00	4.125527322872385660e+00	6.572056151087013909e+00	1.896282942951656558e+00	2.774510972914306706e+01	2.618209578893765155e+01	4.819919346157859330e+00	-2.944066154560292858e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.217769710763858093e+00	9.774764707786879114e+00	8.231806518057377176e+00	6.959960284608707859e+00	7.798092931923906512e+00	9.917522214522785262e+00	8.658005685810987018e+01	1.745373348050769664e+02	4.014338928226843350e+00	-5.350048195669264928e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.090286328628728540e+00	5.266905331802743895e+00	8.188289738995997880e+00	8.791039012380394979e+00	6.398732284805999981e+00	5.584172320917745402e+00	2.785807804969003243e+01	1.051285686737267326e+02	7.045421892497663041e-01	-2.781808076836882915e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.937205762550838095e+00	4.080220659980272835e+00	3.434965808028251910e+00	9.138676240818901064e+00	4.777952229233006776e+00	6.443773025737442595e+00	2.480248673288652839e+01	5.031734014194633176e+01	3.615536956590151174e+00	-1.191901022252926268e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.427216181002887385e+00	8.574564608228799401e+00	5.168453631074868326e+00	2.223200941653800555e+00	3.416037110286192391e+00	2.292940092965777055e+00	3.689649925782641837e+00	2.783392169656202242e+01	5.831504842313513848e+00	-4.592914097810304241e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.561980671792034592e+00	2.442923288954379935e+00	8.774494708711362279e+00	2.022331746210777492e+00	8.026494257493490991e+00	4.973338342385775768e+00	7.072095698052018520e+01	1.196849544445331048e+02	6.367428495076456585e+00	-1.954201217102097932e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.876064635440475525e+00	9.890112989094623330e+00	7.494220549551769750e+00	1.048504822160152550e+01	2.583183938108724043e+00	4.731570177984870007e+00	4.892671542471876300e+00	7.699887391841868123e+01	3.976385559412365378e+00	-7.525810743708765571e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.840923058375629751e+00	6.978953350024085012e+00	1.417800012879529836e+00	8.098588967493814295e+00	7.344408856400593599e+00	1.359941232146323342e+00	1.404647799206648706e+01	2.815079009220417205e+00	5.332140468849824622e+00	-2.520908950798113324e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.504949180742998216e+00	1.735883525396890281e+00	1.960478707333174198e+00	9.059919564483539745e+00	3.472877598729104065e+00	1.486010435658454476e+00	4.678483207889555295e+00	9.593643149354873501e+00	1.032395859856249487e+01	-5.529295148170100305e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.515612272966277541e+00	4.962525129131159396e+00	4.852741678293054584e+00	3.101222184199772247e+00	6.675641091619888279e+00	9.119386538688168287e+00	8.696425444337099009e+01	9.024143044816638337e+01	4.120645168310447026e+00	-2.967779553814339888e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.939765929891787311e+00	8.289223168784511486e+00	9.101561515394024582e+00	6.384786010181425553e+00	7.492681420096183764e+00	3.101364392630833411e+00	-8.611915933757687824e-01	5.954385514913902711e+01	5.077243344372981859e+00	-3.938152712138203171e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.392372502912810894e+00	1.033653054820768524e+01	5.362768589580340084e+00	7.110865693132511822e+00	2.812041208468689213e+00	3.943338036476778719e+00	1.389541931986920531e+01	4.425841096628759175e+01	3.963423032056583306e+00	-4.707848012029958618e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.221718461113401766e+00	5.448319727874226359e+00	6.211337088763037251e+00	7.390923243463137560e+00	1.894722679719952119e+00	5.666406356411217260e+00	9.610183490113364257e+00	6.225979064221280623e+01	5.268090099764640044e+00	-7.947556749019909716e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.141030949606985700e+00	6.343994162267819092e+00	2.045664863059100114e+00	4.541878715470364369e+00	1.579503442939153235e+00	8.489372083380061440e+00	2.657780447996717754e+01	2.493533001476784960e+01	7.736793479393525352e+00	-2.030079726329727308e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.017121383664299827e+00	2.739003902783172517e+00	6.542346736830779719e+00	2.186956187550965325e+00	6.009252757234727405e+00	1.443339161553981231e+00	6.111751781232992897e+01	1.646363860409886470e+01	2.551811884099293604e+00	3.807102434286404602e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.395766795960563300e+00	9.590447731055935066e+00	7.760459092213234378e+00	5.871348153278526993e+00	7.769747049248158177e+00	5.828264566628408083e+00	7.414818240887595380e+01	1.128812920159141555e+02	8.287359404545867392e+00	-7.891240455332928505e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.324896890097329027e+00	3.781207439509577384e+00	3.724249011542440257e+00	3.553344998071132466e+00	1.423490304407740936e+00	2.217097805806286459e+00	5.993027531556981202e+00	2.246413660771681364e+01	1.304855609848853737e+00	-1.299984355179535589e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.504836636828160934e+00	1.004941239511099838e+01	8.980784049625988530e+00	4.628568983428482220e+00	8.076827056809500860e+00	2.038892947870202921e+00	1.309947734051103652e+01	1.181247822518589352e+01	3.987710820417642577e+00	-3.554401837201030645e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.336687537740196774e+00	7.054542549750383529e+00	9.584482695916282324e+00	9.188859616766041682e+00	4.797119024265187548e+00	1.425828825019558765e+00	1.942191973788566450e+00	1.886825270573589108e+01	7.051429110740610184e+00	-1.188526471816061836e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942315685852850748e+00	6.809924962910806734e+00	2.613296505916038903e+00	3.624440361365891317e+00	6.150305546720757022e+00	8.752587541618302325e+00	7.619578795488438061e+01	4.836974685572015176e+01	4.109762383954792320e+00	-6.635672676087619237e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.613911547837471261e+00	4.792409341511169707e+00	5.592220876416604369e+00	8.780961382219011568e+00	8.983638281903985501e+00	2.203054649152704325e+00	1.049570955776913372e+01	2.726303365162122816e+01	6.146769227378603873e+00	-9.090611560813755432e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.340478140220900727e+00	3.892112720034151430e+00	3.236261736701819380e+00	2.408621661989360341e+00	4.123934104330625239e+00	1.352597206085855541e+00	1.402789012633538945e+01	5.992269510825629197e+00	2.346001216410420032e+00	-1.987287212577248052e+00
