G	c	dx1dt	d2x1dt2	dx2dt	d2	d1	Fc	Fg	W	m2	m1
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	4.809581427167804790e+00	3.975673438514151670e+00	5.408278889322204463e+00	1.696678702442433107e+01	1.737817858243029789e+01	1.941909992211129810e+00	-5.587763077108845344e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	4.119846155310843194e+00	6.085661113218933771e+00	5.757075436859087958e+00	4.833540774875709189e+01	8.487249540985354201e+01	5.553232013323755822e+00	-4.738819892951941171e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	4.565765709996178146e+00	8.657730889926559925e+00	4.022600785536862844e+00	4.492362905136948115e+01	4.718587822794808062e+01	8.327919097462588738e+00	-7.590149160472627443e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	3.378585177423133690e+00	2.814318516347486643e+00	5.665906769161163758e+00	1.258684929548807396e+01	1.966790474886883189e+01	9.421882230571021921e+00	-1.924271833196858950e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	2.854657392190005361e+00	9.404524259991887902e+00	2.785075559811983403e+00	8.928151093084518664e+01	2.850506172116518044e+01	5.624922375560278631e+00	-3.360504044443433092e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	5.350212731781249786e+00	7.204604000297956112e+00	8.250170744835747527e+00	8.857674402589240970e+01	8.841950267129807628e+01	9.547832039839665441e+00	-1.109111436381415849e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	3.419217293212855502e+00	8.421204434104920367e+00	2.669361829371879935e+00	6.220609429652313338e+01	1.321622097056090794e+01	5.817911399475102385e+00	-5.986578258003492969e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	3.577831756629756832e+00	6.003642606217193922e+00	1.773635345320030421e+00	2.672031552857432857e+01	3.354055145928034420e+01	4.536361253390513326e+00	-3.287260402622767419e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	6.906904476222067935e+00	8.013602347030845507e+00	4.916075174519511926e+00	3.650155180125691601e+01	8.515678257060829992e+01	8.632228194737187721e+00	-9.216619576510991507e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	9.719062823293372233e+00	1.142747356734545194e+00	6.921904453989980333e+00	7.580959038884961032e+00	9.725647243369202499e+01	5.430926793550450604e+00	-1.003226133147311216e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	6.434956368747395850e+00	8.362758006161667979e+00	4.932821468614012161e+00	1.152189246869814632e+01	5.100088795848337497e+01	5.247553446472061012e+00	-7.035951620511241345e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	1.699390647303075097e+00	1.346296226352715397e+00	3.493047954229225649e+00	7.759183344078462774e+00	3.275448171509045636e+01	5.407638581894189223e+00	-4.272103792512261577e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.679468301867084179e+00	9.011426596645671694e+00	6.017434189541195799e+00	4.541899207787970028e+01	8.267382895976726331e+01	8.621633706769811667e+00	-3.595615010499398245e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	9.565005868139659029e+00	9.923059051346035275e+00	4.125396886937697793e+00	1.682669627600350282e+01	4.865785472777548648e+01	8.486686821357034560e+00	-1.441312884475633638e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	3.675705749918954268e+00	3.637836140681641517e+00	9.394786386189181826e+00	4.190732004978445246e+01	2.941756260406121015e+01	4.640775468649542823e+00	-1.052150880085407358e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.823260178439514156e+00	2.896969596417338977e+00	9.301176437793877483e+00	5.068337583566869853e+01	1.044327273685532731e+02	4.002403496203687183e+00	-2.785475794655924542e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	6.379189834633293366e+00	7.882376575494637549e+00	5.523478568904724106e+00	5.769155429391570777e+01	9.111133087073496029e+01	5.417344995515047223e+00	-5.612553198342255634e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	6.615172217277421218e+00	3.275392357307099545e+00	3.949482243311028373e+00	8.214949285828600622e+00	4.049289764343365050e+01	6.148071873528437870e+00	-1.003402581868577670e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	6.837485021544120301e+00	8.798049085307715345e+00	7.628219282858389683e+00	3.462815616068132840e+01	2.242901316270451417e+01	3.145335219398504467e+00	-1.151433489078139871e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.403271836415723950e+00	1.917907404963920870e+00	1.345785327596192404e+00	4.444254484739471600e+00	2.146662892561636227e+01	8.140537592142498724e+00	-7.051149577569891136e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	1.127230968359117069e+00	2.125248787259747640e+00	5.270248362947660858e+00	2.244604715570945430e+01	2.965196893164281988e+01	5.362197620106037732e+00	-3.839523676811022135e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	9.688547346414530637e+00	9.813830896784532243e+00	4.014744346523776208e+00	3.355442501507852882e+01	2.689705912445897695e+01	4.013751174444453618e+00	-1.071311732411632889e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	3.256597884804035115e+00	7.070811277787047544e+00	9.280203064671370683e+00	3.366396967684094221e+01	4.605432342324590422e+01	1.965306799881080035e+00	-2.167793239593565957e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	7.087251161939594368e+00	8.613409662681821288e+00	1.101074741467539697e+00	1.337135637327986615e+01	8.805641969959921767e+00	3.152440439344251111e+00	-5.480457437735894111e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	7.369759624514654384e+00	3.921185064757184868e+00	5.979866263888440336e+00	2.527087243860051657e+01	9.342946912702593920e+01	9.540226846514896053e+00	-1.255713945687043598e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	6.478474380687670120e+00	7.091518424225902173e+00	7.667736874517505186e+00	2.330743374151506231e+01	8.701701510685279572e+01	3.748223647354433918e+00	-4.991451998160121306e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.812379348171439641e+00	6.336960310121185991e+00	5.367349300359459896e+00	9.355683072127268574e+00	3.041941333216504262e+01	2.515902035110027857e+00	-3.242852712568149443e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.438732851199278961e+00	6.432700475188143585e+00	1.766597259999390879e+00	2.752207665417200033e+01	3.151370973713176582e+01	5.147169498553102684e+00	-3.631306523209840709e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	6.386890060265886682e+00	7.147566966559060653e+00	9.750619944149127249e+00	8.041200116982567181e+01	1.738348608490396430e+02	3.758781920190827019e+00	-3.832134656937514539e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	8.786002236102428142e+00	6.176534280225532747e+00	5.660058885048661281e+00	3.002593467980833708e+01	1.001363726854410601e+02	1.324681524910497288e+00	-1.744075913396842870e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	9.531083102512100780e+00	4.868382785392086021e+00	6.527230759544369043e+00	2.656799858280905724e+01	4.106384455241028064e+01	3.899765218755016249e+00	-1.225111109187390745e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.953887678999544519e+00	3.489494464307546728e+00	3.134070829922760204e+00	9.354477468880183721e+00	3.185672965722243433e+01	5.903680972379844683e+00	-4.209030714363942494e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	2.392937822376516976e+00	7.917793657969259158e+00	5.353326540341892148e+00	7.481247027355763635e+01	1.056722544884436701e+02	5.965623043525555502e+00	-3.249011085796645215e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	9.501554158144141837e+00	3.033992870477800974e+00	4.865089139204970436e+00	3.210040891447830447e+00	7.724489225857043095e+01	4.206367697446640186e+00	-6.749929547380159711e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	7.626455404420627637e+00	7.225889817150408234e+00	1.676803250292395964e+00	1.384489670756606294e+01	4.167971495882148325e+00	5.026633269078810251e+00	-2.601867320662701033e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	8.952618269512283788e+00	3.099790793521424614e+00	1.960295390767218038e+00	4.583306153836965713e+00	6.251407371298351556e+00	9.693650511495025768e+00	-5.473755261195226751e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.978695945485914098e+00	4.748405853900467655e+00	5.180872561642608787e+00	2.817909406003522577e+00	6.631074977152961125e+00	8.538833523110914925e+00	7.969316957455956185e+01	8.841435581783342457e+01	4.403571100953041828e+00	-3.202755982586104277e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.574509367356991207e+00	8.921749898635431109e+00	9.184388386575720986e+00	6.290142696644046794e+00	7.721938625526517441e+00	3.160348275263852980e+00	6.093415694827421625e+00	5.803336120978284640e+01	3.325744749014553747e+00	-3.235490068078359815e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.797822290250587152e+00	9.495414618661301986e+00	5.847604564024138973e+00	7.308176630410248009e+00	2.956455326507305692e+00	2.761146445502958180e+00	4.171958550024413626e+00	3.229534544119660922e+01	3.186358209647034645e+00	-5.168361390299470060e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.926089255943110423e+00	5.206938763564465944e+00	5.477501531408452529e+00	7.116881255515516536e+00	1.546400328487710363e+00	5.540554498117802318e+00	4.726723218604634624e+00	6.076051540686342634e+01	5.120184125609817727e+00	-8.837115175676816037e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.565298051510062294e+00	6.525779548991685886e+00	1.951943288278558786e+00	4.687364074478352904e+00	2.179799825979350736e+00	7.914029421828173483e+00	2.788763389304657281e+01	3.084924064659275444e+01	7.845564294701678598e+00	-2.051155899138139560e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.743268891092299988e+00	2.505651586979220191e+00	6.906332478896171523e+00	1.140822508951391923e+00	6.451904915143857444e+00	1.551012490163485635e+00	5.949353087050972277e+01	2.150716939558894225e+01	2.861224731694231416e+00	-1.226543551620864259e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.987181138292628546e+00	9.920185773771438065e+00	8.400616228756286219e+00	6.249654346631466240e+00	8.649686557086456062e+00	6.192274782294288293e+00	7.696736949532706262e+01	1.040518563445896518e+02	7.388608612987241031e+00	-7.301114358801542359e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.251128196262119019e+00	3.075578677801896532e+00	4.419742337087653183e+00	3.284073062869171000e+00	1.413276017006112273e+00	2.062724080506499913e+00	4.619601866126461509e+00	1.836207778140586555e+01	1.194676771983023134e+00	-1.364956925478258309e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.069469426586887373e+00	9.480081344626841044e+00	7.975550097677406747e+00	5.044593919128737447e+00	7.592099463651877933e+00	1.330684920744797717e+00	4.118865901414356934e+00	2.121617812931870617e+01	4.774201654301554854e+00	-4.273255762450446582e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.417154099456191751e+00	6.847864602529770472e+00	9.676769906526967446e+00	9.627714953966837186e+00	4.074233221477339129e+00	1.474096516984848559e+00	4.641286219834733551e+00	2.859892071676662439e+01	7.989088960856251198e+00	-1.109142039154185078e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.851929315166480627e+00	6.465251978049079362e+00	2.831825260896879026e+00	4.577735932855288681e+00	5.298984446072703136e+00	8.513701808085205158e+00	7.710800740001877784e+01	4.809494996529232935e+01	4.046112640067903499e+00	-6.690404939132307049e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.051698805501230183e+00	5.615327920348490487e+00	5.709697058661463487e+00	8.554052838804572900e+00	9.362454578928428361e+00	2.058066090419139016e+00	1.361402644297207587e+01	2.356377433715029568e+01	6.066262540526205171e+00	-9.638378823186380728e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.942274208095397192e+00	3.079820954762368057e+00	3.585541724852495005e+00	2.694380539218872439e+00	3.988440352806724931e+00	1.405246839207046072e+00	1.653637675728037948e+01	1.009466599812708587e+01	2.845188463832427406e+00	-2.753002391313445152e+00
