G	c	dx1dt	d2x1dt2	dx2dt	m1	m2	d2	d1	Fg	Fc	p	W
1.000000000000000000e+00	1.000000000000000000e+00	1.191314833827371578e+00	2.988997339019431099e+00	1.308132051329933043e+00	5.937974549772476962e+00	1.305578239670098117e+00	2.486408805629983565e+00	3.381701809094717248e+01	8.227414006114381451e+00	1.025574287763593606e+00	-1.936563723417621119e-01	8.390291724547324748e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.729259264772268878e+00	9.888782104691522079e+00	1.561651507606492073e+00	3.589841541540777392e+00	4.529601317244285497e+00	7.354244136288627942e+00	1.751067321778568697e+01	8.367651031552265195e+00	1.178609712372392870e+00	-6.198789601356185841e+00	9.420539001211672314e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.491013608065799190e+00	9.496643095719592864e+00	9.149736399544996956e+00	3.766458962549396716e+00	7.275429733387385411e+00	5.824332182984757189e+00	9.038135735923606973e+00	9.814617166540870130e+00	1.248144608797734589e+00	-7.828940874717169152e+00	1.588527055851371870e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.910456616251539952e+00	1.350377256712585794e+00	2.241891856060299837e+00	4.174213477519445270e+00	2.740090420146628958e+00	6.718079133500286737e+00	3.068804090660900386e+01	5.516937304888224425e+00	1.135834169327224474e+00	-1.648129282108251825e+00	1.561671000491714949e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.643417729750074052e+00	7.353397220238094611e+00	5.798748111687483053e+00	6.586857655268589795e+00	6.777948319587530079e+00	2.776835545493351987e+00	8.053479821607199440e+00	5.094613653176133461e+00	1.253588044333865170e+00	-4.394268314832688205e+00	5.886858116742808278e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.646585841136603001e+00	9.329794147097604906e+00	4.703265423592249306e+00	3.998639733225114234e+00	3.345165669712116596e+00	2.902824382822793758e+00	1.047067805269047547e+01	7.778248962526427057e+00	1.121186734252039408e+00	-1.273438918066798653e+00	7.115330376316885008e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.745300127336214313e+00	2.633747824535162874e+00	4.126575699271543662e+00	7.596890224593946250e+00	8.966464776338881393e+00	1.371090567874053701e+00	3.471820423380046705e+00	2.193705109658560470e+00	2.172020373936583315e+00	-3.319267208843903916e+01	2.748622076869134290e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.723947151008893286e+00	6.118490776344041926e+00	9.096069066875619669e+00	4.648234221204042171e+00	9.057957824464409669e+00	3.903082317161201242e+00	5.953171251016192933e+00	5.928158603133646842e+00	1.493606810578889332e+00	-1.305318902094554012e+01	8.385126584201549349e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.886636930738381679e+00	9.235580163641998297e+00	1.193489625094213302e+00	1.622033921158680725e+00	3.680052119430257562e+00	6.028798016569496987e+00	7.982350634214481211e+00	5.912403383853730432e+00	1.625715577686393409e+00	-4.936933482137064289e+00	3.052346344285618684e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.634597906222856167e+00	1.310077257615969604e+00	6.968167337083897905e+00	8.057681712495694981e+00	3.067396041756753178e+00	8.714756951094219772e+00	6.867332148819761528e+01	1.796916795067247330e+00	1.268972249926085816e+00	-7.821934410488579736e+00	6.548488759312845104e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.500962602909805099e+00	7.271492108222212813e+00	9.668167562277940164e+00	3.575281594704617039e+00	4.697387963086131712e+00	7.008368030542018623e+00	1.599526883161686364e+01	4.765682122284395916e+00	1.380763832283095738e+00	-8.876388498600277899e+00	2.485386347866054564e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.253530493387425615e+00	3.680012648666501907e+00	6.029807267174340346e+00	4.904091794858275399e+00	3.170332190305779729e+00	4.912137469044318472e+00	2.282671114759221709e+01	8.681327669394532265e+00	1.081608174832265901e+00	-8.982450688981099551e-01	1.495889490348546929e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.622631541337138827e+00	9.316691754751460053e+00	9.427337872997981094e+00	7.170792631623955415e+00	7.044430750299156330e+00	9.568101387968463101e+00	2.922792242562388765e+01	8.699288965464099022e+00	1.125927235880200161e+00	-3.329921475705084788e+00	3.062349580101328570e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.302411608476164773e+00	9.733831692950284165e+00	1.468604021385557123e+00	3.995603152512712253e+00	8.432939470498331147e+00	7.483457887240987816e+00	1.064344568771961441e+01	1.889149492615810111e+00	-8.618379551688983398e+00	1.649818762151906242e+02	4.657800007864050684e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.113772272434384369e+00	9.499956335857499212e+00	4.772507415098722561e+00	1.507534386523945003e+00	7.059619286887226508e+00	9.363840094935392599e+00	5.997021172089930019e+00	1.811814602135723318e+00	-6.396287902920876345e-01	1.260125216573083229e+01	5.912611712779289519e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.075621788065570072e+00	5.253048916511689370e+00	3.341199659982228010e+00	4.357916167881770164e+00	8.416028462823163636e+00	5.749301872234851452e+00	8.967483248379984673e+00	3.360317994177078216e+00	2.344031159929097718e+00	-4.729258091140546583e+01	8.399654073971728963e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.803688428827614043e+00	8.748642910171319897e+00	7.581777968431921977e+00	9.496335309164278371e+00	4.577195268058329880e+00	3.330517483830435665e+00	2.076107120889960100e+01	8.871133797172756630e+00	1.056431881979577936e+00	-1.523838191798644770e+00	1.696237640908198046e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.627040366967531959e+00	8.599957175006828436e+00	9.839123263924044238e+00	6.775559998685835694e+00	2.403754096752821479e+00	1.460020566010292953e+00	1.248215174697532426e+01	2.158673311424140984e+00	1.198416280581928284e+00	-7.502917497852935824e+00	1.782243097091886739e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.329754322977696468e+00	3.872362896387803843e+00	3.314613406522834094e+00	7.043641394041995518e+00	7.649231206996105037e+00	7.533297110586207879e+00	2.083900815180465216e+01	7.476431045981630774e+00	1.170217199200487279e+00	-7.553471022236710297e+00	1.809349038690210705e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.409008822833359487e+00	8.458184692161516693e+00	6.890169401421000650e+00	6.700967088517618464e+00	4.243585616468531718e+00	2.094187055981571621e+00	9.922467441116078035e+00	1.906366335956503733e+00	1.498731617993900977e+00	-4.732575655672602188e+00	4.645186112865163608e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.478922446616445896e+00	1.324282059878606033e+00	2.782944191580707383e+00	2.791369233822048379e+00	7.045093803463547744e+00	3.726919955185356681e+00	4.434523907471631610e+00	6.606996143603793392e+00	1.616012035075293340e+00	-1.114271456859392551e+01	3.444304801670769223e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.537255364263748536e+00	6.361878850298415600e+00	6.082556720387852778e+00	4.771386302135574908e+00	3.439859033606369465e+00	5.797195047468854057e+00	2.406438566727521788e+01	4.205517894982619076e+00	1.208486732894213489e+00	-2.500085920720652055e+00	1.725115172042200982e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.582801717226041127e+00	3.072255898416893505e+00	5.179478093207097622e+00	7.756102953550346513e+00	1.727648532297935358e+00	6.077623442741976412e+00	8.178050338935096875e+01	8.098505086568650313e+00	1.031368680823303352e+00	-3.424642234041462285e-01	3.966560179713604271e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.547157694226108049e+00	2.088338512600462771e+00	9.757322949711422666e+00	1.910668861417909259e+00	9.922050925749733352e+00	6.409157697906993079e+00	3.677166462481348930e+00	3.109516933182852050e+00	-1.482958574111358452e+00	4.531370905674739902e+01	7.129807689416512062e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.685423397870591700e+00	1.692488558270120569e+00	6.478634440338962186e+00	3.493480562710518100e+00	2.407778587801400860e+00	2.492516186375735909e+00	1.092646111110005513e+01	6.755580345160275613e+00	1.114444468905221086e+00	-3.852264308601043297e+00	1.688286373831356286e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.277776894087255144e+00	7.273034626496686528e+00	4.156143786919860972e+00	3.482853479774175032e+00	9.896182700860791215e+00	4.409898561301528019e+00	4.667663600370656418e+00	3.112488959235137465e+00	1.102397231683571377e+01	-2.892419365288167796e+02	5.165964491388443491e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.740589597786282194e+00	4.061085451534687252e+00	2.018438384636462413e+00	4.891023098116018097e+00	9.798546945415395726e+00	6.547628468017400394e+00	9.840508384062777836e+00	7.425791513589882875e+00	1.369036214520817252e+00	-6.745894840574956142e+00	5.097564336064843360e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.882505748019443814e+00	7.518742727783450874e+00	2.354848571974814231e+00	9.823359596094791257e+00	8.143129056659308418e+00	9.720348378274225709e+00	3.522827026377413517e+01	8.866396335775196036e+00	1.104296909280988004e+00	-1.895798590288123586e+00	1.472706661513896336e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.157753160362977596e+00	1.586646593389666515e+00	3.032574494717975799e+00	1.612627400756846185e+00	6.932462142748576639e+00	7.554219010751815233e+00	5.259574182021721889e+00	2.138851327609219588e+00	-9.876613907780268375e-01	2.284124362481636794e+01	4.488112325620518561e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.953519569945722623e+00	3.829808677076000922e+00	3.260159268444573044e+00	5.669290145670541570e+00	6.211203497855619204e+00	9.295124586496260832e+00	2.552767485981395623e+01	8.791227654736189834e+00	1.141352635134090132e+00	-4.006292276034118416e+00	2.005094378029995426e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.098753152680472134e+00	5.854820035954187318e+00	8.662798767371896247e+00	2.612374175628978890e+00	8.786894074132018062e+00	7.861411946517129934e+00	7.018989201971792546e+00	6.342221171392908197e+00	2.127118499652446371e+00	-6.214733538818390635e+00	4.750791066805555829e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.462268966813788040e+00	8.122695268950474556e+00	6.050919660991232796e+00	9.747718447458533220e+00	3.608953480019112980e+00	6.323993811897895334e+00	5.120309910601370262e+01	2.143952486635281929e+00	1.207734036581925796e+00	-1.107623045975590870e+01	5.884494921588373018e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.309338561784235466e+00	3.872584905472758798e+00	5.705725542175871468e+00	2.019223204728349597e+00	5.206001083613444713e+00	2.727647171407977300e+00	3.176200241993033302e+00	4.841775191736279460e+00	2.137727207603014712e+00	-3.016692433885653557e+00	1.279514696134020291e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.188078782533047217e+00	6.640821986238091057e+00	2.031740462546316905e+00	4.638704780874340905e+00	6.572680751362189433e+00	7.007651865619807907e+00	1.477076349715259873e+01	2.439848327379786408e+00	2.380644157042554276e+00	-5.870979173667248574e+01	9.848370083683434473e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.323361101375915005e+00	8.972114732215437982e+00	8.732794293199308555e+00	7.638792963939045499e+00	4.698987037391040289e+00	6.608010798370006711e+00	3.223952215842044211e+01	7.302654728008167950e+00	1.092060024757818715e+00	-2.325949893392107448e+00	3.102302683368958469e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.962558428472766181e+00	6.550257252807173636e+00	7.499097045577529208e+00	7.344831178386757031e+00	4.843001825365016444e+00	6.425577886501192104e+00	2.915106074594442020e+01	7.828545321456301664e+00	1.092347117858015970e+00	-4.724542870270135531e+00	4.215272306376826350e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	4.809581427167804790e+00	3.975673438514151670e+00	5.408278889322204463e+00	1.959429981030847756e+01	1.949898848397348061e+00	1.732016259734917574e+00	-1.341777640526674631e+01	8.875804053295223639e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	4.119846155310843194e+00	6.085661113218933771e+00	5.757075436859087958e+00	1.174298082839588275e+01	5.554804933990585170e+00	1.361199541636293642e+00	-8.466193780730272067e+00	1.496603987956946185e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	4.565765709996178146e+00	8.657730889926559925e+00	4.022600785536862844e+00	6.388872261844034561e+00	8.325626639629641446e+00	1.292497703314029911e+00	-7.967392651948088655e+00	7.559230099712806350e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	3.378585177423133690e+00	2.814318516347486643e+00	5.665906769161163758e+00	2.043761094778873755e+01	9.423102041720703426e+00	1.095973061467064857e+00	-8.748593846963860221e-01	8.597050401637109474e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	2.854657392190005361e+00	9.404524259991887902e+00	2.785075559811983403e+00	2.526710698626539298e+00	5.624561970596889893e+00	2.426484891495036322e+00	-3.949774235100365161e+01	3.367678753208090825e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	5.350212731781249786e+00	7.204604000297956112e+00	8.250170744835747527e+00	1.836350738571651320e+01	9.550609249912579202e+00	1.162885032389166184e+00	-6.995707999588080206e+00	2.359308018798285786e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	3.419217293212855502e+00	8.421204434104920367e+00	2.669361829371879935e+00	3.270322816379251485e+00	5.812105568333977956e+00	1.731629134343859011e+00	-2.367220361779955340e+01	2.529894009140464206e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	3.577831756629756832e+00	6.003642606217193922e+00	1.773635345320030421e+00	3.146220043291228396e+00	4.545143108212555738e+00	1.579630641872843189e+00	-1.894222709582682995e+01	5.839801305391254971e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	6.906904476222067935e+00	8.013602347030845507e+00	4.916075174519511926e+00	1.276496594762576464e+01	8.628006733871242062e+00	1.154763438425536970e+00	-6.845907426270609442e+00	1.866496053397163166e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	9.719062823293372233e+00	1.142747356734545194e+00	6.921904453989980333e+00	1.761677683697289183e+02	5.438297552563482462e+00	1.020597545620764324e+00	-2.017006569356239343e+00	2.819300401998602865e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	6.434956368747395850e+00	8.362758006161667979e+00	4.932821468614012161e+00	1.138495874711395395e+01	5.248857005187789859e+00	1.329618520738469867e+00	-3.805590293115588274e+00	6.081036930078789027e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	1.699390647303075097e+00	1.346296226352715397e+00	3.493047954229225649e+00	1.302367016361346685e+01	5.403789031710641844e+00	1.173107858603083642e+00	-8.288390006726988890e-01	9.084887338350122832e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.679468301867084179e+00	9.011426596645671694e+00	6.017434189541195799e+00	3.356344870430460148e+00	8.625193883238191361e+00	2.645266393251819004e+00	-3.894503297459575464e+00	1.580553846937930018e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	9.565005868139659029e+00	9.923059051346035275e+00	4.125396886937697793e+00	1.192220665145569036e+01	8.481423831698654325e+00	1.139153077961439609e+00	-5.232864943703133598e+00	1.125743029313193659e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	3.675705749918954268e+00	3.637836140681641517e+00	9.394786386189181826e+00	2.839903958910629811e+01	4.640161537943898296e+00	1.275005585493850457e+00	-4.509025225883681820e+00	1.316815957072520007e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.823260178439514156e+00	2.896969596417338977e+00	9.301176437793877483e+00	1.765402707036533059e+01	3.999433407873674629e+00	1.655066321272528729e+00	-4.116031837521580528e+00	1.506325797159054218e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	6.379189834633293366e+00	7.882376575494637549e+00	5.523478568904724106e+00	1.344944288371996777e+01	5.420572114131068986e+00	1.291678370517792995e+00	-1.590545914176104425e+01	2.243380212521701935e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	6.615172217277421218e+00	3.275392357307099545e+00	3.949482243311028373e+00	2.389992108596311837e+01	6.148740437522298485e+00	1.085741236186118286e+00	-2.450571189122161986e+00	2.211660208872812348e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	6.837485021544120301e+00	8.798049085307715345e+00	7.628219282858389683e+00	1.780959973057395729e+01	3.146928461650924103e+00	1.691605881261047495e+00	-1.668176120764750792e+01	7.384041710202271247e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.403271836415723950e+00	1.917907404963920870e+00	1.345785327596192404e+00	7.071903444911566972e+00	8.143467174859656765e+00	1.073223625486524835e+00	-1.529772943681869890e+00	9.620721142037700702e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	1.127230968359117069e+00	2.125248787259747640e+00	5.270248362947660858e+00	8.412180048011666855e+00	5.377819114038696391e+00	1.532304154118899531e+00	-1.380093974763348941e+00	4.232466119369632906e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	9.688547346414530637e+00	9.813830896784532243e+00	4.014744346523776208e+00	1.193500639739205660e+01	4.015183108934065714e+00	1.340421417914133162e+00	-2.694871364440596295e+01	1.126529533953350750e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	3.256597884804035115e+00	7.070811277787047544e+00	9.280203064671370683e+00	1.285900836964889749e+01	1.957585206436521341e+00	-9.476266141634813067e+00	5.702849388617131865e+01	5.102157910920561079e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	7.087251161939594368e+00	8.613409662681821288e+00	1.101074741467539697e+00	2.756682084851659109e+00	3.149932624727260766e+00	1.630528319624359401e+00	-4.408492161824129596e+01	3.118999021517316450e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	7.369759624514654384e+00	3.921185064757184868e+00	5.979866263888440336e+00	3.365012091960123541e+01	9.551254191011519623e+00	1.058215535620774750e+00	-3.445260031524858491e+00	5.304739258677866474e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	6.478474380687670120e+00	7.091518424225902173e+00	7.667736874517505186e+00	2.103463984843061851e+01	3.747368713672780238e+00	1.412186874463869701e+00	-7.453238292369530171e+00	1.576062204755901632e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.812379348171439641e+00	6.336960310121185991e+00	5.367349300359459896e+00	9.668472312566755988e+00	2.510994035289650483e+00	2.941777969178611674e+00	-7.792444993449502810e+00	2.943383791272865935e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.438732851199278961e+00	6.432700475188143585e+00	1.766597259999390879e+00	2.816480747763221881e+00	5.148804324812569000e+00	1.570519477011605769e+00	-1.635544736132896659e+01	4.857171202478497207e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	6.386890060265886682e+00	7.147566966559060653e+00	9.750619944149127249e+00	2.614133520743679284e+01	3.757463210833602130e+00	1.422159955643306439e+00	-1.990137490022450706e+01	4.212473772896330502e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	8.786002236102428142e+00	6.176534280225532747e+00	5.660058885048661281e+00	2.415307353357833264e+01	1.324085972830469249e+00	2.146390287683582532e+00	-7.609446430429220243e+01	3.940249274617814308e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	9.531083102512100780e+00	4.868382785392086021e+00	6.527230759544369043e+00	3.840510951092866065e+01	3.903830741627118961e+00	1.148020511832258617e+00	-1.135014556697805155e+01	3.457677945044973171e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.953887678999544519e+00	3.489494464307546728e+00	3.134070829922760204e+00	5.294737883067681672e+00	5.913131097104069589e+00	1.435330270302669575e+00	-1.410434373994991386e+00	2.668218981607284235e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	2.392937822376516976e+00	7.917793657969259158e+00	5.353326540341892148e+00	4.853714005033181955e+00	5.973393551898557696e+00	2.244761834429909619e+00	-1.261023453952176432e+01	5.747818675065523308e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	9.501554158144141837e+00	3.033992870477800974e+00	4.865089139204970436e+00	4.567075527735009643e+01	4.204696893231700372e+00	1.081446801103497224e+00	-1.613699992819660700e+00	2.971573795235333932e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	7.626455404420627637e+00	7.225889817150408234e+00	1.676803250292395964e+00	5.259882157313747975e+00	5.025833680687235017e+00	1.232687116677841255e+00	-1.554634419224576725e+01	2.318578696765548486e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	8.952618269512283788e+00	3.099790793521424614e+00	1.960295390767218038e+00	1.699020406570965491e+01	9.693760918753818956e+00	1.038144346260478246e+00	-2.183969062383801063e+00	8.613131514601077754e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.978695945485914098e+00	4.748405853900467655e+00	5.180872561642608787e+00	2.817909406003522577e+00	6.631074977152961125e+00	8.538833523110914925e+00	1.089742584787668989e+01	4.400399240224561304e+00	2.147618667412884097e+00	-1.288590163310939296e+01	9.839927214105210851e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.574509367356991207e+00	8.921749898635431109e+00	9.184388386575720986e+00	6.290142696644046794e+00	7.721938625526517441e+00	3.160348275263852980e+00	7.711375638157984547e+00	3.326447531742776853e+00	1.586524110651976072e+00	-5.788774397146486450e+00	4.108596096445769064e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.797822290250587152e+00	9.495414618661301986e+00	5.847604564024138973e+00	7.308176630410248009e+00	2.956455326507305692e+00	2.761146445502958180e+00	2.030759221137762083e+01	3.198014869126980741e+00	1.144508951054244994e+00	-4.034836990103065624e+00	1.875210576299174932e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.926089255943110423e+00	5.206938763564465944e+00	5.477501531408452529e+00	7.116881255515516536e+00	1.546400328487710363e+00	5.540554498117802318e+00	7.694661322364285638e+01	5.119212586038386803e+00	1.044167571336844569e+00	-1.212887747422035423e+00	7.038143571118235968e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.565298051510062294e+00	6.525779548991685886e+00	1.951943288278558786e+00	4.687364074478352904e+00	2.179799825979350736e+00	7.914029421828173483e+00	5.093008682103658202e+01	7.833686476724583514e+00	1.065887942491739571e+00	-2.233515938096995779e+00	3.163908258740015640e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.743268891092299988e+00	2.505651586979220191e+00	6.906332478896171523e+00	1.140822508951391923e+00	6.451904915143857444e+00	1.551012490163485635e+00	8.266808493486019760e-01	2.852006796370652797e+00	-1.011985532206671756e+00	1.545541670852448490e+01	1.156515375441711235e+01
