G	c	dx1dt	d2x1dt2	d1	Fc	W	d2	m2	m1	Fg	p
1.000000000000000000e+00	1.000000000000000000e+00	9.162054978630903790e+00	6.564767160049839845e+00	2.033814721949179116e+00	4.679159228320958874e+00	9.561147515560280752e+00	8.156966759679754597e-01	6.509652397564529736e+00	6.972584998810174461e+00	2.276718161113696626e-01	9.299095724575097144e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.394597510263278828e+00	9.069058075787893358e+00	8.768934467895762808e+00	7.669377772502143031e+00	6.659253495841943504e+01	5.267303086953121216e-01	4.708034293947497062e+00	6.545624024673382557e+00	3.098788033047525370e-01	3.296725268227398420e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.906810746519052024e+00	6.535617195743457231e+00	7.534951712819573544e+00	7.331737847157985932e+00	5.538522207217643967e+01	8.060274822951385421e-01	4.694388324712440053e+00	6.394737245141162596e+00	4.559025824011594952e-01	2.263067504232858518e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.798725675250459233e+00	3.042393311794481914e+00	1.612117540192321563e+00	4.786630564999585502e+00	7.663690637825315122e+00	1.529418893362405774e+00	3.940490295413540345e+00	5.415137020869241979e+00	9.448058405313893848e-01	5.266239930556052329e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.654082820373241169e+00	1.261762108599302490e+00	7.366386717385575267e+00	4.107228470462545467e+00	3.004166091847327991e+01	4.184292939297455050e+00	6.154730315225637405e+00	5.795667580167053856e+00	2.646992793871767446e+00	5.765578928724446328e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.977548136630933762e+00	8.806052912037582558e+00	5.949519069645325509e+00	4.578959339443675169e+00	2.690500769306272844e+01	5.870611616864511717e-01	8.708683681289725698e+00	4.065222189570964595e+00	2.842995222282155843e-01	4.056471902275877728e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.635395565270454377e+00	1.186877561410380366e+00	1.743589495643651954e+00	3.336682389093691192e+00	5.741025095086532026e+00	3.663132890516368256e+00	2.786025279605740756e+00	5.616444293848961600e+00	-1.283444827883870687e+02	1.874863798564947714e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.723964204452451909e+00	8.849824421625386961e+00	5.201959057439615286e+00	2.772872165685527079e+00	1.489585054909156803e+01	6.150669892521011262e-01	9.386292704884143134e+00	2.725838059601584984e+00	2.446601801955501643e-01	1.056439956764425869e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.003625608786975931e+00	5.714997806809857472e+00	5.396546646203713493e+00	5.408999329000784506e+00	2.856399536235166181e+01	9.160906007793215844e-01	7.232686240254484034e+00	8.228834829276383545e+00	2.457873504397271314e-01	1.462329443337861079e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.485001543840599680e+00	9.491886372512338355e+00	2.457858302582285326e+00	3.395940598231757424e+00	8.432266487218257112e+00	5.687716067852701674e-01	8.460402511852215923e+00	2.709545112178290527e+00	2.901023426026234087e-01	9.029458140624012363e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.101450765621903471e+00	8.173121727052667040e+00	9.483833311540077915e+00	3.596197650358418318e+00	3.453907983079583488e+01	6.875837329990973634e-01	5.976676520774151236e+00	1.695570303647411903e+00	5.320686279385455908e-01	6.383742742662863734e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.392526535256000564e+00	9.901483813266615641e+00	8.609610268347976714e+00	6.926247953050411965e+00	5.992838830565288788e+01	5.347865527089934456e-01	8.002884514894351042e+00	4.892895190060766453e+00	3.065279051986896097e-01	6.424015675865443198e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.274231196399890464e+00	4.187062672966823662e+00	7.088429799043160173e+00	9.734268167524868787e+00	6.871933529514089400e+01	1.285234254425553724e+00	1.114973324960979895e+00	6.892247969679184294e+00	-6.469433147629484182e-01	1.651984754526581867e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.777505743402280736e+00	7.837626176160593872e+00	5.138294547839230120e+00	6.369191634953446979e+00	3.357234534074240173e+01	4.584985758196622463e-01	8.292905909519946661e+00	4.991117461144992440e+00	3.642857918650811433e-01	2.054108782553336177e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.765235225021335008e+00	4.553220560432066577e+00	4.661800984559115513e+00	1.602095680287922264e+00	7.701832813057456484e+00	9.551335221250389917e-01	1.349280402524910327e+00	3.519768528326356449e+00	2.884039232322842539e-01	3.002101165448928466e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.420554315995778527e+00	5.385227120624953123e+00	6.876418229116407765e+00	1.648384383510724582e+00	1.181945020216959641e+01	6.703978917454989084e-01	8.993101371053873194e+00	6.073120279618890116e+00	1.162285518927639177e-01	9.995125993480058479e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.920007595687602819e+00	6.580994918149773554e+00	5.903521590979487144e+00	9.584230340869101639e+00	5.696008720959422789e+01	7.130373807555698829e-01	9.858998101758476906e+00	4.196463308676698034e+00	8.142398840308064933e-01	1.458132641567542187e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.499134958477370105e+00	8.734226594828028212e+00	1.576722996796174225e+00	3.636210450732229038e+00	6.192415056832718534e+00	5.664028793072324319e-01	3.681798852085051532e+00	9.379040694382602794e+00	9.444974862603183752e-02	2.280270708537140312e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.360022823056072916e+00	9.891401974493183147e+00	5.716872778432619207e+00	1.809389644643412787e+00	1.055752386181730529e+01	4.724205586105114096e-01	2.919193235569709888e+00	9.238663016232795400e+00	5.121050398796542225e-02	1.567349894641123953e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.494756909988510074e+00	7.897556324161399743e+00	8.308049148171024356e+00	6.506559875516604308e+00	5.306615933489700865e+01	6.759508793378316005e-01	7.926165759656703891e+00	5.456556585435486717e+00	3.283826927732862999e-01	6.966976719677572261e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.220582296675301492e+00	4.747792546620918763e+00	5.134650328686217513e+00	6.512939276842669933e+00	3.385456222884492661e+01	1.027921735390053604e+00	3.235400677878624176e+00	3.850114052986482349e+00	1.229883248755947456e+00	3.879699861423093754e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.582634912359246027e+00	4.774716873294667430e+00	1.389840968586971703e+00	6.795670555178064731e+00	9.783839073929923913e+00	9.690059920137618077e-01	8.682017116194334250e+00	7.609022954097087066e+00	4.502404874798083267e-01	3.311271925882129707e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.884273437156807063e+00	7.651128869525363640e+00	8.048897603098556175e+00	3.509288548650475459e+00	2.740860655680402758e+01	6.678911103625393419e-01	1.951038613166814040e+00	1.309337344202628595e+00	8.662820393320640466e-01	5.665079468976725874e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.174230571750953800e+00	3.107119366239284197e+00	2.851535528035608280e+00	1.133581866448153175e+00	2.698635387725887735e+00	1.330630774625024992e+00	2.097422896416190063e+00	5.316127650664383530e+00	1.677336550727766828e-01	3.192840600660036277e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.200372614707973185e+00	2.076385589468903614e+00	3.262926704458267491e+00	9.646920702512213452e+00	3.262829032994763878e+01	2.681915028677765545e+00	9.763849770792504046e+00	4.027838494468001684e+00	4.771001063268911047e+00	2.593732991151730172e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.660134964817514769e+00	4.109474419203526629e+00	2.600574099230791081e+00	3.321307259385671617e+00	8.003192961496068847e+00	9.189847580673694560e-01	6.996079053909729062e+00	9.257922666977956183e+00	1.881638708472152532e-01	4.579670263619054715e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.922190652312105286e+00	3.609900004491726655e+00	3.972731612352057073e+00	7.087226420878288913e+00	2.852294019266297909e+01	1.528310408249528907e+00	8.606988345329567025e+00	1.101663350618077519e+00	4.626781481167772547e+00	2.022918378279101037e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.838153319041393452e+00	3.702495271526450971e+00	7.813460788053464334e+00	7.340813588922443955e+00	5.711765353082965646e+01	1.461225505196613650e+00	4.004880596131872750e+00	5.918333920347918387e+00	1.369418769662411384e+00	4.103923789406002776e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.790669892693714793e+00	3.060209149414037544e+00	5.637662915470165181e+00	6.500480402230992105e+00	3.715032251678029951e+01	1.422849048112930781e+00	7.060822177895246021e+00	7.722227884331838155e+00	7.704087749894042991e-01	7.153415881423391909e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.077500739832004673e+00	1.321886768378934152e+00	2.871359597971831601e+00	3.780540649410931930e+00	1.070544463951354786e+01	2.239257912780683313e+00	6.288815445937721016e+00	5.322045144411926110e+00	1.839671862343096764e+00	1.372022127105489631e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.303351091783826021e+00	1.217452395747218086e+00	8.836529875475068962e+00	3.384785668800290193e+00	3.023369473906475591e+01	4.611161059338098944e+00	6.463861552717078851e+00	1.706088583955602145e+00	6.217397588826114152e+00	1.051661086500194742e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.365755188476852844e+00	9.834378383023404169e+00	9.035774514876788288e+00	6.372865111830310347e+00	5.736167499590111873e+01	5.376196221764173444e-01	7.152205134849318746e+00	9.797022990174150792e+00	1.445836968513450338e-01	1.235985476073374834e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.527127356707906003e+00	4.816208540118372738e+00	8.907945378534396497e+00	8.740131638966309069e+00	7.803437671934707964e+01	1.081348623241066953e+00	6.062795318592125504e+00	5.693593564278172536e+00	9.152446574213950470e-01	2.376440050948187110e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.901946378620246847e+00	4.508302199534022670e+00	3.203515319774976167e+00	9.521182429113432377e+00	3.004507296773596181e+01	1.207903838817066422e+00	4.897638978975127344e+00	6.433111710558496732e+00	1.164641342574551430e+00	3.734903051565069632e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.644296925775567075e+00	7.118758248930020294e+00	4.984379455458999963e+00	1.972337598045572404e+00	9.895317745706270429e+00	5.304630960915132087e-01	3.599240780484770141e+00	3.176394972125638372e+00	1.899577107993332958e-01	1.106392746435238328e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.187726713472136097e+00	2.864307088781969490e+00	9.876249115001282775e+00	2.439636875130005489e+00	2.374220694289333622e+01	1.661181338174583022e+00	7.775582142831282795e+00	5.310797659966675077e+00	3.407271349113034642e-01	1.163688279719795826e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.079821075285307685e+00	9.646842281194457414e+00	8.014873827655174310e+00	9.563685144033557961e+00	7.558593924594387659e+01	4.512338989647665111e-01	2.969143606635923138e+00	4.841821380723437152e+00	6.069128243514967380e-01	6.237779362398407912e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.728152963571947254e+00	8.047619806016022892e+00	1.277256003387685857e+00	7.606853019910544411e+00	9.258021159505890552e+00	6.761796303892313453e-01	7.076030973475170960e+00	1.684322840497282314e+00	1.294379217687863459e+00	2.952491881107901506e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.560814860607948162e+00	1.782293004682244275e+00	1.531508347241814727e+00	8.973979607679455128e+00	1.407459200121909326e+01	2.888597828770143039e+00	3.095893607433508166e+00	1.987626479347075481e+00	-8.472560102909005408e+00	4.866736094385114342e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.073767981993936083e+00	4.772456656331859115e+00	5.139486478181190421e+00	2.850355853223382585e+00	1.519797682441433828e+01	9.960330114385854694e-01	6.681917352347792161e+00	8.561692471179505048e+00	1.482536118350591681e-01	1.770358228402025391e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.624023367933636663e+00	8.946838765752383793e+00	9.158027511298662660e+00	6.306018897816564106e+00	5.854138204198325468e+01	4.226156154142496901e-01	7.729450970878793292e+00	3.155646446492917701e+00	4.872417119335916147e-01	1.467013246230991497e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.698090045218631605e+00	9.611687486075251030e+00	5.814996445549310167e+00	7.284301412051313207e+00	4.321835631844272996e+01	5.024183508836378431e-01	3.044246280489729450e+00	2.731327740907939727e+00	7.546846860379415878e-01	1.716173834317158420e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.885258277172730867e+00	5.114261423351019076e+00	5.564726410048447036e+00	7.065353799637460241e+00	3.916785185867208696e+01	9.250903106242436280e-01	1.584729351623411331e+00	5.566818230905973053e+00	4.418085122175619439e+00	1.208088652056805223e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.579578455191529507e+00	6.566651507773959118e+00	1.843191648532998217e+00	4.700540466920312355e+00	9.008972119094432074e+00	8.340083454107929395e-01	2.271478767945344757e+00	7.912229209668523389e+00	2.799760742194151164e-01	3.640150913109142738e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.755539864576715736e+00	2.544640296491376130e+00	6.947238509243200077e+00	1.046155151436250597e+00	7.630716113003368051e+00	2.076943817276907467e+00	6.517168786105066225e+00	1.656563672534573373e+00	6.232953606301301352e-01	1.435872296226413103e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.904244600782654118e+00	9.912886942378566602e+00	8.327571960861664735e+00	6.231835355965789525e+00	5.224430084480766112e+01	5.328669637710555795e-01	8.623069560973648962e+00	6.223442736184225055e+00	2.260134295634622370e-01	5.706845565560988431e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.312639474206276802e+00	3.128842571793615246e+00	4.370703112488140363e+00	3.139676216028828293e+00	1.433589956443552715e+01	1.630776417110017418e+00	1.408605945308703200e+00	2.022233742946955459e+00	4.206893498626335770e+00	3.077708507621474077e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.121011905343859638e+00	9.536561088699922806e+00	7.869536186699288116e+00	4.979943739569469230e+00	4.096085364968418219e+01	4.370702283603155047e-01	7.560044950967408361e+00	1.301947465064768217e+00	8.663668886371890254e-01	3.046208327342349587e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.445285095305299805e+00	6.769939097912918591e+00	9.649973017574039247e+00	9.570746586888860818e+00	9.364550746338898080e+01	7.790578347682902693e-01	4.059304088646447539e+00	1.477339479784429477e+00	2.912171036340204910e+00	6.992576078759420444e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.920495777935944837e+00	6.566973385921716755e+00	2.917315467426643938e+00	4.650687658789459888e+00	1.323371357292893968e+01	8.115669141877068782e-01	5.310123268962448684e+00	8.578766110666853351e+00	1.820731598181621058e-01	1.586128774841349509e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.075974111883194695e+00	5.527480228140739804e+00	5.724589351849055596e+00	8.595464330724203350e+00	4.858086244946709087e+01	9.264649140015506212e-01	9.355111092321102717e+00	2.139168116470440140e+00	1.766366797704588487e+00	5.860488236983808497e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.962983203209952343e+00	3.012868897059655549e+00	3.518072271245514138e+00	2.666878885927245424e+00	9.932342696334449883e+00	1.717577530534210473e+00	4.060855390305414758e+00	1.384629614603291259e+00	1.596944972695461873e+00	4.709998804483560564e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.528466785107187143e+00	2.574188633991230990e+00	8.191853120175379033e+00	7.091628005282593072e+00	5.730295326027600566e+01	1.947753523309285084e+00	5.170048327642545516e+00	4.889878122577221653e+00	2.316400108429736981e+00	4.857462214005209944e+00
