G	c	dx1dt	d2x1dt2	d1	Fc	W	d2	m2	m1	Fg	p
1.000000000000000000e+00	1.000000000000000000e+00	2.565196744687734398e+00	7.567605712432913911e+00	6.024616790686194712e+00	6.557839967923939639e+00	3.982465314265891720e+01	6.971856045303821414e-01	6.337798077929119422e+00	2.008387116431991526e+00	7.323966233466562281e-01	1.212864265323844837e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.749816437686273041e+00	1.009062993275299291e+01	4.979486624955653085e+00	4.766651241189309829e+00	1.951723586288476397e+01	4.888888113985772055e-01	2.662411412507585062e+00	2.648038122639092773e+00	3.679714927191259366e-01	1.054526741932424461e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.586281612802257879e+00	2.494258897854792156e+00	3.865146607157690983e+00	7.861471356407803590e+00	2.979294598749201484e+01	2.039943351673767946e+00	8.767650263468619087e+00	1.835130302953716930e+00	6.121301711722643368e+00	8.903164882826166693e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.857407391700071742e+00	6.286175292308112006e+00	8.970155753462224268e+00	4.223491587024232885e+00	4.199117630309216764e+01	8.726283105489366365e-01	8.565975642896445308e+00	3.711019523704608414e+00	2.837727486594723292e-01	1.031573232658507866e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.010293314295051204e+00	9.645775253538188210e+00	1.896594967934400522e+00	1.203461919286135995e+00	-1.452945482543163580e+00	6.092967773062892833e-01	4.393025866772142685e+00	5.599695531037466978e+00	7.332087644885504352e-02	6.278192136381411936e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.566723343583837469e+00	5.708666941940705453e-01	6.590663711266993019e+00	7.873523627992289775e+00	5.775723777672526893e+01	3.496321081504698114e+00	2.752199638749864619e+00	7.890924837347808030e+00	-1.353734621978796682e+00	4.496127476588410588e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.915561795791972166e+00	7.361335790008674884e+00	9.833677602530713102e+00	2.724920737064966847e+00	2.818124247941300453e+01	5.693474648717891107e-01	3.406181457051175698e+00	6.770422187600656727e+00	7.541901672510159527e-02	8.625099106497378099e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.305993767687504192e+00	4.383839119113778438e+00	5.662885240822298272e+00	4.770383253656615530e+00	3.245841003626448185e+01	1.206937902433916854e+00	2.982620471252077188e+00	4.533128381730000989e+00	9.596251895817767830e-01	8.010267225302840188e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.890094888881145074e+00	8.989554456216186651e+00	1.003656099136045476e+01	7.091226826421213936e+00	6.979404741161195602e+01	3.702700306259529839e-01	7.491271351731888295e+00	9.530695159057923860e+00	2.367249940438236888e-01	2.809819796333178576e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.412864973763254817e+00	1.020263809030489277e+01	1.817315950501080080e+00	4.244653924397982614e+00	6.162252314481916571e+00	5.786927496258873482e-01	9.322580892316564061e+00	7.734557144319872179e+00	1.150903093152020051e-01	1.429463199447202681e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.777435363843589577e+00	9.513508825083935250e+00	3.996704206078535826e+00	1.840637344133535303e+00	5.609565754833331752e+00	7.380958982135978896e-01	6.932825418498499204e+00	9.216517972190215957e+00	7.741339309584449602e-02	8.442524229997245833e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.921013072889146578e+00	4.892690512409336279e+00	3.197414879432005641e+00	4.418836586019414980e+00	1.453781230908348654e+01	1.129666051735261467e+00	8.137601255829089553e+00	5.849680321907603897e+00	3.288156290671673809e-01	5.514301129148800884e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.097676049355350791e+00	8.704694650095330388e+00	6.429433576089358837e+00	8.617661003924499852e+00	6.669897189035839347e+01	5.747998244993153261e-01	4.565057551806418701e+00	3.589089010117088030e+00	8.415301855707043588e-01	3.224649478120000801e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.926523181316287747e+00	8.308251431574133150e+00	1.032887400410697509e+01	6.114611250953243093e+00	6.907045946370332956e+01	6.254951036342180082e-01	2.632931656891366323e+00	8.007448031486865681e-01	1.626347279012583691e+00	1.644386769791131409e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.005568485496518782e+00	3.377721323389692110e+00	4.439223221143363318e+00	6.715746327408143479e+00	2.281651722355362466e+01	1.291042835363782837e+00	7.026661292409415616e+00	8.569479940278286634e+00	7.243921437371374505e-01	2.029873634817090711e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.424334089721093655e+00	8.318743311754289493e+00	5.683607804281544773e+00	7.043649230116746374e+00	5.059686559257866634e+01	4.018161772744766602e-01	4.111119711609760863e+00	1.684966418967005719e+00	9.028470191486590579e-01	1.950299087581950586e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.185885093655165257e+00	1.371135333296060743e+00	1.994884522261950233e+00	3.125759496781355118e+00	8.934925029821348730e+00	3.828652362552634081e+00	7.014456211220337245e+00	4.008368227399226491e+00	1.595581972355698097e+00	1.500710702058670076e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.607715171801604281e+00	6.274050270749673253e+00	6.180360609627645552e+00	4.629974478115459036e+00	2.969887571978008722e+01	5.140359862897664334e-01	3.460744274864050674e+00	5.169016707734568783e+00	2.834429479901344751e-01	4.151487184328351177e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.480787140019405923e+00	2.922448083718176992e+00	5.165200068183133375e+00	9.035868852139625318e+00	4.134786674308858068e+01	1.202806219243712560e+00	1.652334899258597778e+00	6.140175514863817519e+00	-1.800406305541871532e+00	4.078052555039629112e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.940660733057205434e+00	2.210826999499863721e+00	9.521193582646313658e+00	2.757691239710727160e+00	1.573477590896687239e+01	2.740803545716052447e+00	9.423520576739628396e+00	6.485748567361676820e+00	3.080914375064104926e-01	1.956934127672860790e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.996242984741115833e+00	1.988208230342431326e+00	5.517292226453330173e+00	4.171889900337550472e+00	2.132904619385677236e+01	3.054789805585828688e+00	2.590324931306734246e+00	3.406509785000586099e+00	1.186470815389733069e+01	2.866085133308159172e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.696565636766438345e+00	6.630120983091867259e+00	4.324153418521658132e+00	3.866164543882382620e+00	1.485120752811882738e+01	9.086797675070443780e-01	9.871510396543792254e+00	4.290017657371723914e+00	2.956250311552104937e-01	-3.154947763734303745e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.158622991521567336e+00	3.918462916886997771e+00	2.516916282291904672e+00	5.136396216382540736e+00	9.006023717957987174e+00	1.316179552557643184e+00	9.769916256442053637e+00	7.267660477460453627e+00	4.563341746938781029e-01	2.086905598790747884e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.676358416360731463e+00	6.424989394567409029e+00	3.933227617317952785e+00	1.003204545402380710e+01	2.147705829849121173e+01	5.693682447990592310e-01	7.554715498569058774e+00	9.887720426534917451e+00	3.693366778616005708e-01	5.816621983524743911e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.902587803842951786e+00	1.497981941420706509e+00	3.749691206192759196e+00	6.303928866286858668e-01	4.025818025623960850e+00	3.364582624718147397e+00	7.283513631731016069e+00	8.564779562689224690e+00	2.805816697821824079e-01	2.264655514156590499e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.144966383320126013e+00	3.921354692766398475e+00	2.541594234959459797e+00	5.099209259309981590e+00	1.860282259439815888e+01	1.278298155614505660e+00	5.683928036247730020e+00	8.326839220406675679e+00	3.715479074866156473e-01	4.476527880488879063e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.078655574928179206e+00	6.172399124890190159e+00	8.648978497130553222e+00	2.494031157654041930e+00	2.953774793301350599e+01	6.991367660742214829e-01	9.675379213371119391e+00	8.124435231892762843e+00	1.403930406741492332e-01	1.923497562176967213e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.836752009043290279e+00	8.202239383981856591e+00	6.377929775946475921e+00	9.805311092481613144e+00	5.794347692741607858e+01	5.677244200649709249e-01	2.962621869358098792e+00	4.859054405947985877e+00	5.693618244954432583e-01	4.010862485101385211e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.395548988293183079e+00	4.173731178429529010e+00	5.330484212181543668e+00	1.952358551715436263e+00	9.515014586240377881e+00	8.832479732916992399e-01	5.624305963527424623e+00	2.696352361211153514e+00	5.201234751672833001e-01	1.292196686910718872e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.329540504622963581e+00	6.669308063158683630e+00	2.463615296562212009e+00	4.779802663753715208e+00	8.962193027456939021e+00	8.329391664618219782e-01	5.535132231396894475e+00	7.560305758223960559e+00	1.321419428619158565e-01	9.108991727148549877e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.541735903939331909e+00	8.597998335256807678e+00	9.129637945347610639e+00	6.502369308234906775e+00	7.126630190864125325e+01	7.455398348047527213e-01	3.470626373568503453e+00	7.403507588963813113e+00	3.439772331347271672e-01	4.083919811191153215e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.201557758556528022e+00	5.921956575528487754e+00	8.188555647371517310e+00	7.614724921265463742e+00	5.978426073812363484e+01	8.714412363243581039e-01	4.545199343876255682e+00	6.827445285087949678e+00	4.832381538930619613e-01	1.784912073836555813e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.633992098816599459e+00	2.950322767761064835e+00	2.051985753000618029e+00	4.838195121790607622e+00	1.353880175889873527e+01	1.508621897038908033e+00	2.741714880329037651e+00	5.248665140021225639e+00	9.053807330557488431e-01	3.981135567392923846e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.242947913048611852e+00	7.933156435633372805e-01	7.527962267330730484e+00	4.017243809892389272e+00	3.053877613324000606e+01	4.171050611779800299e+00	6.475562748490670373e+00	6.056976954570259863e+00	2.593795061899407450e+00	5.347299266657844719e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.509878715606387978e+00	8.764288261947841718e+00	5.539600278991591686e+00	5.080500228354937420e+00	2.888778118531832817e+01	4.935305579475423032e-01	8.643294519411284682e+00	5.390511930858101763e+00	2.589796845500681455e-01	-1.969190605296373686e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.018285044400581540e+00	9.177858621492462898e-01	1.021535169386707853e+00	2.812499897133748039e+00	2.734448271965854271e+00	3.593968801736525442e+00	3.576889484165610700e+00	5.715168339510576345e+00	-1.284226395306716313e+02	1.921979661248808213e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.654829170535021987e+00	9.105456344328214158e+00	5.245638849542316073e+00	2.719756372531621835e+00	1.354191154811345221e+01	7.252209550658647030e-01	9.318827977121243222e+00	3.305245075933429089e+00	3.083552557000651673e-01	1.686118836402815402e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.585256940072442333e+00	5.787668652562784288e+00	5.139283466763028940e+00	5.501323644007291236e+00	2.535106961210656351e+01	8.647957766829117432e-01	7.334231553166831397e+00	8.011019168343828767e+00	3.864908588714336402e-01	1.840852618060712320e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.759493799484317833e+00	9.700557358826229049e+00	2.322347250106047589e+00	2.955036754055424986e+00	9.924858159804518465e+00	4.981455433650713860e-01	8.263374737595956532e+00	3.259248593912156267e+00	2.665622304645734464e-01	1.480116866061232661e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.009158726666057149e+01	8.435154631543541726e+00	1.013069693850065711e+01	2.502669673143195439e+00	3.423291512364148304e+01	5.869330977237446900e-01	5.529690815602442022e+00	2.261775254235952382e+00	5.052005456193897626e-01	1.580361643919769299e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.331670031117309527e+00	9.881452077436318149e+00	9.405650478210210608e+00	6.286620669697856378e+00	6.045095928615727132e+01	4.299951810882657877e-01	7.794082440246945076e+00	4.591275428634794764e+00	2.455219905642084255e-01	7.749644536146189644e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.494742511594020939e+00	4.090573988273470185e+00	6.339074642710190055e+00	9.681800306320585747e+00	6.570220154252706379e+01	1.441994608998554472e+00	4.900169117190288359e-01	7.351211121118595315e+00	-7.010034655071133436e-01	1.721651746006309835e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.980809006246543325e+00	8.183744989166012118e+00	5.044467602184163013e+00	6.297931073809789559e+00	3.573215457688797159e+01	5.051613036707930382e-01	8.576448707809422700e+00	5.391942742627717777e+00	3.370671830998917540e-01	2.156586732119257110e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.725053491149342921e+00	5.978092141769444368e+00	4.466689070647069215e+00	1.682927101823977312e+00	7.934014459688532028e-01	9.194743072425461961e-01	1.193566845965822854e+00	3.896733112906018537e+00	3.447813008243363342e-01	3.560176655382222943e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.696326742291768053e+00	4.768611517591285320e+00	7.032642778649251802e+00	1.323361213052663965e+00	1.077342197125637746e+01	6.630103659955240980e-01	8.954616050040979047e+00	6.000967254059713873e+00	2.600845179396907847e-01	1.583242100106818206e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.286596462660173579e+00	6.670776173033223344e+00	4.657527251997385598e+00	8.852431311132361813e+00	5.618776153654440009e+01	7.461569361216698892e-01	1.146573589964316220e+01	4.797323205779257194e+00	7.817916735926830896e-01	1.371959407938951880e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.208781437154343052e+00	8.197902853703842752e+00	7.538341197531440718e-01	3.749784823867482242e+00	-2.886079440601072577e-01	4.619271400247755288e-01	3.427068039775030606e+00	8.882892320711134104e+00	5.683578566100401519e-02	2.294652661509866576e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.896036251357420710e+00	9.845117354238471563e+00	5.547647232263611450e+00	1.738457721313567461e+00	1.140775673001007817e+01	3.007793066463343434e-01	3.063769789383877118e+00	9.309154214376468062e+00	-1.276290606958200430e-02	1.420102114405566773e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.379648529616835262e+00	7.539470141036440864e+00	8.691697982452355475e+00	6.736685248266875981e+00	5.226152662830831019e+01	8.425799810947087742e-01	7.858783012421201697e+00	5.582463805957691427e+00	3.472575903545317422e-01	1.368148411988037605e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.922005506801841790e+00	4.693195236031657558e+00	5.174731821603030468e+00	6.208089156679607257e+00	3.561684801031381653e+01	1.140140097431749933e+00	3.907772630883756815e+00	4.593592278090966374e+00	1.237089564612357639e+00	3.379662021228897917e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.572070202911417969e+00	4.878614577678821007e+00	1.838392006069898832e+00	5.742580328531365907e+00	1.599274286768349640e+01	1.022013842992002264e+00	8.919948461842714948e+00	7.103965985081716283e+00	4.509309235265197557e-01	2.916457755857305933e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.663746674717922147e+00	7.365984812064729326e+00	8.185450600651977382e+00	1.996726284452629674e+00	2.848092482606790909e+01	7.844697864958778410e-01	1.777740793241091799e+00	1.462685634819353764e+00	8.514924791149224292e-01	3.969749747579630617e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.734683178108070045e+00	2.156661577025244192e+00	3.516996668394316572e+00	9.186658018470881260e-01	6.093204702560271357e+00	1.557837605919107027e+00	3.382318604448683708e+00	5.002818260211877366e+00	2.291149515337342069e-01	2.690888916114104301e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.144970244914363278e+00	2.787314719415063813e+00	4.148042836481687701e+00	9.754380361546628464e+00	3.634330257309967038e+01	2.616451409430241348e+00	9.344098252424553053e+00	4.086958258255679155e+00	4.811900356305698345e+00	2.294072901835483957e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.674390067721436504e+00	4.658502275305052009e+00	2.062456073178733362e+00	3.132277920155604800e+00	9.553823721979995298e+00	7.577546058219551961e-01	6.958966892175568297e+00	9.500042179494732508e+00	2.223054413733600576e-01	5.166046573510472584e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.073508371505425529e+01	3.512518787542982857e+00	4.459853744681585574e+00	6.778299432721293094e+00	2.555787422864937142e+01	1.601137486513678709e+00	9.121188226898963691e+00	4.066594963565344223e-01	4.644693798008492358e+00	6.105243131981931137e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.315750987231918856e+00	3.169019177944858434e+00	8.091329458474644909e+00	6.498193784505091664e+00	5.259703297396031729e+01	1.273085486126849908e+00	3.473331079914974140e+00	6.668820252269355819e+00	1.368109164718045445e+00	3.889646879799863122e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.319211114861748690e+00	3.149770263802428083e+00	7.057463210791565800e+00	5.467284056287515348e+00	3.794333102566943694e+01	1.428128199262115539e+00	7.505378667876319021e+00	7.900688222959209916e+00	7.403556090718865779e-01	7.573443288751272817e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.233573329530992080e+00	1.579662415644056406e+00	2.403394774259989930e+00	4.014986177545440071e+00	9.660171855907972116e+00	2.191794894191330112e+00	6.087010831559708457e+00	4.894120624497020344e+00	1.853866036790743799e+00	1.475054159308806234e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.439879283303364232e+00	1.589234975769286518e+00	8.836013407589145885e+00	3.316657189484485180e+00	3.444148310020062809e+01	4.698010876475675168e+00	6.974808644896793197e+00	1.581450204363032075e+00	6.236329944143964354e+00	1.206398815726352769e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.451846823900118544e+00	1.036916912886200315e+01	8.346251160808206393e+00	6.182228428656287633e+00	5.546096514880128581e+01	4.748312430642773196e-01	7.674965226567626253e+00	1.057189565087357153e+01	1.723072585384581301e-01	1.984486625086548495e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.782151573167618075e+00	5.434465792557546138e+00	8.297984346057631910e+00	7.960253026164221701e+00	7.766177031818259024e+01	1.240178903784531439e+00	6.129164531610183708e+00	5.890237205699711431e+00	8.324783515016838109e-01	2.761531253108893580e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.357864681710612587e+00	3.490472461458802744e+00	3.362060917194973353e+00	8.997532586307809055e+00	2.652817791366182831e+01	1.103259817188290803e+00	4.316608753313664337e+00	5.998325766022223782e+00	1.182605413472020084e+00	3.698214149059640299e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.597907019714289056e+00	6.947347775329517638e+00	5.174648014352482228e+00	1.977568917741720167e+00	8.860603772704456205e+00	6.136959525792711201e-01	3.270069501950387814e+00	2.699643010886310091e+00	1.757569687269632808e-01	1.209754019775485245e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.656042498304345134e+00	3.516762443700964802e+00	1.016387733637946944e+01	2.547530810944245161e+00	2.080164399110242357e+01	1.554835446263666654e+00	7.909161622685044080e+00	5.694254922991770940e+00	2.943745611824754582e-01	1.520161940452654958e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.861997284217525861e+00	9.035819958584772493e+00	8.235102186698071591e+00	9.413716980442243809e+00	7.299044170282979849e+01	4.892657046775831242e-01	3.520288571393523913e+00	5.270953645310259006e+00	6.433481289370052147e-01	5.906093770891028605e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.531750686607425749e+00	8.755402672848276779e+00	1.114395281876631838e+00	8.375456555527737379e+00	9.336731347155273752e+00	5.419993436169263656e-01	7.405807058152442224e+00	1.873137104544708942e+00	1.306323089459807241e+00	-1.055201191173226860e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.368618405638335034e+00	2.811840283293714826e+00	1.452919697903017004e+00	8.635407968411982438e+00	1.238880205001290413e+01	2.884790477750280857e+00	3.392990835795232307e+00	1.795541193868421370e+00	-8.350263722079649398e+00	4.508208518720926428e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.651599238474751985e+00	5.420940311280643797e+00	4.639341158868981907e+00	3.520325794131650365e+00	2.244866644977800973e+01	1.170273918391877555e+00	6.818249167097959251e+00	8.981459666503250006e+00	1.756633722386246321e-01	7.476413452728047915e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.427864479989861213e+00	9.280117817508568123e+00	8.795828875948911829e+00	6.405670959713793522e+00	6.023600970920470132e+01	4.256326081845194786e-01	8.184635488953217575e+00	2.987270569078079419e+00	4.776354163375094442e-01	9.649073215977213014e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.755959837727664841e+00	9.253633515966525280e+00	5.816952218327925195e+00	7.368793041962840462e+00	4.598485222213956547e+01	6.453397200162293013e-01	2.859262181899608457e+00	2.285725323521529795e+00	7.487989934370221645e-01	9.188525909400350189e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.607150463345501823e+00	5.363291427687592261e+00	5.589105472431388222e+00	7.625816526120384964e+00	3.869488953607505977e+01	9.152414531828744204e-01	1.629304412499236632e+00	6.414648430412153601e+00	4.365418461386116000e+00	1.244367630990294593e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.956028967605158542e+00	5.771849081967734385e+00	2.341735605263532971e+00	4.335501655200671323e+00	9.424754433737115633e+00	7.506171003853713275e-01	2.194219438482273965e+00	8.186886562735969264e+00	3.281003358533157721e-01	3.048887268638749148e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.659673121188150802e+00	2.068761481764737287e+00	7.247212579673039556e+00	9.603438382667462969e-01	6.588409562790929819e+00	2.108235744484406649e+00	6.215420556930070006e+00	1.126968217983225440e+00	6.432434121478889377e-01	4.462725267589502387e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.600065110220715070e+00	9.525086592165543209e+00	9.258691981266771620e+00	5.583985524893987140e+00	6.028301388288511475e+01	6.202921949936600621e-01	9.196089359921822748e+00	6.264926124841424304e+00	2.351194053941198514e-01	9.308699803673934348e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.243505525357447183e+00	3.119521618098219484e+00	3.886695600100403158e+00	3.784179498564282262e+00	1.417636236640492342e+01	1.399320255179987260e+00	1.944568912311829045e+00	2.087868213828882880e+00	4.155396070539438824e+00	3.365811502472849437e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.780839857634042289e+00	9.266411649219771007e+00	7.852081101030321975e+00	5.233909911217665467e+00	3.852067802501748162e+01	4.912064904747617256e-01	8.264148209744870854e+00	1.136178410546216488e+00	8.994750503061762492e-01	-5.851480382148344095e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.932316170731007254e+00	6.992351970194721211e+00	9.191455563834578513e+00	1.021250589582970569e+01	9.086035895972895560e+01	6.566423411678365962e-01	3.655884694988079442e+00	1.602825246058751096e+00	2.864286026699370158e+00	1.294728311706867530e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.528502857091210032e+00	6.957979884522143443e+00	3.539171540715318365e+00	4.702218111307804982e+00	1.401065001615541483e+01	6.764160819662784485e-01	5.497839246985354755e+00	7.998069944315505886e+00	1.663286643307410606e-01	1.756424239089689587e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.893466962001128628e+00	5.219364114144770639e+00	5.432518108395284706e+00	9.155332622584811730e+00	5.310167964322037903e+01	9.834000110926846006e-01	9.954742588201414222e+00	2.541047087424706863e+00	1.772368694249681687e+00	9.794879637754361212e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.212521659755514847e+00	3.158697412410447658e+00	4.222007530573495870e+00	2.292329791559981622e+00	1.290529136817545108e+01	1.896974972841722895e+00	4.806363392123617295e+00	1.402982149395875622e+00	1.570645070178387392e+00	1.343495792573445868e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.143813637792462146e+00	2.357342262394102494e+00	8.937867648528616371e+00	7.586574370245704912e+00	5.512025552188377020e+01	1.984672962242435501e+00	4.366288646854821209e+00	4.058123303352640932e+00	2.284206563696612680e+00	5.234338460936572623e+00
