G	c	dx1dt	d2x1dt2	d1	d2	m2	m1	W	Fc	Fg
1.000000000000000000e+00	1.000000000000000000e+00	8.547453790434571985e+00	9.464527146148121517e+00	9.185715915479182314e+00	3.788991460889635565e+00	7.322199713890283235e+00	1.287068984341744127e+01	6.779776237954295937e+01	1.038293154556434502e+03	-3.107865202147388004e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.857211880980678576e+00	1.368926303316420512e+00	2.268398043192294544e+00	4.210689555047589572e+00	2.772187998357849015e+00	1.118592407502247532e+00	1.308769417361223653e+00	3.874121634508663092e+00	6.065529101297808978e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.602923113438775804e+00	7.270664207451181582e+00	5.788666068700397460e+00	6.564157462950586108e+00	6.880198738959814264e+00	3.208744248423928358e+00	2.069524937460934311e+01	6.126214423831100220e+01	7.896714768614566538e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.693330395946694100e+00	9.373112459983858002e+00	4.672155104878490839e+00	4.051602685420351513e+00	3.365133003872199602e+00	1.804007384414028969e+00	2.285154855197514223e+01	4.376540930197326418e+01	8.143666752754239724e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.793794517795652244e+00	2.711593651203589417e+00	4.090860137564620302e+00	7.643651353040758600e+00	8.866569881495344418e+00	3.662168314592647800e+00	5.018687620195122712e+00	3.679405690003036256e+01	1.516826326498787836e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.654002048424889182e+00	6.113721175618718640e+00	9.114090640204688398e+00	4.604542993141371277e+00	9.106564370038778833e+00	8.700161122961699078e+00	3.645301870058020910e+01	3.051933205714357200e+02	-1.330607370142347534e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.946524893129399914e+00	9.202267065628840115e+00	1.231138396004644919e+00	1.538471803934545301e+00	3.588868968727641828e+00	1.640700008943632993e+00	5.164420893776158650e+00	7.340336720816350180e+01	2.110414872727133684e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.677619833176506425e+00	1.325548455710814810e+00	6.967085693506501087e+00	8.085310486350254067e+00	3.094564286945946208e+00	1.431381339348313020e+00	4.207988705926642758e+00	6.440105325944540660e+00	1.667232640858617998e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.455911113425622183e+00	7.300006306092438280e+00	9.686411844017802864e+00	3.486653742803119016e+00	4.608389030324285152e+00	1.605806550856353354e+01	6.134208452364943298e+01	7.594066805407052243e+02	-2.228386298573304032e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.341968497265206839e+00	3.680655227744447977e+00	6.039420133592899198e+00	4.903131104767026294e+00	3.139354899012666067e+00	1.800130154654237868e+00	1.156020912472886408e+01	1.446716605529473831e+01	4.317547133060500641e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.550452203761682135e+00	9.329507960709305436e+00	9.436842423766542254e+00	7.144783893386057905e+00	7.031639436192576476e+00	4.190380277835865641e+00	4.781714096752386212e+01	1.419815764180499116e+02	1.383137272977775183e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.263441967398248877e+00	9.729854619157896067e+00	1.459253036537212722e+00	4.058076333093464605e+00	8.392634173437190981e+00	3.193768775804247895e+00	6.290952688298427908e+00	1.346486183085688140e+02	2.924240788301974536e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.130554962037783717e+00	9.553804923821877182e+00	4.770132253204566020e+00	1.488004795339384012e+00	7.038827393454035963e+00	-4.415406898295743332e+01	4.934532685367393157e+01	-2.139815758346954226e+03	1.194144696454231052e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.020386005323471679e+00	5.308885429422792512e+00	3.490396512298240772e+00	4.425230263008266718e+00	8.475397128975496130e+00	3.765613674560721158e+00	8.317735046364871820e+00	1.601917933650707937e+02	-2.260246806037654466e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.811342744064965871e+00	8.703692300775923485e+00	7.594596040043624541e+00	9.472201152280677050e+00	4.534040816821932829e+00	2.062817616185386616e+00	3.146153059273380492e+01	5.157030961389569512e+01	1.277735277972636965e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.641157732261509850e+00	8.544723860787096115e+00	9.867304859410387152e+00	6.829742847369007386e+00	2.436546279705495088e+00	1.541915833129140934e+00	4.754222091129688721e+01	7.503985054545606204e+01	1.423305888149922680e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.321606082489852341e+00	3.857753015001637031e+00	3.332956697127173573e+00	7.154846362905879609e+00	7.588960097204020983e+00	3.021409926708768623e+00	5.870241006720758214e+00	7.462672849779360718e+01	2.048957956546251236e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.463105799099039261e+00	8.501230666811782299e+00	6.873059580842231675e+00	6.632721978632038606e+00	4.233948606797307335e+00	2.142990864230446491e+00	2.955245322699268229e+01	2.563217259813956161e+01	1.214385358778208825e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.455544078312374090e+00	1.341305374528941829e+00	2.854328265258195163e+00	2.806738240006683149e+00	7.059076786126669667e+00	3.520443705431418824e+00	1.870714953804593739e+00	2.983654978833993709e+01	-3.155622174858399021e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.547248828059612169e+00	6.330649451000815553e+00	6.071895241200947702e+00	4.913806691924012426e+00	3.381515096307099899e+00	2.011574704549625725e+00	2.075255291061723995e+01	3.164740609857611631e+01	7.269391945603462091e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.647514940377535098e+00	3.084628226841840792e+00	5.233648815696562373e+00	7.762062893194614510e+00	1.659617981384905683e+00	7.403420763893561185e-01	7.525711111768407235e+00	3.036778634926878162e+00	3.259568598645406468e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.582764220748217099e+00	2.066698465573269861e+00	9.729594224161253635e+00	1.915700911039165621e+00	9.960028506608813004e+00	-4.734507941689761523e+00	-4.174530800248537048e+02	-9.385105619456309967e+01	9.847084277000733721e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.733229984414460745e+00	1.741561643108849200e+00	6.423739112661296602e+00	3.543359388280841404e+00	2.466987174262124327e+00	2.114959110215930860e+00	6.992625754806677918e+00	3.391676308129940765e+01	6.261799721199043489e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.213378979193810991e+00	7.285127539469535840e+00	4.165733255340832386e+00	3.489095841403292209e+00	9.891482319578939197e+00	5.450627253860059085e+00	1.599801157552609254e+01	3.280200243602712362e+02	-6.795622659785038877e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.769927315689811653e+00	4.041335253397389415e+00	1.965866122758849643e+00	4.795751797477223022e+00	9.770609794225659783e+00	3.802243753516020508e+00	3.471132430691335813e+00	5.792442703596540099e+01	8.014194151753750717e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.831501961047868887e+00	7.535780689871259597e+00	2.390797646706599888e+00	9.884613636545278581e+00	8.152842497265352151e+00	2.963290206761751922e+00	7.580279302170848332e+00	4.189573109136070173e+01	4.456362405443311303e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.088743101979433803e+00	1.661365241692262851e+00	2.961915090235837322e+00	1.499095802690450174e+00	6.937828622271837276e+00	6.221093698040516706e+00	3.159032793232776637e+00	7.113548752487538707e+01	-1.892462011405380196e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.957491470980846415e+00	3.805923631662988527e+00	3.241085438188686219e+00	5.645746453163444478e+00	6.213494224847871727e+00	2.571225141795328906e+00	5.646596288411042330e+00	4.895604025593696207e+01	1.316501504297574421e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.049400860407871949e+00	5.877822065013067032e+00	8.576489395235077140e+00	2.679644628839011222e+00	8.657201716522980206e+00	-2.828826903894474754e+01	5.987021792037769075e+01	-3.480147157189190921e+02	3.009173355512214698e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.499382863793615073e+00	8.112588661520383937e+00	6.206945751025084945e+00	9.716787929770717369e+00	3.546722136230276767e+00	1.509090403615159337e+00	2.233226089855429208e+01	6.716667805490742182e+01	7.887835372897498587e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.353581865829722730e+00	3.892526297345264119e+00	5.619192316588497604e+00	1.982179144518923186e+00	5.163091666495452259e+00	3.018654571864276548e+01	2.037778209868251977e+01	1.529346561755349683e+02	-2.225932971225994450e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.080907609351307030e+00	6.596607922837239180e+00	2.033461730547236890e+00	4.680006876206177502e+00	6.582727401127682398e+00	2.579748300211742951e+00	5.713338026103094158e+00	1.558779571489776288e+02	-2.937201398899356164e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.284189537269574632e+00	8.979937861990197945e+00	8.804386518013034291e+00	7.594890821249347113e+00	4.710838951484308090e+00	2.545138133667002922e+00	4.070414141565895250e+01	7.506546628973978841e+01	1.403657883328443177e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.883692394868107023e+00	6.604398624596503176e+00	7.562554348429811668e+00	7.274826183197812490e+00	4.882030509788370054e+00	2.451625400045747583e+00	2.476679065994422757e+01	1.112941553300943980e+02	5.898930791131982687e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.780360754119223898e+00	3.044508112277982459e+00	1.656023405356904288e+00	4.819418202750572533e+00	3.986592353687411716e+00	1.482530785577713006e+00	2.274093864428908596e+00	1.866495194566864058e+01	7.095023144845582941e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.705247703654721114e+00	1.145650153600505261e+00	7.352999633832376425e+00	4.108815185108188217e+00	6.007235988358520906e+00	5.023359856299667747e+00	5.403983800163473461e+00	3.456457142487238343e+01	4.572679998498919041e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.907279129505013771e+00	8.759044185551136508e+00	5.966446383544361964e+00	4.511186715208353348e+00	8.733988337675453906e+00	5.062781366720559895e+00	2.820920006785874179e+01	2.648060922585813159e+02	9.559714412720946797e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.631770507657464897e+00	1.126298920179397145e+00	1.785962383185649260e+00	3.412967002300142827e+00	2.883036127357536671e+00	1.143220479136719092e+00	1.159290969869094301e+00	3.338421749838320629e+00	3.808835685374128310e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.796631220915518412e+00	8.905433811700474322e+00	5.136428215097306627e+00	2.873140907915202380e+00	9.341363999093891479e+00	7.832879567593599823e+00	2.846969415403357218e+01	6.768310531738291047e+02	-2.053070780475315473e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.851449418273240610e+00	5.682224046098469650e+00	5.375550611101877152e+00	5.327882390323273931e+00	7.219911164055449859e+00	3.609467078815527419e+00	1.530985651648471269e+01	1.661663854903194988e+02	2.731305476848644442e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.522433798562994767e+00	9.435036908010433265e+00	2.475189310462794001e+00	3.401032904761026376e+00	8.377026453933400063e+00	3.688796777440575436e+00	1.098421651292704837e+01	3.314958404207894205e+02	-7.902004596158289473e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.023987585832891511e+00	8.223445516906938479e+00	9.461055504952613049e+00	3.612619105119909690e+00	6.013280079147934387e+00	1.724331764205030026e+01	6.632318494492980676e+01	1.277792807471190599e+03	-4.586450669883258797e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.376872309031539565e+00	1.000458638247009624e+01	8.718089505827538943e+00	6.975243302623748143e+00	8.073023572190194841e+00	4.575838300496771538e+00	4.610430154743869480e+01	2.927507860364065095e+02	6.740548573381997244e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.268325586715768338e+00	4.134957093450186250e+00	7.093656592820829054e+00	9.701527331846543589e+00	1.261829249668426023e+00	5.119434668587095061e-01	1.364820694494009068e+01	1.964550841135979553e+01	5.160829471553323344e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.879938391486211335e+00	7.915315984554509576e+00	5.111842624043422489e+00	6.468175556022820238e+00	8.406345525206798897e+00	3.793436395950756435e+00	1.947524461728244916e+01	5.497676478937697908e+01	8.772869343912165618e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.697221400276524683e+00	4.623338881568369807e+00	4.697398389068133895e+00	1.723411609681342771e+00	1.377314671369624488e+00	6.196829599909511543e+00	1.956213952202070416e+01	7.805925790977966017e+01	6.013526084125876636e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.407680808592376875e+00	5.306405706395481481e+00	6.850841869766878034e+00	1.727852724936738804e+00	8.990710507998507239e+00	-8.322968606611206965e+00	7.951476482847783700e+01	-6.212728658955641947e+01	1.293362872558457468e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.956519589518187274e+00	6.635820106233613735e+00	5.907083674789861405e+00	9.564936944506465366e+00	9.937585521537375399e+00	4.158830675975801583e+00	1.786280442766866727e+01	1.089752767831270432e+02	5.713544966405696357e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.410903162526991217e+00	8.987454339794847868e+00	1.564008089150444647e+00	3.626229504780914326e+00	3.720673226630725416e+00	1.423679713130240110e+00	5.998137450916590119e+00	5.594217983792928095e+01	1.544057930408027701e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.392353558714822803e+00	9.901774446058862367e+00	5.664806230431119971e+00	1.803566054477223624e+00	2.890431747311176913e+00	-4.175304434542014320e+01	5.722613470527309687e+01	-1.416072838742478552e+03	8.328310536513187117e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.450617699925160764e+00	8.052463194067437158e+00	8.216373824016304894e+00	6.409961225277149843e+00	7.840004175518226148e+00	4.626827851644876866e+00	3.551913271572568931e+01	3.083765595342520101e+02	7.522853914498262462e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.162790888705966807e+00	4.732254206913095729e+00	5.086426568351884114e+00	6.711279303860611556e+00	3.189013406833356878e+00	1.470655936972128153e+00	1.177453296067537281e+01	2.918462673272586372e+01	4.209088128414703078e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.484268243326817505e+00	4.787486195882637574e+00	1.535891032973903281e+00	6.810341580642046644e+00	8.818006900055852526e+00	3.136493952689162867e+00	3.017225878176821308e+00	5.228205661019553219e+01	8.923148693951240773e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.865329101668926626e+00	7.564132478938804915e+00	8.050958159508407874e+00	3.450184415730752185e+00	1.939052985373520110e+00	3.049455645775145829e+00	4.711317091804905033e+01	1.383973881018646068e+02	6.149318475740528100e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.303475368744569707e+00	3.103956847928040386e+00	2.742533629011871810e+00	1.118237232702894879e+00	2.098414488300473391e+00	4.063817953834476526e+00	7.128042059977942380e+00	2.893702699931895950e+01	6.383509672022197989e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.201223884986241330e+00	2.100073410622686154e+00	3.300800325105394784e+00	9.691118418488844810e+00	9.868250454905826530e+00	3.709207738110226860e+00	2.875690628760311895e+00	6.172114488816617950e+01	-6.202315861717176304e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.729323547765268865e+00	4.162557839406124671e+00	2.464132818078156539e+00	3.340071525289987076e+00	7.041576113929434833e+00	3.166651118809880039e+00	4.699363826681990375e+00	2.254189034205026232e+01	2.467432427644887838e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.827980695931277211e+00	3.691923527939910521e+00	4.057795203323836475e+00	7.125610616815085230e+00	8.614651026463688410e+00	3.552831203329902543e+00	6.378657177245745658e+00	1.254663416218336778e+02	-1.876299582078938144e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.882445019074777903e+00	3.597602900945547244e+00	7.861829230751597564e+00	7.292472640158037755e+00	3.918056713340756225e+00	2.040023375611495382e+00	1.449606236388341785e+01	5.861131189871800728e+01	3.453016091182462333e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.892700895378121029e+00	3.043863636893670677e+00	5.737834829742485709e+00	6.459076527718726979e+00	7.069237536971201941e+00	3.328635429205172969e+00	8.375597705339522747e+00	2.828305117563918003e+01	3.203465681511148944e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.014088323172246175e+00	1.359855485718885815e+00	2.889207557209072519e+00	3.884170527605022460e+00	6.361023897253015313e+00	2.813327051315425820e+00	1.635081161373459713e+00	4.357453215849869110e+00	1.069790596801239246e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.268202251722383878e+00	1.157318902568734709e+00	8.952718978218397794e+00	3.447546671100059967e+00	6.491073510095390908e+00	1.557724454326289099e+01	8.634424922224154031e+00	1.508037410848897366e+02	-5.058758594884614723e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.267430748074432678e+00	9.940854293754874504e+00	8.878243192695753905e+00	6.316823511235996058e+00	7.080561746207027163e+00	4.450412899865048288e+00	4.900209030851363678e+01	3.238327999266711572e+02	4.926593595749417176e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.619252430773930662e+00	4.875035260367083900e+00	8.824239711040419820e+00	8.750527729561309087e+00	6.204841997438879986e+00	3.075514359088162841e+00	2.128626157495006410e+01	1.127216341333532768e+02	4.409324108579453139e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.922960665104181288e+00	4.435779553837634559e+00	3.094506225923432829e+00	9.558686305509313641e+00	4.870938713044149715e+00	1.821171503681610071e+00	5.910194289157826297e+00	6.397640704049373994e+01	7.512412444344429119e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.652670315226070219e+00	7.109408974048735175e+00	5.049531684430903056e+00	2.006983401835735314e+00	3.491679685689127233e+00	8.507908044366567779e+00	3.007005918080066920e+01	1.020544323840979501e+02	3.443445311643870355e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.217575071467610570e+00	2.946535022843142393e+00	9.902680803732822667e+00	2.394424084503369077e+00	7.964720899517135244e+00	-7.059171969192063578e+00	6.645912630835094603e+01	-8.723446584913784818e+01	1.140416171360548816e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.097645138708442936e+00	9.498767048162923388e+00	7.955543510011661823e+00	9.636624359112550664e+00	3.039137075069153315e+00	1.427220884791452038e+00	3.648368006994556367e+01	2.748922934086349557e+01	1.513379692943696568e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.758214120674084668e+00	8.027706368865922926e+00	1.316922190771089296e+00	7.673431521548165435e+00	7.257346597711493708e+00	2.543278131663557318e+00	4.129830103040612599e+00	1.805996785835039020e+02	-4.080347118342118762e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.736550573165912326e+00	1.861881801773317191e+00	1.523816317387981512e+00	8.933763875600059023e+00	3.138988173429531958e+00	1.100451294095603050e+00	1.258567211969886079e+00	1.291894272698762336e+01	2.374336606255762483e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.985321755561129553e+00	4.656523317757072178e+00	5.203003808569888200e+00	2.779536479212063593e+00	6.600499020293852048e+00	5.688916707924222216e+00	1.543069974557898760e+01	1.069856427325776025e+02	1.072945468557159643e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.629492222289507852e+00	9.002040953317948180e+00	9.114054919179382708e+00	6.235498692582816638e+00	7.740000767245248880e+00	5.019633401752319202e+00	4.625389736667907670e+01	7.102364088896503347e+01	1.629509023936303720e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.842422969139255517e+00	9.483506897028348703e+00	5.853516276455716927e+00	7.328413965349497516e+00	2.954764729687780811e+00	1.352581764600665482e+00	2.648760652104099478e+01	4.971987711354712047e+01	1.007661650989037696e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.924677258412734293e+00	5.163637743071519459e+00	5.521191201790559333e+00	7.094547633543714760e+00	1.532262602581738076e+00	6.861552613493799857e-01	1.352215280319804691e+01	1.362887158352212857e+01	5.407199911479526833e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.534686926614090119e+00	6.561856461490470416e+00	1.937419215726378985e+00	4.763971253137457396e+00	2.161221173517796412e+00	8.409271087004487333e-01	5.558030514672307021e+00	4.157405194494263156e+01	1.144255891630423072e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.755984153515901980e+00	2.585930421748505736e+00	6.941452230594251205e+00	1.217930992864732609e+00	6.479632214192918127e+00	-2.113065690190832235e+00	-3.228897081164692651e+01	-3.570267952017628232e+01	6.105488662915305298e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.012522799435588539e+00	9.982693273399503298e+00	8.345935374801998208e+00	6.280604778937067145e+00	8.649464804765869985e+00	5.231879453507382038e+00	4.589552390168239526e+01	4.652687669553932892e+02	-2.314883225573136372e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.218944203899479106e+00	3.112964121122742345e+00	4.331916906781611232e+00	3.214090360853807837e+00	1.426461998004057818e+00	8.316975669814806738e-01	7.836021915773593527e+00	1.442806880956841198e+01	2.212846948308474992e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.085350983378944534e+00	9.545049878684743305e+00	8.011263894700391575e+00	5.015898488718164572e+00	7.606407168369069716e+00	5.366640306369222735e+00	4.416926950313701639e+01	1.047632362330220843e+02	1.351833472179398541e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.486110323048562165e+00	6.751328406399102811e+00	9.776588057860049474e+00	9.686203678657120619e+00	3.984492174147900467e+00	2.026741945622461127e+00	3.286840818784114759e+01	1.040079556217095131e+02	9.398713957755380477e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.959097407361318766e+00	6.440600904244366376e+00	2.778899999272018473e+00	4.560836972686276525e+00	5.308463951282981874e+00	2.237959285071692062e+00	8.449939933154006155e+00	1.134597787914742213e+02	-2.055189802134679944e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.097735887446952496e+00	5.563506790445613248e+00	5.777451983706303196e+00	8.618960204912541556e+00	9.363196829316091652e+00	4.008239704139654691e+00	1.482336268230393017e+01	1.362354297806924421e+02	2.272753349775041087e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.039522929780289928e+00	3.144156869949094268e+00	3.586639309319451741e+00	2.722557542158857924e+00	4.000957614311809962e+00	2.372648560391639183e+00	6.155356749484829137e+00	5.875989789077215875e+01	-2.592869571254120542e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.410096693049571748e+00	2.567418810553786290e+00	8.061937538589837970e+00	7.054944163269335711e+00	5.155692290134382461e+00	2.816395025292615095e+00	1.099120961565835941e+01	3.968105629863776329e+01	2.895795547497214173e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.742583496156670186e+00	3.031407163444654884e+00	6.135862510159507899e+00	9.755015611191348412e+00	1.058025117335772869e+00	4.849284081068895857e-01	8.479877667323222568e+00	8.735377871138890526e+00	3.438492187873239914e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.920313981560925143e+00	2.707754916288915403e+00	6.712113340180561494e+00	1.911936136930447061e+00	1.768410478546754705e+00	-3.467888880653990036e+00	2.413466154623436211e+01	-4.577950528547140152e+01	6.078768645757608624e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.180259810529540543e+00	7.968288782128600367e+00	8.158894441870424785e+00	1.085145835792486801e+00	3.312421113406090356e+00	-7.134575357767748427e-01	-5.005235770186040867e+01	-7.295856331583276067e+00	1.480135074537077458e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.944741202760184473e+00	4.118473930612326583e+00	4.491239770465877967e+00	4.958140337024689259e+00	1.259997744064578651e+00	5.787743995685599163e-01	9.117347409507367217e+00	4.906926133647359300e+00	3.768546996709061148e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.376923445487266529e+00	1.592561183215404963e+00	9.142271674025053585e+00	1.785681156621503840e+00	6.667046946080432690e+00	-3.295505440344435044e+00	-7.612641590447569797e+02	-7.842923135507431809e+00	3.609082316604797569e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.674918337065146368e+00	9.678782362466835210e+00	5.750506919232573289e+00	7.721231887621078371e+00	4.837255025508135020e+00	2.164032904212810582e+00	2.650430858695789738e+01	1.400040755409211783e+02	6.575760572691820016e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.756617728810170753e+00	8.961019539632069097e+00	2.432294868083444417e+00	9.233364414410928589e+00	5.908834481161630237e+00	2.164772300857819243e+00	9.167294673740377320e+00	7.387025482856959968e+01	3.218924686758721521e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.659835303921614269e+00	9.306236559461231295e+00	7.262738632745638689e+00	4.942062017394181161e+00	2.519093661240233484e+00	1.671491962872430515e+00	3.855689279110193013e+01	8.876374641044651526e+01	1.040531105116771897e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.232870793493995976e+00	9.936704750872422665e+00	8.111675536625794436e+00	3.279226194763229074e+00	3.689192176762606579e+00	6.597857475354148349e+00	6.349241783002824491e+01	6.024611041767201414e+02	-1.211736373480242577e+02
