G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	m1	m2	Fc	Fg	W	p
1.000000000000000000e+00	1.000000000000000000e+00	3.620253869435841043e+00	1.310068732615741860e+00	6.976581312459445350e+00	8.053256940516828166e+00	3.066984999726559025e+00	1.117641955447665403e+01	8.725904935926731554e+00	1.807801614448635963e+00	7.727497138489173523e+00	1.605701145947824093e+00	9.045552817135368073e+00	2.104186014450445086e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.493862529436888131e+00	7.282939569023331394e+00	9.679011180491688293e+00	3.571408818694318033e+00	4.700685545287034195e+00	3.059597655770948066e+01	6.999346975583706332e+00	4.768052192657559196e+00	5.959475464874761208e+00	4.046015681692439969e+00	5.486625180274358193e+00	2.993858520551722080e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.257359465962405665e+00	3.678448580563762338e+00	6.043835707147670711e+00	4.902012243339338049e+00	3.157487985655059504e+00	7.128269110509210194e+00	4.913147342395858708e+00	8.667454592026047067e+00	8.349380912996879900e+00	1.473700827439585126e+01	8.564664816316337692e+00	3.251474200020693761e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.624001564569603762e+00	9.314206236108333314e+00	9.441606774471495100e+00	7.165224744648674537e+00	7.046815875259312634e+00	2.560646983452219771e+01	9.585053118341113176e+00	8.701098493775962339e+00	9.646041366695801145e+00	8.756997398121038501e+00	8.209484618906055076e+00	5.870392192623848260e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.298140746715873206e+00	9.728775830610825182e+00	1.473302700123801268e+00	4.002197021909851493e+00	8.439844594316038950e+00	3.626824909824209442e+01	7.475004226532894869e+00	1.890582512770520474e+00	8.134988853296126976e+00	2.066506261288804325e+00	4.685073859306525534e+00	1.584596298741923093e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.111742039822794403e+00	9.488624665799131108e+00	4.775004788517383858e+00	1.505636869978973058e+00	7.058008185085990149e+00	3.601404991644984932e+01	9.376271274140062673e+00	1.815204260283157733e+00	6.432517577220951743e+00	1.256198214670773750e+00	3.069227052255875332e+00	3.701331014879914783e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.061448728916912998e+00	5.260868402283175982e+00	3.339633783197498484e+00	4.365772283325933145e+00	8.417069055987452586e+00	6.792874491574541196e+01	5.747379726000740874e+00	3.361594102532361017e+00	5.437188443698037332e+00	3.183048030865338163e+00	4.652197858013664700e+00	8.275867983085601898e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.802807886777941349e+00	8.753438995063067551e+00	7.577467569005429837e+00	9.498514979365848987e+00	4.572294954011900003e+00	1.278100308638095761e+01	3.344839396426799283e+00	8.859022979118599039e+00	1.355638589161895391e+00	3.636783229675771167e+00	8.436385012168795328e+00	2.146636573425092731e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.625764311756420888e+00	8.600055884225406899e+00	9.836703727565740962e+00	6.776277694104872573e+00	2.409517451322531922e+00	1.356740763064049382e+01	1.472123707905078849e+00	2.162223158827987213e+00	9.855544759967125756e+00	1.444543885008889106e+01	3.045439521053025622e+00	9.108037518201010929e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.341219951970768598e+00	3.866262306502062707e+00	3.317676863391544551e+00	7.045719083382454784e+00	7.643957880572208374e+00	4.838933657067803296e+01	7.544334277295373425e+00	7.482928578611180548e+00	4.449457035732986121e+00	4.425317340771139918e+00	5.715887753048597197e+00	7.471541513373526344e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.416077391232545946e+00	8.462125045690775949e+00	6.891598002320525218e+00	6.692887893029316970e+00	4.243861881837512229e+00	6.032925961344572485e+00	2.091390314833416753e+00	1.919204556293219621e+00	2.367449286076944936e+00	2.160828379145787181e+00	8.258203535068458834e+00	1.097573606769320698e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.463354662266982409e+00	1.331776536328148408e+00	2.782419444457830071e+00	2.786852343146594357e+00	7.047390721337284170e+00	4.552077879395945104e+01	3.715899207495481971e+00	6.603952451379665689e+00	6.996864165004440750e+00	1.241433066744298941e+01	4.183742723800810914e+00	2.584175560542706362e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.538436656836420724e+00	6.366487577436872769e+00	6.095577454079976754e+00	4.758926021275242668e+00	3.441081539425145053e+00	8.684363920850977081e+00	5.794887165326358058e+00	4.199872194246125900e+00	3.569805215295600576e+00	2.577097784075421671e+00	6.782852409570605978e+00	5.599690335505513872e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.583105711333000931e+00	3.076422931414508621e+00	5.163289037687908589e+00	7.772008798669682861e+00	1.733318325907275970e+00	2.772641321221855026e+00	6.081476134196136307e+00	8.085647145189634344e+00	6.266502356539176866e+00	8.363497891589302569e+00	3.209732718129898910e+00	1.968544321630461669e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.535415655238530519e+00	2.078536157045717037e+00	9.740194886681653230e+00	1.909736091067554709e+00	9.933533627536407451e+00	9.476041392494245486e+01	6.399481028865863230e+00	3.101617101124736209e+00	6.281694383854448560e+00	3.033878565573881581e+00	1.980439931057091485e+00	1.045399791044343329e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.688102083085071925e+00	1.694908128780800549e+00	6.480509196657413540e+00	3.504460079435780084e+00	2.409393963760731339e+00	2.332245960795292561e+01	2.491238508674856078e+00	6.757718309442013016e+00	5.014733243538670671e+00	1.356203673622176531e+01	8.148818785463882719e+00	5.009503537143359386e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.275334705665301271e+00	7.266521244753707087e+00	4.145635251426960544e+00	3.478169214029537493e+00	9.897500748274195459e+00	8.188424982927210749e+01	4.417501144274515568e+00	3.117814927691773708e+00	8.528433158242588519e+00	6.015003876104255021e+00	1.893413095273451585e+00	3.374168319321929621e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.748788213577006978e+00	4.057019433879654358e+00	2.030205495381181002e+00	4.886656701372183775e+00	9.801297512726742767e+00	3.667687702917181980e+01	6.556666819609875851e+00	7.434602417297905497e+00	3.384390509942135417e+00	3.839199036780618357e+00	3.430724815184602594e+00	4.165378300980646653e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.868581149527295926e+00	7.527825758788524446e+00	2.361577095895100342e+00	9.822630091980053990e+00	8.149262803954744783e+00	1.528559527221956493e+01	9.714815275515968906e+00	8.861706490658747271e+00	5.036407646793938042e+00	4.589756542725160315e+00	8.698104519284145297e+00	3.000754924674420732e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.158222159657699812e+00	1.593097162645152221e+00	3.031004933170999838e+00	1.610082445482429181e+00	6.929260284046838692e+00	4.963599081858063755e+01	7.554457854274425621e+00	2.142015795622590701e+00	5.841641026671368309e+00	1.666334172037039263e+00	4.119886270537032935e+00	1.534260760524286171e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.964754611336930523e+00	3.832347564289316111e+00	3.254203101413370991e+00	5.653571283644152068e+00	6.194348265184273394e+00	3.078517308107373651e+01	9.300720904906915720e+00	8.791946219732979628e+00	6.974046071566172955e+00	6.603404969131838165e+00	9.757742426798047930e+00	1.691303360084522422e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.099391113459581071e+00	5.854408242301130549e+00	8.658694545372885187e+00	2.615181521512744744e+00	8.791094240264550663e+00	1.848961218368434345e+01	7.852602313049843019e+00	6.343739705361025827e+00	8.054363463967634473e+00	6.510972145820775658e+00	9.816805932205767249e+00	1.254748713378364222e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.463681585019009468e+00	8.118072904387942046e+00	6.056495900506083885e+00	9.729864927854784185e+00	3.610272666591004764e+00	1.965520885656919603e+01	6.330615580872146708e+00	2.133227356650181594e+00	4.544923032446585687e+00	1.554282528888158987e+00	3.400682383280319687e+00	2.795275612023672807e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.309094310104132797e+00	3.867253750940913282e+00	5.717257655115718151e+00	2.021487345103772704e+00	5.200544837015383060e+00	6.879574453688536373e+00	2.728080747504164627e+00	4.851650263951963638e+00	6.811923162383174635e+00	1.210992469761423962e+01	1.366438262319563002e+00	8.387059430582404218e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.182884770572199429e+00	6.636276954786524129e+00	2.044037995161812393e+00	4.626798980988558796e+00	6.576659942932838732e+00	6.038884061716195362e+01	7.006842974850932215e+00	2.451683369581042715e+00	2.349374470840836171e+00	8.149460525527019161e-01	7.355194002833022715e+00	1.161700008984418941e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.332225700526372236e+00	8.975364044990298495e+00	8.742605066545250381e+00	7.636333810993180649e+00	4.702689033329815693e+00	1.561777902095574966e+01	6.612818775122446979e+00	7.310525245697312435e+00	9.390269376971950521e+00	1.037032499563123800e+01	5.058947909234121632e+00	3.013895192243258414e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.963238077052491093e+00	6.552963513595044809e+00	7.506841171573137572e+00	7.339508601016957456e+00	4.853710973405315876e+00	3.376180900029427789e+01	6.422214221163606851e+00	7.824264805018469104e+00	4.447706716465263277e+00	5.406651115552293163e+00	1.905122850751207464e+00	4.245329614813948549e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.803286667279965005e+00	3.088122088831249279e+00	1.600604832425155166e+00	4.798861075505100438e+00	3.973544305452961112e+00	1.510580484006967161e+01	5.407234905968954841e+00	1.953042102528176116e+00	7.567608930122094790e+00	2.722876625261992700e+00	7.367796299469656418e+00	2.160799521524893851e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.683405721020385215e+00	1.218925899520062028e+00	7.367581611421198495e+00	4.116143263509976613e+00	6.070769958426521562e+00	3.454015035514200349e+01	5.760557689287062466e+00	5.558325707791658132e+00	1.192579735590938883e+00	1.141948000483661296e+00	1.282482315311749055e+00	4.263864451457339833e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.916860825258972056e+00	8.825835729032398547e+00	5.890777828069684752e+00	4.572051218935941463e+00	8.649945193508759900e+00	5.124073456637005819e+01	4.007714032912045532e+00	8.334031414613063404e+00	2.843813822198926200e+00	5.910414658247323594e+00	8.835313655071910688e+00	1.055542007701350427e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.660382220411804166e+00	1.194785443862211194e+00	1.741327608568046248e+00	3.368562730117973913e+00	2.807317131970513024e+00	7.497179557089186375e+00	5.669136862971798863e+00	9.420760332695488515e+00	5.387880435450321137e+00	8.942242141000686928e+00	2.246641734856590578e+00	2.206224540027002801e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.723403983214653934e+00	8.863318470906863311e+00	5.121332034705296188e+00	2.853507033696304429e+00	9.406967197240589940e+00	9.149603442164985267e+01	2.781349221476093092e+00	5.608648945824922016e+00	8.905906445158048967e+00	1.802268398067329969e+01	2.148092327430925152e+00	1.368321193157063798e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.983518638366021491e+00	5.762360801543962907e+00	5.366663692092411786e+00	5.340341281850325750e+00	7.200792624690844690e+00	5.747229646091534505e+01	8.245776893635849092e+00	9.554400397528858946e+00	5.752218708442089934e+00	6.652850564790001364e+00	2.590068496426024769e+00	3.790401236624730830e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.438057334252031083e+00	9.448104232448590878e+00	2.491961905444039616e+00	3.415836533273231890e+00	8.403110810722552060e+00	7.948120275044904304e+01	2.672176748172998551e+00	5.820371165368019462e+00	9.371912170949880050e+00	2.040251303624622636e+01	9.647809319967022290e+00	2.956189892833552268e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.055587253125832348e+00	8.184964863195649087e+00	9.510305059405228079e+00	3.591230662081942082e+00	6.013726849246166850e+00	5.433947999286079522e+01	1.770673144308131830e+00	4.544631886894855199e+00	5.348785432292217479e+00	1.379757878933305371e+01	7.251111475036434939e+00	7.362053174137200839e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.381285299647754705e+00	9.973359895206714398e+00	8.651152645766710947e+00	6.907475646704683392e+00	8.008431571410012495e+00	5.115958132906780520e+01	4.925589492386322377e+00	8.637983854369508663e+00	5.404838502974590675e+00	9.482064506235918344e+00	8.208811400180728413e+00	1.592979585033716949e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.287770729719381890e+00	4.153819050077347086e+00	7.019041210816733489e+00	9.712369057192734800e+00	1.153135735221976876e+00	1.070001546946252269e+01	6.924849438827682668e+00	5.436600037614796044e+00	2.079383653184474046e+00	1.629249079400223010e+00	4.587730205363205194e+00	1.101062171360959185e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.798108857028039465e+00	7.910727845357137689e+00	5.158291055820504845e+00	6.433959521710497675e+00	8.371879341288941845e+00	1.501744160058192179e+01	4.936161634601831771e+00	5.239946469724914735e+00	8.221083565893920309e+00	8.746241091540140289e+00	4.022561935367319208e+00	2.729765231483664234e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.766420676777604726e+00	4.617238091430476921e+00	4.696476636286481821e+00	1.698866995488194309e+00	1.366142737189387057e+00	3.783114677724539021e+00	3.493150306984441400e+00	5.402305725329271446e+00	3.217452525330140034e+00	4.995068470238732239e+00	3.112257704994003227e+00	8.542548819512996161e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.410236909706788833e+00	5.322372463923644936e+00	6.857392083270503313e+00	1.673922577474185713e+00	9.005441479432047203e+00	1.270827971184139393e+01	6.025459879038838729e+00	8.614923708713709161e+00	9.089741842133451044e+00	1.303248489678909827e+01	5.329771853205487631e+00	4.536413671162428329e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.913620467161177618e+00	6.656809831717685810e+00	5.906236603149076281e+00	9.561996183415306660e+00	9.929530042098249965e+00	3.901980829302203801e+01	4.127962834875206433e+00	8.500491339352274522e+00	9.198277804149331160e+00	1.894415630205935841e+01	5.963711400080011771e+00	1.093987709534424146e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.505490931683847400e+00	8.864561343397367565e+00	1.557608882778140247e+00	3.666238466327186973e+00	3.639649385982612895e+00	1.639353960831113000e+01	9.392632004723814987e+00	4.635611676316562679e+00	9.497844182746362662e+00	4.673659732574867220e+00	6.686446703247555412e+00	1.179944475285633398e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.438148431008417383e+00	9.853642530949555223e+00	5.614825667785941832e+00	1.826474325347658745e+00	2.897828673164405178e+00	9.925234973427686569e+00	9.301294593513443232e+00	4.000724749561407556e+00	5.679891543868051507e+00	2.434378256025494291e+00	3.318963427933625976e+00	3.143869971493876925e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.462353496781075179e+00	7.917060116845944684e+00	8.261269296133111339e+00	6.391586442798865342e+00	7.887867278749348898e+00	6.665841902157073662e+01	5.525692188675382255e+00	5.426364024602630565e+00	7.096996891801750529e+00	6.972685540197144149e+00	9.534066559119352746e+00	2.367722272390647476e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.214790860277970452e+00	4.756873035765850410e+00	5.134440997142972307e+00	6.608212595962545066e+00	3.275007524115456370e+00	1.379191342515910534e+01	3.952339636036337644e+00	6.153606826943600616e+00	8.006096681107132795e+00	1.248171691790360960e+01	2.536805209236910219e+00	4.959839294408575627e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.523665634490833032e+00	4.789406838050765280e+00	1.473105535814287714e+00	6.834069511635110672e+00	8.783395775573563213e+00	3.104995442185575172e+01	7.629220053875574337e+00	3.151384188845169465e+00	2.172244547598811248e+00	8.940505171610657609e-01	9.683431558275602313e+00	2.443769441693369959e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.887839363330989784e+00	7.629785309637781232e+00	8.079681842391238433e+00	3.398994989812731404e+00	1.912088483242191606e+00	1.129723592784566932e+01	1.337584481321381524e+00	8.142927027314174282e+00	6.412539623957976609e+00	3.924414248693852159e+01	1.144137672676938777e+00	6.397052630385817451e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.266231611470511886e+00	3.154147224684237028e+00	2.810644842536654586e+00	1.136413415461022591e+00	2.127939892056474935e+00	4.860483729702818501e+00	5.263603043776806878e+00	5.381483209854019734e+00	1.302833992459487167e+00	1.343917580395958877e+00	5.335516832804908738e+00	1.616547536299910881e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.208561896691467297e+00	1.992119627553123440e+00	3.325031778879509847e+00	9.690853199308380184e+00	9.818425353798179600e+00	8.062716778221309255e+01	4.031213277643437287e+00	4.004514568760146886e+00	5.478210265091003173e+00	5.444395899918013981e+00	3.999827953658997792e+00	4.018714308684626646e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.677275970109763037e+00	4.192612460902632954e+00	2.484084475383819601e+00	3.252098158332330069e+00	7.062355867301466361e+00	1.180770299568307991e+01	9.277881788522934770e+00	1.971942964376385499e+00	2.391759954863333704e+00	5.005620053139785419e-01	5.039944991013951991e+00	8.864793473844661875e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.877787647186826447e+00	3.579387702443747710e+00	3.975103722043110466e+00	7.080865833958059241e+00	8.621062694536801629e+00	8.522333752255391914e+01	1.118373026002647430e+00	3.153644325846300056e+00	2.651076556257855543e+00	7.527568650086063684e+00	6.133254173583636337e+00	2.204940300877583637e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.945578137358340065e+00	3.669198324561411706e+00	7.818481959163583461e+00	7.362389301502938466e+00	3.922535170437253971e+00	3.113696436623109776e+01	5.966859927248342466e+00	9.550306104493200721e+00	4.279776160477516633e+00	6.845630038264336470e+00	4.919572047191734576e+00	7.592888526442301833e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.786259612982925571e+00	3.098230962222596307e+00	5.681049982472019977e+00	6.496628252118779479e+00	7.098189134309365933e+00	1.977052339188823993e+01	7.672293684945222125e+00	3.742718119656803122e+00	4.894022267337340359e+00	2.385242572676064654e+00	4.733360816452460540e+00	4.928201647368762650e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.051172479273153604e+00	1.378050362310539567e+00	2.840941644742469130e+00	3.808083352958426371e+00	6.355393681326867217e+00	6.651339787554578997e+00	5.364714029173925702e+00	2.525489627189932307e+00	6.604066180246082496e+00	3.101044567141888919e+00	7.601261936997392610e+00	1.095769135362048452e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.338842894841224762e+00	1.165748892930088987e+00	8.899907456866756661e+00	3.438952584849531924e+00	6.423054821889842891e+00	5.362795678342521200e+01	1.766616022165796940e+00	5.144354767712461474e+00	1.667125785555187090e+00	4.858136988893555497e+00	7.183474827468876889e+00	6.561729354005395587e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.364682397538189207e+00	9.893900627211921872e+00	8.919941816492523046e+00	6.380547233436988819e+00	7.132211059299265798e+00	5.259020058037925338e+01	9.753169629503426918e+00	3.764388255185399323e+00	5.513809025761900351e+00	2.123771183351585989e+00	8.500513898967371418e+00	6.662743584509363437e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.553814779673029278e+00	4.849835643275482333e+00	8.841102941570573748e+00	8.794308230442505092e+00	6.191085255940753207e+00	4.671569410496226737e+01	5.665560599257102758e+00	1.325327548887584417e+00	2.654800770492741879e+00	6.203888906044847662e-01	3.245082642353087632e+00	4.076863554760087105e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.937415095580747426e+00	4.449103431684886090e+00	3.154350562208172892e+00	9.507195754680219935e+00	4.873920399101302259e+00	3.865407265919041180e+01	6.522714495687983671e+00	3.902634493567387786e+00	6.168717289322355413e+00	3.688033857904993607e+00	6.482821418737592545e+00	1.070553102040791238e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665774058003829827e+00	7.133475011320928871e+00	5.060801388866296158e+00	1.955864828344555661e+00	3.484330746921904254e+00	5.824266057833924926e+00	3.125012481369473960e+00	5.898083242853044972e+00	6.732542849587533240e+00	1.267313629926408858e+01	6.265768321665879270e+00	2.527522319807500306e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.236463512436932533e+00	2.973997475363001186e+00	9.857982633896318347e+00	2.401682248072733117e+00	7.910311696714802387e+00	3.343922412406878664e+01	5.355046619480434700e+00	5.967794002049602753e+00	6.004376146580691298e+00	6.699722567131964013e+00	4.322099818925074999e+00	2.263720999626902763e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.042205551376315764e+00	9.553671012604905144e+00	7.942596511424755867e+00	9.503257863857388799e+00	3.041698514749013427e+00	6.200377703513579419e+00	4.852978638547119417e+00	4.211858999198395459e+00	7.642012163691655147e+00	6.611939996209681425e+00	5.368176978767772667e+00	6.040473703546876294e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.773804388202824711e+00	8.072914940054179311e+00	1.246012177262828757e+00	7.623235295825486091e+00	7.230600578487903718e+00	6.340030736093223851e+01	1.670857393798283352e+00	5.023272641731448829e+00	4.024312294150585778e+00	1.208262182896821635e+01	3.835318626276853049e+00	4.987617801097189024e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.609891812486233142e+00	1.804067089112873612e+00	1.588730970395937803e+00	8.944166669572123141e+00	3.099379997708403334e+00	2.049237420898270301e+01	1.972124937178442394e+00	9.701010076798713300e+00	7.875853059507026188e+00	3.907230932342385188e+01	2.278227177840004281e+00	2.445006853313313674e-02
