G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	m1	m2	Fc	Fg	W	p
1.000000000000000000e+00	1.000000000000000000e+00	1.212530906463436642e+00	2.893880538829763704e+00	1.214831399563790271e+00	6.027139349348208164e+00	1.330374526231991039e+00	1.557735670151250806e+00	2.441639808223608377e+00	8.178908721812744531e+00	3.091130851331121754e+00	1.075421447814798626e+01	8.510842199528958929e+00	7.058979732851755617e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.733799736968334670e+00	9.928488279999106325e+00	1.682151647328733679e+00	3.551831268618987458e+00	4.501218034699014936e+00	4.352345463241452705e+01	7.328938742709645737e+00	8.286850858884896809e+00	8.238071512813709418e+00	9.294631275423689942e+00	5.020454861031159233e+00	1.731449797437673577e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.536239479749028192e+00	9.390300996553085255e+00	9.120134208295215927e+00	3.713827587186031565e+00	7.320166088755502898e+00	6.170393317321802584e+01	5.833751016331256700e+00	9.790039732141670115e+00	3.492004698819023645e+00	5.927458693967701642e+00	6.691589391637627671e+00	1.090646565856497885e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.898398488817123031e+00	1.310873934322885903e+00	2.238739668151004114e+00	4.144064453451488994e+00	2.677367825855670347e+00	7.566973044343805910e+00	6.703862547131144822e+00	5.512071319666835834e+00	2.766168826556297144e+00	2.243401743872096787e+00	3.047890115474701567e+00	7.179820602565738508e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.662036569251465146e+00	7.437018686858929861e+00	5.768079268688816263e+00	6.619937024693093974e+00	6.840910834729870160e+00	1.749931274188729091e+01	2.762894268193436087e+00	5.152416513332461534e+00	5.514271828324004865e+00	1.001167824330331690e+01	7.098054233769068411e+00	2.066710384527481903e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.710294806214111674e+00	9.373484948296979979e+00	4.640607167997436555e+00	3.965194074711236194e+00	3.422885225998300918e+00	9.021560953456111420e+00	2.964434192630917231e+00	7.831458486173668021e+00	8.849505005165362093e+00	2.352382523714564044e+01	7.896217894246541746e+00	1.330718851168892991e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.702936516970585235e+00	2.594791017567432245e+00	4.232387978357964542e+00	7.585880536831121290e+00	8.925041091743581845e+00	3.360702958514045235e+01	1.218751021786926847e+00	2.202290411669046044e+00	3.201957290230850184e+00	4.974865770527686415e+00	5.304140670715510986e+00	9.142505230874599098e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.735918886348375878e+00	6.082643357237450310e+00	9.142060122490086371e+00	4.554032029098449286e+00	9.011446193456498222e+00	5.203016457440498499e+01	3.865803240215978320e+00	5.987002316248000611e+00	1.653408002563032664e+00	2.630211828252108752e+00	6.508002235348412157e+00	1.734025733724559037e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.785328232606295806e+00	9.244992444741161108e+00	1.263524617843978293e+00	1.641222422814067050e+00	3.697955199781976177e+00	1.785820587618339772e+01	5.942112430967947390e+00	5.864904831755038295e+00	4.200144809110151201e+00	4.170818199365228907e+00	5.022809722691553347e+00	3.492537638302260494e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.659083893984975244e+00	1.334116274072463026e+00	6.906540426856177639e+00	7.971712079074876556e+00	3.005276512786215548e+00	1.135137456997456873e+01	8.655809582987140871e+00	1.863862861716159003e+00	7.687442576371850578e+00	1.567805029203388045e+00	9.046658680719225742e+00	2.104032942155010488e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.612468426366953089e+00	7.346409720349345918e+00	9.680540666302125175e+00	3.521363542488915144e+00	4.674903928241832318e+00	3.046982291875634274e+01	7.134269067640921058e+00	4.718859190412061366e+00	5.966083479302038306e+00	4.091661555163554453e+00	5.583404269239418127e+00	3.030025479350665574e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.188092026038336080e+00	3.650760061755272012e+00	6.070283038622153349e+00	4.960791746621191045e+00	3.224838338935903437e+00	7.469834047751485073e+00	4.951383492939693376e+00	8.746999839571920177e+00	8.309398280420923655e+00	1.478123348766441936e+01	8.477978008951660982e+00	3.229302002308740871e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.624356003835894402e+00	9.229899646619866616e+00	9.446352391738647825e+00	7.232890011766217597e+00	7.091631646190875493e+00	2.569427140446332203e+01	9.630285598436838512e+00	8.704656581738332122e+00	9.640305165435329116e+00	8.741079506585291981e+00	8.140581730895206647e+00	5.843183446920053647e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.344910958515891153e+00	9.748256619195819539e+00	1.406249131527603558e+00	4.012368382820372226e+00	8.542442423111122451e+00	3.618405177077522694e+01	7.468788808135109925e+00	1.784436589949984997e+00	8.119417526094153459e+00	2.175698631158668572e+00	4.735017758753949479e+00	1.597360317046221390e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.106330270737694299e+00	9.472950810077024997e+00	4.828525233425470020e+00	1.524193614602809665e+00	7.067131703546553290e+00	3.609063202885946708e+01	9.413111239169973388e+00	1.856206880117178937e+00	6.426096955169282587e+00	1.192725636123594501e+00	3.036213364751421118e+00	3.689831413677338023e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.075519347851274787e+00	5.195571671313761186e+00	3.348131692011875771e+00	4.336546580918320792e+00	8.385882002243508992e+00	6.790850264168874162e+01	5.651374844188606694e+00	3.408296794701306975e+00	5.549621897792457403e+00	3.294322602363175534e+00	4.687652661502291984e+00	8.310506135261572780e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.775901942114979093e+00	8.774943645367679679e+00	7.524658893667411697e+00	9.458197062970258528e+00	4.575720667383464502e+00	1.326508198290858687e+01	3.387101393987322240e+00	8.848057611550707691e+00	1.341367054402280212e+00	3.608365631219997205e+00	8.390912288474225988e+00	2.200927673934732542e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.604937027158392482e+00	8.589088739942667416e+00	9.729233340105064798e+00	6.756000076936786058e+00	2.398650271604253259e+00	1.361896703896075600e+01	1.430462052635452119e+00	2.139927567364223293e+00	9.755573247633199330e+00	1.437064698386065942e+01	3.056328213447498054e+00	9.205917462288276676e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.327038964540432353e+00	3.888956011427856296e+00	3.342268570854323606e+00	6.961372556826152191e+00	7.634120335403712154e+00	4.838381467173326911e+01	7.505614715644068902e+00	7.471292308486311207e+00	4.505588783082555615e+00	4.392570451862114922e+00	5.813753120718536671e+00	7.587659243337687709e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.420309096122508663e+00	8.410479946078320168e+00	7.022877036657677152e+00	6.704205368046973312e+00	4.242973974421017758e+00	5.947732700046609366e+00	2.119440479030958446e+00	1.805766565323499107e+00	2.423892236998260508e+00	2.082173890165242902e+00	8.190620081483737991e+00	1.094978525384276047e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.403960418507171681e+00	1.360145174836477677e+00	2.726819886831825190e+00	2.793572662112517424e+00	6.990684582790622770e+00	4.579390304096659037e+01	3.742336990054095036e+00	6.479604680344825063e+00	6.894677864812975621e+00	1.247781812571253646e+01	4.236359950382953876e+00	2.052340474894721600e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.531143796125921330e+00	6.293156685980572540e+00	6.097383782175455735e+00	4.714475182490538430e+00	3.451167734086577621e+00	8.919135997803579130e+00	5.796880578511663273e+00	4.275411255325740179e+00	3.521157199302110907e+00	2.462880601111501644e+00	6.816444557697064255e+00	5.606181338138174652e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.670358243217857641e+00	3.024031553628758751e+00	5.236710170056871227e+00	7.843376831567685059e+00	1.654337555674942450e+00	2.663168650947607130e+00	6.004967375953272679e+00	8.055398205521441923e+00	6.295282544241106670e+00	8.460686895467782520e+00	3.130585611326933471e+00	1.996891890174289808e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.517285024051707509e+00	2.071588272994274949e+00	9.677942196159909471e+00	1.945210597673312725e+00	9.894190988111613905e+00	9.441935818239745970e+01	6.410724727938038825e+00	3.204136317695602365e+00	6.308910625190885746e+00	2.972721974001969247e+00	2.013575308275655562e+00	1.036678991886162748e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.623724237457368602e+00	1.789478881244904063e+00	6.450243909692576771e+00	3.538126974231923239e+00	2.399338305703912599e+00	2.304595689130628600e+01	2.548996098730034632e+00	6.827363296978739449e+00	5.011316077942994163e+00	1.361976119357250603e+01	8.153373885965303103e+00	5.147683774172456816e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.267381024555328750e+00	7.310260037590159854e+00	4.098062379561647539e+00	3.460490440183751737e+00	9.772712258216653680e+00	8.183862831313135189e+01	4.388423437287238826e+00	3.206394780268584821e+00	8.526019653303423596e+00	6.024938039514149857e+00	1.895617074203038488e+00	3.756626490475610813e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.702846866597738096e+00	4.118800566701717791e+00	2.081232475834370099e+00	4.888098347882924521e+00	9.837405958364033864e+00	3.705102286644149956e+01	6.626887858488380800e+00	7.387567720547262518e+00	3.334570422186018845e+00	3.853346266889808192e+00	3.460532057124840133e+00	4.514930970928592857e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.806613835206075436e+00	7.601735142412335833e+00	2.434412197297244784e+00	9.857280707981772139e+00	8.032528683478252773e+00	1.522931369860521045e+01	9.680492326036553408e+00	8.775608831095581763e+00	4.909509347314866545e+00	4.545334328581154715e+00	8.677140477367718319e+00	3.010733858330125301e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.165629467151570786e+00	1.788638232999030464e+00	3.036633798352734726e+00	1.615793603121808530e+00	6.971278752688860436e+00	4.946346821941018135e+01	7.549039469152239334e+00	2.082092188515597186e+00	5.948700223162862066e+00	1.682807247219322289e+00	4.121993831637114525e+00	1.540147277879057919e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.922929781520513082e+00	3.839926704601780205e+00	3.212222327858937465e+00	5.755025853493947352e+00	6.129844801491046269e+00	3.023859371069567459e+01	9.387664659224650876e+00	8.775075047036835940e+00	6.920882720251038123e+00	6.604968532815536975e+00	9.770394596796469600e+00	1.650844644251184379e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.064532649048568036e+00	5.934440745578012155e+00	8.631095147379154398e+00	2.603250353788023386e+00	8.772858199867425100e+00	1.890452590909247732e+01	7.822525691525936686e+00	6.213078824235520159e+00	8.065174411186418979e+00	6.390758080506336647e+00	9.857735514129348786e+00	1.252917479367551046e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.464896153886254382e+00	8.172842956346043408e+00	6.016191159110068298e+00	9.708775154119008377e+00	3.633232465888413643e+00	1.983986781077210892e+01	6.383276265035598307e+00	2.118132310571079646e+00	4.544780945523676507e+00	1.471064302037557336e+00	3.332346278480492252e+00	2.784820022635936532e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.226516543697352191e+00	3.924183369444461889e+00	5.656556818901311345e+00	2.054066029378274649e+00	5.328862424463720160e+00	7.057885239812293321e+00	2.836543310916283200e+00	4.836905859895608728e+00	6.862344831890744956e+00	1.206824169869030072e+01	1.438233913625001081e+00	8.155938194508273176e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.089624489427896137e+00	6.731726103267149597e+00	2.027285656118241075e+00	4.563948915287268093e+00	6.580852798557860872e+00	6.066531132031663986e+01	7.009554656189177280e+00	2.377328992651799311e+00	2.361635625719597620e+00	7.669692613925460645e-01	7.283432612847327015e+00	1.169582521157674249e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.365329506026814244e+00	8.950472693021088944e+00	8.772997155402759262e+00	7.691000523032794689e+00	4.592721656789629847e+00	1.559981919738475042e+01	6.581502987319646003e+00	7.246530904368720272e+00	9.402028696189002943e+00	1.047227111099030950e+01	5.099842480194905825e+00	3.060181806679584948e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.858197879640697714e+00	6.515026065434097902e+00	7.532399037705640232e+00	7.270577436973073127e+00	4.899325367029166323e+00	3.377597939566557272e+01	6.379828685229037788e+00	7.817813136749549585e+00	4.306821482691620240e+00	5.422843055708260529e+00	1.911048531012285556e+00	4.645829198871990195e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.752538865392004208e+00	3.114424323538495631e+00	1.608560697515382554e+00	4.839126715411458335e+00	3.959929535309605342e+00	1.555954518805148190e+01	5.479645667843222157e+00	1.971549882806747700e+00	7.521181363794343433e+00	2.672558669318251479e+00	7.298798757523698555e+00	2.164460157693860243e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.583199313202021230e+00	1.209443157139539871e+00	7.373666194056832879e+00	4.083624028699942343e+00	6.081894129049179476e+00	3.458061638511377112e+01	5.827951186965685260e+00	5.506799880648446610e+00	1.222843089699302332e+00	1.104590603827546147e+00	1.308980326850514686e+00	4.526754272265003376e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.894081302350074658e+00	8.848608568506124428e+00	5.887341009271136905e+00	4.604310699115549355e+00	8.685557258608689324e+00	5.141659949709744382e+01	4.089494453072349600e+00	8.347523397700211234e+00	2.881652316696818428e+00	5.876747158068681642e+00	8.780921795373854977e+00	1.036853907752038229e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.686857962038457170e+00	1.278362848838566768e+00	1.663900609135687825e+00	3.427604250106907280e+00	2.692540222040051834e+00	7.753668790446297088e+00	5.672012658841766530e+00	9.432911491162263573e+00	5.332911929337426749e+00	8.921971279409007138e+00	2.305357610736295637e+00	2.619996913807960959e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.732341726887099753e+00	8.845715003119206443e+00	5.133547860997293988e+00	2.856301715301652777e+00	9.410253408690641308e+00	9.171417978126785897e+01	2.834939111043193627e+00	5.624211287372351542e+00	8.819984408185771230e+00	1.793826324565441865e+01	2.107574869838328535e+00	9.530626995258512091e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.105650988245912458e+00	5.743484444784181520e+00	5.330040808902206884e+00	5.282417294152070397e+00	7.179473067252051699e+00	5.740478812974954081e+01	8.243890162895276319e+00	9.517044879004712854e+00	5.752057375519859406e+00	6.594033504792400358e+00	2.500643297822024547e+00	4.004240674750708662e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.514317701585747855e+00	9.461306482609419533e+00	2.417575262457833940e+00	3.368257989252513518e+00	8.476011620792133883e+00	7.950548963990001994e+01	2.623546592973901692e+00	5.748667819364726483e+00	9.213573784122639054e+00	2.046848139624148288e+01	9.724894632323687560e+00	3.056906884362241006e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.003049010058743917e+00	8.176347410362330592e+00	9.531752389636894307e+00	3.547709925091629746e+00	6.045321737885403834e+00	5.460351528520187259e+01	1.826370976475750085e+00	4.639997697937077170e+00	5.292817523707055827e+00	1.381189160277944339e+01	7.248276679674464873e+00	7.162497446625815112e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.316311494479198707e+00	9.874927864791096965e+00	8.616000739054161528e+00	6.808220732427256117e+00	7.927028362883491219e+00	5.137926485587219361e+01	5.015851311011295444e+00	8.668115412367763284e+00	5.508057979396435044e+00	9.477373664621875804e+00	8.258985436522138457e+00	1.581981268034178045e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.443362434487827528e+00	4.124132935708333392e+00	7.033776817889165756e+00	9.777870599382044503e+00	1.214578152388651189e+00	1.099954143528771233e+01	6.868774894580416124e+00	5.491553974825974294e+00	2.154906995083279320e+00	1.631478687763804114e+00	4.532918708498307581e+00	1.068854312673118256e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.853942200084422787e+00	7.942934244025233070e+00	5.207463656426851273e+00	6.438695346993778656e+00	8.389909217363495486e+00	1.519168561377740190e+01	4.882426362214475013e+00	5.242573329503501078e+00	8.249931823258918939e+00	8.732741107894007371e+00	3.925064083505982904e+00	2.691400261099609281e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.795744264179170546e+00	4.697351184682702296e+00	4.653420999067909847e+00	1.631345345139771696e+00	1.276972286251476296e+00	3.939574042849822266e+00	3.492980671040325280e+00	5.403889777529443883e+00	3.239104573849969970e+00	4.981400176643124844e+00	3.200456323644493395e+00	8.086479040304117571e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.411096811354178859e+00	5.254647350810215833e+00	6.863847816185625561e+00	1.759053665072737083e+00	9.012257232501617921e+00	1.254377938363968248e+01	6.075995600192102053e+00	8.647755824989220130e+00	8.992347234432184422e+00	1.305800845411538624e+01	5.325486585820322638e+00	4.556579160151253305e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.942776812358468330e+00	6.583056484589373980e+00	5.808921577161306971e+00	9.524843466944206583e+00	9.984031169309506737e+00	3.882290205523607085e+01	4.060817653591013432e+00	8.387670878242202477e+00	9.157856457517739912e+00	1.896667621508419188e+01	5.992885815344118683e+00	1.124250506495693580e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.417881225022069813e+00	8.864775983533245807e+00	1.645079086921703571e+00	3.689181539557643053e+00	3.580478822740027933e+00	1.663476297596602649e+01	9.408263702871760614e+00	4.571045782460038787e+00	9.474025064718944122e+00	4.560020447583023717e+00	6.721288398580210988e+00	1.114906199136660669e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.450640735110551471e+00	9.741282633874799757e+00	5.537480923913141062e+00	1.783927877076229684e+00	2.967902929808550194e+00	9.787029797369180883e+00	9.271414372154529460e+00	3.956301545302292055e+00	5.643648097584219592e+00	2.432843144451481976e+00	3.296027632064934210e+00	3.194638651913734417e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.462492843321197000e+00	7.889706334582442082e+00	8.229206012208855725e+00	6.282145280748426153e+00	7.805878168705821629e+00	6.671786780598930022e+01	5.559795128730526947e+00	5.402624808689633795e+00	7.075136388210834681e+00	6.860042282359012589e+00	9.550054418866276151e+00	2.367782090271304707e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.161845152203873965e+00	4.663322316402930490e+00	5.207059574500045862e+00	6.538976710031692008e+00	3.234139337892790511e+00	1.420952023702210809e+01	3.907182439563924969e+00	6.107099084295422919e+00	8.076038856164014845e+00	1.252077025238356356e+01	2.613556745642236834e+00	5.027571288668787330e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.499263874394268559e+00	4.868376032374882811e+00	1.454659661252169389e+00	6.812264909210068886e+00	8.738703766802705886e+00	3.137765551641999906e+01	7.676534234947952839e+00	3.163138873951881536e+00	2.150190982163457054e+00	9.553568879617175824e-01	9.689133728163008996e+00	2.404262100101275390e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.966270778003972985e+00	7.595441619677371747e+00	8.010387662274585097e+00	3.455246432113339150e+00	2.000584193019983026e+00	1.142032289244987808e+01	1.321736540054860631e+00	8.150026310007177699e+00	6.390404044315619814e+00	3.919147618900162655e+01	1.184375738824708701e+00	1.010581602008564645e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.261543166548273476e+00	3.240944050016940192e+00	2.851647459076080970e+00	1.154755300226337544e+00	2.106851376846301971e+00	4.751673971869207591e+00	5.221507830244706660e+00	5.454113658600598491e+00	1.348181957582833101e+00	1.326081372717340390e+00	5.223032604005735990e+00	1.625387036828295662e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.331871020396524941e+00	2.056213947163088029e+00	3.365716306295905902e+00	9.692728159851599301e+00	9.749025963656551497e+00	8.061873912280857724e+01	4.030404695853073704e+00	4.140976984830700758e+00	5.402275788696149661e+00	5.291706218384361726e+00	4.060751670939861668e+00	4.392801136395714789e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.576744840547372517e+00	4.155643782112716345e+00	2.447394836773156168e+00	3.149227068536326613e+00	7.088800484633427601e+00	1.206238830512031868e+01	9.178502257812342080e+00	1.892692670845458780e+00	2.348705984065242891e+00	5.786616231057803983e-01	4.960250181957237103e+00	8.899330313606430565e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.853723131044031192e+00	3.525516135862958311e+00	3.942950966707811755e+00	7.152991121456950374e+00	8.657999204102852175e+00	8.519145822674138913e+01	1.077354313153010557e+00	3.157619518910650402e+00	2.606902091096098051e+00	7.575492167915379049e+00	6.190271963083181284e+00	2.548272246909751293e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.866459424026486680e+00	3.656005828533134938e+00	7.786721783890425463e+00	7.371777451731743369e+00	3.955324743317891301e+00	3.099066074074545796e+01	5.993844311398415670e+00	9.551446836967709686e+00	4.288397463091573769e+00	6.930823933253635438e+00	4.941312403894690064e+00	7.382437163578660089e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.722983449922843135e+00	3.096648105309093069e+00	5.663041598297002821e+00	6.483602223199111059e+00	7.073574047029405065e+00	2.012674175551921607e+01	7.568770566530091948e+00	3.745124836303954652e+00	4.873508918425175196e+00	2.501983476361422376e+00	4.728462584994515439e+00	4.922526896108021965e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.004873998220392028e+00	1.398095403603718312e+00	2.739408203474419601e+00	3.877468864398535331e+00	6.362040800773027804e+00	6.717639843573647518e+00	5.224104683840133490e+00	2.460721534797599919e+00	6.591815230589306296e+00	3.011797734009514116e+00	7.589154417171367406e+00	1.093535259939173265e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.356218391244256694e+00	1.117665097364674676e+00	8.890453106587752785e+00	3.507397961122327601e+00	6.392933222544305849e+00	5.343546261996579716e+01	1.640285358554879336e+00	5.096161600886986776e+00	1.634343687573925230e+00	4.925329423421602293e+00	7.159293413385941385e+00	6.832158193015530623e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.376157546818160604e+00	9.931024619297708966e+00	9.014738215706705304e+00	6.441516844779981987e+00	7.234017714877571059e+00	5.272553160822747031e+01	9.824961176729567924e+00	3.776867225322407151e+00	5.476029212538579216e+00	2.246565482075200126e+00	8.455302074223419950e+00	6.677647595649485623e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.524299219031067132e+00	4.864718812938723325e+00	8.785733490551114855e+00	8.781484980296887954e+00	6.240556818896794589e+00	4.700262610110688399e+01	5.657882742084558103e+00	1.265008290003519331e+00	2.676162537613738124e+00	5.024475193210707902e-01	3.238552457176378407e+00	4.113432563668292907e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.820857724503654573e+00	4.440003107278456262e+00	3.116947417039666490e+00	9.466281606413803118e+00	4.920549414291017776e+00	3.830831988683328859e+01	6.498464187903191025e+00	3.916971004176349247e+00	6.147733328475352366e+00	3.678774909889205524e+00	6.604516390108647883e+00	1.105517236746445420e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.746379174062757222e+00	7.077213609360909707e+00	4.995798857131822146e+00	2.006686350217120385e+00	3.526559331246516216e+00	5.745017002442460274e+00	3.181340933882682798e+00	5.883598493908484883e+00	6.769705390901280317e+00	1.266675330129211652e+01	6.336797248721621756e+00	2.476137516237812086e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.210725090612521981e+00	2.953999550438385135e+00	9.898708358405372110e+00	2.319561988174204448e+00	7.945541582412658954e+00	3.338643347040177645e+01	5.329293930781879851e+00	5.973117227649866301e+00	5.951007564117561266e+00	6.764118955948291934e+00	4.280793653355013717e+00	2.303894639143303724e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.982404466870826942e+00	9.504205171065969182e+00	8.014548655394706955e+00	9.608038647847729763e+00	2.968672093762515729e+00	6.337332757813737949e+00	4.877073734139017347e+00	4.157172845926174531e+00	7.609126774077120459e+00	6.437800123823115506e+00	5.388915367239270005e+00	6.066174744002484687e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.782810933352418914e+00	8.080356165612577968e+00	1.309679828084594044e+00	7.630332780500043377e+00	7.265684348408597337e+00	6.359037295546291091e+01	1.675475565014980628e+00	5.034290789647518416e+00	4.008669072283966628e+00	1.220626330625162836e+01	3.829201500720110118e+00	3.471137629435519512e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.620748344323238221e+00	1.809452107126519715e+00	1.517930524161640315e+00	8.889514772362387518e+00	3.106219367552917721e+00	2.032610917677902407e+01	1.929603302082149474e+00	9.641739381488273253e+00	7.879129512494770005e+00	3.906825624860493917e+01	2.268946369530802087e+00	3.751136121732416562e-02
