G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	m1	m2	Fc	Fg	W	p
1.000000000000000000e+00	1.000000000000000000e+00	2.813820214340592596e+00	2.058726448293183076e+00	2.037611738154768481e+00	4.509381789826401921e+00	2.496146025324421203e+00	7.062555539411117245e+00	6.667690304221309816e+00	5.273532793458330481e+00	3.287502824558441006e+00	2.454480117402185524e+00	3.361673499048197122e+00	7.946124737793441861e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.981491803209221914e+00	7.019659429358442893e+00	5.542263596096864475e+00	6.622497452493989911e+00	6.832941167374655400e+00	1.679549658756128494e+01	2.829740367615978691e+00	5.199282878625069770e+00	5.403221947754056842e+00	1.023809637880193257e+01	6.929121834570273641e+00	1.909123338433444950e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.215201116585241436e+00	8.998156671870296108e+00	4.633919074789661252e+00	4.391906136324283949e+00	3.026831381720061387e+00	8.731149121618429376e+00	2.442947123584109370e+00	7.523738895981906261e+00	9.133169989628511232e+00	2.378488980691289711e+01	7.657387191675889326e+00	1.440164023403487814e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.321251160427472815e+00	2.501556445490585645e+00	4.126781267714350498e+00	7.329028328976512796e+00	9.047941328264979433e+00	3.372863633025031049e+01	1.554890761379776665e+00	2.204991115072475694e+00	3.172105461768359724e+00	4.492560720456061141e+00	5.290426819617840337e+00	9.071931400912234267e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.947562292419612540e+00	6.147310205577336539e+00	8.732515132254132340e+00	4.606198289200661655e+00	9.535597893150690396e+00	5.163542037385473549e+01	3.790107926268325489e+00	6.001093413789376108e+00	2.416350070130664385e+00	2.918070337719905094e+00	6.249416765302061805e+00	1.822425791656258065e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.792742966760538792e+00	9.680734289528896142e+00	1.223123565844941751e+00	1.454564067766533464e+00	3.333335226741139579e+00	1.763559379753164791e+01	5.816230669968748934e+00	5.412748604161832233e+00	4.132436413566810351e+00	3.699512672453368012e+00	5.046040158720513702e+00	1.979744918232437256e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.099953508303131322e+00	1.479985840176750500e+00	7.130191620801743291e+00	8.159030226018192167e+00	3.063799601097846548e+00	1.224641146985212004e+01	9.081919878211103025e+00	1.425098711098514936e+00	8.530512391512694137e+00	1.968954286179716018e+00	8.957571387018608888e+00	2.084696095531570847e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.490078079743141437e+00	6.942078724495452491e+00	9.265953225348841471e+00	3.496398209703735827e+00	4.261088270378367682e+00	3.025210813313554326e+01	7.077392717395460053e+00	4.502196184702882853e+00	6.073677826784650513e+00	4.239019162542741803e+00	5.636825887599640872e+00	2.950804348065520166e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.200206295675890544e+00	3.506003798658754445e+00	5.897627299676813095e+00	4.832779596938806321e+00	2.937931412888767913e+00	6.892812213585295389e+00	4.736033203576941020e+00	8.325097124961130746e+00	8.577336478971348654e+00	1.403491347521576316e+01	8.661041883435975919e+00	3.217031112512692914e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.512643720839092154e+00	9.307883075085184643e+00	9.588075082211606315e+00	6.978236704268409696e+00	7.242628618454798328e+00	2.532952027032077780e+01	9.412290538278110574e+00	8.728252848114630424e+00	1.009043163721439740e+01	9.034932626205021577e+00	8.255571944731624257e+00	5.824573008668438412e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.482819234235550176e+00	9.325302765508338254e+00	1.169551231916972078e+00	3.867398693649067631e+00	8.317301582023000961e+00	3.853861199703978713e+01	7.573578219486687857e+00	1.959118122983060095e+00	7.923579289930922975e+00	2.434020137019407670e+00	5.134730977163398435e+00	1.529760146166113000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.743846542551984236e+00	9.502200387905705981e+00	4.681903705472790556e+00	1.506489229735102464e+00	7.260022647430623977e+00	3.529774895320203143e+01	9.450534815965797364e+00	1.527344085666215712e+00	6.693041282171944495e+00	1.719282617793965517e+00	3.143297041557611582e+00	3.940750444707026734e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.070097703872628259e+00	4.937355335614464380e+00	3.641848643687165765e+00	3.818174411162885917e+00	8.516077935714804426e+00	6.879979904299386817e+01	5.756363317023557968e+00	3.398039895889932271e+00	5.361889598524952838e+00	2.895388264033868619e+00	4.542372788044613863e+00	5.821924161243354767e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.739971623644648968e+00	8.299222922001542102e+00	8.073007362979220503e+00	8.877021644817597590e+00	4.555358076860617444e+00	1.167882175225739338e+01	3.000046958175263345e+00	8.757549851387127049e+00	1.400980612184860252e+00	3.692610160275501041e+00	8.356572738019441005e+00	2.024315616284352970e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.638346041034701273e+00	8.337533260034804883e+00	9.953126735072739706e+00	6.791618539543251565e+00	2.126494901286799966e+00	1.406598692413525242e+01	1.185916878859774704e+00	2.133066885326583950e+00	9.881080712387584342e+00	1.469460533409341529e+01	2.843153302721659781e+00	8.499619041526939034e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.862974785071174644e+00	3.986232967172222974e+00	3.262042676725477541e+00	6.293782721036878414e+00	7.828249460717588981e+00	4.919589824885222384e+01	7.329494385898509101e+00	7.309047011913869518e+00	4.604201991032240038e+00	4.695330518476892756e+00	5.445991862394151006e+00	7.561456063790461535e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.276616846468731303e+00	8.572647201990674759e+00	6.749144152486040049e+00	6.638261797212708260e+00	4.327100578722695268e+00	7.629618036954673777e+00	2.037922244777925940e+00	2.043127836117978546e+00	2.511648549988971357e+00	2.318410100061954360e+00	7.881243887720454921e+00	1.107546301691221302e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.473253518508827575e+00	1.359953749601928275e+00	3.034322028373562130e+00	2.688842798106129361e+00	6.625279605186305432e+00	4.497238556470568938e+01	3.713644152758297512e+00	7.052923417162973330e+00	6.846764246028902434e+00	1.225879138662642198e+01	4.486319052333173296e+00	3.764329087911085781e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.681163267955267049e+00	6.642253971695806669e+00	6.400886049171659486e+00	4.911717504338738216e+00	3.173109447108474868e+00	7.053621440455303926e+00	5.748356674681233791e+00	4.415216061683708837e+00	3.591939001158917399e+00	2.954007365879175229e+00	6.586717073877748518e+00	5.761142453387805062e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.085127759336848907e+00	3.316411412919597623e+00	4.856120605286975866e+00	7.576563800920288472e+00	9.769289069991380359e-01	1.579683254819888472e+00	6.048410866673793684e+00	8.479212622431843371e+00	5.648580894113487183e+00	8.729389572424299359e+00	3.295641268895039389e+00	2.034967745448069465e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.758071925086213128e+00	2.141952231880476010e+00	9.999400951287189088e+00	2.337174714446729862e+00	9.561311256554093418e+00	9.619590872123568204e+01	6.921291406592426476e+00	2.721661161387870287e+00	6.545353660246608030e+00	2.985068715396729022e+00	1.902873929409225395e+00	8.001349040973797511e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.815484021676251558e+00	1.711043438521590687e+00	6.309150542813473983e+00	3.730246182924526810e+00	2.320466361607531169e+00	2.640709814425771285e+01	2.729254929099964588e+00	6.569031032068049392e+00	5.463963942805912133e+00	1.326285925762725348e+01	8.141599010578106643e+00	2.669715345924089100e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.619656851800050035e+00	7.302633404879072643e+00	3.908248977067783514e+00	3.077541212314420349e+00	9.608229416691063562e+00	8.313320259446820160e+01	4.743575214192575551e+00	3.274880726307161538e+00	8.575977958744884333e+00	5.749910848310704203e+00	2.201001858148341039e+00	4.980925113568887563e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.659304872213639648e+00	4.017806013439720658e+00	1.984443572381249909e+00	4.811206670743484182e+00	9.569017158926937938e+00	3.477485775085402508e+01	6.682099840608254127e+00	7.833181940657443221e+00	2.955788372161415545e+00	4.345282673191549705e+00	3.489939627029772673e+00	5.654483247118067268e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.299565997709576148e+00	6.918090578278300207e+00	2.634988599145048571e+00	1.023667999682090191e+01	8.523081100196737481e+00	1.649328348049896675e+01	9.748230486097972047e+00	9.040014936751834540e+00	5.236109951379004812e+00	4.946451486218769844e+00	8.447855866365397759e+00	3.088887848419243021e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.460989748631664753e+00	1.904051021974448643e+00	3.113273789341598263e+00	1.418695749210140855e+00	7.215001288903038379e+00	4.823771646571641014e+01	7.661135483003409519e+00	1.862094550155240391e+00	5.635251696119279785e+00	1.648801250019811704e+00	3.966520455234197939e+00	1.418810968782268533e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.840711021487945409e+00	3.948187111330116572e+00	3.336646803513283466e+00	5.653992649363884127e+00	6.011072378566008290e+00	3.024305302212419733e+01	9.365378320276066759e+00	8.681139195864323810e+00	7.021313128750740873e+00	6.520079424544634072e+00	9.988667855467616263e+00	1.648175183193344440e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.618996103729242630e+00	5.517090679007901066e+00	8.752847519989911618e+00	2.994335625978162607e+00	9.011031817687381817e+00	1.873294752929908924e+01	8.081544230691839914e+00	6.432859621859417842e+00	8.238823363896385032e+00	5.836534639834906280e+00	9.947547078929067865e+00	1.249042495769825400e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.577539790915639450e+00	8.513666791520542176e+00	6.180117320837367423e+00	9.589766558724974743e+00	3.935823146933583150e+00	2.019878734901076456e+01	6.057962894103094520e+00	2.099208845047445315e+00	4.699204292157492802e+00	1.511637753001264795e+00	3.662542809210279415e+00	2.647251065831407679e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.902947974091245609e+00	3.704665035292525666e+00	5.679003037726258363e+00	2.323687140795203554e+00	5.377590980460744241e+00	6.918574880815243411e+00	2.927014985367383915e+00	4.630619395831431007e+00	7.103083028990468506e+00	1.166177762131143147e+01	1.304665357039905382e+00	8.765985009112273740e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.265929421870495730e+00	6.603045602678417225e+00	2.207373328568163817e+00	4.386100545500088543e+00	6.655921841346850165e+00	5.948638758698939455e+01	7.045996569736773907e+00	2.368796630689557592e+00	2.394591985804119805e+00	8.833230887213793237e-01	6.970140555064679333e+00	1.468669607599402127e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.176952928764269934e+00	9.258515252821599262e+00	8.559130479499772903e+00	6.859377966630447077e+00	4.999839709255779141e+00	1.722367857567916261e+01	6.114715815410129984e+00	7.299204562015906284e+00	9.440132026588241132e+00	1.082309243927948650e+01	5.195128076171971365e+00	2.935484229459860650e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.754993286638034888e+00	6.604002166832462883e+00	7.685060599756354804e+00	7.673514370825961883e+00	5.056954307366724244e+00	3.296697324149814534e+01	6.445736761863794406e+00	7.534726573266954830e+00	4.644301491313611585e+00	5.054317359952440469e+00	1.974764547669977555e+00	6.056517923609932019e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.709130005270057318e+00	3.468080459432582696e+00	1.845613983066145769e+00	4.923309604303947040e+00	3.642178947242059373e+00	1.698116666682755493e+01	5.049765484959765516e+00	2.219944296149551910e+00	7.546626216479723759e+00	2.820561706651661726e+00	7.442737419652160291e+00	2.031786244506163186e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.526010952753497740e+00	1.121667256112970135e+00	7.563535312527572607e+00	4.255287302544791928e+00	6.026631142778865247e+00	3.250745720277247841e+01	5.611154752440840277e+00	5.435688283842049273e+00	9.993538574411268138e-01	1.515934427712951393e+00	9.089908280990550704e-01	2.122799131435630648e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.264449895189753370e+00	9.301302868430516568e+00	6.099189935066897661e+00	4.282680513988201376e+00	8.504816173827542514e+00	5.156224745099770246e+01	3.966315306108534777e+00	8.311885566402326120e+00	2.967403394283120388e+00	5.997300711447489441e+00	8.659600949832340078e+00	1.197806435819390281e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.655849221801713789e+00	9.750727664087837088e-01	1.863869413796811925e+00	3.104203462202056674e+00	3.127628551333323959e+00	5.673132453973185108e+00	5.260402593119688497e+00	9.706990296724079315e+00	5.082261101816328619e+00	8.746924489417386539e+00	1.995523474953242893e+00	1.893318005547749983e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.289482179774799064e+00	9.238821961648799430e+00	5.448672913735648216e+00	3.159383689479389190e+00	9.251820916377775816e+00	9.028382681800158593e+01	2.763261458776286705e+00	5.587662540595290217e+00	8.882669139024043758e+00	1.802288369600382367e+01	2.253205990003234405e+00	3.202334324465115900e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.033837668577703539e+00	5.130376441624881600e+00	4.735113593140624744e+00	5.413185903113596709e+00	6.996933262388648878e+00	5.668063146088400117e+01	8.265350991131498404e+00	9.819159805501017857e+00	5.377337941345649241e+00	7.014423389243254370e+00	2.697708105671819290e+00	5.834072842349904420e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.489456238516146058e+00	9.145582303369991450e+00	2.727675243853632026e+00	3.385012113255800870e+00	8.689073098635196502e+00	8.177490510827591663e+01	2.879116125496238521e+00	5.541269440018573356e+00	9.220662317801245678e+00	2.050948932966607074e+01	9.630702313585649321e+00	2.520700930924058003e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.926633688194399951e+00	8.271930721779517270e+00	1.005667272435595372e+01	3.646952928224821644e+00	6.076436954786400335e+00	5.631591806338410322e+01	1.640224681393912975e+00	4.665473686594178382e+00	5.217075776069013848e+00	1.379671329766290100e+01	7.498730520133475963e+00	9.284716210544392556e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.453514345177021383e+00	9.870019976320216770e+00	8.478083834804813534e+00	7.319109908601088677e+00	8.590788732329885491e+00	5.244764123298416791e+01	5.001505209485468839e+00	8.862114589469152648e+00	5.151190453747345188e+00	9.922751833334931604e+00	8.613231233197277348e+00	1.463484683214908655e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.284931425948864003e+00	4.135614429282417959e+00	6.818631010065601572e+00	9.912715793361352112e+00	9.109743472687501509e-01	1.070184134239547902e+01	6.898594382282538184e+00	5.211129441489729786e+00	2.371636605190859726e+00	1.824549221588306125e+00	4.673660029469282939e+00	9.744106235649372394e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.967939219450724364e+00	7.916280127791891275e+00	5.515790317623038064e+00	6.304263177527995587e+00	8.224120206096852570e+00	1.530734119905007518e+01	4.824715984202845753e+00	5.198608036924222020e+00	8.495777936519644413e+00	8.284668158128459581e+00	4.207281327778470192e+00	2.874706545390082635e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.919443943655003260e+00	4.286119385605593024e+00	4.450033285181893561e+00	1.312934864823192216e+00	1.666814720736978117e+00	5.644044710984587709e+00	3.032532769116113247e+00	5.369926378932256661e+00	3.573617859374992545e+00	5.234091237897371407e+00	2.964720521681534660e+00	6.340063863892242413e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.505793950324357811e+00	5.008476067518281560e+00	6.674690233802963668e+00	1.839420309286645905e+00	8.660860735744627448e+00	1.371839751014884001e+01	5.992927689050071116e+00	8.678084576352821600e+00	9.046345448652452603e+00	1.337559476826981530e+01	5.130747475439846994e+00	4.534555511221769919e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.576482506420158192e+00	6.712115725485547024e+00	5.955806645232845753e+00	9.312719703661416659e+00	1.028707950608773558e+01	3.902235608048643201e+01	4.327247513638137200e+00	8.616614686497968023e+00	9.081615691620273267e+00	1.846899951683866803e+01	6.238002471386462133e+00	1.267501334455770623e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.071534273316266273e+00	8.677748330500516971e+00	1.339881441204211265e+00	3.355584596851299839e+00	3.317759831895543243e+00	1.861171436936366774e+01	9.139682272094267645e+00	4.383841887586961583e+00	9.704401814734112008e+00	3.826467896335688401e+00	6.450734830660975305e+00	1.363341007683446238e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.021067520261369932e+00	1.022977023093453219e+01	5.854102859228891731e+00	2.184735086006091453e+00	3.059059807903032446e+00	1.116790145586185901e+01	9.244066182406816878e+00	3.983364480486297765e+00	5.716369218141856834e+00	2.051643899040804797e+00	3.501523264838350968e+00	3.080966685295288165e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.423806888326279108e+00	7.861069123961776484e+00	8.039305872388659679e+00	6.627534271719770054e+00	7.386320123803510995e+00	6.708421175066798980e+01	5.502011070555946404e+00	5.860173223183811508e+00	7.126831470692318149e+00	6.934608185828484039e+00	1.000029295388851835e+01	2.511465799455106396e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.914609367228546688e+00	4.959827295418611115e+00	5.232723483896478456e+00	6.717232135957328154e+00	3.289528064364601434e+00	1.311776709615648073e+01	4.253365359457207617e+00	6.441595461147858082e+00	7.327278102946793936e+00	1.285206952608584174e+01	2.703563121307957395e+00	3.350318073100860827e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.635665819571904045e+00	4.915395660446983506e+00	1.546149851423977539e+00	6.501347968893715468e+00	8.417073388630004871e+00	3.019887062656854937e+01	7.642450577660242494e+00	3.360951675900271329e+00	2.381171487521792862e+00	5.633235144816501894e-01	9.669113929078188008e+00	2.351300357156164811e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.921719477362346495e+00	7.471023080511788983e+00	8.535874296452456989e+00	3.890916696544629794e+00	2.450199373152621707e+00	1.083114594275583897e+01	1.409441455634389717e+00	8.093161834241451302e+00	6.575257738076141223e+00	3.944568254459358769e+01	7.732603929188908154e-01	9.626379743042529080e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.222647310235205342e+00	2.598150436448297462e+00	3.133993581937343453e+00	1.414478682773755658e+00	1.841740991270989003e+00	5.518682331560144760e+00	5.270546618211787937e+00	5.957363409657363995e+00	1.307234563332190680e+00	2.492302162904922458e-01	5.374047190019499709e+00	1.673351251825513808e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.630505593399250941e+00	2.323867688925552066e+00	3.181394181895912165e+00	9.602913054562723261e+00	9.586626952647689492e+00	8.189722594976052505e+01	3.891866621546496319e+00	4.286508048325482712e+00	5.695980586408701640e+00	5.517881976010994727e+00	4.271680215819637638e+00	2.581199674826840651e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.970931910337118342e+00	3.919308237235032522e+00	2.133252858141598818e+00	3.118567189681983987e+00	7.210371944497730112e+00	9.658592799168880916e+00	8.973626541310055771e+00	1.971566459633826041e+00	2.554278741602876490e+00	3.529724377359465537e-01	4.993984193758599588e+00	9.129152297990039244e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.793459964555806252e+00	3.472842472673993264e+00	4.203284177128505661e+00	7.105481311855010418e+00	8.458315775171147521e+00	8.231000872595646456e+01	1.029829402294108132e+00	3.209555725201799437e+00	2.460244889157124693e+00	8.309899409836800643e+00	6.410684943970575311e+00	-4.975062103183128248e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.167814177175404922e+00	3.624815080219367491e+00	7.630373724717121497e+00	7.230175837267946548e+00	4.109594873514526903e+00	2.974281935806378385e+01	6.083235885365813722e+00	9.418728501501689720e+00	4.226730494128381643e+00	6.134321297165128861e+00	5.018465963692698928e+00	7.643576449038786969e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.211867780510130110e+00	3.088280495088377986e+00	5.581798241244833036e+00	7.088746543208274353e+00	6.894744661598744884e+00	1.915972302398348859e+01	7.699733187907308540e+00	3.852889944123843335e+00	4.622788555122937737e+00	2.384949715593683184e+00	4.811969973344494278e+00	4.956259378127965576e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.347740032375436270e+00	1.646415003068526728e+00	2.551331510417290449e+00	3.711816058442363175e+00	6.133580059459010414e+00	8.440637403342959644e+00	5.771006729257855739e+00	2.681043472107059511e+00	6.999067274710449205e+00	2.391216714158902690e+00	7.509318928264878679e+00	1.070460538459993849e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.302290006332111005e+00	1.162485417065182602e+00	9.087934063494941483e+00	3.150823735060187758e+00	6.420845538185106172e+00	5.319035130175652881e+01	2.028083015353842278e+00	5.337156774621100830e+00	1.930828211872213984e+00	4.652341036263054619e+00	6.781322060291365084e+00	8.458576003152009637e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.931356097520907866e+00	9.854076978046867552e+00	8.737751204563441121e+00	6.808949108997396138e+00	6.811364286344143260e+00	5.296175520631974365e+01	1.009244873210843707e+01	3.714645662881050914e+00	5.315855568811094223e+00	1.497012732808687296e+00	8.385119240794159268e+00	6.563020418209644546e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.648919248555498207e+00	5.133249655358999242e+00	8.825531430399729871e+00	8.640833432679769999e+00	6.286181906944444009e+00	4.733494589510069517e+01	5.104622074570388079e+00	9.156032737605352967e-01	2.808907260130983463e+00	1.478211187737723087e+00	3.133172340517619947e+00	4.097045844566681083e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.122369406116010992e+00	4.626015954714640444e+00	3.143781443313902191e+00	9.733465631230242110e+00	5.100491286660303381e+00	3.708692176752761327e+01	6.960901831231558035e+00	3.974070725090816936e+00	6.240179337221335665e+00	3.558177211803374540e+00	6.640506157564620260e+00	1.120500222827315984e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.458131646974865081e+00	6.912220892325461108e+00	5.111831988935477078e+00	2.135958573621928203e+00	3.633911444431684235e+00	7.973717119276926724e+00	3.202676867273911654e+00	6.089217663104334655e+00	6.553446272374224613e+00	1.261482584887349567e+01	6.262658810096664475e+00	2.318652056162671560e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.232292657567646721e+00	2.645194788484233506e+00	1.004757377243110739e+01	2.377606591722771334e+00	8.092427849673228479e+00	3.247195683857423631e+01	5.463654712903744048e+00	5.699255627357801224e+00	6.043586923604267191e+00	6.683862237295611131e+00	4.618929647724027809e+00	2.113246761301048160e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.020390818414487644e+00	9.320532153111525275e+00	7.881073816040292890e+00	9.239266491078518939e+00	2.512222564790974388e+00	8.520499033236418995e+00	5.108133813199347451e+00	4.184324829971590276e+00	7.873905625369541639e+00	6.192522070425672709e+00	5.450180323027696616e+00	6.261163578580945632e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.143466766784959177e+00	8.063414273195030901e+00	1.039811552719983156e+00	7.615775446347750055e+00	7.105460198935877436e+00	6.321508793935766590e+01	1.679910109982782895e+00	5.390588728391072060e+00	4.271504479714590019e+00	1.246601381150163590e+01	3.688407764578124581e+00	3.584952269108965250e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.111354436713359206e+00	1.458099459012501375e+00	1.073453445933020944e+00	8.630299551529860835e+00	3.038154793606382853e+00	1.998851815900062689e+01	1.661828140846546509e+00	9.362329309299971314e+00	8.508754691897985722e+00	3.931699226833641347e+01	2.057460324818210395e+00	-3.554922572959655636e-01
