G	c	dx1dt	d2x1dt2	dx2dt	m2	d1	d2	m1	Fc	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	4.531833561876208449e+00	4.565267622146469861e+00	2.210869554825694472e+00	7.048186926935144037e+00	8.957035609810441557e+00	7.775992963989945217e+00	7.904097260124655300e+00	3.311856959080554663e+00	2.992985858920251019e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.014642975130197300e+00	8.803374126307044634e+00	8.113759968354571583e+00	3.452401451678138500e+00	1.779912216519888180e+00	1.772068038788942701e+00	4.482989655795063477e+00	8.493780082455378633e+00	1.183523395910125764e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.342496752373357527e+00	3.095804544436344674e+00	3.053109797834089534e+00	2.963964821936925231e-01	1.973827510588666456e+00	5.822470811794227430e+00	1.268650438899767918e+00	4.700184190006988949e+00	4.198092857752116491e-01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.064113412481587417e+00	2.353572706738588316e+00	3.366347973508526437e+00	8.876409217930513407e+00	8.587838260374395460e+00	4.229924925998419738e+00	2.266572407461801575e+01	3.799820795183291189e+00	8.137111159557052531e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.267405612114112179e+00	4.285507608520515710e+00	2.974606254204487321e+00	2.795902165546475082e+00	7.493493976569557624e+00	1.012292565686679069e+01	2.451385375006996714e+00	2.127183499440334469e+00	7.548582104930741110e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.036350345806756756e+01	2.803417367017218886e+00	4.255158558037185124e+00	6.898047884971932220e+00	8.460211643657995495e+00	7.697976151772343290e-01	5.469357773902446240e+01	2.097811061822709711e+00	1.941287355411765816e+02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.663265379730510141e+00	4.472853900853761999e+00	7.869413021837630140e+00	8.161107846775296437e+00	3.816528723052885930e+00	6.600734468978901148e+00	5.466103645505825170e+00	1.024925399719809960e+01	1.515895093952008033e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.376533608661837604e+00	2.964602627457737949e+00	4.513991296512330997e+00	6.430121647137090335e+00	7.237239340758105932e+00	8.052396757547656492e+00	5.282448138338499355e+00	4.324013787133484499e+00	2.189108687401273556e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.481627369283337714e+00	6.497801594764055499e-01	3.197323038038634380e+00	4.112000445032222729e+00	6.122357845599960768e+00	5.030504678755749026e+00	4.205036342886602441e+00	1.376413581971786204e+00	1.109431530567786695e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.116014800578287947e+00	8.759019313968974263e-01	9.303132155814063609e+00	4.125527322872385660e+00	6.572056151087013909e+00	1.896282942951656558e+00	1.253606309170995203e+01	4.667898238772444586e+00	2.034629860295057568e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.217769710763858093e+00	9.774764707786879114e+00	8.231806518057377176e+00	6.959960284608707859e+00	7.798092931923906512e+00	9.917522214522785262e+00	5.801491784614474234e+00	3.820825638050871831e+00	1.879271876960285681e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.090286328628728540e+00	5.266905331802743895e+00	8.188289738995997880e+00	8.791039012380394979e+00	6.398732284805999981e+00	5.584172320917745402e+00	9.192352126032869108e+00	1.774376908520748142e+00	3.441347952852611058e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.937205762550838095e+00	4.080220659980272835e+00	3.434965808028251910e+00	9.138676240818901064e+00	4.777952229233006776e+00	6.443773025737442595e+00	6.786270510424110114e+00	4.738486511792291189e+00	2.462028641801292395e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.427216181002887385e+00	8.574564608228799401e+00	5.168453631074868326e+00	2.223200941653800555e+00	3.416037110286192391e+00	2.292940092965777055e+00	1.150585570531832191e+00	5.550277962940535659e+00	5.803531580193939554e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.561980671792034592e+00	2.442923288954379935e+00	8.774494708711362279e+00	2.022331746210777492e+00	8.026494257493490991e+00	4.973338342385775768e+00	2.794824257169363335e+00	7.237324653478053094e+00	9.549560997590152311e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.876064635440475525e+00	9.890112989094623330e+00	7.494220549551769750e+00	1.048504822160152550e+01	2.583183938108724043e+00	4.731570177984870007e+00	6.247712445781320234e+00	4.182506292373110668e+00	2.161120313171257123e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.840923058375629751e+00	6.978953350024085012e+00	1.417800012879529836e+00	8.098588967493814295e+00	7.344408856400593599e+00	1.359941232146323342e+00	3.297736154024065058e+01	4.903804172002729445e+00	1.232859593501692501e+02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.504949180742998216e+00	1.735883525396890281e+00	1.960478707333174198e+00	9.059919564483539745e+00	3.472877598729104065e+00	1.486010435658454476e+00	1.422024825215142485e+01	9.995227143102797029e+00	3.838392695431566182e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.515612272966277541e+00	4.962525129131159396e+00	4.852741678293054584e+00	3.101222184199772247e+00	6.675641091619888279e+00	9.119386538688168287e+00	3.513914262542252587e+00	4.565199489813944744e+00	5.335751463616340118e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.939765929891787311e+00	8.289223168784511486e+00	9.101561515394024582e+00	6.384786010181425553e+00	7.492681420096183764e+00	3.101364392630833411e+00	1.410836033340140183e+01	3.462692529115317441e+00	6.615699060110229368e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.392372502912810894e+00	1.033653054820768524e+01	5.362768589580340084e+00	7.110865693132511822e+00	2.812041208468689213e+00	3.943338036476778719e+00	9.637046020869510343e+00	4.277071056355559620e+00	3.369000940972092195e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.221718461113401766e+00	5.448319727874226359e+00	6.211337088763037251e+00	7.390923243463137560e+00	1.894722679719952119e+00	5.666406356411217260e+00	2.871729818673470103e+00	5.254445667865882186e+00	7.633551193640727206e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.141030949606985700e+00	6.343994162267819092e+00	2.045664863059100114e+00	4.541878715470364369e+00	1.579503442939153235e+00	8.489372083380061440e+00	1.038531505821929102e+00	7.300257829643842733e+00	3.635010051966319988e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.017121383664299827e+00	2.739003902783172517e+00	6.542346736830779719e+00	2.186956187550965325e+00	6.009252757234727405e+00	1.443339161553981231e+00	5.014862174447535459e+00	2.397085514311234622e+00	8.035617593410412596e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.395766795960563300e+00	9.590447731055935066e+00	7.760459092213234378e+00	5.871348153278526993e+00	7.769747049248158177e+00	5.828264566628408083e+00	8.203572337900139289e+00	8.184740503522460742e+00	3.534328394309780919e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.324896890097329027e+00	3.781207439509577384e+00	3.724249011542440257e+00	3.553344998071132466e+00	1.423490304407740936e+00	2.217097805806286459e+00	2.464035153006124190e+00	1.562336394965376352e+00	8.479337447770284086e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.504836636828160934e+00	1.004941239511099838e+01	8.980784049625988530e+00	4.628568983428482220e+00	8.076827056809500860e+00	2.038892947870202921e+00	3.057034133278611776e+01	3.923777274312305607e+00	1.016619175830041542e+02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.336687537740196774e+00	7.054542549750383529e+00	9.584482695916282324e+00	9.188859616766041682e+00	4.797119024265187548e+00	1.425828825019558765e+00	2.606687064029194900e+01	7.109415257959882162e+00	9.044717357960205106e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.942315685852850748e+00	6.809924962910806734e+00	2.613296505916038903e+00	3.624440361365891317e+00	6.150305546720757022e+00	8.752587541618302325e+00	2.687841468002734935e+00	4.062225723497413732e+00	1.036394676689687699e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.613911547837471261e+00	4.792409341511169707e+00	5.592220876416604369e+00	8.780961382219011568e+00	8.983638281903985501e+00	2.203054649152704325e+00	3.827727801691010256e+01	6.408989995612469848e+00	1.383041469465556190e+02	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.340478140220900727e+00	3.892112720034151430e+00	3.236261736701819380e+00	2.408621661989360341e+00	4.123934104330625239e+00	1.352597206085855541e+00	7.194472689526098641e+00	2.475970129290177013e+00	2.047521137559731841e+01	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.929834837662199654e+00	2.533477986567119977e+00	8.076602304663371257e+00	7.638623900216060747e+00	4.968894973679233829e+00	4.915410233549724950e+00	7.098902828307267043e+00	6.763982943156170435e+00	1.704812773758213851e+01	0.000000000000000000e+00
