G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	p	d2	Fg	d1	W	m1	m2	Fc
1.000000000000000000e+00	1.000000000000000000e+00	1.043958630620986039e+00	3.180770149428039151e+00	1.348354008519510261e+00	6.176185242218164895e+00	1.462800253722672306e+00	2.607011573060979526e+00	8.566076128069616047e+00	1.739368961290475690e+00	8.126516273717795613e+00	3.328507531650065410e+00	7.049269375264312743e+00	-2.628714329316073872e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.002521344768939393e+01	1.016917171886468196e+01	1.561956923703939237e+00	3.741980772216670914e+00	4.412419094916399054e+00	7.099007528187420313e+00	8.336869190637752780e+00	9.347851372728738895e+00	6.951307096519133211e+01	8.134790379011077377e+00	2.833310679877806137e+02	-1.033635443160037326e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.569242912008087742e+00	9.337370367519616465e+00	8.978601544214122043e+00	3.997935393732531928e+00	6.905199296324425973e+00	5.344807062112458595e+00	9.417263118048669668e+00	1.724605213559072370e+00	4.040348645563708487e+02	3.794551714396779740e+00	5.204363194345499544e+00	-5.979185804819863961e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.622848144175315088e+00	1.477546117294564976e+00	2.182455571240910608e+00	4.539937532859732450e+00	2.712782693109593524e+00	6.632297701039069793e+00	5.181440842149360293e+00	4.983598812801501410e+00	1.264027427194527675e+01	2.559541579220386165e+00	1.028159511286742500e+01	-4.645013892832838565e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.375414369327683239e+00	7.251929023317118528e+00	5.589907776794178496e+00	6.891358469413050969e+00	6.642349100768606185e+00	3.062469153050139337e+00	5.145822382416564977e+00	3.486993702184918220e+00	3.116820214848281978e+01	5.112235518910908993e+00	4.105142155753738820e+01	-2.089373451336976117e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.157615664832199354e+00	9.573509364629305907e+00	4.886826829946585349e+00	3.733483009807085473e+00	3.072758768839541688e+00	3.244087121720836908e+00	8.051978675332998492e+00	1.584854669561295504e+00	4.432904040334631901e+01	9.041584109068647734e+00	2.212023968112798755e+01	-1.463092867468529157e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.031315647264422708e+00	2.537973784125925558e+00	3.874215319630292420e+00	7.452510132885691085e+00	8.685044993258577151e+00	8.579437529206707103e-01	2.686097699856493382e+00	1.021830764173753714e+01	9.005787924738573480e+00	3.525720202529154967e+00	4.007631456724227093e+01	-2.891226792184264127e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.950544387287187043e+00	5.950142880147030411e+00	9.118872842409375679e+00	4.673628072959789215e+00	9.103759899253265786e+00	4.081319429623861517e+00	5.600639625714512349e+00	3.144064494122263742e+00	1.337961695044265298e+02	1.487347601082372073e+00	1.599836113904165913e+01	-2.130034044952825241e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.890819381430328683e+00	9.228464040641528143e+00	1.350891729434203326e+00	2.624186871763284579e+00	3.921520475104752546e+00	5.438392150933395008e+00	5.954245491070467189e+00	5.062040033201927969e+00	4.117287764448314391e+01	4.731313344369127982e+00	1.201710169243832667e+02	-1.371946343805759128e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.029278423173635382e+00	9.323228248084676206e-01	7.015608985958133204e+00	8.262903177572876956e+00	3.195644052028581594e+00	8.847371598059565301e+00	1.525151611157550713e+00	1.668546812067850027e+01	8.812531889300137422e+00	7.884580324156986286e+00	4.416637534356427608e+01	-2.147847703867693525e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.208077668418158446e+00	7.238234752181184284e+00	9.423203422604894186e+00	3.600702248703677721e+00	4.231120034379173056e+00	7.111894891801070706e+00	4.517440219197601081e+00	2.303536586509823625e+00	1.662331062403950739e+02	6.072111727199864362e+00	1.737690634112222199e+01	-1.663741539407360506e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.459209391394619360e+00	3.776859984629476585e+00	6.234480162864380226e+00	5.077136361813223253e+00	3.332408101316326920e+00	4.445663637377316846e+00	8.412113237204208005e+00	1.629218792559648188e+00	5.068406581125293542e+01	8.213150638391237379e+00	2.618681845372493822e+00	5.723869878945092751e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.509345181003553638e+00	9.561551705428513515e+00	9.407841353368386450e+00	7.005750809821546632e+00	7.261835875000884677e+00	9.852402707608739263e+00	8.614467247517021420e+00	6.128083736325755204e+00	8.168130915503144251e+01	9.908013363560712605e+00	1.650330629062574417e+02	-7.873371989321139353e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.229902212549395024e+00	9.808773465558877191e+00	6.772151190251332054e-01	4.063135800671810571e+00	8.814151839730072879e+00	7.951556727353242593e+00	1.653168793383637647e+00	9.157392611147614048e+01	1.277899315562928884e+01	7.726851535234721347e+00	2.777562456888065299e+03	-1.458083273641377353e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.301039647779093755e+00	9.099909098512023675e+00	4.497653601413253099e+00	1.767668150754797551e+00	6.799129723938269088e+00	9.354347911625218615e+00	2.490706744835320396e+00	1.126738826249428982e+01	5.535625074092893527e+01	6.343480970527920704e+00	3.957868651153277142e+02	-7.046795777913858139e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.027734770331406366e+00	5.644072697671421501e+00	3.728248318192155519e+00	4.357441193686552694e+00	8.403738448610116762e+00	5.786969297543595125e+00	3.239232543642864837e+00	1.968782553656433976e+01	4.469408503961564350e+01	5.244270746873737288e+00	2.519638675086204955e+02	-8.420117519480502466e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.679427542353393754e+00	9.157862532378882037e+00	7.987184078730194869e+00	9.295261900156880586e+00	4.727493211257826289e+00	3.735873386301963084e+00	9.141559318540934953e+00	1.691003717189854205e+00	3.225788679569429007e+01	1.011049327889119942e+00	1.483456175691011225e+01	-7.339504403452914971e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.494112640738882725e+00	8.632256048651200331e+00	9.976923948531334574e+00	6.754531505829890037e+00	2.263174864507026207e+00	1.166477143386607018e+00	1.980739012028700508e+00	1.394614458180593042e+00	3.203820911686143091e+01	1.008937308908645747e+01	-2.395989196567022361e+00	-6.571925322656706214e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.794195274217212699e+00	3.662745842464844692e+00	3.525238343507608452e+00	6.956812931952891965e+00	7.791869740102566055e+00	7.232728181510581500e+00	8.087388028617885638e+00	1.648083990694963319e+01	4.109026528304543291e+01	4.542436853771591565e+00	1.823303731848149596e+02	-3.561826190529694003e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.624588400105653863e+00	8.312365601092372103e+00	6.672698002186089994e+00	6.323207368556177599e+00	4.237727042639397368e+00	1.861476513525378573e+00	2.002712517660991676e+00	4.446560811016536441e+00	9.692483268686000741e-01	2.584960297521052830e+00	5.749955893210889712e+01	-7.893130584525549942e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.195494020876678221e+00	1.276457370179964190e+00	2.711057348547649681e+00	2.636227928955638955e+00	6.810907665567035529e+00	3.735148105697962073e+00	6.835876885496841027e+00	3.977615421626212733e+00	8.641980477177048670e+01	6.926055013318487497e+00	-3.447792525524237206e+00	-3.253893410505129395e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.037631405730874867e+00	6.443942711172796933e+00	6.429035484284549185e+00	4.388013854202107211e+00	3.228473139210288334e+00	5.801678746516639507e+00	4.043839122436482469e+00	3.371155723191271214e+00	2.677289751025351450e+01	3.821676621951656916e+00	5.193967570606770323e+01	-3.643374890643293895e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.507631940694931227e+00	2.985384587822677904e+00	5.292980157643212280e+00	7.423696436398766529e+00	2.071307411976948565e+00	5.927976776739585674e+00	8.365806751940688457e+00	2.431818608505393886e+00	7.619943784780009111e+00	6.292606440303075921e+00	-1.254605847782744021e+01	4.076098282603372240e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.894324478719068949e+00	1.846334792903973288e+00	9.765979087179220031e+00	1.603538037125761040e+00	9.661864132811938788e+00	6.322824282764372583e+00	3.194300163766290002e+00	3.570982084972247339e+00	3.101438444713525655e+02	6.154816569873808874e+00	-1.808515344218047005e+01	6.278180100025178945e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.201136554842879178e+00	1.977136975803714281e+00	6.425170866119369606e+00	3.758744471570630186e+00	2.087711735065521879e+00	2.348289536176575876e+00	6.649738744736191087e+00	6.507365186490234876e-01	2.428793385038067640e+02	4.840942425924089854e+00	-7.570873572251728412e+00	1.010779358122853637e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.473526736214608945e+00	7.338165053336253685e+00	4.469808606420432540e+00	3.889942458252045654e+00	9.989579636756316106e+00	4.282731460777523758e+00	2.827424242207137173e+00	1.218571789175409492e+01	6.142194378047228298e+01	7.995499820099261079e+00	1.938280816732687128e+02	-7.194734677145635970e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.009042373411253912e+00	3.766149196798059595e+00	2.336635588147354170e+00	4.472401550898394973e+00	9.787192971821671250e+00	6.343935671280950928e+00	7.358333333298411993e+00	2.160200476840869754e+01	2.850159596968975251e+01	3.695668442319462343e+00	2.361850978011138409e+02	-2.530690269781119994e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.231813488208388652e+00	7.603931211944654933e+00	2.540584510993273870e+00	1.025102504168619255e+01	7.787146274427559689e+00	9.519774300470091433e+00	8.775210845607617216e+00	3.771098494757853814e+01	1.213465674055060362e+01	5.318355177378964349e+00	1.081789028063961723e+03	5.518426078475240359e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.744586341419053888e+00	1.633232701565410450e+00	3.046149761018284163e+00	1.302589059231906710e+00	6.793343928595501069e+00	6.999803297302844562e+00	2.377582302518105539e+00	1.328633026855903232e+01	5.649368852448763079e+01	6.621032139464015032e+00	4.866925882496936140e+01	-3.194248036461088702e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.771205920506863762e+00	3.637881030832352369e+00	3.160205700137587392e+00	5.870466067489195083e+00	5.977815141984478942e+00	9.242077714033353431e+00	8.736192068480262307e+00	1.106127644801233245e+01	4.204509328198557228e+01	6.883256683644834339e+00	1.558500765499210274e+02	-2.971842932460491937e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.254356609715749471e+00	6.187834026874872606e+00	8.846873533452964011e+00	2.684265870708689494e+00	8.620157425223835546e+00	7.323475472333158542e+00	5.819538582588702269e+00	2.871266095361615367e+00	9.047876985664161964e+01	7.877668231095043438e+00	2.191922594800891844e+01	-3.065118910875975899e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.496762882754754109e+00	8.154028963193646007e+00	5.746786980654354338e+00	9.908194066460307425e+00	4.292624800415039132e+00	6.531337856403395037e+00	2.319748270785392918e+00	1.650321435948118420e+01	1.052205883445422430e+01	4.098868727243482724e+00	3.626500240142506186e+02	1.889502287449757034e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.388884341389718280e+00	3.808517533352041351e+00	5.463543051396347217e+00	1.704201300017408771e+00	5.126724061135628396e+00	2.574619804818399249e+00	5.199603756582929392e+00	3.758558965290260678e-01	4.107154570087608647e+01	7.070797618361100767e+00	-1.410850681626723002e-01	-1.750716607824180358e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.086384498401661958e+00	6.609801291673442769e+00	1.632298808016281022e+00	4.141860500790031097e+00	6.334503320876390120e+00	6.967415745468009014e+00	1.994590648012055212e+00	4.284353340348016559e+01	1.649001313302588301e+01	2.550410974323344515e+00	8.512537135780614790e+02	-1.732639178619210085e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.748689893515670946e+00	9.097278643690716038e+00	9.082282659985436268e+00	7.423642627006815431e+00	5.251342836677258319e+00	6.508041321336174079e+00	7.793997834513660905e+00	3.329722022392981096e+00	5.373995003567853956e+01	9.808261763105836195e+00	7.281150631184377175e+01	-3.674771792936510195e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.668591608476793553e+00	6.522690311132850915e+00	7.306365231433367136e+00	7.456529863074366382e+00	5.089291970522073605e+00	6.355259919483626341e+00	8.209687106105530319e+00	4.531105247455216478e+00	1.058665791570366252e+02	4.202724629356367814e+00	3.656186525887144256e+01	-6.953512367155985885e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.833538253822289299e+00	3.074231420124599268e+00	1.720554770793049304e+00	5.334230579111215675e+00	4.169966363367561435e+00	5.754627917725150255e+00	1.780576092856505532e+00	3.255158400908958072e+01	-2.941939123965582326e-01	7.757010243122794080e+00	2.479868438901616514e+02	1.730487854597550612e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.803314983936728844e+00	1.516113514769530823e+00	7.335851636152297850e+00	3.840003488835411982e+00	5.851195289028114033e+00	5.387181783532988710e+00	5.251403570643538465e+00	3.570872379679087327e+00	1.124891824641732967e+02	1.043650045325952291e+00	-2.186302871722970309e+01	2.869929894675764785e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.935612936474935708e+00	8.436349660736064848e+00	6.691803990623559351e+00	4.551759188911297827e+00	8.979668138837048730e+00	3.564692265669350490e+00	8.618023762022330558e+00	3.095416725790283152e+00	1.261069024686594702e+02	3.205546244371941356e+00	4.584396581854573327e+01	-5.449400736901264963e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.011174787118062302e+00	8.432954479724861230e-01	1.857530506429650341e+00	3.175734023587316823e+00	3.036065657836841680e+00	5.706559135958008788e+00	9.052937889886091938e+00	2.545429003124777267e+00	2.380769857377533683e+01	5.526948144775091443e+00	1.618292844870170910e+01	-5.698104726493094176e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.950633325534051110e+00	9.088433459046788343e+00	4.610601150918206770e+00	2.843333860270387259e+00	9.449956814468094990e+00	2.641978868877988607e+00	5.439879529392931623e+00	3.167606349648774966e+00	2.053460890175630311e+02	8.488798017691568276e+00	3.751622276722467575e+01	-7.922099259752154410e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.687616353076499820e+00	6.432421641281131919e+00	5.686783912484095538e+00	4.824753978310535985e+00	6.734358195188493212e+00	8.345217665479705005e+00	9.194812216099691682e+00	6.572378834365063760e+00	1.553304300427842577e+02	5.710257979339060874e+00	8.057376768436674297e+01	-3.010797100970521001e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.289683840329240994e+00	9.695413325013410244e+00	2.385085224376884305e+00	3.822277349235507771e+00	8.404033749213672522e+00	2.868556190481974966e+00	5.822807589061001821e+00	5.726638870113864854e+00	8.033056295387760315e+01	8.848557756928736140e+00	8.896261947127892711e+01	-3.761170078003954131e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.780314845190488882e+00	8.707593313824594006e+00	9.455810654697392792e+00	3.593660795781300266e+00	6.476858353802434465e+00	1.461216675362511541e+00	4.946228659248185444e+00	1.197535156350416186e+00	2.068249429725962898e+02	5.043498171277875031e+00	-7.687059760739575864e+00	-1.422957577385310969e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.110360365391535709e+00	9.860583143052695121e+00	8.464109421532885591e+00	7.159052673528051081e+00	8.075670996893768105e+00	5.091729242354250395e+00	8.735801406487802012e+00	3.247308851571358623e+00	1.413604898728368937e+02	5.119521298838245471e+00	5.544147677151124043e+01	-5.748076253856346796e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.468793303566510389e+00	3.979197249088104904e+00	7.075206248190069047e+00	9.653986153596147091e+00	1.043273901986017105e+00	6.644438643473342232e+00	5.713749432103082171e+00	1.623362698883145772e+00	8.554836158043127625e+01	1.906546932302244146e+00	-3.761495189434185704e+00	4.696590581412267511e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.635230624460568549e+00	8.031682857309897727e+00	5.211048747339809495e+00	6.484331877177639925e+00	8.303204057705654506e+00	4.959908067552356137e+00	5.151436204336314439e+00	1.005807980724487827e+01	1.433951146089193429e+01	8.153751554057469875e+00	1.700368467309639584e+02	3.272199767127605519e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.581030941206145179e+00	4.882643104548844093e+00	4.527684867562094873e+00	1.998365730758629111e+00	1.317877779066752630e+00	3.151490598493777995e+00	5.439277697082867569e+00	1.142066436515477346e+00	7.979241283508453364e+01	3.266643386903961499e+00	1.981276684469364113e+00	6.158607873924401588e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.624953622479561099e+00	4.954062483337158262e+00	6.718471351423222160e+00	1.715904150692072250e+00	8.791447541748537375e+00	6.059788884551648103e+00	8.287487466212802190e+00	1.748781452324261965e+00	9.971263960843657514e+01	9.127103751237045870e+00	-1.437038461223259400e+00	-3.057380346526946369e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.172858352605533838e+00	6.588240819196935938e+00	5.936850156611964913e+00	9.608201854720189061e+00	9.916431808159403616e+00	4.117294193527303747e+00	8.461121975345914592e+00	8.328832755062263615e+00	3.522407255468547049e+01	9.191045812240099977e+00	9.105073764706575901e+01	1.680627192673387782e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.714075887123508224e+00	8.855578994428380923e+00	9.136706045732868597e-01	3.460722063353494082e+00	4.039532151022625861e+00	9.093265702706311515e+00	4.428784282499528047e+00	1.714298289656413488e+01	1.961867543724483554e+01	9.578560115300186695e+00	5.838414918462664218e+02	-1.035838104162102091e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.326978894315454127e+00	9.667918182925129500e+00	5.214551503966172064e+00	1.683951101102602932e+00	3.254940583248175479e+00	8.931181776019384344e+00	3.956106985393211151e+00	2.780342230844095042e+00	9.077643515466120050e+01	5.348295772061037567e+00	6.017833344229478598e+01	1.316605393964092663e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.541403595155715678e+00	7.758074340743059238e+00	8.718688281041202970e+00	6.117263715555175452e+00	7.682828849750987565e+00	5.727253314476540957e+00	5.365063460493749936e+00	5.986618650274246001e+00	1.158244161710346134e+02	7.113387663495971402e+00	1.050252035655456950e+02	-2.513203149169409301e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.240795278946493774e+00	4.994407331342994638e+00	5.223664551020222646e+00	6.413080685984875906e+00	3.624724399168096856e+00	3.826693839706666989e+00	6.069428409039187677e+00	2.838731461417754343e+00	3.756969645826073645e+01	8.389739270287011053e+00	2.077809207971276351e+01	-3.019642950996983544e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.275044068935412778e+00	4.922859416000409993e+00	1.322690974381899087e+00	7.175212026187492320e+00	8.997356303846213876e+00	7.911800951592693920e+00	3.718267173799636893e+00	9.919687864212103534e+01	4.431684105923944905e+00	2.134851143257519013e+00	1.535035684380397697e+03	-2.309257296008740301e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.633541202718075347e+00	7.860336190789728228e+00	7.608244871489571182e+00	3.896152310053147438e+00	2.098071430970129825e+00	1.181358688426192849e+00	8.626348423083380013e+00	6.088207989310283619e-01	2.251789880501023333e+02	6.540725411630300634e+00	9.606861805568748025e+00	4.271901521458516072e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.379802125499697940e+00	3.242698628479379952e+00	2.796726128068955042e+00	7.983977992614184060e-01	2.251226845901401319e+00	5.630120697312801070e+00	5.763520008595654609e+00	1.328407153572343402e+00	5.408997507136577809e+01	1.415941727689609353e+00	4.234795092221749435e+00	9.199807148631876430e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.272935527502379927e+00	1.751363875001225257e+00	3.599581881291664676e+00	9.792098991585191925e+00	9.558978416725208760e+00	3.766758740468338917e+00	4.494646193433228021e+00	2.791474537165960257e+01	2.102087167378862631e+01	5.708378001473083607e+00	1.020475207869554595e+02	-1.822169836121523900e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.820701311682269896e+00	4.309288828709403774e+00	3.210996001943446920e+00	3.172048271700066202e+00	6.954091917795033773e+00	9.688810635092940160e+00	2.347423616586377104e+00	4.460181407175910806e+01	2.543534517452750610e+00	2.470269390771658191e+00	6.854005195256897878e+02	-4.817553299206082329e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.009604548478228203e+01	3.320318864948262672e+00	4.494299393167312751e+00	7.462352355769387380e+00	8.848828177467172651e+00	1.155859024893961085e+00	3.143520051772315416e+00	6.682562647858096838e+00	4.060629506035360947e+01	2.872075297804055793e+00	1.817350986445919503e+01	-4.782173360339018586e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.355959021603968750e+00	3.580056461023494396e+00	7.565895415986257255e+00	7.396171279577697710e+00	3.590276405555235861e+00	6.085001732212032444e+00	9.509556514223790558e+00	2.121718059873960005e+00	1.658704650801340108e+02	4.420908774109346240e+00	-7.478382233993142947e+00	8.983580754197581655e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.578469416173239992e+00	2.814229127058809343e+00	5.537591127824478043e+00	6.488043310181733858e+00	6.804901361102741575e+00	7.390559222098151082e+00	3.809923453483178513e+00	1.652339487931628170e+01	2.409874271539612067e+01	5.067473489454606295e+00	1.362335923665719406e+02	-9.860864386139546411e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.220250701891601564e+00	1.208915513454629220e+00	2.437676170832089539e+00	3.614580755230920595e+00	6.431568521038316888e+00	5.565192192294756701e+00	2.462429624347370005e+00	1.880157725125879509e+01	7.289306406330313237e+00	6.726629424857735629e+00	5.644982767955379899e+01	8.135722203622783866e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.541897634122182836e+00	1.186032805979712723e+00	8.668104400472607551e+00	3.025261258619059035e+00	6.213323916479301268e+00	1.978179647452595669e+00	4.863174239970141421e+00	8.896222535963633771e-01	2.229331451327107061e+02	1.400975782819456894e+00	-1.262800424309766001e+01	1.117464914626165410e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.277248778269119533e+00	9.762246935732290964e+00	8.857474401081111282e+00	6.584976824308692578e+00	7.367177621113728314e+00	9.663157102135755849e+00	3.844463050228819512e+00	1.323869986047112768e+01	7.380678528187326037e+01	5.220553588211728879e+00	4.618971022072445862e+02	-1.768777545550236852e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.594042570137679249e+00	4.604299698180301270e+00	8.733845701951564067e+00	8.890400977191852405e+00	5.972823264234024876e+00	5.076719695055146531e+00	8.904655775714154231e-01	2.746764462012348673e+01	2.553493124952487747e+01	2.549290850780334239e+00	2.955544397890448067e+02	-1.841771919608038388e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.863885947516046748e+00	4.775427047117544177e+00	3.716396136104701764e+00	9.622765901822461387e+00	4.928117615881201452e+00	6.222280131999895936e+00	3.945743969073028712e+00	2.382265808435696286e+01	2.198478941258558805e+01	6.580168216367988876e+00	3.053805084163211632e+02	-8.802722335209802296e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.237019003340849466e+00	7.083560172511957020e+00	4.698006965976480487e+00	1.790933109400039358e+00	3.572653686057216227e+00	2.824050250838197051e+00	5.626410359970821951e+00	2.908724538230445522e-01	4.571719651214024793e+01	6.690798684636196647e+00	9.322091397267531221e+00	-6.927746823802665688e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.254566317902158445e+00	2.817437692738199662e+00	9.852457118271129133e+00	2.354002543931135172e+00	7.785934750256292780e+00	5.474744301073095620e+00	5.943369670496058355e+00	1.946970828832367939e+00	2.040044958469926257e+02	6.093056364172631412e+00	-1.904178497422202909e+01	2.001642684786747566e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.165005797717921343e+00	9.248572918366212647e+00	7.378427001807263963e+00	9.716744541976305882e+00	2.971184734655776705e+00	4.734782864616771114e+00	4.261035518863873328e+00	3.326514833402050897e+00	9.107493009719469512e+00	7.119257429239621793e+00	6.754301369211192707e+01	-2.429025363344422317e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.696492600961855501e+00	7.556395174867671649e+00	1.335859969299541206e+00	7.894644278958553585e+00	7.045989404735282235e+00	1.551827815368283181e+00	4.929752555044601969e+00	1.456555592469540805e+01	5.810004456346357316e+00	4.072225225161756335e+00	1.325011590104168420e+02	1.038908771906763207e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.479886616500040830e+00	1.742934913978760436e+00	1.216419852308288974e+00	8.627968955478191759e+00	3.094928456877978462e+00	1.800098616165869192e+00	9.243460387545539447e+00	3.322612575161128845e+00	2.434043559466159579e+01	7.908902497677010146e+00	2.042801418181915807e+01	-1.365907833277501879e+02
