G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	p	d2	Fg	d1	W	m1	m2	Fc
1.000000000000000000e+00	1.000000000000000000e+00	1.859905420235571372e+00	7.522498316980942512e+00	2.375543759029041802e+00	9.915108542262611735e+00	8.055602783270192191e+00	9.668303593646218275e+00	8.778006188753092687e+00	3.742577817870446211e+01	6.939836936667160394e+00	5.037912231296893140e+00	1.084622877521522696e+03	-8.644412194852723275e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.163061352953518757e+00	1.570280292732896710e+00	2.881016129681612803e+00	1.593749304698848235e+00	6.938071717957082107e+00	7.570272310546200423e+00	2.113941892042430659e+00	1.295890643337325443e+01	5.731324014618457596e+01	5.847656255149309423e+00	5.472707406751889891e+01	-1.592357153604940123e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.951205806181552482e+00	3.764590597757254908e+00	3.275115107431111561e+00	5.742194453334364290e+00	6.186074775324081010e+00	9.298213196307525408e+00	8.814735858724009887e+00	1.138522714945444392e+01	5.036870548105352441e+01	7.011145219459062439e+00	1.476788890023349836e+02	-1.978905338187717078e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.158285390825461114e+00	5.851138352549070554e+00	8.707158054443016937e+00	2.726515309158117795e+00	8.837565740279933024e+00	7.911325346748872001e+00	6.317986618626447282e+00	3.159590502641563159e+00	8.833575904599007345e+01	7.990830141670296705e+00	2.719653549944106885e+01	-3.977886447874350040e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.527257761989395668e+00	8.186877721299163468e+00	6.063408503716528841e+00	9.730168351831036233e+00	3.597146386358426096e+00	6.302141313491496533e+00	2.159863734786048095e+00	1.710739253783189895e+01	1.473322981111997443e+01	4.611835819051330887e+00	3.647648466704465591e+02	-6.402336192212693788e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.213305681826652993e+00	3.924578603844360636e+00	5.750633822162177999e+00	1.990539116620350546e+00	5.144109669820183584e+00	2.696321569983321620e+00	4.835236726132711382e+00	1.236359314048236291e+00	3.602450643108034711e+01	6.781955398474472041e+00	1.765717032224984440e+00	-1.810709203796883742e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.209646795277340203e+00	6.645917382393925266e+00	2.052635755729773859e+00	4.561070966524571446e+00	6.665512875200519716e+00	7.023407773407972066e+00	2.471165214766150253e+00	4.294972842491045384e+01	1.919446038162850243e+01	2.453245890618988234e+00	8.430719267444038678e+02	1.092038298991381273e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.258290621200824244e+00	9.035676947460146380e+00	8.673084422354051526e+00	7.624234267898640560e+00	4.724442540239741639e+00	6.565866940467746993e+00	7.249993920927272129e+00	3.661041874309500344e+00	5.548944764185827694e+01	9.377132748076569158e+00	6.337908162851900329e+01	-1.972909124039020412e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.057863681892117214e+00	6.483826020970668402e+00	7.456393731940603509e+00	7.345423224493216274e+00	4.833536920861973840e+00	6.386116455696234873e+00	7.840306001427210347e+00	3.892108376036063966e+00	1.115005744650871407e+02	4.502953095079119450e+00	4.382908965155725411e+01	-7.482794527261445694e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.829227263672998038e+00	3.078529738799385740e+00	1.591282355329705966e+00	4.914500874114041018e+00	3.981529785036512337e+00	5.374143286435799638e+00	1.917302187399658520e+00	3.272277715382413277e+01	5.138822125932732909e+00	7.432330434343113801e+00	2.557081242309636480e+02	-8.035573206862594020e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.636049968999069293e+00	1.241626275305044658e+00	7.429344371456501506e+00	4.048615707062811708e+00	6.103907168412797013e+00	5.746404804140510691e+00	5.471579469039460797e+00	3.416598701699242291e+00	1.128897147536156353e+02	1.120301939145797565e+00	-1.623015651668836767e+01	2.869766167798338756e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.907331450850172416e+00	8.823634690067674313e+00	5.849554510585407208e+00	4.581741132294399499e+00	8.577341674631082213e+00	4.107221806287352450e+00	8.322641479783788654e+00	3.253145763205626650e+00	1.275604923582417314e+02	2.831001746413776221e+00	4.378160894066866859e+01	-4.173164164912483898e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.648049757900934331e+00	1.177693533706964724e+00	1.760701464742315592e+00	3.280271059934195765e+00	2.822344922007589574e+00	5.598281111299599822e+00	9.509039659256920629e+00	3.244270260720011123e+00	2.587241324975406798e+01	5.275271965602542856e+00	8.828316482622808437e+00	-5.858658641091265054e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.754682384962530151e+00	8.805521369210746130e+00	5.141474616773870743e+00	2.824894175879749447e+00	9.385379358910011405e+00	2.849077033084713939e+00	5.542317458794256524e+00	2.472302619460511774e+00	1.969431712106346026e+02	8.936367464732244414e+00	3.944591273618428318e+01	-7.116209528525030237e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.032586939438814966e+00	5.644645946934064185e+00	5.449850865635052166e+00	5.364214279767960392e+00	7.229421245929736450e+00	8.287045892436776029e+00	9.559007685225370921e+00	6.252395614814250102e+00	1.524907926405315379e+02	5.762012493637548083e+00	9.946138611879419500e+01	-3.890211254091818915e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.393345943628519379e+00	9.497108473018034402e+00	2.489669447891140752e+00	3.444551850445397800e+00	8.369141586178459491e+00	2.757959876437769964e+00	5.864587164010614195e+00	5.283775226272025449e+00	7.940904081193851027e+01	9.315910910413295554e+00	8.132643280834818711e+01	-8.469592623114460039e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.152965224971548963e+00	8.202579914929035709e+00	9.414391674862057968e+00	3.619041010669717284e+00	5.972778434983721851e+00	1.936780865275085972e+00	4.672831048934023457e+00	7.110345153862370760e-01	2.184649785878974910e+02	5.353319666028377277e+00	3.242062849954470138e+00	-1.444195792016228552e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.468004719895274590e+00	1.003158656461046050e+01	8.685496272954305041e+00	6.932317542273688460e+00	8.106226032434657114e+00	5.004746335099318877e+00	8.607013692408555627e+00	3.431773211975799764e+00	1.389212116278545182e+02	5.457118525054138303e+00	6.174852328499908083e+01	-4.898263196828415289e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.249492903947912126e+00	4.132082223558183998e+00	7.139256998411909194e+00	9.748256408694860653e+00	1.212850720323431997e+00	6.975550718689744301e+00	5.402464950332928062e+00	1.958625890242846390e+00	7.341722766052838267e+01	1.965390168339827826e+00	-7.066982870057821664e+00	4.532512665274646793e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.800372778053814127e+00	7.865041656140646431e+00	5.199995375896760308e+00	6.435210840771276253e+00	8.185916319412063658e+00	4.867445502371914756e+00	5.183657116473365356e+00	9.645918539730507391e+00	1.444159271002150469e+01	8.155884878340611266e+00	1.719386008361632605e+02	-2.852481498222947831e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.856440004462337701e+00	4.617742493582222885e+00	4.662397941625353148e+00	1.636090262853497013e+00	1.424257952547813399e+00	3.425708896757346800e+00	5.474853974386950206e+00	1.156260550019992950e-01	8.385646615231750900e+01	3.204790519520774872e+00	-6.379655800803779364e+00	8.039820377524982575e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.473774963381848213e+00	5.366401036838130523e+00	6.799019918754662051e+00	1.580015376882296652e+00	9.005208602500154313e+00	6.043301343306842099e+00	8.573879592674183314e+00	1.662998464307125612e+00	9.875097058963088159e+01	9.097779558505116881e+00	1.052478070428122248e+00	-3.063621969866674704e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.909747406745462950e+00	6.634673122801581613e+00	5.856267201776757858e+00	9.533214725779878052e+00	9.889090421974721323e+00	4.029861499151103033e+00	8.467314251078395415e+00	7.794374779162660083e+00	4.179670657350985863e+01	9.194287347296578261e+00	9.897231070447146806e+01	-1.896209557670067980e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.542170196910920943e+00	8.907698588556314689e+00	1.671073851193551896e+00	3.668329871221715166e+00	3.591746876852718540e+00	9.429573317594430293e+00	4.531101785390395875e+00	1.739616970375217520e+01	1.738170759313115354e+01	9.537291228595519144e+00	5.862232839001404727e+02	-3.982272986122620040e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.604358922288723566e+00	9.800768738359659338e+00	5.594449959356037283e+00	1.896482905815875641e+00	2.841169067248355606e+00	9.186680593617611024e+00	4.047784859556458059e+00	2.172237232097736559e+00	8.480824389642978645e+01	5.707563853953972810e+00	5.229400894112970377e+01	-8.875511176943154723e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.464329163141014689e+00	7.905479164533549152e+00	8.221043700873250870e+00	6.385955333635036979e+00	7.851234513314490293e+00	5.584559982191406036e+00	5.490358917134136263e+00	6.089386810770212932e+00	1.181925241051282711e+02	7.131053664453228080e+00	9.871110536839321981e+01	-2.851715562125224679e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.176539061876004766e+00	4.756000480964634569e+00	5.124410580607577259e+00	6.602197980198941885e+00	3.215842745367872180e+00	3.933306890531499178e+00	6.200960888977210317e+00	2.754137883178047641e+00	3.982424279183636173e+01	7.932404993262951898e+00	1.906628208945933878e+01	-5.040216254061703438e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.537742485137907789e+00	4.860439002639422412e+00	1.450110697086203437e+00	6.857413410760013761e+00	8.716277112165668584e+00	7.641137066812714096e+00	3.057708743578235744e+00	9.937896816026103863e+01	3.456617251695196735e+00	2.186867098053777880e+00	1.526158580829267066e+03	1.690867973305110183e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.897608911204781812e+00	7.649791345523968111e+00	8.163063980154326771e+00	3.392001487413559335e+00	1.868914365189235038e+00	1.289359435735067283e+00	8.178623438174993154e+00	5.153393159078512031e-02	2.276990712833137707e+02	6.392209237938405231e+00	1.081807036577102421e+00	4.271306091239976013e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.239928470972118113e+00	3.246131321796804414e+00	2.756258128045272038e+00	1.179873841419932790e+00	2.151211864807287100e+00	5.168764466143613845e+00	5.287355308414835697e+00	7.798762039397233448e-01	6.071275576400268648e+01	1.386775275308304689e+00	-3.670568840928310816e+00	6.701359077333512460e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.243674943202886851e+00	1.919293215607418723e+00	3.392778515123616501e+00	9.792287089773145325e+00	9.815092384297242845e+00	4.094648160439353646e+00	4.009567204484462799e+00	2.857413071066385868e+01	2.298524891766613720e+01	5.487409806191965167e+00	1.084039171313815899e+02	-3.164218478123495970e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.603063728800156795e+00	4.198827010996507347e+00	2.489098680117780571e+00	3.376632854747871448e+00	7.094827291332105546e+00	9.358101958167662104e+00	1.972544708264709623e+00	4.384857431539440853e+01	5.224103790871345687e+00	2.357847714278599405e+00	6.776057620556881602e+02	-1.280683066895391908e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.845961680751480927e+00	3.595131112325721467e+00	4.038583378006294744e+00	7.089489763472264450e+00	8.618369889434850606e+00	1.088743997107752381e+00	3.166479723276948377e+00	5.384272510215806662e+00	3.426467503430185246e+01	2.691841283790360695e+00	2.005997397288286166e+01	-5.662683169990278031e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.991241470109599732e+00	3.701269830355023327e+00	7.898150258721226891e+00	7.377906078495598763e+00	3.847790257599071673e+00	6.011648530059651385e+00	9.572613598787793165e+00	2.265707696066945331e+00	1.618534442324763347e+02	4.315515725471497532e+00	-5.311634237697309580e+00	9.053493534596411791e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.693462097315979964e+00	3.057221279955958604e+00	5.679154969854589119e+00	6.575536159293613458e+00	7.115285689514352363e+00	7.644527221508854886e+00	3.745460169676175788e+00	1.659720752094929352e+01	1.909410956480571286e+01	4.848049997708955061e+00	1.405953722928658181e+02	-1.573556805091356914e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.098581270685260680e+00	1.472547083327137463e+00	2.826534755364404017e+00	3.808048542698367456e+00	6.293451548391551853e+00	5.380988963299713213e+00	2.412981760615330984e+00	1.812942351512805672e+01	3.284068539625842664e+00	6.589937815587825654e+00	5.688457224023260039e+01	-6.173171521829964092e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.230258211869593055e+00	1.161586614254955130e+00	8.904124864485510216e+00	3.476633500532666954e+00	6.463571824163395263e+00	1.810275015959837530e+00	5.175164523222998803e+00	8.785830912179859453e-01	2.225183397473332718e+02	1.652152102395118449e+00	-7.696691606637391381e+00	1.120685608655690203e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.268011454345915112e+00	9.829026251186153473e+00	8.911003783734518180e+00	6.317564060449679886e+00	7.079285084846995701e+00	9.782605470349926335e+00	3.769099357703589170e+00	1.334183847280342050e+01	7.818790078319220527e+01	5.598788665790275232e+00	4.617935990186393838e+02	-2.600419497179236039e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.534058238681693886e+00	4.849066704824933183e+00	8.743713916262597863e+00	8.778033809920801289e+00	6.140786066313741465e+00	5.735661892136086237e+00	1.267332723143414164e+00	2.651528749442700672e+01	1.960607708721067155e+01	2.654482000479495341e+00	2.969490835653442673e+02	-6.020126751568460222e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.956959077525055157e+00	4.441518156744161949e+00	3.234888456389366507e+00	9.583188384598843257e+00	4.841876505612071391e+00	6.556142929943580278e+00	3.822935199972325115e+00	2.465015830788255613e+01	2.028563908137175176e+01	6.204596470961226906e+00	3.037011276371349027e+02	-6.686749248651213229e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.738129230999674979e+00	7.271661245753704428e+00	5.074725492184979814e+00	1.914273614021998027e+00	3.520038728169645026e+00	3.131028812756125213e+00	5.980751431988815092e+00	6.225849149657987081e-01	5.137350695139689805e+01	6.710294212158612659e+00	4.495410791396177608e+00	-5.801159816150264703e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.229310281984965059e+00	3.022694987691669777e+00	9.800684625995288002e+00	2.386525618952963335e+00	7.926818458634285136e+00	5.309709951802401129e+00	6.032391384923702304e+00	1.668741344755756639e+00	2.065586794464311993e+02	6.028266117001027879e+00	-1.747259232410018370e+01	2.202720422860845702e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.029477296956847976e+00	9.552413398563855296e+00	7.833950856854195344e+00	9.417408451830016958e+00	3.037541331597493954e+00	4.836093761599139285e+00	4.247432816698918145e+00	4.263823669041770792e+00	1.347456211085331468e+01	7.714276469365462852e+00	7.493452086279421565e+01	-1.888651053922621337e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.799299557930613247e+00	8.070879030496081796e+00	1.115984871226718633e+00	7.737396828035508989e+00	7.333900156347169741e+00	1.718503460978358488e+00	4.988935585708518694e+00	1.483722991964051907e+01	1.355048823007799896e+01	4.001196878343716179e+00	1.498869396728392189e+02	-7.185625298494304758e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.562547404933796180e+00	1.857607794497334819e+00	1.629384564859076123e+00	9.015316871204081650e+00	2.999935884219163018e+00	1.873050267837833349e+00	9.552742250589048467e+00	3.454587986141951728e+00	2.121854222304753179e+01	7.892110124484858602e+00	1.751061275243669257e+01	-1.312319663832253411e+02
