G	c	dx1dt	d2x1dt2	dx2dt	m2	m1	Fc	d2	W	Fg	d1	p
1.000000000000000000e+00	1.000000000000000000e+00	8.565783089715310439e+00	9.529520837028274016e+00	9.191073419462675531e+00	3.793170102451334014e+00	7.383744729537959905e+00	1.045679381800647150e+02	5.830689280303327671e+00	9.838825831493128504e+00	3.587798829057075256e+00	5.215466649232034513e-01	1.899211656185339734e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.927393418871398367e+00	1.312993321154241499e+00	2.252025696387997655e+00	4.110110937449555912e+00	2.764061959436614924e+00	9.328296465344012134e+00	6.637609599119987713e+00	5.531889247405971766e+00	2.658531297048107422e+00	3.030891755900193552e+00	9.402116599281445986e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.609058951623971723e+00	7.407277858561944761e+00	5.762293804177221368e+00	6.574039728630872048e+00	6.824276989463455401e+00	9.884625817146694260e+01	2.785208414782488262e+00	5.070334449775708130e+00	5.519057389870186903e+00	1.052887357475223329e+00	2.863499363879284374e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.654979083915150362e+00	9.456194499112044127e+00	4.762059492037423958e+00	4.071149562915321596e+00	3.383372016766413637e+00	6.892626000358949057e+01	2.887025564916679610e+00	7.745283230575891409e+00	8.763796531409207446e+00	1.397304058215607991e+00	1.685439207107301058e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.794395369262930195e+00	2.581147532364095554e+00	4.133850974795177713e+00	7.529715510549573665e+00	8.969281138065289483e+00	4.352789476746487907e+01	1.400603253581560459e+00	2.245015290318764567e+00	3.204998553510554959e+00	9.494791826951350933e-01	1.318375003676842709e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.614984641695811796e+00	6.045756467447541915e+00	9.117438434282302495e+00	4.720697277369484191e+00	9.037258270044290498e+00	8.358164336574799336e+01	3.822688475353139381e+00	5.973975750533008444e+00	1.709398774361059692e+00	2.796485530319652857e-01	2.342566122380693741e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.871916056424400843e+00	9.249160368425398460e+00	1.260143393822021007e+00	1.557395511151429268e+00	3.689144178620884063e+00	4.780877206747170760e+01	6.108921522408679472e+00	5.857641283310953462e+00	4.201865151224767558e+00	7.264875938335321415e+00	1.165215060152232240e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.695917599780880192e+00	1.354219519491054458e+00	6.967302189591687345e+00	8.099818793615773060e+00	3.079119215680610644e+00	1.530522303493993519e+01	8.711372627954222736e+00	1.844592932221357673e+00	7.630360617418145530e+00	1.077864113025610493e+01	1.432749583863966336e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.478972150562243293e+00	7.271698260207656084e+00	9.784307751964954392e+00	3.551635275644438927e+00	4.670753215256937985e+00	5.993395290379783091e+01	7.044235260976232205e+00	4.797236209063654222e+00	6.002419294308412034e+00	1.856478799712041772e+00	6.300676115449595045e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.339124922455541267e+00	3.617549557856362785e+00	6.016786865964843578e+00	4.832923737686189547e+00	3.171857013678848869e+00	3.057080182603378660e+01	4.971227409446665746e+00	8.618974442008266124e+00	8.339505522296516205e+00	1.611134257737514730e+00	3.304441547287985941e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.705872146778074416e+00	9.313525053964157863e+00	9.541721897702590383e+00	7.142095939070084221e+00	7.012981178852062847e+00	1.326472604145514538e+02	9.514581511852068019e+00	8.734782258762258778e+00	9.642507173061099834e+00	2.281272975341291254e+00	7.118319193832945757e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.293709951797929136e+00	9.772797014642213398e+00	1.416499429865942794e+00	4.021604472783180562e+00	8.425242935842241820e+00	1.222573791076627288e+02	7.521609048592849511e+00	1.836045966292940257e+00	8.093979016546299476e+00	4.367429403793705234e+01	5.381230225594446637e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.073858756147117788e+00	9.475754585529287510e+00	4.797713583083187849e+00	1.508899877524036759e+00	7.039566463815303266e+00	8.174117039187680689e+01	9.293305095857640197e+00	1.684339757850612962e+00	6.385844356191353377e+00	1.389156935782974855e+01	6.378294581530681739e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.051030899849802580e+00	5.301710492415960374e+00	3.305941732638370212e+00	4.425836368309909119e+00	8.350039200923921712e+00	6.647969985694011541e+01	5.673123531667669361e+00	3.355550071635367892e+00	5.520156280169648433e+00	5.562739610932610823e+00	7.465890799730284755e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.941281209430843369e+00	8.823178534978829646e+00	7.639207219683402883e+00	9.577759239695735616e+00	4.444863097012087927e+00	1.228840982449126500e+02	3.437887011192600539e+00	8.886919111622299638e+00	1.265907157279924755e+00	1.515129141881738639e-01	3.070263737930741172e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.729559592663183487e+00	8.614308993862328734e+00	9.805267471867409768e+00	6.711567688635619255e+00	2.355702453998532953e+00	7.887535096819820524e+01	1.536438461624902052e+00	2.153863671883955000e+00	9.802589502470306471e+00	1.312281356409365607e+00	2.362519754427229657e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.338517666827105046e+00	3.870349481956121274e+00	3.324831453563013905e+00	6.975305774776134449e+00	7.739827171197593003e+00	5.632888738594978406e+01	7.648528617609006375e+00	7.635935510417536598e+00	4.530408153793239912e+00	2.704276574486848439e+00	1.748133482036467115e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.385138560713946143e+00	8.506376964234226179e+00	6.851650747889880932e+00	6.619905994448074260e+00	4.227402344667036793e+00	9.228260332381057651e+01	2.071416370405001928e+00	1.931099251705993947e+00	2.404278344288916180e+00	7.207868479632956182e-01	3.507265679800844396e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.474238292478956325e+00	1.285442487622848518e+00	2.834628998187981530e+00	2.742252389470006602e+00	7.083704011468747730e+00	1.227883307983621286e+01	3.730595571295323154e+00	6.616244870600814565e+00	6.982995654062024826e+00	2.876079963050623967e+00	6.290224860828188724e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.547913776644742168e+00	6.313316915024797638e+00	6.051763990451267894e+00	4.824780057563333280e+00	3.320078059825553929e+00	5.221327898922187671e+01	5.821169802768666912e+00	4.227974509881165410e+00	3.625179492207670773e+00	1.588714712286892983e+00	3.848449720275042978e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.518169923391748943e+00	3.055249708612477022e+00	5.268344681614814284e+00	7.788792686155844969e+00	1.676145893163666578e+00	2.927747169510252689e+01	6.079080219215535763e+00	8.076218889033066617e+00	6.295872738294395532e+00	1.832204207571248800e+00	3.183581314755650737e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.544301920801379069e+00	2.057737949843783998e+00	9.693052480455110143e+00	1.882851691281291151e+00	9.859457816189237889e+00	2.409076109912866315e+01	6.364314401855618364e+00	3.153775651973549365e+00	6.293338326223371304e+00	2.632138408871013358e+00	3.910696260094058516e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.762260908022636130e+00	1.647887644737822344e+00	6.402444565392514164e+00	3.500073955087142252e+00	2.394794393842568425e+00	1.117302299876399552e+01	2.447137146913938466e+00	6.772454170055770994e+00	5.023616414226254712e+00	6.353594536995355035e-01	4.729254698429613768e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.178189386761729907e+00	7.368430792154216036e+00	4.198098739925387513e+00	3.562892309177245753e+00	1.002771160326127209e+01	9.728492026737180254e+01	4.429369507906088188e+00	3.138287455906666690e+00	8.549917474328413647e+00	5.753957914679439511e+00	6.138567588267747510e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.786261198171702258e+00	4.179706035046919510e+00	1.994193559855777620e+00	4.991458140606538585e+00	9.820588365467449066e+00	5.910429817665259122e+01	6.496218184443192989e+00	7.388991785727412775e+00	3.411714283389126301e+00	2.968060199516630693e+00	9.133276436401847320e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.953457343989032813e+00	7.503223777616204515e+00	2.360821840770822355e+00	9.837360117775578061e+00	8.236722071326262551e+00	1.341815617312662994e+02	9.668303593646218275e+00	8.778006188753092687e+00	5.154987609532263981e+00	4.633008496831417133e+00	1.016864742352138506e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.127758144473856028e+00	1.593309538023528038e+00	3.010059336382892692e+00	1.463566045771090396e+00	6.920947623996583253e+00	1.360331456405127426e+01	7.570272310546200423e+00	2.113941892042430659e+00	5.828819280948914106e+00	1.357739850762617984e+01	3.249128098809017473e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.053066466696201964e+00	3.827163051361289980e+00	3.186222295468489119e+00	5.684402216543970709e+00	6.274607173739388699e+00	4.538912792050191314e+01	9.298213196307525408e+00	8.814735858724009887e+00	6.963860179206506906e+00	4.532700564332178494e+00	1.290151546170516497e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.060980935177392670e+00	5.917033537618745065e+00	8.651293198162267828e+00	2.664883565575947522e+00	8.907843122710751516e+00	6.728018880122778000e+01	7.911325346748872001e+00	6.317986618626447282e+00	7.989680034350013393e+00	2.316969651835254940e+00	4.888674090627099531e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.480464946516740987e+00	8.189143576102035027e+00	6.120849337930944323e+00	9.748249100594145844e+00	3.598998413930504903e+00	1.081958172920408714e+02	6.302141313491496533e+00	2.159863734786048095e+00	4.550493536423728891e+00	4.449187021002473763e+00	2.019083625208051274e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.292893204440008770e+00	3.769900576853266294e+00	5.765907929740974325e+00	2.059060520105274072e+00	5.179757442119588440e+00	2.724341153983688102e+01	2.696321569983321620e+00	4.835236726132711382e+00	6.913925540382447110e+00	1.349114606197392208e+00	1.943174487735976470e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.167268028593261064e+00	6.659503612177668508e+00	2.045718638635506625e+00	4.651738309249682679e+00	6.502729244800661057e+00	7.534822530891331382e+01	7.023407773407972066e+00	2.471165214766150253e+00	2.408083227504421497e+00	6.601861880312909214e+00	5.223440773314273144e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.295609697014522776e+00	8.901099223463097232e+00	8.802672819275468186e+00	7.574128868323774633e+00	4.683879928726095265e+00	1.110157527486520053e+02	6.565866940467746993e+00	7.249993920927272129e+00	9.364793781475585277e+00	1.938946152496776376e+00	5.405764255706105814e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.000509623482214394e+00	6.640584108589420609e+00	7.446825805804834886e+00	7.293014436398060241e+00	4.851838959232567028e+00	7.959167819572435576e+01	6.386116455696234873e+00	7.840306001427210347e+00	4.449133870085472786e+00	9.733575679401380576e-01	8.532384520134149852e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.851339654010850211e+00	3.121126953591371045e+00	1.591044806052357874e+00	4.787172556409341695e+00	4.083186995473336189e+00	2.727931222270082401e+01	5.374143286435799638e+00	1.917302187399658520e+00	7.496445676049153128e+00	2.605989661477440933e+01	1.531966013653937253e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.677125461507221971e+00	1.173802812843044663e+00	7.392370849585356396e+00	4.176392411831571394e+00	6.007549792272153688e+00	1.272337082098659877e+01	5.746404804140510691e+00	5.471579469039460797e+00	1.131305823857432724e+00	3.301371595975028383e-01	2.065626904234032281e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.846786828247357626e+00	8.817464785339474531e+00	5.884642907713211635e+00	4.537051230024089499e+00	8.658420502267683005e+00	1.159992796967870561e+02	4.107221806287352450e+00	8.322641479783788654e+00	2.854666443423782951e+00	4.939790630797213922e-01	8.384170227219753997e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.685510915133111798e+00	1.175348445050774737e+00	1.721899385784052328e+00	3.403166091128118964e+00	2.714930981826013667e+00	7.473155037209993523e+00	5.598281111299599822e+00	9.509039659256920629e+00	5.357332420478267743e+00	3.738391322627072189e+00	3.866141207431156346e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.749102371070936357e+00	8.901527900857608699e+00	5.058410406924651603e+00	2.864436470261725987e+00	9.386651801043324639e+00	1.084831138681518610e+02	2.849077033084713939e+00	5.542317458794256524e+00	8.848476630004556753e+00	1.725200093231782139e+00	1.500190291008872805e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.964466123977897993e+00	5.818397430912494173e+00	5.247342161265835969e+00	5.433224093017380518e+00	7.218750422890935603e+00	7.259596282649258114e+01	8.287045892436776029e+00	9.559007685225370921e+00	5.771460388947610376e+00	1.834751173960165627e+00	4.125860315460300285e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.556550796631963607e+00	9.387732730055288854e+00	2.537130594007317441e+00	3.414547517131509391e+00	8.437379047287064893e+00	1.113286527380231945e+02	2.757959876437769964e+00	5.864587164010614195e+00	9.364441086874581543e+00	3.409717480537617362e+00	3.480154506426171679e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.968801465956184771e+00	8.291341896680968659e+00	9.524713167732883790e+00	3.492163318931106986e+00	6.037800010285389263e+00	7.819003445944721875e+01	1.936780865275085972e+00	4.672831048934023457e+00	5.270443944597429820e+00	4.429782570439578793e-01	6.487529856354840376e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.261093564639643283e+00	1.007073403150373636e+01	8.699583547295931751e+00	6.945822096809937563e+00	8.037296700636204605e+00	1.499947478797728593e+02	5.004746335099318877e+00	8.607013692408555627e+00	5.303201307202248138e+00	7.620816271030248501e-01	1.018018055497840123e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.257313077095272291e+00	4.107710726649353106e+00	6.997058394888328259e+00	9.832576945504078125e+00	1.177418860695262470e+00	4.589549660895650618e+01	6.975550718689744301e+00	5.402464950332928062e+00	2.047274873138373863e+00	7.713930955883732121e-01	1.090484180556668434e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.834882890854186321e+00	7.908744677206599683e+00	5.121302938981418862e+00	6.471298794957629497e+00	8.367915206528111938e+00	1.149777614267940891e+02	4.867445502371914756e+00	5.183657116473365356e+00	8.139071629128032725e+00	2.967893295187144620e+00	1.632486059098573321e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.706700185874164610e+00	4.712553163832994940e+00	4.706251425900301655e+00	1.650176120918255052e+00	1.304172998218537494e+00	1.480278943954732362e+01	3.425708896757346800e+00	5.474853974386950206e+00	3.122863880486890675e+00	9.155655350595384157e-01	3.039795248026536569e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.353952422886209428e+00	5.387469761204044971e+00	6.905927128009423654e+00	1.621682727611818642e+00	8.908361599844038636e+00	5.681139557646537952e+01	6.043301343306842099e+00	8.573879592674183314e+00	9.156814433400469966e+00	1.840046474867699011e+00	3.683047622455923147e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.979445193178925422e+00	6.628815630773052803e+00	5.896106835218389186e+00	9.511221209312401115e+00	9.897886929157326819e+00	1.291347121736841927e+02	4.029861499151103033e+00	8.467314251078395415e+00	9.192198913494971535e+00	1.540567183287531616e+00	3.139936041258050068e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.523130132762015698e+00	8.908397022189925352e+00	1.604729733937716007e+00	3.784063903116669181e+00	3.639274727491499828e+00	6.428719796029604083e+01	9.429573317594430293e+00	4.531101785390395875e+00	9.475612628210745569e+00	2.465886321468556019e+01	1.935460226748116952e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.462548991471585680e+00	1.002349002899887331e+01	5.556959018562542596e+00	1.810883406759524972e+00	2.961168021732679012e+00	4.596317330986115479e+01	9.186680593617611024e+00	4.047784859556458059e+00	5.672011013147413294e+00	4.723897201381009658e+00	1.898582690882415420e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.500930927579924301e+00	7.920310933573342815e+00	8.248718011893144464e+00	6.355529905330724816e+00	7.882790549164585769e+00	1.126038477798077793e+02	5.584559982191406036e+00	5.490358917134136263e+00	7.033068626732171147e+00	1.727350587123221315e+00	4.733551848737142222e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.187767183608024801e+00	4.724705832445072140e+00	5.129287441287276650e+00	6.604262229634874082e+00	3.266530057112570162e+00	4.639272275710057869e+01	3.933306890531499178e+00	6.200960888977210317e+00	8.028594536039395990e+00	1.982975708647697788e+00	1.895635656073067707e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.507898800927281791e+00	4.801805004909677876e+00	1.535326179163405191e+00	6.819388011695189711e+00	8.811060911751427582e+00	7.406510971563888290e+01	7.641137066812714096e+00	3.057708743578235744e+00	2.172150426972989212e+00	7.146396388902838126e+00	3.557158709498075666e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.928092506286372299e+00	7.651956787068701082e+00	8.087968251409584752e+00	3.491481049403319048e+00	1.910875917711381211e+00	4.009815193968686486e+01	1.289359435735067283e+00	8.178623438174993154e+00	6.368159012134030128e+00	2.794812118943111323e-01	6.893714592731029143e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.195528591994022172e+00	3.119813514261969623e+00	2.908686356090832259e+00	1.081078684759558817e+00	2.177746570415466376e+00	1.049191142594993131e+01	5.168764466143613845e+00	5.287355308414835697e+00	1.276225623009030530e+00	9.271101419382297149e-01	2.699819239876500774e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.103802211338843264e+00	2.018835310337958600e+00	3.253173051557007422e+00	9.749050980617365525e+00	9.920177271022112109e+00	3.891358124316705869e+01	4.094648160439353646e+00	4.009567204484462799e+00	5.412532061283689799e+00	3.326269478414937808e+00	9.781943399222130608e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.647505111762167518e+00	4.121815135361988958e+00	2.489530849179654837e+00	3.264646713551120794e+00	7.183881025627937511e+00	4.360500973307765094e+01	9.358101958167662104e+00	1.972544708264709623e+00	2.371885334975293969e+00	9.139928120258039357e+00	4.539010292325527018e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.932364168615780642e+00	3.548126234432802395e+00	3.981841314584130931e+00	7.149577466710152152e+00	8.627270772410858157e+00	5.626895370003090591e+01	1.088743997107752381e+00	3.166479723276948377e+00	2.633507000795372033e+00	4.385832618963729224e-01	1.822933274468144305e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.964034600537319264e+00	3.708955417836964141e+00	7.845002935562861879e+00	7.445341940462259167e+00	3.937314751594516604e+00	4.056431981378780449e+01	6.011648530059651385e+00	9.572613598787793165e+00	4.262338396827151321e+00	7.252976219762400367e-01	1.146994377547091062e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.834840395061740903e+00	3.004843561379300088e+00	5.629561838584157485e+00	6.494657164279379558e+00	7.174353220341807003e+00	4.242627822609183852e+01	7.644527221508854886e+00	3.745460169676175788e+00	4.894880489983490790e+00	3.567871220903080953e+00	2.302790566171631497e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.405709719753510001e-01	1.429083329794311963e+00	2.936940727155992636e+00	3.799110973969434202e+00	6.340008096738390719e+00	1.340613148748408712e+01	5.380988963299713213e+00	2.412981760615330984e+00	6.604358246395873877e+00	9.864455407843852441e+00	3.391225619454228024e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.356228522088253285e+00	1.048935753035837637e+00	8.901186523673269235e+00	3.443448788623973744e+00	6.465346322132626611e+00	1.184753096375054149e+01	1.810275015959837530e+00	5.175164523222998803e+00	1.682181892013823621e+00	1.500357941589660071e-01	1.982125360168373390e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.397105257301268999e+00	9.793185227200195797e+00	8.856212609985760764e+00	6.373884247726932628e+00	7.080960559119136910e+00	1.330173615513683671e+02	9.782605470349926335e+00	3.769099357703589170e+00	5.583599827385478775e+00	3.250549912668996733e+00	4.951649512133790836e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.487955179795513949e+00	4.822199235382022664e+00	8.834320985870846243e+00	8.705162885003518980e+00	6.161301313530989532e+00	7.220225450431996705e+01	5.735661892136086237e+00	1.267332723143414164e+00	2.675301543859406550e+00	2.555281118440056787e+00	3.896166040618168722e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.988090340385232579e+00	4.474898502356349894e+00	3.131874211964923216e+00	9.604645151108345047e+00	4.924534280868909875e+00	6.391019859920266555e+01	6.556142929943580278e+00	3.822935199972325115e+00	6.216764426590247972e+00	6.528492686120465294e+00	8.363194007284160136e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.660366122750109419e+00	7.190552018293256076e+00	5.214834645954002923e+00	1.966457505741264322e+00	3.444184507985177834e+00	3.909901265731990350e+01	3.131028812756125213e+00	5.980751431988815092e+00	6.691361180139614007e+00	1.433911462688533200e+00	1.869852567110384030e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.392421792104600264e+00	2.967490634059987809e+00	9.922881136879597719e+00	2.330494584491195731e+00	7.910257099005276515e+00	3.067047929182207966e+01	5.309709951802401129e+00	6.032391384923702304e+00	5.983216481805554210e+00	1.033315637220799221e+00	7.978648717248096318e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.924982796729044709e+00	9.535934498812006055e+00	7.950854417009754371e+00	9.390703530577132696e+00	2.950705490718319890e+00	1.197559371259128085e+02	4.836093761599139285e+00	4.247432816698918145e+00	7.679570382089631941e+00	2.179113296246597997e+00	3.598077229803475916e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.842031529867034223e+00	8.109348137502728093e+00	1.238327140633799450e+00	7.502815375018240474e+00	7.340441914059038453e+00	1.211685748945493657e+02	1.718503460978358488e+00	4.988935585708518694e+00	4.056349075632462942e+00	2.113006235109371023e+00	2.331318661674022152e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.588350085946637513e+00	1.756249562223198613e+00	1.639355365845740486e+00	8.988653418651750826e+00	3.168791880964582752e+00	2.062785888382466482e+01	1.873050267837833349e+00	9.552742250589048467e+00	7.849711915647308302e+00	1.934656311110897420e+00	3.948178922223448950e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.890556972540431424e+00	4.765982862448630009e+00	5.230536077808097595e+00	2.790186130395319708e+00	6.638217215374315749e+00	4.434389489212924218e+01	8.597919263570684478e+00	4.437733161434969098e+00	4.927570489698645417e+00	3.716457987737872948e+00	2.007539663274675092e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.543504709444681655e+00	8.845337706574737169e+00	9.022216209188121283e+00	6.263647359002392001e+00	7.751348361743901627e+00	1.242204312309489467e+02	3.142955518000166926e+00	3.343988272149447383e+00	5.307263263546495580e+00	1.029972945180323229e+00	4.727571602727122126e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.813858933896321801e+00	9.507182839085594139e+00	5.883820021398149969e+00	7.336681973016505154e+00	2.989989363634603770e+00	9.660103205648908897e+01	2.709714243297602465e+00	3.170822596316533293e+00	6.858613950450410890e+00	2.030623594198724291e+00	1.689974335452770617e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.982800801720546069e+00	5.199390602977503661e+00	5.481856785104876728e+00	7.093071345911186043e+00	1.614892450004215663e+00	4.465581929494675251e+01	5.483925069534457464e+00	5.181068493487892113e+00	1.163820891672594726e+00	4.926302571495494442e-01	1.089845528750207222e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.659653637797593007e+00	6.475959822910871466e+00	1.876866507038503995e+00	4.702950638456990795e+00	2.150504921970718630e+00	4.509749337808916891e+01	7.955721213297891836e+00	7.881810536466440809e+00	6.812000638802216734e+00	7.128429022645939028e+00	4.981063435883028490e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.814974487324806596e+00	2.512486977655560061e+00	6.959623297551669197e+00	1.143711031454483829e+00	6.493858945768835156e+00	1.864786607205365243e+01	1.556715418916962745e+00	2.863472866363365288e+00	6.544081000607659959e+00	1.010741923530944275e+00	1.700401040592336983e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.932665222202876620e+00	9.929338004140758400e+00	8.522955124929175952e+00	6.241780259816530396e+00	8.703703975391990255e+00	1.475281167932075732e+02	6.278433806320634858e+00	7.385572240647122477e+00	3.905186296503801557e+00	7.656983492350609710e-01	1.155936680392401286e+03
