G c dx1dt d2x1dt2 dx2dt m2 m1 Fc Fg d2 d1 W
1.00000000e+00 1.00000000e+00 6.50667605e+00 7.27678241e+00 9.67054991e+00 3.57182492e+00 3.69350756e-01 4.70173575e+00 5.87326358e+00 2.21247092e-01 7.00234703e+00 7.10124441e+00
1.00000000e+00 1.00000000e+00 2.25544475e+00 3.67614107e+00 6.04151365e+00 4.89490192e+00 8.10211182e-01 3.16478427e+00 3.88482865e+00 9.36195240e-01 4.91856691e+00 1.26954995e+01
1.00000000e+00 1.00000000e+00 3.62930184e+00 9.31956576e+00 9.43140216e+00 7.16899495e+00 7.60119739e-01 7.05145459e+00 1.55970354e+01 3.23394874e-01 9.57808103e+00 8.28537656e+00
1.00000000e+00 1.00000000e+00 4.29725659e+00 9.73952421e+00 1.47032091e+00 3.99210541e+00 2.71512523e+00 8.43458216e+00 9.17633113e+00 3.97561617e-02 7.47320681e+00 1.34184660e-01
1.00000000e+00 1.00000000e+00 5.10462986e+00 9.49839840e+00 4.76913987e+00 1.50927091e+00 3.16466060e-01 7.05782918e+00 3.34681465e+00 1.09042287e-01 9.37148683e+00 4.27521510e-01
1.00000000e+00 1.00000000e+00 8.06658365e+00 5.26792795e+00 3.34142012e+00 4.36528942e+00 1.30641741e+00 8.41915403e+00 5.42672319e+00 8.38284467e-02 5.74829176e+00 1.71587791e+00
1.00000000e+00 1.00000000e+00 2.79706404e+00 8.75838386e+00 7.57738868e+00 9.50003724e+00 1.25373498e+00 4.57292946e+00 1.87510232e+01 3.76636571e-01 3.33013847e+00 2.27723304e+01
1.00000000e+00 1.00000000e+00 5.62810995e+00 8.60094459e+00 9.83167381e+00 6.77560958e+00 6.89161348e-01 2.40685274e+00 1.20631581e+01 2.22907142e-01 1.47544018e+00 5.66422878e+01
1.00000000e+00 1.00000000e+00 6.33173112e+00 3.87190426e+00 3.30877056e+00 7.04331234e+00 2.12867958e+00 7.64155853e+00 6.39905674e+00 1.46536074e-01 7.53476366e+00 2.86972963e+00
1.00000000e+00 1.00000000e+00 1.41805371e+00 8.46023927e+00 6.88757141e+00 6.69053938e+00 9.71393105e-01 4.24427055e+00 1.26595246e+01 8.86778953e-01 2.09172698e+00 2.77032235e+01
1.00000000e+00 1.00000000e+00 6.46790367e+00 1.33306871e+00 2.78287869e+00 2.79092925e+00 1.00289289e+00 7.04143743e+00 8.68457488e-01 3.49800106e-01 3.72497615e+00 4.71740416e+00
1.00000000e+00 1.00000000e+00 2.53471711e+00 6.36642891e+00 6.08797229e+00 4.76500478e+00 7.82691601e-01 3.43579548e+00 6.62054930e+00 4.69972813e-01 5.79223817e+00 5.96611786e+00
1.00000000e+00 1.00000000e+00 1.58546434e+00 3.07007954e+00 5.17539238e+00 7.75845819e+00 1.49910531e+00 1.73106671e+00 4.62025885e+00 1.55302375e+00 6.07974929e+00 1.62617623e+01
1.00000000e+00 1.00000000e+00 9.53996984e+00 2.08510197e+00 9.74804797e+00 1.91235608e+00 1.96178362e-01 9.93323616e+00 9.49090860e-01 5.17158155e-01 6.40524877e+00 1.43588876e+01
1.00000000e+00 1.00000000e+00 9.69068830e+00 1.69257881e+00 6.47674545e+00 3.50067498e+00 5.40499084e-01 2.40581357e+00 1.22640785e+00 4.16351267e-01 2.49629797e+00 3.66460113e+01
1.00000000e+00 1.00000000e+00 8.27557613e+00 7.26659898e+00 4.14555735e+00 3.48687198e+00 8.41110539e-01 9.89578895e+00 6.02976206e+00 7.33701076e-02 4.41763664e+00 1.98676423e+00
1.00000000e+00 1.00000000e+00 3.74152392e+00 4.05887467e+00 2.02686206e+00 4.88817035e+00 2.41169364e+00 9.79551939e+00 4.71923051e+00 1.54052702e-01 6.55474804e+00 8.71229097e-01
1.00000000e+00 1.00000000e+00 1.87904903e+00 7.52290094e+00 2.36122146e+00 9.82331867e+00 4.16026995e+00 8.14436294e+00 1.74063500e+01 2.27599693e-01 9.72836978e+00 1.01968180e+00
1.00000000e+00 1.00000000e+00 7.15809724e+00 1.58820707e+00 3.02785237e+00 1.60752292e+00 5.30911922e-01 6.93480666e+00 5.95345376e-01 2.86336979e-01 7.54868024e+00 1.32158735e+00
1.00000000e+00 1.00000000e+00 4.96137244e+00 3.83761304e+00 3.25869995e+00 5.66830895e+00 1.73943874e+00 6.20026345e+00 5.03237466e+00 1.90333272e-01 9.30343381e+00 1.87486999e+00
1.00000000e+00 1.00000000e+00 2.09834411e+00 5.85542163e+00 8.65554452e+00 2.61428214e+00 3.02035549e-01 8.79491391e+00 3.62106948e+00 9.24838575e-01 7.85990852e+00 5.58691424e+00
1.00000000e+00 1.00000000e+00 5.45659219e+00 8.11650848e+00 6.05100509e+00 9.73608891e+00 1.60900359e+00 3.60495569e+00 1.73494313e+01 1.50409436e-01 6.32545272e+00 7.64393554e+00
1.00000000e+00 1.00000000e+00 1.30949669e+00 3.86877253e+00 5.71051820e+00 2.01973154e+00 3.53686210e-01 5.20913091e+00 1.78238748e+00 1.82342224e+00 2.72821032e+00 1.00944573e+01
1.00000000e+00 1.00000000e+00 9.18388362e+00 6.63302239e+00 2.03291985e+00 4.63240902e+00 2.27869733e+00 6.57450972e+00 7.13880295e+00 3.52935056e-02 7.00017087e+00 4.36053406e-01
1.00000000e+00 1.00000000e+00 3.32901983e+00 8.97379973e+00 8.74125724e+00 7.64096486e+00 8.74126530e-01 4.70071428e+00 1.54940675e+01 3.44319434e-01 6.61041609e+00 1.15816710e+01
1.00000000e+00 1.00000000e+00 6.96270056e+00 6.54276869e+00 7.50532873e+00 7.34098985e+00 9.78103707e-01 4.84737809e+00 1.08848438e+01 1.77498267e-01 6.42222253e+00 1.06025622e+01
1.00000000e+00 1.00000000e+00 3.80539968e+00 3.09663527e+00 1.60901526e+00 4.80455773e+00 2.98602373e+00 3.97256201e+00 3.30367864e+00 1.57197677e-01 5.40807281e+00 8.55101072e-01
1.00000000e+00 1.00000000e+00 5.68061219e+00 1.21960703e+00 7.37051588e+00 4.11871751e+00 5.58809937e-01 6.07808635e+00 1.16035060e+00 1.16653261e+00 5.75790944e+00 3.49371188e+01
1.00000000e+00 1.00000000e+00 5.92039251e+00 8.83088987e+00 5.89184396e+00 4.57851141e+00 7.77093121e-01 8.65517075e+00 9.55604022e+00 1.23088089e-01 4.00998274e+00 4.90229639e+00
1.00000000e+00 1.00000000e+00 2.66369010e+00 1.19142470e+00 1.73552811e+00 3.37848637e+00 1.94666185e+00 2.81375540e+00 8.54465773e-01 6.73240132e-01 5.67381423e+00 1.85324315e+00
1.00000000e+00 1.00000000e+00 9.72626165e+00 8.87231505e+00 5.12470577e+00 2.84799645e+00 5.55738529e-01 9.40989735e+00 5.99835461e+00 6.26045956e-02 2.77800315e+00 3.19909995e+00
1.00000000e+00 1.00000000e+00 7.97619541e+00 5.76043421e+00 5.36226658e+00 5.34735728e+00 9.97219589e-01 7.20178888e+00 7.20084077e+00 1.24512380e-01 8.24656958e+00 3.45320688e+00
1.00000000e+00 1.00000000e+00 9.45549047e+00 9.45160929e+00 2.49197086e+00 3.41680380e+00 1.37112510e+00 8.40945891e+00 7.62048363e+00 2.94406791e-02 2.67199259e+00 8.87073564e-01
1.00000000e+00 1.00000000e+00 9.05344615e+00 8.18904912e+00 9.51128332e+00 3.58715498e+00 3.77147317e-01 6.00571623e+00 6.77943214e+00 1.35788977e-01 1.76469661e+00 2.37682741e+01
1.00000000e+00 1.00000000e+00 6.38109981e+00 9.98140699e+00 8.64977834e+00 6.91080457e+00 7.98957418e-01 8.01565031e+00 1.62323474e+01 1.47351535e-01 4.92621424e+00 1.14096020e+01
1.00000000e+00 1.00000000e+00 9.29686812e+00 4.15640634e+00 7.02120104e+00 9.71683599e+00 1.38392790e+00 1.14580358e+00 7.02934811e+00 1.92028340e-01 6.92476696e+00 1.75886747e+01
1.00000000e+00 1.00000000e+00 1.79643252e+00 7.90469460e+00 5.16066005e+00 6.43273481e+00 1.24649458e+00 8.36542382e+00 1.19952471e+01 5.03582048e-01 4.93945142e+00 6.07999649e+00
1.00000000e+00 1.00000000e+00 2.76384576e+00 4.61737822e+00 4.70588987e+00 1.69281520e+00 3.59722656e-01 1.36124973e+00 1.42915117e+00 4.50193764e-01 3.49078719e+00 2.83949570e+00
1.00000000e+00 1.00000000e+00 1.40704560e+00 5.31888058e+00 6.85876120e+00 1.68025252e+00 2.44979009e-01 9.00922039e+00 2.11678673e+00 1.42166189e+00 6.02354066e+00 3.82712712e+00
1.00000000e+00 1.00000000e+00 3.92797298e+00 6.64754917e+00 5.90888682e+00 9.56280899e+00 1.61837742e+00 9.92766473e+00 1.51302844e+01 2.59302512e-01 4.12302102e+00 1.39588879e+01
1.00000000e+00 1.00000000e+00 4.49809561e+00 8.86309403e+00 1.56045795e+00 3.67561711e+00 2.35547334e+00 3.64660716e+00 7.16228696e+00 4.40365755e-02 9.39580921e+00 1.20917836e-01
1.00000000e+00 1.00000000e+00 3.44214129e+00 9.85675122e+00 5.61252384e+00 1.82860287e+00 3.25807592e-01 2.89286701e+00 3.84197765e+00 1.93535607e-01 9.30380626e+00 7.34863218e-01
1.00000000e+00 1.00000000e+00 8.45863758e+00 7.91446072e+00 8.25763256e+00 6.39140128e+00 7.73999235e-01 7.88827027e+00 1.18923256e+01 1.31097828e-01 5.52134638e+00 1.05999194e+01
1.00000000e+00 1.00000000e+00 4.21077994e+00 4.75990104e+00 5.13315890e+00 6.61283900e+00 1.28825917e+00 3.27723707e+00 6.82746523e+00 2.90617381e-01 3.95095595e+00 1.05136763e+01
1.00000000e+00 1.00000000e+00 3.52841059e+00 4.79221302e+00 1.46760920e+00 6.83654338e+00 4.65828600e+00 8.79006145e+00 7.74972018e+00 1.01125237e-01 7.63419173e+00 4.68945753e-01
1.00000000e+00 1.00000000e+00 5.88426475e+00 7.63824071e+00 8.07650379e+00 3.40661825e+00 4.21793679e-01 1.92558333e+00 5.16419861e+00 1.96382893e-01 1.33041649e+00 2.38976452e+01
1.00000000e+00 1.00000000e+00 2.26831802e+00 3.14899431e+00 2.81227404e+00 1.13599616e+00 4.03942198e-01 2.13359677e+00 7.24522391e-01 5.05039548e-01 5.27292105e+00 6.94084847e-01
1.00000000e+00 1.00000000e+00 8.21977283e+00 1.99426702e+00 3.32758751e+00 9.68513833e+00 2.91055856e+00 9.81236400e+00 4.59456669e+00 2.16143241e-01 4.02691055e+00 1.42188609e+01
1.00000000e+00 1.00000000e+00 1.67095579e+00 4.19159942e+00 2.48235718e+00 3.25803741e+00 1.31247728e+00 7.06455008e+00 3.18843269e+00 5.05759443e-01 9.28482297e+00 7.36131956e-01
1.00000000e+00 1.00000000e+00 9.88198243e+00 3.58515092e+00 3.97193558e+00 7.08423659e+00 1.78357288e+00 8.62198502e+00 6.00148076e+00 1.18086469e-01 1.10802725e+00 2.96339149e+01
1.00000000e+00 1.00000000e+00 7.95020292e+00 3.66677308e+00 7.81076355e+00 7.35966883e+00 9.42247039e-01 3.91896440e+00 5.98319464e+00 2.85917906e-01 5.97533388e+00 2.18680045e+01
1.00000000e+00 1.00000000e+00 2.78844113e+00 3.10246976e+00 5.67447274e+00 6.49006675e+00 1.14373036e+00 7.08835375e+00 4.70212905e+00 7.99241840e-01 7.66597223e+00 1.07064903e+01
1.00000000e+00 1.00000000e+00 1.04969905e+00 1.37883871e+00 2.84393147e+00 3.81616655e+00 1.34186305e+00 6.34817645e+00 1.21942429e+00 3.75215414e+00 5.36516189e+00 7.96726188e+00
1.00000000e+00 1.00000000e+00 8.33915286e+00 1.16086541e+00 8.90047070e+00 3.43986628e+00 3.86481389e-01 6.42835108e+00 9.26260496e-01 9.78052056e-01 1.76862727e+00 1.41189410e+02
1.00000000e+00 1.00000000e+00 7.36171609e+00 9.88950151e+00 8.91623669e+00 6.37901454e+00 7.15438000e-01 7.14279214e+00 1.47395412e+01 1.31393670e-01 9.75215251e+00 5.64141702e+00
1.00000000e+00 1.00000000e+00 7.56106451e+00 4.84995820e+00 8.83520583e+00 8.79486070e+00 9.95433596e-01 6.17823256e+00 9.86528607e+00 2.57993341e-01 5.66209388e+00 2.67707174e+01
1.00000000e+00 1.00000000e+00 7.94143312e+00 4.45893982e+00 3.14916590e+00 9.52060356e+00 3.02321435e+00 4.86156132e+00 9.62322394e+00 9.49089888e-02 6.52767620e+00 3.46184523e+00
1.00000000e+00 1.00000000e+00 1.66640187e+00 7.11682554e+00 5.06115410e+00 1.95315224e+00 3.85910447e-01 3.48330425e+00 3.03885764e+00 6.09698371e-01 3.12948804e+00 3.20927651e+00
1.00000000e+00 1.00000000e+00 4.22619156e+00 2.96428499e+00 9.86490691e+00 2.39345751e+00 2.42623426e-01 7.91723198e+00 1.66835997e+00 8.93115977e-01 5.35148277e+00 1.66533504e+01
1.00000000e+00 1.00000000e+00 2.04282154e+00 9.54965066e+00 7.94811229e+00 9.50262633e+00 1.19558280e+00 3.03645187e+00 1.94791407e+01 5.39461949e-01 4.86234543e+00 1.71180024e+01
1.00000000e+00 1.00000000e+00 8.76793083e+00 8.07710513e+00 1.24450679e+00 7.62881706e+00 6.12999231e+00 7.23118876e+00 1.44084202e+01 1.86356567e-02 1.67406258e+00 9.26668922e-01
1.00000000e+00 1.00000000e+00 6.60968314e+00 1.80469902e+00 1.58684132e+00 8.94694442e+00 5.63820988e+00 3.09999540e+00 3.47599093e+00 1.43916315e-01 1.95544318e+00 6.90643153e+00
1.00000000e+00 1.00000000e+00 3.97808222e+00 4.75822698e+00 5.17538239e+00 2.82369371e+00 5.45600981e-01 6.62797153e+00 3.12332680e+00 3.12721286e-01 8.53725268e+00 2.12947769e+00
1.00000000e+00 1.00000000e+00 1.57202515e+00 8.91206477e+00 9.18298185e+00 6.28827284e+00 6.84774613e-01 7.72370440e+00 1.31585451e+01 9.61170464e-01 3.15837957e+00 2.76255344e+01
1.00000000e+00 1.00000000e+00 3.79884090e+00 9.50258820e+00 5.84831618e+00 7.31025635e+00 1.24997625e+00 2.96842500e+00 1.48630623e+01 1.86563880e-01 2.75462444e+00 1.09996717e+01
1.00000000e+00 1.00000000e+00 3.92664990e+00 5.20661360e+00 5.48031257e+00 7.12100697e+00 1.29937971e+00 1.53948971e+00 6.99668046e+00 3.07171024e-01 5.54420306e+00 8.49004592e+00
1.00000000e+00 1.00000000e+00 7.56645561e+00 6.52070250e+00 1.94926330e+00 4.67336522e+00 2.39750331e+00 2.17876369e+00 6.19640567e+00 4.23033231e-02 7.91872418e+00 3.68223909e-01
1.00000000e+00 1.00000000e+00 6.73801724e+00 2.50330551e+00 6.91102094e+00 1.13855403e+00 1.64744693e-01 6.45397271e+00 6.61304763e-01 4.42569807e-01 1.55751867e+00 1.50652552e+01
1.00000000e+00 1.00000000e+00 8.98491468e+00 9.92051764e+00 8.39892845e+00 6.24633451e+00 7.43706123e-01 8.64501766e+00 1.46447147e+01 9.97796711e-02 6.19127128e+00 7.59670587e+00
1.00000000e+00 1.00000000e+00 5.24993433e+00 3.08504531e+00 4.42378007e+00 3.27791385e+00 7.40975772e-01 1.40497139e+00 1.86456752e+00 3.01886975e-01 2.07289399e+00 1.10869533e+01
1.00000000e+00 1.00000000e+00 2.07634821e+00 9.48458597e+00 7.98050666e+00 5.05228822e+00 6.33078629e-01 7.60736133e+00 1.12408983e+01 5.33777088e-01 1.32814946e+00 3.36458690e+01
1.00000000e+00 1.00000000e+00 7.41920309e+00 6.84681984e+00 9.68028989e+00 9.61822914e+00 9.93588958e-01 4.07186781e+00 1.46630405e+01 2.04335293e-01 1.47469557e+00 9.57153849e+01
1.00000000e+00 1.00000000e+00 7.84706544e+00 6.46963115e+00 2.83389813e+00 4.59131786e+00 1.62014217e+00 5.30675533e+00 6.78660274e+00 5.96198399e-02 8.50747697e+00 7.15515247e-01
1.00000000e+00 1.00000000e+00 6.05149478e+00 5.61419660e+00 5.70996668e+00 8.55821446e+00 1.49882039e+00 9.35973595e+00 1.14027369e+01 1.83204451e-01 2.06175235e+00 2.62771902e+01
1.00000000e+00 1.00000000e+00 7.93870462e+00 3.07602831e+00 3.58424162e+00 2.69686545e+00 7.52422893e-01 3.98774354e+00 1.84284499e+00 1.56642511e-01 1.40636228e+00 8.54709694e+00
1.00000000e+00 1.00000000e+00 5.44416037e+00 2.58875229e+00 8.13568977e+00 7.05214448e+00 8.66815805e-01 5.18803241e+00 4.16286497e+00 6.35640170e-01 4.94109898e+00 4.01822519e+01
1.00000000e+00 1.00000000e+00 5.70459546e+00 2.98437588e+00 6.19834029e+00 9.79306259e+00 1.57994917e+00 1.12314173e+00 5.05580344e+00 3.99056983e-01 8.59594125e+00 1.60753440e+01
1.00000000e+00 1.00000000e+00 4.84786917e+00 2.67794436e+00 6.71124176e+00 1.91703791e+00 2.85645783e-01 1.73438848e+00 9.96230779e-01 5.76401188e-01 3.36167539e+00 1.06943297e+01
1.00000000e+00 1.00000000e+00 1.22877214e+00 8.01626026e+00 8.18122744e+00 1.07487948e+00 1.31383645e-01 3.32732432e+00 1.87271401e+00 1.40040901e+00 4.79541356e+00 3.15557439e+00
1.00000000e+00 1.00000000e+00 1.97102284e+00 4.15112733e+00 4.56373425e+00 4.90224513e+00 1.07417410e+00 1.25067017e+00 3.63445710e+00 7.47368648e-01 1.35930279e+00 2.42451958e+01
1.00000000e+00 1.00000000e+00 1.28286267e+00 1.52058409e+00 9.23581062e+00 1.83362935e+00 1.98534750e-01 6.68237793e+00 6.48522103e-01 7.75852193e+00 5.04170663e+00 3.34324466e+01
1.00000000e+00 1.00000000e+00 6.72769370e+00 9.72192367e+00 5.79725981e+00 7.73545915e+00 1.33433025e+00 4.83758521e+00 1.70397069e+01 9.57509987e-02 6.19851773e+00 4.66047879e+00
1.00000000e+00 1.00000000e+00 3.82920383e+00 8.95407296e+00 2.42159341e+00 9.23093797e+00 3.81192728e+00 5.93330682e+00 1.90576354e+01 8.12344437e-02 6.13816348e+00 1.13281059e+00
1.00000000e+00 1.00000000e+00 5.57713622e+00 9.34977055e+00 7.26309206e+00 4.90618875e+00 6.75495879e-01 2.57182467e+00 9.60130240e+00 1.53003646e-01 3.99184023e+00 7.61738109e+00
1.00000000e+00 1.00000000e+00 9.16809827e+00 9.95417040e+00 8.13935215e+00 3.32840478e+00 4.08927482e-01 3.66338826e+00 7.28814917e+00 9.43324126e-02 3.83979863e+00 6.10179662e+00
1.00000000e+00 1.00000000e+00 3.24363006e+00 2.56505724e+00 3.85085509e+00 4.90962987e+00 1.27494537e+00 6.97442027e+00 2.93776074e+00 5.47185477e-01 1.95961257e+00 1.71238570e+01
1.00000000e+00 1.00000000e+00 4.69344631e+00 4.56617817e+00 8.71461331e+00 7.51103036e+00 8.61889116e-01 9.68772451e+00 8.15336655e+00 4.55118177e-01 4.30118489e+00 3.25069006e+01
1.00000000e+00 1.00000000e+00 7.79996025e+00 7.82414628e+00 9.15528929e+00 1.08148745e+00 1.18127065e-01 1.45375096e+00 1.57405269e+00 1.60293021e-01 1.89545202e+00 6.53112155e+00
1.00000000e+00 1.00000000e+00 3.05918349e+00 7.26418556e+00 3.49214039e+00 6.30508591e+00 1.80550757e+00 9.01345889e+00 1.08485322e+01 1.87846600e-01 7.89936350e+00 1.60176747e+00
1.00000000e+00 1.00000000e+00 1.69281919e+00 2.38506316e+00 9.85169325e+00 6.51962516e+00 6.61777117e-01 6.19193081e+00 3.59697296e+00 3.46287153e+00 9.69646868e+00 3.88299528e+01
1.00000000e+00 1.00000000e+00 3.60776308e+00 8.34249812e+00 2.26640375e+00 6.73919422e+00 2.97351882e+00 6.07527610e+00 1.29866198e+01 8.74164691e-02 9.73067011e+00 4.95032570e-01
1.00000000e+00 1.00000000e+00 2.45099159e+00 3.01996515e+00 2.81814102e+00 3.17819872e+00 1.12776426e+00 5.50250682e+00 2.19963649e+00 4.78305521e-01 8.78563989e+00 1.19513671e+00
1.00000000e+00 1.00000000e+00 9.36727887e+00 3.01435853e+00 2.65802355e+00 7.42647451e+00 2.79398371e+00 1.62454677e+00 4.27940641e+00 9.94428474e-02 6.40712934e+00 2.86988853e+00
1.00000000e+00 1.00000000e+00 8.27308342e+00 5.83276981e+00 9.04590739e+00 1.82252338e+00 2.01474910e-01 1.80889167e+00 2.08207781e+00 1.99518868e-01 7.30779128e+00 3.72383548e+00
1.00000000e+00 1.00000000e+00 6.70063381e+00 6.33645941e+00 6.88863297e+00 2.79343303e+00 4.05513407e-01 6.40820805e+00 4.10483897e+00 1.75327607e-01 3.56685222e+00 6.33800215e+00
1.00000000e+00 1.00000000e+00 8.84314531e+00 6.22077587e+00 2.36893855e+00 8.89723042e+00 3.75578777e+00 4.06862714e+00 1.23225780e+01 4.56435519e-02 6.67693378e+00 1.27414179e+00
1.00000000e+00 1.00000000e+00 8.23304869e+00 1.82338154e+00 4.96291077e+00 7.64850836e+00 1.54113356e+00 9.25541260e+00 3.30783965e+00 3.51972043e-01 5.10084594e+00 2.15645231e+01
1.00000000e+00 1.00000000e+00 2.67913053e+00 8.89714776e+00 6.53768223e+00 1.12370999e+00 1.71882014e-01 4.65931484e+00 2.25722618e+00 3.37201702e-01 5.33815606e+00 1.24328420e+00
1.00000000e+00 1.00000000e+00 9.03303099e+00 3.39040038e+00 1.75117676e+00 3.23538634e+00 1.84754984e+00 2.28953313e+00 2.25077744e+00 6.05306970e-02 7.81998904e+00 3.96149548e-01
1.00000000e+00 1.00000000e+00 5.85408018e+00 2.16563429e+00 8.94174732e+00 2.92965835e+00 3.27638239e-01 7.43246950e+00 1.48616432e+00 7.71174043e-01 3.53726520e+00 3.34335750e+01
1.00000000e+00 1.00000000e+00 8.26696140e+00 8.99873272e+00 8.23243182e+00 3.43725695e+00 4.17526319e-01 3.64018079e+00 6.79887424e+00 1.17786534e-01 3.86235651e+00 7.13393810e+00
1.00000000e+00 1.00000000e+00 9.06482170e+00 9.60086348e+00 5.54686096e+00 3.22803793e+00 5.81957607e-01 5.72923277e+00 7.12608241e+00 6.74557009e-02 9.32177612e+00 1.17453285e+00
1.00000000e+00 1.00000000e+00 3.86203127e+00 8.75914856e+00 9.70413954e+00 1.56273666e+00 1.61038148e-01 7.28049507e+00 3.20214786e+00 3.29528811e-01 1.50601865e+00 1.28150900e+01
1.00000000e+00 1.00000000e+00 1.99046732e+00 8.28564467e+00 4.75984881e+00 5.13046465e+00 1.07786294e+00 9.10237700e+00 1.00739335e+01 3.85429006e-01 5.37070869e+00 3.48833117e+00
1.00000000e+00 1.00000000e+00 3.05141646e+00 6.89717783e+00 9.85699287e+00 7.59460127e+00 7.70478519e-01 8.12972075e+00 1.23365947e+01 5.60133653e-01 9.21520720e+00 1.38847309e+01
1.00000000e+00 1.00000000e+00 4.84397010e+00 5.95771634e+00 7.01127999e+00 6.46058552e+00 9.21455930e-01 7.08724961e+00 8.98845537e+00 2.70913509e-01 6.49326707e+00 9.15457191e+00
1.00000000e+00 1.00000000e+00 8.36213289e+00 1.78288084e+00 6.71204146e+00 7.05584502e+00 1.05122191e+00 7.11669864e+00 2.93848286e+00 4.78841665e-01 5.91766367e+00 3.20451554e+01
1.00000000e+00 1.00000000e+00 8.74657525e+00 4.67607892e+00 2.49359406e+00 1.73034261e+00 6.93915115e-01 9.51332180e+00 1.92179897e+00 6.46651510e-02 3.24769761e+00 7.51433587e-01
