G	c	dx1dt	d2x1dt2	m1	Fc	d2	d1	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	3.509325307620727141e+00	1.021867045972078891e+01	9.750025794425351222e+00	3.544136350682296666e+02	7.678839656043834339e+00	1.007445183937796784e+01	7.904475009335644842e+00	1.395079667092836928e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.162537119929784701e+00	1.006033822363929886e+01	1.476381119869773384e+00	5.012113396393696263e+01	3.724248316835909289e+00	6.209174471247652427e+00	8.671211257126719474e+00	3.188634352315945719e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.790457343605063034e+00	1.004686949832219511e+01	4.453373824868313235e+00	2.015449596334925957e+02	1.022564645342798340e+00	1.820971902095749551e+00	7.647934791710466307e+00	9.209628020573099150e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.781517697064018080e+00	4.763843246349503957e+00	2.726792249044053484e+00	6.948731069115302716e+01	4.371183934740285437e+00	3.645969522915760042e+00	8.630042763895485081e+00	6.976269000038689327e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.183055434259505212e+00	8.463436644887925908e+00	7.948799871543125839e+00	2.579736679124917487e+02	9.491086987230417549e+00	1.488488419112366223e+01	4.779503873442800810e+00	2.614680067256349161e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.615980292878079538e+00	8.022533074376793749e+00	1.020011815199738514e+01	3.286669578854143765e+02	6.084880972322838311e+00	7.557447139317250873e+00	2.816850283034340485e+00	7.109950157432022300e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.636148514482039573e+00	4.317658537425458576e+00	3.674454217303660730e+00	3.647207264380589464e+01	5.662611324530740120e+00	6.000474535471124859e+00	7.332875372182839691e+00	2.271698693022625282e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.940141950478736277e+00	9.141861149220380511e+00	7.123675197359083278e+00	2.681109243501404080e+02	6.405754740799217473e+00	2.262156798681361991e+01	3.941576277379724047e+00	4.424772121721495255e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.306292037509773962e+00	9.994048871502445586e-01	3.304508487578628362e+00	3.240505255887880764e+01	1.944615922671276920e+00	3.768510640019436586e+00	7.231833852332766099e+00	7.066290012464609305e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.873562710224245809e+00	6.163795789138323933e+00	6.864354749692826552e+00	1.469214280753091941e+02	4.857779179276907833e+00	8.932582479433433420e+00	4.493108788121028319e+00	7.811270181297782500e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.779426445611745677e+00	2.891785925299364735e+00	4.139299831260393248e+00	8.496441562456232077e+01	7.854860427747721197e+00	2.259565673318232015e+01	8.918264550422054793e-01	1.899384834117056609e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.969960290944827719e+00	1.224357165071825904e+00	8.454989024944801201e+00	8.789541419522110743e+01	1.385519509073896316e+00	2.723694068057404660e+00	8.827949324517017970e+00	2.169155850276794695e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.016669628042950535e+01	1.317721093601302851e+00	7.425336117669427693e+00	4.971056418551607692e+01	3.211284446026823058e+00	4.745938889245391756e+00	2.262153676429636828e+00	3.059987997621051115e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.859199568356553200e+00	7.696779018621323409e+00	3.405078195426110899e+00	1.116214715012185081e+02	4.441272637722585515e+00	2.806930247002791479e+00	1.045728598435224654e+01	1.012809882188411237e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.815037599647800537e+00	3.571865721643010083e+00	1.427076368813637641e+00	2.655144100950664665e+01	5.307776521912208167e+00	8.134726940098289560e+00	9.823503676216567726e+00	2.437097651597172732e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.390760817044954578e+00	7.574628198104316645e+00	2.202410859335360627e+00	7.052849177872099062e+01	9.578497266294474954e+00	2.214192976452686779e+01	7.507435064284686099e+00	5.252962461520688242e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.487347525084017796e+00	8.605357425717931052e-01	2.114586899358550376e+00	-5.062825196152665796e+00	2.848246550674245370e+00	1.537278047023113547e+00	6.977888475690600778e+00	1.381655945748083347e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.244004592186214175e+00	3.757503090375652111e+00	3.048001072708333314e+00	4.400441374339572320e+01	5.020361792291657466e+00	7.714338008008517988e+00	5.256321969194027943e+00	2.647057913875389801e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.317699875690759193e+00	5.542037298175674032e+00	8.132033787130234614e+00	2.027829511288171602e+02	2.174339974467684566e+00	5.518844419120203071e+00	9.137481756595869697e+00	2.047691783371482721e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.076111836580728287e+00	7.436873606468981102e+00	5.922162392866395564e+00	2.126404994149839354e+02	9.676263440363502610e+00	1.324746641887997889e+01	3.436586163794634441e+00	8.153391842353214791e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.290888126991271756e+00	4.308476625275529770e+00	5.865036817079110953e+00	8.074898070614094081e+01	1.190939936930385912e+00	8.409229359340670840e+00	5.164448234861414910e+00	3.297627198303973994e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.038560661539322894e+01	7.104014376958417643e+00	1.843230013023253733e+00	6.397731835559447688e+01	5.601570584370327843e+00	4.525045033364265556e+00	6.807195420283972176e+00	5.516427029883998578e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.474257337790107592e+00	8.434430244159930368e+00	8.523678060173214277e+00	2.882972022663144571e+02	7.740111934628308710e+00	1.047955188929629777e+01	4.812751961719476057e+00	6.296172864842335404e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.269456529685146329e+00	6.422502461887887648e+00	7.647785018737297769e+00	2.108494259629103453e+02	6.913360876718895653e+00	9.381415313845224091e+00	4.552556819982711112e+00	2.260957796782533169e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.070175799812020045e+00	3.121290443641048018e+00	2.185636800911735733e+00	8.799982724853755656e+00	5.046961618055988197e+00	4.784666943809005701e+00	4.535565537864601815e+00	1.746401914035826675e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.348250784683430403e+00	2.100267835465536859e-01	8.255616934669822271e+00	3.756697536652422542e+01	4.197783024056754186e+00	2.294094774463686814e+00	6.512171366188076682e+00	3.190936391374711079e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.201659220978475773e+00	8.053665427080959560e+00	5.771174751433681749e+00	2.131441414710637048e+02	4.413592340650378532e+00	6.316004118405139423e+00	7.688727393964282619e+00	4.008823329275930547e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.618103432513039674e+00	1.907004765376878241e+00	2.743168308688528789e+00	1.086925830391893655e+01	2.724271738927918740e+00	5.657190884953908316e+00	2.688343416341588465e+00	5.219864096135509168e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.827841561712748586e+00	8.279768368500196374e+00	5.608792733988689605e+00	1.805519983098245120e+02	2.070521015022572797e+00	3.191028605735864332e+00	8.821470761431863039e+00	1.470681569404108124e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.534283761389946044e+00	6.460381068878190192e+00	4.681994442901067366e+00	1.082082256447015283e+02	6.531154758961810636e+00	4.935739687219608207e+00	6.511084239556583775e+00	5.364515535548284753e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.521491939959453532e+00	8.703134708597506375e+00	1.795575609946130191e+00	8.321597394053631547e+01	2.684517620979046448e+00	2.277882837643396385e+00	8.700943406847025940e+00	1.082686579894730095e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.117606849359457755e+00	8.555565273433268558e+00	9.192525085359447345e+00	3.238714249309905995e+02	4.506327462325715238e+00	3.459971102066071946e+00	5.777346794642525651e+00	7.155200984739223280e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.742211904166308223e+00	9.808224222855990604e+00	9.447438320215644225e+00	3.379630109380584599e+02	6.453504728612096564e+00	8.521473837346754010e+00	7.937883336614778962e+00	2.847343510315008874e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.644635949441095590e+00	4.061406404845063989e+00	6.744363479241875403e+00	1.154549107997872426e+02	1.014451027899356994e+01	1.035939183876631553e+01	7.810296854218681251e-01	2.248944555730090222e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.763048421348659245e-01	8.937180654245652889e+00	4.115766553523505067e+00	1.447284934919748878e+02	6.684691215410107468e+00	1.532192654724113012e+01	8.567056460651976124e+00	9.191584950685927069e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.863561101806206821e+00	3.919654661814415686e+00	4.579507985666248615e+00	9.752923640167077224e+01	2.053031324277396319e+00	1.791596557882132235e+00	1.730741744456969711e+00	4.950622163371822815e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.362638919167289853e+00	5.649776080351976759e+00	5.765158375518172562e+00	1.296121872820761212e+02	2.076519327567385886e+00	5.339514773435380057e+00	1.019134690751031691e+01	1.385369564553634358e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.296307958712760389e+00	6.955464090243344444e+00	5.326360508320915343e+00	1.684416579772299372e+02	8.690408015638274364e+00	1.346339828059649513e+01	9.829088990947491666e+00	2.042530353065067139e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.863047196447990217e+00	1.072929545268962670e+01	1.236321319931767970e+00	4.218462672631910948e+01	3.309485632223572615e+00	4.386234986145191250e+00	2.857661707294364639e+00	1.846415408988562268e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.956426244835548278e+00	9.257526568772703968e+00	5.695165797174610134e+00	2.338264227578874568e+02	1.088027149065966981e+00	2.281970784111512884e+00	2.618398741951368347e+00	1.849658739990823753e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.416108623631494368e+00	7.566215629881852145e+00	8.823139308277754722e+00	2.615448395171629272e+02	6.493877051164449909e+00	6.667626487404583635e+00	8.349659396257832711e+00	4.259502446891419325e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.955902310623431894e+00	5.213811315310231009e+00	5.516436579720348732e+00	9.082591629399816213e+01	5.896463030719452547e+00	7.924372378435771580e+00	2.856381260177168979e+00	7.594080488495498216e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.071833604371140503e+00	4.680803116087089322e+00	8.164271416412463012e-01	4.791665971760404830e+01	5.764128168617888015e+00	9.860044682684414141e+00	7.982754268000723741e+00	1.690804467606804584e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.627308214298940570e+00	7.380638250914933529e+00	7.871257231704213986e+00	2.459099298626771883e+02	3.278062852119929538e+00	4.540585437770032762e+00	1.516072153015218582e+00	9.096585474283248596e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.947376637866762294e+00	3.681672863857605726e+00	2.854445978659452710e+00	3.095059144906140958e+01	-5.986126654202239550e-02	2.236647533303953495e+00	1.843075133272503274e+00	1.487548897125243741e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.191903288492355273e+00	1.845970847174943419e+00	3.182805872881729226e+00	3.778297018942899399e+01	9.825203028607651490e+00	1.047056494177420838e+01	9.222639537595286541e+00	3.520909903397831275e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.864686315501414171e-01	3.695444328756622543e+00	2.333661740272154894e+00	2.331867548603670670e+01	2.577235333824265950e+00	7.932025326687116795e+00	7.183008404254220380e+00	1.004597094480767616e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.338743148777727043e+00	3.989152939560898226e+00	3.020696747704619156e+00	2.571895980930323944e+01	6.629199214487936587e+00	9.322013203632209866e+00	8.578941995108209539e+00	5.401466813521684784e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.872381084702271714e+00	3.875551643844147520e+00	7.174263920493593183e+00	1.288762177479375168e+02	6.125194050097941378e+00	7.136189652451333743e+00	4.349112730555292572e+00	1.946094618302425694e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.613377958819757652e+00	2.928428326389103553e+00	5.451983396349551647e+00	6.008109672263699963e+01	7.383329028103828406e+00	1.182080131355846930e+01	6.845496220707108392e+00	7.507983850897809175e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.060006879162547655e+00	1.178397363544831933e+00	1.135960040389949688e+00	2.637381274344772919e+01	3.024235799481256315e+00	8.069165083493579971e+01	6.652151422095377242e+00	-6.954474021677764517e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.980913886886638053e+00	6.518886163241550680e-01	9.254212169295863433e+00	4.189965680173182250e+01	3.242818746044879852e+00	3.746019969794569082e+00	6.160213743073049919e+00	7.064209163792705581e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.583081285818193962e+00	1.029288418362822455e+01	8.158291124204540168e+00	3.383192275190079954e+02	5.409079172678460168e+00	8.242067521086037019e+00	6.527498171451877162e+00	3.519400986246806529e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.629858726794504165e+00	4.649624612709255089e+00	9.214453913282623532e+00	1.789087828667729525e+02	8.342482341856149120e+00	8.269810984458537462e+00	5.882452865992355839e+00	1.948983991860205212e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.626560838909948181e+00	4.030662553763775691e+00	3.479866447541088537e+00	5.109721301446460728e+01	1.046893045869425976e+01	1.213777313904116539e+01	3.980099612793076780e+00	1.808171791858377064e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.553991288502425405e+00	6.401651178423243493e+00	4.760945747394056404e+00	1.307592479720131280e+02	2.114187564964932875e+00	6.560466705983958313e+00	4.457335993051379397e+00	7.183325174454581186e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.917802598789195123e+00	3.182446566970379198e+00	1.041737482984315655e+01	1.039733842401743260e+02	2.001728884426548838e+00	4.117133440426361979e+00	7.994850850239667572e+00	5.777635741608042608e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.864947532925806506e+00	9.266718027830332716e+00	8.358479966039782383e+00	2.821853116331312208e+02	9.484126942487927536e+00	1.671793107659969735e+01	2.603197880659524177e+00	5.374508534910796831e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.444569685514965229e+00	6.957422506120337857e+00	1.073909032031622690e+00	4.519026989803628425e+01	7.325365397553038171e+00	9.300497523275396361e+00	7.025487952213600451e+00	3.660728995582374967e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.027067313630694478e+00	1.135301851834372044e+00	1.353960357338418463e+00	-1.084041714900241260e-01	8.896913690394514518e+00	1.202721340784441040e+01	1.765240434484392829e+00	7.957316911628083966e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.114442973271593473e+00	4.628273366503094621e+00	5.781236099519397875e+00	9.807333917908040632e+01	3.226377774667678278e+00	5.164037070021340270e+00	7.409256259162400049e+00	3.421724327768847385e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.497187710534716221e+00	8.797720965830004403e+00	9.311091807250193142e+00	3.251108500760696529e+02	6.109037067655126663e+00	1.601060595637000716e+01	8.451715156683848207e+00	1.827869382397899201e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.370982412682586027e+00	9.367101853034228043e+00	6.425161552330921566e+00	2.106569728169581026e+02	7.429345993973145212e+00	1.083930938769183960e+01	3.027002514936129263e+00	7.311130316908689419e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.101519125016986678e+00	4.993680413843640586e+00	4.161204333532277921e+00	9.530928942543002336e+01	7.249030861624866873e+00	1.117449935921186999e+01	1.713499158366527997e+00	6.515174105425338702e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.328024314288150265e+00	5.699662088140978966e+00	2.003643338713016586e+00	8.216417111185417355e+01	4.496810336635282290e+00	5.411658105781681272e+00	1.488266753810353116e+00	1.929592848487594825e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.364694446742539036e+00	2.016780545231334987e+00	6.040030609364416492e+00	6.860162498970532852e+01	7.401696629302639829e-01	2.605139544573042976e-02	5.803078833473115594e+00	1.613054535854022120e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.781997731808020902e+00	1.057907121448979737e+01	8.384688934805087257e+00	3.558276559514891915e+02	5.962033042117025339e+00	7.776382055161589868e+00	7.720509289922521390e+00	5.360871684146004235e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.546274606703923915e+00	3.661515155855647574e+00	4.817926714911279440e+00	6.899127611076373512e+01	3.656409076160144433e+00	5.000206819020613480e+00	1.317238442793759789e+00	7.755340455240429254e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.424705497923365094e+00	9.806109547912988944e+00	8.940799245532087269e+00	2.987969385453128552e+02	5.475839756664959701e+00	9.620582110580501833e+00	8.185301787365995452e+00	1.886994307408779159e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.207257872119147812e+00	7.119137762458087160e+00	9.162266914385764238e+00	2.673539002416550261e+02	9.002298352284313410e+00	1.004206633620964340e+01	3.863132798174868210e+00	9.717703092244138752e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.746408212201035148e+00	6.972960952910721488e+00	2.543622255485794348e+00	7.521509590188701111e+01	4.450034534976061273e+00	6.147917252741221361e+00	5.496143437310605506e+00	3.945883634637025406e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.916957407109698863e+00	4.990681031550748159e+00	5.657216737700525577e+00	1.510256372319240654e+02	8.150629585317457071e+00	9.558631571720603404e+00	9.892901673128349671e+00	2.884329550851683077e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.121228739450749856e+00	3.094346873274579135e+00	3.046139504772719775e+00	5.435937563412144868e+01	3.129909732810616685e+00	3.444103190837243922e+00	3.103104361764799535e+00	5.288025521141695329e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.791524228575084088e+00	1.965530226329678776e+00	8.676016352853881841e+00	7.426558102087065549e+01	6.797064584196600201e+00	1.004507626711766477e+01	6.193302282382195934e+00	1.383583555062011028e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.688222483680779540e+00	2.370807382966040766e+00	6.159636524598817608e+00	7.833944524101447371e+01	1.098450528171005480e+01	1.037774911816608636e+01	1.753528115754519279e+00	1.117617845092417628e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.418865208010748447e+00	2.882704617350102083e+00	6.778582178532593261e+00	8.183231697875893929e+01	2.034993947670586500e+00	3.234416770256654416e+00	2.014303166142865198e+00	1.653913761788377901e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.640416371442664722e+00	8.542952274595172923e+00	8.523665429740589161e+00	2.478020194159869902e+02	1.714738536350909115e+00	5.586930645148408203e+00	3.830673796537887643e+00	2.314564877208056537e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.989102045586804257e+00	4.043286037388901910e+00	4.524137649552998575e+00	8.188727604638974356e+01	4.352998197928227953e+00	9.787760017757822339e+00	1.779610373388395228e+00	3.452380033168044315e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.030375028582407815e-01	2.437948713037780379e+00	8.784394001800153617e+00	7.280833333355009529e+01	1.839974989384693282e+00	8.780152615544450256e+00	6.841777351662672757e+00	9.451252944882793106e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.572006204936767126e+00	9.839742589601566891e+00	5.762462230446446121e+00	2.148419333495015167e+02	8.069016781127656301e+00	8.389894428014818217e+00	5.615560770056642781e+00	1.421194492285575928e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.990434985783752442e+00	8.521935070156231973e+00	1.948839898202163079e+00	7.784023079903727194e+01	8.671573755922246107e+00	1.143332769957162576e+01	5.686745086327712251e+00	8.132308307102220635e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.128199370972584603e+00	8.745206531179096743e+00	7.322715344213855282e+00	2.859788175956638838e+02	4.917201023629271361e+00	4.368012112238096378e+00	2.823370827577177611e+00	7.602773191296977595e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.401402413383586065e+00	1.052057280169042386e+01	8.689826419634471222e+00	3.197028994370454598e+02	3.897815564062225846e+00	4.847442530819995099e+00	4.383280208492943864e+00	3.883597053829193513e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.823841466194536576e+00	2.636521046791440614e+00	3.202073020890630062e+00	2.737099973234275296e+01	4.732368887258971313e+00	6.762483705874265283e+00	5.508537783188314663e+00	1.113070447325881229e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.765530565247230399e+00	4.942273855674953253e+00	7.868491440772843681e+00	1.700766277877556263e+02	7.049944751939928089e+00	1.005895798758153603e+01	9.926280862899298896e+00	2.303808196717616941e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.595157651219532013e+00	6.345479921370341003e+00	9.182483388426854631e+00	2.936604025850395487e+02	2.057497091734278527e+00	8.028350608876428929e-01	1.848439516791509751e+00	4.773178768887174073e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.007377163355092975e+00	7.400300423387767168e+00	3.068188196764895626e+00	1.026371269498141885e+02	5.670776187397887469e+00	8.318641823059309104e+00	8.082879778450935859e+00	1.681437373155145298e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.207159386857043160e+00	2.100355208237213667e+00	9.869221884318521987e+00	1.078898099792278629e+02	6.604014609743099840e+00	1.651855936952929937e+01	6.345436742658230322e+00	8.399184165364119714e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.336961791150496737e+00	7.567127982856673540e+00	2.443319409138754672e+00	9.041040096934221992e+01	6.355777647247506934e+00	9.619431081575688935e+00	5.642948587459420295e+00	1.208139707968985510e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.464006985675016637e+00	2.985093986362426399e+00	1.634472184352124380e+00	3.301888812832068965e+01	2.671055174948882893e+00	5.154782926815210331e+00	5.718645134345425873e+00	1.332070504281442247e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.812366019550690766e+00	3.621751403382350354e+00	3.038934365113586278e+00	5.645570193100277123e+01	7.827961332890971846e+00	8.586468660025456501e+00	1.572801148161853568e+00	8.346044000447250255e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.322687273801102847e+00	7.093507901440871954e+00	8.400057201523939199e+00	2.306247570558248867e+02	1.711259074584597695e+00	1.206361549399356470e+00	1.293431646328394802e+00	3.544403149950198451e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.496022065477447427e+00	6.471172565631776230e+00	6.876293210446082327e+00	1.500681396513568586e+02	3.013154611922788995e+00	4.240545551568095206e+00	7.012636066561127812e+00	7.208127782155374419e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.803872478261194345e+00	5.826266577296594917e+00	2.004850601538769705e+00	4.621216095540511049e+01	7.676435376243929909e+00	1.119789009551197978e+01	3.840745890984580413e+00	1.877392759547963585e+00
