G	c	dx1dt	d2x1dt2	m1	Fc	d2	d1	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	1.313979759316675544e+00	8.384518553039310262e+00	6.622640550577372665e+00	2.397281123417261028e+02	6.500043586419518959e+00	2.233328991122735729e+01	3.939116464754302882e+00	2.108816218013616073e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.229453219069121417e+00	1.270689380785350542e+00	3.020342944133569407e+00	1.502684573927598599e+01	2.967009162283912982e+00	4.070257542474575274e+00	7.072836979299007787e+00	6.833364392314921432e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.262555640241854071e+00	6.552586722397911956e+00	6.171297458850847129e+00	1.619040246669355270e+02	4.914683029300545236e+00	7.354417160129820275e+00	3.491397804428013618e+00	6.135200578694749440e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.297395163029646081e+00	3.051506717087798304e+00	5.626587091203547608e+00	7.225348441600229421e+01	7.685120304101454636e+00	2.085048092935171837e+01	1.711253818710442909e+00	4.793971359439691549e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.718323830533293517e+00	2.285148427924687642e+00	9.665445401990449881e+00	8.490199208768454753e+01	2.226814511853918876e+00	2.274369204512529663e+00	9.630895706984132332e+00	2.184944107888384934e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.489689873787773067e+00	1.392540916657481143e+00	6.376937946731489504e+00	3.922660526896159894e+01	3.521728772284453690e+00	3.481051114204261054e+00	2.714477943862568576e+00	3.196428490174626269e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.996022565275048954e+00	7.338935168604056258e+00	4.032943563858843561e+00	1.196880199949654440e+02	3.785223813298081552e+00	4.259683875565321465e+00	9.436625076724293848e+00	1.065718134523398675e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.934671696932917850e+00	4.309273882699894642e+00	1.938746307066365082e+00	4.056452797316708114e+01	5.373605297934981984e+00	6.532846171435370941e+00	9.391554944136439431e+00	2.718466296006048832e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.967802884475036818e+00	7.112789863402791291e+00	2.179019655514643716e+00	6.179605147110723351e+01	9.758006018895738265e+00	2.129781515669732528e+01	8.115226460731681968e+00	2.199425876723472562e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.418589501637766759e+00	2.287396575237156782e+00	3.102667494579453678e+00	1.681274705389322222e+01	1.782092093195950522e+00	2.132962735544950306e+00	6.590495828177615145e+00	1.352520914348802705e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.100089786898218236e+00	4.168867236040832758e+00	3.266735075852209125e+00	4.790264030053059230e+01	5.495739222908560428e+00	6.989556441619197535e+00	6.533242259245021444e+00	2.470688359350180718e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.894540481580817559e+00	5.855798061619422512e+00	8.514766010410806274e+00	1.973795536486606466e+02	2.334731532596598491e+00	5.766339184570203003e+00	8.474030223111205018e+00	1.820357864572139883e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.477186679602327857e+00	7.886080313889615390e+00	6.396425505802969091e+00	2.018474316826161044e+02	9.683184084658478241e+00	1.162053636469062212e+01	4.029007979090865277e+00	7.898844253861800890e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.343359610481348554e+00	3.820071232006663653e+00	6.234131700258168429e+00	9.069989055875181805e+01	1.650918196242150859e+00	9.154203887716173327e+00	5.491043735515606983e+00	3.862587074243854501e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.935145086938495851e+00	6.656332668921978168e+00	2.354991490891352068e+00	4.954253534649529200e+01	4.378627874139176868e+00	5.728582544470691928e+00	6.910873932437350931e+00	5.538058367582094910e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.030091246663359161e+00	9.096373451759154349e+00	8.895345555677556248e+00	3.175118640967585861e+02	7.801047195080032637e+00	1.172075599840509241e+01	5.214662678839675714e+00	6.695697299495420030e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.778486776107333078e+00	6.960189191408805875e+00	7.715640078916282896e+00	1.954433428282925433e+02	7.201961102009103222e+00	8.650676271284380547e+00	4.869500303541371089e+00	2.244531214564424282e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.356530328868146285e+00	2.964204773191672970e+00	2.121539239678323696e+00	1.442781045674273699e+01	4.996871705090810245e+00	6.161356478684356652e+00	3.696681017469738872e+00	1.132658858397078472e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.568917261621788128e+00	1.376129153324349597e+00	7.580426795846898713e+00	3.154995889123119213e+01	4.199758971433980470e+00	5.935726552794103661e+00	6.050032423353909117e+00	3.286325290539831467e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.254025310303373608e+00	8.471390633858788988e+00	5.730284341937329273e+00	2.108161466264727437e+02	5.079561005813767238e+00	5.358010701683774357e+00	8.500840848442654973e+00	4.730635273702998411e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.536863325800430502e+00	1.076378440467864683e+00	1.843827719945524191e+00	1.407505643707346366e+01	3.520408098935629226e+00	5.042132294802997627e+00	2.620609004263873221e+00	5.854605713905519648e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.966795166234888370e+00	8.977101774850822835e+00	5.297600900649046984e+00	1.788632858819317448e+02	3.149580486259474732e+00	3.088734890865287852e+00	9.450981890564595034e+00	1.440527293603426706e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.220423594583930793e+00	5.952714254958739737e+00	5.087642471847422243e+00	1.269211455286926196e+02	5.456134908051213372e+00	5.670930572312775197e+00	7.116897049201527992e+00	4.493619722769320646e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.713276178018771745e+00	9.242091810950769926e+00	2.413306425393789478e+00	1.039894163177460769e+02	3.501088296388172871e+00	4.058296509787938433e+00	8.204596561865525217e+00	1.023858330244472015e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.158398220290678182e+00	8.066439477166753136e+00	9.815082330218766415e+00	3.037723429789931515e+02	3.902411841627862810e+00	3.759294388640005646e+00	5.938881527613932398e+00	6.860326474869764546e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.753836485148945634e+00	1.038767219201457515e+01	8.146343767024427862e+00	3.475462396645123704e+02	7.091827158464385938e+00	8.065364555791486367e+00	8.165163164722345712e+00	3.139334499494244479e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.399256549295806451e+00	4.479600270707839726e+00	6.675979505244690415e+00	1.218661692750604288e+02	9.773693650054882553e+00	1.132464547086831708e+01	1.406281314897420476e+00	3.643305834643240648e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.260140137073414213e+00	7.962678598246900386e+00	5.111957136077592168e+00	1.625856417250414552e+02	6.488399105779309117e+00	1.479108328326994126e+01	7.928871667609973528e+00	5.370892503035165078e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.325470435122650503e+00	3.995237953152295240e+00	4.803534644070759363e+00	9.456936463333376253e+01	1.838497066615468967e+00	2.659576731793160675e+00	1.278673703930103711e+00	6.115075397042288863e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.501297239291488061e+00	6.017371653141475818e+00	6.483942536320460803e+00	1.595148140362657898e+02	1.498532674273854060e+00	5.885273213793987601e+00	8.970725936166035197e+00	9.651641666262601449e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.004644721205198543e+00	6.642005050911518715e+00	5.873882516695990041e+00	1.592407541671415458e+02	9.369605765406809894e+00	1.283435548383994096e+01	9.605608482227079747e+00	1.707110031659444971e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.244658871433681924e+00	8.776151068750570161e+00	1.878993341243500703e+00	5.387811616512703949e+01	4.061429982596354016e+00	4.531826814106151957e+00	3.614005615421185702e+00	1.861190900123784742e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.598985734403591152e+00	9.711452738837952126e+00	5.631477311166641186e+00	2.273237691925336321e+02	2.333241425954545534e+00	2.576233143710857654e+00	2.933173228752676831e+00	1.928322953151033525e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.055398187707671909e+00	8.019150142288806293e+00	8.516898655354177450e+00	2.666236904640219905e+02	6.139981806119329200e+00	7.469783074690776736e+00	8.029573506923965098e+00	4.625947546994440884e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.033747554958223347e+00	4.867431997621575412e+00	4.969686507652362195e+00	8.216433310616257302e+01	6.431763098834885284e+00	8.615488342141453870e+00	3.298250857296126881e+00	7.942593513941211825e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.987426543930228107e+00	5.056637565756915365e+00	1.244005267225192002e+00	2.811547503411723170e+01	7.145788627959619888e+00	9.729833403522651025e+00	8.550137172923390594e+00	1.703796403264544512e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.306053164704963798e+00	7.380649307440666718e+00	8.310863064399889311e+00	2.443220871823810398e+02	3.551025451111606834e+00	3.726578987494613582e+00	2.473554466983840960e+00	1.251787872268976587e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.205657149731197642e+00	3.062071426146300013e+00	2.914221820312478339e+00	3.787539126508313103e+01	1.319084124271566072e+00	1.759189071949344818e+00	2.359407286504831447e+00	1.329817796709988231e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.806165126004080079e+00	2.559079125431240165e+00	3.000265109190299651e+00	2.534738363735935351e+01	9.927820300998254410e+00	1.069528497933466227e+01	9.962895782706404191e+00	3.714187364275504777e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.888246444886378494e+00	4.254071053598401875e+00	2.261258956299747602e+00	4.109371135667826991e+01	3.192878731521515689e+00	7.858863898472868925e+00	7.338213255417755043e+00	6.851120227550178132e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000324472920029351e+01	3.537161922056058394e+00	4.403889200564279349e+00	5.162440647163745666e+01	7.173549144227226115e+00	8.462612530855176729e+00	8.688603690773728516e+00	5.326507768420210454e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.791560649298257424e+00	3.404854765820739537e+00	7.555509962662173784e+00	1.191013402542369022e+02	7.427929369610009047e+00	8.746173760375260287e+00	4.269285095558117860e+00	1.985782750550227016e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.505282645285467957e+00	3.243199327038151392e+00	5.932424627926776495e+00	8.064939295052758439e+01	6.257699883223214243e+00	9.633052041673433763e+00	7.103842677517740789e+00	9.524444255013734262e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.191223237282266645e+00	1.665624455942746218e+00	2.711912454460625899e+00	1.044580175198875160e+01	3.901451828509237885e+00	8.079906352862511199e+01	6.348652366253812573e+00	-7.109922476249069812e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.319800064271088758e+00	1.404138774378924870e+00	8.899593901280343999e+00	3.269374945749300565e+01	3.774875913592433019e+00	3.732335201640606392e+00	6.601353901527375001e+00	6.795759965319190243e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.999288852247930848e+00	9.817514034421133573e+00	8.997568579881287221e+00	3.528321855867965837e+02	6.288575106726788988e+00	7.073839897578241498e+00	7.572109011566048764e+00	3.685459114902651656e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.150579188553239263e+00	4.950443335805962519e+00	8.255161523704037663e+00	1.712243943777810102e+02	8.836156431124546629e+00	9.464953487097037765e+00	6.590035061722523402e+00	2.045413245858678675e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.681993079883669751e+00	4.923924910056626914e+00	2.745335128979799588e+00	6.340534065151943821e+01	9.576553208353617563e+00	1.133069757446610915e+01	5.023021819110303987e+00	1.715094877257215655e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.159183733272421080e+00	7.414699788874333564e+00	5.084989142285279762e+00	1.364797069035555808e+02	1.876102435845651284e+00	4.268665964435686355e+00	3.624002143989833336e+00	7.664723718620161108e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.825138757535561318e+00	2.746164016729978119e+00	9.664938211431755022e+00	1.136444626400207198e+02	2.576673536429838762e+00	3.111894841876212237e+00	8.106797317579882645e+00	5.308839154754493528e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.098294770138307452e+00	8.841459524710467477e+00	8.223251021939272931e+00	2.903317557264794573e+02	9.318553801052580354e+00	1.818806667619349327e+01	3.304883158358006945e+00	2.105007699204045901e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.808237051679554952e+00	8.159654713908997437e+00	8.010847986395543963e-01	4.870686964399006058e+01	7.989522585383079800e+00	8.960971232141762499e+00	7.584895020704447433e+00	3.856362707543783852e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.518669651570852430e+00	2.026826963163416373e+00	1.742898392452105982e+00	1.300370882797752259e+01	9.116438710070022822e+00	1.039099484095870629e+01	3.035562340986301511e+00	1.115395652865330378e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.725196047887040507e+00	4.455250705441969217e+00	4.795431689294120225e+00	9.563808178766615242e+01	2.570139703681245891e+00	3.711182201850179219e+00	6.986942088942512008e+00	3.424385892357906247e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.944169848124280398e+00	8.909619895974698167e+00	9.085771795930414285e+00	3.191843107074772661e+02	6.747871035393925965e+00	1.723582182489018777e+01	7.817118225868383341e+00	3.303235958946583173e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.305859617062780309e+00	9.429238251317469732e+00	5.554460024214843195e+00	2.146909463447401265e+02	7.355756166006107044e+00	1.005866398315621701e+01	3.145704531812204330e+00	7.138092609791228949e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.684876892944005888e+00	5.235621652640213952e+00	6.005540313484780235e+00	1.166960778948585187e+02	6.925327653654989923e+00	9.560034585098932780e+00	1.915860007956693867e+00	4.674957373163796115e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.544038265028525814e+00	6.369190986011454392e+00	1.579452852112140926e+00	4.399723216755901944e+01	4.972333636328056805e+00	5.365543098716587522e+00	2.382224147831202732e+00	1.516504179480989478e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.616276469045147657e+00	2.862271193616845455e+00	6.877322384785322207e+00	6.984444848231721892e+01	1.272446162462314678e+00	1.103072540073280372e+00	6.703441715598671635e+00	1.625456069929916936e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.871191494069750050e+00	9.961676336429544421e+00	7.922179076631278960e+00	3.459143831506656852e+02	5.766720353717214920e+00	6.318079217243649737e+00	8.538960536835258353e+00	5.568683263679802486e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.570859425011215116e+00	2.840539917924420177e+00	4.865393510991960824e+00	5.244179679887108847e+01	3.135634017708197163e+00	3.544506365957131422e+00	1.813032636071641335e+00	1.130702032652507238e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.721311147335260916e+00	9.739785212596681063e+00	8.091293743462266264e+00	2.968244849655559392e+02	5.127831153393141328e+00	1.007038434432998386e+01	7.796829793605879466e+00	9.820902714326827931e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.545436994855753809e+00	6.495176215537132869e+00	9.718105773521671154e+00	2.674780026193654408e+02	9.033701880402002615e+00	1.097859512122221126e+01	4.106201479872267690e+00	1.470332099247714019e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.044137922384573258e+00	6.826923263884648208e+00	3.240930245214051819e+00	6.576044187098396776e+01	4.614343675502738051e+00	4.962267481120294477e+00	5.606630071142775229e+00	3.783467431604903286e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.013026476330434633e+00	5.889867496547849690e+00	5.750667447498583051e+00	1.388587852856510381e+02	8.600974542731604444e+00	9.618140514233674665e+00	1.006452484516903212e+01	2.718082267187119871e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.180382570983907087e+00	3.462605131023293481e+00	3.644861445783700749e+00	5.277673594042620664e+01	2.376531156123622868e+00	2.309625834295671698e+00	3.669389996795355380e+00	5.094226984039689654e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.484117239122127785e+00	2.544734829189669423e+00	8.172056826952031727e+00	8.323039160092176303e+01	7.125399598875253204e+00	8.321689551245555094e+00	4.969137923745346797e+00	1.862914421383898400e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.033969620100127607e+00	2.846377913123200543e+00	6.353949906912521151e+00	6.844650921634347185e+01	9.795082818166605421e+00	1.227534947804705290e+01	1.854477636058688539e+00	2.313511631907592125e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.435936897943396851e+00	2.701315667108173280e+00	6.575287273829174772e+00	6.925762983518943372e+01	1.594591797871464101e+00	2.163893974123944020e+00	1.850597708827883103e+00	1.942279042423739721e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.134388166143929011e+00	7.992773510338637699e+00	8.122066448018527396e+00	2.605038747261472167e+02	1.323775803534171569e+00	5.954051564983060096e+00	3.379307179789474702e+00	2.622731117924850808e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.951589094103553412e+00	3.969563649101892633e+00	4.787453522253475313e+00	7.814940957696551038e+01	5.129025987321806923e+00	9.678680284603817796e+00	1.219245163820223965e+00	4.489232820420475945e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.597220688408591771e-01	1.366589453932108400e+00	9.312388459186575318e+00	6.260130973132067567e+01	1.755206568645276244e+00	8.604289051611385020e+00	7.011492327076701336e+00	5.928798030398397811e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.433818113414210949e+00	9.620014209468950028e+00	5.765719055816793670e+00	2.190353489322098710e+02	7.681709387155782665e+00	8.927284675600349217e+00	5.548751612661291688e+00	2.043266345194662215e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.609031302478886261e+00	8.628627323419548745e+00	2.034933579489570210e+00	9.298096284363592190e+01	9.427514937769689851e+00	1.193784185715496449e+01	5.752144453643985855e+00	8.751837762399108378e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.833735411029819851e+00	9.538351318521511857e+00	7.676677642654436085e+00	2.754509129264412763e+02	4.851875503569702097e+00	5.856726879729726498e+00	2.545440545698794743e+00	7.873754835337056779e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.976815540467239174e+00	9.939623543929897664e+00	7.956736194923575312e+00	3.209433287672422921e+02	2.805768229496554245e+00	4.563399127770123798e+00	3.567868640124173485e+00	4.243441371863145406e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.022245247535999990e+00	2.479279367339760842e+00	4.123414090645355579e+00	3.279365155659312592e+01	5.041428389787199649e+00	7.905483421487621953e+00	7.174014137437426442e+00	1.641540116032526475e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.914670591580120984e+00	4.257324513447021452e+00	8.763135831031092948e+00	1.598883464061649704e+02	7.290906458749256913e+00	9.764165797691982007e+00	1.002064017859931155e+01	2.144641146108334340e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.362128634154116114e+00	7.501379500062037131e+00	8.798190136787397364e+00	2.799799382948957600e+02	9.759691093851263766e-01	1.178689347401479903e+00	1.895207781807623615e+00	4.431052344356438688e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.498672846708456685e+00	7.802675128797419646e+00	3.837871830636236492e+00	1.077976293863000024e+02	6.699685945625414973e+00	9.504142184782271130e+00	9.222272617089732449e+00	1.473842234474313617e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.594966727363237524e+00	2.210586612048273558e+00	9.921967487545341413e+00	8.704088459624608731e+01	6.483361371033331544e+00	1.607287354235468868e+01	6.878064533225034083e+00	-6.505044561783418500e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.215991262941927609e+00	8.512321347231436519e+00	2.635069336937775120e+00	7.901526693703630144e+01	6.739663812961603107e+00	9.305478848175344098e+00	5.918743622165608009e+00	1.114339003240226056e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.069510594735314513e+00	3.065203194289963573e+00	2.767781155879390553e+00	3.354445808823863473e+01	3.316149735320681025e+00	5.567517168504489078e+00	5.275221874393320576e+00	1.068680013171775078e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.522458913007120884e+00	2.242418248252461055e+00	2.852399827732607029e+00	2.858370229016025021e+01	7.563252627782855342e+00	8.407988530050541698e+00	2.024718860871268511e+00	6.739896442755273220e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.510135473455463284e+00	6.331353964850417348e+00	8.559304363509896874e+00	2.104151769378072458e+02	1.573725249543368232e+00	1.930540465013527607e+00	1.842344732282970021e+00	3.480288322704641946e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.914112653969700872e+00	6.526742695879820033e+00	6.750532085448308628e+00	1.812735859573000425e+02	2.777112104877368814e+00	2.744151371102444337e+00	6.033474287028432137e+00	6.366689280993064415e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.143197403765327635e+00	6.007242438484284186e+00	2.017487270653294917e+00	5.157715922420328525e+01	8.907015780320103104e+00	9.824046110882925120e+00	3.982548212969434509e+00	1.868830421660339525e+00
