G	c	dx1dt	d2x1dt2	Fc	m1	Fg	m2	W	p	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	3.634597906222856167e+00	1.310077257615969604e+00	6.968167337083897905e+00	8.057681712495694981e+00	3.502979412964123185e+01	3.063334118294914088e+00	8.729068010739124972e+00	1.407467901025865942e+01	1.810175079959737143e+00	8.660073204873034447e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.500962602909805099e+00	7.271492108222212813e+00	9.668167562277940164e+00	3.575281594704617039e+00	9.420340040543220539e+01	4.707713693463406734e+00	7.010889895556807083e+00	-2.212685186867041409e+01	4.757037479306749361e+00	-4.534365455060643590e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.253530493387425615e+00	3.680012648666501907e+00	6.029807267174340346e+00	4.904091794858275399e+00	6.605279724506544881e+01	3.158400806941634276e+00	4.919592868096694716e+00	1.391975616556485384e+01	8.683786056002436027e+00	1.093638639541676838e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.622631541337138827e+00	9.316691754751460053e+00	9.427337872997981094e+00	7.170792631623955415e+00	2.576682639798882519e+02	7.041546313886547281e+00	9.581515006398303669e+00	5.841703476124192775e+02	8.699912597188085073e+00	1.954529431355016413e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.302411608476164773e+00	9.733831692950284165e+00	1.468604021385557123e+00	3.995603152512712253e+00	1.540198916869001096e+02	8.444759930248977753e+00	7.480722154201193241e+00	-6.724619234749055430e+00	1.891142458951462491e+00	-7.464587851411462749e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.113772272434384369e+00	9.499956335857499212e+00	4.772507415098722561e+00	1.507534386523945003e+00	5.261120833223797888e+01	7.050237127885593758e+00	9.367967907262835681e+00	-2.559733963683516134e+00	1.799719481307355817e+00	-5.996451319340110331e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.075621788065570072e+00	5.253048916511689370e+00	3.341199659982228010e+00	4.357916167881770164e+00	8.857683558036778493e+01	8.420156918770645760e+00	5.754385138143895517e+00	-6.198810672173390657e+00	3.366442978853183554e+00	-5.856060624735603959e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.803688428827614043e+00	8.748642910171319897e+00	7.581777968431921977e+00	9.496335309164278371e+00	3.253323961582756283e+02	4.573305763445645766e+00	3.331649343422714793e+00	6.416907200816565293e+00	8.869392038198922634e+00	2.144206379448416744e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.627040366967531959e+00	8.599957175006828436e+00	9.839123263924044238e+00	6.775559998685835694e+00	2.232095984469808627e+02	2.391543393984375765e+00	1.480452966960736694e+00	2.285011975006379981e+00	2.166167655022605221e+00	1.305196139820507528e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.329754322977696468e+00	3.872362896387803843e+00	3.314613406522834094e+00	7.043641394041995518e+00	1.059370399357424191e+02	7.640102468101190425e+00	7.535784599884196133e+00	-8.871680422866462834e+01	7.482093781785086328e+00	-1.487375284325513114e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.409008822833359487e+00	8.458184692161516693e+00	6.890169401421000650e+00	6.700967088517618464e+00	2.195122514302024967e+02	4.246713033608977561e+00	2.098838478157797116e+00	5.711528671007847890e+00	1.916605413864137519e+00	1.145445170479673092e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.478922446616445896e+00	1.324282059878606033e+00	2.782944191580707383e+00	2.791369233822048379e+00	1.217617377376682875e+01	7.043367334742716146e+00	3.726202441685577238e+00	-2.448677614595673013e+00	6.602346153672079332e+00	-8.931667933064265652e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.537255364263748536e+00	6.361878850298415600e+00	6.082556720387852778e+00	4.771386302135574908e+00	1.153419150604002823e+02	3.440716910094059777e+00	5.784096793166036754e+00	2.076632204090291367e+01	4.210254281133550158e+00	7.228461320701967452e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.582801717226041127e+00	3.072255898416893505e+00	5.179478093207097622e+00	7.756102953550346513e+00	9.002891131351313447e+01	1.728956064994802366e+00	6.087714821436261303e+00	7.821956809380685272e+00	8.111681064284612219e+00	5.155839246323645320e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.547157694226108049e+00	2.088338512600462771e+00	9.757322949711422666e+00	1.910668861417909259e+00	5.966075872224818610e+00	9.937117134576810784e+00	6.400050445417988954e+00	-1.512880404119407940e+00	3.107370892695584086e+00	-2.618162648741415577e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.685423397870591700e+00	1.692488558270120569e+00	6.478634440338962186e+00	3.493480562710518100e+00	1.726533652111928063e+01	2.402058830478068341e+00	2.503172473396394704e+00	7.987842547680815031e+00	6.757115784377589307e+00	1.585321829369285451e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.277776894087255144e+00	7.273034626496686528e+00	4.156143786919860972e+00	3.482853479774175032e+00	9.721354159204986445e+01	9.888106207463765784e+00	4.417141551272364630e+00	-2.423081775195780274e+00	3.122065383972369101e+00	-2.593720436561517406e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.740589597786282194e+00	4.061085451534687252e+00	2.018438384636462413e+00	4.891023098116018097e+00	7.739882082272180241e+01	9.788450731145276862e+00	6.561199848420269376e+00	-6.522679407298334731e+00	7.420088467495136619e+00	-2.642942658404257017e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.882505748019443814e+00	7.518742727783450874e+00	2.354848571974814231e+00	9.823359596094791257e+00	2.932121904385322182e+02	8.136398900521959021e+00	9.734595325336401928e+00	5.692669481174213075e+01	8.867243028705280139e+00	2.733421111268713943e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.157753160362977596e+00	1.586646593389666515e+00	3.032574494717975799e+00	1.612627400756846185e+00	7.135058786091913241e+00	6.940305822170813599e+00	7.551040081956018390e+00	-2.283190957558259626e+00	2.133023430978164381e+00	-4.260207398785150756e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.953519569945722623e+00	3.829808677076000922e+00	3.260159268444573044e+00	5.669290145670541570e+00	8.398294447723479550e+01	6.192013647000726984e+00	9.306223726493611181e+00	-9.915234268331822420e+01	8.797088704213098964e+00	-3.102400010307313494e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.098753152680472134e+00	5.854820035954187318e+00	8.662798767371896247e+00	2.612374175628978890e+00	5.240635060284251523e+01	8.796406585288444546e+00	7.862227136837232955e+00	-3.324482848049689299e+00	6.332543131418612248e+00	-3.850812191929873229e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.462268966813788040e+00	8.122695268950474556e+00	6.050919660991232796e+00	9.747718447458533220e+00	3.101254332276395758e+02	3.603507214768711275e+00	6.314404514087759601e+00	1.004456853947210959e+01	2.140166684426012544e+00	4.109582335293632260e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.309338561784235466e+00	3.872584905472758798e+00	5.705725542175871468e+00	2.019223204728349597e+00	2.547905472625596346e+01	5.208571788568085559e+00	2.728859500927958148e+00	-1.741494378092421469e+00	4.851369283763287577e+00	-3.170821328998538302e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.188078782533047217e+00	6.640821986238091057e+00	2.031740462546316905e+00	4.638704780874340905e+00	1.208360292360500807e+02	6.581937217897253944e+00	6.994047940589156909e+00	-1.671508272717064258e+01	2.450491868554423025e+00	-9.620563550761719318e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.323361101375915005e+00	8.972114732215437982e+00	8.732794293199308555e+00	7.638792963939045499e+00	2.654962989035304872e+02	4.698326188971480022e+00	6.611355253553199418e+00	1.717771475454893704e+01	7.303407959279964778e+00	4.937768666879137847e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.962558428472766181e+00	6.550257252807173636e+00	7.499097045577529208e+00	7.344831178386757031e+00	1.845240451958500216e+02	4.850709451843222553e+00	6.415952141000700770e+00	1.890362859311672139e+01	7.830740153843390061e+00	2.889359875913905196e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	4.809581427167804790e+00	5.796840347630588042e+01	3.972766615618038788e+00	5.401571949881986967e+00	3.122506603515364887e+01	1.941909992211129810e+00	3.340894458285709412e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	4.119846155310843194e+00	1.288197410364956852e+01	6.077258310940731434e+00	5.766714400211026437e+00	-1.210451821141643869e+01	5.553232013323755822e+00	-2.874884908249533133e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	4.565765709996178146e+00	1.558914256996768870e+02	8.667698561999294782e+00	4.015849921302370618e+00	-4.517211436005492686e+00	8.327919097462588738e+00	-1.389134691937930155e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	3.378585177423133690e+00	1.437718682241733603e+01	2.805904486600510506e+00	5.673791503031663019e+00	3.393807007741027348e+01	9.421882230571021921e+00	3.555002258115161595e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	2.854657392190005361e+00	9.583535444498828326e+01	9.416919183947868532e+00	2.779016824148016429e+00	-1.199139151513727297e+00	5.624922375560278631e+00	-2.477605837109662368e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	5.350212731781249786e+00	1.179094558881958221e+02	7.205364292365483259e+00	8.245209467958069638e+00	-2.378375587474345565e+01	9.547832039839665441e+00	-5.323922644713508845e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	3.419217293212855502e+00	1.269327198376514758e+02	8.406846962336000928e+00	2.675119034605820456e+00	-1.849217619236481314e+00	5.817911399475102385e+00	-3.322337412921455568e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	3.577831756629756832e+00	1.079465726305068074e+02	6.014591043082076816e+00	1.760987653783127715e+00	-2.623180792085228585e+00	4.536361253390513326e+00	-3.746304296407602097e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	6.906904476222067935e+00	2.672252773795399321e+02	8.005583750498608708e+00	4.931666078355450900e+00	-3.082662825591079425e+01	8.632228194737187721e+00	-6.033744410587374318e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	9.719062823293372233e+00	1.544628703611183482e+02	1.142961544200111978e+00	6.923378479932665641e+00	7.853783160608763581e+00	5.430926793550450604e+00	4.667201145809811158e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	6.434956368747395850e+00	1.981783794393048765e+02	8.358841280391510864e+00	4.937148063639368090e+00	-1.643647263921441848e+01	5.247553446472061012e+00	-7.464085060393672144e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	1.699390647303075097e+00	2.624446787108995238e+01	1.363494327164887832e+00	3.490906311536493334e+00	1.780186096101418514e+01	5.407638581894189223e+00	2.061375396376762126e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.679468301867084179e+00	2.893598018148203366e+01	9.003157587828010122e+00	6.020297521846585731e+00	-1.371617850574500475e+00	8.621633706769811667e+00	-5.037793992291745404e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	9.565005868139659029e+00	2.482710297657873184e+02	9.930023606756614996e+00	4.124824230664498437e+00	-1.080774046840335529e+02	8.486686821357034560e+00	-2.441690100431663168e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	3.675705749918954268e+00	1.285640707518419390e+02	3.645591650555777274e+00	9.392861141893401822e+00	1.190486387091373217e+03	4.640775468649542823e+00	3.335000051005474120e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.823260178439514156e+00	6.657026419685912799e+01	2.890255994047201682e+00	9.306376665007954685e+00	-1.598626305993460939e+01	4.002403496203687183e+00	-1.015697460910970662e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	6.379189834633293366e+00	1.939561474726489507e+02	7.890387211301829851e+00	5.528017611243245533e+00	-2.359065714158814231e+01	5.417344995515047223e+00	-2.363842552030144262e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	6.615172217277421218e+00	1.207338044623704434e+02	3.275773902008760619e+00	3.947009621458646311e+00	7.818712061690469284e+00	6.148071873528437870e+00	1.726455495144521457e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	6.837485021544120301e+00	1.297494030363734510e+02	8.784131712724347452e+00	7.633475369485123174e+00	-2.671237442020539987e+01	3.145335219398504467e+00	-3.483582211247179039e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.403271836415723950e+00	9.584402271847486077e+01	1.940842262731721224e+00	1.332947433516986191e+00	3.055351355930708390e+00	8.140537592142498724e+00	1.229386625741289540e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	1.127230968359117069e+00	1.132079108033720694e+01	2.130943195733935536e+00	5.270529857920759120e+00	-6.005615670050953092e+00	5.362197620106037732e+00	-1.253149495597272889e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	9.688547346414530637e+00	7.396233204202917477e+01	9.800284798870949388e+00	4.029457896361345881e+00	-3.065313606519142127e+02	4.013751174444453618e+00	-1.542867917320723592e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	3.256597884804035115e+00	5.227513560548892713e+01	7.059963212307810210e+00	9.287869988344951366e+00	-7.955599154486638902e+00	1.965306799881080035e+00	-2.867331440555609845e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	7.087251161939594368e+00	9.743958582731308127e+01	8.615082229899607924e+00	1.113970219528023886e+00	-5.103820065833669872e+00	3.152440439344251111e+00	-2.283155229751199500e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	7.369759624514654384e+00	1.001809749565374545e+02	3.923464372130955446e+00	5.972009309284979750e+00	1.279873333144899661e+01	9.540226846514896053e+00	2.089688238360608796e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	6.478474380687670120e+00	7.493315962050674273e+01	7.090105775279691436e+00	7.660799994952963488e+00	-8.315520552695249989e+01	3.748223647354433918e+00	-1.721484172259403422e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.812379348171439641e+00	1.796722394947162016e+01	6.350348217859655087e+00	5.363474464953084109e+00	-8.105996339379068161e+00	2.515902035110027857e+00	-5.090372651608571886e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.438732851199278961e+00	7.164071055650572006e+00	6.426335586905604025e+00	1.763318006080177414e+00	-2.029535436814998928e+00	5.147169498553102684e+00	-3.645053423120521163e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	6.386890060265886682e+00	2.435254786794940287e+02	7.141270533757560379e+00	9.755249448984365301e+00	-8.146359067770345064e+01	3.758781920190827019e+00	-6.533665366773101724e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	8.786002236102428142e+00	1.617478332358824105e+02	6.176212117603005147e+00	5.655720302784241760e+00	1.904843583312937838e+01	1.324681524910497288e+00	3.739446452704440760e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	9.531083102512100780e+00	1.668017763965002018e+02	4.861119064955926383e+00	6.540475548952832341e+00	1.332896054479702919e+01	3.899765218755016249e+00	6.947169001676135602e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.953887678999544519e+00	5.067026697420198644e+01	3.487854267704158406e+00	3.136597734037388285e+00	-3.958033477527328259e+00	5.903680972379844683e+00	-7.237234025609233790e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	2.392937822376516976e+00	1.852649001154540542e+01	7.919062565263432774e+00	5.351551762940728985e+00	-2.300727172479093419e+00	5.965623043525555502e+00	-1.375484984875093630e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	9.501554158144141837e+00	3.549871166269681453e+02	3.039175958528621990e+00	4.867104112668835469e+00	7.135841742574805302e+00	4.206367697446640186e+00	1.541723367566468106e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	7.626455404420627637e+00	2.451188586443237796e+02	7.233909831347768105e+00	1.665082789689029896e+00	3.211847644396329571e+01	5.026633269078810251e+00	2.413902923045869287e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	8.952618269512283788e+00	6.299501433798630501e+01	3.104812911879717863e+00	1.969286861319243576e+00	3.001484024182801136e+00	9.693650511495025768e+00	4.939405263728982032e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.978695945485914098e+00	4.748405853900467655e+00	5.180872561642608787e+00	2.817909406003522577e+00	4.863311878548365286e+01	6.629541068264548365e+00	8.534014656161199142e+00	-6.327051415490050346e+00	4.403571100953041828e+00	-2.486819055712452098e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.574509367356991207e+00	8.921749898635431109e+00	9.184388386575720986e+00	6.290142696644046794e+00	2.149457869234908571e+02	7.725659026757013770e+00	3.157718499449297944e+00	-1.383063549444440987e+01	3.325744749014553747e+00	-4.650616344231861987e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.797822290250587152e+00	9.495414618661301986e+00	5.847604564024138973e+00	7.308176630410248009e+00	2.717648706735939754e+02	2.974900365662671131e+00	2.744442455171238304e+00	4.653332155498598688e+00	3.186358209647034645e+00	5.386051903611275282e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.926089255943110423e+00	5.206938763564465944e+00	5.477501531408452529e+00	7.116881255515516536e+00	1.429706411151921941e+02	1.535867239531461204e+00	5.546870919881317086e+00	7.071885983029281952e+00	5.120184125609817727e+00	1.303177539497531123e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.565298051510062294e+00	6.525779548991685886e+00	1.951943288278558786e+00	4.687364074478352904e+00	1.199670684412859742e+02	2.174102504748530951e+00	7.912654576366879411e+00	1.483035281682213125e+01	7.845564294701678598e+00	3.288698259580515426e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.743268891092299988e+00	2.505651586979220191e+00	6.906332478896171523e+00	1.140822508951391923e+00	4.445998803184677328e+00	6.447513056832057110e+00	1.558076371846918162e+00	-3.378908737376390414e-01	2.861224731694231416e+00	-1.219570719679931720e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.987181138292628546e+00	9.920185773771438065e+00	8.400616228756286219e+00	6.249654346631466240e+00	2.395669454330552242e+02	8.646013986098759929e+00	6.188285292272436067e+00	-1.611191866180100973e+01	7.388608612987241031e+00	-2.130174250035592021e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.251128196262119019e+00	3.075578677801896532e+00	4.419742337087653183e+00	3.284073062869171000e+00	3.620127398646178563e+01	1.394874207055764037e+00	2.066981292345131838e+00	3.632355813922558241e+00	1.194676771983023134e+00	2.598552957923356277e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.069469426586887373e+00	9.480081344626841044e+00	7.975550097677406747e+00	5.044593919128737447e+00	1.833733284594324289e+02	7.609878659284445845e+00	1.323736587692399880e+00	-2.622635575310208633e+00	4.774201654301554854e+00	-1.196700368905589951e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.417154099456191751e+00	6.847864602529770472e+00	9.676769906526967446e+00	9.627714953966837186e+00	2.537866841968780705e+02	4.071273040902875451e+00	1.475934283887748277e+00	2.567141338316680788e+00	7.989088960856251198e+00	2.821199474844781618e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.851929315166480627e+00	6.465251978049079362e+00	2.831825260896879026e+00	4.577735932855288681e+00	1.158188785545448383e+02	5.312935653333725305e+00	8.500446479338499728e+00	-5.462197468941928236e+01	4.046112640067903499e+00	-6.136249564653101451e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.051698805501230183e+00	5.615327920348490487e+00	5.709697058661463487e+00	8.554052838804572900e+00	1.865373165304276029e+02	9.356076051414698114e+00	2.057644234085169721e+00	-2.201046075667253987e+01	6.066262540526205171e+00	-2.575291789802494069e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.942274208095397192e+00	3.079820954762368057e+00	3.585541724852495005e+00	2.694380539218872439e+00	2.961298010116641422e+01	3.986636075891580866e+00	1.410001117425879302e+00	-2.935439216481202873e+00	2.845188463832427406e+00	-3.810323511014950815e-01
