G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	W	d1	m2	Fc	Fg	d2
1.000000000000000000e+00	1.000000000000000000e+00	2.643417729750074052e+00	7.353397220238094611e+00	5.798748111687483053e+00	6.586857655268589795e+00	6.777948319587530079e+00	2.776835545493351987e+00	2.052127040958916238e-02	-3.083317407446215075e+00	5.098081946217983607e+00	-1.021557294181915410e+01	1.210441916971232434e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.646585841136603001e+00	9.329794147097604906e+00	4.703265423592249306e+00	3.998639733225114234e+00	3.345165669712116596e+00	2.902824382822793758e+00	7.246235155645759651e-02	-1.887067583588454500e+00	7.786013385778220552e+00	-2.687281482594451099e+00	1.202943476206774914e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.745300127336214313e+00	2.633747824535162874e+00	4.126575699271543662e+00	7.596890224593946250e+00	8.966464776338881393e+00	1.371090567874053701e+00	6.641354634388176893e-03	-8.128967930374928486e+00	2.201536344776792387e+00	1.310890629255552664e+00	-2.061455496421056577e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.723947151008893286e+00	6.118490776344041926e+00	9.096069066875619669e+00	4.648234221204042171e+00	9.057957824464409669e+00	3.903082317161201242e+00	3.071494487602684578e-02	-5.691079417949074681e+00	5.928821176425579154e+00	-5.840472426458913446e+01	6.536121750741946679e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.886636930738381679e+00	9.235580163641998297e+00	1.193489625094213302e+00	1.622033921158680725e+00	3.680052119430257562e+00	6.028798016569496987e+00	3.391197700066853060e-01	-1.502062653142460391e+01	5.918620106365500178e+00	9.051446754068457778e+00	4.680442237379821013e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.634597906222856167e+00	1.310077257615969604e+00	6.968167337083897905e+00	8.057681712495694981e+00	3.067396041756753178e+00	8.714756951094219772e+00	1.177476083503332799e-01	-1.605620495889653165e+00	1.810175079959737143e+00	9.025613804426745324e-01	3.401791098784526568e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.500962602909805099e+00	7.271492108222212813e+00	9.668167562277940164e+00	3.575281594704617039e+00	4.697387963086131712e+00	7.008368030542018623e+00	1.391743641046650770e-01	-3.158141388737001343e+00	4.757037479306749361e+00	-3.812578714284601933e+00	4.557627676668840055e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.253530493387425615e+00	3.680012648666501907e+00	6.029807267174340346e+00	4.904091794858275399e+00	3.170332190305779729e+00	4.912137469044318472e+00	1.058574866360613015e-01	-1.179025031957824154e+00	8.683786056002436027e+00	-4.855789953583118859e+02	3.882778426289356655e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.622631541337138827e+00	9.316691754751460053e+00	9.427337872997981094e+00	7.170792631623955415e+00	7.044430750299156330e+00	9.568101387968463101e+00	6.323215988140730437e-02	-2.721990611738178245e+00	8.699912597188085073e+00	-5.667295933056602841e+00	2.825682401912416042e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.302411608476164773e+00	9.733831692950284165e+00	1.468604021385557123e+00	3.995603152512712253e+00	8.432939470498331147e+00	7.483457887240987816e+00	7.414587587205093144e-02	-2.465704082174695344e+01	1.891142458951462491e+00	1.591315146671537173e+00	3.357440227310967001e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.113772272434384369e+00	9.499956335857499212e+00	4.772507415098722561e+00	1.507534386523945003e+00	7.059619286887226508e+00	9.363840094935392599e+00	2.931801448691587764e-01	-7.560851516456230215e+00	1.799719481307355817e+00	-3.859826266583552545e-01	4.406043530119255758e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.075621788065570072e+00	5.253048916511689370e+00	3.341199659982228010e+00	4.357916167881770164e+00	8.416028462823163636e+00	5.749301872234851452e+00	5.226948446277173560e-02	-2.033034326180186824e+01	3.366442978853183554e+00	2.192466745319431976e+00	1.212065197625937681e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.803688428827614043e+00	8.748642910171319897e+00	7.581777968431921977e+00	9.496335309164278371e+00	4.577195268058329880e+00	3.330517483830435665e+00	2.558493126022060374e-02	-1.690480173195570091e+00	8.869392038198922634e+00	-1.560875881982360447e+01	1.042810454737949921e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.627040366967531959e+00	8.599957175006828436e+00	9.839123263924044238e+00	6.775559998685835694e+00	2.403754096752821479e+00	1.460020566010292953e+00	3.026797082389799665e-02	-1.379821765325735861e+00	2.166167655022605221e+00	-7.803993603631164788e+00	6.811382694080746203e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.329754322977696468e+00	3.872362896387803843e+00	3.314613406522834094e+00	7.043641394041995518e+00	7.649231206996105037e+00	7.533297110586207879e+00	4.668720714080577816e-02	-1.462799119221540245e+01	7.482093781785086328e+00	4.282786118662114561e+00	-3.198207451208769352e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.409008822833359487e+00	8.458184692161516693e+00	6.890169401421000650e+00	6.700967088517618464e+00	4.243585616468531718e+00	2.094187055981571621e+00	2.470986753805452796e-02	-8.796000623996953482e-01	1.916605413864137519e+00	-3.038799476781792186e-01	6.365568266342550019e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.478922446616445896e+00	1.324282059878606033e+00	2.782944191580707383e+00	2.791369233822048379e+00	7.045093803463547744e+00	3.726919955185356681e+00	6.320871778227395155e-02	-1.636728905566285164e+01	6.602346153672079332e+00	3.521406559983114803e+00	1.179014373076860481e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.537255364263748536e+00	6.361878850298415600e+00	6.082556720387852778e+00	4.771386302135574908e+00	3.439859033606369465e+00	5.797195047468854057e+00	1.177541592117508917e-01	-1.429212681882968239e+00	4.210254281133550158e+00	-2.457241793488012416e+00	3.101631042336802646e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.582801717226041127e+00	3.072255898416893505e+00	5.179478093207097622e+00	7.756102953550346513e+00	1.727648532297935358e+00	6.077623442741976412e+00	1.510698738918372919e-01	-5.327115142862797192e-01	8.111681064284612219e+00	5.877145038798172294e+00	5.125685132814657985e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.547157694226108049e+00	2.088338512600462771e+00	9.757322949711422666e+00	1.910668861417909259e+00	9.922050925749733352e+00	6.409157697906993079e+00	1.122830842406616209e-01	-9.712395176161619403e+00	3.107370892695584086e+00	3.125963483845210611e+00	-3.454992560198987261e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.685423397870591700e+00	1.692488558270120569e+00	6.478634440338962186e+00	3.493480562710518100e+00	2.407778587801400860e+00	2.492516186375735909e+00	9.895183607732603581e-02	-3.595782548601798911e+00	6.757115784377589307e+00	3.387703634655766294e+00	-6.865686500829094874e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.277776894087255144e+00	7.273034626496686528e+00	4.156143786919860972e+00	3.482853479774175032e+00	9.896182700860791215e+00	4.409898561301528019e+00	4.266500098018076448e-02	-1.976658205408328328e+01	3.122065383972369101e+00	3.169871486532252369e+00	-7.637513173112095205e-05
1.000000000000000000e+00	1.000000000000000000e+00	3.740589597786282194e+00	4.061085451534687252e+00	2.018438384636462413e+00	4.891023098116018097e+00	9.798546945415395726e+00	6.547628468017400394e+00	4.577264801399708732e-02	-1.807824004989081601e+01	7.420088467495136619e+00	4.680509706187210739e+00	-6.207843899979691681e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.882505748019443814e+00	7.518742727783450874e+00	2.354848571974814231e+00	9.823359596094791257e+00	8.143129056659308418e+00	9.720348378274225709e+00	4.066908989702086585e-02	-6.476641812463607373e+00	8.867243028705280139e+00	8.273293172966527109e+00	-2.864564826682420851e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.157753160362977596e+00	1.586646593389666515e+00	3.032574494717975799e+00	1.612627400756846185e+00	6.932462142748576639e+00	7.554219010751815233e+00	2.257656408978613582e-01	-1.639777069574627433e+01	2.133023430978164381e+00	1.250572087463965421e+00	4.925075616395502981e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.953519569945722623e+00	3.829808677076000922e+00	3.260159268444573044e+00	5.669290145670541570e+00	6.211203497855619204e+00	9.295124586496260832e+00	8.829975796240624453e-02	-9.451273165014342226e+00	8.797088704213098964e+00	5.445781446540397752e+00	-4.823625669488343370e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.098753152680472134e+00	5.854820035954187318e+00	8.662798767371896247e+00	2.612374175628978890e+00	8.786894074132018062e+00	7.861411946517129934e+00	1.140003064542994549e-01	-2.132069784609762486e+00	6.332543131418612248e+00	-5.621979800782875847e-01	3.355224773504616453e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.462268966813788040e+00	8.122695268950474556e+00	6.050919660991232796e+00	9.747718447458533220e+00	3.608953480019112980e+00	6.323993811897895334e+00	5.983152148803899673e-02	-3.250886002526142349e+00	2.140166684426012544e+00	1.867801563356934702e+00	-7.059347678676242133e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.309338561784235466e+00	3.872584905472758798e+00	5.705725542175871468e+00	2.019223204728349597e+00	5.206001083613444713e+00	2.727647171407977300e+00	8.645084196983617020e-02	-1.203050417272332417e+00	4.851369283763287577e+00	-1.307521954140036247e-01	2.005385360338776957e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.188078782533047217e+00	6.640821986238091057e+00	2.031740462546316905e+00	4.638704780874340905e+00	6.572680751362189433e+00	7.007651865619807907e+00	7.648125200791053291e-02	-2.971192600664195282e+01	2.450491868554423025e+00	1.433128070740974369e+00	5.172413977955406250e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.323361101375915005e+00	8.972114732215437982e+00	8.732794293199308555e+00	7.638792963939045499e+00	4.698987037391040289e+00	6.608010798370006711e+00	6.136790883861120011e-02	-1.790885431057525512e+00	7.303407959279964778e+00	-5.752897638723216467e+00	2.191114976280771898e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.962558428472766181e+00	6.550257252807173636e+00	7.499097045577529208e+00	7.344831178386757031e+00	4.843001825365016444e+00	6.425577886501192104e+00	6.002170567167931792e-02	-4.498689436219232896e+00	7.830740153843390061e+00	7.077056320515401566e+00	-3.534023684221659911e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	4.809581427167804790e+00	3.975673438514151670e+00	5.408278889322204463e+00	9.430633543404674801e-02	-9.398475876086864744e+00	1.941909992211129810e+00	1.080388032462663128e+00	2.091093875972383290e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	4.119846155310843194e+00	6.085661113218933771e+00	5.757075436859087958e+00	7.686127363540087853e-02	-4.685143681299100749e+00	5.553232013323755822e+00	3.081638822632021046e+00	-4.584737384525835457e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	4.565765709996178146e+00	8.657730889926559925e+00	4.022600785536862844e+00	3.385910669909538567e-02	-8.705493770773998108e+00	8.327919097462588738e+00	9.826089857199671940e+01	-1.612571353176101008e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	3.378585177423133690e+00	2.814318516347486643e+00	5.665906769161163758e+00	1.989501433899098781e-01	-4.321860456943789508e+00	9.421882230571021921e+00	4.594499738840738701e+00	-1.066132702333519172e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	2.854657392190005361e+00	9.404524259991887902e+00	2.785075559811983403e+00	3.457534973681851420e-02	-1.785514067734058941e+01	5.624922375560278631e+00	1.506103486889850807e+01	-3.838499724898272042e-03
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	5.350212731781249786e+00	7.204604000297956112e+00	8.250170744835747527e+00	7.134949321448749715e-02	-1.071508538818072154e+01	9.547832039839665441e+00	7.226260399332252504e+00	-4.616497693091330123e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	3.419217293212855502e+00	8.421204434104920367e+00	2.669361829371879935e+00	3.106603659903387979e-02	-3.192141599813825081e+01	5.817911399475102385e+00	4.495931019054609123e+00	1.915780039510242908e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	3.577831756629756832e+00	6.003642606217193922e+00	1.773635345320030421e+00	2.722310479846064973e-02	-5.720217893138412890e+00	4.536361253390513326e+00	-1.030401014958127881e+01	5.204994139539063092e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	6.906904476222067935e+00	8.013602347030845507e+00	4.916075174519511926e+00	2.976278003294828903e-02	-5.921428871362058644e+00	8.632228194737187721e+00	1.946688362703834798e+02	1.478029130224678056e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	9.719062823293372233e+00	1.142747356734545194e+00	6.921904453989980333e+00	2.072931959444689609e-01	-1.515142986287910443e+00	5.430926793550450604e+00	2.801903690488853460e+00	-4.290551023782716022e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	6.434956368747395850e+00	8.362758006161667979e+00	4.932821468614012161e+00	3.054611554739957921e-02	-2.909590708299070627e+00	5.247553446472061012e+00	-3.063130871703791058e+00	1.453980863511266930e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	1.699390647303075097e+00	1.346296226352715397e+00	3.493047954229225649e+00	5.049600364238041594e-01	-8.120965846624846884e-01	5.407638581894189223e+00	9.777233397741051935e-01	2.761390192258255660e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.679468301867084179e+00	9.011426596645671694e+00	6.017434189541195799e+00	1.325671103451449839e-01	-1.842431995102676856e+00	8.621633706769811667e+00	-2.286240035390561254e-01	3.119276686208458105e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	9.565005868139659029e+00	9.923059051346035275e+00	4.125396886937697793e+00	1.451599878725241648e-02	-6.607939578906690592e+00	8.486686821357034560e+00	8.612251190183155103e+00	-2.706378661917870909e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	3.675705749918954268e+00	3.637836140681641517e+00	9.394786386189181826e+00	2.336003349275630192e-01	-1.049966649899995730e+01	4.640775468649542823e+00	3.774773191459080302e+00	1.374136336972240358e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.823260178439514156e+00	2.896969596417338977e+00	9.301176437793877483e+00	5.863181114696736085e-01	-1.774556109027448425e+00	4.002403496203687183e+00	-2.258861288560192193e-01	3.429116735512438563e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	6.379189834633293366e+00	7.882376575494637549e+00	5.523478568904724106e+00	3.665081616154702848e-02	-8.089761309755004959e+00	5.417344995515047223e+00	6.594776457063487918e+00	-1.130344266329507685e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	6.615172217277421218e+00	3.275392357307099545e+00	3.949482243311028373e+00	6.068284555432373883e-02	-2.697032360659393113e+00	6.148071873528437870e+00	4.865948104644947314e+00	-2.610531613262926598e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	6.837485021544120301e+00	8.798049085307715345e+00	7.628219282858389683e+00	4.233037436794900854e-02	-2.113032646672416703e+01	3.145335219398504467e+00	1.815382844710708543e+00	9.511832376302120987e-03
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.403271836415723950e+00	1.917907404963920870e+00	1.345785327596192404e+00	6.766080091858536760e-02	-1.405889468286348309e+00	8.140537592142498724e+00	-4.396906427965005193e+00	6.497042461753677056e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	1.127230968359117069e+00	2.125248787259747640e+00	5.270248362947660858e+00	7.251191723074651430e-01	-1.721646855426361977e+00	5.362197620106037732e+00	8.632901864600533992e-02	6.070383264108187849e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	9.688547346414530637e+00	9.813830896784532243e+00	4.014744346523776208e+00	1.418032698284809635e-02	-2.422613896847449055e+01	4.013751174444453618e+00	2.072440175484034697e+00	3.156989661951080557e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	3.256597884804035115e+00	7.070811277787047544e+00	9.280203064671370683e+00	1.345326359553516427e-01	-4.760696363610456672e+00	1.965306799881080035e+00	1.925228289373717772e+01	2.560164490405860693e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	7.087251161939594368e+00	8.613409662681821288e+00	1.101074741467539697e+00	6.177229007421676348e-03	-2.145062317400926943e+01	3.152440439344251111e+00	1.730112715798605372e+00	1.737322013177057230e-03
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	7.369759624514654384e+00	3.921185064757184868e+00	5.979866263888440336e+00	6.898463808495446103e-02	-3.978130810273134088e+00	9.540226846514896053e+00	5.887951059624140449e+00	-1.947612727212972572e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	6.478474380687670120e+00	7.091518424225902173e+00	7.667736874517505186e+00	5.543235302256457192e-02	-3.481166727997335730e+00	3.748223647354433918e+00	3.323947218023880268e+00	8.506719304678067584e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.812379348171439641e+00	6.336960310121185991e+00	5.367349300359459896e+00	7.378488744936706478e-02	-2.355336501089098533e+00	2.515902035110027857e+00	1.915484436059806894e+00	5.820283201347115076e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.438732851199278961e+00	6.432700475188143585e+00	1.766597259999390879e+00	2.654436462724183571e-02	-6.019097428115783188e+00	5.147169498553102684e+00	2.835301913397012097e+00	-7.750166740151631650e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	6.386890060265886682e+00	7.147566966559060653e+00	9.750619944149127249e+00	7.141197217113887108e-02	-5.906309431240028829e+00	3.758781920190827019e+00	2.913564962086192267e+01	-2.310917801373642444e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	8.786002236102428142e+00	6.176534280225532747e+00	5.660058885048661281e+00	3.459479261117901633e-02	-5.276561636440773917e+00	1.324681524910497288e+00	9.291541720413255545e-01	-1.678918692763703979e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	9.531083102512100780e+00	4.868382785392086021e+00	6.527230759544369043e+00	4.729154788043757329e-02	-1.226593595190864683e+01	3.899765218755016249e+00	2.117601949207148060e+00	1.283710552839126794e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.953887678999544519e+00	3.489494464307546728e+00	3.134070829922760204e+00	1.534850625572082850e-01	-1.124310953582776662e+00	5.903680972379844683e+00	-6.968194832714383335e-02	1.638669174548534890e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	2.392937822376516976e+00	7.917793657969259158e+00	5.353326540341892148e+00	9.413708954563394793e-02	-3.380637545772140040e+00	5.965623043525555502e+00	-5.046613998093586240e+00	5.280840666594587285e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	9.501554158144141837e+00	3.033992870477800974e+00	4.865089139204970436e+00	5.627570469482216786e-02	-7.864850094467967789e-01	4.206367697446640186e+00	-1.609851091161719427e+00	1.434101047116768946e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	7.626455404420627637e+00	7.225889817150408234e+00	1.676803250292395964e+00	9.918402142944728744e-03	-5.094578342556695105e+01	5.026633269078810251e+00	2.703078823999629066e+00	8.108762822766114181e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	8.952618269512283788e+00	3.099790793521424614e+00	1.960295390767218038e+00	2.380481663213418128e-02	-1.290670588578604594e+01	9.693650511495025768e+00	4.879321390462277641e+00	1.379165753006111710e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.978695945485914098e+00	4.748405853900467655e+00	5.180872561642608787e+00	2.817909406003522577e+00	6.631074977152961125e+00	8.538833523110914925e+00	1.519832445487980799e-01	-5.088663208465468379e+00	4.403571100953041828e+00	-1.968489059315111689e+01	2.662207323700867878e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.574509367356991207e+00	8.921749898635431109e+00	9.184388386575720986e+00	6.290142696644046794e+00	7.721938625526517441e+00	3.160348275263852980e+00	2.166184128209204876e-02	-1.318849668033669209e+00	3.325744749014553747e+00	-4.019382670810112135e-01	6.885847089244644115e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.797822290250587152e+00	9.495414618661301986e+00	5.847604564024138973e+00	7.308176630410248009e+00	2.956455326507305692e+00	2.761146445502958180e+00	4.209045753175544302e-02	-1.918653772127192347e+00	3.186358209647034645e+00	-2.294798891798430759e+03	1.316091932026384470e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.926089255943110423e+00	5.206938763564465944e+00	5.477501531408452529e+00	7.116881255515516536e+00	1.546400328487710363e+00	5.540554498117802318e+00	1.686360555455696242e-01	-1.103981031109129818e+00	5.120184125609817727e+00	3.896465764605923088e+00	5.190444819323137837e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.565298051510062294e+00	6.525779548991685886e+00	1.951943288278558786e+00	4.687364074478352904e+00	2.179799825979350736e+00	7.914029421828173483e+00	2.591021211294963211e-01	-8.460095618021535202e+00	7.845564294701678598e+00	4.534660763612569312e+00	1.933537347633803583e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.743268891092299988e+00	2.505651586979220191e+00	6.906332478896171523e+00	1.140822508951391923e+00	6.451904915143857444e+00	1.551012490163485635e+00	7.066533819767133184e-02	-6.295047671089720964e+00	2.861224731694231416e+00	-8.063376080456833961e+00	-3.491438110966163855e+00
